# event_ticker=KXATPMATCH-26MAR22LANKHA
# final_score=6-3 7-6(2)
# score_resolution=6-3 7-6
# match_winner=Martin Landaluce
# fav_player=Martin Landaluce
# dog_player=Karen Khachanov
# kalshi_date=2026-03-22
timestamp,Martin Landaluce,Karen Khachanov
2026-03-22T20:31:00Z,28.00,72.00
2026-03-22T20:32:00Z,28.00,72.00
2026-03-22T20:33:00Z,28.00,72.00
2026-03-22T20:35:00Z,28.00,72.00
2026-03-22T20:40:00Z,28.00,72.00
2026-03-22T20:43:00Z,28.00,72.00
2026-03-22T20:47:00Z,28.23,72.00
2026-03-22T20:48:00Z,28.23,72.00
2026-03-22T20:49:00Z,29.00,72.00
2026-03-22T20:50:00Z,29.00,72.00
2026-03-22T20:53:00Z,29.00,72.00
2026-03-22T20:57:00Z,29.00,72.00
2026-03-22T20:59:00Z,29.00,72.00
2026-03-22T21:00:00Z,29.00,72.00
2026-03-22T21:01:00Z,29.00,72.00
2026-03-22T21:07:00Z,29.00,72.00
2026-03-22T21:09:00Z,28.00,72.00
2026-03-22T21:14:00Z,29.00,72.00
2026-03-22T21:15:00Z,29.00,72.00
2026-03-22T21:16:00Z,29.00,72.00
2026-03-22T21:20:00Z,29.00,72.00
2026-03-22T21:23:00Z,29.00,72.00
2026-03-22T21:24:00Z,28.00,73.00
2026-03-22T21:25:00Z,29.00,73.00
2026-03-22T21:26:00Z,29.00,73.00
2026-03-22T21:27:00Z,28.00,73.00
2026-03-22T21:28:00Z,28.00,73.00
2026-03-22T21:29:00Z,28.00,73.00
2026-03-22T21:30:00Z,28.00,74.00
2026-03-22T21:31:00Z,28.00,73.99
2026-03-22T21:32:00Z,28.00,73.84
2026-03-22T21:33:00Z,28.00,74.00
2026-03-22T21:34:00Z,28.00,74.00
2026-03-22T21:35:00Z,28.00,74.00
2026-03-22T21:36:00Z,27.00,74.00
2026-03-22T21:38:00Z,27.00,74.00
2026-03-22T21:39:00Z,27.00,74.00
2026-03-22T21:40:00Z,27.00,74.00
2026-03-22T21:42:00Z,28.48,74.00
2026-03-22T21:43:00Z,28.48,74.00
2026-03-22T21:44:00Z,28.48,74.00
2026-03-22T21:45:00Z,28.72,74.00
2026-03-22T21:46:00Z,28.72,74.00
2026-03-22T21:47:00Z,28.72,74.00
2026-03-22T21:49:00Z,28.72,74.00
2026-03-22T21:52:00Z,28.72,74.00
2026-03-22T21:53:00Z,28.00,73.00
2026-03-22T21:55:00Z,28.00,74.00
2026-03-22T21:57:00Z,28.00,74.00
2026-03-22T21:59:00Z,27.97,74.00
2026-03-22T22:00:00Z,28.00,73.17
2026-03-22T22:01:00Z,27.00,73.17
2026-03-22T22:02:00Z,28.00,74.00
2026-03-22T22:03:00Z,28.00,74.00
2026-03-22T22:05:00Z,28.00,74.00
2026-03-22T22:06:00Z,28.00,74.00
2026-03-22T22:10:00Z,28.00,74.00
2026-03-22T22:11:00Z,28.00,74.00
2026-03-22T22:12:00Z,28.00,74.00
2026-03-22T22:14:00Z,28.00,74.00
2026-03-22T22:15:00Z,28.00,74.00
2026-03-22T22:16:00Z,27.00,74.00
2026-03-22T22:17:00Z,27.00,74.00
2026-03-22T22:18:00Z,27.00,74.00
2026-03-22T22:20:00Z,28.00,74.00
2026-03-22T22:21:00Z,28.00,74.00
2026-03-22T22:23:00Z,27.00,73.99
2026-03-22T22:26:00Z,27.00,74.00
2026-03-22T22:29:00Z,27.00,74.00
2026-03-22T22:31:00Z,27.91,74.00
2026-03-22T22:32:00Z,28.00,74.00
2026-03-22T22:33:00Z,27.00,74.00
2026-03-22T22:34:00Z,28.00,73.05
2026-03-22T22:37:00Z,28.00,74.00
2026-03-22T22:38:00Z,28.00,74.00
2026-03-22T22:39:00Z,28.00,74.00
2026-03-22T22:40:00Z,28.00,74.00
2026-03-22T22:41:00Z,28.00,74.00
2026-03-22T22:42:00Z,27.99,74.00
2026-03-22T22:43:00Z,27.16,74.00
2026-03-22T22:44:00Z,27.14,74.00
2026-03-22T22:45:00Z,27.00,74.00
2026-03-22T22:46:00Z,27.85,74.00
2026-03-22T22:47:00Z,27.00,74.00
2026-03-22T22:48:00Z,27.00,74.00
2026-03-22T22:50:00Z,27.84,74.00
2026-03-22T22:51:00Z,27.00,74.00
2026-03-22T22:52:00Z,24.70,76.32
2026-03-22T22:53:00Z,25.56,78.15
2026-03-22T22:54:00Z,24.00,77.00
2026-03-22T22:55:00Z,24.67,77.73
2026-03-22T22:56:00Z,24.91,75.33
2026-03-22T22:57:00Z,22.15,79.60
2026-03-22T22:58:00Z,23.96,77.47
2026-03-22T22:59:00Z,25.45,75.93
2026-03-22T23:00:00Z,29.86,71.70
2026-03-22T23:01:00Z,41.62,61.37
2026-03-22T23:02:00Z,43.96,58.00
2026-03-22T23:03:00Z,42.57,58.26
2026-03-22T23:04:00Z,44.30,56.56
2026-03-22T23:05:00Z,46.00,54.34
2026-03-22T23:06:00Z,48.23,52.90
2026-03-22T23:07:00Z,46.79,54.71
2026-03-22T23:08:00Z,46.01,54.60
2026-03-22T23:09:00Z,46.16,53.68
2026-03-22T23:10:00Z,47.89,52.78
2026-03-22T23:11:00Z,47.22,54.94
2026-03-22T23:12:00Z,47.16,53.33
2026-03-22T23:13:00Z,52.36,50.59
2026-03-22T23:14:00Z,55.69,45.37
2026-03-22T23:15:00Z,55.03,46.77
2026-03-22T23:16:00Z,52.49,47.97
2026-03-22T23:17:00Z,53.53,47.75
2026-03-22T23:18:00Z,51.63,47.10
2026-03-22T23:19:00Z,54.90,45.28
2026-03-22T23:20:00Z,58.49,43.00
2026-03-22T23:21:00Z,59.15,38.18
2026-03-22T23:22:00Z,63.71,36.66
2026-03-22T23:23:00Z,63.95,35.36
2026-03-22T23:24:00Z,67.39,33.59
2026-03-22T23:25:00Z,66.29,34.00
2026-03-22T23:26:00Z,66.97,35.56
2026-03-22T23:27:00Z,64.25,36.52
2026-03-22T23:28:00Z,59.60,42.58
2026-03-22T23:29:00Z,50.26,48.95
2026-03-22T23:30:00Z,46.98,50.96
2026-03-22T23:31:00Z,45.14,54.52
2026-03-22T23:32:00Z,45.00,55.99
2026-03-22T23:33:00Z,47.56,53.47
2026-03-22T23:34:00Z,47.07,52.06
2026-03-22T23:35:00Z,48.72,52.60
2026-03-22T23:36:00Z,48.60,52.98
2026-03-22T23:37:00Z,48.06,52.21
2026-03-22T23:38:00Z,53.55,49.00
2026-03-22T23:39:00Z,53.47,47.20
2026-03-22T23:40:00Z,65.44,37.35
2026-03-22T23:41:00Z,66.48,34.70
2026-03-22T23:42:00Z,67.22,36.23
2026-03-22T23:43:00Z,69.23,31.97
2026-03-22T23:44:00Z,66.87,33.95
2026-03-22T23:45:00Z,55.02,46.05
2026-03-22T23:46:00Z,47.24,52.36
2026-03-22T23:47:00Z,47.99,52.96
2026-03-22T23:48:00Z,46.93,53.95
2026-03-22T23:49:00Z,52.14,48.95
2026-03-22T23:50:00Z,51.17,51.79
2026-03-22T23:51:00Z,45.87,54.62
2026-03-22T23:52:00Z,47.63,53.17
2026-03-22T23:53:00Z,44.63,53.47
2026-03-22T23:54:00Z,47.91,52.71
2026-03-22T23:55:00Z,43.85,56.07
2026-03-22T23:56:00Z,41.45,58.67
2026-03-22T23:57:00Z,45.89,55.55
2026-03-22T23:58:00Z,45.06,55.20
2026-03-22T23:59:00Z,45.92,55.99
2026-03-23T00:00:00Z,47.85,52.13
2026-03-23T00:01:00Z,54.92,45.14
2026-03-23T00:02:00Z,67.87,32.81
2026-03-23T00:03:00Z,70.21,30.02
2026-03-23T00:04:00Z,73.33,26.43
2026-03-23T00:05:00Z,73.03,27.30
2026-03-23T00:06:00Z,75.34,24.70
2026-03-23T00:07:00Z,75.68,24.94
2026-03-23T00:08:00Z,74.32,25.48
2026-03-23T00:09:00Z,82.97,18.09
2026-03-23T00:10:00Z,90.63,9.09
2026-03-23T00:11:00Z,85.07,20.95
2026-03-23T00:12:00Z,68.50,30.33
2026-03-23T00:13:00Z,62.95,35.04
2026-03-23T00:14:00Z,71.33,28.32
2026-03-23T00:15:00Z,75.54,24.55
2026-03-23T00:16:00Z,76.78,23.85
2026-03-23T00:17:00Z,76.79,24.48
2026-03-23T00:18:00Z,69.70,29.12
2026-03-23T00:19:00Z,69.01,30.74
2026-03-23T00:20:00Z,73.08,28.49
2026-03-23T00:21:00Z,79.11,24.65
2026-03-23T00:22:00Z,87.23,13.89
2026-03-23T00:23:00Z,88.03,12.28
2026-03-23T00:24:00Z,94.52,3.89
2026-03-23T00:25:00Z,98.55,1.29
2026-03-23T00:26:00Z,99.00,1.00
2026-03-23T00:27:00Z,99.00,1.00
2026-03-23T00:28:00Z,99.00,1.00
2026-03-23T00:29:00Z,99.00,1.00
2026-03-23T00:30:00Z,99.00,1.00
2026-03-23T00:31:00Z,99.00,1.00
2026-03-23T00:32:00Z,99.00,1.00
