# event_ticker=KXATPCHALLENGERMATCH-26MAR19MICGEA
# final_score=6-3 7-6(4)
# score_resolution=6-3 7-6
# match_winner=Arthur Gea
# fav_player=Arthur Gea
# dog_player=Daniel Michalski
# kalshi_date=2026-03-19
timestamp,Arthur Gea,Daniel Michalski
2026-03-19T09:01:00Z,72.70,29.00
2026-03-19T09:02:00Z,73.14,29.00
2026-03-19T09:03:00Z,74.00,29.00
2026-03-19T09:04:00Z,74.00,29.00
2026-03-19T09:05:00Z,73.18,29.00
2026-03-19T09:06:00Z,74.00,29.00
2026-03-19T09:07:00Z,73.00,29.00
2026-03-19T09:09:00Z,71.80,29.00
2026-03-19T09:10:00Z,73.00,29.00
2026-03-19T09:11:00Z,73.00,29.00
2026-03-19T09:12:00Z,73.00,29.00
2026-03-19T09:13:00Z,73.00,29.00
2026-03-19T09:14:00Z,73.00,29.00
2026-03-19T09:15:00Z,73.00,29.00
2026-03-19T09:17:00Z,73.00,29.00
2026-03-19T09:19:00Z,73.55,29.00
2026-03-19T09:20:00Z,73.55,29.00
2026-03-19T09:21:00Z,73.55,29.00
2026-03-19T09:22:00Z,73.61,29.00
2026-03-19T09:23:00Z,73.00,29.00
2026-03-19T09:24:00Z,73.35,29.00
2026-03-19T09:25:00Z,73.00,29.00
2026-03-19T09:26:00Z,73.00,29.00
2026-03-19T09:27:00Z,72.63,29.00
2026-03-19T09:28:00Z,73.00,29.00
2026-03-19T09:30:00Z,73.00,29.00
2026-03-19T09:31:00Z,73.01,28.00
2026-03-19T09:32:00Z,73.01,28.00
2026-03-19T09:33:00Z,74.00,28.56
2026-03-19T09:34:00Z,74.00,28.56
2026-03-19T09:35:00Z,73.07,28.31
2026-03-19T09:36:00Z,73.58,28.31
2026-03-19T09:37:00Z,74.00,27.64
2026-03-19T09:38:00Z,74.00,28.00
2026-03-19T09:39:00Z,73.67,28.00
2026-03-19T09:40:00Z,74.67,26.72
2026-03-19T09:41:00Z,76.36,24.91
2026-03-19T09:42:00Z,76.29,24.11
2026-03-19T09:43:00Z,74.00,26.87
2026-03-19T09:44:00Z,75.43,25.56
2026-03-19T09:45:00Z,79.93,23.67
2026-03-19T09:46:00Z,78.98,19.56
2026-03-19T09:47:00Z,76.67,26.59
2026-03-19T09:48:00Z,75.73,26.00
2026-03-19T09:49:00Z,74.00,26.81
2026-03-19T09:50:00Z,75.73,26.81
2026-03-19T09:51:00Z,71.99,28.81
2026-03-19T09:52:00Z,71.31,32.14
2026-03-19T09:53:00Z,73.69,26.38
2026-03-19T09:54:00Z,77.00,23.04
2026-03-19T09:55:00Z,77.29,25.96
2026-03-19T09:56:00Z,78.12,22.88
2026-03-19T09:57:00Z,79.17,22.13
2026-03-19T09:58:00Z,81.07,22.46
2026-03-19T09:59:00Z,85.49,22.44
2026-03-19T10:00:00Z,85.40,15.78
2026-03-19T10:01:00Z,83.56,18.19
2026-03-19T10:02:00Z,84.81,15.01
2026-03-19T10:03:00Z,87.00,15.36
2026-03-19T10:04:00Z,87.58,12.98
2026-03-19T10:05:00Z,87.98,13.01
2026-03-19T10:06:00Z,85.56,14.95
2026-03-19T10:07:00Z,87.38,15.04
2026-03-19T10:08:00Z,90.64,11.00
2026-03-19T10:09:00Z,89.00,13.66
2026-03-19T10:10:00Z,87.13,14.26
2026-03-19T10:11:00Z,88.00,14.00
2026-03-19T10:12:00Z,84.76,18.83
2026-03-19T10:13:00Z,85.39,16.69
2026-03-19T10:14:00Z,86.25,14.00
2026-03-19T10:15:00Z,87.85,13.67
2026-03-19T10:16:00Z,89.91,11.03
2026-03-19T10:17:00Z,89.00,11.70
2026-03-19T10:18:00Z,89.17,10.99
2026-03-19T10:19:00Z,91.43,9.98
2026-03-19T10:20:00Z,91.00,10.97
2026-03-19T10:21:00Z,88.55,13.00
2026-03-19T10:22:00Z,88.55,11.32
2026-03-19T10:23:00Z,90.15,10.35
2026-03-19T10:24:00Z,88.01,12.00
2026-03-19T10:25:00Z,87.03,16.36
2026-03-19T10:26:00Z,85.91,18.45
2026-03-19T10:27:00Z,88.81,11.80
2026-03-19T10:28:00Z,89.58,11.50
2026-03-19T10:29:00Z,88.49,11.00
2026-03-19T10:30:00Z,88.00,12.30
2026-03-19T10:31:00Z,89.00,12.98
2026-03-19T10:32:00Z,88.00,12.23
2026-03-19T10:33:00Z,89.02,11.01
2026-03-19T10:34:00Z,92.79,10.12
2026-03-19T10:35:00Z,88.00,12.15
2026-03-19T10:36:00Z,87.61,13.94
2026-03-19T10:37:00Z,85.88,15.96
2026-03-19T10:38:00Z,85.00,15.99
2026-03-19T10:39:00Z,82.66,18.11
2026-03-19T10:40:00Z,80.00,15.00
2026-03-19T10:41:00Z,80.00,19.22
2026-03-19T10:42:00Z,79.00,23.02
2026-03-19T10:43:00Z,78.97,22.08
2026-03-19T10:44:00Z,79.54,21.11
2026-03-19T10:45:00Z,81.00,20.00
2026-03-19T10:46:00Z,84.31,15.15
2026-03-19T10:47:00Z,85.54,14.79
2026-03-19T10:48:00Z,87.26,13.00
2026-03-19T10:49:00Z,86.53,14.87
2026-03-19T10:50:00Z,86.23,16.31
2026-03-19T10:51:00Z,89.51,11.00
2026-03-19T10:52:00Z,89.66,12.45
2026-03-19T10:53:00Z,89.78,11.70
2026-03-19T10:54:00Z,87.97,13.22
2026-03-19T10:55:00Z,89.72,12.50
2026-03-19T10:56:00Z,87.07,14.83
2026-03-19T10:57:00Z,86.63,14.98
2026-03-19T10:58:00Z,87.67,13.29
2026-03-19T10:59:00Z,88.89,12.23
2026-03-19T11:00:00Z,87.05,15.70
2026-03-19T11:01:00Z,85.08,15.53
2026-03-19T11:02:00Z,87.00,14.00
2026-03-19T11:03:00Z,86.17,13.78
2026-03-19T11:04:00Z,89.66,11.02
2026-03-19T11:05:00Z,90.01,8.16
2026-03-19T11:06:00Z,90.48,10.61
2026-03-19T11:07:00Z,85.46,12.47
2026-03-19T11:08:00Z,87.72,13.62
2026-03-19T11:09:00Z,83.82,16.07
2026-03-19T11:10:00Z,83.00,16.08
2026-03-19T11:11:00Z,85.09,16.41
2026-03-19T11:12:00Z,87.03,13.12
2026-03-19T11:13:00Z,88.09,13.54
2026-03-19T11:14:00Z,88.09,10.12
2026-03-19T11:15:00Z,87.73,16.25
2026-03-19T11:16:00Z,93.70,8.99
2026-03-19T11:17:00Z,97.32,4.39
2026-03-19T11:18:00Z,97.61,2.37
2026-03-19T11:19:00Z,98.41,1.60
2026-03-19T11:20:00Z,99.00,1.32
2026-03-19T11:21:00Z,99.00,1.00
2026-03-19T11:22:00Z,98.69,1.48
2026-03-19T11:23:00Z,97.73,3.63
2026-03-19T11:24:00Z,95.39,6.65
2026-03-19T11:25:00Z,96.15,4.07
2026-03-19T11:26:00Z,88.72,12.55
2026-03-19T11:27:00Z,88.84,12.36
2026-03-19T11:28:00Z,94.00,7.03
2026-03-19T11:29:00Z,94.47,7.81
2026-03-19T11:30:00Z,94.14,5.84
2026-03-19T11:31:00Z,92.18,10.37
2026-03-19T11:32:00Z,91.88,8.92
2026-03-19T11:33:00Z,85.51,16.37
2026-03-19T11:34:00Z,82.64,17.32
2026-03-19T11:35:00Z,84.78,14.76
2026-03-19T11:36:00Z,82.96,17.83
2026-03-19T11:37:00Z,83.30,18.70
2026-03-19T11:38:00Z,86.35,12.81
2026-03-19T11:39:00Z,91.90,9.09
2026-03-19T11:40:00Z,89.37,16.15
2026-03-19T11:41:00Z,91.92,8.13
2026-03-19T11:42:00Z,97.80,2.71
2026-03-19T11:43:00Z,98.70,1.72
2026-03-19T11:44:00Z,98.77,1.07
2026-03-19T11:45:00Z,94.02,5.07
2026-03-19T11:46:00Z,97.67,4.18
2026-03-19T11:47:00Z,99.00,1.87
2026-03-19T11:48:00Z,99.00,1.00
2026-03-19T11:49:00Z,99.00,1.00
2026-03-19T11:50:00Z,99.00,1.00
2026-03-19T11:51:00Z,99.00,1.00
2026-03-19T11:52:00Z,99.00,1.00
