# event_ticker=KXATPMATCH-26MAY06SVRKEC
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Miomir Kecmanovic
# fav_player=Dalibor Svrcina
# dog_player=Miomir Kecmanovic
# kalshi_date=2026-05-06
timestamp,Dalibor Svrcina,Miomir Kecmanovic
2026-05-07T03:06:00Z,47.00,54.00
2026-05-07T03:07:00Z,47.00,54.00
2026-05-07T03:09:00Z,47.00,54.00
2026-05-07T03:11:00Z,47.00,54.00
2026-05-07T03:13:00Z,47.00,54.00
2026-05-07T03:15:00Z,47.00,54.00
2026-05-07T03:17:00Z,47.00,54.00
2026-05-07T03:18:00Z,47.00,54.00
2026-05-07T03:32:00Z,47.00,54.00
2026-05-07T03:36:00Z,47.00,54.00
2026-05-07T03:38:00Z,47.00,54.00
2026-05-07T03:41:00Z,47.00,54.00
2026-05-07T03:42:00Z,47.00,54.00
2026-05-07T03:45:00Z,47.00,54.00
2026-05-07T03:46:00Z,47.00,54.00
2026-05-07T03:48:00Z,47.00,54.00
2026-05-07T03:52:00Z,47.00,54.00
2026-05-07T03:56:00Z,47.00,54.00
2026-05-07T03:59:00Z,47.00,54.00
2026-05-07T04:01:00Z,47.00,54.00
2026-05-07T04:07:00Z,47.00,54.00
2026-05-07T04:09:00Z,47.00,54.00
2026-05-07T04:11:00Z,47.00,54.00
2026-05-07T04:13:00Z,47.00,54.00
2026-05-07T04:16:00Z,47.00,54.00
2026-05-07T04:17:00Z,47.00,54.00
2026-05-07T04:18:00Z,47.00,54.00
2026-05-07T04:23:00Z,47.00,54.00
2026-05-07T04:25:00Z,47.00,54.00
2026-05-07T04:26:00Z,47.00,54.00
2026-05-07T04:27:00Z,47.00,54.00
2026-05-07T04:29:00Z,47.00,54.00
2026-05-07T04:30:00Z,47.00,54.00
2026-05-07T04:31:00Z,47.00,54.00
2026-05-07T04:33:00Z,47.00,53.93
2026-05-07T04:34:00Z,47.00,53.61
2026-05-07T04:35:00Z,47.00,53.61
2026-05-07T04:36:00Z,47.00,54.00
2026-05-07T04:37:00Z,47.00,54.00
2026-05-07T04:38:00Z,47.00,54.00
2026-05-07T04:39:00Z,47.00,54.00
2026-05-07T04:40:00Z,47.00,54.00
2026-05-07T04:41:00Z,47.00,54.00
2026-05-07T04:43:00Z,47.00,54.00
2026-05-07T04:44:00Z,47.00,54.00
2026-05-07T04:45:00Z,47.00,54.00
2026-05-07T04:48:00Z,47.00,54.00
2026-05-07T04:49:00Z,47.00,54.00
2026-05-07T04:50:00Z,47.00,54.00
2026-05-07T04:51:00Z,47.00,54.00
2026-05-07T04:53:00Z,47.00,54.00
2026-05-07T04:55:00Z,47.00,54.00
2026-05-07T04:56:00Z,47.00,54.00
2026-05-07T04:57:00Z,47.00,54.00
2026-05-07T04:59:00Z,47.00,53.00
2026-05-07T05:00:00Z,47.99,53.00
2026-05-07T05:01:00Z,48.00,53.00
2026-05-07T05:02:00Z,48.00,53.00
2026-05-07T05:04:00Z,48.00,53.00
2026-05-07T05:05:00Z,48.00,53.00
2026-05-07T05:06:00Z,48.00,53.00
2026-05-07T05:07:00Z,48.00,53.00
2026-05-07T05:08:00Z,48.00,53.00
2026-05-07T05:09:00Z,48.00,53.00
2026-05-07T05:10:00Z,48.00,53.00
2026-05-07T05:11:00Z,48.00,53.00
2026-05-07T05:12:00Z,48.00,53.00
2026-05-07T05:14:00Z,48.00,53.00
2026-05-07T05:15:00Z,48.00,53.00
2026-05-07T05:16:00Z,48.00,53.00
2026-05-07T05:17:00Z,47.00,53.00
2026-05-07T05:18:00Z,47.00,53.00
2026-05-07T05:20:00Z,48.00,53.00
2026-05-07T05:21:00Z,48.00,53.00
2026-05-07T05:23:00Z,48.00,53.00
2026-05-07T05:25:00Z,48.34,53.00
2026-05-07T05:27:00Z,48.34,52.00
2026-05-07T05:28:00Z,48.34,52.00
2026-05-07T05:29:00Z,49.00,52.00
2026-05-07T05:30:00Z,49.00,52.00
2026-05-07T05:31:00Z,49.00,52.00
2026-05-07T05:32:00Z,49.00,52.00
2026-05-07T05:33:00Z,49.00,52.00
2026-05-07T05:34:00Z,49.00,52.00
2026-05-07T05:35:00Z,49.00,52.00
2026-05-07T05:36:00Z,49.00,52.12
2026-05-07T05:37:00Z,49.00,53.00
2026-05-07T05:39:00Z,49.00,53.00
2026-05-07T05:45:00Z,49.00,53.00
2026-05-07T05:46:00Z,49.00,53.00
2026-05-07T05:47:00Z,49.00,53.00
2026-05-07T05:48:00Z,49.00,53.00
2026-05-07T05:49:00Z,49.00,51.23
2026-05-07T05:50:00Z,49.00,53.00
2026-05-07T05:52:00Z,49.00,53.00
2026-05-07T05:53:00Z,49.00,53.00
2026-05-07T05:55:00Z,49.00,53.00
2026-05-07T05:56:00Z,49.00,52.00
2026-05-07T05:57:00Z,49.00,52.00
2026-05-07T06:00:00Z,49.00,52.00
2026-05-07T06:04:00Z,49.00,53.00
2026-05-07T06:05:00Z,49.00,53.00
2026-05-07T06:06:00Z,49.00,53.00
2026-05-07T06:07:00Z,49.00,53.00
2026-05-07T06:09:00Z,49.00,53.00
2026-05-07T06:10:00Z,49.00,53.00
2026-05-07T06:11:00Z,49.00,53.00
2026-05-07T06:12:00Z,49.00,53.00
2026-05-07T06:13:00Z,49.00,53.00
2026-05-07T06:14:00Z,49.00,53.00
2026-05-07T06:15:00Z,49.00,53.00
2026-05-07T06:16:00Z,49.00,53.00
2026-05-07T06:17:00Z,49.00,53.00
2026-05-07T06:19:00Z,49.00,53.00
2026-05-07T06:20:00Z,50.00,53.00
2026-05-07T06:21:00Z,50.00,51.00
2026-05-07T06:22:00Z,50.00,52.00
2026-05-07T06:24:00Z,50.00,52.00
2026-05-07T06:26:00Z,50.00,52.00
2026-05-07T06:27:00Z,50.00,52.00
2026-05-07T06:28:00Z,50.00,52.00
2026-05-07T06:29:00Z,50.00,52.00
2026-05-07T06:30:00Z,50.00,52.00
2026-05-07T06:31:00Z,50.00,52.00
2026-05-07T06:32:00Z,50.00,52.00
2026-05-07T06:33:00Z,50.00,52.00
2026-05-07T06:39:00Z,49.00,53.00
2026-05-07T06:40:00Z,49.00,52.00
2026-05-07T06:41:00Z,49.00,52.00
2026-05-07T06:42:00Z,49.00,52.00
2026-05-07T06:44:00Z,49.88,52.00
2026-05-07T06:45:00Z,49.88,52.00
2026-05-07T06:46:00Z,49.88,51.00
2026-05-07T06:47:00Z,50.00,52.00
2026-05-07T06:48:00Z,50.00,52.00
2026-05-07T06:49:00Z,50.00,52.00
2026-05-07T06:53:00Z,50.00,52.00
2026-05-07T06:54:00Z,50.00,52.00
2026-05-07T06:55:00Z,50.00,52.00
2026-05-07T06:56:00Z,50.00,52.00
2026-05-07T06:57:00Z,50.00,52.00
2026-05-07T06:58:00Z,50.00,51.98
2026-05-07T06:59:00Z,50.00,51.98
2026-05-07T07:00:00Z,50.00,51.98
2026-05-07T09:01:00Z,50.00,53.00
2026-05-07T09:02:00Z,50.97,58.97
2026-05-07T09:03:00Z,50.00,52.99
2026-05-07T09:04:00Z,50.00,52.99
2026-05-07T09:05:00Z,50.00,52.00
2026-05-07T09:06:00Z,50.00,52.94
2026-05-07T09:07:00Z,50.00,52.17
2026-05-07T09:08:00Z,50.00,53.78
2026-05-07T09:09:00Z,47.46,54.32
2026-05-07T09:10:00Z,49.44,52.11
2026-05-07T09:11:00Z,52.88,49.73
2026-05-07T09:12:00Z,54.42,52.01
2026-05-07T09:13:00Z,44.81,53.65
2026-05-07T09:14:00Z,42.02,59.86
2026-05-07T09:15:00Z,35.88,61.99
2026-05-07T09:16:00Z,38.64,64.01
2026-05-07T09:17:00Z,37.00,69.00
2026-05-07T09:18:00Z,31.12,71.81
2026-05-07T09:19:00Z,32.47,70.00
2026-05-07T09:20:00Z,32.36,68.50
2026-05-07T09:21:00Z,38.68,64.00
2026-05-07T09:22:00Z,31.74,68.21
2026-05-07T09:23:00Z,32.69,69.00
2026-05-07T09:24:00Z,40.46,61.01
2026-05-07T09:25:00Z,41.38,58.22
2026-05-07T09:26:00Z,42.93,57.20
2026-05-07T09:27:00Z,44.85,56.46
2026-05-07T09:28:00Z,42.57,57.64
2026-05-07T09:29:00Z,41.00,61.66
2026-05-07T09:30:00Z,40.82,60.90
2026-05-07T09:31:00Z,42.77,60.69
2026-05-07T09:32:00Z,37.72,61.74
2026-05-07T09:33:00Z,35.00,64.00
2026-05-07T09:34:00Z,38.26,60.19
2026-05-07T09:35:00Z,45.49,56.15
2026-05-07T09:36:00Z,46.50,55.00
2026-05-07T09:37:00Z,47.66,54.99
2026-05-07T09:38:00Z,42.00,56.91
2026-05-07T09:39:00Z,37.75,63.66
2026-05-07T09:40:00Z,33.45,67.04
2026-05-07T09:41:00Z,29.80,70.93
2026-05-07T09:42:00Z,28.00,72.83
2026-05-07T09:43:00Z,27.94,71.98
2026-05-07T09:44:00Z,30.98,70.01
2026-05-07T09:45:00Z,27.97,74.69
2026-05-07T09:46:00Z,27.97,75.92
2026-05-07T09:47:00Z,27.65,74.94
2026-05-07T09:48:00Z,27.13,73.98
2026-05-07T09:49:00Z,27.13,72.82
2026-05-07T09:50:00Z,26.00,76.40
2026-05-07T09:51:00Z,26.00,73.03
2026-05-07T09:52:00Z,26.83,73.00
2026-05-07T09:53:00Z,23.64,76.99
2026-05-07T09:54:00Z,23.02,76.97
2026-05-07T09:55:00Z,24.00,76.97
2026-05-07T09:56:00Z,24.00,77.91
2026-05-07T09:57:00Z,24.00,77.94
2026-05-07T09:58:00Z,23.67,75.31
2026-05-07T09:59:00Z,25.90,77.54
2026-05-07T10:00:00Z,27.34,71.48
2026-05-07T10:01:00Z,34.94,71.09
2026-05-07T10:02:00Z,34.79,65.98
2026-05-07T10:03:00Z,35.96,63.75
2026-05-07T10:04:00Z,33.62,66.66
2026-05-07T10:05:00Z,34.78,65.09
2026-05-07T10:06:00Z,26.00,70.65
2026-05-07T10:07:00Z,23.90,77.00
2026-05-07T10:08:00Z,20.00,81.71
2026-05-07T10:09:00Z,18.00,83.00
2026-05-07T10:10:00Z,17.29,81.45
2026-05-07T10:11:00Z,18.95,83.98
2026-05-07T10:12:00Z,14.83,83.28
2026-05-07T10:13:00Z,19.98,78.81
2026-05-07T10:14:00Z,20.57,79.07
2026-05-07T10:15:00Z,17.00,83.71
2026-05-07T10:16:00Z,17.35,83.32
2026-05-07T10:17:00Z,15.05,84.73
2026-05-07T10:18:00Z,17.37,82.26
2026-05-07T10:19:00Z,19.42,80.03
2026-05-07T10:20:00Z,21.99,77.26
2026-05-07T10:21:00Z,22.00,78.98
2026-05-07T10:22:00Z,22.00,80.81
2026-05-07T10:23:00Z,18.00,83.41
2026-05-07T10:24:00Z,16.00,84.99
2026-05-07T10:25:00Z,12.30,86.00
2026-05-07T10:26:00Z,15.00,85.65
2026-05-07T10:27:00Z,14.98,85.45
2026-05-07T10:28:00Z,11.04,88.37
2026-05-07T10:29:00Z,1.98,96.12
2026-05-07T10:30:00Z,3.50,97.67
2026-05-07T10:31:00Z,2.23,96.14
2026-05-07T10:32:00Z,2.90,98.94
2026-05-07T10:33:00Z,2.90,99.00
2026-05-07T10:34:00Z,1.00,99.00
2026-05-07T10:35:00Z,1.00,99.00
2026-05-07T10:36:00Z,1.00,99.00
2026-05-07T10:37:00Z,1.00,99.00
