# event_ticker=KXATPCHALLENGERMATCH-26APR21KOTKUK
# final_score=1-6 6-2 6-3
# match_winner=Mikhail Kukushkin
# fav_player=Mikhail Kukushkin
# dog_player=Pavel Kotov
# kalshi_date=2026-04-21
timestamp,Pavel Kotov,Mikhail Kukushkin
2026-04-21T04:50:00Z,61.00,39.00
2026-04-21T04:59:00Z,61.00,39.00
2026-04-21T05:00:00Z,61.00,40.00
2026-04-21T05:01:00Z,61.00,40.00
2026-04-21T05:02:00Z,61.00,40.00
2026-04-21T05:05:00Z,61.00,40.00
2026-04-21T05:06:00Z,61.95,40.00
2026-04-21T05:07:00Z,61.00,40.00
2026-04-21T05:09:00Z,61.00,40.00
2026-04-21T05:13:00Z,61.00,40.00
2026-04-21T05:14:00Z,61.00,40.00
2026-04-21T05:19:00Z,62.00,40.00
2026-04-21T05:24:00Z,62.00,40.00
2026-04-21T05:28:00Z,62.00,40.00
2026-04-21T05:32:00Z,62.00,40.00
2026-04-21T05:33:00Z,62.00,40.00
2026-04-21T05:34:00Z,62.00,40.00
2026-04-21T05:35:00Z,62.00,41.00
2026-04-21T05:40:00Z,62.00,41.00
2026-04-21T05:42:00Z,62.00,41.00
2026-04-21T05:43:00Z,60.00,41.00
2026-04-21T05:44:00Z,61.97,41.00
2026-04-21T05:45:00Z,62.99,41.00
2026-04-21T05:47:00Z,62.99,39.99
2026-04-21T05:48:00Z,62.00,39.99
2026-04-21T05:49:00Z,62.00,39.99
2026-04-21T05:50:00Z,62.00,40.00
2026-04-21T05:51:00Z,62.00,40.00
2026-04-21T05:52:00Z,62.79,40.00
2026-04-21T05:53:00Z,63.68,40.00
2026-04-21T05:54:00Z,63.00,40.00
2026-04-21T05:55:00Z,63.00,39.00
2026-04-21T05:56:00Z,63.00,39.00
2026-04-21T05:57:00Z,63.00,39.00
2026-04-21T05:58:00Z,63.00,39.00
2026-04-21T05:59:00Z,64.00,39.00
2026-04-21T06:00:00Z,63.00,39.00
2026-04-21T06:01:00Z,63.00,39.00
2026-04-21T06:02:00Z,63.00,39.00
2026-04-21T06:03:00Z,63.00,39.00
2026-04-21T06:04:00Z,63.00,39.00
2026-04-21T06:05:00Z,63.00,39.00
2026-04-21T06:06:00Z,66.14,33.88
2026-04-21T06:07:00Z,65.58,36.21
2026-04-21T06:08:00Z,66.09,34.99
2026-04-21T06:09:00Z,66.09,34.00
2026-04-21T06:10:00Z,65.68,34.26
2026-04-21T06:11:00Z,67.89,34.00
2026-04-21T06:12:00Z,69.61,34.00
2026-04-21T06:13:00Z,66.83,32.72
2026-04-21T06:14:00Z,67.00,34.50
2026-04-21T06:15:00Z,72.69,29.41
2026-04-21T06:16:00Z,77.00,21.83
2026-04-21T06:17:00Z,81.22,19.87
2026-04-21T06:18:00Z,82.79,19.87
2026-04-21T06:19:00Z,84.00,16.22
2026-04-21T06:20:00Z,83.22,17.00
2026-04-21T06:21:00Z,82.99,18.00
2026-04-21T06:22:00Z,83.82,17.00
2026-04-21T06:23:00Z,83.00,18.00
2026-04-21T06:24:00Z,85.47,12.99
2026-04-21T06:25:00Z,83.00,16.00
2026-04-21T06:26:00Z,85.00,15.00
2026-04-21T06:28:00Z,88.00,11.98
2026-04-21T06:29:00Z,90.35,11.98
2026-04-21T06:30:00Z,91.00,10.00
2026-04-21T06:31:00Z,90.00,10.00
2026-04-21T06:32:00Z,89.62,11.00
2026-04-21T06:33:00Z,90.00,11.00
2026-04-21T06:34:00Z,90.00,11.00
2026-04-21T06:35:00Z,89.94,11.00
2026-04-21T06:36:00Z,90.93,9.00
2026-04-21T06:37:00Z,90.86,10.70
2026-04-21T06:38:00Z,92.63,8.06
2026-04-21T06:39:00Z,92.53,9.03
2026-04-21T06:40:00Z,89.00,12.00
2026-04-21T06:41:00Z,88.07,12.28
2026-04-21T06:42:00Z,84.10,16.55
2026-04-21T06:43:00Z,84.00,18.00
2026-04-21T06:44:00Z,86.80,18.00
2026-04-21T06:45:00Z,87.23,14.40
2026-04-21T06:46:00Z,88.59,12.64
2026-04-21T06:47:00Z,89.01,9.00
2026-04-21T06:48:00Z,92.03,7.42
2026-04-21T06:49:00Z,91.41,10.00
2026-04-21T06:50:00Z,89.00,13.29
2026-04-21T06:51:00Z,85.82,13.53
2026-04-21T06:52:00Z,86.00,14.00
2026-04-21T06:53:00Z,87.61,14.00
2026-04-21T06:54:00Z,82.75,16.98
2026-04-21T06:55:00Z,86.98,15.83
2026-04-21T06:56:00Z,87.00,15.90
2026-04-21T06:57:00Z,79.54,21.45
2026-04-21T06:58:00Z,71.61,28.01
2026-04-21T06:59:00Z,69.00,31.90
2026-04-21T07:00:00Z,67.00,33.28
2026-04-21T07:01:00Z,69.21,30.30
2026-04-21T07:02:00Z,69.21,30.89
2026-04-21T07:03:00Z,68.96,30.56
2026-04-21T07:04:00Z,68.96,30.31
2026-04-21T07:05:00Z,68.96,29.13
2026-04-21T07:06:00Z,70.48,29.14
2026-04-21T07:07:00Z,68.77,30.00
2026-04-21T07:08:00Z,67.00,32.45
2026-04-21T07:09:00Z,64.93,35.01
2026-04-21T07:10:00Z,64.30,35.21
2026-04-21T07:11:00Z,63.98,37.53
2026-04-21T07:12:00Z,63.98,38.31
2026-04-21T07:13:00Z,56.56,42.39
2026-04-21T07:14:00Z,56.63,43.50
2026-04-21T07:15:00Z,56.92,43.93
2026-04-21T07:16:00Z,56.86,43.13
2026-04-21T07:17:00Z,59.74,42.61
2026-04-21T07:18:00Z,65.33,37.97
2026-04-21T07:19:00Z,55.78,41.58
2026-04-21T07:20:00Z,59.30,40.02
2026-04-21T07:21:00Z,57.88,43.78
2026-04-21T07:22:00Z,60.79,43.19
2026-04-21T07:23:00Z,61.95,37.91
2026-04-21T07:24:00Z,69.21,34.87
2026-04-21T07:25:00Z,59.88,40.76
2026-04-21T07:26:00Z,63.15,37.92
2026-04-21T07:27:00Z,59.38,43.89
2026-04-21T07:28:00Z,63.86,37.63
2026-04-21T07:29:00Z,61.30,37.97
2026-04-21T07:30:00Z,60.79,41.15
2026-04-21T07:31:00Z,57.06,45.00
2026-04-21T07:32:00Z,57.41,43.49
2026-04-21T07:33:00Z,51.47,49.69
2026-04-21T07:34:00Z,56.96,42.82
2026-04-21T07:35:00Z,61.97,40.96
2026-04-21T07:36:00Z,60.26,38.70
2026-04-21T07:37:00Z,60.26,41.81
2026-04-21T07:38:00Z,55.08,44.30
2026-04-21T07:39:00Z,55.83,44.48
2026-04-21T07:40:00Z,54.74,47.28
2026-04-21T07:41:00Z,54.48,46.81
2026-04-21T07:42:00Z,54.99,45.90
2026-04-21T07:43:00Z,49.86,50.32
2026-04-21T07:44:00Z,42.53,59.60
2026-04-21T07:45:00Z,46.14,54.64
2026-04-21T07:46:00Z,51.98,45.37
2026-04-21T07:47:00Z,59.66,42.96
2026-04-21T07:48:00Z,53.53,45.78
2026-04-21T07:49:00Z,52.00,48.11
2026-04-21T07:50:00Z,52.84,48.01
2026-04-21T07:51:00Z,49.99,49.51
2026-04-21T07:52:00Z,51.42,50.30
2026-04-21T07:53:00Z,56.01,47.00
2026-04-21T07:54:00Z,52.18,48.76
2026-04-21T07:55:00Z,42.02,58.62
2026-04-21T07:56:00Z,47.72,56.52
2026-04-21T07:57:00Z,55.81,41.74
2026-04-21T07:58:00Z,53.58,46.86
2026-04-21T07:59:00Z,47.82,52.12
2026-04-21T08:00:00Z,47.85,52.98
2026-04-21T08:01:00Z,48.63,52.82
2026-04-21T08:02:00Z,41.89,59.39
2026-04-21T08:03:00Z,46.66,62.96
2026-04-21T08:04:00Z,38.74,61.14
2026-04-21T08:05:00Z,29.37,73.72
2026-04-21T08:06:00Z,16.24,86.81
2026-04-21T08:07:00Z,5.71,94.46
2026-04-21T08:08:00Z,1.37,98.83
2026-04-21T08:09:00Z,1.37,99.00
2026-04-21T08:10:00Z,1.00,99.00
2026-04-21T08:11:00Z,1.00,99.00
2026-04-21T08:12:00Z,1.00,99.00
2026-04-21T08:13:00Z,1.00,99.00
