# event_ticker=KXATPMATCH-26FEB12UGONAV
# final_score=6-2 7-5
# match_winner=Camilo Ugo Carabelli
# fav_player=Camilo Ugo Carabelli
# dog_player=Mariano Navone
# kalshi_date=2026-02-12
timestamp,Camilo Ugo Carabelli,Mariano Navone
2026-02-12T17:55:00Z,40.00,60.00
2026-02-12T17:56:00Z,40.00,59.00
2026-02-12T18:00:00Z,40.00,60.00
2026-02-12T18:03:00Z,40.00,60.00
2026-02-12T18:06:00Z,40.00,60.00
2026-02-12T18:09:00Z,40.00,60.00
2026-02-12T18:13:00Z,41.00,60.00
2026-02-12T18:14:00Z,41.00,60.00
2026-02-12T18:15:00Z,41.00,60.00
2026-02-12T18:24:00Z,41.00,60.00
2026-02-12T18:25:00Z,41.00,60.00
2026-02-12T18:27:00Z,41.00,60.00
2026-02-12T18:37:00Z,41.00,60.00
2026-02-12T18:38:00Z,41.00,60.00
2026-02-12T18:39:00Z,41.00,59.00
2026-02-12T18:40:00Z,41.00,59.00
2026-02-12T18:42:00Z,41.00,60.00
2026-02-12T18:44:00Z,41.00,60.00
2026-02-12T18:45:00Z,41.00,60.00
2026-02-12T18:47:00Z,41.00,60.00
2026-02-12T18:50:00Z,41.00,60.00
2026-02-12T18:51:00Z,41.00,60.00
2026-02-12T18:56:00Z,41.00,60.00
2026-02-12T18:58:00Z,41.00,60.00
2026-02-12T19:03:00Z,41.00,60.00
2026-02-12T19:13:00Z,41.00,60.00
2026-02-12T19:15:00Z,41.00,60.00
2026-02-12T19:16:00Z,41.00,60.00
2026-02-12T19:18:00Z,41.00,60.00
2026-02-12T19:28:00Z,41.00,60.00
2026-02-12T19:29:00Z,41.00,60.26
2026-02-12T19:32:00Z,42.00,60.26
2026-02-12T19:33:00Z,42.00,59.00
2026-02-12T19:34:00Z,41.00,59.00
2026-02-12T19:36:00Z,42.00,59.00
2026-02-12T19:37:00Z,42.00,60.00
2026-02-12T19:39:00Z,42.00,60.00
2026-02-12T19:42:00Z,42.00,60.00
2026-02-12T19:43:00Z,42.00,60.00
2026-02-12T19:45:00Z,42.00,60.00
2026-02-12T19:46:00Z,42.00,60.00
2026-02-12T19:49:00Z,42.00,60.00
2026-02-12T19:50:00Z,42.00,60.00
2026-02-12T19:56:00Z,42.00,60.00
2026-02-12T19:58:00Z,42.00,60.00
2026-02-12T20:03:00Z,41.00,60.00
2026-02-12T20:07:00Z,41.00,60.00
2026-02-12T20:14:00Z,41.00,60.00
2026-02-12T20:18:00Z,41.00,60.00
2026-02-12T20:20:00Z,41.00,60.00
2026-02-12T20:21:00Z,41.00,60.00
2026-02-12T20:22:00Z,41.00,60.00
2026-02-12T20:23:00Z,41.00,60.00
2026-02-12T20:24:00Z,42.00,60.00
2026-02-12T20:25:00Z,42.00,60.00
2026-02-12T20:26:00Z,42.00,60.00
2026-02-12T20:28:00Z,42.00,60.00
2026-02-12T20:29:00Z,42.00,60.00
2026-02-12T20:32:00Z,42.00,59.00
2026-02-12T20:35:00Z,42.00,60.00
2026-02-12T20:36:00Z,41.00,60.00
2026-02-12T20:38:00Z,42.00,59.00
2026-02-12T20:39:00Z,42.00,59.00
2026-02-12T20:46:00Z,42.00,59.00
2026-02-12T20:48:00Z,42.00,59.00
2026-02-12T20:50:00Z,42.00,59.00
2026-02-12T20:55:00Z,42.00,59.00
2026-02-12T21:04:00Z,42.00,59.00
2026-02-12T21:05:00Z,42.00,59.00
2026-02-12T21:07:00Z,42.00,59.00
2026-02-12T21:08:00Z,42.00,59.00
2026-02-12T21:09:00Z,42.00,59.00
2026-02-12T21:10:00Z,42.00,59.00
2026-02-12T21:11:00Z,42.00,59.00
2026-02-12T21:12:00Z,41.62,59.00
2026-02-12T21:13:00Z,41.62,59.00
2026-02-12T21:14:00Z,42.00,59.00
2026-02-12T21:16:00Z,42.00,59.00
2026-02-12T21:17:00Z,42.00,58.78
2026-02-12T21:18:00Z,42.00,59.00
2026-02-12T21:19:00Z,42.00,59.00
2026-02-12T21:20:00Z,42.00,58.68
2026-02-12T21:21:00Z,42.00,58.68
2026-02-12T21:22:00Z,42.00,58.00
2026-02-12T21:23:00Z,42.00,59.00
2026-02-12T21:24:00Z,42.00,59.00
2026-02-12T21:25:00Z,42.00,58.29
2026-02-12T21:26:00Z,42.00,59.00
2026-02-12T21:29:00Z,42.00,59.00
2026-02-12T21:31:00Z,42.00,59.00
2026-02-12T21:33:00Z,42.00,59.00
2026-02-12T21:35:00Z,42.00,59.00
2026-02-12T21:36:00Z,42.00,59.00
2026-02-12T21:37:00Z,42.00,58.12
2026-02-12T21:38:00Z,42.00,58.12
2026-02-12T21:39:00Z,42.00,59.00
2026-02-12T21:40:00Z,42.00,59.00
2026-02-12T21:41:00Z,42.00,59.00
2026-02-12T21:43:00Z,42.00,59.00
2026-02-12T21:44:00Z,42.00,59.00
2026-02-12T21:45:00Z,42.00,58.00
2026-02-12T21:46:00Z,42.00,58.00
2026-02-12T21:48:00Z,42.00,58.00
2026-02-12T21:49:00Z,42.00,58.00
2026-02-12T21:50:00Z,42.00,59.00
2026-02-12T21:51:00Z,42.00,59.00
2026-02-12T21:52:00Z,42.00,59.00
2026-02-12T21:53:00Z,42.00,59.00
2026-02-12T21:54:00Z,42.00,59.04
2026-02-12T21:55:00Z,42.00,60.00
2026-02-12T21:56:00Z,42.00,60.00
2026-02-12T21:57:00Z,42.00,60.00
2026-02-12T21:58:00Z,42.00,60.00
2026-02-12T21:59:00Z,41.95,60.00
2026-02-12T22:00:00Z,42.00,60.00
2026-02-12T22:03:00Z,42.00,60.00
2026-02-12T22:04:00Z,42.00,60.00
2026-02-12T22:07:00Z,42.00,60.00
2026-02-12T22:08:00Z,42.00,60.00
2026-02-12T22:10:00Z,42.00,60.00
2026-02-12T22:11:00Z,42.00,60.00
2026-02-12T22:12:00Z,42.00,60.00
2026-02-12T22:14:00Z,42.00,60.00
2026-02-12T22:15:00Z,42.00,59.00
2026-02-12T22:17:00Z,42.00,60.00
2026-02-12T22:18:00Z,42.00,60.00
2026-02-12T22:19:00Z,42.00,60.00
2026-02-12T22:20:00Z,42.00,60.00
2026-02-12T22:21:00Z,42.00,60.00
2026-02-12T22:22:00Z,42.00,60.00
2026-02-12T22:23:00Z,42.00,60.00
2026-02-12T22:24:00Z,42.00,60.00
2026-02-12T22:25:00Z,42.00,60.00
2026-02-12T22:26:00Z,42.00,60.00
2026-02-12T22:27:00Z,42.00,60.00
2026-02-12T22:28:00Z,42.00,60.00
2026-02-12T22:29:00Z,41.00,60.00
2026-02-12T22:30:00Z,42.00,60.00
2026-02-12T22:31:00Z,42.00,60.00
2026-02-12T22:32:00Z,42.00,58.91
2026-02-12T22:33:00Z,42.00,60.00
2026-02-12T22:34:00Z,42.00,60.00
2026-02-12T22:35:00Z,42.00,60.00
2026-02-12T22:36:00Z,42.00,60.00
2026-02-12T22:37:00Z,42.00,60.00
2026-02-12T22:38:00Z,42.00,60.00
2026-02-12T22:40:00Z,42.00,60.00
2026-02-12T22:41:00Z,42.00,60.00
2026-02-12T22:42:00Z,41.88,59.99
2026-02-12T22:43:00Z,41.76,60.00
2026-02-12T22:44:00Z,41.48,60.00
2026-02-12T22:45:00Z,42.00,58.70
2026-02-12T22:46:00Z,41.94,59.62
2026-02-12T22:47:00Z,42.00,60.00
2026-02-12T22:48:00Z,42.00,58.83
2026-02-12T22:49:00Z,42.00,59.45
2026-02-12T22:50:00Z,41.72,60.00
2026-02-12T22:51:00Z,42.00,60.00
2026-02-12T22:52:00Z,42.00,59.00
2026-02-12T22:53:00Z,42.00,59.30
2026-02-12T22:54:00Z,42.00,59.99
2026-02-12T22:55:00Z,42.00,59.62
2026-02-12T22:56:00Z,42.00,59.09
2026-02-12T22:57:00Z,42.00,59.13
2026-02-12T22:58:00Z,42.43,59.00
2026-02-12T22:59:00Z,42.78,59.00
2026-02-12T23:00:00Z,43.00,59.00
2026-02-12T23:01:00Z,43.00,59.00
2026-02-12T23:02:00Z,43.00,59.00
2026-02-12T23:03:00Z,43.00,58.12
2026-02-12T23:04:00Z,43.64,56.01
2026-02-12T23:05:00Z,45.00,56.00
2026-02-12T23:06:00Z,44.61,56.00
2026-02-12T23:07:00Z,45.00,56.00
2026-02-12T23:08:00Z,45.00,55.99
2026-02-12T23:09:00Z,45.00,56.00
2026-02-12T23:10:00Z,45.00,56.00
2026-02-12T23:11:00Z,45.00,56.00
2026-02-12T23:12:00Z,45.00,55.98
2026-02-12T23:13:00Z,45.00,56.22
2026-02-12T23:14:00Z,45.05,55.00
2026-02-12T23:15:00Z,46.00,55.00
2026-02-12T23:16:00Z,46.00,54.84
2026-02-12T23:17:00Z,47.08,54.99
2026-02-12T23:18:00Z,46.07,55.06
2026-02-12T23:19:00Z,46.23,56.14
2026-02-12T23:20:00Z,46.10,56.93
2026-02-12T23:21:00Z,46.10,55.96
2026-02-12T23:22:00Z,46.69,55.64
2026-02-12T23:23:00Z,49.86,51.69
2026-02-12T23:24:00Z,52.79,43.66
2026-02-12T23:25:00Z,51.11,51.05
2026-02-12T23:26:00Z,46.67,55.19
2026-02-12T23:27:00Z,41.12,59.95
2026-02-12T23:28:00Z,41.47,60.70
2026-02-12T23:29:00Z,42.01,59.93
2026-02-12T23:30:00Z,43.81,55.92
2026-02-12T23:31:00Z,45.43,55.43
2026-02-12T23:32:00Z,43.78,58.53
2026-02-12T23:33:00Z,42.73,57.57
2026-02-12T23:34:00Z,40.86,59.49
2026-02-12T23:35:00Z,44.91,57.39
2026-02-12T23:36:00Z,54.07,49.45
2026-02-12T23:37:00Z,57.75,43.47
2026-02-12T23:38:00Z,58.50,42.92
2026-02-12T23:39:00Z,56.74,44.26
2026-02-12T23:40:00Z,56.39,43.31
2026-02-12T23:41:00Z,58.92,41.31
2026-02-12T23:42:00Z,62.05,37.85
2026-02-12T23:43:00Z,58.93,40.68
2026-02-12T23:44:00Z,58.33,43.52
2026-02-12T23:45:00Z,58.91,42.68
2026-02-12T23:46:00Z,58.44,42.33
2026-02-12T23:47:00Z,60.31,38.20
2026-02-12T23:48:00Z,65.92,36.39
2026-02-12T23:49:00Z,69.29,29.71
2026-02-12T23:50:00Z,74.53,25.17
2026-02-12T23:51:00Z,74.94,24.44
2026-02-12T23:52:00Z,75.24,24.39
2026-02-12T23:53:00Z,73.94,27.28
2026-02-12T23:54:00Z,73.18,27.13
2026-02-12T23:55:00Z,72.33,28.90
2026-02-12T23:56:00Z,73.28,27.02
2026-02-12T23:57:00Z,75.17,24.29
2026-02-12T23:58:00Z,77.86,22.79
2026-02-12T23:59:00Z,78.95,22.88
2026-02-13T00:00:00Z,79.34,21.81
2026-02-13T00:01:00Z,77.98,22.86
2026-02-13T00:02:00Z,77.66,23.36
2026-02-13T00:03:00Z,76.96,23.96
2026-02-13T00:04:00Z,77.39,23.92
2026-02-13T00:05:00Z,78.19,22.92
2026-02-13T00:06:00Z,79.19,21.99
2026-02-13T00:07:00Z,77.95,22.25
2026-02-13T00:08:00Z,77.72,22.68
2026-02-13T00:09:00Z,77.86,22.21
2026-02-13T00:10:00Z,78.65,20.59
2026-02-13T00:11:00Z,76.27,23.48
2026-02-13T00:12:00Z,74.18,26.89
2026-02-13T00:13:00Z,76.83,23.13
2026-02-13T00:14:00Z,83.86,15.30
2026-02-13T00:15:00Z,86.99,13.29
2026-02-13T00:16:00Z,88.24,11.32
2026-02-13T00:17:00Z,89.17,12.21
2026-02-13T00:18:00Z,89.02,11.62
2026-02-13T00:19:00Z,87.78,12.98
2026-02-13T00:20:00Z,88.17,12.57
2026-02-13T00:21:00Z,84.11,15.32
2026-02-13T00:22:00Z,85.76,15.38
2026-02-13T00:23:00Z,88.97,13.46
2026-02-13T00:24:00Z,90.28,9.75
2026-02-13T00:25:00Z,93.78,8.67
2026-02-13T00:26:00Z,93.60,6.62
2026-02-13T00:27:00Z,91.18,8.54
2026-02-13T00:28:00Z,92.52,7.46
2026-02-13T00:29:00Z,90.85,11.26
2026-02-13T00:30:00Z,90.28,10.18
2026-02-13T00:31:00Z,87.95,12.01
2026-02-13T00:32:00Z,87.84,12.95
2026-02-13T00:33:00Z,89.71,12.72
2026-02-13T00:34:00Z,87.89,11.40
2026-02-13T00:35:00Z,89.79,12.07
2026-02-13T00:36:00Z,88.92,11.70
2026-02-13T00:37:00Z,91.59,9.09
2026-02-13T00:38:00Z,92.43,7.18
2026-02-13T00:39:00Z,91.42,7.76
2026-02-13T00:40:00Z,94.42,6.94
2026-02-13T00:41:00Z,93.66,7.17
2026-02-13T00:42:00Z,96.50,3.92
2026-02-13T00:43:00Z,97.25,2.53
2026-02-13T00:44:00Z,97.85,2.88
2026-02-13T00:45:00Z,98.08,1.67
2026-02-13T00:46:00Z,98.92,1.61
2026-02-13T00:47:00Z,99.00,1.00
2026-02-13T00:48:00Z,99.00,1.00
2026-02-13T00:49:00Z,99.00,1.00
2026-02-13T00:50:00Z,99.00,1.00
2026-02-13T00:51:00Z,99.00,1.00
2026-02-13T00:52:00Z,98.85,1.00
2026-02-13T00:53:00Z,98.96,1.00
2026-02-13T00:54:00Z,98.09,1.69
2026-02-13T00:55:00Z,97.90,1.99
2026-02-13T00:56:00Z,97.02,3.40
2026-02-13T00:57:00Z,95.17,3.12
2026-02-13T00:58:00Z,97.73,2.44
2026-02-13T00:59:00Z,97.98,1.32
2026-02-13T01:00:00Z,96.93,2.45
2026-02-13T01:01:00Z,94.48,6.02
2026-02-13T01:02:00Z,93.10,7.30
2026-02-13T01:03:00Z,92.10,7.68
2026-02-13T01:04:00Z,92.96,7.56
2026-02-13T01:05:00Z,92.98,7.75
2026-02-13T01:06:00Z,90.54,10.02
2026-02-13T01:07:00Z,85.37,16.08
2026-02-13T01:08:00Z,74.14,25.15
2026-02-13T01:09:00Z,71.49,27.20
2026-02-13T01:10:00Z,73.08,26.61
2026-02-13T01:11:00Z,79.06,20.88
2026-02-13T01:12:00Z,84.20,19.96
2026-02-13T01:13:00Z,72.36,27.22
2026-02-13T01:14:00Z,75.27,23.48
2026-02-13T01:15:00Z,75.91,23.93
2026-02-13T01:16:00Z,76.12,25.90
2026-02-13T01:17:00Z,76.74,21.73
2026-02-13T01:18:00Z,90.69,8.42
2026-02-13T01:19:00Z,92.98,7.73
2026-02-13T01:20:00Z,95.35,6.38
2026-02-13T01:21:00Z,96.87,2.56
2026-02-13T01:22:00Z,97.71,3.96
2026-02-13T01:23:00Z,98.55,1.73
2026-02-13T01:24:00Z,99.00,1.00
2026-02-13T01:25:00Z,99.00,1.00
2026-02-13T01:26:00Z,99.00,1.00
2026-02-13T01:27:00Z,99.00,1.00
2026-02-13T01:28:00Z,99.00,1.00
2026-02-13T01:29:00Z,99.00,1.00
2026-02-13T01:30:00Z,99.00,1.00
2026-02-13T01:31:00Z,99.00,1.00
2026-02-13T01:32:00Z,99.00,1.00
