# event_ticker=KXATPCHALLENGERMATCH-26APR17FERHOU
# final_score=6-4 4-6 7-6(2)
# score_resolution=4-6 6-4 6-7
# match_winner=Max Houkes
# fav_player=Frederico Ferreira Silva
# dog_player=Max Houkes
# kalshi_date=2026-04-17
timestamp,Frederico Ferreira Silva,Max Houkes
2026-04-17T16:44:00Z,57.00,45.51
2026-04-17T16:47:00Z,57.00,45.51
2026-04-17T16:49:00Z,57.00,44.41
2026-04-17T16:50:00Z,57.00,44.41
2026-04-17T16:52:00Z,57.00,44.41
2026-04-17T16:53:00Z,57.00,44.85
2026-04-17T16:54:00Z,57.00,44.85
2026-04-17T16:55:00Z,57.00,44.85
2026-04-17T16:57:00Z,57.39,44.33
2026-04-17T16:58:00Z,57.00,44.33
2026-04-17T17:00:00Z,57.00,45.00
2026-04-17T17:01:00Z,57.00,43.00
2026-04-17T17:02:00Z,57.00,43.00
2026-04-17T17:03:00Z,57.00,43.00
2026-04-17T17:04:00Z,57.00,43.00
2026-04-17T17:05:00Z,56.60,45.00
2026-04-17T17:06:00Z,57.00,45.00
2026-04-17T17:07:00Z,57.00,45.00
2026-04-17T17:08:00Z,57.00,45.00
2026-04-17T17:09:00Z,57.05,45.00
2026-04-17T17:10:00Z,58.00,45.00
2026-04-17T17:11:00Z,57.96,45.00
2026-04-17T17:12:00Z,56.00,45.00
2026-04-17T17:13:00Z,56.00,45.00
2026-04-17T17:14:00Z,57.00,45.00
2026-04-17T17:15:00Z,57.58,45.00
2026-04-17T17:16:00Z,57.58,45.00
2026-04-17T17:17:00Z,57.58,45.00
2026-04-17T17:18:00Z,57.00,45.00
2026-04-17T17:19:00Z,57.00,45.00
2026-04-17T17:20:00Z,57.00,45.00
2026-04-17T17:21:00Z,57.00,45.00
2026-04-17T17:22:00Z,56.87,45.00
2026-04-17T17:23:00Z,57.00,45.00
2026-04-17T17:25:00Z,57.00,45.00
2026-04-17T17:27:00Z,57.00,45.00
2026-04-17T17:28:00Z,57.00,45.00
2026-04-17T17:29:00Z,57.52,45.00
2026-04-17T17:31:00Z,57.00,45.57
2026-04-17T17:32:00Z,57.00,45.57
2026-04-17T17:33:00Z,57.00,45.57
2026-04-17T17:34:00Z,57.86,42.92
2026-04-17T17:35:00Z,58.46,43.79
2026-04-17T17:36:00Z,56.55,43.60
2026-04-17T17:37:00Z,57.69,43.00
2026-04-17T17:38:00Z,61.39,39.29
2026-04-17T17:39:00Z,61.47,43.00
2026-04-17T17:40:00Z,59.17,43.17
2026-04-17T17:41:00Z,60.56,43.17
2026-04-17T17:42:00Z,67.56,32.13
2026-04-17T17:43:00Z,66.98,35.08
2026-04-17T17:44:00Z,60.73,41.00
2026-04-17T17:45:00Z,60.57,41.95
2026-04-17T17:46:00Z,54.05,43.51
2026-04-17T17:47:00Z,54.70,45.46
2026-04-17T17:48:00Z,52.82,49.04
2026-04-17T17:49:00Z,48.92,52.49
2026-04-17T17:50:00Z,45.99,54.34
2026-04-17T17:51:00Z,46.48,55.36
2026-04-17T17:52:00Z,46.11,57.96
2026-04-17T17:53:00Z,42.91,59.46
2026-04-17T17:54:00Z,48.63,52.98
2026-04-17T17:55:00Z,51.32,47.28
2026-04-17T17:56:00Z,51.03,49.01
2026-04-17T17:57:00Z,53.06,48.68
2026-04-17T17:58:00Z,50.27,50.06
2026-04-17T17:59:00Z,50.77,51.87
2026-04-17T18:00:00Z,47.49,52.79
2026-04-17T18:01:00Z,46.06,54.98
2026-04-17T18:02:00Z,45.71,53.83
2026-04-17T18:03:00Z,42.34,58.03
2026-04-17T18:04:00Z,46.60,55.44
2026-04-17T18:05:00Z,52.52,49.80
2026-04-17T18:06:00Z,51.87,48.31
2026-04-17T18:07:00Z,48.77,50.55
2026-04-17T18:08:00Z,49.17,52.00
2026-04-17T18:09:00Z,45.83,55.79
2026-04-17T18:10:00Z,45.09,56.00
2026-04-17T18:11:00Z,47.16,54.82
2026-04-17T18:12:00Z,48.56,51.76
2026-04-17T18:13:00Z,49.27,51.32
2026-04-17T18:14:00Z,52.43,49.62
2026-04-17T18:15:00Z,57.73,40.09
2026-04-17T18:16:00Z,55.06,45.52
2026-04-17T18:17:00Z,57.12,46.18
2026-04-17T18:18:00Z,47.21,54.17
2026-04-17T18:19:00Z,44.79,56.00
2026-04-17T18:20:00Z,41.13,55.93
2026-04-17T18:21:00Z,37.22,65.30
2026-04-17T18:22:00Z,27.68,69.30
2026-04-17T18:23:00Z,22.56,77.22
2026-04-17T18:24:00Z,23.81,76.19
2026-04-17T18:25:00Z,23.94,76.26
2026-04-17T18:26:00Z,24.00,76.70
2026-04-17T18:27:00Z,26.32,70.94
2026-04-17T18:28:00Z,33.57,66.04
2026-04-17T18:29:00Z,37.02,62.26
2026-04-17T18:30:00Z,38.66,63.29
2026-04-17T18:31:00Z,44.42,57.93
2026-04-17T18:32:00Z,43.82,56.39
2026-04-17T18:33:00Z,43.08,56.99
2026-04-17T18:34:00Z,41.50,58.14
2026-04-17T18:35:00Z,40.74,61.23
2026-04-17T18:36:00Z,37.24,63.22
2026-04-17T18:37:00Z,39.62,60.01
2026-04-17T18:38:00Z,42.61,58.34
2026-04-17T18:39:00Z,43.99,57.98
2026-04-17T18:40:00Z,44.49,58.11
2026-04-17T18:41:00Z,40.43,60.95
2026-04-17T18:42:00Z,41.04,58.66
2026-04-17T18:43:00Z,43.31,56.09
2026-04-17T18:44:00Z,46.19,55.00
2026-04-17T18:45:00Z,42.39,57.55
2026-04-17T18:46:00Z,44.60,56.93
2026-04-17T18:47:00Z,48.26,49.10
2026-04-17T18:48:00Z,52.82,48.48
2026-04-17T18:49:00Z,52.42,48.51
2026-04-17T18:50:00Z,53.97,47.03
2026-04-17T18:51:00Z,55.60,44.18
2026-04-17T18:52:00Z,54.89,46.42
2026-04-17T18:53:00Z,51.86,49.05
2026-04-17T18:54:00Z,50.75,49.43
2026-04-17T18:55:00Z,51.13,49.40
2026-04-17T18:56:00Z,50.97,50.99
2026-04-17T18:57:00Z,52.04,47.84
2026-04-17T18:58:00Z,49.79,50.89
2026-04-17T18:59:00Z,51.82,50.47
2026-04-17T19:00:00Z,50.03,50.43
2026-04-17T19:01:00Z,51.16,50.65
2026-04-17T19:02:00Z,51.06,50.03
2026-04-17T19:03:00Z,52.51,48.50
2026-04-17T19:04:00Z,52.50,49.20
2026-04-17T19:05:00Z,52.08,52.67
2026-04-17T19:06:00Z,44.73,55.53
2026-04-17T19:07:00Z,45.65,55.10
2026-04-17T19:08:00Z,42.41,56.06
2026-04-17T19:09:00Z,43.20,54.97
2026-04-17T19:10:00Z,41.53,57.07
2026-04-17T19:11:00Z,40.27,58.17
2026-04-17T19:12:00Z,40.35,58.80
2026-04-17T19:13:00Z,39.93,58.41
2026-04-17T19:14:00Z,39.15,59.08
2026-04-17T19:15:00Z,39.65,61.07
2026-04-17T19:16:00Z,38.97,61.70
2026-04-17T19:17:00Z,37.54,62.99
2026-04-17T19:18:00Z,38.62,62.66
2026-04-17T19:19:00Z,40.45,61.91
2026-04-17T19:20:00Z,39.85,61.38
2026-04-17T19:21:00Z,38.42,64.57
2026-04-17T19:22:00Z,34.69,69.57
2026-04-17T19:23:00Z,24.36,75.29
2026-04-17T19:24:00Z,27.33,72.02
2026-04-17T19:25:00Z,30.58,73.65
2026-04-17T19:26:00Z,28.46,71.49
2026-04-17T19:27:00Z,36.98,64.84
2026-04-17T19:28:00Z,43.16,55.09
2026-04-17T19:29:00Z,46.00,53.17
2026-04-17T19:30:00Z,51.77,51.54
2026-04-17T19:31:00Z,52.49,46.75
2026-04-17T19:32:00Z,50.50,49.96
2026-04-17T19:33:00Z,51.26,49.68
2026-04-17T19:34:00Z,52.47,49.07
2026-04-17T19:35:00Z,52.11,49.86
2026-04-17T19:36:00Z,50.11,50.77
2026-04-17T19:37:00Z,51.41,50.85
2026-04-17T19:38:00Z,51.06,52.11
2026-04-17T19:39:00Z,44.52,56.55
2026-04-17T19:40:00Z,40.98,59.47
2026-04-17T19:41:00Z,43.90,57.21
2026-04-17T19:42:00Z,44.56,56.92
2026-04-17T19:43:00Z,44.63,57.90
2026-04-17T19:44:00Z,47.86,55.37
2026-04-17T19:45:00Z,49.67,52.00
2026-04-17T19:46:00Z,50.28,51.86
2026-04-17T19:47:00Z,49.04,52.84
2026-04-17T19:48:00Z,49.33,50.75
2026-04-17T19:49:00Z,52.49,51.18
2026-04-17T19:50:00Z,60.80,37.63
2026-04-17T19:51:00Z,61.64,37.44
2026-04-17T19:52:00Z,52.61,48.12
2026-04-17T19:53:00Z,44.20,56.58
2026-04-17T19:54:00Z,42.97,58.60
2026-04-17T19:55:00Z,46.04,58.52
2026-04-17T19:56:00Z,43.78,57.26
2026-04-17T19:57:00Z,43.86,57.32
2026-04-17T19:58:00Z,44.41,58.94
2026-04-17T19:59:00Z,49.72,51.12
2026-04-17T20:00:00Z,45.08,54.53
2026-04-17T20:01:00Z,41.66,58.01
2026-04-17T20:02:00Z,39.06,60.90
2026-04-17T20:03:00Z,39.04,61.92
2026-04-17T20:04:00Z,42.42,60.48
2026-04-17T20:05:00Z,45.12,61.96
2026-04-17T20:06:00Z,43.55,61.20
2026-04-17T20:07:00Z,39.94,60.95
2026-04-17T20:08:00Z,32.81,66.87
2026-04-17T20:09:00Z,31.53,70.86
2026-04-17T20:10:00Z,17.35,79.63
2026-04-17T20:11:00Z,12.21,87.08
2026-04-17T20:12:00Z,12.37,90.14
2026-04-17T20:13:00Z,19.93,80.72
2026-04-17T20:14:00Z,17.60,81.80
2026-04-17T20:15:00Z,21.31,74.96
2026-04-17T20:16:00Z,25.78,73.46
2026-04-17T20:17:00Z,43.02,58.79
2026-04-17T20:18:00Z,41.70,58.46
2026-04-17T20:19:00Z,45.38,55.86
2026-04-17T20:20:00Z,46.94,49.01
2026-04-17T20:21:00Z,48.72,52.83
2026-04-17T20:22:00Z,38.22,63.39
2026-04-17T20:23:00Z,43.03,63.77
2026-04-17T20:24:00Z,51.77,50.18
2026-04-17T20:25:00Z,54.41,50.34
2026-04-17T20:26:00Z,44.33,55.97
2026-04-17T20:27:00Z,48.12,51.52
2026-04-17T20:28:00Z,46.74,55.75
2026-04-17T20:29:00Z,45.19,60.05
2026-04-17T20:30:00Z,34.73,64.99
2026-04-17T20:31:00Z,34.72,65.15
2026-04-17T20:32:00Z,40.71,61.53
2026-04-17T20:33:00Z,28.72,72.36
2026-04-17T20:34:00Z,23.15,79.44
2026-04-17T20:35:00Z,35.13,66.54
2026-04-17T20:36:00Z,33.30,66.27
2026-04-17T20:37:00Z,38.51,64.15
2026-04-17T20:38:00Z,46.82,53.62
2026-04-17T20:39:00Z,42.32,57.48
2026-04-17T20:40:00Z,46.45,56.07
2026-04-17T20:41:00Z,44.93,59.49
2026-04-17T20:42:00Z,33.75,67.19
2026-04-17T20:43:00Z,33.13,66.95
2026-04-17T20:44:00Z,36.99,60.37
2026-04-17T20:45:00Z,41.91,61.29
2026-04-17T20:46:00Z,45.16,59.81
2026-04-17T20:47:00Z,42.61,59.86
2026-04-17T20:48:00Z,34.65,66.10
2026-04-17T20:49:00Z,41.76,59.31
2026-04-17T20:50:00Z,51.53,47.07
2026-04-17T20:51:00Z,61.61,37.48
2026-04-17T20:52:00Z,58.19,47.59
2026-04-17T20:53:00Z,70.24,30.38
2026-04-17T20:54:00Z,52.85,51.89
2026-04-17T20:55:00Z,28.97,75.28
2026-04-17T20:56:00Z,12.47,87.72
2026-04-17T20:57:00Z,6.51,93.45
2026-04-17T20:58:00Z,2.73,98.55
2026-04-17T20:59:00Z,2.73,99.00
2026-04-17T21:00:00Z,1.00,99.00
2026-04-17T21:01:00Z,1.00,99.00
2026-04-17T21:02:00Z,1.00,99.00
