# event_ticker=KXATPMATCH-26APR07MONBUB
# final_score=6-4 6-4
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Gael Monfils
# kalshi_date=2026-04-07
timestamp,Alexander Bublik,Gael Monfils
2026-04-07T09:46:00Z,67.00,35.00
2026-04-07T09:48:00Z,67.00,35.00
2026-04-07T09:52:00Z,66.00,35.00
2026-04-07T10:07:00Z,67.00,35.00
2026-04-07T10:12:00Z,67.00,35.00
2026-04-07T10:21:00Z,67.00,34.00
2026-04-07T10:22:00Z,67.00,34.00
2026-04-07T10:33:00Z,67.00,34.00
2026-04-07T10:38:00Z,67.00,34.00
2026-04-07T10:51:00Z,67.00,34.00
2026-04-07T10:54:00Z,67.00,34.00
2026-04-07T11:07:00Z,67.00,34.00
2026-04-07T11:09:00Z,67.00,34.00
2026-04-07T11:12:00Z,67.00,34.00
2026-04-07T11:14:00Z,67.00,34.00
2026-04-07T11:16:00Z,67.00,34.00
2026-04-07T11:17:00Z,67.00,34.00
2026-04-07T11:18:00Z,67.00,34.00
2026-04-07T11:19:00Z,67.00,34.00
2026-04-07T11:21:00Z,67.00,34.00
2026-04-07T11:22:00Z,67.00,34.00
2026-04-07T11:23:00Z,67.00,34.00
2026-04-07T11:24:00Z,67.00,34.00
2026-04-07T11:25:00Z,67.00,34.00
2026-04-07T11:27:00Z,67.00,34.00
2026-04-07T11:28:00Z,67.00,34.00
2026-04-07T11:29:00Z,67.00,34.68
2026-04-07T11:30:00Z,67.00,34.00
2026-04-07T11:32:00Z,67.00,35.00
2026-04-07T11:33:00Z,67.00,35.00
2026-04-07T11:35:00Z,67.00,35.00
2026-04-07T11:37:00Z,67.00,35.00
2026-04-07T11:38:00Z,65.91,35.00
2026-04-07T11:39:00Z,65.00,35.00
2026-04-07T11:40:00Z,64.06,36.00
2026-04-07T11:41:00Z,65.00,36.00
2026-04-07T11:43:00Z,66.00,34.00
2026-04-07T11:44:00Z,66.00,35.00
2026-04-07T11:45:00Z,66.00,35.00
2026-04-07T11:46:00Z,66.00,35.00
2026-04-07T11:47:00Z,66.00,35.00
2026-04-07T11:48:00Z,66.00,35.00
2026-04-07T11:49:00Z,66.00,35.00
2026-04-07T11:50:00Z,66.00,35.00
2026-04-07T11:51:00Z,66.00,35.00
2026-04-07T11:53:00Z,66.00,35.00
2026-04-07T11:54:00Z,66.00,35.00
2026-04-07T11:55:00Z,66.00,35.00
2026-04-07T11:56:00Z,66.00,35.00
2026-04-07T11:58:00Z,66.00,35.00
2026-04-07T11:59:00Z,66.00,35.00
2026-04-07T12:00:00Z,66.00,35.00
2026-04-07T12:01:00Z,66.00,35.00
2026-04-07T12:02:00Z,66.00,35.00
2026-04-07T12:03:00Z,66.00,35.00
2026-04-07T12:04:00Z,66.00,35.00
2026-04-07T12:06:00Z,66.00,35.00
2026-04-07T12:07:00Z,66.00,35.00
2026-04-07T12:08:00Z,66.00,35.00
2026-04-07T12:10:00Z,65.00,35.00
2026-04-07T12:12:00Z,66.00,35.00
2026-04-07T12:13:00Z,67.00,35.00
2026-04-07T12:14:00Z,67.00,35.00
2026-04-07T12:15:00Z,67.00,35.00
2026-04-07T12:17:00Z,67.00,35.00
2026-04-07T12:18:00Z,67.00,34.00
2026-04-07T12:19:00Z,67.00,34.00
2026-04-07T12:20:00Z,67.00,34.00
2026-04-07T12:21:00Z,67.00,34.00
2026-04-07T12:22:00Z,67.00,34.00
2026-04-07T12:23:00Z,67.00,34.00
2026-04-07T12:25:00Z,67.00,34.00
2026-04-07T12:26:00Z,67.00,34.00
2026-04-07T12:27:00Z,67.00,34.00
2026-04-07T12:28:00Z,67.00,34.00
2026-04-07T12:29:00Z,67.00,34.00
2026-04-07T12:30:00Z,68.00,34.00
2026-04-07T12:31:00Z,68.00,34.00
2026-04-07T12:32:00Z,68.00,34.00
2026-04-07T12:33:00Z,66.14,34.00
2026-04-07T12:34:00Z,68.00,34.00
2026-04-07T12:35:00Z,68.00,34.00
2026-04-07T12:36:00Z,68.00,34.00
2026-04-07T12:37:00Z,68.00,34.00
2026-04-07T12:38:00Z,68.00,34.00
2026-04-07T12:39:00Z,68.00,34.00
2026-04-07T12:40:00Z,68.00,34.00
2026-04-07T12:41:00Z,68.00,34.00
2026-04-07T12:44:00Z,68.00,34.00
2026-04-07T12:45:00Z,67.00,33.05
2026-04-07T12:46:00Z,68.00,33.05
2026-04-07T12:47:00Z,68.00,34.00
2026-04-07T12:48:00Z,68.00,34.00
2026-04-07T12:49:00Z,68.00,34.00
2026-04-07T12:50:00Z,68.43,34.00
2026-04-07T12:51:00Z,67.09,34.00
2026-04-07T12:52:00Z,68.00,34.00
2026-04-07T12:53:00Z,68.00,34.00
2026-04-07T12:54:00Z,68.00,34.00
2026-04-07T12:55:00Z,69.00,34.00
2026-04-07T12:56:00Z,69.00,34.00
2026-04-07T12:57:00Z,69.00,34.00
2026-04-07T12:58:00Z,69.00,34.00
2026-04-07T12:59:00Z,69.00,34.00
2026-04-07T13:00:00Z,69.00,34.00
2026-04-07T13:01:00Z,69.00,34.00
2026-04-07T13:02:00Z,69.00,34.00
2026-04-07T13:03:00Z,69.00,34.00
2026-04-07T13:04:00Z,68.03,34.00
2026-04-07T13:05:00Z,68.66,34.00
2026-04-07T13:06:00Z,68.00,34.00
2026-04-07T13:07:00Z,67.95,33.84
2026-04-07T13:08:00Z,69.00,34.00
2026-04-07T13:09:00Z,69.00,34.00
2026-04-07T13:10:00Z,69.00,33.08
2026-04-07T13:11:00Z,69.00,33.00
2026-04-07T13:12:00Z,69.00,33.93
2026-04-07T13:13:00Z,69.00,33.00
2026-04-07T13:14:00Z,69.00,34.00
2026-04-07T13:15:00Z,69.00,34.00
2026-04-07T13:16:00Z,69.00,34.00
2026-04-07T13:17:00Z,69.00,33.58
2026-04-07T13:18:00Z,67.94,34.00
2026-04-07T13:19:00Z,68.67,32.98
2026-04-07T13:20:00Z,67.96,34.56
2026-04-07T13:21:00Z,69.53,32.10
2026-04-07T13:22:00Z,66.22,34.78
2026-04-07T13:23:00Z,63.67,36.16
2026-04-07T13:24:00Z,63.17,40.90
2026-04-07T13:25:00Z,64.43,38.83
2026-04-07T13:26:00Z,66.00,35.00
2026-04-07T13:27:00Z,67.73,35.00
2026-04-07T13:28:00Z,73.52,29.20
2026-04-07T13:29:00Z,78.58,21.67
2026-04-07T13:30:00Z,80.22,20.03
2026-04-07T13:31:00Z,81.91,18.62
2026-04-07T13:32:00Z,79.64,20.74
2026-04-07T13:33:00Z,69.56,27.24
2026-04-07T13:34:00Z,69.61,32.00
2026-04-07T13:35:00Z,67.57,35.89
2026-04-07T13:36:00Z,64.23,37.22
2026-04-07T13:37:00Z,63.82,39.55
2026-04-07T13:38:00Z,68.55,33.63
2026-04-07T13:39:00Z,69.88,31.85
2026-04-07T13:40:00Z,68.26,33.10
2026-04-07T13:41:00Z,67.21,36.79
2026-04-07T13:42:00Z,63.15,38.98
2026-04-07T13:43:00Z,65.27,36.11
2026-04-07T13:44:00Z,67.52,35.82
2026-04-07T13:45:00Z,68.30,33.00
2026-04-07T13:46:00Z,68.00,33.48
2026-04-07T13:47:00Z,71.72,31.32
2026-04-07T13:48:00Z,70.96,30.70
2026-04-07T13:49:00Z,76.02,25.77
2026-04-07T13:50:00Z,83.86,16.39
2026-04-07T13:51:00Z,83.36,16.81
2026-04-07T13:52:00Z,85.09,17.03
2026-04-07T13:53:00Z,84.74,18.02
2026-04-07T13:54:00Z,84.31,16.01
2026-04-07T13:55:00Z,85.32,15.00
2026-04-07T13:56:00Z,85.29,16.96
2026-04-07T13:57:00Z,81.39,19.45
2026-04-07T13:58:00Z,83.07,18.58
2026-04-07T13:59:00Z,83.59,17.57
2026-04-07T14:00:00Z,84.01,15.68
2026-04-07T14:01:00Z,85.00,16.93
2026-04-07T14:02:00Z,86.99,15.97
2026-04-07T14:03:00Z,86.24,14.76
2026-04-07T14:04:00Z,82.03,17.28
2026-04-07T14:05:00Z,85.07,15.80
2026-04-07T14:06:00Z,82.91,17.84
2026-04-07T14:07:00Z,85.17,17.00
2026-04-07T14:08:00Z,83.37,17.46
2026-04-07T14:09:00Z,85.76,14.61
2026-04-07T14:10:00Z,85.98,14.99
2026-04-07T14:11:00Z,86.56,14.55
2026-04-07T14:12:00Z,87.45,12.39
2026-04-07T14:13:00Z,88.11,12.45
2026-04-07T14:14:00Z,86.17,14.48
2026-04-07T14:15:00Z,84.50,17.33
2026-04-07T14:16:00Z,86.54,14.15
2026-04-07T14:17:00Z,86.99,14.03
2026-04-07T14:18:00Z,85.98,14.36
2026-04-07T14:19:00Z,85.99,15.00
2026-04-07T14:20:00Z,85.24,16.89
2026-04-07T14:21:00Z,86.39,15.05
2026-04-07T14:22:00Z,86.19,16.31
2026-04-07T14:23:00Z,89.44,8.45
2026-04-07T14:24:00Z,87.48,17.58
2026-04-07T14:25:00Z,89.31,11.46
2026-04-07T14:26:00Z,84.47,16.36
2026-04-07T14:27:00Z,80.85,18.81
2026-04-07T14:28:00Z,81.05,21.17
2026-04-07T14:29:00Z,85.67,16.65
2026-04-07T14:30:00Z,86.96,15.80
2026-04-07T14:31:00Z,86.62,13.56
2026-04-07T14:32:00Z,86.94,13.80
2026-04-07T14:33:00Z,90.23,7.89
2026-04-07T14:34:00Z,92.73,6.40
2026-04-07T14:35:00Z,98.77,1.38
2026-04-07T14:36:00Z,99.00,1.38
2026-04-07T14:37:00Z,99.00,1.38
2026-04-07T14:38:00Z,99.00,1.38
2026-04-07T14:39:00Z,99.00,1.38
2026-04-07T14:40:00Z,99.00,1.38
2026-04-07T14:41:00Z,99.00,1.00
2026-04-07T14:42:00Z,99.00,1.00
