# event_ticker=KXATPCHALLENGERMATCH-26APR17ROYSCH
# final_score=7-5 3-6 6-3
# score_resolution=5-7 6-3 3-6
# match_winner=Valentin Royer
# fav_player=Joel Schwaerzler
# dog_player=Valentin Royer
# kalshi_date=2026-04-17
timestamp,Joel Schwaerzler,Valentin Royer
2026-04-17T13:07:00Z,42.00,60.00
2026-04-17T13:09:00Z,42.00,60.00
2026-04-17T13:10:00Z,40.00,60.00
2026-04-17T13:12:00Z,40.00,60.00
2026-04-17T13:15:00Z,40.00,60.00
2026-04-17T13:18:00Z,40.00,60.00
2026-04-17T13:19:00Z,40.00,60.00
2026-04-17T13:20:00Z,39.00,61.45
2026-04-17T13:21:00Z,39.00,62.00
2026-04-17T13:23:00Z,39.00,61.00
2026-04-17T13:25:00Z,39.00,62.00
2026-04-17T13:26:00Z,39.00,62.00
2026-04-17T13:27:00Z,39.00,62.00
2026-04-17T13:28:00Z,39.00,62.00
2026-04-17T13:29:00Z,39.00,62.00
2026-04-17T13:30:00Z,39.00,62.00
2026-04-17T13:31:00Z,39.00,63.00
2026-04-17T13:33:00Z,39.00,63.00
2026-04-17T13:36:00Z,39.00,63.00
2026-04-17T13:37:00Z,39.00,63.00
2026-04-17T13:38:00Z,39.00,63.00
2026-04-17T13:39:00Z,39.00,63.00
2026-04-17T13:40:00Z,39.00,63.00
2026-04-17T13:41:00Z,39.00,63.00
2026-04-17T13:42:00Z,39.00,63.00
2026-04-17T13:44:00Z,39.00,62.23
2026-04-17T13:46:00Z,39.00,63.00
2026-04-17T13:47:00Z,39.00,63.00
2026-04-17T13:51:00Z,39.00,63.00
2026-04-17T13:53:00Z,39.00,63.00
2026-04-17T13:54:00Z,39.00,63.00
2026-04-17T13:56:00Z,39.00,62.00
2026-04-17T13:57:00Z,39.00,62.00
2026-04-17T13:58:00Z,39.00,62.00
2026-04-17T13:59:00Z,39.00,62.00
2026-04-17T14:01:00Z,39.00,62.00
2026-04-17T14:02:00Z,39.00,62.00
2026-04-17T14:03:00Z,39.00,61.00
2026-04-17T14:05:00Z,39.00,61.00
2026-04-17T14:07:00Z,39.00,61.00
2026-04-17T14:09:00Z,39.00,62.00
2026-04-17T14:12:00Z,39.00,62.00
2026-04-17T14:15:00Z,39.00,62.00
2026-04-17T14:18:00Z,39.00,63.00
2026-04-17T14:19:00Z,38.72,63.00
2026-04-17T14:20:00Z,38.72,63.00
2026-04-17T14:21:00Z,38.00,63.00
2026-04-17T14:22:00Z,38.00,62.00
2026-04-17T14:23:00Z,39.00,62.00
2026-04-17T14:24:00Z,39.00,62.00
2026-04-17T14:25:00Z,39.00,62.00
2026-04-17T14:26:00Z,39.00,62.00
2026-04-17T14:27:00Z,39.00,62.00
2026-04-17T14:28:00Z,40.00,62.50
2026-04-17T14:29:00Z,36.87,67.17
2026-04-17T14:30:00Z,40.05,60.68
2026-04-17T14:31:00Z,44.00,57.10
2026-04-17T14:32:00Z,40.34,59.25
2026-04-17T14:33:00Z,40.00,61.87
2026-04-17T14:34:00Z,40.00,61.44
2026-04-17T14:35:00Z,38.76,66.95
2026-04-17T14:36:00Z,35.00,65.33
2026-04-17T14:37:00Z,40.32,70.97
2026-04-17T14:38:00Z,34.03,66.29
2026-04-17T14:39:00Z,37.77,61.10
2026-04-17T14:40:00Z,39.19,61.08
2026-04-17T14:41:00Z,41.64,59.00
2026-04-17T14:42:00Z,44.60,58.09
2026-04-17T14:43:00Z,45.31,58.46
2026-04-17T14:44:00Z,51.98,53.96
2026-04-17T14:45:00Z,44.44,59.29
2026-04-17T14:46:00Z,42.00,58.90
2026-04-17T14:47:00Z,45.40,57.51
2026-04-17T14:48:00Z,42.00,60.85
2026-04-17T14:49:00Z,43.11,58.01
2026-04-17T14:50:00Z,42.18,56.77
2026-04-17T14:51:00Z,42.69,58.65
2026-04-17T14:52:00Z,44.49,56.13
2026-04-17T14:53:00Z,46.63,52.04
2026-04-17T14:54:00Z,52.77,49.60
2026-04-17T14:55:00Z,48.73,50.05
2026-04-17T14:56:00Z,44.78,55.31
2026-04-17T14:57:00Z,45.25,55.49
2026-04-17T14:58:00Z,52.52,47.70
2026-04-17T14:59:00Z,46.47,54.70
2026-04-17T15:00:00Z,51.06,45.25
2026-04-17T15:01:00Z,48.70,53.95
2026-04-17T15:02:00Z,49.23,53.90
2026-04-17T15:03:00Z,44.30,56.88
2026-04-17T15:04:00Z,46.21,54.43
2026-04-17T15:05:00Z,49.10,50.86
2026-04-17T15:06:00Z,51.31,51.00
2026-04-17T15:07:00Z,48.94,51.26
2026-04-17T15:08:00Z,49.44,51.57
2026-04-17T15:09:00Z,52.39,49.33
2026-04-17T15:10:00Z,49.14,51.89
2026-04-17T15:11:00Z,46.20,54.19
2026-04-17T15:12:00Z,49.00,52.12
2026-04-17T15:13:00Z,48.67,49.77
2026-04-17T15:14:00Z,51.69,47.28
2026-04-17T15:15:00Z,52.89,48.97
2026-04-17T15:16:00Z,54.74,49.39
2026-04-17T15:17:00Z,48.00,52.18
2026-04-17T15:18:00Z,46.00,55.65
2026-04-17T15:19:00Z,44.76,55.48
2026-04-17T15:20:00Z,44.89,54.92
2026-04-17T15:21:00Z,44.29,56.41
2026-04-17T15:22:00Z,38.32,66.81
2026-04-17T15:23:00Z,25.54,74.49
2026-04-17T15:24:00Z,26.63,72.71
2026-04-17T15:25:00Z,28.97,75.31
2026-04-17T15:26:00Z,25.91,74.51
2026-04-17T15:27:00Z,21.78,77.94
2026-04-17T15:28:00Z,22.97,78.00
2026-04-17T15:29:00Z,22.04,78.94
2026-04-17T15:30:00Z,22.99,78.90
2026-04-17T15:31:00Z,23.15,77.96
2026-04-17T15:32:00Z,23.99,77.20
2026-04-17T15:33:00Z,23.41,77.31
2026-04-17T15:34:00Z,23.17,77.98
2026-04-17T15:35:00Z,23.02,78.18
2026-04-17T15:36:00Z,24.13,77.18
2026-04-17T15:37:00Z,24.96,76.28
2026-04-17T15:38:00Z,24.08,78.23
2026-04-17T15:39:00Z,23.83,77.02
2026-04-17T15:40:00Z,22.80,77.54
2026-04-17T15:41:00Z,20.71,79.80
2026-04-17T15:42:00Z,21.44,78.82
2026-04-17T15:43:00Z,26.06,74.14
2026-04-17T15:44:00Z,26.15,72.90
2026-04-17T15:45:00Z,34.88,64.25
2026-04-17T15:46:00Z,38.73,62.23
2026-04-17T15:47:00Z,38.82,62.10
2026-04-17T15:48:00Z,41.44,59.26
2026-04-17T15:49:00Z,41.35,58.77
2026-04-17T15:50:00Z,41.48,58.91
2026-04-17T15:51:00Z,45.33,57.45
2026-04-17T15:52:00Z,43.85,58.17
2026-04-17T15:53:00Z,40.51,60.26
2026-04-17T15:54:00Z,39.03,60.60
2026-04-17T15:55:00Z,38.89,61.99
2026-04-17T15:56:00Z,37.56,60.99
2026-04-17T15:57:00Z,40.55,59.99
2026-04-17T15:58:00Z,40.14,59.88
2026-04-17T15:59:00Z,40.40,59.87
2026-04-17T16:00:00Z,39.97,60.88
2026-04-17T16:01:00Z,40.51,61.11
2026-04-17T16:02:00Z,42.79,58.43
2026-04-17T16:03:00Z,43.81,56.94
2026-04-17T16:04:00Z,44.34,56.09
2026-04-17T16:05:00Z,45.52,56.01
2026-04-17T16:06:00Z,43.06,56.72
2026-04-17T16:07:00Z,42.17,58.25
2026-04-17T16:08:00Z,42.66,59.65
2026-04-17T16:09:00Z,42.06,58.31
2026-04-17T16:10:00Z,41.21,60.55
2026-04-17T16:11:00Z,42.53,58.87
2026-04-17T16:12:00Z,38.43,62.97
2026-04-17T16:13:00Z,39.76,58.58
2026-04-17T16:14:00Z,43.76,56.58
2026-04-17T16:15:00Z,44.00,56.68
2026-04-17T16:16:00Z,44.32,56.59
2026-04-17T16:17:00Z,44.98,56.43
2026-04-17T16:18:00Z,44.11,56.93
2026-04-17T16:19:00Z,43.56,57.26
2026-04-17T16:20:00Z,50.61,53.95
2026-04-17T16:21:00Z,53.39,48.31
2026-04-17T16:22:00Z,44.46,56.92
2026-04-17T16:23:00Z,39.88,61.29
2026-04-17T16:24:00Z,40.77,60.45
2026-04-17T16:25:00Z,39.34,62.96
2026-04-17T16:26:00Z,43.04,57.94
2026-04-17T16:27:00Z,38.35,60.63
2026-04-17T16:28:00Z,38.75,62.65
2026-04-17T16:29:00Z,42.35,58.84
2026-04-17T16:30:00Z,37.25,63.41
2026-04-17T16:31:00Z,35.18,65.39
2026-04-17T16:32:00Z,35.43,65.88
2026-04-17T16:33:00Z,35.12,65.26
2026-04-17T16:34:00Z,32.65,69.05
2026-04-17T16:35:00Z,36.11,66.98
2026-04-17T16:36:00Z,26.32,72.45
2026-04-17T16:37:00Z,35.00,64.92
2026-04-17T16:38:00Z,41.09,59.42
2026-04-17T16:39:00Z,38.76,61.81
2026-04-17T16:40:00Z,35.63,65.89
2026-04-17T16:41:00Z,34.30,64.79
2026-04-17T16:42:00Z,34.08,66.47
2026-04-17T16:43:00Z,31.32,68.83
2026-04-17T16:44:00Z,20.10,75.27
2026-04-17T16:45:00Z,11.24,89.33
2026-04-17T16:46:00Z,5.56,93.65
2026-04-17T16:47:00Z,6.86,93.11
2026-04-17T16:48:00Z,4.01,95.15
2026-04-17T16:49:00Z,3.54,96.06
2026-04-17T16:50:00Z,3.81,96.55
2026-04-17T16:51:00Z,2.86,97.24
2026-04-17T16:52:00Z,4.43,96.18
2026-04-17T16:53:00Z,4.09,96.14
2026-04-17T16:54:00Z,4.65,95.38
2026-04-17T16:55:00Z,4.42,95.73
2026-04-17T16:56:00Z,3.77,95.03
2026-04-17T16:57:00Z,6.45,96.19
2026-04-17T16:58:00Z,4.95,96.94
2026-04-17T16:59:00Z,2.67,96.78
2026-04-17T17:00:00Z,1.00,99.00
2026-04-17T17:01:00Z,1.00,99.00
2026-04-17T17:02:00Z,1.00,99.00
