# event_ticker=KXATPMATCH-26APR28CERBLO
# final_score=7-6(8) 6-2
# score_resolution=7-6 6-2
# match_winner=Alexander Blockx
# fav_player=Alexander Blockx
# dog_player=Francisco Cerundolo
# kalshi_date=2026-04-28
timestamp,Francisco Cerundolo,Alexander Blockx
2026-04-28T10:14:00Z,69.00,33.00
2026-04-28T10:15:00Z,69.00,33.00
2026-04-28T10:18:00Z,69.00,33.00
2026-04-28T10:25:00Z,69.00,33.00
2026-04-28T10:27:00Z,69.00,33.00
2026-04-28T10:30:00Z,68.00,33.00
2026-04-28T10:31:00Z,68.00,33.00
2026-04-28T10:32:00Z,68.00,33.00
2026-04-28T10:33:00Z,68.00,33.00
2026-04-28T10:35:00Z,69.00,33.00
2026-04-28T10:38:00Z,69.00,33.00
2026-04-28T10:39:00Z,69.00,33.00
2026-04-28T10:42:00Z,69.00,33.00
2026-04-28T10:47:00Z,69.00,33.00
2026-04-28T10:49:00Z,69.00,33.00
2026-04-28T10:50:00Z,69.00,33.00
2026-04-28T10:51:00Z,69.00,33.00
2026-04-28T10:59:00Z,69.00,33.00
2026-04-28T11:00:00Z,69.00,33.00
2026-04-28T11:01:00Z,69.00,33.00
2026-04-28T11:06:00Z,69.00,33.00
2026-04-28T11:07:00Z,70.00,33.00
2026-04-28T11:08:00Z,70.00,33.00
2026-04-28T11:16:00Z,70.00,33.00
2026-04-28T11:20:00Z,70.00,33.00
2026-04-28T11:21:00Z,70.00,33.00
2026-04-28T11:24:00Z,70.00,33.00
2026-04-28T11:25:00Z,70.00,33.00
2026-04-28T11:27:00Z,67.00,33.00
2026-04-28T11:28:00Z,67.00,33.00
2026-04-28T11:30:00Z,67.00,32.00
2026-04-28T11:35:00Z,67.00,33.00
2026-04-28T11:37:00Z,67.00,33.00
2026-04-28T11:39:00Z,69.00,33.00
2026-04-28T11:45:00Z,69.00,32.00
2026-04-28T11:46:00Z,69.00,32.00
2026-04-28T11:47:00Z,69.00,32.00
2026-04-28T11:48:00Z,69.00,32.00
2026-04-28T11:49:00Z,69.00,32.00
2026-04-28T11:50:00Z,69.00,32.00
2026-04-28T11:53:00Z,69.00,32.00
2026-04-28T11:54:00Z,67.00,32.00
2026-04-28T11:58:00Z,67.00,33.00
2026-04-28T12:01:00Z,69.00,32.00
2026-04-28T12:04:00Z,69.00,32.00
2026-04-28T12:07:00Z,69.00,32.00
2026-04-28T12:09:00Z,69.00,32.00
2026-04-28T12:11:00Z,69.00,32.00
2026-04-28T12:12:00Z,69.00,32.00
2026-04-28T12:15:00Z,69.00,32.00
2026-04-28T12:17:00Z,69.00,32.00
2026-04-28T12:19:00Z,69.00,31.34
2026-04-28T12:21:00Z,69.00,32.00
2026-04-28T12:23:00Z,69.00,32.00
2026-04-28T12:25:00Z,69.00,32.00
2026-04-28T12:26:00Z,69.00,32.00
2026-04-28T12:27:00Z,69.00,32.00
2026-04-28T12:28:00Z,69.00,32.00
2026-04-28T12:30:00Z,69.00,32.00
2026-04-28T12:31:00Z,68.00,32.00
2026-04-28T12:32:00Z,69.00,32.00
2026-04-28T12:33:00Z,69.00,32.00
2026-04-28T12:36:00Z,69.00,32.00
2026-04-28T12:38:00Z,69.00,32.00
2026-04-28T12:40:00Z,69.00,32.00
2026-04-28T12:41:00Z,68.00,32.00
2026-04-28T12:43:00Z,70.00,32.00
2026-04-28T12:44:00Z,70.00,32.00
2026-04-28T12:45:00Z,69.00,32.00
2026-04-28T12:46:00Z,69.00,32.00
2026-04-28T12:47:00Z,69.00,32.00
2026-04-28T12:48:00Z,69.00,32.00
2026-04-28T12:49:00Z,69.00,32.00
2026-04-28T12:52:00Z,69.00,32.00
2026-04-28T12:54:00Z,69.00,32.00
2026-04-28T12:55:00Z,69.00,32.00
2026-04-28T12:56:00Z,69.00,32.00
2026-04-28T12:57:00Z,69.00,32.00
2026-04-28T12:58:00Z,69.00,32.00
2026-04-28T12:59:00Z,69.00,32.00
2026-04-28T13:00:00Z,69.00,32.00
2026-04-28T13:02:00Z,69.00,32.00
2026-04-28T13:03:00Z,69.00,32.00
2026-04-28T13:04:00Z,69.00,32.00
2026-04-28T13:05:00Z,69.00,32.00
2026-04-28T13:06:00Z,69.00,32.00
2026-04-28T13:07:00Z,69.00,32.00
2026-04-28T13:08:00Z,69.00,32.00
2026-04-28T13:09:00Z,69.00,32.00
2026-04-28T13:11:00Z,69.00,32.00
2026-04-28T13:12:00Z,69.00,32.00
2026-04-28T13:13:00Z,69.00,32.00
2026-04-28T13:18:00Z,69.00,32.00
2026-04-28T13:20:00Z,69.00,32.00
2026-04-28T13:22:00Z,68.03,32.00
2026-04-28T13:24:00Z,68.03,32.00
2026-04-28T13:25:00Z,68.03,32.00
2026-04-28T13:26:00Z,68.03,32.00
2026-04-28T13:27:00Z,68.03,32.00
2026-04-28T13:28:00Z,68.03,32.00
2026-04-28T13:30:00Z,68.03,32.00
2026-04-28T13:32:00Z,68.03,32.00
2026-04-28T13:33:00Z,69.00,32.00
2026-04-28T13:34:00Z,69.00,32.00
2026-04-28T13:37:00Z,69.00,32.00
2026-04-28T13:38:00Z,69.00,32.00
2026-04-28T13:39:00Z,69.00,32.00
2026-04-28T13:40:00Z,69.00,31.38
2026-04-28T13:41:00Z,68.01,31.14
2026-04-28T13:42:00Z,68.01,32.00
2026-04-28T13:44:00Z,68.01,31.97
2026-04-28T13:47:00Z,68.01,32.00
2026-04-28T13:48:00Z,69.00,32.00
2026-04-28T13:49:00Z,69.00,32.00
2026-04-28T13:50:00Z,69.00,32.00
2026-04-28T13:53:00Z,69.00,32.00
2026-04-28T13:54:00Z,69.00,32.00
2026-04-28T13:55:00Z,69.00,32.00
2026-04-28T13:56:00Z,69.00,32.00
2026-04-28T13:57:00Z,69.00,32.00
2026-04-28T13:58:00Z,69.00,32.00
2026-04-28T14:00:00Z,68.44,32.00
2026-04-28T14:01:00Z,69.00,32.00
2026-04-28T14:02:00Z,69.00,32.00
2026-04-28T14:03:00Z,69.00,32.00
2026-04-28T14:04:00Z,69.00,32.00
2026-04-28T14:06:00Z,69.00,32.00
2026-04-28T14:07:00Z,69.00,32.00
2026-04-28T14:08:00Z,69.00,31.98
2026-04-28T14:09:00Z,69.00,32.00
2026-04-28T14:10:00Z,69.00,32.00
2026-04-28T14:11:00Z,69.00,32.00
2026-04-28T14:13:00Z,69.00,32.00
2026-04-28T14:14:00Z,69.00,32.00
2026-04-28T14:19:00Z,69.00,32.00
2026-04-28T14:21:00Z,69.00,32.00
2026-04-28T14:22:00Z,69.00,32.00
2026-04-28T14:23:00Z,69.00,32.00
2026-04-28T14:24:00Z,69.00,32.00
2026-04-28T14:26:00Z,69.00,32.00
2026-04-28T14:27:00Z,69.00,32.00
2026-04-28T14:28:00Z,69.00,32.00
2026-04-28T14:29:00Z,69.00,32.00
2026-04-28T14:30:00Z,69.00,32.00
2026-04-28T14:33:00Z,69.00,32.00
2026-04-28T14:34:00Z,69.00,31.00
2026-04-28T14:35:00Z,69.00,31.00
2026-04-28T14:36:00Z,69.00,32.00
2026-04-28T14:37:00Z,69.00,32.00
2026-04-28T14:38:00Z,69.00,32.00
2026-04-28T14:39:00Z,69.00,32.00
2026-04-28T14:40:00Z,69.00,32.00
2026-04-28T14:44:00Z,69.00,32.00
2026-04-28T14:49:00Z,69.00,32.00
2026-04-28T14:50:00Z,69.00,32.00
2026-04-28T14:51:00Z,69.00,32.00
2026-04-28T14:52:00Z,68.00,32.00
2026-04-28T14:55:00Z,68.00,32.00
2026-04-28T14:58:00Z,68.00,32.00
2026-04-28T15:01:00Z,68.00,32.00
2026-04-28T15:02:00Z,69.00,32.00
2026-04-28T15:03:00Z,69.00,32.00
2026-04-28T15:04:00Z,69.00,31.21
2026-04-28T15:05:00Z,69.00,32.00
2026-04-28T15:06:00Z,69.00,32.00
2026-04-28T15:07:00Z,69.00,32.00
2026-04-28T15:08:00Z,69.00,32.00
2026-04-28T15:09:00Z,69.00,32.00
2026-04-28T15:10:00Z,69.00,32.00
2026-04-28T15:11:00Z,69.00,32.00
2026-04-28T15:12:00Z,69.00,32.00
2026-04-28T15:13:00Z,69.00,32.00
2026-04-28T15:14:00Z,69.00,32.00
2026-04-28T15:15:00Z,69.00,32.00
2026-04-28T15:16:00Z,69.00,32.00
2026-04-28T15:17:00Z,69.00,32.00
2026-04-28T15:18:00Z,69.00,32.00
2026-04-28T15:20:00Z,69.00,32.00
2026-04-28T15:21:00Z,69.00,32.00
2026-04-28T15:22:00Z,69.00,31.56
2026-04-28T15:23:00Z,69.00,32.00
2026-04-28T15:25:00Z,69.00,32.00
2026-04-28T15:26:00Z,69.00,32.00
2026-04-28T15:27:00Z,69.00,32.00
2026-04-28T15:29:00Z,69.00,32.00
2026-04-28T15:30:00Z,69.00,31.00
2026-04-28T15:31:00Z,69.00,32.00
2026-04-28T15:32:00Z,69.00,32.00
2026-04-28T15:33:00Z,69.00,32.00
2026-04-28T15:34:00Z,69.00,32.00
2026-04-28T15:35:00Z,69.00,32.00
2026-04-28T15:36:00Z,68.00,32.00
2026-04-28T15:37:00Z,68.00,32.00
2026-04-28T15:38:00Z,69.00,32.00
2026-04-28T15:39:00Z,69.00,32.00
2026-04-28T15:40:00Z,69.00,31.93
2026-04-28T15:41:00Z,69.00,32.00
2026-04-28T15:42:00Z,69.00,32.00
2026-04-28T15:43:00Z,69.00,32.00
2026-04-28T15:44:00Z,69.00,32.00
2026-04-28T15:45:00Z,69.00,32.00
2026-04-28T15:46:00Z,69.00,32.00
2026-04-28T15:47:00Z,69.00,32.00
2026-04-28T15:48:00Z,68.72,32.00
2026-04-28T15:49:00Z,69.00,32.00
2026-04-28T15:50:00Z,69.00,32.00
2026-04-28T15:51:00Z,69.00,32.00
2026-04-28T15:52:00Z,69.00,32.00
2026-04-28T15:53:00Z,69.00,32.00
2026-04-28T15:54:00Z,69.00,32.00
2026-04-28T15:55:00Z,68.99,32.00
2026-04-28T15:56:00Z,68.63,32.00
2026-04-28T15:57:00Z,69.00,32.00
2026-04-28T15:58:00Z,69.00,32.00
2026-04-28T15:59:00Z,68.99,31.99
2026-04-28T16:00:00Z,69.00,32.00
2026-04-28T16:01:00Z,69.00,32.00
2026-04-28T16:02:00Z,69.00,32.00
2026-04-28T16:03:00Z,69.00,32.00
2026-04-28T16:04:00Z,69.00,32.00
2026-04-28T16:05:00Z,69.00,32.00
2026-04-28T16:06:00Z,68.28,32.00
2026-04-28T16:07:00Z,69.00,32.00
2026-04-28T16:08:00Z,69.00,32.00
2026-04-28T16:09:00Z,69.00,32.00
2026-04-28T16:10:00Z,69.00,32.00
2026-04-28T16:11:00Z,69.00,32.00
2026-04-28T16:12:00Z,68.96,32.00
2026-04-28T16:13:00Z,69.00,32.00
2026-04-28T16:14:00Z,69.00,32.00
2026-04-28T16:15:00Z,69.00,32.00
2026-04-28T16:16:00Z,69.00,32.00
2026-04-28T16:17:00Z,69.00,32.00
2026-04-28T16:18:00Z,68.00,32.00
2026-04-28T16:19:00Z,68.00,32.00
2026-04-28T16:20:00Z,68.00,32.00
2026-04-28T16:21:00Z,69.00,32.00
2026-04-28T16:22:00Z,69.00,31.76
2026-04-28T16:23:00Z,69.00,32.00
2026-04-28T16:24:00Z,69.00,32.00
2026-04-28T16:25:00Z,69.00,32.00
2026-04-28T16:26:00Z,69.00,32.00
2026-04-28T16:27:00Z,69.00,32.00
2026-04-28T16:28:00Z,69.00,32.00
2026-04-28T16:29:00Z,69.00,32.00
2026-04-28T16:30:00Z,69.00,32.00
2026-04-28T16:31:00Z,68.95,31.87
2026-04-28T16:32:00Z,69.00,32.00
2026-04-28T16:33:00Z,69.00,32.00
2026-04-28T16:34:00Z,69.00,32.00
2026-04-28T16:35:00Z,69.00,32.00
2026-04-28T16:36:00Z,69.00,32.00
2026-04-28T16:37:00Z,69.00,32.00
2026-04-28T16:38:00Z,68.78,32.00
2026-04-28T16:39:00Z,68.78,31.19
2026-04-28T16:40:00Z,68.78,32.00
2026-04-28T16:41:00Z,69.00,32.00
2026-04-28T16:42:00Z,69.00,32.00
2026-04-28T16:43:00Z,69.00,32.00
2026-04-28T16:44:00Z,69.00,32.45
2026-04-28T16:45:00Z,68.95,33.00
2026-04-28T16:46:00Z,69.00,33.00
2026-04-28T16:47:00Z,69.00,33.00
2026-04-28T16:48:00Z,69.00,32.00
2026-04-28T16:49:00Z,69.00,31.95
2026-04-28T16:50:00Z,69.00,32.00
2026-04-28T16:51:00Z,69.00,32.00
2026-04-28T16:52:00Z,68.97,32.00
2026-04-28T16:53:00Z,69.00,32.00
2026-04-28T16:54:00Z,69.59,31.82
2026-04-28T16:55:00Z,71.00,32.00
2026-04-28T16:56:00Z,71.00,32.00
2026-04-28T16:57:00Z,71.00,32.00
2026-04-28T16:58:00Z,70.84,32.00
2026-04-28T16:59:00Z,70.98,31.99
2026-04-28T17:00:00Z,71.00,32.00
2026-04-28T17:01:00Z,70.95,32.00
2026-04-28T17:02:00Z,70.77,32.00
2026-04-28T17:03:00Z,70.81,32.00
2026-04-28T17:04:00Z,71.00,31.96
2026-04-28T17:05:00Z,71.00,32.00
2026-04-28T17:06:00Z,70.63,32.00
2026-04-28T17:07:00Z,71.00,32.00
2026-04-28T17:08:00Z,71.00,32.00
2026-04-28T17:09:00Z,71.00,31.92
2026-04-28T17:10:00Z,70.98,31.95
2026-04-28T17:11:00Z,71.00,31.94
2026-04-28T17:12:00Z,71.01,31.98
2026-04-28T17:13:00Z,71.07,30.76
2026-04-28T17:14:00Z,72.41,27.98
2026-04-28T17:15:00Z,73.80,27.22
2026-04-28T17:16:00Z,72.56,28.25
2026-04-28T17:17:00Z,70.37,30.91
2026-04-28T17:18:00Z,71.70,30.00
2026-04-28T17:19:00Z,70.40,31.59
2026-04-28T17:20:00Z,70.32,29.47
2026-04-28T17:21:00Z,71.11,30.52
2026-04-28T17:22:00Z,70.82,30.01
2026-04-28T17:23:00Z,70.81,30.17
2026-04-28T17:24:00Z,70.27,32.73
2026-04-28T17:25:00Z,68.50,33.64
2026-04-28T17:26:00Z,68.05,33.25
2026-04-28T17:27:00Z,69.64,31.89
2026-04-28T17:28:00Z,70.00,30.34
2026-04-28T17:29:00Z,70.00,30.98
2026-04-28T17:30:00Z,70.82,32.92
2026-04-28T17:31:00Z,69.42,32.66
2026-04-28T17:32:00Z,68.01,33.60
2026-04-28T17:33:00Z,68.02,32.89
2026-04-28T17:34:00Z,68.62,31.45
2026-04-28T17:35:00Z,67.04,34.83
2026-04-28T17:36:00Z,64.14,38.87
2026-04-28T17:37:00Z,67.24,33.57
2026-04-28T17:38:00Z,70.85,29.69
2026-04-28T17:39:00Z,70.68,30.79
2026-04-28T17:40:00Z,74.31,27.97
2026-04-28T17:41:00Z,68.70,33.31
2026-04-28T17:42:00Z,70.21,31.87
2026-04-28T17:43:00Z,70.90,29.34
2026-04-28T17:44:00Z,72.00,29.00
2026-04-28T17:45:00Z,70.13,30.07
2026-04-28T17:46:00Z,66.53,34.20
2026-04-28T17:47:00Z,67.01,34.28
2026-04-28T17:48:00Z,65.74,36.49
2026-04-28T17:49:00Z,62.15,39.09
2026-04-28T17:50:00Z,58.41,41.58
2026-04-28T17:51:00Z,65.50,36.63
2026-04-28T17:52:00Z,66.86,33.83
2026-04-28T17:53:00Z,66.55,34.39
2026-04-28T17:54:00Z,68.76,33.33
2026-04-28T17:55:00Z,68.79,34.84
2026-04-28T17:56:00Z,72.23,29.27
2026-04-28T17:57:00Z,74.05,29.08
2026-04-28T17:58:00Z,72.55,30.88
2026-04-28T17:59:00Z,68.51,36.54
2026-04-28T18:00:00Z,65.45,36.06
2026-04-28T18:01:00Z,58.72,41.89
2026-04-28T18:02:00Z,64.86,36.07
2026-04-28T18:03:00Z,57.70,42.11
2026-04-28T18:04:00Z,61.88,37.71
2026-04-28T18:05:00Z,57.72,38.76
2026-04-28T18:06:00Z,58.07,45.07
2026-04-28T18:07:00Z,66.55,33.89
2026-04-28T18:08:00Z,54.06,46.71
2026-04-28T18:09:00Z,59.83,42.03
2026-04-28T18:10:00Z,43.18,55.61
2026-04-28T18:11:00Z,38.65,61.58
2026-04-28T18:12:00Z,38.84,61.34
2026-04-28T18:13:00Z,40.70,60.19
2026-04-28T18:14:00Z,43.53,56.89
2026-04-28T18:15:00Z,42.05,57.37
2026-04-28T18:16:00Z,38.02,63.26
2026-04-28T18:17:00Z,35.77,65.79
2026-04-28T18:18:00Z,32.14,67.79
2026-04-28T18:19:00Z,30.44,68.59
2026-04-28T18:20:00Z,32.44,65.45
2026-04-28T18:21:00Z,17.23,82.04
2026-04-28T18:22:00Z,22.19,76.31
2026-04-28T18:23:00Z,31.52,67.93
2026-04-28T18:24:00Z,30.66,71.48
2026-04-28T18:25:00Z,24.12,73.77
2026-04-28T18:26:00Z,24.39,76.73
2026-04-28T18:27:00Z,18.53,79.86
2026-04-28T18:28:00Z,15.52,84.77
2026-04-28T18:29:00Z,14.23,85.74
2026-04-28T18:30:00Z,15.48,85.72
2026-04-28T18:31:00Z,13.67,85.48
2026-04-28T18:32:00Z,16.85,83.19
2026-04-28T18:33:00Z,16.65,83.70
2026-04-28T18:34:00Z,11.81,88.97
2026-04-28T18:35:00Z,10.22,89.93
2026-04-28T18:36:00Z,10.65,89.84
2026-04-28T18:37:00Z,9.81,89.67
2026-04-28T18:38:00Z,8.83,91.49
2026-04-28T18:39:00Z,10.30,90.17
2026-04-28T18:40:00Z,9.67,91.39
2026-04-28T18:41:00Z,10.96,90.15
2026-04-28T18:42:00Z,7.60,91.87
2026-04-28T18:43:00Z,10.35,89.34
2026-04-28T18:44:00Z,13.02,87.10
2026-04-28T18:45:00Z,12.16,92.05
2026-04-28T18:46:00Z,9.44,88.80
2026-04-28T18:47:00Z,7.40,92.77
2026-04-28T18:48:00Z,5.13,94.72
2026-04-28T18:49:00Z,5.44,94.69
2026-04-28T18:50:00Z,4.18,95.27
2026-04-28T18:51:00Z,1.89,98.43
2026-04-28T18:52:00Z,1.89,99.00
2026-04-28T18:53:00Z,1.00,99.00
2026-04-28T18:54:00Z,1.00,99.00
2026-04-28T18:55:00Z,1.00,99.00
2026-04-28T18:56:00Z,1.00,99.00
