# event_ticker=KXATPCHALLENGERMATCH-26MAR26MATKWON
# final_score=4-6 6-2 4-2 RET
# match_winner=Hayato Matsuoka
# fav_player=Hayato Matsuoka
# dog_player=Soonwoo Kwon
# kalshi_date=2026-03-26
timestamp,Hayato Matsuoka,Soonwoo Kwon
2026-03-27T01:22:00Z,17.00,84.00
2026-03-27T01:24:00Z,17.00,85.00
2026-03-27T01:26:00Z,16.00,85.00
2026-03-27T01:28:00Z,17.00,85.00
2026-03-27T01:29:00Z,17.00,85.00
2026-03-27T01:30:00Z,17.00,85.00
2026-03-27T01:31:00Z,17.00,84.00
2026-03-27T01:32:00Z,17.00,84.00
2026-03-27T01:35:00Z,17.00,85.00
2026-03-27T01:36:00Z,17.00,85.00
2026-03-27T01:39:00Z,17.00,85.00
2026-03-27T01:40:00Z,17.00,85.00
2026-03-27T01:43:00Z,17.00,85.00
2026-03-27T01:45:00Z,17.00,85.00
2026-03-27T01:46:00Z,17.00,85.00
2026-03-27T01:49:00Z,17.00,85.00
2026-03-27T01:50:00Z,17.00,85.00
2026-03-27T01:51:00Z,17.00,85.00
2026-03-27T01:52:00Z,17.00,85.00
2026-03-27T01:53:00Z,17.00,85.00
2026-03-27T01:54:00Z,17.00,85.00
2026-03-27T01:56:00Z,15.92,85.00
2026-03-27T01:57:00Z,16.26,85.00
2026-03-27T01:58:00Z,17.00,85.00
2026-03-27T01:59:00Z,16.00,85.00
2026-03-27T02:00:00Z,16.00,85.00
2026-03-27T02:01:00Z,16.93,85.00
2026-03-27T02:02:00Z,17.00,85.00
2026-03-27T02:03:00Z,16.72,83.00
2026-03-27T02:04:00Z,16.87,83.00
2026-03-27T02:05:00Z,17.99,82.97
2026-03-27T02:06:00Z,18.71,82.61
2026-03-27T02:07:00Z,19.56,81.00
2026-03-27T02:08:00Z,21.60,79.71
2026-03-27T02:09:00Z,22.22,79.90
2026-03-27T02:10:00Z,21.30,79.89
2026-03-27T02:11:00Z,23.79,75.00
2026-03-27T02:12:00Z,25.45,75.04
2026-03-27T02:13:00Z,23.24,77.17
2026-03-27T02:14:00Z,24.38,73.48
2026-03-27T02:15:00Z,23.84,76.74
2026-03-27T02:16:00Z,23.22,76.00
2026-03-27T02:17:00Z,23.23,75.86
2026-03-27T02:18:00Z,23.16,77.70
2026-03-27T02:19:00Z,22.24,77.76
2026-03-27T02:20:00Z,20.33,79.63
2026-03-27T02:21:00Z,19.75,83.26
2026-03-27T02:22:00Z,15.65,84.42
2026-03-27T02:23:00Z,12.93,87.00
2026-03-27T02:24:00Z,13.23,87.00
2026-03-27T02:25:00Z,15.56,85.22
2026-03-27T02:26:00Z,15.03,85.18
2026-03-27T02:27:00Z,11.15,86.67
2026-03-27T02:28:00Z,12.40,88.00
2026-03-27T02:29:00Z,15.39,84.06
2026-03-27T02:30:00Z,16.00,85.00
2026-03-27T02:31:00Z,14.07,85.74
2026-03-27T02:32:00Z,12.01,88.98
2026-03-27T02:33:00Z,11.47,89.89
2026-03-27T02:34:00Z,11.08,90.00
2026-03-27T02:35:00Z,11.73,88.00
2026-03-27T02:36:00Z,13.93,86.64
2026-03-27T02:37:00Z,14.12,86.00
2026-03-27T02:38:00Z,13.86,86.59
2026-03-27T02:39:00Z,12.76,87.79
2026-03-27T02:40:00Z,11.82,89.75
2026-03-27T02:41:00Z,8.12,91.09
2026-03-27T02:42:00Z,10.43,90.00
2026-03-27T02:43:00Z,12.93,89.79
2026-03-27T02:44:00Z,13.00,89.79
2026-03-27T02:45:00Z,12.20,88.46
2026-03-27T02:46:00Z,12.41,88.13
2026-03-27T02:47:00Z,9.29,89.99
2026-03-27T02:48:00Z,9.64,90.13
2026-03-27T02:49:00Z,10.03,90.00
2026-03-27T02:50:00Z,9.04,90.00
2026-03-27T02:51:00Z,11.50,89.63
2026-03-27T02:52:00Z,11.45,89.52
2026-03-27T02:53:00Z,11.79,89.00
2026-03-27T02:54:00Z,10.61,90.00
2026-03-27T02:55:00Z,9.77,91.00
2026-03-27T02:56:00Z,9.98,89.97
2026-03-27T02:57:00Z,12.88,88.09
2026-03-27T02:58:00Z,13.82,88.00
2026-03-27T02:59:00Z,14.75,85.59
2026-03-27T03:00:00Z,19.59,81.89
2026-03-27T03:01:00Z,27.99,73.89
2026-03-27T03:02:00Z,26.83,73.50
2026-03-27T03:03:00Z,30.49,71.51
2026-03-27T03:04:00Z,29.97,70.64
2026-03-27T03:05:00Z,31.17,70.17
2026-03-27T03:06:00Z,29.80,70.97
2026-03-27T03:07:00Z,30.67,70.39
2026-03-27T03:08:00Z,29.58,70.96
2026-03-27T03:09:00Z,28.18,72.78
2026-03-27T03:10:00Z,30.82,70.91
2026-03-27T03:11:00Z,27.72,73.49
2026-03-27T03:12:00Z,20.79,76.83
2026-03-27T03:13:00Z,21.77,78.37
2026-03-27T03:14:00Z,27.98,74.11
2026-03-27T03:15:00Z,26.52,73.42
2026-03-27T03:16:00Z,29.71,70.82
2026-03-27T03:17:00Z,30.80,71.00
2026-03-27T03:18:00Z,35.26,68.96
2026-03-27T03:19:00Z,36.75,65.55
2026-03-27T03:20:00Z,36.67,62.83
2026-03-27T03:21:00Z,37.39,63.00
2026-03-27T03:22:00Z,39.26,60.82
2026-03-27T03:23:00Z,42.86,58.37
2026-03-27T03:24:00Z,46.39,54.07
2026-03-27T03:25:00Z,43.22,54.71
2026-03-27T03:26:00Z,41.04,61.19
2026-03-27T03:27:00Z,27.84,69.08
2026-03-27T03:28:00Z,30.67,70.69
2026-03-27T03:29:00Z,28.55,71.95
2026-03-27T03:30:00Z,37.72,63.71
2026-03-27T03:31:00Z,38.53,63.18
2026-03-27T03:32:00Z,37.32,61.96
2026-03-27T03:33:00Z,36.29,63.18
2026-03-27T03:34:00Z,44.15,56.90
2026-03-27T03:35:00Z,46.90,54.37
2026-03-27T03:36:00Z,43.91,58.82
2026-03-27T03:37:00Z,37.16,61.80
2026-03-27T03:38:00Z,42.42,63.35
2026-03-27T03:39:00Z,44.22,56.54
2026-03-27T03:40:00Z,46.35,54.15
2026-03-27T03:41:00Z,45.27,54.63
2026-03-27T03:42:00Z,43.37,60.25
2026-03-27T03:43:00Z,45.68,52.22
2026-03-27T03:44:00Z,55.19,46.39
2026-03-27T03:45:00Z,56.18,44.27
2026-03-27T03:46:00Z,70.03,30.86
2026-03-27T03:47:00Z,81.11,13.81
2026-03-27T03:48:00Z,93.22,5.65
2026-03-27T03:49:00Z,96.31,1.47
2026-03-27T03:50:00Z,97.24,1.96
2026-03-27T03:51:00Z,98.01,1.48
2026-03-27T03:52:00Z,97.88,1.72
2026-03-27T03:53:00Z,98.35,1.86
2026-03-27T03:54:00Z,97.38,1.33
2026-03-27T03:55:00Z,98.42,1.13
2026-03-27T03:56:00Z,98.21,1.00
2026-03-27T03:57:00Z,99.00,1.00
