# event_ticker=KXATPCHALLENGERMATCH-26APR16ROCSAK
# final_score=7-6(7) 7-6(4)
# score_resolution=6-7 6-7
# match_winner=Henrique Rocha
# fav_player=Rei Sakamoto
# dog_player=Henrique Rocha
# kalshi_date=2026-04-16
timestamp,Rei Sakamoto,Henrique Rocha
2026-04-16T13:47:00Z,39.00,63.00
2026-04-16T13:48:00Z,39.00,63.00
2026-04-16T13:50:00Z,39.00,63.00
2026-04-16T13:51:00Z,39.00,63.00
2026-04-16T13:52:00Z,39.00,63.00
2026-04-16T13:53:00Z,39.00,63.00
2026-04-16T13:54:00Z,39.00,63.00
2026-04-16T13:55:00Z,39.00,63.00
2026-04-16T13:56:00Z,39.00,63.00
2026-04-16T13:57:00Z,39.00,63.00
2026-04-16T13:58:00Z,39.00,63.00
2026-04-16T14:00:00Z,39.00,63.00
2026-04-16T14:03:00Z,39.00,63.00
2026-04-16T14:04:00Z,39.00,63.00
2026-04-16T14:05:00Z,39.00,63.00
2026-04-16T14:07:00Z,39.00,61.27
2026-04-16T14:08:00Z,39.00,63.00
2026-04-16T14:09:00Z,39.00,63.00
2026-04-16T14:10:00Z,39.00,62.98
2026-04-16T14:12:00Z,39.00,63.00
2026-04-16T14:14:00Z,39.00,63.00
2026-04-16T14:15:00Z,39.00,63.00
2026-04-16T14:16:00Z,39.00,63.00
2026-04-16T14:17:00Z,39.00,63.00
2026-04-16T14:18:00Z,39.00,63.96
2026-04-16T14:19:00Z,39.00,64.00
2026-04-16T14:20:00Z,39.00,64.00
2026-04-16T14:22:00Z,39.00,64.00
2026-04-16T14:23:00Z,39.00,63.97
2026-04-16T14:24:00Z,39.00,63.97
2026-04-16T14:25:00Z,39.00,63.93
2026-04-16T14:26:00Z,39.00,61.21
2026-04-16T14:27:00Z,39.00,63.07
2026-04-16T14:28:00Z,39.00,62.51
2026-04-16T14:29:00Z,39.00,63.00
2026-04-16T14:30:00Z,40.30,60.46
2026-04-16T14:31:00Z,44.44,55.03
2026-04-16T14:32:00Z,52.55,49.81
2026-04-16T14:33:00Z,56.37,45.50
2026-04-16T14:34:00Z,59.26,42.17
2026-04-16T14:35:00Z,61.00,40.86
2026-04-16T14:36:00Z,58.42,43.58
2026-04-16T14:37:00Z,58.11,42.26
2026-04-16T14:38:00Z,60.94,41.59
2026-04-16T14:39:00Z,59.31,42.51
2026-04-16T14:40:00Z,58.00,43.00
2026-04-16T14:41:00Z,58.68,47.11
2026-04-16T14:42:00Z,39.62,54.93
2026-04-16T14:43:00Z,40.27,60.67
2026-04-16T14:44:00Z,37.11,62.08
2026-04-16T14:45:00Z,35.78,63.85
2026-04-16T14:46:00Z,37.18,64.16
2026-04-16T14:47:00Z,37.00,63.24
2026-04-16T14:48:00Z,37.56,61.79
2026-04-16T14:49:00Z,37.04,64.54
2026-04-16T14:50:00Z,31.95,69.34
2026-04-16T14:51:00Z,34.85,68.93
2026-04-16T14:52:00Z,41.26,59.18
2026-04-16T14:53:00Z,42.00,56.13
2026-04-16T14:54:00Z,36.19,62.10
2026-04-16T14:55:00Z,36.00,64.85
2026-04-16T14:56:00Z,36.23,62.70
2026-04-16T14:57:00Z,38.98,62.10
2026-04-16T14:58:00Z,38.83,62.34
2026-04-16T14:59:00Z,38.71,62.76
2026-04-16T15:00:00Z,35.86,64.25
2026-04-16T15:01:00Z,39.74,62.20
2026-04-16T15:02:00Z,44.92,58.49
2026-04-16T15:03:00Z,43.92,58.68
2026-04-16T15:04:00Z,39.06,60.45
2026-04-16T15:05:00Z,34.80,65.17
2026-04-16T15:06:00Z,35.00,66.00
2026-04-16T15:07:00Z,36.79,63.68
2026-04-16T15:08:00Z,38.05,63.20
2026-04-16T15:09:00Z,36.97,63.74
2026-04-16T15:10:00Z,37.12,61.97
2026-04-16T15:11:00Z,37.54,62.57
2026-04-16T15:12:00Z,35.26,65.77
2026-04-16T15:13:00Z,34.00,66.18
2026-04-16T15:14:00Z,34.87,64.73
2026-04-16T15:15:00Z,39.47,60.92
2026-04-16T15:16:00Z,38.42,62.09
2026-04-16T15:17:00Z,39.33,60.85
2026-04-16T15:18:00Z,39.91,63.76
2026-04-16T15:19:00Z,40.74,63.52
2026-04-16T15:20:00Z,50.72,53.31
2026-04-16T15:21:00Z,51.60,51.07
2026-04-16T15:22:00Z,40.22,60.56
2026-04-16T15:23:00Z,39.05,67.01
2026-04-16T15:24:00Z,40.27,60.43
2026-04-16T15:25:00Z,55.47,44.84
2026-04-16T15:26:00Z,53.48,45.44
2026-04-16T15:27:00Z,56.46,48.21
2026-04-16T15:28:00Z,41.19,59.54
2026-04-16T15:29:00Z,33.34,67.17
2026-04-16T15:30:00Z,35.87,64.27
2026-04-16T15:31:00Z,24.37,76.43
2026-04-16T15:32:00Z,19.33,80.01
2026-04-16T15:33:00Z,20.00,79.60
2026-04-16T15:34:00Z,20.15,79.02
2026-04-16T15:35:00Z,21.17,78.92
2026-04-16T15:36:00Z,20.98,79.33
2026-04-16T15:37:00Z,20.49,80.57
2026-04-16T15:38:00Z,13.81,85.13
2026-04-16T15:39:00Z,10.24,90.10
2026-04-16T15:40:00Z,10.79,89.52
2026-04-16T15:41:00Z,11.04,89.89
2026-04-16T15:42:00Z,4.02,92.21
2026-04-16T15:43:00Z,6.20,93.10
2026-04-16T15:44:00Z,5.88,93.44
2026-04-16T15:45:00Z,7.84,92.11
2026-04-16T15:46:00Z,7.61,92.82
2026-04-16T15:47:00Z,6.86,92.32
2026-04-16T15:48:00Z,8.29,91.51
2026-04-16T15:49:00Z,8.97,90.99
2026-04-16T15:50:00Z,11.26,89.05
2026-04-16T15:51:00Z,10.65,92.61
2026-04-16T15:52:00Z,12.73,85.52
2026-04-16T15:53:00Z,12.37,89.60
2026-04-16T15:54:00Z,14.12,87.85
2026-04-16T15:55:00Z,8.46,92.23
2026-04-16T15:56:00Z,6.46,94.44
2026-04-16T15:57:00Z,7.53,93.38
2026-04-16T15:58:00Z,7.89,92.98
2026-04-16T15:59:00Z,8.96,92.79
2026-04-16T16:00:00Z,7.09,92.18
2026-04-16T16:01:00Z,10.03,91.22
2026-04-16T16:02:00Z,15.25,83.94
2026-04-16T16:03:00Z,15.32,85.75
2026-04-16T16:04:00Z,8.13,92.25
2026-04-16T16:05:00Z,13.54,90.57
2026-04-16T16:06:00Z,11.63,88.56
2026-04-16T16:07:00Z,6.39,94.66
2026-04-16T16:08:00Z,6.55,93.59
2026-04-16T16:09:00Z,7.88,92.90
2026-04-16T16:10:00Z,8.62,91.86
2026-04-16T16:11:00Z,9.00,92.24
2026-04-16T16:12:00Z,6.80,92.88
2026-04-16T16:13:00Z,6.36,94.16
2026-04-16T16:14:00Z,5.95,93.42
2026-04-16T16:15:00Z,7.39,94.72
2026-04-16T16:16:00Z,11.63,89.21
2026-04-16T16:17:00Z,12.69,90.55
2026-04-16T16:18:00Z,6.28,91.02
2026-04-16T16:19:00Z,8.37,92.41
2026-04-16T16:20:00Z,6.53,94.59
2026-04-16T16:21:00Z,4.77,95.74
2026-04-16T16:22:00Z,5.32,94.08
2026-04-16T16:23:00Z,6.43,93.91
2026-04-16T16:24:00Z,6.12,94.12
2026-04-16T16:25:00Z,7.01,91.41
2026-04-16T16:26:00Z,6.47,95.74
2026-04-16T16:27:00Z,18.97,81.31
2026-04-16T16:28:00Z,28.12,71.04
2026-04-16T16:29:00Z,27.16,73.57
2026-04-16T16:30:00Z,29.14,72.48
2026-04-16T16:31:00Z,31.73,69.54
2026-04-16T16:32:00Z,31.74,69.40
2026-04-16T16:33:00Z,27.12,72.83
2026-04-16T16:34:00Z,22.71,77.26
2026-04-16T16:35:00Z,20.24,83.12
2026-04-16T16:36:00Z,11.99,88.61
2026-04-16T16:37:00Z,10.84,91.70
2026-04-16T16:38:00Z,6.19,94.94
2026-04-16T16:39:00Z,8.66,92.86
2026-04-16T16:40:00Z,5.92,93.90
2026-04-16T16:41:00Z,1.11,98.57
2026-04-16T16:42:00Z,3.83,97.06
2026-04-16T16:43:00Z,3.02,98.86
2026-04-16T16:44:00Z,1.00,99.00
2026-04-16T16:45:00Z,1.00,99.00
2026-04-16T16:46:00Z,1.00,99.00
2026-04-16T16:47:00Z,1.00,99.00
