# event_ticker=KXATPMATCH-26MAY20BUSMEN
# final_score=6-0 6-3
# match_winner=Ignacio Buse
# fav_player=Ignacio Buse
# dog_player=Jakub Mensik
# kalshi_date=2026-05-20
timestamp,Ignacio Buse,Jakub Mensik
2026-05-19T23:37:00Z,37.00,
2026-05-19T23:44:00Z,37.00,
2026-05-20T00:08:00Z,37.00,64.00
2026-05-20T00:12:00Z,37.00,64.00
2026-05-20T00:14:00Z,37.00,64.00
2026-05-20T00:21:00Z,37.00,64.00
2026-05-20T00:22:00Z,36.00,64.00
2026-05-20T00:40:00Z,36.00,63.00
2026-05-20T00:42:00Z,36.00,64.00
2026-05-20T00:44:00Z,37.00,64.00
2026-05-20T01:03:00Z,37.00,64.00
2026-05-20T01:04:00Z,37.00,64.00
2026-05-20T01:09:00Z,37.00,64.00
2026-05-20T01:24:00Z,37.00,64.00
2026-05-20T01:36:00Z,37.00,64.00
2026-05-20T01:44:00Z,36.00,64.00
2026-05-20T01:55:00Z,36.00,64.00
2026-05-20T02:13:00Z,37.00,64.00
2026-05-20T02:19:00Z,37.00,63.00
2026-05-20T02:20:00Z,37.00,64.00
2026-05-20T02:28:00Z,37.00,64.00
2026-05-20T02:35:00Z,37.00,64.00
2026-05-20T02:38:00Z,37.00,64.00
2026-05-20T02:43:00Z,37.00,64.00
2026-05-20T02:51:00Z,37.00,64.00
2026-05-20T02:52:00Z,37.00,64.00
2026-05-20T02:55:00Z,37.00,64.00
2026-05-20T02:58:00Z,37.00,64.00
2026-05-20T03:00:00Z,37.00,64.00
2026-05-20T03:01:00Z,37.00,64.00
2026-05-20T03:04:00Z,37.00,64.00
2026-05-20T03:05:00Z,37.00,64.00
2026-05-20T03:06:00Z,37.00,64.00
2026-05-20T03:14:00Z,37.00,64.00
2026-05-20T03:18:00Z,36.00,64.00
2026-05-20T03:19:00Z,37.86,64.00
2026-05-20T03:22:00Z,37.86,64.00
2026-05-20T03:23:00Z,38.00,64.00
2026-05-20T03:24:00Z,38.00,64.00
2026-05-20T03:29:00Z,38.00,64.00
2026-05-20T03:35:00Z,38.00,63.00
2026-05-20T03:37:00Z,38.00,63.00
2026-05-20T03:40:00Z,38.00,63.00
2026-05-20T03:44:00Z,38.00,63.00
2026-05-20T03:49:00Z,38.00,63.00
2026-05-20T03:52:00Z,38.00,63.00
2026-05-20T03:59:00Z,38.00,63.00
2026-05-20T04:05:00Z,38.00,63.00
2026-05-20T04:06:00Z,38.00,63.00
2026-05-20T04:07:00Z,38.00,63.00
2026-05-20T04:09:00Z,38.00,63.00
2026-05-20T04:10:00Z,38.00,63.00
2026-05-20T04:12:00Z,38.00,63.00
2026-05-20T04:17:00Z,38.00,63.00
2026-05-20T04:19:00Z,38.00,63.00
2026-05-20T04:21:00Z,38.00,62.00
2026-05-20T04:22:00Z,38.00,62.00
2026-05-20T04:23:00Z,38.00,62.00
2026-05-20T04:25:00Z,38.00,63.00
2026-05-20T04:26:00Z,38.00,63.00
2026-05-20T04:31:00Z,38.00,63.00
2026-05-20T04:32:00Z,38.00,63.00
2026-05-20T04:33:00Z,38.00,63.00
2026-05-20T04:34:00Z,38.00,63.00
2026-05-20T04:41:00Z,38.00,63.00
2026-05-20T04:42:00Z,38.00,63.00
2026-05-20T04:43:00Z,38.00,63.00
2026-05-20T04:44:00Z,39.00,63.00
2026-05-20T04:47:00Z,39.00,63.00
2026-05-20T04:49:00Z,39.00,63.00
2026-05-20T04:51:00Z,39.00,63.00
2026-05-20T04:52:00Z,39.00,63.00
2026-05-20T04:53:00Z,38.90,63.00
2026-05-20T04:54:00Z,38.00,63.00
2026-05-20T04:55:00Z,38.00,63.00
2026-05-20T04:58:00Z,38.00,63.00
2026-05-20T05:02:00Z,38.00,63.00
2026-05-20T05:03:00Z,38.00,63.00
2026-05-20T05:05:00Z,38.78,63.00
2026-05-20T05:08:00Z,38.78,63.00
2026-05-20T05:10:00Z,38.78,63.00
2026-05-20T05:13:00Z,38.78,63.00
2026-05-20T05:14:00Z,38.78,63.00
2026-05-20T05:15:00Z,38.78,63.00
2026-05-20T05:18:00Z,38.78,63.00
2026-05-20T05:19:00Z,38.00,63.00
2026-05-20T05:22:00Z,38.69,63.00
2026-05-20T05:24:00Z,39.00,63.00
2026-05-20T05:25:00Z,39.00,63.00
2026-05-20T05:26:00Z,39.00,63.00
2026-05-20T05:31:00Z,39.00,63.00
2026-05-20T05:32:00Z,39.00,63.00
2026-05-20T05:35:00Z,39.00,63.00
2026-05-20T05:36:00Z,39.00,63.05
2026-05-20T05:41:00Z,39.00,63.00
2026-05-20T05:42:00Z,39.00,63.00
2026-05-20T05:43:00Z,39.00,63.00
2026-05-20T05:44:00Z,39.00,63.00
2026-05-20T05:45:00Z,39.00,63.00
2026-05-20T05:49:00Z,39.00,63.00
2026-05-20T05:51:00Z,39.00,63.00
2026-05-20T05:55:00Z,39.00,63.00
2026-05-20T05:59:00Z,39.00,63.00
2026-05-20T06:00:00Z,39.00,63.00
2026-05-20T06:02:00Z,39.00,62.43
2026-05-20T06:04:00Z,39.00,62.00
2026-05-20T06:05:00Z,39.00,62.00
2026-05-20T06:06:00Z,39.00,62.00
2026-05-20T06:07:00Z,39.00,62.00
2026-05-20T06:19:00Z,39.00,62.00
2026-05-20T06:21:00Z,39.00,62.00
2026-05-20T06:23:00Z,39.00,62.00
2026-05-20T06:30:00Z,39.00,62.00
2026-05-20T06:32:00Z,39.00,62.00
2026-05-20T06:34:00Z,40.00,62.00
2026-05-20T06:36:00Z,40.00,62.00
2026-05-20T06:37:00Z,40.00,62.00
2026-05-20T06:38:00Z,40.00,62.00
2026-05-20T06:40:00Z,40.00,62.00
2026-05-20T06:42:00Z,40.00,62.00
2026-05-20T06:43:00Z,40.00,62.00
2026-05-20T06:45:00Z,40.00,60.20
2026-05-20T06:50:00Z,40.00,62.00
2026-05-20T06:56:00Z,40.00,62.00
2026-05-20T06:59:00Z,40.00,62.00
2026-05-20T07:01:00Z,40.00,62.00
2026-05-20T07:04:00Z,40.00,62.00
2026-05-20T07:05:00Z,40.00,62.00
2026-05-20T07:06:00Z,40.00,62.00
2026-05-20T07:11:00Z,40.00,61.00
2026-05-20T07:17:00Z,40.00,61.00
2026-05-20T07:18:00Z,40.00,61.00
2026-05-20T07:19:00Z,40.00,61.00
2026-05-20T07:21:00Z,40.00,61.00
2026-05-20T07:26:00Z,40.00,61.00
2026-05-20T07:27:00Z,40.00,61.00
2026-05-20T07:30:00Z,40.00,61.00
2026-05-20T07:32:00Z,40.00,61.00
2026-05-20T07:35:00Z,40.00,61.00
2026-05-20T07:37:00Z,40.00,61.00
2026-05-20T07:38:00Z,40.00,60.20
2026-05-20T07:44:00Z,39.10,60.20
2026-05-20T07:48:00Z,39.10,61.00
2026-05-20T07:52:00Z,40.00,61.00
2026-05-20T07:55:00Z,40.00,61.00
2026-05-20T07:59:00Z,40.00,61.00
2026-05-20T08:06:00Z,40.00,61.00
2026-05-20T08:07:00Z,40.00,61.00
2026-05-20T08:10:00Z,40.00,61.00
2026-05-20T08:12:00Z,40.00,61.00
2026-05-20T08:14:00Z,40.00,61.00
2026-05-20T08:16:00Z,40.00,61.00
2026-05-20T08:17:00Z,40.00,61.00
2026-05-20T08:23:00Z,40.00,61.00
2026-05-20T08:25:00Z,40.35,61.00
2026-05-20T08:27:00Z,40.00,61.00
2026-05-20T08:28:00Z,39.00,61.00
2026-05-20T08:39:00Z,40.00,61.00
2026-05-20T08:42:00Z,40.00,60.00
2026-05-20T08:45:00Z,40.00,60.95
2026-05-20T08:50:00Z,41.00,60.95
2026-05-20T09:07:00Z,40.00,60.89
2026-05-20T09:10:00Z,40.00,60.00
2026-05-20T09:11:00Z,40.00,60.99
2026-05-20T09:12:00Z,40.00,61.00
2026-05-20T09:14:00Z,41.00,61.00
2026-05-20T09:16:00Z,41.00,61.00
2026-05-20T09:17:00Z,41.00,61.00
2026-05-20T09:19:00Z,41.00,61.00
2026-05-20T09:20:00Z,41.00,61.00
2026-05-20T09:28:00Z,41.00,61.00
2026-05-20T09:29:00Z,41.00,61.00
2026-05-20T09:31:00Z,41.00,61.00
2026-05-20T09:34:00Z,41.00,61.00
2026-05-20T09:39:00Z,41.00,61.00
2026-05-20T09:40:00Z,41.00,61.00
2026-05-20T09:41:00Z,41.00,61.00
2026-05-20T09:43:00Z,41.00,61.00
2026-05-20T09:44:00Z,41.00,61.00
2026-05-20T09:50:00Z,41.00,61.00
2026-05-20T09:57:00Z,41.00,61.00
2026-05-20T09:58:00Z,41.00,61.00
2026-05-20T10:00:00Z,41.00,61.00
2026-05-20T10:01:00Z,41.00,61.00
2026-05-20T10:03:00Z,41.00,61.00
2026-05-20T10:04:00Z,40.01,61.00
2026-05-20T10:05:00Z,41.00,60.99
2026-05-20T10:06:00Z,39.00,61.00
2026-05-20T10:07:00Z,39.00,61.00
2026-05-20T10:08:00Z,39.00,61.00
2026-05-20T10:09:00Z,39.00,61.00
2026-05-20T10:10:00Z,41.00,61.00
2026-05-20T10:12:00Z,41.00,61.00
2026-05-20T10:14:00Z,41.00,61.00
2026-05-20T10:15:00Z,41.00,61.00
2026-05-20T10:16:00Z,41.00,61.00
2026-05-20T10:17:00Z,41.00,61.00
2026-05-20T10:18:00Z,41.00,61.00
2026-05-20T10:19:00Z,41.00,61.00
2026-05-20T10:21:00Z,41.00,61.00
2026-05-20T10:25:00Z,41.03,61.00
2026-05-20T10:26:00Z,41.00,61.00
2026-05-20T10:27:00Z,41.00,61.00
2026-05-20T10:28:00Z,41.00,59.00
2026-05-20T10:29:00Z,41.00,61.00
2026-05-20T10:30:00Z,41.00,61.00
2026-05-20T10:31:00Z,41.00,61.00
2026-05-20T10:32:00Z,41.00,61.00
2026-05-20T10:33:00Z,41.00,60.99
2026-05-20T10:34:00Z,41.00,60.99
2026-05-20T10:35:00Z,41.00,60.00
2026-05-20T10:36:00Z,41.92,61.00
2026-05-20T10:37:00Z,41.92,61.00
2026-05-20T10:38:00Z,41.00,61.00
2026-05-20T10:40:00Z,41.00,60.17
2026-05-20T10:41:00Z,41.00,60.17
