# event_ticker=KXATPMATCH-26MAY21RINBUB
# final_score=5-7 6-4 6-2
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Arthur Rinderknech
# kalshi_date=2026-05-21
timestamp,Arthur Rinderknech,Alexander Bublik
2026-05-21T13:56:00Z,39.00,62.00
2026-05-21T13:57:00Z,39.00,62.00
2026-05-21T13:58:00Z,39.00,62.00
2026-05-21T14:01:00Z,39.00,62.00
2026-05-21T14:03:00Z,39.00,62.00
2026-05-21T14:04:00Z,39.00,62.00
2026-05-21T14:06:00Z,39.00,62.00
2026-05-21T14:07:00Z,39.00,62.00
2026-05-21T14:08:00Z,39.00,62.00
2026-05-21T14:09:00Z,39.00,62.00
2026-05-21T14:10:00Z,39.00,62.00
2026-05-21T14:11:00Z,39.00,62.00
2026-05-21T14:12:00Z,39.00,62.00
2026-05-21T14:13:00Z,39.00,62.00
2026-05-21T14:14:00Z,39.00,62.00
2026-05-21T14:16:00Z,39.00,62.00
2026-05-21T14:17:00Z,39.00,62.00
2026-05-21T14:18:00Z,39.00,62.00
2026-05-21T14:19:00Z,39.00,62.00
2026-05-21T14:20:00Z,39.00,62.00
2026-05-21T14:24:00Z,39.00,62.00
2026-05-21T14:25:00Z,39.00,62.00
2026-05-21T14:26:00Z,39.00,62.00
2026-05-21T14:27:00Z,39.00,62.00
2026-05-21T14:30:00Z,39.00,62.00
2026-05-21T14:32:00Z,39.00,62.00
2026-05-21T14:35:00Z,39.00,62.00
2026-05-21T14:38:00Z,39.00,62.00
2026-05-21T14:39:00Z,39.00,62.00
2026-05-21T14:40:00Z,39.00,62.00
2026-05-21T14:42:00Z,39.00,62.00
2026-05-21T14:45:00Z,39.00,62.00
2026-05-21T14:46:00Z,39.00,62.00
2026-05-21T14:47:00Z,39.00,62.00
2026-05-21T14:48:00Z,39.00,62.00
2026-05-21T14:49:00Z,39.00,62.00
2026-05-21T14:50:00Z,39.00,62.00
2026-05-21T14:51:00Z,39.00,61.82
2026-05-21T14:56:00Z,39.00,62.00
2026-05-21T14:57:00Z,39.00,62.00
2026-05-21T14:58:00Z,39.00,62.00
2026-05-21T14:59:00Z,39.00,62.00
2026-05-21T15:01:00Z,39.00,62.00
2026-05-21T15:08:00Z,39.00,62.00
2026-05-21T15:09:00Z,39.00,62.00
2026-05-21T15:10:00Z,38.12,62.00
2026-05-21T15:11:00Z,39.00,62.00
2026-05-21T15:13:00Z,39.00,62.00
2026-05-21T15:15:00Z,39.00,62.00
2026-05-21T15:16:00Z,39.00,62.00
2026-05-21T15:22:00Z,39.00,62.00
2026-05-21T15:23:00Z,39.00,62.00
2026-05-21T15:24:00Z,39.00,62.00
2026-05-21T15:25:00Z,39.00,62.00
2026-05-21T15:26:00Z,39.00,62.00
2026-05-21T15:28:00Z,39.00,62.00
2026-05-21T15:29:00Z,39.00,61.37
2026-05-21T15:31:00Z,39.00,62.00
2026-05-21T15:32:00Z,39.00,62.00
2026-05-21T15:33:00Z,39.00,62.00
2026-05-21T15:35:00Z,39.00,62.00
2026-05-21T15:36:00Z,39.00,62.00
2026-05-21T15:38:00Z,39.00,62.00
2026-05-21T15:40:00Z,39.00,62.00
2026-05-21T15:42:00Z,39.00,62.00
2026-05-21T15:45:00Z,39.00,62.00
2026-05-21T15:46:00Z,39.00,62.00
2026-05-21T15:47:00Z,39.00,62.00
2026-05-21T15:48:00Z,39.00,62.00
2026-05-21T15:49:00Z,39.00,62.00
2026-05-21T15:50:00Z,39.00,62.00
2026-05-21T15:52:00Z,39.00,62.00
2026-05-21T15:55:00Z,39.00,62.00
2026-05-21T15:56:00Z,39.00,62.00
2026-05-21T15:58:00Z,39.00,62.00
2026-05-21T15:59:00Z,39.00,62.00
2026-05-21T16:00:00Z,39.00,61.04
2026-05-21T16:02:00Z,39.00,62.00
2026-05-21T16:05:00Z,39.00,62.00
2026-05-21T16:06:00Z,39.00,62.00
2026-05-21T16:07:00Z,39.00,62.00
2026-05-21T16:08:00Z,39.00,62.00
2026-05-21T16:11:00Z,39.00,62.00
2026-05-21T16:12:00Z,39.00,62.00
2026-05-21T16:14:00Z,39.00,62.00
2026-05-21T16:15:00Z,39.00,62.00
2026-05-21T16:18:00Z,39.00,62.00
2026-05-21T16:19:00Z,39.00,62.00
2026-05-21T16:23:00Z,39.00,62.00
2026-05-21T16:24:00Z,39.00,62.00
2026-05-21T16:25:00Z,39.00,62.00
2026-05-21T16:26:00Z,39.00,62.00
2026-05-21T16:27:00Z,39.00,62.00
2026-05-21T16:28:00Z,39.00,62.00
2026-05-21T16:29:00Z,39.00,62.00
2026-05-21T16:30:00Z,39.00,62.00
2026-05-21T16:31:00Z,39.00,62.00
2026-05-21T16:32:00Z,39.00,62.00
2026-05-21T16:33:00Z,38.00,62.00
2026-05-21T16:34:00Z,38.00,62.00
2026-05-21T16:35:00Z,38.00,62.00
2026-05-21T16:36:00Z,38.00,62.00
2026-05-21T16:38:00Z,39.00,62.00
2026-05-21T16:39:00Z,39.00,62.00
2026-05-21T16:40:00Z,39.00,62.00
2026-05-21T16:41:00Z,39.00,62.00
2026-05-21T16:42:00Z,39.00,62.00
2026-05-21T16:43:00Z,39.00,62.00
2026-05-21T16:45:00Z,39.00,62.00
2026-05-21T16:47:00Z,39.00,62.00
2026-05-21T16:48:00Z,39.00,62.00
2026-05-21T16:51:00Z,39.00,62.00
2026-05-21T16:53:00Z,39.00,62.00
2026-05-21T16:54:00Z,39.00,62.00
2026-05-21T16:56:00Z,39.00,62.00
2026-05-21T16:57:00Z,39.00,62.00
2026-05-21T16:58:00Z,39.00,62.00
2026-05-21T16:59:00Z,39.00,61.99
2026-05-21T17:00:00Z,39.00,61.99
2026-05-21T17:01:00Z,39.00,62.00
2026-05-21T17:03:00Z,38.00,62.00
2026-05-21T17:04:00Z,38.00,63.00
2026-05-21T17:05:00Z,39.00,63.00
2026-05-21T17:06:00Z,39.00,63.00
2026-05-21T17:07:00Z,39.00,62.01
2026-05-21T17:08:00Z,39.00,62.80
2026-05-21T17:09:00Z,39.00,62.00
2026-05-21T17:11:00Z,39.00,62.00
2026-05-21T17:12:00Z,39.00,62.00
2026-05-21T17:13:00Z,39.00,62.00
2026-05-21T17:14:00Z,39.00,62.00
2026-05-21T17:15:00Z,39.00,62.00
2026-05-21T17:17:00Z,39.00,62.00
2026-05-21T17:18:00Z,39.00,62.00
2026-05-21T17:19:00Z,39.00,61.98
2026-05-21T17:20:00Z,39.00,62.00
2026-05-21T17:21:00Z,39.00,61.92
2026-05-21T17:22:00Z,39.00,61.92
2026-05-21T17:24:00Z,39.00,62.00
2026-05-21T17:25:00Z,39.00,62.00
2026-05-21T17:27:00Z,39.00,62.00
2026-05-21T17:28:00Z,39.00,62.67
2026-05-21T17:31:00Z,39.00,63.00
2026-05-21T17:32:00Z,39.00,63.00
2026-05-21T17:33:00Z,39.00,63.00
2026-05-21T17:34:00Z,39.00,63.00
2026-05-21T17:35:00Z,39.00,63.00
2026-05-21T17:36:00Z,39.00,63.00
2026-05-21T17:37:00Z,39.00,63.00
2026-05-21T17:38:00Z,39.00,63.00
2026-05-21T17:39:00Z,38.73,63.00
2026-05-21T17:40:00Z,38.73,63.00
2026-05-21T17:41:00Z,38.73,63.00
2026-05-21T17:42:00Z,39.00,63.00
2026-05-21T17:43:00Z,39.00,63.00
2026-05-21T17:44:00Z,38.00,62.97
2026-05-21T17:45:00Z,39.00,63.00
2026-05-21T17:46:00Z,39.00,63.00
2026-05-21T17:47:00Z,39.00,63.00
2026-05-21T17:48:00Z,39.00,63.00
2026-05-21T17:49:00Z,39.00,62.20
2026-05-21T17:51:00Z,39.00,63.92
2026-05-21T17:52:00Z,37.00,62.09
2026-05-21T17:53:00Z,38.00,63.74
2026-05-21T17:54:00Z,38.00,63.33
2026-05-21T17:55:00Z,38.00,62.60
2026-05-21T17:56:00Z,38.00,63.92
2026-05-21T17:57:00Z,38.00,63.00
2026-05-21T17:59:00Z,38.00,63.00
2026-05-21T18:00:00Z,38.00,64.00
2026-05-21T18:01:00Z,37.00,64.00
2026-05-21T18:02:00Z,38.00,64.00
2026-05-21T18:03:00Z,38.00,64.00
2026-05-21T18:04:00Z,38.00,64.00
2026-05-21T18:05:00Z,38.00,64.00
2026-05-21T18:06:00Z,38.00,64.00
2026-05-21T18:07:00Z,38.00,64.00
2026-05-21T18:08:00Z,37.56,64.00
2026-05-21T18:09:00Z,38.00,64.00
2026-05-21T18:10:00Z,38.00,64.00
2026-05-21T18:11:00Z,38.00,64.00
2026-05-21T18:12:00Z,38.00,64.00
2026-05-21T18:13:00Z,38.00,64.00
2026-05-21T18:14:00Z,38.00,63.48
2026-05-21T18:15:00Z,38.00,64.00
2026-05-21T18:16:00Z,38.00,64.00
2026-05-21T18:17:00Z,38.00,63.95
2026-05-21T18:18:00Z,37.80,64.00
2026-05-21T18:19:00Z,38.00,64.00
2026-05-21T18:20:00Z,38.00,64.23
2026-05-21T18:21:00Z,38.00,64.97
2026-05-21T18:22:00Z,38.00,64.90
2026-05-21T18:23:00Z,38.00,64.36
2026-05-21T18:24:00Z,37.02,64.97
2026-05-21T18:25:00Z,37.00,64.11
2026-05-21T18:26:00Z,37.00,64.13
2026-05-21T18:27:00Z,36.34,65.66
2026-05-21T18:28:00Z,36.49,64.72
2026-05-21T18:29:00Z,38.76,62.63
2026-05-21T18:30:00Z,38.75,62.07
2026-05-21T18:31:00Z,40.83,61.27
2026-05-21T18:32:00Z,41.32,60.97
2026-05-21T18:33:00Z,38.68,61.93
2026-05-21T18:34:00Z,38.88,62.46
2026-05-21T18:35:00Z,41.32,60.60
2026-05-21T18:36:00Z,42.70,58.01
2026-05-21T18:37:00Z,43.00,58.00
2026-05-21T18:38:00Z,43.47,57.02
2026-05-21T18:39:00Z,49.92,53.37
2026-05-21T18:40:00Z,54.13,48.84
2026-05-21T18:41:00Z,45.96,55.86
2026-05-21T18:42:00Z,43.02,58.87
2026-05-21T18:43:00Z,43.91,56.70
2026-05-21T18:44:00Z,46.51,54.40
2026-05-21T18:45:00Z,48.00,53.04
2026-05-21T18:46:00Z,48.00,53.00
2026-05-21T18:47:00Z,46.42,53.79
2026-05-21T18:48:00Z,46.47,54.92
2026-05-21T18:49:00Z,46.34,54.80
2026-05-21T18:50:00Z,45.73,55.90
2026-05-21T18:51:00Z,47.67,53.15
2026-05-21T18:52:00Z,49.10,51.49
2026-05-21T18:53:00Z,50.00,51.13
2026-05-21T18:54:00Z,50.97,51.42
2026-05-21T18:55:00Z,51.78,47.95
2026-05-21T18:56:00Z,50.92,51.32
2026-05-21T18:57:00Z,48.51,53.62
2026-05-21T18:58:00Z,46.03,55.23
2026-05-21T18:59:00Z,47.86,52.53
2026-05-21T19:00:00Z,50.46,50.29
2026-05-21T19:01:00Z,51.20,49.86
2026-05-21T19:02:00Z,51.27,50.17
2026-05-21T19:03:00Z,48.24,52.61
2026-05-21T19:04:00Z,46.79,53.40
2026-05-21T19:05:00Z,48.08,54.21
2026-05-21T19:06:00Z,48.24,54.64
2026-05-21T19:07:00Z,50.80,50.02
2026-05-21T19:08:00Z,51.03,50.00
2026-05-21T19:09:00Z,50.80,49.35
2026-05-21T19:10:00Z,60.77,39.12
2026-05-21T19:11:00Z,72.75,27.58
2026-05-21T19:12:00Z,74.50,25.92
2026-05-21T19:13:00Z,74.18,26.09
2026-05-21T19:14:00Z,75.65,24.88
2026-05-21T19:15:00Z,77.44,22.82
2026-05-21T19:16:00Z,76.53,24.46
2026-05-21T19:17:00Z,74.42,26.05
2026-05-21T19:18:00Z,74.84,26.14
2026-05-21T19:19:00Z,69.34,29.03
2026-05-21T19:20:00Z,60.43,40.37
2026-05-21T19:21:00Z,52.96,47.92
2026-05-21T19:22:00Z,52.51,48.16
2026-05-21T19:23:00Z,52.84,48.65
2026-05-21T19:24:00Z,52.63,48.05
2026-05-21T19:25:00Z,53.98,47.58
2026-05-21T19:26:00Z,51.07,50.35
2026-05-21T19:27:00Z,50.94,49.78
2026-05-21T19:28:00Z,50.94,48.83
2026-05-21T19:29:00Z,51.35,49.09
2026-05-21T19:30:00Z,53.06,47.11
2026-05-21T19:31:00Z,54.12,49.09
2026-05-21T19:32:00Z,55.22,45.57
2026-05-21T19:33:00Z,52.59,48.38
2026-05-21T19:34:00Z,52.81,47.95
2026-05-21T19:35:00Z,50.92,49.80
2026-05-21T19:36:00Z,50.15,50.22
2026-05-21T19:37:00Z,49.25,51.00
2026-05-21T19:38:00Z,44.64,53.88
2026-05-21T19:39:00Z,49.43,52.89
2026-05-21T19:40:00Z,48.90,51.51
2026-05-21T19:41:00Z,50.48,50.37
2026-05-21T19:42:00Z,51.56,50.60
2026-05-21T19:43:00Z,50.70,51.05
2026-05-21T19:44:00Z,46.25,54.29
2026-05-21T19:45:00Z,47.20,54.50
2026-05-21T19:46:00Z,46.60,54.12
2026-05-21T19:47:00Z,46.98,54.71
2026-05-21T19:48:00Z,47.09,55.16
2026-05-21T19:49:00Z,46.54,55.41
2026-05-21T19:50:00Z,44.44,56.52
2026-05-21T19:51:00Z,43.50,56.33
2026-05-21T19:52:00Z,45.12,55.27
2026-05-21T19:53:00Z,45.94,54.86
2026-05-21T19:54:00Z,42.28,59.01
2026-05-21T19:55:00Z,36.84,62.34
2026-05-21T19:56:00Z,20.70,78.90
2026-05-21T19:57:00Z,18.17,82.48
2026-05-21T19:58:00Z,16.78,84.38
2026-05-21T19:59:00Z,13.90,86.75
2026-05-21T20:00:00Z,10.31,88.99
2026-05-21T20:01:00Z,5.97,94.13
2026-05-21T20:02:00Z,3.12,96.98
2026-05-21T20:03:00Z,3.67,96.29
2026-05-21T20:04:00Z,2.39,97.64
2026-05-21T20:05:00Z,1.64,98.62
2026-05-21T20:06:00Z,1.98,98.19
2026-05-21T20:07:00Z,2.00,98.09
2026-05-21T20:08:00Z,1.18,99.00
2026-05-21T20:09:00Z,1.10,98.79
2026-05-21T20:10:00Z,1.77,98.19
2026-05-21T20:11:00Z,1.91,98.42
2026-05-21T20:12:00Z,1.89,98.13
2026-05-21T20:13:00Z,1.95,98.57
2026-05-21T20:14:00Z,1.19,98.77
2026-05-21T20:15:00Z,1.07,98.20
2026-05-21T20:16:00Z,1.43,98.71
2026-05-21T20:17:00Z,1.00,98.59
2026-05-21T20:18:00Z,1.00,99.00
2026-05-21T20:19:00Z,1.00,98.36
2026-05-21T20:20:00Z,1.00,98.40
2026-05-21T20:21:00Z,1.67,98.72
2026-05-21T20:22:00Z,1.21,98.94
2026-05-21T20:23:00Z,1.00,99.00
2026-05-21T20:24:00Z,1.00,99.00
2026-05-21T20:25:00Z,1.00,99.00
2026-05-21T20:26:00Z,1.00,99.00
2026-05-21T20:27:00Z,1.00,99.00
2026-05-21T20:28:00Z,1.00,99.00
2026-05-21T20:29:00Z,1.00,99.00
2026-05-21T20:30:00Z,1.00,99.00
2026-05-21T20:31:00Z,1.00,99.00
2026-05-21T20:32:00Z,1.00,99.00
2026-05-21T20:33:00Z,1.00,99.00
