# event_ticker=KXATPMATCH-26JAN06NORKOV
# final_score=7-6(4) 4-6 6-4
# score_resolution=7-6 4-6 6-4
# match_winner=Aleksandar Kovacevic
# fav_player=Aleksandar Kovacevic
# dog_player=Cameron Norrie
# kalshi_date=2026-01-06
timestamp,Aleksandar Kovacevic,Cameron Norrie
2026-01-07T23:16:00Z,35.89,66.00
2026-01-07T23:35:00Z,35.89,66.00
2026-01-07T23:38:00Z,35.89,66.00
2026-01-07T23:40:00Z,35.89,66.00
2026-01-07T23:42:00Z,35.00,66.00
2026-01-07T23:46:00Z,35.00,66.00
2026-01-07T23:47:00Z,35.00,66.00
2026-01-07T23:48:00Z,35.00,66.00
2026-01-07T23:49:00Z,35.17,66.00
2026-01-07T23:58:00Z,35.00,66.00
2026-01-08T00:05:00Z,35.00,66.00
2026-01-08T00:06:00Z,35.00,66.00
2026-01-08T00:07:00Z,36.00,66.00
2026-01-08T00:12:00Z,36.00,66.00
2026-01-08T00:20:00Z,36.00,66.00
2026-01-08T00:23:00Z,36.00,66.00
2026-01-08T00:27:00Z,36.00,66.00
2026-01-08T00:28:00Z,36.00,66.00
2026-01-08T00:30:00Z,36.00,66.00
2026-01-08T00:31:00Z,36.00,66.00
2026-01-08T00:32:00Z,36.00,66.00
2026-01-08T00:33:00Z,36.00,66.00
2026-01-08T00:34:00Z,36.00,66.00
2026-01-08T00:37:00Z,36.00,66.00
2026-01-08T00:39:00Z,36.00,66.00
2026-01-08T00:40:00Z,36.00,66.00
2026-01-08T00:42:00Z,36.00,66.00
2026-01-08T00:44:00Z,36.00,66.00
2026-01-08T00:45:00Z,36.00,66.00
2026-01-08T00:46:00Z,36.00,66.00
2026-01-08T00:47:00Z,36.00,66.00
2026-01-08T00:48:00Z,36.00,66.00
2026-01-08T00:49:00Z,36.00,66.00
2026-01-08T00:50:00Z,36.00,66.00
2026-01-08T00:51:00Z,36.00,66.00
2026-01-08T00:53:00Z,36.00,66.00
2026-01-08T00:55:00Z,36.02,66.00
2026-01-08T00:57:00Z,36.02,66.00
2026-01-08T00:59:00Z,36.00,66.00
2026-01-08T01:00:00Z,36.00,66.00
2026-01-08T01:02:00Z,36.00,66.00
2026-01-08T01:03:00Z,36.00,66.00
2026-01-08T01:04:00Z,36.00,66.00
2026-01-08T01:05:00Z,36.00,66.00
2026-01-08T01:09:00Z,36.00,66.00
2026-01-08T01:10:00Z,36.00,66.00
2026-01-08T01:11:00Z,36.00,66.00
2026-01-08T01:12:00Z,37.00,69.53
2026-01-08T01:13:00Z,36.00,66.54
2026-01-08T01:14:00Z,34.00,68.92
2026-01-08T01:15:00Z,36.80,68.92
2026-01-08T01:16:00Z,34.00,69.00
2026-01-08T01:18:00Z,31.00,69.00
2026-01-08T01:19:00Z,33.98,69.00
2026-01-08T01:20:00Z,32.67,69.00
2026-01-08T01:21:00Z,31.00,71.53
2026-01-08T01:22:00Z,31.00,69.00
2026-01-08T01:23:00Z,33.00,69.00
2026-01-08T01:24:00Z,33.00,69.00
2026-01-08T01:25:00Z,33.00,66.81
2026-01-08T01:26:00Z,29.00,72.80
2026-01-08T01:27:00Z,30.03,71.50
2026-01-08T01:28:00Z,30.03,67.39
2026-01-08T01:29:00Z,38.62,66.16
2026-01-08T01:30:00Z,36.00,68.00
2026-01-08T01:31:00Z,36.00,69.00
2026-01-08T01:32:00Z,36.00,71.00
2026-01-08T01:33:00Z,32.00,67.00
2026-01-08T01:34:00Z,34.00,67.00
2026-01-08T01:35:00Z,33.09,66.85
2026-01-08T01:36:00Z,35.00,66.85
2026-01-08T01:38:00Z,35.00,69.87
2026-01-08T01:40:00Z,32.00,69.87
2026-01-08T01:41:00Z,32.00,75.00
2026-01-08T01:42:00Z,32.00,75.60
2026-01-08T01:43:00Z,26.00,74.00
2026-01-08T01:44:00Z,26.00,69.65
2026-01-08T01:47:00Z,31.38,69.65
2026-01-08T01:48:00Z,32.00,69.65
2026-01-08T01:49:00Z,31.00,71.00
2026-01-08T01:50:00Z,31.00,75.00
2026-01-08T01:51:00Z,31.00,70.17
2026-01-08T01:52:00Z,30.00,70.81
2026-01-08T01:53:00Z,25.33,76.56
2026-01-08T01:54:00Z,44.80,62.00
2026-01-08T01:55:00Z,44.80,77.00
2026-01-08T01:56:00Z,22.23,74.66
2026-01-08T01:57:00Z,30.18,74.06
2026-01-08T01:58:00Z,31.19,70.00
2026-01-08T01:59:00Z,31.00,73.00
2026-01-08T02:00:00Z,31.00,73.00
2026-01-08T02:02:00Z,31.00,75.00
2026-01-08T02:03:00Z,21.00,76.64
2026-01-08T02:04:00Z,27.52,75.00
2026-01-08T02:05:00Z,27.00,75.00
2026-01-08T02:06:00Z,27.25,73.16
2026-01-08T02:08:00Z,27.25,75.25
2026-01-08T02:09:00Z,29.21,75.25
2026-01-08T02:11:00Z,39.44,73.32
2026-01-08T02:13:00Z,33.00,73.32
2026-01-08T02:14:00Z,28.00,73.32
2026-01-08T02:15:00Z,32.00,71.00
2026-01-08T02:16:00Z,33.77,68.38
2026-01-08T02:17:00Z,42.97,56.98
2026-01-08T02:18:00Z,51.94,57.41
2026-01-08T02:19:00Z,56.85,44.28
2026-01-08T02:20:00Z,56.14,43.80
2026-01-08T02:21:00Z,57.00,44.00
2026-01-08T02:22:00Z,57.00,45.01
2026-01-08T02:23:00Z,56.00,44.84
2026-01-08T02:24:00Z,56.00,46.26
2026-01-08T02:25:00Z,56.00,47.00
2026-01-08T02:26:00Z,55.00,47.00
2026-01-08T02:27:00Z,45.58,52.56
2026-01-08T02:28:00Z,38.49,58.91
2026-01-08T02:29:00Z,39.00,65.73
2026-01-08T02:30:00Z,38.72,66.14
2026-01-08T02:31:00Z,37.00,65.00
2026-01-08T02:32:00Z,51.77,62.34
2026-01-08T02:33:00Z,38.00,66.01
2026-01-08T02:34:00Z,37.84,63.18
2026-01-08T02:35:00Z,37.07,64.00
2026-01-08T02:36:00Z,36.00,63.74
2026-01-08T02:37:00Z,36.99,67.39
2026-01-08T02:38:00Z,33.31,64.68
2026-01-08T02:39:00Z,35.95,65.77
2026-01-08T02:40:00Z,37.20,64.51
2026-01-08T02:41:00Z,37.00,65.32
2026-01-08T02:42:00Z,37.53,65.00
2026-01-08T02:43:00Z,37.02,71.97
2026-01-08T02:44:00Z,38.00,62.95
2026-01-08T02:45:00Z,38.00,64.84
2026-01-08T02:46:00Z,37.00,66.00
2026-01-08T02:47:00Z,36.08,66.00
2026-01-08T02:48:00Z,37.00,65.00
2026-01-08T02:49:00Z,37.00,65.08
2026-01-08T02:50:00Z,37.00,65.00
2026-01-08T02:51:00Z,36.44,65.00
2026-01-08T02:52:00Z,36.67,65.76
2026-01-08T02:53:00Z,35.12,64.81
2026-01-08T02:54:00Z,35.12,65.00
2026-01-08T02:55:00Z,33.56,69.00
2026-01-08T02:56:00Z,35.69,68.36
2026-01-08T02:57:00Z,36.00,64.00
2026-01-08T02:58:00Z,36.00,66.68
2026-01-08T02:59:00Z,35.00,63.21
2026-01-08T03:00:00Z,35.24,65.69
2026-01-08T03:01:00Z,33.66,68.00
2026-01-08T03:02:00Z,33.88,67.99
2026-01-08T03:03:00Z,34.00,68.00
2026-01-08T03:04:00Z,34.00,68.47
2026-01-08T03:05:00Z,39.97,77.02
2026-01-08T03:06:00Z,29.90,76.41
2026-01-08T03:07:00Z,30.43,73.90
2026-01-08T03:08:00Z,36.74,65.63
2026-01-08T03:09:00Z,35.54,65.00
2026-01-08T03:10:00Z,35.40,64.91
2026-01-08T03:11:00Z,35.40,69.00
2026-01-08T03:12:00Z,30.80,68.13
2026-01-08T03:13:00Z,36.00,63.36
2026-01-08T03:14:00Z,38.53,61.59
2026-01-08T03:15:00Z,38.00,63.00
2026-01-08T03:16:00Z,35.55,62.00
2026-01-08T03:17:00Z,36.00,67.00
2026-01-08T03:18:00Z,35.01,66.84
2026-01-08T03:19:00Z,40.11,62.08
2026-01-08T03:20:00Z,40.12,61.00
2026-01-08T03:21:00Z,40.06,60.23
2026-01-08T03:22:00Z,40.89,61.00
2026-01-08T03:23:00Z,37.51,66.00
2026-01-08T03:24:00Z,34.87,65.00
2026-01-08T03:25:00Z,37.71,64.98
2026-01-08T03:26:00Z,41.84,59.64
2026-01-08T03:27:00Z,42.65,58.00
2026-01-08T03:28:00Z,44.00,57.48
2026-01-08T03:29:00Z,46.93,54.36
2026-01-08T03:30:00Z,43.63,60.08
2026-01-08T03:31:00Z,39.57,62.91
2026-01-08T03:32:00Z,39.90,61.96
2026-01-08T03:33:00Z,44.83,54.84
2026-01-08T03:34:00Z,38.43,59.86
2026-01-08T03:35:00Z,42.20,54.50
2026-01-08T03:36:00Z,44.70,54.26
2026-01-08T03:37:00Z,43.30,57.21
2026-01-08T03:38:00Z,57.92,49.10
2026-01-08T03:39:00Z,72.52,28.44
2026-01-08T03:40:00Z,95.53,5.33
2026-01-08T03:41:00Z,99.00,1.25
2026-01-08T03:42:00Z,99.00,1.25
2026-01-08T03:43:00Z,99.00,1.00
2026-01-08T03:44:00Z,99.00,1.00
2026-01-08T03:45:00Z,99.00,1.00
2026-01-08T03:46:00Z,99.00,1.00
