# event_ticker=KXATPMATCH-26MAR25LANLEH
# final_score=7-6(1) 7-5
# score_resolution=6-7 5-7
# match_winner=Jiri Lehecka
# fav_player=Martin Landaluce
# dog_player=Jiri Lehecka
# kalshi_date=2026-03-25
timestamp,Martin Landaluce,Jiri Lehecka
2026-03-25T13:17:00Z,29.00,73.00
2026-03-25T13:19:00Z,29.00,73.00
2026-03-25T13:23:00Z,29.00,73.00
2026-03-25T13:24:00Z,29.00,73.00
2026-03-25T13:25:00Z,29.00,73.00
2026-03-25T13:27:00Z,29.00,73.00
2026-03-25T13:30:00Z,29.00,73.00
2026-03-25T13:31:00Z,29.00,73.00
2026-03-25T13:34:00Z,29.00,73.00
2026-03-25T13:36:00Z,29.00,73.00
2026-03-25T13:37:00Z,29.00,73.00
2026-03-25T13:38:00Z,29.00,73.00
2026-03-25T13:39:00Z,29.00,73.00
2026-03-25T13:41:00Z,29.00,73.00
2026-03-25T13:43:00Z,29.00,73.00
2026-03-25T13:44:00Z,29.00,73.00
2026-03-25T13:47:00Z,29.00,73.00
2026-03-25T13:48:00Z,29.00,73.00
2026-03-25T13:49:00Z,29.00,73.00
2026-03-25T13:51:00Z,29.00,73.00
2026-03-25T13:55:00Z,29.00,73.00
2026-03-25T13:57:00Z,29.00,73.00
2026-03-25T13:58:00Z,29.00,73.00
2026-03-25T13:59:00Z,29.00,73.00
2026-03-25T14:00:00Z,29.00,71.00
2026-03-25T14:01:00Z,29.00,73.00
2026-03-25T14:03:00Z,29.00,73.00
2026-03-25T14:05:00Z,29.00,73.00
2026-03-25T14:06:00Z,29.00,73.00
2026-03-25T14:07:00Z,29.00,73.00
2026-03-25T14:09:00Z,29.00,73.00
2026-03-25T14:10:00Z,29.00,73.00
2026-03-25T14:11:00Z,29.00,73.00
2026-03-25T14:15:00Z,29.00,73.00
2026-03-25T14:17:00Z,29.00,73.00
2026-03-25T14:18:00Z,29.00,73.00
2026-03-25T14:19:00Z,29.00,73.00
2026-03-25T14:20:00Z,28.00,72.00
2026-03-25T14:21:00Z,28.00,73.00
2026-03-25T14:22:00Z,29.00,73.00
2026-03-25T14:23:00Z,29.00,73.00
2026-03-25T14:24:00Z,29.00,73.00
2026-03-25T14:26:00Z,29.00,73.00
2026-03-25T14:27:00Z,29.00,73.00
2026-03-25T14:28:00Z,29.00,73.00
2026-03-25T14:29:00Z,29.00,72.00
2026-03-25T14:30:00Z,29.00,72.00
2026-03-25T14:31:00Z,29.00,72.00
2026-03-25T14:32:00Z,29.00,72.00
2026-03-25T14:33:00Z,29.00,72.00
2026-03-25T14:34:00Z,29.00,72.00
2026-03-25T14:35:00Z,29.00,72.00
2026-03-25T14:37:00Z,29.00,72.57
2026-03-25T14:38:00Z,29.00,73.00
2026-03-25T14:39:00Z,29.00,73.00
2026-03-25T14:40:00Z,29.00,73.00
2026-03-25T14:41:00Z,29.00,73.00
2026-03-25T14:43:00Z,29.00,73.00
2026-03-25T14:44:00Z,29.00,73.00
2026-03-25T14:45:00Z,29.00,73.00
2026-03-25T14:47:00Z,29.00,72.00
2026-03-25T14:50:00Z,29.00,72.00
2026-03-25T14:51:00Z,29.00,71.00
2026-03-25T14:52:00Z,29.00,73.00
2026-03-25T14:54:00Z,29.00,73.00
2026-03-25T14:55:00Z,29.00,73.00
2026-03-25T14:57:00Z,29.00,73.00
2026-03-25T14:58:00Z,29.00,73.00
2026-03-25T15:00:00Z,29.00,73.00
2026-03-25T15:01:00Z,29.00,73.00
2026-03-25T15:02:00Z,29.00,73.00
2026-03-25T15:03:00Z,29.00,73.00
2026-03-25T15:04:00Z,29.00,73.00
2026-03-25T15:05:00Z,29.00,72.00
2026-03-25T15:06:00Z,28.00,73.00
2026-03-25T15:09:00Z,28.00,73.00
2026-03-25T15:10:00Z,29.00,73.00
2026-03-25T15:11:00Z,29.00,73.00
2026-03-25T15:12:00Z,29.00,72.00
2026-03-25T15:13:00Z,29.00,72.00
2026-03-25T15:14:00Z,29.00,72.00
2026-03-25T15:15:00Z,29.00,72.00
2026-03-25T15:16:00Z,29.00,73.00
2026-03-25T15:17:00Z,29.00,73.00
2026-03-25T15:19:00Z,29.00,73.00
2026-03-25T15:20:00Z,29.00,73.00
2026-03-25T15:21:00Z,28.99,73.00
2026-03-25T15:22:00Z,28.99,73.00
2026-03-25T15:25:00Z,29.00,73.00
2026-03-25T15:26:00Z,29.00,73.00
2026-03-25T15:27:00Z,29.00,73.00
2026-03-25T15:29:00Z,29.00,73.00
2026-03-25T15:31:00Z,29.00,73.00
2026-03-25T15:32:00Z,29.00,73.00
2026-03-25T15:34:00Z,28.17,73.00
2026-03-25T15:35:00Z,29.00,73.00
2026-03-25T15:38:00Z,28.00,73.00
2026-03-25T15:39:00Z,28.00,73.00
2026-03-25T15:40:00Z,28.00,73.00
2026-03-25T15:41:00Z,28.00,73.00
2026-03-25T15:43:00Z,28.00,73.00
2026-03-25T15:44:00Z,28.00,73.00
2026-03-25T15:46:00Z,28.00,73.00
2026-03-25T15:47:00Z,28.00,73.00
2026-03-25T15:49:00Z,28.00,73.00
2026-03-25T15:50:00Z,28.00,73.00
2026-03-25T15:51:00Z,28.00,73.00
2026-03-25T15:52:00Z,28.00,73.00
2026-03-25T15:53:00Z,28.00,73.00
2026-03-25T15:54:00Z,28.52,72.50
2026-03-25T15:55:00Z,28.52,73.00
2026-03-25T15:56:00Z,29.00,73.00
2026-03-25T16:00:00Z,29.00,73.00
2026-03-25T16:01:00Z,29.00,73.00
2026-03-25T16:02:00Z,29.00,73.00
2026-03-25T16:03:00Z,29.00,73.00
2026-03-25T16:05:00Z,29.00,73.00
2026-03-25T16:06:00Z,29.00,73.00
2026-03-25T16:07:00Z,29.00,73.00
2026-03-25T16:09:00Z,29.00,73.00
2026-03-25T16:10:00Z,28.00,73.00
2026-03-25T16:11:00Z,29.00,73.00
2026-03-25T16:12:00Z,29.00,73.00
2026-03-25T16:13:00Z,29.00,73.00
2026-03-25T16:15:00Z,29.00,73.00
2026-03-25T16:16:00Z,29.00,73.00
2026-03-25T16:17:00Z,29.00,72.50
2026-03-25T16:18:00Z,29.00,73.00
2026-03-25T16:19:00Z,28.00,73.00
2026-03-25T16:20:00Z,28.00,73.00
2026-03-25T16:21:00Z,28.33,73.00
2026-03-25T16:22:00Z,28.00,73.00
2026-03-25T16:25:00Z,28.00,73.00
2026-03-25T16:26:00Z,28.00,73.00
2026-03-25T16:27:00Z,28.00,73.00
2026-03-25T16:29:00Z,28.00,73.00
2026-03-25T16:30:00Z,28.00,73.00
2026-03-25T16:31:00Z,28.00,73.00
2026-03-25T16:33:00Z,28.00,72.00
2026-03-25T16:34:00Z,28.00,73.00
2026-03-25T16:35:00Z,28.00,73.00
2026-03-25T16:36:00Z,28.00,73.00
2026-03-25T16:38:00Z,28.00,73.00
2026-03-25T16:39:00Z,28.00,73.00
2026-03-25T16:40:00Z,28.00,73.00
2026-03-25T16:41:00Z,28.00,73.00
2026-03-25T16:42:00Z,28.00,73.00
2026-03-25T16:43:00Z,28.00,73.00
2026-03-25T16:44:00Z,28.00,73.00
2026-03-25T16:45:00Z,28.00,73.00
2026-03-25T16:46:00Z,28.00,73.00
2026-03-25T16:47:00Z,28.00,73.00
2026-03-25T16:49:00Z,28.00,73.00
2026-03-25T16:51:00Z,28.00,73.80
2026-03-25T16:52:00Z,28.00,73.84
2026-03-25T16:53:00Z,28.00,73.84
2026-03-25T16:54:00Z,27.00,73.84
2026-03-25T16:56:00Z,27.91,74.00
2026-03-25T16:57:00Z,28.00,74.00
2026-03-25T16:58:00Z,28.00,74.00
2026-03-25T16:59:00Z,28.00,74.00
2026-03-25T17:00:00Z,28.00,73.37
2026-03-25T17:01:00Z,28.00,74.00
2026-03-25T17:02:00Z,28.00,74.00
2026-03-25T17:03:00Z,28.00,74.00
2026-03-25T17:04:00Z,28.00,74.00
2026-03-25T17:05:00Z,28.00,74.00
2026-03-25T17:06:00Z,28.00,74.00
2026-03-25T17:07:00Z,28.00,74.00
2026-03-25T17:08:00Z,28.00,74.00
2026-03-25T17:09:00Z,28.00,72.04
2026-03-25T17:10:00Z,26.75,72.04
2026-03-25T17:11:00Z,28.00,74.00
2026-03-25T17:12:00Z,28.00,74.00
2026-03-25T17:13:00Z,28.00,74.00
2026-03-25T17:14:00Z,28.00,74.00
2026-03-25T17:15:00Z,26.00,74.00
2026-03-25T17:17:00Z,28.00,74.00
2026-03-25T17:18:00Z,28.00,74.00
2026-03-25T17:20:00Z,28.00,74.00
2026-03-25T17:21:00Z,28.00,74.00
2026-03-25T17:22:00Z,28.00,74.00
2026-03-25T17:24:00Z,28.00,73.99
2026-03-25T17:25:00Z,28.00,74.00
2026-03-25T17:26:00Z,28.00,74.00
2026-03-25T17:27:00Z,28.00,74.00
2026-03-25T17:28:00Z,28.00,74.00
2026-03-25T17:29:00Z,28.00,74.00
2026-03-25T17:30:00Z,28.00,74.00
2026-03-25T17:31:00Z,26.00,74.00
2026-03-25T17:32:00Z,27.00,74.00
2026-03-25T17:33:00Z,27.00,74.00
2026-03-25T17:34:00Z,27.00,73.06
2026-03-25T17:35:00Z,27.00,74.00
2026-03-25T17:37:00Z,27.00,73.01
2026-03-25T17:38:00Z,27.00,74.00
2026-03-25T17:39:00Z,27.00,74.00
2026-03-25T17:40:00Z,28.00,74.00
2026-03-25T17:41:00Z,28.00,74.00
2026-03-25T17:43:00Z,28.00,74.00
2026-03-25T17:44:00Z,28.00,73.01
2026-03-25T17:45:00Z,28.00,74.00
2026-03-25T17:46:00Z,28.00,74.00
2026-03-25T17:47:00Z,28.00,74.00
2026-03-25T17:48:00Z,28.00,74.00
2026-03-25T17:49:00Z,28.00,74.00
2026-03-25T17:50:00Z,28.00,74.00
2026-03-25T17:51:00Z,28.00,74.00
2026-03-25T17:55:00Z,28.00,73.00
2026-03-25T17:56:00Z,27.89,73.00
2026-03-25T17:57:00Z,27.89,74.00
2026-03-25T17:58:00Z,27.89,74.00
2026-03-25T17:59:00Z,28.00,74.00
2026-03-25T18:00:00Z,28.00,74.00
2026-03-25T18:01:00Z,28.00,74.00
2026-03-25T18:04:00Z,28.00,74.00
2026-03-25T18:05:00Z,27.00,74.00
2026-03-25T18:06:00Z,28.00,74.00
2026-03-25T18:08:00Z,28.00,74.00
2026-03-25T18:09:00Z,28.00,74.00
2026-03-25T18:10:00Z,28.00,74.00
2026-03-25T18:12:00Z,28.00,74.00
2026-03-25T18:13:00Z,27.00,74.00
2026-03-25T18:14:00Z,28.00,74.00
2026-03-25T18:15:00Z,28.00,73.00
2026-03-25T18:16:00Z,28.00,73.00
2026-03-25T18:17:00Z,28.00,73.00
2026-03-25T18:18:00Z,28.00,73.00
2026-03-25T18:19:00Z,28.00,74.00
2026-03-25T18:20:00Z,28.00,74.00
2026-03-25T18:21:00Z,28.00,74.00
2026-03-25T18:22:00Z,28.00,74.00
2026-03-25T18:23:00Z,28.00,74.00
2026-03-25T18:24:00Z,28.00,73.00
2026-03-25T18:25:00Z,28.00,73.00
2026-03-25T18:26:00Z,28.00,73.00
2026-03-25T18:28:00Z,28.00,73.00
2026-03-25T18:31:00Z,28.00,73.00
2026-03-25T18:32:00Z,28.00,73.00
2026-03-25T18:33:00Z,28.00,73.00
2026-03-25T18:35:00Z,28.00,73.00
2026-03-25T18:36:00Z,28.00,72.00
2026-03-25T18:37:00Z,27.99,73.00
2026-03-25T18:39:00Z,28.00,73.00
2026-03-25T18:40:00Z,28.00,73.00
2026-03-25T18:41:00Z,27.85,73.00
2026-03-25T18:42:00Z,27.00,73.00
2026-03-25T18:43:00Z,27.52,72.57
2026-03-25T18:44:00Z,27.52,74.00
2026-03-25T18:45:00Z,28.00,73.00
2026-03-25T18:46:00Z,28.00,74.00
2026-03-25T18:47:00Z,28.00,74.00
2026-03-25T18:48:00Z,28.00,74.00
2026-03-25T18:49:00Z,28.00,74.00
2026-03-25T18:50:00Z,28.00,74.00
2026-03-25T18:51:00Z,27.00,74.00
2026-03-25T18:52:00Z,27.97,74.00
2026-03-25T18:53:00Z,27.78,74.00
2026-03-25T18:54:00Z,28.00,74.00
2026-03-25T18:55:00Z,28.00,74.00
2026-03-25T18:56:00Z,28.00,74.00
2026-03-25T18:57:00Z,28.00,74.00
2026-03-25T18:58:00Z,28.00,74.00
2026-03-25T18:59:00Z,28.00,73.01
2026-03-25T19:00:00Z,28.00,73.07
2026-03-25T19:01:00Z,28.00,73.83
2026-03-25T19:02:00Z,28.00,73.00
2026-03-25T19:03:00Z,28.00,73.00
2026-03-25T19:05:00Z,27.99,73.00
2026-03-25T19:06:00Z,28.00,73.00
2026-03-25T19:07:00Z,28.00,73.00
2026-03-25T19:08:00Z,28.00,73.00
2026-03-25T19:09:00Z,27.98,72.99
2026-03-25T19:10:00Z,28.00,73.00
2026-03-25T19:11:00Z,28.00,73.00
2026-03-25T19:12:00Z,28.00,72.98
2026-03-25T19:13:00Z,28.80,73.00
2026-03-25T19:14:00Z,29.00,73.00
2026-03-25T19:15:00Z,29.00,73.00
2026-03-25T19:16:00Z,29.00,73.00
2026-03-25T19:17:00Z,29.00,72.94
2026-03-25T19:18:00Z,29.00,73.00
2026-03-25T19:19:00Z,29.00,73.00
2026-03-25T19:20:00Z,28.00,73.00
2026-03-25T19:21:00Z,28.36,72.47
2026-03-25T19:22:00Z,28.00,72.57
2026-03-25T19:23:00Z,28.97,73.00
2026-03-25T19:24:00Z,28.00,73.00
2026-03-25T19:25:00Z,28.00,73.00
2026-03-25T19:26:00Z,28.89,71.61
2026-03-25T19:27:00Z,28.67,73.00
2026-03-25T19:28:00Z,28.91,73.00
2026-03-25T19:29:00Z,28.82,73.00
2026-03-25T19:30:00Z,28.05,73.93
2026-03-25T19:31:00Z,27.97,73.63
2026-03-25T19:32:00Z,28.00,74.00
2026-03-25T19:33:00Z,28.18,74.00
2026-03-25T19:34:00Z,28.00,73.60
2026-03-25T19:35:00Z,28.00,73.98
2026-03-25T19:36:00Z,27.97,74.00
2026-03-25T19:37:00Z,28.00,74.00
2026-03-25T19:38:00Z,27.98,74.00
2026-03-25T19:39:00Z,28.00,74.99
2026-03-25T19:40:00Z,28.00,75.00
2026-03-25T19:41:00Z,26.60,74.00
2026-03-25T19:42:00Z,27.00,74.00
2026-03-25T19:43:00Z,27.00,74.95
2026-03-25T19:44:00Z,26.97,74.99
2026-03-25T19:45:00Z,26.67,74.98
2026-03-25T19:46:00Z,26.98,74.99
2026-03-25T19:47:00Z,27.08,75.00
2026-03-25T19:48:00Z,27.38,74.93
2026-03-25T19:49:00Z,25.28,75.95
2026-03-25T19:50:00Z,22.60,79.76
2026-03-25T19:51:00Z,23.58,78.73
2026-03-25T19:52:00Z,22.42,79.01
2026-03-25T19:53:00Z,20.44,79.61
2026-03-25T19:54:00Z,25.05,75.93
2026-03-25T19:55:00Z,28.18,72.87
2026-03-25T19:56:00Z,29.09,72.26
2026-03-25T19:57:00Z,30.90,69.94
2026-03-25T19:58:00Z,27.03,73.99
2026-03-25T19:59:00Z,26.84,73.62
2026-03-25T20:00:00Z,26.24,74.34
2026-03-25T20:01:00Z,25.60,76.00
2026-03-25T20:02:00Z,21.32,76.50
2026-03-25T20:03:00Z,26.18,74.50
2026-03-25T20:04:00Z,28.92,72.52
2026-03-25T20:05:00Z,29.15,71.95
2026-03-25T20:06:00Z,32.97,69.05
2026-03-25T20:07:00Z,34.66,67.33
2026-03-25T20:08:00Z,30.01,72.63
2026-03-25T20:09:00Z,26.30,73.83
2026-03-25T20:10:00Z,25.10,75.23
2026-03-25T20:11:00Z,27.54,72.52
2026-03-25T20:12:00Z,23.86,74.45
2026-03-25T20:13:00Z,25.11,75.06
2026-03-25T20:14:00Z,28.11,73.64
2026-03-25T20:15:00Z,29.61,72.36
2026-03-25T20:16:00Z,28.47,73.75
2026-03-25T20:17:00Z,24.75,77.20
2026-03-25T20:18:00Z,29.23,73.02
2026-03-25T20:19:00Z,31.45,68.46
2026-03-25T20:20:00Z,35.00,67.02
2026-03-25T20:21:00Z,32.75,68.73
2026-03-25T20:22:00Z,30.32,70.02
2026-03-25T20:23:00Z,31.18,68.75
2026-03-25T20:24:00Z,31.64,68.55
2026-03-25T20:25:00Z,30.87,69.16
2026-03-25T20:26:00Z,32.89,67.28
2026-03-25T20:27:00Z,32.00,68.27
2026-03-25T20:28:00Z,31.82,69.16
2026-03-25T20:29:00Z,30.08,71.66
2026-03-25T20:30:00Z,29.79,70.49
2026-03-25T20:31:00Z,29.63,69.99
2026-03-25T20:32:00Z,32.78,67.76
2026-03-25T20:33:00Z,34.49,66.64
2026-03-25T20:34:00Z,33.38,67.00
2026-03-25T20:35:00Z,35.80,65.91
2026-03-25T20:36:00Z,35.86,66.90
2026-03-25T20:37:00Z,33.11,68.11
2026-03-25T20:38:00Z,30.96,69.25
2026-03-25T20:39:00Z,34.21,66.86
2026-03-25T20:40:00Z,33.60,67.42
2026-03-25T20:41:00Z,35.57,65.52
2026-03-25T20:42:00Z,35.21,65.42
2026-03-25T20:43:00Z,34.15,66.38
2026-03-25T20:44:00Z,31.47,69.15
2026-03-25T20:45:00Z,31.33,70.61
2026-03-25T20:46:00Z,32.39,69.08
2026-03-25T20:47:00Z,32.41,68.78
2026-03-25T20:48:00Z,32.12,70.12
2026-03-25T20:49:00Z,22.48,77.57
2026-03-25T20:50:00Z,15.00,85.45
2026-03-25T20:51:00Z,13.47,86.94
2026-03-25T20:52:00Z,11.99,88.18
2026-03-25T20:53:00Z,11.86,88.69
2026-03-25T20:54:00Z,11.92,88.13
2026-03-25T20:55:00Z,11.99,88.17
2026-03-25T20:56:00Z,11.87,88.17
2026-03-25T20:57:00Z,12.04,88.81
2026-03-25T20:58:00Z,11.53,88.52
2026-03-25T20:59:00Z,10.77,89.41
2026-03-25T21:00:00Z,8.98,90.85
2026-03-25T21:01:00Z,10.68,89.65
2026-03-25T21:02:00Z,11.42,89.09
2026-03-25T21:03:00Z,9.05,92.53
2026-03-25T21:04:00Z,8.21,91.44
2026-03-25T21:05:00Z,10.38,92.65
2026-03-25T21:06:00Z,12.72,88.07
2026-03-25T21:07:00Z,11.53,88.78
2026-03-25T21:08:00Z,10.08,89.91
2026-03-25T21:09:00Z,10.77,89.99
2026-03-25T21:10:00Z,10.92,89.28
2026-03-25T21:11:00Z,9.65,90.85
2026-03-25T21:12:00Z,11.35,90.65
2026-03-25T21:13:00Z,12.00,88.31
2026-03-25T21:14:00Z,11.41,89.11
2026-03-25T21:15:00Z,13.50,86.71
2026-03-25T21:16:00Z,13.09,87.38
2026-03-25T21:17:00Z,12.07,88.23
2026-03-25T21:18:00Z,16.71,85.17
2026-03-25T21:19:00Z,15.50,85.02
2026-03-25T21:20:00Z,14.34,86.73
2026-03-25T21:21:00Z,12.43,87.83
2026-03-25T21:22:00Z,11.60,88.97
2026-03-25T21:23:00Z,11.90,88.93
2026-03-25T21:24:00Z,13.03,88.10
2026-03-25T21:25:00Z,14.22,85.68
2026-03-25T21:26:00Z,14.85,85.91
2026-03-25T21:27:00Z,15.75,85.69
2026-03-25T21:28:00Z,15.05,86.00
2026-03-25T21:29:00Z,13.40,86.85
2026-03-25T21:30:00Z,13.18,86.97
2026-03-25T21:31:00Z,13.95,86.10
2026-03-25T21:32:00Z,17.22,83.36
2026-03-25T21:33:00Z,15.67,83.63
2026-03-25T21:34:00Z,18.42,83.77
2026-03-25T21:35:00Z,14.47,85.90
2026-03-25T21:36:00Z,15.24,85.96
2026-03-25T21:37:00Z,15.92,85.06
2026-03-25T21:38:00Z,17.81,83.53
2026-03-25T21:39:00Z,18.15,82.24
2026-03-25T21:40:00Z,15.76,84.92
2026-03-25T21:41:00Z,14.90,84.33
2026-03-25T21:42:00Z,15.46,83.91
2026-03-25T21:43:00Z,15.21,84.43
2026-03-25T21:44:00Z,15.44,84.72
2026-03-25T21:45:00Z,16.24,84.92
2026-03-25T21:46:00Z,14.54,86.01
2026-03-25T21:47:00Z,9.65,90.77
2026-03-25T21:48:00Z,12.32,89.22
2026-03-25T21:49:00Z,9.72,88.67
2026-03-25T21:50:00Z,8.98,91.37
2026-03-25T21:51:00Z,10.60,90.08
2026-03-25T21:52:00Z,1.92,98.73
