# event_ticker=KXATPMATCH-26APR26LEHMIC
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Jiri Lehecka
# fav_player=Alex Michelsen
# dog_player=Jiri Lehecka
# kalshi_date=2026-04-26
timestamp,Jiri Lehecka,Alex Michelsen
2026-04-26T03:12:00Z,70.00,32.00
2026-04-26T03:13:00Z,70.00,32.00
2026-04-26T03:16:00Z,69.99,32.00
2026-04-26T03:17:00Z,69.11,32.00
2026-04-26T03:18:00Z,69.00,32.00
2026-04-26T03:19:00Z,69.00,32.00
2026-04-26T03:20:00Z,69.00,32.00
2026-04-26T03:22:00Z,69.28,32.00
2026-04-26T03:24:00Z,70.00,32.00
2026-04-26T03:25:00Z,70.00,32.00
2026-04-26T03:26:00Z,68.48,32.00
2026-04-26T03:27:00Z,70.00,32.00
2026-04-26T03:29:00Z,70.00,32.00
2026-04-26T03:30:00Z,70.00,32.00
2026-04-26T03:31:00Z,70.00,32.00
2026-04-26T03:32:00Z,70.00,32.00
2026-04-26T03:33:00Z,70.91,32.00
2026-04-26T03:34:00Z,71.00,32.00
2026-04-26T03:35:00Z,71.00,32.00
2026-04-26T03:36:00Z,71.00,32.00
2026-04-26T03:38:00Z,71.00,32.00
2026-04-26T03:39:00Z,71.00,32.00
2026-04-26T03:40:00Z,71.00,32.00
2026-04-26T03:41:00Z,70.00,31.00
2026-04-26T03:42:00Z,70.00,31.00
2026-04-26T03:44:00Z,70.00,31.00
2026-04-26T03:45:00Z,70.00,31.00
2026-04-26T03:46:00Z,70.00,31.00
2026-04-26T03:48:00Z,70.00,31.00
2026-04-26T03:50:00Z,70.00,31.00
2026-04-26T03:51:00Z,70.00,31.00
2026-04-26T03:53:00Z,70.00,31.00
2026-04-26T03:56:00Z,70.00,31.00
2026-04-26T03:59:00Z,70.00,31.00
2026-04-26T04:00:00Z,70.00,31.00
2026-04-26T04:02:00Z,70.00,31.00
2026-04-26T04:04:00Z,71.00,31.00
2026-04-26T04:05:00Z,71.00,31.00
2026-04-26T04:07:00Z,71.00,31.00
2026-04-26T04:08:00Z,71.00,31.00
2026-04-26T04:09:00Z,71.00,30.00
2026-04-26T04:13:00Z,71.00,30.00
2026-04-26T04:14:00Z,71.00,30.00
2026-04-26T04:15:00Z,71.00,30.97
2026-04-26T04:16:00Z,71.00,30.00
2026-04-26T04:17:00Z,71.00,31.00
2026-04-26T04:18:00Z,71.00,31.00
2026-04-26T04:22:00Z,71.00,31.00
2026-04-26T04:25:00Z,71.00,31.00
2026-04-26T04:26:00Z,71.00,31.00
2026-04-26T04:30:00Z,71.00,31.00
2026-04-26T04:31:00Z,71.00,31.00
2026-04-26T04:33:00Z,71.00,31.00
2026-04-26T04:34:00Z,71.00,31.00
2026-04-26T04:35:00Z,71.00,31.00
2026-04-26T04:36:00Z,71.00,31.00
2026-04-26T04:37:00Z,71.00,31.00
2026-04-26T04:39:00Z,71.00,31.00
2026-04-26T04:40:00Z,71.00,31.00
2026-04-26T04:41:00Z,71.00,31.00
2026-04-26T04:44:00Z,71.00,31.00
2026-04-26T04:45:00Z,71.00,31.69
2026-04-26T04:47:00Z,71.00,32.00
2026-04-26T04:49:00Z,71.00,32.00
2026-04-26T04:51:00Z,71.00,32.00
2026-04-26T04:53:00Z,71.00,31.94
2026-04-26T04:55:00Z,71.00,31.94
2026-04-26T04:56:00Z,71.00,31.00
2026-04-26T04:58:00Z,71.00,31.00
2026-04-26T04:59:00Z,71.00,31.00
2026-04-26T05:00:00Z,71.00,31.00
2026-04-26T05:02:00Z,71.00,31.00
2026-04-26T05:03:00Z,71.00,32.00
2026-04-26T05:06:00Z,71.00,31.09
2026-04-26T05:07:00Z,71.00,31.09
2026-04-26T05:08:00Z,71.00,31.09
2026-04-26T05:11:00Z,71.00,31.09
2026-04-26T05:12:00Z,71.00,31.09
2026-04-26T05:13:00Z,71.00,31.00
2026-04-26T05:14:00Z,71.00,31.00
2026-04-26T05:15:00Z,71.00,31.00
2026-04-26T05:16:00Z,71.00,31.00
2026-04-26T05:17:00Z,71.00,31.00
2026-04-26T05:18:00Z,71.00,31.00
2026-04-26T05:19:00Z,71.00,31.00
2026-04-26T05:20:00Z,71.00,31.00
2026-04-26T05:21:00Z,70.47,31.00
2026-04-26T05:22:00Z,71.00,31.00
2026-04-26T05:23:00Z,71.00,31.00
2026-04-26T05:25:00Z,71.00,31.00
2026-04-26T05:26:00Z,71.01,31.00
2026-04-26T05:27:00Z,72.00,31.00
2026-04-26T05:28:00Z,72.00,29.00
2026-04-26T05:29:00Z,72.00,29.00
2026-04-26T05:30:00Z,72.00,30.00
2026-04-26T05:31:00Z,72.00,30.00
2026-04-26T05:35:00Z,72.00,30.00
2026-04-26T05:37:00Z,71.00,30.00
2026-04-26T05:40:00Z,72.00,30.00
2026-04-26T05:41:00Z,72.00,30.00
2026-04-26T05:43:00Z,72.00,30.00
2026-04-26T05:44:00Z,72.00,29.00
2026-04-26T05:46:00Z,72.00,29.00
2026-04-26T05:49:00Z,72.00,30.00
2026-04-26T05:50:00Z,72.00,30.00
2026-04-26T05:52:00Z,72.00,30.00
2026-04-26T05:53:00Z,72.00,30.00
2026-04-26T06:03:00Z,72.00,30.00
2026-04-26T06:04:00Z,72.00,30.00
2026-04-26T06:06:00Z,72.00,30.00
2026-04-26T06:07:00Z,72.00,30.00
2026-04-26T06:08:00Z,72.00,30.00
2026-04-26T06:09:00Z,72.00,29.00
2026-04-26T06:11:00Z,72.00,29.00
2026-04-26T06:12:00Z,72.00,29.00
2026-04-26T06:15:00Z,72.00,29.00
2026-04-26T06:17:00Z,72.00,29.00
2026-04-26T06:18:00Z,72.00,29.34
2026-04-26T06:19:00Z,72.00,29.34
2026-04-26T06:22:00Z,72.00,30.00
2026-04-26T06:23:00Z,71.00,30.00
2026-04-26T06:24:00Z,72.00,30.00
2026-04-26T06:25:00Z,72.00,30.00
2026-04-26T06:26:00Z,72.00,30.00
2026-04-26T06:27:00Z,72.00,30.00
2026-04-26T06:29:00Z,72.00,30.00
2026-04-26T06:30:00Z,72.00,30.00
2026-04-26T06:31:00Z,72.00,29.00
2026-04-26T06:33:00Z,72.72,29.00
2026-04-26T06:37:00Z,72.72,29.00
2026-04-26T06:38:00Z,72.72,29.00
2026-04-26T06:41:00Z,73.00,29.00
2026-04-26T06:42:00Z,73.00,28.00
2026-04-26T06:46:00Z,73.00,28.00
2026-04-26T06:49:00Z,73.00,28.00
2026-04-26T06:52:00Z,73.00,28.00
2026-04-26T06:53:00Z,73.00,28.00
2026-04-26T06:55:00Z,73.00,29.00
2026-04-26T06:58:00Z,73.00,29.00
2026-04-26T06:59:00Z,73.00,29.00
2026-04-26T07:00:00Z,73.00,29.00
2026-04-26T07:03:00Z,73.00,29.00
2026-04-26T07:04:00Z,73.00,29.00
2026-04-26T07:06:00Z,73.00,29.00
2026-04-26T07:09:00Z,73.00,29.00
2026-04-26T07:10:00Z,73.00,29.00
2026-04-26T07:13:00Z,73.00,29.00
2026-04-26T07:14:00Z,73.00,29.00
2026-04-26T07:15:00Z,73.00,29.00
2026-04-26T07:18:00Z,73.00,29.00
2026-04-26T07:20:00Z,73.00,29.00
2026-04-26T07:21:00Z,73.00,29.00
2026-04-26T07:22:00Z,73.00,29.00
2026-04-26T07:23:00Z,73.00,29.00
2026-04-26T07:25:00Z,73.00,29.00
2026-04-26T07:26:00Z,73.00,29.00
2026-04-26T07:27:00Z,72.97,29.00
2026-04-26T07:28:00Z,72.97,29.00
2026-04-26T07:29:00Z,73.00,29.00
2026-04-26T07:30:00Z,73.00,29.00
2026-04-26T07:31:00Z,73.00,29.00
2026-04-26T07:32:00Z,73.00,29.00
2026-04-26T07:33:00Z,73.00,29.00
2026-04-26T07:34:00Z,72.00,30.00
2026-04-26T07:35:00Z,72.00,30.00
2026-04-26T07:36:00Z,73.00,29.38
2026-04-26T07:37:00Z,73.00,29.38
2026-04-26T07:39:00Z,73.00,29.38
2026-04-26T07:41:00Z,73.00,29.38
2026-04-26T07:42:00Z,73.00,29.00
2026-04-26T07:43:00Z,73.00,29.00
2026-04-26T07:44:00Z,73.00,29.00
2026-04-26T07:45:00Z,73.00,29.00
2026-04-26T07:46:00Z,73.00,29.00
2026-04-26T07:47:00Z,73.00,29.00
2026-04-26T07:48:00Z,73.00,29.00
2026-04-26T07:50:00Z,74.00,29.00
2026-04-26T07:51:00Z,74.00,29.00
2026-04-26T07:54:00Z,74.00,29.00
2026-04-26T07:55:00Z,74.00,28.36
2026-04-26T07:57:00Z,74.00,28.00
2026-04-26T07:58:00Z,74.00,28.00
2026-04-26T07:59:00Z,74.00,27.00
2026-04-26T08:00:00Z,74.00,27.85
2026-04-26T08:01:00Z,74.00,27.85
2026-04-26T08:02:00Z,73.00,28.00
2026-04-26T08:03:00Z,74.00,28.00
2026-04-26T08:05:00Z,74.00,28.00
2026-04-26T08:06:00Z,74.00,28.00
2026-04-26T08:07:00Z,74.00,28.00
2026-04-26T08:08:00Z,74.00,28.00
2026-04-26T08:10:00Z,74.00,28.00
2026-04-26T08:11:00Z,74.00,27.00
2026-04-26T08:12:00Z,74.00,27.00
2026-04-26T08:14:00Z,74.00,27.00
2026-04-26T08:16:00Z,74.00,27.00
2026-04-26T08:17:00Z,74.00,27.00
2026-04-26T08:19:00Z,74.00,27.00
2026-04-26T08:20:00Z,74.00,27.00
2026-04-26T08:24:00Z,74.00,27.00
2026-04-26T08:27:00Z,74.00,27.00
2026-04-26T08:29:00Z,74.00,27.00
2026-04-26T08:30:00Z,74.00,27.00
2026-04-26T08:32:00Z,74.00,27.00
2026-04-26T08:33:00Z,74.00,27.00
2026-04-26T08:36:00Z,74.00,27.00
2026-04-26T08:37:00Z,74.00,27.00
2026-04-26T08:39:00Z,74.00,27.00
2026-04-26T08:40:00Z,74.00,27.00
2026-04-26T08:41:00Z,74.00,27.00
2026-04-26T08:43:00Z,74.00,27.00
2026-04-26T08:44:00Z,74.00,27.00
2026-04-26T08:45:00Z,74.00,27.00
2026-04-26T08:46:00Z,74.00,27.00
2026-04-26T08:47:00Z,74.00,27.00
2026-04-26T08:48:00Z,74.00,27.00
2026-04-26T08:49:00Z,74.00,27.00
2026-04-26T08:50:00Z,74.00,27.00
2026-04-26T08:51:00Z,74.00,27.00
2026-04-26T08:52:00Z,74.00,27.00
2026-04-26T08:53:00Z,74.00,27.00
2026-04-26T08:54:00Z,74.00,27.00
2026-04-26T08:55:00Z,74.00,27.00
2026-04-26T08:56:00Z,74.00,26.47
2026-04-26T08:57:00Z,74.00,27.00
2026-04-26T08:58:00Z,74.00,27.00
2026-04-26T08:59:00Z,74.00,27.00
2026-04-26T09:00:00Z,74.00,27.00
2026-04-26T09:01:00Z,74.00,27.00
2026-04-26T09:02:00Z,74.54,27.00
2026-04-26T09:03:00Z,74.54,27.00
2026-04-26T09:04:00Z,75.00,27.00
2026-04-26T09:05:00Z,75.00,27.45
2026-04-26T09:06:00Z,75.00,25.47
2026-04-26T09:07:00Z,75.00,27.14
2026-04-26T09:08:00Z,75.00,27.80
2026-04-26T09:09:00Z,75.00,28.00
2026-04-26T09:10:00Z,75.00,28.00
2026-04-26T09:11:00Z,75.00,28.00
2026-04-26T09:12:00Z,75.00,28.00
2026-04-26T09:13:00Z,74.00,27.00
2026-04-26T09:14:00Z,74.00,27.11
2026-04-26T09:15:00Z,73.59,29.00
2026-04-26T09:16:00Z,71.00,29.00
2026-04-26T09:17:00Z,73.99,27.78
2026-04-26T09:18:00Z,74.27,24.04
2026-04-26T09:19:00Z,80.51,19.84
2026-04-26T09:20:00Z,84.33,16.21
2026-04-26T09:21:00Z,86.83,14.56
2026-04-26T09:22:00Z,85.10,14.00
2026-04-26T09:23:00Z,84.70,13.99
2026-04-26T09:24:00Z,85.02,16.42
2026-04-26T09:25:00Z,85.83,15.69
2026-04-26T09:26:00Z,87.00,13.75
2026-04-26T09:27:00Z,87.98,12.62
2026-04-26T09:28:00Z,88.00,13.21
2026-04-26T09:29:00Z,87.98,11.27
2026-04-26T09:30:00Z,87.00,13.96
2026-04-26T09:31:00Z,86.35,14.98
2026-04-26T09:32:00Z,87.00,13.19
2026-04-26T09:33:00Z,84.37,16.82
2026-04-26T09:34:00Z,84.86,16.28
2026-04-26T09:35:00Z,87.67,13.31
2026-04-26T09:36:00Z,87.00,14.81
2026-04-26T09:37:00Z,87.02,12.01
2026-04-26T09:38:00Z,88.36,13.00
2026-04-26T09:39:00Z,87.73,13.69
2026-04-26T09:40:00Z,87.73,12.23
2026-04-26T09:41:00Z,89.00,12.70
2026-04-26T09:42:00Z,87.00,13.99
2026-04-26T09:43:00Z,87.00,14.00
2026-04-26T09:44:00Z,87.00,13.01
2026-04-26T09:45:00Z,87.00,14.00
2026-04-26T09:46:00Z,86.26,14.18
2026-04-26T09:47:00Z,85.04,15.27
2026-04-26T09:48:00Z,86.00,14.00
2026-04-26T09:49:00Z,84.97,15.89
2026-04-26T09:50:00Z,85.01,14.35
2026-04-26T09:51:00Z,87.24,13.02
2026-04-26T09:52:00Z,87.80,13.40
2026-04-26T09:53:00Z,86.00,14.09
2026-04-26T09:54:00Z,85.25,15.00
2026-04-26T09:55:00Z,86.00,14.78
2026-04-26T09:56:00Z,88.38,14.13
2026-04-26T09:57:00Z,88.00,11.67
2026-04-26T09:58:00Z,89.00,11.17
2026-04-26T09:59:00Z,88.00,12.00
2026-04-26T10:00:00Z,88.00,11.49
2026-04-26T10:01:00Z,86.29,13.93
2026-04-26T10:02:00Z,87.85,14.00
2026-04-26T10:03:00Z,87.00,12.92
2026-04-26T10:04:00Z,87.74,12.99
2026-04-26T10:05:00Z,89.89,10.85
2026-04-26T10:06:00Z,92.57,9.05
2026-04-26T10:07:00Z,89.24,11.46
2026-04-26T10:08:00Z,94.63,5.24
2026-04-26T10:09:00Z,95.69,3.35
2026-04-26T10:10:00Z,96.86,4.85
2026-04-26T10:11:00Z,95.55,3.00
2026-04-26T10:12:00Z,97.95,2.20
2026-04-26T10:13:00Z,98.00,3.04
2026-04-26T10:14:00Z,98.98,1.34
2026-04-26T10:15:00Z,99.00,1.48
2026-04-26T10:16:00Z,99.00,1.00
2026-04-26T10:17:00Z,99.00,1.00
2026-04-26T10:18:00Z,99.00,1.00
2026-04-26T10:19:00Z,99.00,1.00
2026-04-26T10:20:00Z,99.00,1.00
2026-04-26T10:21:00Z,99.00,1.00
2026-04-26T10:22:00Z,99.00,1.00
2026-04-26T10:23:00Z,99.00,1.00
2026-04-26T10:24:00Z,99.00,1.00
2026-04-26T10:25:00Z,99.00,1.00
2026-04-26T10:26:00Z,99.00,1.00
2026-04-26T10:27:00Z,99.00,1.00
2026-04-26T10:28:00Z,99.00,1.00
2026-04-26T10:29:00Z,99.00,1.00
2026-04-26T10:30:00Z,99.00,1.00
2026-04-26T10:31:00Z,99.00,1.00
2026-04-26T10:32:00Z,99.00,1.00
2026-04-26T10:33:00Z,99.00,1.00
2026-04-26T10:34:00Z,99.00,1.00
2026-04-26T10:35:00Z,99.00,1.00
2026-04-26T10:36:00Z,99.00,1.00
2026-04-26T10:37:00Z,99.00,1.00
2026-04-26T10:38:00Z,99.00,1.00
2026-04-26T10:40:00Z,99.00,1.00
2026-04-26T10:41:00Z,99.00,1.00
2026-04-26T10:42:00Z,99.00,1.00
