# event_ticker=KXATPMATCH-26FEB16ALCRIN
# final_score=6-4 7-6(5)
# score_resolution=4-6 6-7
# match_winner=Carlos Alcaraz
# fav_player=Arthur Rinderknech
# dog_player=Carlos Alcaraz
# kalshi_date=2026-02-16
timestamp,Arthur Rinderknech,Carlos Alcaraz
2026-02-17T14:14:00Z,5.00,96.00
2026-02-17T14:15:00Z,5.00,96.00
2026-02-17T14:18:00Z,5.00,96.00
2026-02-17T14:19:00Z,5.00,96.00
2026-02-17T14:22:00Z,5.00,96.00
2026-02-17T14:23:00Z,5.00,96.00
2026-02-17T14:24:00Z,5.00,96.00
2026-02-17T14:25:00Z,5.00,96.00
2026-02-17T14:28:00Z,5.00,96.00
2026-02-17T14:29:00Z,5.00,96.00
2026-02-17T14:32:00Z,5.00,96.00
2026-02-17T14:35:00Z,5.00,96.00
2026-02-17T14:37:00Z,5.00,96.00
2026-02-17T14:38:00Z,5.00,96.00
2026-02-17T14:39:00Z,5.00,96.00
2026-02-17T14:40:00Z,5.00,96.00
2026-02-17T14:42:00Z,5.00,96.00
2026-02-17T14:44:00Z,5.00,96.00
2026-02-17T14:45:00Z,5.00,96.00
2026-02-17T14:46:00Z,5.00,96.00
2026-02-17T14:47:00Z,5.00,96.00
2026-02-17T14:49:00Z,5.00,96.00
2026-02-17T14:52:00Z,5.00,96.00
2026-02-17T14:54:00Z,5.00,96.00
2026-02-17T14:55:00Z,4.00,96.00
2026-02-17T14:56:00Z,4.00,97.00
2026-02-17T14:57:00Z,4.00,97.00
2026-02-17T14:58:00Z,5.00,97.00
2026-02-17T15:00:00Z,5.00,97.00
2026-02-17T15:01:00Z,5.00,97.00
2026-02-17T15:02:00Z,5.00,97.00
2026-02-17T15:03:00Z,5.00,97.00
2026-02-17T15:04:00Z,5.00,97.00
2026-02-17T15:05:00Z,5.00,97.00
2026-02-17T15:08:00Z,5.00,97.00
2026-02-17T15:09:00Z,5.00,97.00
2026-02-17T15:10:00Z,5.00,97.00
2026-02-17T15:11:00Z,5.00,97.00
2026-02-17T15:12:00Z,5.00,97.00
2026-02-17T15:15:00Z,5.00,97.00
2026-02-17T15:16:00Z,5.00,97.00
2026-02-17T15:18:00Z,5.00,97.00
2026-02-17T15:24:00Z,5.00,97.00
2026-02-17T15:26:00Z,5.00,97.00
2026-02-17T15:27:00Z,5.00,97.00
2026-02-17T15:29:00Z,5.00,97.00
2026-02-17T15:30:00Z,5.00,97.00
2026-02-17T15:33:00Z,5.00,97.00
2026-02-17T15:34:00Z,4.00,97.00
2026-02-17T15:35:00Z,5.00,97.00
2026-02-17T15:36:00Z,5.00,97.00
2026-02-17T15:38:00Z,5.00,97.00
2026-02-17T15:39:00Z,4.46,97.00
2026-02-17T15:42:00Z,5.00,97.00
2026-02-17T15:43:00Z,4.78,97.00
2026-02-17T15:44:00Z,5.00,97.00
2026-02-17T15:45:00Z,5.00,97.00
2026-02-17T15:46:00Z,5.00,97.00
2026-02-17T15:48:00Z,5.00,97.00
2026-02-17T15:49:00Z,4.87,97.00
2026-02-17T15:50:00Z,5.00,97.00
2026-02-17T15:51:00Z,4.85,97.00
2026-02-17T15:52:00Z,4.85,97.00
2026-02-17T15:55:00Z,5.00,97.00
2026-02-17T15:56:00Z,5.00,97.00
2026-02-17T15:57:00Z,5.00,97.00
2026-02-17T15:59:00Z,5.00,97.00
2026-02-17T16:00:00Z,5.00,96.27
2026-02-17T16:02:00Z,5.00,96.27
2026-02-17T16:03:00Z,5.00,97.00
2026-02-17T16:04:00Z,5.00,97.00
2026-02-17T16:05:00Z,5.00,97.00
2026-02-17T16:06:00Z,5.00,97.00
2026-02-17T16:07:00Z,5.00,97.00
2026-02-17T16:09:00Z,5.00,97.00
2026-02-17T16:10:00Z,5.00,97.00
2026-02-17T16:11:00Z,5.00,96.53
2026-02-17T16:12:00Z,5.00,96.53
2026-02-17T16:13:00Z,5.00,96.73
2026-02-17T16:14:00Z,5.00,97.00
2026-02-17T16:15:00Z,5.00,96.00
2026-02-17T16:16:00Z,3.00,97.00
2026-02-17T16:18:00Z,4.00,97.00
2026-02-17T16:19:00Z,3.99,97.00
2026-02-17T16:20:00Z,3.97,97.00
2026-02-17T16:21:00Z,4.00,97.00
2026-02-17T16:22:00Z,4.00,97.00
2026-02-17T16:23:00Z,4.00,97.00
2026-02-17T16:24:00Z,4.00,97.00
2026-02-17T16:25:00Z,4.00,97.00
2026-02-17T16:26:00Z,4.43,97.00
2026-02-17T16:27:00Z,5.00,97.00
2026-02-17T16:29:00Z,5.00,97.00
2026-02-17T16:32:00Z,5.00,97.00
2026-02-17T16:33:00Z,5.00,95.39
2026-02-17T16:34:00Z,5.00,96.00
2026-02-17T16:35:00Z,5.00,97.00
2026-02-17T16:36:00Z,3.43,97.00
2026-02-17T16:37:00Z,5.00,97.00
2026-02-17T16:38:00Z,5.00,96.01
2026-02-17T16:39:00Z,5.12,96.00
2026-02-17T16:40:00Z,6.28,96.00
2026-02-17T16:41:00Z,6.81,95.53
2026-02-17T16:42:00Z,4.81,96.03
2026-02-17T16:43:00Z,5.58,96.00
2026-02-17T16:44:00Z,5.63,95.95
2026-02-17T16:45:00Z,6.98,94.11
2026-02-17T16:46:00Z,6.05,95.00
2026-02-17T16:47:00Z,5.81,95.01
2026-02-17T16:48:00Z,5.82,95.93
2026-02-17T16:49:00Z,5.92,96.00
2026-02-17T16:50:00Z,5.53,95.91
2026-02-17T16:51:00Z,5.44,96.27
2026-02-17T16:52:00Z,6.09,95.01
2026-02-17T16:53:00Z,5.36,96.30
2026-02-17T16:54:00Z,5.21,96.03
2026-02-17T16:55:00Z,5.69,95.30
2026-02-17T16:56:00Z,7.00,95.00
2026-02-17T16:57:00Z,7.60,95.00
2026-02-17T16:58:00Z,7.27,94.27
2026-02-17T16:59:00Z,7.05,94.18
2026-02-17T17:00:00Z,6.03,95.00
2026-02-17T17:01:00Z,7.34,94.31
2026-02-17T17:02:00Z,8.46,93.64
2026-02-17T17:03:00Z,6.86,93.74
2026-02-17T17:04:00Z,5.92,94.23
2026-02-17T17:05:00Z,3.92,96.58
2026-02-17T17:06:00Z,2.88,97.25
2026-02-17T17:07:00Z,3.18,97.96
2026-02-17T17:08:00Z,3.38,97.20
2026-02-17T17:09:00Z,3.49,97.99
2026-02-17T17:10:00Z,2.92,98.00
2026-02-17T17:11:00Z,2.91,98.00
2026-02-17T17:12:00Z,3.73,97.04
2026-02-17T17:13:00Z,3.25,97.73
2026-02-17T17:14:00Z,2.32,98.00
2026-02-17T17:15:00Z,2.86,98.03
2026-02-17T17:16:00Z,2.66,98.00
2026-02-17T17:17:00Z,3.12,98.00
2026-02-17T17:18:00Z,2.66,98.00
2026-02-17T17:19:00Z,2.98,97.20
2026-02-17T17:20:00Z,3.00,97.56
2026-02-17T17:21:00Z,3.03,97.03
2026-02-17T17:22:00Z,3.05,97.18
2026-02-17T17:23:00Z,2.99,98.00
2026-02-17T17:24:00Z,2.13,97.31
2026-02-17T17:25:00Z,2.97,98.00
2026-02-17T17:26:00Z,3.05,97.03
2026-02-17T17:27:00Z,4.00,96.92
2026-02-17T17:28:00Z,3.11,97.06
2026-02-17T17:29:00Z,3.99,96.66
2026-02-17T17:30:00Z,3.94,97.54
2026-02-17T17:31:00Z,3.85,96.82
2026-02-17T17:32:00Z,3.82,97.00
2026-02-17T17:33:00Z,4.00,97.00
2026-02-17T17:34:00Z,3.72,96.24
2026-02-17T17:35:00Z,3.12,97.00
2026-02-17T17:36:00Z,3.61,97.00
2026-02-17T17:37:00Z,3.81,96.82
2026-02-17T17:38:00Z,4.00,97.00
2026-02-17T17:39:00Z,3.74,97.37
2026-02-17T17:40:00Z,3.38,97.55
2026-02-17T17:41:00Z,3.58,97.68
2026-02-17T17:42:00Z,3.97,97.18
2026-02-17T17:43:00Z,4.00,96.10
2026-02-17T17:44:00Z,3.96,97.00
2026-02-17T17:45:00Z,3.48,97.00
2026-02-17T17:46:00Z,3.79,97.00
2026-02-17T17:47:00Z,4.13,98.00
2026-02-17T17:48:00Z,4.31,96.21
2026-02-17T17:49:00Z,5.48,95.79
2026-02-17T17:50:00Z,5.93,96.00
2026-02-17T17:51:00Z,5.06,95.65
2026-02-17T17:52:00Z,5.17,95.75
2026-02-17T17:53:00Z,4.06,96.46
2026-02-17T17:54:00Z,4.67,96.80
2026-02-17T17:55:00Z,4.81,95.63
2026-02-17T17:56:00Z,5.59,95.59
2026-02-17T17:57:00Z,5.18,96.02
2026-02-17T17:58:00Z,4.45,95.65
2026-02-17T17:59:00Z,5.68,95.00
2026-02-17T18:00:00Z,5.94,95.01
2026-02-17T18:01:00Z,5.89,95.60
2026-02-17T18:02:00Z,4.55,95.88
2026-02-17T18:03:00Z,4.55,96.05
2026-02-17T18:04:00Z,4.80,96.15
2026-02-17T18:05:00Z,4.83,95.38
2026-02-17T18:06:00Z,5.43,95.00
2026-02-17T18:07:00Z,6.11,95.00
2026-02-17T18:08:00Z,5.79,95.15
2026-02-17T18:09:00Z,4.06,95.43
2026-02-17T18:10:00Z,5.43,95.15
2026-02-17T18:11:00Z,6.50,95.00
2026-02-17T18:12:00Z,6.15,94.26
2026-02-17T18:13:00Z,6.74,94.99
2026-02-17T18:14:00Z,7.09,94.85
2026-02-17T18:15:00Z,6.77,96.15
2026-02-17T18:16:00Z,8.12,92.68
2026-02-17T18:17:00Z,10.18,92.84
2026-02-17T18:18:00Z,9.82,92.86
2026-02-17T18:19:00Z,9.98,91.64
2026-02-17T18:20:00Z,6.42,94.42
2026-02-17T18:21:00Z,7.31,93.17
2026-02-17T18:22:00Z,6.48,93.94
2026-02-17T18:23:00Z,6.38,93.28
2026-02-17T18:24:00Z,8.49,90.73
2026-02-17T18:25:00Z,5.40,93.51
2026-02-17T18:26:00Z,5.99,94.53
2026-02-17T18:27:00Z,2.57,98.51
2026-02-17T18:28:00Z,3.69,96.69
2026-02-17T18:29:00Z,1.21,98.41
2026-02-17T18:30:00Z,1.00,99.00
2026-02-17T18:31:00Z,1.00,99.00
2026-02-17T18:32:00Z,1.00,99.00
