# event_ticker=KXATPMATCH-25NOV06BERTIE
# final_score=5-7 6-2 6-3
# match_winner=Learner Tien
# fav_player=Learner Tien
# dog_player=Matteo Berrettini
# kalshi_date=2025-11-06
timestamp,Learner Tien,Matteo Berrettini
2025-11-06T12:17:00Z,51.00,49.01
2025-11-06T12:18:00Z,52.00,49.01
2025-11-06T12:19:00Z,52.00,49.01
2025-11-06T12:21:00Z,52.00,49.01
2025-11-06T12:28:00Z,52.00,51.00
2025-11-06T12:29:00Z,52.00,51.00
2025-11-06T12:32:00Z,52.00,48.00
2025-11-06T12:33:00Z,52.00,51.00
2025-11-06T12:37:00Z,52.00,51.00
2025-11-06T12:38:00Z,52.00,51.00
2025-11-06T12:41:00Z,52.00,51.00
2025-11-06T12:42:00Z,52.00,51.00
2025-11-06T12:53:00Z,52.00,51.00
2025-11-06T12:55:00Z,51.00,51.00
2025-11-06T12:58:00Z,51.00,51.00
2025-11-06T13:02:00Z,51.00,51.00
2025-11-06T13:05:00Z,52.00,51.00
2025-11-06T13:10:00Z,52.00,51.00
2025-11-06T13:14:00Z,52.00,51.00
2025-11-06T13:16:00Z,52.00,51.00
2025-11-06T13:21:00Z,52.00,51.13
2025-11-06T13:22:00Z,52.00,52.00
2025-11-06T13:26:00Z,52.00,52.00
2025-11-06T13:30:00Z,52.00,52.00
2025-11-06T13:32:00Z,52.00,52.00
2025-11-06T13:33:00Z,52.00,52.00
2025-11-06T13:34:00Z,52.00,52.00
2025-11-06T13:45:00Z,52.00,51.18
2025-11-06T13:50:00Z,52.00,50.00
2025-11-06T13:52:00Z,52.00,52.00
2025-11-06T13:53:00Z,52.00,52.00
2025-11-06T13:55:00Z,52.00,52.00
2025-11-06T13:57:00Z,51.00,52.00
2025-11-06T14:00:00Z,50.00,52.00
2025-11-06T14:01:00Z,49.00,51.00
2025-11-06T14:02:00Z,49.00,51.00
2025-11-06T14:04:00Z,48.00,52.00
2025-11-06T14:05:00Z,49.00,52.00
2025-11-06T14:06:00Z,49.00,52.00
2025-11-06T14:08:00Z,49.00,52.00
2025-11-06T14:09:00Z,49.00,52.00
2025-11-06T14:10:00Z,49.00,52.00
2025-11-06T14:12:00Z,49.00,52.00
2025-11-06T14:15:00Z,49.00,52.00
2025-11-06T14:16:00Z,49.00,53.00
2025-11-06T14:25:00Z,49.00,53.00
2025-11-06T14:27:00Z,49.00,53.00
2025-11-06T14:29:00Z,49.00,53.00
2025-11-06T14:31:00Z,49.00,53.00
2025-11-06T14:32:00Z,49.00,53.00
2025-11-06T14:33:00Z,48.00,53.00
2025-11-06T14:34:00Z,47.00,53.00
2025-11-06T14:35:00Z,47.00,53.00
2025-11-06T14:36:00Z,47.00,53.00
2025-11-06T14:37:00Z,47.00,53.00
2025-11-06T14:39:00Z,49.00,53.00
2025-11-06T14:40:00Z,49.00,53.00
2025-11-06T14:41:00Z,47.00,53.00
2025-11-06T14:42:00Z,47.00,53.00
2025-11-06T14:43:00Z,49.00,53.00
2025-11-06T14:45:00Z,47.00,53.00
2025-11-06T14:46:00Z,49.00,53.00
2025-11-06T14:47:00Z,46.48,53.00
2025-11-06T14:48:00Z,46.48,54.00
2025-11-06T14:54:00Z,46.48,55.00
2025-11-06T14:55:00Z,45.00,55.00
2025-11-06T14:56:00Z,45.00,55.00
2025-11-06T14:58:00Z,46.00,55.00
2025-11-06T14:59:00Z,45.00,55.83
2025-11-06T15:00:00Z,45.00,56.00
2025-11-06T15:01:00Z,45.00,56.00
2025-11-06T15:02:00Z,45.00,56.00
2025-11-06T15:03:00Z,45.00,56.00
2025-11-06T15:04:00Z,45.00,56.00
2025-11-06T15:05:00Z,45.00,56.00
2025-11-06T15:07:00Z,44.00,56.00
2025-11-06T15:08:00Z,44.00,56.00
2025-11-06T15:09:00Z,44.00,57.00
2025-11-06T15:10:00Z,44.00,57.00
2025-11-06T15:11:00Z,44.00,57.00
2025-11-06T15:13:00Z,44.00,57.00
2025-11-06T15:15:00Z,44.00,57.00
2025-11-06T15:16:00Z,44.00,57.00
2025-11-06T15:20:00Z,44.00,57.00
2025-11-06T15:26:00Z,44.00,57.00
2025-11-06T15:27:00Z,44.00,57.00
2025-11-06T15:29:00Z,44.00,57.00
2025-11-06T15:30:00Z,44.00,57.00
2025-11-06T15:32:00Z,44.00,57.00
2025-11-06T15:33:00Z,44.00,57.00
2025-11-06T15:34:00Z,44.00,57.00
2025-11-06T15:35:00Z,44.00,57.00
2025-11-06T15:36:00Z,44.00,56.79
2025-11-06T15:37:00Z,44.00,57.00
2025-11-06T15:38:00Z,44.00,57.00
2025-11-06T15:39:00Z,44.00,56.00
2025-11-06T15:40:00Z,44.00,57.00
2025-11-06T15:42:00Z,44.00,57.00
2025-11-06T15:43:00Z,44.00,57.00
2025-11-06T15:44:00Z,44.00,57.00
2025-11-06T15:45:00Z,44.00,57.00
2025-11-06T15:46:00Z,44.00,57.00
2025-11-06T15:47:00Z,44.00,57.00
2025-11-06T15:48:00Z,44.00,57.00
2025-11-06T15:49:00Z,44.00,57.00
2025-11-06T15:52:00Z,44.00,57.00
2025-11-06T15:53:00Z,44.29,57.00
2025-11-06T15:54:00Z,45.00,57.00
2025-11-06T15:55:00Z,45.00,56.00
2025-11-06T15:57:00Z,45.00,56.00
2025-11-06T16:01:00Z,45.00,57.00
2025-11-06T16:08:00Z,44.00,57.00
2025-11-06T16:09:00Z,43.00,57.00
2025-11-06T16:10:00Z,44.00,57.00
2025-11-06T16:11:00Z,44.00,56.91
2025-11-06T16:13:00Z,44.00,57.00
2025-11-06T16:14:00Z,44.00,57.00
2025-11-06T16:15:00Z,44.00,57.00
2025-11-06T16:16:00Z,44.00,57.00
2025-11-06T16:17:00Z,44.00,57.00
2025-11-06T16:18:00Z,44.00,57.00
2025-11-06T16:19:00Z,44.00,57.00
2025-11-06T16:20:00Z,44.00,57.00
2025-11-06T16:21:00Z,44.00,57.00
2025-11-06T16:23:00Z,44.00,57.00
2025-11-06T16:24:00Z,44.00,57.00
2025-11-06T16:25:00Z,44.00,56.00
2025-11-06T16:27:00Z,44.00,57.00
2025-11-06T16:28:00Z,44.00,56.44
2025-11-06T16:31:00Z,44.00,56.44
2025-11-06T16:32:00Z,44.00,56.44
2025-11-06T16:33:00Z,44.00,56.44
2025-11-06T16:34:00Z,44.00,56.00
2025-11-06T16:36:00Z,44.00,56.00
2025-11-06T16:37:00Z,44.00,56.00
2025-11-06T16:38:00Z,44.00,56.52
2025-11-06T16:39:00Z,44.00,57.00
2025-11-06T16:40:00Z,44.00,57.00
2025-11-06T16:41:00Z,44.43,57.00
2025-11-06T16:42:00Z,44.43,57.00
2025-11-06T16:44:00Z,45.00,57.00
2025-11-06T16:45:00Z,45.00,57.00
2025-11-06T16:46:00Z,45.00,57.00
2025-11-06T16:47:00Z,45.00,57.00
2025-11-06T16:48:00Z,45.00,57.00
2025-11-06T16:49:00Z,45.00,57.00
2025-11-06T16:50:00Z,44.15,57.00
2025-11-06T16:51:00Z,45.00,57.00
2025-11-06T16:52:00Z,45.00,57.00
2025-11-06T16:53:00Z,45.00,57.00
2025-11-06T16:54:00Z,45.00,57.00
2025-11-06T16:55:00Z,45.00,57.00
2025-11-06T16:56:00Z,45.00,56.89
2025-11-06T16:57:00Z,44.12,57.00
2025-11-06T16:58:00Z,45.00,55.01
2025-11-06T16:59:00Z,44.92,55.01
2025-11-06T17:00:00Z,45.00,55.01
2025-11-06T17:01:00Z,45.00,56.00
2025-11-06T17:02:00Z,45.00,56.00
2025-11-06T17:03:00Z,45.00,56.00
2025-11-06T17:04:00Z,45.00,56.00
2025-11-06T17:05:00Z,45.00,56.00
2025-11-06T17:06:00Z,45.00,56.00
2025-11-06T17:07:00Z,45.00,56.00
2025-11-06T17:08:00Z,45.00,56.00
2025-11-06T17:09:00Z,45.00,56.06
2025-11-06T17:10:00Z,45.00,57.00
2025-11-06T17:11:00Z,45.00,58.00
2025-11-06T17:12:00Z,45.00,58.00
2025-11-06T17:13:00Z,45.00,58.00
2025-11-06T17:14:00Z,44.00,57.00
2025-11-06T17:15:00Z,44.00,57.00
2025-11-06T17:16:00Z,44.00,57.00
2025-11-06T17:17:00Z,43.00,57.00
2025-11-06T17:18:00Z,44.00,57.00
2025-11-06T17:19:00Z,44.00,57.00
2025-11-06T17:20:00Z,44.00,57.00
2025-11-06T17:21:00Z,43.72,57.00
2025-11-06T17:22:00Z,44.00,57.00
2025-11-06T17:23:00Z,44.00,57.00
2025-11-06T17:24:00Z,44.44,57.00
2025-11-06T17:25:00Z,45.00,57.00
2025-11-06T17:26:00Z,45.00,57.00
2025-11-06T17:27:00Z,45.00,57.00
2025-11-06T17:28:00Z,45.00,57.00
2025-11-06T17:29:00Z,44.52,57.00
2025-11-06T17:30:00Z,44.52,57.00
2025-11-06T17:31:00Z,45.00,57.00
2025-11-06T17:32:00Z,45.00,57.00
2025-11-06T17:33:00Z,45.00,57.00
2025-11-06T17:34:00Z,45.00,57.00
2025-11-06T17:35:00Z,44.87,57.00
2025-11-06T17:36:00Z,44.00,57.00
2025-11-06T17:37:00Z,44.00,57.00
2025-11-06T17:38:00Z,44.00,57.00
2025-11-06T17:39:00Z,44.21,57.00
2025-11-06T17:40:00Z,44.00,56.00
2025-11-06T17:42:00Z,44.00,56.00
2025-11-06T17:44:00Z,44.00,56.00
2025-11-06T17:45:00Z,43.60,57.00
2025-11-06T17:46:00Z,45.00,57.00
2025-11-06T17:47:00Z,45.00,57.00
2025-11-06T17:48:00Z,43.00,57.00
2025-11-06T17:49:00Z,43.00,57.00
2025-11-06T17:50:00Z,45.00,57.00
2025-11-06T17:51:00Z,45.00,57.00
2025-11-06T17:52:00Z,45.00,57.00
2025-11-06T17:53:00Z,45.00,57.00
2025-11-06T17:54:00Z,44.00,57.00
2025-11-06T17:55:00Z,44.00,57.00
2025-11-06T17:56:00Z,44.00,57.00
2025-11-06T17:57:00Z,44.00,57.00
2025-11-06T17:58:00Z,44.17,57.00
2025-11-06T17:59:00Z,44.72,56.90
2025-11-06T18:00:00Z,44.76,56.98
2025-11-06T18:01:00Z,44.00,56.79
2025-11-06T18:02:00Z,44.00,58.00
2025-11-06T18:03:00Z,44.37,56.82
2025-11-06T18:04:00Z,44.00,57.00
2025-11-06T18:05:00Z,44.77,57.00
2025-11-06T18:06:00Z,45.00,57.00
2025-11-06T18:07:00Z,45.00,56.56
2025-11-06T18:08:00Z,44.44,57.00
2025-11-06T18:09:00Z,44.00,57.00
2025-11-06T18:10:00Z,44.00,57.14
2025-11-06T18:11:00Z,44.83,57.90
2025-11-06T18:12:00Z,44.00,57.66
2025-11-06T18:13:00Z,44.48,57.98
2025-11-06T18:14:00Z,45.00,57.00
2025-11-06T18:15:00Z,45.00,57.34
2025-11-06T18:16:00Z,45.00,56.03
2025-11-06T18:17:00Z,46.92,56.14
2025-11-06T18:18:00Z,49.59,55.74
2025-11-06T18:19:00Z,48.25,53.87
2025-11-06T18:20:00Z,46.42,56.19
2025-11-06T18:21:00Z,43.34,57.19
2025-11-06T18:22:00Z,47.17,55.12
2025-11-06T18:23:00Z,47.06,55.00
2025-11-06T18:24:00Z,45.59,55.88
2025-11-06T18:25:00Z,43.91,57.47
2025-11-06T18:26:00Z,43.98,58.47
2025-11-06T18:27:00Z,46.19,55.98
2025-11-06T18:28:00Z,47.31,55.00
2025-11-06T18:29:00Z,47.38,55.00
2025-11-06T18:30:00Z,46.38,55.45
2025-11-06T18:31:00Z,46.00,55.22
2025-11-06T18:32:00Z,47.73,54.56
2025-11-06T18:33:00Z,46.97,55.21
2025-11-06T18:34:00Z,43.96,56.10
2025-11-06T18:35:00Z,40.59,60.62
2025-11-06T18:36:00Z,46.70,55.88
2025-11-06T18:37:00Z,47.09,55.00
2025-11-06T18:38:00Z,48.00,55.00
2025-11-06T18:39:00Z,46.59,55.00
2025-11-06T18:40:00Z,46.14,55.00
2025-11-06T18:41:00Z,44.40,55.55
2025-11-06T18:42:00Z,44.24,58.00
2025-11-06T18:43:00Z,43.64,57.03
2025-11-06T18:44:00Z,45.70,54.04
2025-11-06T18:45:00Z,46.59,55.00
2025-11-06T18:46:00Z,46.10,54.64
2025-11-06T18:47:00Z,46.93,54.00
2025-11-06T18:48:00Z,49.45,50.02
2025-11-06T18:49:00Z,47.08,51.21
2025-11-06T18:50:00Z,46.00,55.38
2025-11-06T18:51:00Z,44.33,55.45
2025-11-06T18:52:00Z,36.94,70.06
2025-11-06T18:53:00Z,22.11,78.81
2025-11-06T18:54:00Z,22.62,79.28
2025-11-06T18:55:00Z,23.81,79.30
2025-11-06T18:56:00Z,21.84,80.17
2025-11-06T18:57:00Z,19.97,81.04
2025-11-06T18:58:00Z,20.36,81.08
2025-11-06T18:59:00Z,20.83,80.59
2025-11-06T19:00:00Z,19.70,80.65
2025-11-06T19:01:00Z,21.65,78.32
2025-11-06T19:02:00Z,22.98,78.24
2025-11-06T19:03:00Z,22.21,79.09
2025-11-06T19:04:00Z,25.58,75.50
2025-11-06T19:05:00Z,34.30,64.99
2025-11-06T19:06:00Z,41.39,59.38
2025-11-06T19:07:00Z,41.08,58.58
2025-11-06T19:08:00Z,43.99,56.29
2025-11-06T19:09:00Z,44.99,55.93
2025-11-06T19:10:00Z,44.82,56.00
2025-11-06T19:11:00Z,44.22,56.03
2025-11-06T19:12:00Z,41.65,57.36
2025-11-06T19:13:00Z,42.78,55.67
2025-11-06T19:14:00Z,45.82,54.38
2025-11-06T19:15:00Z,46.40,54.87
2025-11-06T19:16:00Z,47.44,52.75
2025-11-06T19:17:00Z,46.71,53.48
2025-11-06T19:18:00Z,45.43,54.66
2025-11-06T19:19:00Z,46.34,53.00
2025-11-06T19:20:00Z,48.06,53.19
2025-11-06T19:21:00Z,49.79,49.86
2025-11-06T19:22:00Z,48.85,50.92
2025-11-06T19:23:00Z,49.61,51.73
2025-11-06T19:24:00Z,48.99,52.06
2025-11-06T19:25:00Z,50.57,49.58
2025-11-06T19:26:00Z,51.21,48.60
2025-11-06T19:27:00Z,55.35,44.53
2025-11-06T19:28:00Z,55.42,43.83
2025-11-06T19:29:00Z,57.72,43.22
2025-11-06T19:30:00Z,61.44,40.97
2025-11-06T19:31:00Z,62.92,38.41
2025-11-06T19:32:00Z,66.63,38.94
2025-11-06T19:33:00Z,61.46,44.44
2025-11-06T19:34:00Z,55.54,44.64
2025-11-06T19:35:00Z,51.82,48.30
2025-11-06T19:36:00Z,48.67,51.26
2025-11-06T19:37:00Z,55.40,47.02
2025-11-06T19:38:00Z,60.49,41.77
2025-11-06T19:39:00Z,60.47,42.29
2025-11-06T19:40:00Z,64.15,37.73
2025-11-06T19:41:00Z,60.22,41.24
2025-11-06T19:42:00Z,68.10,32.50
2025-11-06T19:43:00Z,84.29,17.95
2025-11-06T19:44:00Z,88.39,13.21
2025-11-06T19:45:00Z,90.97,9.96
2025-11-06T19:46:00Z,93.52,6.30
2025-11-06T19:47:00Z,93.45,6.83
2025-11-06T19:48:00Z,93.71,7.39
2025-11-06T19:49:00Z,93.33,6.60
2025-11-06T19:50:00Z,94.31,6.48
2025-11-06T19:51:00Z,92.52,7.98
2025-11-06T19:52:00Z,95.37,5.67
2025-11-06T19:53:00Z,96.68,5.07
2025-11-06T19:54:00Z,96.77,3.22
2025-11-06T19:55:00Z,96.82,3.28
2025-11-06T19:56:00Z,96.00,4.00
2025-11-06T19:57:00Z,95.45,4.38
2025-11-06T19:58:00Z,93.76,7.18
2025-11-06T19:59:00Z,98.36,3.59
2025-11-06T20:00:00Z,99.00,1.05
2025-11-06T20:01:00Z,99.00,1.05
2025-11-06T20:02:00Z,99.00,1.05
2025-11-06T20:03:00Z,99.00,1.05
