# event_ticker=KXATPCHALLENGERMATCH-26MAY01WONSUN
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Coleman Wong
# fav_player=Fajing Sun
# dog_player=Coleman Wong
# kalshi_date=2026-05-01
timestamp,Coleman Wong,Fajing Sun
2026-05-01T21:34:00Z,68.00,32.00
2026-05-01T21:35:00Z,70.00,32.00
2026-05-01T21:36:00Z,67.00,33.00
2026-05-01T21:46:00Z,70.00,33.00
2026-05-01T21:49:00Z,70.00,33.00
2026-05-01T21:50:00Z,70.00,33.00
2026-05-01T21:53:00Z,70.00,33.00
2026-05-01T21:56:00Z,70.00,33.00
2026-05-01T21:57:00Z,70.00,33.80
2026-05-01T21:58:00Z,69.00,33.80
2026-05-01T21:59:00Z,69.00,33.80
2026-05-01T22:00:00Z,69.00,32.00
2026-05-01T22:01:00Z,69.00,32.00
2026-05-01T22:02:00Z,69.00,32.68
2026-05-01T22:03:00Z,69.00,33.00
2026-05-01T22:04:00Z,69.00,33.00
2026-05-01T22:05:00Z,69.00,33.00
2026-05-01T22:06:00Z,69.00,33.00
2026-05-01T22:09:00Z,69.00,33.26
2026-05-01T22:10:00Z,69.00,33.00
2026-05-01T22:11:00Z,69.00,33.00
2026-05-01T22:15:00Z,69.00,33.00
2026-05-01T22:17:00Z,69.00,34.00
2026-05-01T22:18:00Z,69.00,34.00
2026-05-01T22:19:00Z,69.00,34.61
2026-05-01T22:22:00Z,69.00,33.00
2026-05-01T22:23:00Z,69.00,33.00
2026-05-01T22:24:00Z,69.00,33.00
2026-05-01T22:25:00Z,69.00,33.00
2026-05-01T22:27:00Z,69.00,34.56
2026-05-01T22:30:00Z,69.00,33.00
2026-05-01T22:32:00Z,69.00,33.00
2026-05-01T22:33:00Z,69.00,33.00
2026-05-01T22:42:00Z,69.00,33.00
2026-05-01T22:44:00Z,69.00,33.00
2026-05-01T22:45:00Z,69.00,33.00
2026-05-01T22:47:00Z,66.00,33.00
2026-05-01T22:48:00Z,69.00,33.00
2026-05-01T22:49:00Z,70.00,33.00
2026-05-01T22:52:00Z,70.00,33.00
2026-05-01T22:55:00Z,70.00,33.00
2026-05-01T22:56:00Z,70.00,33.00
2026-05-01T22:57:00Z,70.00,33.94
2026-05-01T22:59:00Z,70.00,34.00
2026-05-01T23:01:00Z,69.00,34.00
2026-05-01T23:02:00Z,68.00,34.00
2026-05-01T23:03:00Z,68.00,34.00
2026-05-01T23:05:00Z,68.00,33.90
2026-05-01T23:10:00Z,68.00,34.00
2026-05-01T23:11:00Z,68.00,34.00
2026-05-01T23:12:00Z,68.00,34.00
2026-05-01T23:13:00Z,68.00,34.00
2026-05-01T23:14:00Z,68.00,31.00
2026-05-01T23:21:00Z,68.00,34.00
2026-05-01T23:23:00Z,68.00,34.00
2026-05-01T23:26:00Z,68.00,34.00
2026-05-01T23:27:00Z,68.00,34.00
2026-05-01T23:28:00Z,68.54,34.00
2026-05-01T23:29:00Z,68.54,34.00
2026-05-01T23:31:00Z,68.54,34.00
2026-05-01T23:32:00Z,67.00,34.00
2026-05-01T23:33:00Z,67.00,34.00
2026-05-01T23:35:00Z,67.00,32.00
2026-05-01T23:36:00Z,67.00,34.00
2026-05-01T23:42:00Z,68.00,34.00
2026-05-01T23:45:00Z,68.00,34.00
2026-05-01T23:46:00Z,68.00,34.00
2026-05-01T23:47:00Z,68.00,34.00
2026-05-01T23:48:00Z,68.77,34.00
2026-05-01T23:49:00Z,68.77,34.00
2026-05-01T23:53:00Z,68.77,34.00
2026-05-01T23:57:00Z,68.49,34.00
2026-05-02T00:00:00Z,68.00,34.00
2026-05-02T00:02:00Z,68.00,34.00
2026-05-02T00:03:00Z,68.00,34.00
2026-05-02T00:05:00Z,68.00,33.00
2026-05-02T00:06:00Z,70.00,33.00
2026-05-02T00:07:00Z,69.70,33.00
2026-05-02T00:08:00Z,70.00,33.00
2026-05-02T00:10:00Z,70.00,33.00
2026-05-02T00:11:00Z,70.00,33.00
2026-05-02T00:15:00Z,70.00,33.00
2026-05-02T00:16:00Z,69.00,33.00
2026-05-02T00:23:00Z,69.00,33.00
2026-05-02T00:25:00Z,69.00,33.00
2026-05-02T00:31:00Z,70.00,33.00
2026-05-02T00:35:00Z,70.00,33.00
2026-05-02T00:36:00Z,70.00,33.00
2026-05-02T00:38:00Z,70.00,33.00
2026-05-02T00:42:00Z,67.00,33.00
2026-05-02T00:46:00Z,67.00,33.00
2026-05-02T00:54:00Z,70.00,33.00
2026-05-02T00:55:00Z,70.00,33.00
2026-05-02T00:59:00Z,70.00,33.00
2026-05-02T01:01:00Z,70.00,33.00
2026-05-02T01:03:00Z,69.00,31.27
2026-05-02T01:04:00Z,70.00,32.00
2026-05-02T01:06:00Z,69.00,32.00
2026-05-02T01:07:00Z,69.00,32.72
2026-05-02T01:08:00Z,70.00,33.00
2026-05-02T01:09:00Z,70.00,32.00
2026-05-02T01:10:00Z,70.00,33.00
2026-05-02T01:12:00Z,70.00,32.00
2026-05-02T01:15:00Z,69.00,32.00
2026-05-02T01:19:00Z,69.00,30.00
2026-05-02T01:20:00Z,69.00,32.00
2026-05-02T01:23:00Z,69.00,32.00
2026-05-02T01:25:00Z,69.00,32.00
2026-05-02T01:26:00Z,69.00,32.00
2026-05-02T01:28:00Z,69.00,32.00
2026-05-02T01:29:00Z,69.00,32.00
2026-05-02T01:31:00Z,69.00,32.00
2026-05-02T01:37:00Z,69.00,33.63
2026-05-02T01:38:00Z,69.00,34.00
2026-05-02T01:39:00Z,69.00,34.00
2026-05-02T01:40:00Z,69.00,34.00
2026-05-02T01:47:00Z,68.00,34.00
2026-05-02T01:49:00Z,68.00,33.00
2026-05-02T01:50:00Z,68.00,33.00
2026-05-02T01:51:00Z,68.00,33.80
2026-05-02T01:52:00Z,68.00,34.00
2026-05-02T01:59:00Z,68.00,34.00
2026-05-02T02:01:00Z,67.00,34.00
2026-05-02T02:04:00Z,67.00,34.00
2026-05-02T02:06:00Z,67.00,34.00
2026-05-02T02:07:00Z,67.00,34.00
2026-05-02T02:08:00Z,66.00,34.00
2026-05-02T02:11:00Z,66.00,34.00
2026-05-02T02:13:00Z,66.00,34.00
2026-05-02T02:14:00Z,66.00,34.00
2026-05-02T02:15:00Z,66.00,34.00
2026-05-02T02:16:00Z,67.00,34.00
2026-05-02T02:17:00Z,67.00,34.00
2026-05-02T02:18:00Z,67.00,34.00
2026-05-02T02:19:00Z,67.00,34.00
2026-05-02T02:20:00Z,67.00,34.00
2026-05-02T02:21:00Z,67.00,34.00
2026-05-02T02:22:00Z,67.00,34.00
2026-05-02T02:23:00Z,67.00,34.00
2026-05-02T02:24:00Z,67.00,34.00
2026-05-02T02:27:00Z,67.00,34.00
2026-05-02T02:29:00Z,67.00,34.00
2026-05-02T02:31:00Z,67.00,34.00
2026-05-02T02:32:00Z,67.00,34.00
2026-05-02T02:33:00Z,67.00,34.39
2026-05-02T02:34:00Z,67.00,35.00
2026-05-02T02:35:00Z,67.00,35.00
2026-05-02T02:36:00Z,67.00,35.00
2026-05-02T02:37:00Z,67.00,35.00
2026-05-02T02:38:00Z,67.00,35.00
2026-05-02T02:39:00Z,67.00,35.00
2026-05-02T02:40:00Z,67.00,35.00
2026-05-02T02:41:00Z,67.00,35.00
2026-05-02T02:42:00Z,67.00,35.00
2026-05-02T02:43:00Z,66.44,35.00
2026-05-02T02:44:00Z,66.00,35.00
2026-05-02T02:45:00Z,66.00,35.00
2026-05-02T02:46:00Z,66.00,35.00
2026-05-02T02:47:00Z,67.00,35.00
2026-05-02T02:48:00Z,67.00,35.00
2026-05-02T02:49:00Z,67.00,35.00
2026-05-02T02:50:00Z,67.00,35.00
2026-05-02T02:51:00Z,67.00,35.00
2026-05-02T02:52:00Z,67.00,35.00
2026-05-02T02:53:00Z,67.00,35.00
2026-05-02T02:54:00Z,67.00,35.00
2026-05-02T02:55:00Z,67.00,35.00
2026-05-02T02:56:00Z,65.27,35.00
2026-05-02T02:57:00Z,66.88,35.00
2026-05-02T02:58:00Z,67.00,35.00
2026-05-02T02:59:00Z,67.00,35.00
2026-05-02T03:00:00Z,67.00,35.00
2026-05-02T03:01:00Z,67.00,35.00
2026-05-02T03:02:00Z,67.00,35.00
2026-05-02T03:03:00Z,67.00,35.00
2026-05-02T03:04:00Z,67.00,35.00
2026-05-02T03:05:00Z,67.00,35.00
2026-05-02T03:06:00Z,66.21,35.00
2026-05-02T03:07:00Z,67.00,35.00
2026-05-02T03:08:00Z,67.00,35.00
2026-05-02T03:09:00Z,67.00,35.00
2026-05-02T03:10:00Z,67.00,35.00
2026-05-02T03:11:00Z,67.00,35.00
2026-05-02T03:12:00Z,67.00,35.00
2026-05-02T03:13:00Z,66.38,35.77
2026-05-02T03:14:00Z,65.00,37.36
2026-05-02T03:15:00Z,63.88,38.92
2026-05-02T03:16:00Z,65.93,37.22
2026-05-02T03:17:00Z,62.32,41.16
2026-05-02T03:18:00Z,64.71,35.32
2026-05-02T03:19:00Z,64.22,36.42
2026-05-02T03:20:00Z,63.23,37.04
2026-05-02T03:21:00Z,65.52,35.60
2026-05-02T03:22:00Z,66.00,34.00
2026-05-02T03:23:00Z,66.77,34.74
2026-05-02T03:24:00Z,67.00,34.21
2026-05-02T03:25:00Z,66.99,35.71
2026-05-02T03:26:00Z,66.10,35.86
2026-05-02T03:27:00Z,61.68,38.30
2026-05-02T03:28:00Z,66.66,36.01
2026-05-02T03:29:00Z,68.00,32.79
2026-05-02T03:30:00Z,68.00,32.66
2026-05-02T03:31:00Z,66.25,33.47
2026-05-02T03:32:00Z,66.00,34.30
2026-05-02T03:33:00Z,66.10,35.12
2026-05-02T03:34:00Z,63.62,38.41
2026-05-02T03:35:00Z,60.26,40.86
2026-05-02T03:36:00Z,61.62,39.20
2026-05-02T03:37:00Z,65.89,35.24
2026-05-02T03:38:00Z,65.82,34.64
2026-05-02T03:39:00Z,65.75,36.57
2026-05-02T03:40:00Z,65.93,34.84
2026-05-02T03:41:00Z,72.27,27.70
2026-05-02T03:42:00Z,75.24,23.43
2026-05-02T03:43:00Z,79.30,20.24
2026-05-02T03:44:00Z,82.33,18.55
2026-05-02T03:45:00Z,82.71,17.22
2026-05-02T03:46:00Z,83.72,17.60
2026-05-02T03:47:00Z,83.67,16.78
2026-05-02T03:48:00Z,83.96,17.29
2026-05-02T03:49:00Z,83.00,18.00
2026-05-02T03:50:00Z,83.13,17.73
2026-05-02T03:51:00Z,84.63,16.08
2026-05-02T03:52:00Z,84.13,16.00
2026-05-02T03:53:00Z,84.18,15.84
2026-05-02T03:54:00Z,84.92,15.83
2026-05-02T03:55:00Z,87.44,13.06
2026-05-02T03:56:00Z,89.27,11.06
2026-05-02T03:57:00Z,86.82,15.70
2026-05-02T03:58:00Z,84.74,16.96
2026-05-02T03:59:00Z,83.77,16.79
2026-05-02T04:00:00Z,82.94,18.81
2026-05-02T04:01:00Z,78.56,23.67
2026-05-02T04:02:00Z,76.73,23.79
2026-05-02T04:03:00Z,73.93,28.42
2026-05-02T04:04:00Z,69.08,31.46
2026-05-02T04:05:00Z,72.20,29.13
2026-05-02T04:06:00Z,73.95,23.54
2026-05-02T04:07:00Z,80.88,19.22
2026-05-02T04:08:00Z,81.68,18.92
2026-05-02T04:09:00Z,81.65,16.47
2026-05-02T04:10:00Z,84.19,15.87
2026-05-02T04:11:00Z,85.86,15.26
2026-05-02T04:12:00Z,88.92,11.20
2026-05-02T04:13:00Z,91.54,10.37
2026-05-02T04:14:00Z,90.65,13.28
2026-05-02T04:15:00Z,84.30,15.63
2026-05-02T04:16:00Z,83.36,17.15
2026-05-02T04:17:00Z,83.00,18.11
2026-05-02T04:18:00Z,78.90,22.49
2026-05-02T04:19:00Z,78.34,22.40
2026-05-02T04:20:00Z,83.05,19.05
2026-05-02T04:21:00Z,83.72,17.45
2026-05-02T04:22:00Z,82.66,18.00
2026-05-02T04:23:00Z,81.20,18.95
2026-05-02T04:24:00Z,81.45,20.01
2026-05-02T04:25:00Z,81.70,21.62
2026-05-02T04:26:00Z,80.93,21.65
2026-05-02T04:27:00Z,82.58,21.70
2026-05-02T04:28:00Z,81.94,21.24
2026-05-02T04:29:00Z,82.61,18.02
2026-05-02T04:30:00Z,83.94,15.91
2026-05-02T04:31:00Z,87.46,14.20
2026-05-02T04:32:00Z,87.63,12.53
2026-05-02T04:33:00Z,89.22,12.12
2026-05-02T04:34:00Z,94.07,10.07
2026-05-02T04:35:00Z,98.10,2.76
2026-05-02T04:36:00Z,97.44,3.01
2026-05-02T04:37:00Z,90.12,9.12
2026-05-02T04:38:00Z,92.07,8.32
2026-05-02T04:39:00Z,97.71,3.47
2026-05-02T04:40:00Z,97.43,1.53
2026-05-02T04:41:00Z,97.43,2.68
2026-05-02T04:42:00Z,99.00,1.00
2026-05-02T04:43:00Z,99.00,1.00
