# event_ticker=KXATPMATCH-26APR12ALCSIN
# final_score=7-6(5) 6-3
# score_resolution=7-6 6-3
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Carlos Alcaraz
# kalshi_date=2026-04-12
timestamp,Jannik Sinner,Carlos Alcaraz
2026-04-12T01:57:00Z,51.00,51.00
2026-04-12T01:58:00Z,51.00,51.00
2026-04-12T01:59:00Z,51.00,51.00
2026-04-12T02:00:00Z,51.00,51.00
2026-04-12T02:01:00Z,51.00,51.00
2026-04-12T02:02:00Z,51.00,51.00
2026-04-12T02:03:00Z,51.00,51.00
2026-04-12T02:04:00Z,51.00,51.00
2026-04-12T02:05:00Z,51.00,50.00
2026-04-12T02:06:00Z,51.00,51.00
2026-04-12T02:07:00Z,49.00,51.00
2026-04-12T02:08:00Z,51.00,50.88
2026-04-12T02:09:00Z,51.00,51.00
2026-04-12T02:10:00Z,51.00,51.00
2026-04-12T02:11:00Z,50.35,51.00
2026-04-12T02:12:00Z,50.35,51.00
2026-04-12T02:13:00Z,51.00,51.00
2026-04-12T02:14:00Z,51.00,51.00
2026-04-12T02:16:00Z,51.00,51.00
2026-04-12T02:17:00Z,51.00,50.28
2026-04-12T02:18:00Z,51.00,51.00
2026-04-12T02:19:00Z,51.00,51.00
2026-04-12T02:20:00Z,51.00,51.00
2026-04-12T02:21:00Z,51.00,51.00
2026-04-12T02:22:00Z,51.00,51.00
2026-04-12T02:23:00Z,51.00,51.00
2026-04-12T02:24:00Z,51.00,51.00
2026-04-12T02:25:00Z,51.00,51.00
2026-04-12T02:26:00Z,51.00,51.00
2026-04-12T02:27:00Z,51.00,51.00
2026-04-12T02:28:00Z,51.00,51.00
2026-04-12T02:29:00Z,51.00,50.00
2026-04-12T02:30:00Z,51.00,51.00
2026-04-12T02:31:00Z,51.00,51.00
2026-04-12T02:32:00Z,51.00,51.00
2026-04-12T02:33:00Z,51.00,51.00
2026-04-12T02:34:00Z,51.00,51.00
2026-04-12T02:35:00Z,51.00,51.00
2026-04-12T02:36:00Z,51.00,51.00
2026-04-12T02:37:00Z,51.00,51.00
2026-04-12T02:38:00Z,51.00,51.00
2026-04-12T02:39:00Z,51.00,51.00
2026-04-12T02:40:00Z,51.00,51.00
2026-04-12T02:41:00Z,51.00,51.00
2026-04-12T02:42:00Z,51.00,51.00
2026-04-12T02:43:00Z,51.00,51.00
2026-04-12T02:45:00Z,51.00,51.00
2026-04-12T02:46:00Z,51.00,51.00
2026-04-12T02:47:00Z,51.00,51.00
2026-04-12T02:48:00Z,50.00,51.00
2026-04-12T02:49:00Z,49.00,51.00
2026-04-12T02:50:00Z,50.00,51.00
2026-04-12T02:51:00Z,50.96,51.00
2026-04-12T02:52:00Z,50.96,51.00
2026-04-12T02:53:00Z,51.00,51.00
2026-04-12T02:54:00Z,51.00,51.00
2026-04-12T02:55:00Z,49.05,51.00
2026-04-12T02:56:00Z,51.00,51.00
2026-04-12T02:57:00Z,51.00,51.00
2026-04-12T02:58:00Z,51.00,50.84
2026-04-12T02:59:00Z,51.00,51.00
2026-04-12T03:00:00Z,51.00,51.00
2026-04-12T03:01:00Z,51.00,51.00
2026-04-12T03:02:00Z,50.32,51.00
2026-04-12T03:03:00Z,50.48,50.49
2026-04-12T03:04:00Z,51.00,51.00
2026-04-12T03:05:00Z,50.99,50.96
2026-04-12T03:06:00Z,51.00,51.00
2026-04-12T03:07:00Z,51.00,50.99
2026-04-12T03:08:00Z,51.00,51.00
2026-04-12T03:09:00Z,51.00,50.50
2026-04-12T03:11:00Z,51.00,51.00
2026-04-12T03:12:00Z,51.00,50.93
2026-04-12T03:13:00Z,51.00,51.00
2026-04-12T03:14:00Z,51.00,50.00
2026-04-12T03:16:00Z,51.00,50.00
2026-04-12T03:17:00Z,51.00,51.00
2026-04-12T03:18:00Z,51.00,51.00
2026-04-12T03:19:00Z,51.00,51.00
2026-04-12T03:21:00Z,51.00,51.00
2026-04-12T03:22:00Z,51.00,51.00
2026-04-12T03:23:00Z,51.00,51.00
2026-04-12T03:24:00Z,51.00,51.00
2026-04-12T03:25:00Z,51.00,50.00
2026-04-12T03:26:00Z,51.00,50.00
2026-04-12T03:27:00Z,51.00,51.00
2026-04-12T03:29:00Z,51.00,51.00
2026-04-12T03:30:00Z,51.00,51.00
2026-04-12T03:31:00Z,50.18,51.00
2026-04-12T03:32:00Z,51.00,51.00
2026-04-12T03:33:00Z,51.00,51.00
2026-04-12T03:34:00Z,51.00,51.00
2026-04-12T03:35:00Z,51.00,51.00
2026-04-12T03:36:00Z,51.00,51.00
2026-04-12T03:37:00Z,51.00,51.00
2026-04-12T03:38:00Z,51.00,51.00
2026-04-12T03:39:00Z,51.00,51.00
2026-04-12T03:40:00Z,51.00,51.00
2026-04-12T03:41:00Z,51.00,50.56
2026-04-12T03:42:00Z,51.00,51.00
2026-04-12T03:43:00Z,51.00,51.00
2026-04-12T03:45:00Z,51.00,51.00
2026-04-12T03:46:00Z,51.00,51.00
2026-04-12T03:47:00Z,51.00,51.00
2026-04-12T03:48:00Z,51.00,51.00
2026-04-12T03:49:00Z,51.00,51.00
2026-04-12T03:50:00Z,50.00,51.00
2026-04-12T03:52:00Z,50.75,51.00
2026-04-12T03:53:00Z,51.00,51.00
2026-04-12T03:54:00Z,51.00,51.00
2026-04-12T03:55:00Z,51.00,51.00
2026-04-12T03:56:00Z,51.00,51.00
2026-04-12T03:57:00Z,51.00,51.00
2026-04-12T03:58:00Z,50.98,51.00
2026-04-12T03:59:00Z,50.98,51.00
2026-04-12T04:00:00Z,51.00,51.00
2026-04-12T04:01:00Z,51.00,51.00
2026-04-12T04:02:00Z,51.00,50.82
2026-04-12T04:03:00Z,51.00,51.00
2026-04-12T04:04:00Z,50.90,51.00
2026-04-12T04:05:00Z,51.00,51.00
2026-04-12T04:06:00Z,51.00,51.00
2026-04-12T04:07:00Z,51.00,51.00
2026-04-12T04:08:00Z,51.00,51.00
2026-04-12T04:09:00Z,50.92,51.00
2026-04-12T04:10:00Z,51.00,51.00
2026-04-12T04:11:00Z,51.00,51.00
2026-04-12T04:12:00Z,51.00,51.00
2026-04-12T04:13:00Z,51.00,51.00
2026-04-12T04:14:00Z,51.00,51.00
2026-04-12T04:15:00Z,51.00,50.63
2026-04-12T04:16:00Z,51.00,51.00
2026-04-12T04:17:00Z,51.00,51.00
2026-04-12T04:18:00Z,50.00,51.00
2026-04-12T04:19:00Z,51.00,51.00
2026-04-12T04:20:00Z,50.07,51.00
2026-04-12T04:21:00Z,51.00,51.00
2026-04-12T04:22:00Z,51.00,51.00
2026-04-12T04:23:00Z,51.00,50.90
2026-04-12T04:24:00Z,50.66,51.00
2026-04-12T04:25:00Z,51.00,51.00
2026-04-12T04:26:00Z,51.00,50.96
2026-04-12T04:27:00Z,51.00,51.00
2026-04-12T04:28:00Z,50.83,51.00
2026-04-12T04:29:00Z,51.00,51.00
2026-04-12T04:30:00Z,51.00,51.00
2026-04-12T04:31:00Z,51.00,51.00
2026-04-12T04:32:00Z,51.00,51.00
2026-04-12T04:33:00Z,51.00,51.00
2026-04-12T04:34:00Z,51.00,50.81
2026-04-12T04:35:00Z,51.00,51.00
2026-04-12T04:36:00Z,51.00,51.00
2026-04-12T04:37:00Z,51.00,51.00
2026-04-12T04:38:00Z,51.00,51.00
2026-04-12T04:39:00Z,50.86,51.00
2026-04-12T04:40:00Z,51.00,51.00
2026-04-12T04:41:00Z,51.00,51.00
2026-04-12T04:42:00Z,51.00,51.00
2026-04-12T04:43:00Z,51.00,50.99
2026-04-12T04:44:00Z,51.00,51.00
2026-04-12T04:45:00Z,50.00,51.00
2026-04-12T04:46:00Z,50.00,51.00
2026-04-12T04:47:00Z,50.00,51.00
2026-04-12T04:48:00Z,51.00,51.00
2026-04-12T04:49:00Z,51.00,51.00
2026-04-12T04:50:00Z,50.31,51.00
2026-04-12T04:51:00Z,51.00,51.00
2026-04-12T04:52:00Z,51.00,51.00
2026-04-12T04:53:00Z,51.00,51.00
2026-04-12T04:54:00Z,51.00,51.00
2026-04-12T04:55:00Z,51.00,51.00
2026-04-12T04:56:00Z,51.00,51.00
2026-04-12T04:57:00Z,51.00,51.00
2026-04-12T04:58:00Z,51.00,51.00
2026-04-12T04:59:00Z,51.88,51.00
2026-04-12T05:00:00Z,51.89,50.94
2026-04-12T05:01:00Z,52.00,50.00
2026-04-12T05:02:00Z,51.01,50.00
2026-04-12T05:03:00Z,52.00,50.00
2026-04-12T05:04:00Z,51.76,50.00
2026-04-12T05:05:00Z,52.00,50.00
2026-04-12T05:06:00Z,51.88,50.00
2026-04-12T05:07:00Z,52.00,50.00
2026-04-12T05:08:00Z,52.00,51.00
2026-04-12T05:09:00Z,51.98,51.00
2026-04-12T05:10:00Z,51.27,50.97
2026-04-12T05:11:00Z,51.27,50.99
2026-04-12T05:12:00Z,51.54,51.00
2026-04-12T05:13:00Z,52.00,50.34
2026-04-12T05:14:00Z,52.00,51.00
2026-04-12T05:15:00Z,52.00,51.00
2026-04-12T05:16:00Z,52.00,49.48
2026-04-12T05:17:00Z,52.00,51.00
2026-04-12T05:18:00Z,52.00,51.00
2026-04-12T05:19:00Z,51.73,51.00
2026-04-12T05:20:00Z,52.00,49.04
2026-04-12T05:21:00Z,52.00,51.00
2026-04-12T05:22:00Z,52.00,51.00
2026-04-12T05:23:00Z,52.00,51.00
2026-04-12T05:24:00Z,51.78,49.58
2026-04-12T05:25:00Z,52.00,51.00
2026-04-12T05:26:00Z,51.68,51.00
2026-04-12T05:27:00Z,52.00,51.00
2026-04-12T05:28:00Z,51.62,51.00
2026-04-12T05:29:00Z,52.00,51.00
2026-04-12T05:30:00Z,52.00,51.00
2026-04-12T05:31:00Z,52.00,50.00
2026-04-12T05:32:00Z,52.00,50.00
2026-04-12T05:33:00Z,52.00,50.00
2026-04-12T05:34:00Z,52.00,50.00
2026-04-12T05:35:00Z,52.00,49.86
2026-04-12T05:36:00Z,52.00,50.00
2026-04-12T05:37:00Z,52.00,50.00
2026-04-12T05:38:00Z,51.96,50.00
2026-04-12T05:39:00Z,51.19,50.00
2026-04-12T05:40:00Z,51.23,50.00
2026-04-12T05:41:00Z,52.00,50.00
2026-04-12T05:42:00Z,52.00,50.00
2026-04-12T05:43:00Z,52.00,50.00
2026-04-12T05:44:00Z,52.00,50.00
2026-04-12T05:45:00Z,52.00,50.00
2026-04-12T05:46:00Z,52.00,50.00
2026-04-12T05:47:00Z,52.00,49.95
2026-04-12T05:48:00Z,52.00,50.00
2026-04-12T05:49:00Z,51.69,50.00
2026-04-12T05:50:00Z,52.00,50.00
2026-04-12T05:51:00Z,52.00,50.00
2026-04-12T05:52:00Z,51.92,50.00
2026-04-12T05:53:00Z,51.92,50.00
2026-04-12T05:54:00Z,52.00,49.03
2026-04-12T05:55:00Z,52.00,50.00
2026-04-12T05:56:00Z,52.00,50.00
2026-04-12T05:57:00Z,51.52,49.74
2026-04-12T05:58:00Z,51.85,49.00
2026-04-12T05:59:00Z,52.00,49.00
2026-04-12T06:00:00Z,52.00,49.00
2026-04-12T06:01:00Z,52.00,49.00
2026-04-12T06:02:00Z,52.00,49.00
2026-04-12T06:03:00Z,52.00,49.00
2026-04-12T06:04:00Z,52.00,49.00
2026-04-12T06:05:00Z,52.00,49.00
2026-04-12T06:06:00Z,52.00,49.00
2026-04-12T06:07:00Z,52.00,49.00
2026-04-12T06:08:00Z,52.00,49.00
2026-04-12T06:09:00Z,52.00,49.00
2026-04-12T06:10:00Z,52.00,49.00
2026-04-12T06:11:00Z,52.00,49.00
2026-04-12T06:12:00Z,52.00,49.01
2026-04-12T06:13:00Z,52.00,50.00
2026-04-12T06:14:00Z,52.00,49.10
2026-04-12T06:15:00Z,52.00,49.80
2026-04-12T06:16:00Z,52.00,50.00
2026-04-12T06:17:00Z,52.00,50.00
2026-04-12T06:18:00Z,52.00,50.00
2026-04-12T06:19:00Z,52.00,50.00
2026-04-12T06:20:00Z,51.00,50.00
2026-04-12T06:21:00Z,51.95,50.00
2026-04-12T06:22:00Z,51.95,50.00
2026-04-12T06:24:00Z,52.00,50.00
2026-04-12T06:25:00Z,52.00,50.00
2026-04-12T06:26:00Z,52.00,50.00
2026-04-12T06:27:00Z,52.00,50.00
2026-04-12T06:28:00Z,52.00,50.00
2026-04-12T06:29:00Z,51.99,50.00
2026-04-12T06:30:00Z,52.00,50.00
2026-04-12T06:31:00Z,52.00,50.00
2026-04-12T06:32:00Z,51.00,50.00
2026-04-12T06:33:00Z,52.00,50.00
2026-04-12T06:34:00Z,52.00,50.00
2026-04-12T06:35:00Z,52.00,50.00
2026-04-12T06:36:00Z,52.00,50.00
2026-04-12T06:37:00Z,52.00,50.00
2026-04-12T06:38:00Z,52.00,49.73
2026-04-12T06:39:00Z,52.00,50.00
2026-04-12T06:40:00Z,52.00,49.03
2026-04-12T06:41:00Z,52.00,50.00
2026-04-12T06:42:00Z,52.00,49.56
2026-04-12T06:43:00Z,52.00,50.00
2026-04-12T06:44:00Z,52.00,50.00
2026-04-12T06:45:00Z,52.00,50.00
2026-04-12T06:46:00Z,52.00,50.00
2026-04-12T06:47:00Z,52.00,50.00
2026-04-12T06:48:00Z,52.00,49.51
2026-04-12T06:49:00Z,52.00,50.00
2026-04-12T06:50:00Z,52.00,50.00
2026-04-12T06:51:00Z,52.00,50.00
2026-04-12T06:52:00Z,52.00,50.00
2026-04-12T06:53:00Z,51.82,50.00
2026-04-12T06:54:00Z,52.00,50.00
2026-04-12T06:55:00Z,51.95,50.00
2026-04-12T06:56:00Z,52.00,50.00
2026-04-12T06:57:00Z,51.85,50.00
2026-04-12T06:58:00Z,51.85,50.00
2026-04-12T06:59:00Z,51.85,50.00
2026-04-12T07:00:00Z,52.00,49.56
2026-04-12T07:01:00Z,52.00,49.71
2026-04-12T07:02:00Z,52.00,50.00
2026-04-12T07:03:00Z,51.00,50.00
2026-04-12T07:04:00Z,52.00,49.85
2026-04-12T07:05:00Z,52.00,50.00
2026-04-12T07:06:00Z,52.00,50.00
2026-04-12T07:07:00Z,52.00,50.00
2026-04-12T07:08:00Z,51.99,50.00
2026-04-12T07:09:00Z,52.00,50.00
2026-04-12T07:10:00Z,52.00,50.00
2026-04-12T07:11:00Z,52.00,50.00
2026-04-12T07:12:00Z,52.00,50.00
2026-04-12T07:13:00Z,52.00,50.00
2026-04-12T07:14:00Z,52.00,50.00
2026-04-12T07:15:00Z,52.00,50.00
2026-04-12T07:16:00Z,52.00,50.00
2026-04-12T07:17:00Z,52.00,50.00
2026-04-12T07:18:00Z,52.00,50.00
2026-04-12T07:19:00Z,52.00,50.00
2026-04-12T07:20:00Z,52.00,50.00
2026-04-12T07:21:00Z,52.00,50.00
2026-04-12T07:22:00Z,51.00,50.00
2026-04-12T07:23:00Z,52.00,49.45
2026-04-12T07:24:00Z,52.00,50.00
2026-04-12T07:26:00Z,52.00,50.00
2026-04-12T07:27:00Z,52.00,50.00
2026-04-12T07:28:00Z,52.00,50.00
2026-04-12T07:29:00Z,52.00,50.00
2026-04-12T07:31:00Z,52.00,50.00
2026-04-12T07:33:00Z,52.00,50.00
2026-04-12T07:34:00Z,52.00,50.00
2026-04-12T07:36:00Z,52.00,50.00
2026-04-12T07:37:00Z,52.00,50.00
2026-04-12T07:38:00Z,52.00,50.00
2026-04-12T07:39:00Z,52.00,50.00
2026-04-12T07:40:00Z,52.00,50.00
2026-04-12T07:41:00Z,52.00,50.00
2026-04-12T07:42:00Z,52.00,50.00
2026-04-12T07:43:00Z,52.00,50.00
2026-04-12T07:44:00Z,51.48,50.00
2026-04-12T07:45:00Z,51.48,50.00
2026-04-12T07:46:00Z,52.00,50.00
2026-04-12T07:47:00Z,52.00,50.00
2026-04-12T07:49:00Z,51.00,50.00
2026-04-12T07:50:00Z,52.00,50.00
2026-04-12T07:52:00Z,52.00,50.00
2026-04-12T07:53:00Z,52.00,50.00
2026-04-12T07:54:00Z,52.00,49.00
2026-04-12T07:55:00Z,52.00,50.00
2026-04-12T07:56:00Z,51.00,50.00
2026-04-12T07:57:00Z,52.00,50.00
2026-04-12T08:00:00Z,52.00,50.00
2026-04-12T08:01:00Z,52.00,50.00
2026-04-12T08:02:00Z,52.00,50.00
2026-04-12T08:04:00Z,52.00,50.00
2026-04-12T08:05:00Z,52.00,50.00
2026-04-12T08:06:00Z,52.00,50.00
2026-04-12T08:07:00Z,52.00,50.00
2026-04-12T08:08:00Z,52.00,50.00
2026-04-12T08:09:00Z,52.00,50.00
2026-04-12T08:10:00Z,52.00,50.00
2026-04-12T08:11:00Z,52.00,50.00
2026-04-12T08:12:00Z,52.00,50.00
2026-04-12T08:13:00Z,52.00,49.74
2026-04-12T08:14:00Z,51.29,50.00
2026-04-12T08:15:00Z,52.00,50.00
2026-04-12T08:16:00Z,52.00,49.16
2026-04-12T08:18:00Z,51.17,49.14
2026-04-12T08:19:00Z,52.00,50.00
2026-04-12T08:20:00Z,52.00,50.00
2026-04-12T08:22:00Z,52.00,50.00
2026-04-12T08:24:00Z,52.00,49.00
2026-04-12T08:25:00Z,52.00,50.00
2026-04-12T08:26:00Z,52.00,50.00
2026-04-12T08:27:00Z,52.00,49.00
2026-04-12T08:28:00Z,52.00,49.79
2026-04-12T08:29:00Z,52.00,50.00
2026-04-12T08:30:00Z,52.00,49.67
2026-04-12T08:31:00Z,52.00,49.67
2026-04-12T08:32:00Z,52.00,49.67
2026-04-12T08:33:00Z,52.00,49.67
2026-04-12T08:34:00Z,52.00,49.34
2026-04-12T08:35:00Z,51.00,50.00
2026-04-12T08:36:00Z,52.00,50.00
2026-04-12T08:38:00Z,52.00,50.00
2026-04-12T08:39:00Z,52.00,50.00
2026-04-12T08:40:00Z,52.00,50.00
2026-04-12T08:41:00Z,52.00,50.00
2026-04-12T08:42:00Z,52.00,50.00
2026-04-12T08:43:00Z,52.00,49.76
2026-04-12T08:44:00Z,52.00,49.76
2026-04-12T08:45:00Z,52.00,49.76
2026-04-12T08:46:00Z,52.00,49.03
2026-04-12T08:47:00Z,52.00,49.03
2026-04-12T08:48:00Z,52.00,50.00
2026-04-12T08:49:00Z,52.00,50.00
2026-04-12T08:50:00Z,51.00,50.00
2026-04-12T08:51:00Z,52.00,50.00
2026-04-12T08:52:00Z,52.00,50.00
2026-04-12T08:53:00Z,52.00,50.00
2026-04-12T08:54:00Z,52.00,50.00
2026-04-12T08:55:00Z,51.00,49.22
2026-04-12T08:56:00Z,51.42,50.00
2026-04-12T08:57:00Z,51.00,50.00
2026-04-12T08:58:00Z,52.00,50.00
2026-04-12T08:59:00Z,52.00,50.00
2026-04-12T09:00:00Z,52.00,50.00
2026-04-12T09:01:00Z,52.00,50.00
2026-04-12T09:02:00Z,52.00,50.00
2026-04-12T09:03:00Z,52.00,50.00
2026-04-12T09:04:00Z,52.00,50.00
2026-04-12T09:05:00Z,52.00,50.00
2026-04-12T09:06:00Z,51.09,50.00
2026-04-12T09:07:00Z,51.09,50.00
2026-04-12T09:08:00Z,51.00,50.00
2026-04-12T09:10:00Z,51.00,50.00
2026-04-12T09:11:00Z,51.00,50.00
2026-04-12T09:12:00Z,52.00,49.00
2026-04-12T09:13:00Z,52.00,50.00
2026-04-12T09:15:00Z,52.00,49.00
2026-04-12T09:16:00Z,52.00,50.00
2026-04-12T09:17:00Z,52.00,50.00
2026-04-12T09:18:00Z,52.00,50.00
2026-04-12T09:19:00Z,52.00,49.12
2026-04-12T09:20:00Z,52.00,49.12
2026-04-12T09:22:00Z,52.00,50.00
2026-04-12T09:23:00Z,52.00,50.00
2026-04-12T09:24:00Z,52.00,50.00
2026-04-12T09:25:00Z,52.00,50.00
2026-04-12T09:26:00Z,52.00,50.00
2026-04-12T09:27:00Z,52.00,50.00
2026-04-12T09:28:00Z,52.00,50.00
2026-04-12T09:29:00Z,52.00,50.00
2026-04-12T09:30:00Z,51.99,50.00
2026-04-12T09:31:00Z,52.00,50.00
2026-04-12T09:32:00Z,52.00,50.00
2026-04-12T09:33:00Z,52.00,50.00
2026-04-12T09:35:00Z,52.00,50.00
2026-04-12T09:36:00Z,52.00,50.00
2026-04-12T09:37:00Z,52.00,50.00
2026-04-12T09:38:00Z,52.00,50.00
2026-04-12T09:40:00Z,52.00,50.00
2026-04-12T09:41:00Z,52.00,50.00
2026-04-12T09:42:00Z,52.00,50.00
2026-04-12T09:43:00Z,52.00,50.00
2026-04-12T09:44:00Z,52.00,50.00
2026-04-12T09:45:00Z,52.00,50.00
2026-04-12T09:46:00Z,52.00,50.00
2026-04-12T09:47:00Z,52.00,50.00
2026-04-12T09:48:00Z,52.00,50.00
2026-04-12T09:49:00Z,52.00,49.00
2026-04-12T09:50:00Z,52.00,49.00
2026-04-12T09:51:00Z,52.00,50.00
2026-04-12T09:53:00Z,52.00,50.00
2026-04-12T09:54:00Z,52.00,50.00
2026-04-12T09:55:00Z,52.00,50.00
2026-04-12T09:56:00Z,52.00,50.00
2026-04-12T09:57:00Z,52.00,50.00
2026-04-12T09:58:00Z,51.00,50.00
2026-04-12T10:00:00Z,52.00,50.00
2026-04-12T10:01:00Z,52.00,50.00
2026-04-12T10:03:00Z,52.00,50.00
2026-04-12T10:04:00Z,52.00,50.00
2026-04-12T10:05:00Z,52.00,50.00
2026-04-12T10:06:00Z,52.00,50.00
2026-04-12T10:09:00Z,52.00,50.00
2026-04-12T10:10:00Z,52.00,49.06
2026-04-12T10:11:00Z,52.00,50.00
2026-04-12T10:12:00Z,52.00,50.00
2026-04-12T10:13:00Z,52.00,50.00
2026-04-12T10:14:00Z,52.00,50.00
2026-04-12T10:15:00Z,52.00,50.00
2026-04-12T10:16:00Z,52.00,49.05
2026-04-12T10:18:00Z,52.00,49.05
2026-04-12T10:19:00Z,52.00,49.05
2026-04-12T10:20:00Z,52.00,50.00
2026-04-12T10:21:00Z,52.00,50.00
2026-04-12T10:22:00Z,52.00,50.00
2026-04-12T10:23:00Z,51.95,50.00
2026-04-12T10:24:00Z,52.00,50.00
2026-04-12T10:26:00Z,52.00,50.00
2026-04-12T10:27:00Z,52.00,49.62
2026-04-12T10:28:00Z,52.00,50.00
2026-04-12T10:29:00Z,52.00,50.00
2026-04-12T10:30:00Z,52.00,50.00
2026-04-12T10:31:00Z,52.00,50.00
2026-04-12T10:32:00Z,52.00,50.00
2026-04-12T10:33:00Z,52.00,50.00
2026-04-12T10:34:00Z,52.00,50.00
2026-04-12T10:35:00Z,52.00,50.00
2026-04-12T10:36:00Z,52.00,49.00
2026-04-12T10:38:00Z,52.00,50.00
2026-04-12T10:39:00Z,52.00,50.00
2026-04-12T10:40:00Z,52.00,50.00
2026-04-12T10:41:00Z,52.00,50.00
2026-04-12T10:42:00Z,52.00,50.00
2026-04-12T10:44:00Z,52.00,50.00
2026-04-12T10:45:00Z,52.00,50.00
2026-04-12T10:47:00Z,51.00,50.00
2026-04-12T10:48:00Z,52.00,49.00
2026-04-12T10:49:00Z,52.00,50.00
2026-04-12T10:50:00Z,52.00,50.00
2026-04-12T10:51:00Z,52.00,50.00
2026-04-12T10:52:00Z,51.04,50.00
2026-04-12T10:53:00Z,52.00,50.00
2026-04-12T10:54:00Z,51.00,50.00
2026-04-12T10:55:00Z,52.00,50.00
2026-04-12T10:56:00Z,52.00,50.00
2026-04-12T10:57:00Z,52.00,50.00
2026-04-12T10:58:00Z,52.00,50.00
2026-04-12T11:01:00Z,52.00,50.00
2026-04-12T11:02:00Z,52.00,50.00
2026-04-12T11:03:00Z,52.00,50.00
2026-04-12T11:04:00Z,52.00,50.00
2026-04-12T11:05:00Z,52.00,50.00
2026-04-12T11:06:00Z,51.88,50.00
2026-04-12T11:07:00Z,51.88,50.00
2026-04-12T11:08:00Z,52.00,50.00
2026-04-12T11:09:00Z,52.00,50.00
2026-04-12T11:10:00Z,52.00,50.00
2026-04-12T11:11:00Z,52.00,49.28
2026-04-12T11:12:00Z,52.00,50.00
2026-04-12T11:13:00Z,52.00,50.00
2026-04-12T11:14:00Z,52.00,50.00
2026-04-12T11:15:00Z,52.00,50.00
2026-04-12T11:16:00Z,52.00,50.00
2026-04-12T11:17:00Z,52.00,50.00
2026-04-12T11:18:00Z,52.00,50.00
2026-04-12T11:19:00Z,52.00,49.34
2026-04-12T11:20:00Z,52.00,50.00
2026-04-12T11:21:00Z,52.00,49.11
2026-04-12T11:22:00Z,51.00,50.00
2026-04-12T11:23:00Z,51.50,50.00
2026-04-12T11:24:00Z,52.00,50.00
2026-04-12T11:25:00Z,52.00,50.00
2026-04-12T11:26:00Z,51.80,50.00
2026-04-12T11:27:00Z,51.80,50.00
2026-04-12T11:29:00Z,51.00,50.00
2026-04-12T11:30:00Z,52.00,50.00
2026-04-12T11:31:00Z,52.00,50.00
2026-04-12T11:32:00Z,52.00,50.00
2026-04-12T11:34:00Z,52.00,50.00
2026-04-12T11:35:00Z,51.00,50.00
2026-04-12T11:36:00Z,52.41,49.00
2026-04-12T11:37:00Z,52.41,50.00
2026-04-12T11:38:00Z,53.00,50.00
2026-04-12T11:39:00Z,53.00,50.00
2026-04-12T11:40:00Z,53.00,50.00
2026-04-12T11:41:00Z,53.00,50.00
2026-04-12T11:42:00Z,53.00,50.00
2026-04-12T11:43:00Z,53.00,50.00
2026-04-12T11:44:00Z,53.00,50.00
2026-04-12T11:45:00Z,53.00,50.00
2026-04-12T11:46:00Z,53.00,50.00
2026-04-12T11:47:00Z,53.00,50.00
2026-04-12T11:48:00Z,52.00,50.00
2026-04-12T11:49:00Z,53.00,50.00
2026-04-12T11:50:00Z,52.82,50.00
2026-04-12T11:51:00Z,53.00,49.93
2026-04-12T11:52:00Z,52.75,50.00
2026-04-12T11:53:00Z,53.00,50.00
2026-04-12T11:54:00Z,53.00,50.00
2026-04-12T11:55:00Z,52.99,50.00
