# event_ticker=KXATPMATCH-25OCT15BORSHA
# final_score=6-2 5-7 6-1
# match_winner=Denis Shapovalov
# fav_player=Denis Shapovalov
# dog_player=Leo Borg
# kalshi_date=2025-10-15
timestamp,Denis Shapovalov,Leo Borg
2025-10-15T13:53:00Z,91.00,10.00
2025-10-15T13:54:00Z,91.00,10.00
2025-10-15T13:56:00Z,91.00,10.00
2025-10-15T13:59:00Z,91.00,10.00
2025-10-15T14:00:00Z,91.00,10.00
2025-10-15T14:02:00Z,91.00,10.00
2025-10-15T14:03:00Z,91.00,10.00
2025-10-15T14:05:00Z,91.00,10.00
2025-10-15T14:06:00Z,91.00,10.00
2025-10-15T14:07:00Z,91.00,10.07
2025-10-15T14:08:00Z,91.00,10.00
2025-10-15T14:10:00Z,91.00,10.00
2025-10-15T14:11:00Z,91.00,10.00
2025-10-15T14:12:00Z,91.00,9.00
2025-10-15T14:13:00Z,91.00,10.00
2025-10-15T14:14:00Z,91.00,10.00
2025-10-15T14:16:00Z,91.00,10.00
2025-10-15T14:19:00Z,91.00,10.00
2025-10-15T14:22:00Z,91.00,10.00
2025-10-15T14:25:00Z,91.00,9.74
2025-10-15T14:27:00Z,91.00,10.00
2025-10-15T14:28:00Z,91.00,10.00
2025-10-15T14:30:00Z,91.00,10.00
2025-10-15T14:38:00Z,91.00,10.00
2025-10-15T14:40:00Z,91.00,10.00
2025-10-15T14:41:00Z,91.00,10.00
2025-10-15T14:43:00Z,91.00,10.00
2025-10-15T14:47:00Z,91.00,10.00
2025-10-15T14:49:00Z,91.00,10.00
2025-10-15T14:50:00Z,91.00,10.00
2025-10-15T14:54:00Z,91.00,10.00
2025-10-15T14:58:00Z,91.00,10.00
2025-10-15T15:04:00Z,91.00,10.00
2025-10-15T15:05:00Z,91.00,10.00
2025-10-15T15:06:00Z,91.00,10.00
2025-10-15T15:07:00Z,91.00,10.00
2025-10-15T15:08:00Z,91.00,10.04
2025-10-15T15:10:00Z,91.00,11.00
2025-10-15T15:11:00Z,91.00,11.00
2025-10-15T15:12:00Z,91.00,9.28
2025-10-15T15:13:00Z,91.00,10.00
2025-10-15T15:14:00Z,91.00,10.00
2025-10-15T15:15:00Z,91.00,10.00
2025-10-15T15:16:00Z,91.00,10.07
2025-10-15T15:17:00Z,91.00,10.82
2025-10-15T15:18:00Z,91.00,10.00
2025-10-15T15:20:00Z,91.00,10.00
2025-10-15T15:21:00Z,91.00,10.00
2025-10-15T15:22:00Z,91.00,10.00
2025-10-15T15:24:00Z,91.00,10.00
2025-10-15T15:26:00Z,91.00,10.00
2025-10-15T15:27:00Z,91.00,10.00
2025-10-15T15:29:00Z,91.00,10.00
2025-10-15T15:30:00Z,91.00,10.00
2025-10-15T15:34:00Z,91.00,10.00
2025-10-15T15:35:00Z,91.00,10.00
2025-10-15T15:37:00Z,91.00,10.00
2025-10-15T15:38:00Z,91.00,10.00
2025-10-15T15:39:00Z,91.00,10.00
2025-10-15T15:40:00Z,91.00,10.00
2025-10-15T15:41:00Z,91.00,10.00
2025-10-15T15:42:00Z,91.00,10.00
2025-10-15T15:43:00Z,91.00,10.00
2025-10-15T15:44:00Z,91.00,10.00
2025-10-15T15:46:00Z,91.00,10.00
2025-10-15T15:47:00Z,90.00,10.00
2025-10-15T15:48:00Z,90.00,10.00
2025-10-15T15:49:00Z,90.00,10.00
2025-10-15T15:50:00Z,90.00,11.00
2025-10-15T15:51:00Z,90.00,11.00
2025-10-15T15:52:00Z,90.00,11.00
2025-10-15T15:53:00Z,90.00,10.67
2025-10-15T15:54:00Z,90.00,11.00
2025-10-15T15:55:00Z,90.00,11.00
2025-10-15T15:56:00Z,90.00,10.61
2025-10-15T15:57:00Z,90.00,11.00
2025-10-15T15:58:00Z,90.00,11.00
2025-10-15T15:59:00Z,90.00,11.00
2025-10-15T16:00:00Z,90.00,11.00
2025-10-15T16:01:00Z,90.00,11.00
2025-10-15T16:02:00Z,90.00,11.00
2025-10-15T16:03:00Z,90.00,10.78
2025-10-15T16:04:00Z,90.00,11.00
2025-10-15T16:05:00Z,90.00,11.10
2025-10-15T16:06:00Z,90.00,10.80
2025-10-15T16:07:00Z,90.00,11.00
2025-10-15T16:09:00Z,90.00,11.00
2025-10-15T16:10:00Z,90.00,11.00
2025-10-15T16:11:00Z,90.00,11.00
2025-10-15T16:12:00Z,90.00,10.68
2025-10-15T16:13:00Z,90.00,11.00
2025-10-15T16:14:00Z,90.00,11.00
2025-10-15T16:15:00Z,90.00,11.00
2025-10-15T16:16:00Z,90.00,11.00
2025-10-15T16:17:00Z,90.00,11.00
2025-10-15T16:18:00Z,90.00,11.00
2025-10-15T16:19:00Z,90.00,11.00
2025-10-15T16:20:00Z,90.00,11.00
2025-10-15T16:21:00Z,90.00,11.00
2025-10-15T16:22:00Z,90.00,11.00
2025-10-15T16:23:00Z,90.00,11.00
2025-10-15T16:24:00Z,90.00,11.00
2025-10-15T16:25:00Z,90.00,11.00
2025-10-15T16:26:00Z,90.00,11.00
2025-10-15T16:27:00Z,90.00,11.00
2025-10-15T16:28:00Z,90.00,11.00
2025-10-15T16:29:00Z,90.00,11.00
2025-10-15T16:30:00Z,90.00,11.00
2025-10-15T16:31:00Z,90.00,11.00
2025-10-15T16:32:00Z,90.00,11.00
2025-10-15T16:34:00Z,90.00,11.00
2025-10-15T16:35:00Z,90.00,11.00
2025-10-15T16:37:00Z,90.00,11.00
2025-10-15T16:38:00Z,90.00,11.00
2025-10-15T16:39:00Z,90.00,11.00
2025-10-15T16:40:00Z,89.95,11.00
2025-10-15T16:41:00Z,90.00,11.00
2025-10-15T16:42:00Z,90.00,11.00
2025-10-15T16:43:00Z,90.00,11.00
2025-10-15T16:44:00Z,90.00,11.00
2025-10-15T16:45:00Z,90.00,11.00
2025-10-15T16:46:00Z,90.00,11.00
2025-10-15T16:47:00Z,90.00,11.00
2025-10-15T16:49:00Z,90.00,11.00
2025-10-15T16:50:00Z,90.00,11.00
2025-10-15T16:51:00Z,90.00,11.00
2025-10-15T16:53:00Z,90.00,11.00
2025-10-15T16:54:00Z,90.00,11.00
2025-10-15T16:55:00Z,90.00,11.00
2025-10-15T16:56:00Z,90.00,11.00
2025-10-15T16:57:00Z,90.00,10.96
2025-10-15T16:58:00Z,90.00,10.67
2025-10-15T17:00:00Z,90.00,11.00
2025-10-15T17:01:00Z,90.00,11.00
2025-10-15T17:02:00Z,90.00,11.00
2025-10-15T17:03:00Z,90.00,11.00
2025-10-15T17:04:00Z,90.00,11.00
2025-10-15T17:05:00Z,90.00,11.00
2025-10-15T17:06:00Z,90.00,11.00
2025-10-15T17:07:00Z,90.00,11.00
2025-10-15T17:09:00Z,90.00,11.00
2025-10-15T17:10:00Z,90.00,11.00
2025-10-15T17:11:00Z,90.00,10.00
2025-10-15T17:12:00Z,90.00,10.58
2025-10-15T17:13:00Z,90.00,10.00
2025-10-15T17:14:00Z,90.00,10.00
2025-10-15T17:15:00Z,90.00,9.00
2025-10-15T17:16:00Z,90.00,10.00
2025-10-15T17:17:00Z,90.00,10.00
2025-10-15T17:18:00Z,90.00,10.00
2025-10-15T17:19:00Z,90.00,10.00
2025-10-15T17:20:00Z,90.00,10.00
2025-10-15T17:21:00Z,90.00,10.00
2025-10-15T17:22:00Z,90.00,10.00
2025-10-15T17:24:00Z,90.00,10.00
2025-10-15T17:25:00Z,90.00,10.00
2025-10-15T17:26:00Z,90.00,9.90
2025-10-15T17:27:00Z,91.00,10.18
2025-10-15T17:28:00Z,91.00,10.99
2025-10-15T17:29:00Z,91.00,10.00
2025-10-15T17:30:00Z,91.00,10.00
2025-10-15T17:31:00Z,91.00,10.00
2025-10-15T17:32:00Z,91.00,10.00
2025-10-15T17:33:00Z,91.00,10.00
2025-10-15T17:34:00Z,91.00,10.00
2025-10-15T17:35:00Z,91.00,10.17
2025-10-15T17:36:00Z,91.00,10.00
2025-10-15T17:37:00Z,91.00,9.76
2025-10-15T17:38:00Z,91.00,10.00
2025-10-15T17:39:00Z,91.00,10.00
2025-10-15T17:40:00Z,91.00,10.00
2025-10-15T17:41:00Z,91.00,10.00
2025-10-15T17:42:00Z,91.00,10.00
2025-10-15T17:43:00Z,91.00,10.00
2025-10-15T17:44:00Z,91.00,10.00
2025-10-15T17:45:00Z,91.00,10.00
2025-10-15T17:47:00Z,91.00,10.00
2025-10-15T17:48:00Z,89.00,10.00
2025-10-15T17:49:00Z,91.00,10.00
2025-10-15T17:50:00Z,91.00,10.00
2025-10-15T17:51:00Z,91.00,10.00
2025-10-15T17:52:00Z,91.00,10.23
2025-10-15T17:53:00Z,89.00,10.14
2025-10-15T17:54:00Z,89.00,10.00
2025-10-15T17:55:00Z,89.00,10.00
2025-10-15T17:56:00Z,89.00,10.00
2025-10-15T17:57:00Z,89.00,10.08
2025-10-15T17:58:00Z,89.00,11.00
2025-10-15T17:59:00Z,89.00,11.00
2025-10-15T18:00:00Z,89.00,10.00
2025-10-15T18:01:00Z,89.00,10.00
2025-10-15T18:02:00Z,89.00,10.00
2025-10-15T18:03:00Z,89.00,10.90
2025-10-15T18:04:00Z,89.00,10.95
2025-10-15T18:05:00Z,89.00,10.95
2025-10-15T18:06:00Z,89.00,11.00
2025-10-15T18:07:00Z,90.26,10.64
2025-10-15T18:08:00Z,90.26,9.96
2025-10-15T18:09:00Z,90.26,10.00
2025-10-15T18:10:00Z,90.26,10.00
2025-10-15T18:11:00Z,90.26,10.00
2025-10-15T18:12:00Z,90.26,10.08
2025-10-15T18:13:00Z,90.26,10.15
2025-10-15T18:14:00Z,90.26,8.83
2025-10-15T18:15:00Z,90.26,10.00
2025-10-15T18:17:00Z,91.00,10.00
2025-10-15T18:18:00Z,91.00,10.00
2025-10-15T18:19:00Z,91.00,10.00
2025-10-15T18:20:00Z,91.00,10.00
2025-10-15T18:21:00Z,91.00,9.99
2025-10-15T18:23:00Z,91.00,10.00
2025-10-15T18:24:00Z,91.00,10.00
2025-10-15T18:25:00Z,91.00,10.00
2025-10-15T18:26:00Z,91.00,10.00
2025-10-15T18:27:00Z,91.00,10.00
2025-10-15T18:28:00Z,91.00,10.00
2025-10-15T18:29:00Z,91.00,10.00
2025-10-15T18:30:00Z,91.00,10.00
2025-10-15T18:31:00Z,91.00,10.00
2025-10-15T18:32:00Z,91.00,10.00
2025-10-15T18:33:00Z,91.00,9.96
2025-10-15T18:34:00Z,91.00,10.00
2025-10-15T18:36:00Z,91.00,10.00
2025-10-15T18:37:00Z,91.00,10.00
2025-10-15T18:38:00Z,91.00,10.00
2025-10-15T18:39:00Z,91.00,9.11
2025-10-15T18:40:00Z,91.00,10.00
2025-10-15T18:41:00Z,91.00,10.00
2025-10-15T18:42:00Z,91.00,10.00
2025-10-15T18:43:00Z,91.00,9.07
2025-10-15T18:44:00Z,91.00,10.00
2025-10-15T18:45:00Z,91.00,10.00
2025-10-15T18:46:00Z,90.00,10.00
2025-10-15T18:47:00Z,90.00,10.00
2025-10-15T18:48:00Z,91.00,10.94
2025-10-15T18:49:00Z,90.52,11.36
2025-10-15T18:50:00Z,89.91,11.98
2025-10-15T18:51:00Z,89.91,13.07
2025-10-15T18:52:00Z,89.00,12.79
2025-10-15T18:53:00Z,89.00,13.00
2025-10-15T18:54:00Z,89.00,12.95
2025-10-15T18:55:00Z,89.00,13.11
2025-10-15T18:56:00Z,89.00,13.00
2025-10-15T18:57:00Z,89.00,13.00
2025-10-15T18:58:00Z,88.02,13.00
2025-10-15T18:59:00Z,89.00,13.06
2025-10-15T19:00:00Z,88.98,13.00
2025-10-15T19:01:00Z,89.00,13.00
2025-10-15T19:02:00Z,88.55,13.95
2025-10-15T19:03:00Z,89.00,14.00
2025-10-15T19:04:00Z,89.00,13.16
2025-10-15T19:05:00Z,89.00,14.32
2025-10-15T19:06:00Z,89.00,13.04
2025-10-15T19:07:00Z,87.98,13.52
2025-10-15T19:08:00Z,89.75,10.31
2025-10-15T19:09:00Z,92.01,7.14
2025-10-15T19:10:00Z,94.99,5.83
2025-10-15T19:11:00Z,93.71,5.64
2025-10-15T19:12:00Z,96.00,6.32
2025-10-15T19:13:00Z,95.00,7.82
2025-10-15T19:14:00Z,93.36,8.73
2025-10-15T19:15:00Z,94.16,6.49
2025-10-15T19:16:00Z,89.57,9.31
2025-10-15T19:17:00Z,88.82,14.33
2025-10-15T19:18:00Z,89.00,13.49
2025-10-15T19:19:00Z,89.89,13.18
2025-10-15T19:20:00Z,90.56,10.95
2025-10-15T19:21:00Z,87.99,12.08
2025-10-15T19:22:00Z,91.00,14.14
2025-10-15T19:23:00Z,93.12,7.00
2025-10-15T19:24:00Z,93.00,6.60
2025-10-15T19:25:00Z,93.00,6.21
2025-10-15T19:26:00Z,94.15,5.65
2025-10-15T19:27:00Z,94.00,5.92
2025-10-15T19:28:00Z,96.00,4.78
2025-10-15T19:29:00Z,97.46,4.02
2025-10-15T19:30:00Z,97.00,2.61
2025-10-15T19:31:00Z,97.07,4.73
2025-10-15T19:32:00Z,97.95,4.49
2025-10-15T19:33:00Z,97.67,4.78
2025-10-15T19:34:00Z,97.37,3.24
2025-10-15T19:35:00Z,98.00,2.58
2025-10-15T19:36:00Z,98.00,3.73
2025-10-15T19:37:00Z,97.00,2.34
2025-10-15T19:38:00Z,97.06,2.75
2025-10-15T19:39:00Z,97.06,3.39
2025-10-15T19:40:00Z,97.06,3.99
2025-10-15T19:41:00Z,96.89,3.94
2025-10-15T19:42:00Z,97.00,4.00
2025-10-15T19:43:00Z,97.00,4.04
2025-10-15T19:44:00Z,97.00,4.73
2025-10-15T19:45:00Z,97.00,4.59
2025-10-15T19:46:00Z,97.00,4.48
2025-10-15T19:47:00Z,97.00,4.39
2025-10-15T19:48:00Z,97.00,3.84
2025-10-15T19:49:00Z,97.00,4.64
2025-10-15T19:50:00Z,97.08,3.82
2025-10-15T19:51:00Z,96.74,3.66
2025-10-15T19:52:00Z,96.15,5.53
2025-10-15T19:53:00Z,95.04,5.42
2025-10-15T19:54:00Z,94.09,5.40
2025-10-15T19:55:00Z,98.00,2.91
2025-10-15T19:56:00Z,97.00,4.58
2025-10-15T19:57:00Z,95.03,4.98
2025-10-15T19:58:00Z,97.00,3.04
2025-10-15T19:59:00Z,96.86,4.22
2025-10-15T20:00:00Z,97.01,3.07
2025-10-15T20:01:00Z,97.01,4.57
2025-10-15T20:02:00Z,96.00,5.25
2025-10-15T20:03:00Z,96.00,5.60
2025-10-15T20:04:00Z,96.99,5.58
2025-10-15T20:05:00Z,96.99,4.35
2025-10-15T20:06:00Z,97.00,5.00
2025-10-15T20:07:00Z,95.00,5.36
2025-10-15T20:08:00Z,95.96,5.83
2025-10-15T20:09:00Z,95.00,5.86
2025-10-15T20:10:00Z,95.00,5.54
2025-10-15T20:11:00Z,96.77,3.55
2025-10-15T20:12:00Z,95.00,6.00
2025-10-15T20:13:00Z,95.00,5.02
2025-10-15T20:14:00Z,95.00,5.92
2025-10-15T20:15:00Z,95.00,6.38
2025-10-15T20:16:00Z,96.68,3.09
2025-10-15T20:17:00Z,98.41,2.79
2025-10-15T20:18:00Z,99.00,1.76
2025-10-15T20:19:00Z,99.00,1.40
2025-10-15T20:20:00Z,99.00,1.00
2025-10-15T20:21:00Z,99.00,1.53
2025-10-15T20:22:00Z,99.00,1.00
2025-10-15T20:23:00Z,99.00,1.00
2025-10-15T20:24:00Z,99.00,1.00
2025-10-15T20:25:00Z,99.00,1.03
2025-10-15T20:26:00Z,99.00,1.38
2025-10-15T20:27:00Z,98.23,2.07
2025-10-15T20:28:00Z,98.23,3.01
2025-10-15T20:29:00Z,96.98,7.51
2025-10-15T20:30:00Z,94.28,4.98
2025-10-15T20:31:00Z,97.00,4.46
2025-10-15T20:32:00Z,97.15,4.89
2025-10-15T20:33:00Z,94.23,4.44
2025-10-15T20:34:00Z,94.54,5.11
2025-10-15T20:35:00Z,94.00,8.30
2025-10-15T20:36:00Z,91.27,9.09
2025-10-15T20:37:00Z,88.42,12.50
2025-10-15T20:38:00Z,87.19,16.09
2025-10-15T20:39:00Z,84.85,16.59
2025-10-15T20:40:00Z,90.53,10.19
2025-10-15T20:41:00Z,81.78,20.55
2025-10-15T20:42:00Z,80.14,22.73
2025-10-15T20:43:00Z,80.00,21.39
2025-10-15T20:44:00Z,80.00,21.48
2025-10-15T20:45:00Z,82.39,21.65
2025-10-15T20:46:00Z,80.00,20.13
2025-10-15T20:47:00Z,81.20,18.21
2025-10-15T20:48:00Z,77.25,22.53
2025-10-15T20:49:00Z,67.86,26.22
2025-10-15T20:50:00Z,70.64,28.83
2025-10-15T20:51:00Z,74.14,24.10
2025-10-15T20:52:00Z,78.50,21.25
2025-10-15T20:53:00Z,85.47,12.16
2025-10-15T20:54:00Z,91.45,8.54
2025-10-15T20:55:00Z,93.38,7.55
2025-10-15T20:56:00Z,94.00,5.16
2025-10-15T20:57:00Z,92.54,6.31
2025-10-15T20:58:00Z,91.55,7.68
2025-10-15T20:59:00Z,94.93,5.48
2025-10-15T21:00:00Z,93.98,8.15
2025-10-15T21:01:00Z,95.23,4.93
2025-10-15T21:02:00Z,98.44,1.86
2025-10-15T21:03:00Z,99.00,1.93
2025-10-15T21:04:00Z,98.10,1.40
2025-10-15T21:05:00Z,98.46,2.23
2025-10-15T21:06:00Z,98.22,1.66
2025-10-15T21:07:00Z,98.00,1.46
2025-10-15T21:08:00Z,99.00,2.21
2025-10-15T21:09:00Z,98.92,1.36
2025-10-15T21:10:00Z,99.00,1.00
2025-10-15T21:11:00Z,99.00,1.00
2025-10-15T21:12:00Z,99.00,1.47
2025-10-15T21:13:00Z,98.98,1.98
2025-10-15T21:14:00Z,98.98,1.56
2025-10-15T21:15:00Z,98.98,1.12
2025-10-15T21:16:00Z,98.98,1.77
2025-10-15T21:17:00Z,99.00,1.00
2025-10-15T21:18:00Z,99.00,1.00
