# event_ticker=KXATPMATCH-25NOV07KORMUS
# final_score=6-0 5-7 7-5
# match_winner=Lorenzo Musetti
# fav_player=Lorenzo Musetti
# dog_player=Sebastian Korda
# kalshi_date=2025-11-07
timestamp,Lorenzo Musetti,Sebastian Korda
2025-11-07T14:36:00Z,56.00,47.00
2025-11-07T14:40:00Z,56.00,47.00
2025-11-07T14:50:00Z,56.00,47.00
2025-11-07T14:54:00Z,56.00,47.00
2025-11-07T15:05:00Z,56.00,47.00
2025-11-07T15:06:00Z,56.00,47.00
2025-11-07T15:08:00Z,56.00,47.00
2025-11-07T15:09:00Z,56.00,47.00
2025-11-07T15:22:00Z,55.00,47.00
2025-11-07T15:23:00Z,56.00,47.00
2025-11-07T15:25:00Z,56.00,47.00
2025-11-07T15:31:00Z,56.00,47.00
2025-11-07T15:32:00Z,56.00,47.00
2025-11-07T15:33:00Z,56.00,47.00
2025-11-07T15:34:00Z,56.00,47.00
2025-11-07T15:35:00Z,56.00,47.00
2025-11-07T15:36:00Z,56.00,47.00
2025-11-07T15:37:00Z,55.45,47.00
2025-11-07T15:42:00Z,56.00,47.00
2025-11-07T15:44:00Z,56.00,47.00
2025-11-07T15:46:00Z,56.00,47.00
2025-11-07T15:47:00Z,55.00,47.00
2025-11-07T15:50:00Z,55.00,47.00
2025-11-07T15:56:00Z,56.00,47.00
2025-11-07T15:57:00Z,56.00,47.00
2025-11-07T15:59:00Z,56.00,47.00
2025-11-07T16:03:00Z,56.00,46.04
2025-11-07T16:06:00Z,56.00,44.71
2025-11-07T16:11:00Z,56.00,44.71
2025-11-07T16:15:00Z,56.00,44.71
2025-11-07T16:17:00Z,56.00,44.71
2025-11-07T16:18:00Z,56.00,44.00
2025-11-07T16:20:00Z,56.00,45.00
2025-11-07T16:24:00Z,56.00,45.00
2025-11-07T16:25:00Z,56.00,45.62
2025-11-07T16:26:00Z,54.21,45.62
2025-11-07T16:29:00Z,56.00,45.62
2025-11-07T16:30:00Z,56.00,45.00
2025-11-07T16:33:00Z,56.00,45.10
2025-11-07T16:35:00Z,55.44,45.10
2025-11-07T16:37:00Z,56.00,45.10
2025-11-07T16:39:00Z,56.00,46.00
2025-11-07T16:40:00Z,56.00,46.00
2025-11-07T16:41:00Z,56.00,46.00
2025-11-07T16:42:00Z,56.00,46.00
2025-11-07T16:43:00Z,56.00,46.00
2025-11-07T16:44:00Z,55.00,46.00
2025-11-07T16:45:00Z,54.00,46.00
2025-11-07T16:46:00Z,54.00,46.00
2025-11-07T16:47:00Z,54.00,46.00
2025-11-07T16:48:00Z,54.00,46.00
2025-11-07T16:49:00Z,54.00,46.00
2025-11-07T16:50:00Z,54.00,46.00
2025-11-07T16:51:00Z,54.00,46.00
2025-11-07T16:52:00Z,54.00,47.00
2025-11-07T16:53:00Z,54.00,46.72
2025-11-07T16:54:00Z,54.00,47.00
2025-11-07T16:55:00Z,54.00,47.00
2025-11-07T16:56:00Z,54.00,47.00
2025-11-07T16:57:00Z,54.00,47.00
2025-11-07T16:58:00Z,54.00,47.00
2025-11-07T16:59:00Z,54.00,47.00
2025-11-07T17:00:00Z,54.00,46.99
2025-11-07T17:01:00Z,54.00,47.00
2025-11-07T17:02:00Z,54.00,47.02
2025-11-07T17:04:00Z,54.00,47.00
2025-11-07T17:05:00Z,54.00,47.00
2025-11-07T17:06:00Z,54.00,48.00
2025-11-07T17:07:00Z,54.00,47.86
2025-11-07T17:08:00Z,54.00,48.00
2025-11-07T17:09:00Z,54.00,49.00
2025-11-07T17:10:00Z,54.00,47.00
2025-11-07T17:11:00Z,56.13,44.91
2025-11-07T17:12:00Z,65.85,35.15
2025-11-07T17:13:00Z,70.43,32.49
2025-11-07T17:14:00Z,72.02,29.00
2025-11-07T17:15:00Z,72.42,29.00
2025-11-07T17:16:00Z,74.74,26.00
2025-11-07T17:17:00Z,77.24,25.97
2025-11-07T17:18:00Z,81.72,20.50
2025-11-07T17:19:00Z,82.63,17.64
2025-11-07T17:20:00Z,83.63,16.95
2025-11-07T17:21:00Z,84.20,17.96
2025-11-07T17:22:00Z,85.98,16.00
2025-11-07T17:23:00Z,87.23,15.39
2025-11-07T17:24:00Z,88.45,12.60
2025-11-07T17:25:00Z,89.18,12.00
2025-11-07T17:26:00Z,89.15,11.64
2025-11-07T17:27:00Z,89.99,12.23
2025-11-07T17:28:00Z,88.51,13.33
2025-11-07T17:29:00Z,88.88,12.00
2025-11-07T17:30:00Z,89.95,11.51
2025-11-07T17:31:00Z,90.36,11.14
2025-11-07T17:32:00Z,90.29,10.37
2025-11-07T17:33:00Z,89.05,12.16
2025-11-07T17:34:00Z,88.32,12.76
2025-11-07T17:35:00Z,87.40,14.24
2025-11-07T17:36:00Z,90.52,11.30
2025-11-07T17:37:00Z,89.13,11.93
2025-11-07T17:38:00Z,89.36,11.07
2025-11-07T17:39:00Z,88.92,13.87
2025-11-07T17:40:00Z,88.97,13.48
2025-11-07T17:41:00Z,86.80,13.20
2025-11-07T17:42:00Z,85.54,17.95
2025-11-07T17:43:00Z,83.20,17.15
2025-11-07T17:44:00Z,85.64,15.51
2025-11-07T17:45:00Z,87.29,12.60
2025-11-07T17:46:00Z,88.21,11.56
2025-11-07T17:47:00Z,88.75,10.32
2025-11-07T17:48:00Z,89.62,10.91
2025-11-07T17:49:00Z,90.16,9.54
2025-11-07T17:50:00Z,87.95,13.42
2025-11-07T17:51:00Z,86.00,14.99
2025-11-07T17:52:00Z,86.00,15.26
2025-11-07T17:53:00Z,84.74,18.30
2025-11-07T17:54:00Z,84.54,17.24
2025-11-07T17:55:00Z,86.00,14.70
2025-11-07T17:56:00Z,87.76,15.75
2025-11-07T17:57:00Z,82.55,17.52
2025-11-07T17:58:00Z,83.00,18.00
2025-11-07T17:59:00Z,82.25,17.96
2025-11-07T18:00:00Z,84.14,17.60
2025-11-07T18:01:00Z,85.89,14.95
2025-11-07T18:02:00Z,87.92,13.06
2025-11-07T18:03:00Z,90.71,9.12
2025-11-07T18:04:00Z,89.33,11.04
2025-11-07T18:05:00Z,94.88,3.11
2025-11-07T18:06:00Z,97.27,3.44
2025-11-07T18:07:00Z,96.58,4.29
2025-11-07T18:08:00Z,95.07,4.58
2025-11-07T18:09:00Z,93.24,6.53
2025-11-07T18:10:00Z,91.16,10.03
2025-11-07T18:11:00Z,86.88,14.84
2025-11-07T18:12:00Z,81.96,17.12
2025-11-07T18:13:00Z,80.65,17.76
2025-11-07T18:14:00Z,79.99,21.58
2025-11-07T18:15:00Z,77.29,21.37
2025-11-07T18:16:00Z,72.80,27.00
2025-11-07T18:17:00Z,74.38,25.65
2025-11-07T18:18:00Z,81.05,20.73
2025-11-07T18:19:00Z,82.04,18.85
2025-11-07T18:20:00Z,83.04,17.61
2025-11-07T18:21:00Z,83.87,18.74
2025-11-07T18:22:00Z,80.06,21.81
2025-11-07T18:23:00Z,78.01,23.54
2025-11-07T18:24:00Z,77.99,22.90
2025-11-07T18:25:00Z,70.72,29.10
2025-11-07T18:26:00Z,63.64,35.64
2025-11-07T18:27:00Z,56.24,43.55
2025-11-07T18:28:00Z,55.96,43.87
2025-11-07T18:29:00Z,55.92,44.66
2025-11-07T18:30:00Z,50.84,50.43
2025-11-07T18:31:00Z,51.24,48.23
2025-11-07T18:32:00Z,55.74,44.70
2025-11-07T18:33:00Z,51.15,49.77
2025-11-07T18:34:00Z,53.98,45.96
2025-11-07T18:35:00Z,53.20,50.12
2025-11-07T18:36:00Z,51.32,50.52
2025-11-07T18:37:00Z,52.68,45.74
2025-11-07T18:38:00Z,52.65,49.72
2025-11-07T18:39:00Z,55.93,41.36
2025-11-07T18:40:00Z,49.99,47.36
2025-11-07T18:41:00Z,49.25,50.76
2025-11-07T18:42:00Z,49.31,51.62
2025-11-07T18:43:00Z,48.44,50.32
2025-11-07T18:44:00Z,49.21,49.41
2025-11-07T18:45:00Z,51.38,50.78
2025-11-07T18:46:00Z,47.06,56.21
2025-11-07T18:47:00Z,45.99,53.97
2025-11-07T18:48:00Z,44.67,53.21
2025-11-07T18:49:00Z,50.47,50.81
2025-11-07T18:50:00Z,47.53,51.81
2025-11-07T18:51:00Z,50.86,47.85
2025-11-07T18:52:00Z,48.59,48.77
2025-11-07T18:53:00Z,46.99,53.99
2025-11-07T18:54:00Z,45.79,53.96
2025-11-07T18:55:00Z,40.50,59.35
2025-11-07T18:56:00Z,47.61,55.02
2025-11-07T18:57:00Z,52.40,47.91
2025-11-07T18:58:00Z,51.13,49.93
2025-11-07T18:59:00Z,46.19,55.05
2025-11-07T19:00:00Z,45.36,55.21
2025-11-07T19:01:00Z,45.13,55.17
2025-11-07T19:02:00Z,46.89,55.26
2025-11-07T19:03:00Z,49.60,51.05
2025-11-07T19:04:00Z,51.15,49.55
2025-11-07T19:05:00Z,57.00,45.47
2025-11-07T19:06:00Z,51.86,44.65
2025-11-07T19:07:00Z,46.03,52.27
2025-11-07T19:08:00Z,42.18,57.39
2025-11-07T19:09:00Z,40.43,57.53
2025-11-07T19:10:00Z,37.48,60.15
2025-11-07T19:11:00Z,37.25,60.47
2025-11-07T19:12:00Z,40.67,57.54
2025-11-07T19:13:00Z,30.97,62.27
2025-11-07T19:14:00Z,24.61,74.34
2025-11-07T19:15:00Z,31.00,74.46
2025-11-07T19:16:00Z,37.16,59.72
2025-11-07T19:17:00Z,39.94,58.66
2025-11-07T19:18:00Z,43.56,56.09
2025-11-07T19:19:00Z,48.78,50.88
2025-11-07T19:20:00Z,48.91,52.09
2025-11-07T19:21:00Z,58.51,42.90
2025-11-07T19:22:00Z,63.95,37.78
2025-11-07T19:23:00Z,91.15,8.63
2025-11-07T19:24:00Z,91.61,8.80
2025-11-07T19:25:00Z,86.67,11.52
2025-11-07T19:26:00Z,89.01,10.66
2025-11-07T19:27:00Z,93.23,6.32
2025-11-07T19:28:00Z,83.07,19.80
2025-11-07T19:29:00Z,81.03,16.20
2025-11-07T19:30:00Z,96.29,3.86
2025-11-07T19:31:00Z,99.00,3.86
2025-11-07T19:32:00Z,99.00,3.86
