# event_ticker=KXATPMATCH-25NOV13ALCMUS
# final_score=6-4 6-1
# match_winner=Carlos Alcaraz
# fav_player=Carlos Alcaraz
# dog_player=Lorenzo Musetti
# kalshi_date=2025-11-13
timestamp,Carlos Alcaraz,Lorenzo Musetti
2025-11-13T12:45:00Z,87.00,14.00
2025-11-13T12:46:00Z,87.00,14.00
2025-11-13T12:47:00Z,87.00,14.00
2025-11-13T12:49:00Z,87.00,14.00
2025-11-13T12:51:00Z,87.00,14.00
2025-11-13T12:52:00Z,87.00,14.00
2025-11-13T12:53:00Z,87.00,14.00
2025-11-13T12:56:00Z,87.00,14.00
2025-11-13T12:57:00Z,87.00,14.00
2025-11-13T13:02:00Z,87.00,14.00
2025-11-13T13:03:00Z,87.00,14.00
2025-11-13T13:04:00Z,87.00,14.00
2025-11-13T13:06:00Z,87.00,14.00
2025-11-13T13:08:00Z,87.00,14.00
2025-11-13T13:09:00Z,87.00,14.00
2025-11-13T13:10:00Z,87.00,14.00
2025-11-13T13:11:00Z,87.00,14.00
2025-11-13T13:15:00Z,87.00,14.00
2025-11-13T13:17:00Z,87.00,14.00
2025-11-13T13:19:00Z,87.00,14.00
2025-11-13T13:20:00Z,87.00,14.00
2025-11-13T13:22:00Z,87.00,14.00
2025-11-13T13:23:00Z,87.00,14.00
2025-11-13T13:24:00Z,86.00,14.00
2025-11-13T13:25:00Z,87.00,14.00
2025-11-13T13:27:00Z,87.00,14.00
2025-11-13T13:30:00Z,87.00,14.00
2025-11-13T13:31:00Z,87.00,14.00
2025-11-13T13:32:00Z,87.00,14.00
2025-11-13T13:33:00Z,87.00,13.14
2025-11-13T13:40:00Z,87.00,13.14
2025-11-13T13:41:00Z,87.00,13.27
2025-11-13T13:43:00Z,87.00,13.27
2025-11-13T13:44:00Z,87.00,14.00
2025-11-13T13:45:00Z,87.00,14.00
2025-11-13T13:46:00Z,87.00,14.00
2025-11-13T13:49:00Z,87.00,14.00
2025-11-13T13:50:00Z,87.00,14.00
2025-11-13T13:51:00Z,87.00,14.00
2025-11-13T13:52:00Z,87.00,14.00
2025-11-13T13:53:00Z,87.00,14.00
2025-11-13T13:54:00Z,87.00,14.00
2025-11-13T13:55:00Z,87.00,14.00
2025-11-13T13:56:00Z,87.00,14.00
2025-11-13T13:57:00Z,87.00,14.00
2025-11-13T13:58:00Z,87.00,14.00
2025-11-13T13:59:00Z,87.00,14.00
2025-11-13T14:00:00Z,87.00,14.00
2025-11-13T14:01:00Z,87.00,14.00
2025-11-13T14:03:00Z,87.00,14.00
2025-11-13T14:05:00Z,87.00,14.00
2025-11-13T14:06:00Z,87.00,14.00
2025-11-13T14:07:00Z,87.00,14.00
2025-11-13T14:08:00Z,87.00,14.00
2025-11-13T14:09:00Z,87.00,14.00
2025-11-13T14:10:00Z,87.00,14.00
2025-11-13T14:11:00Z,87.00,14.00
2025-11-13T14:12:00Z,87.00,14.00
2025-11-13T14:13:00Z,87.00,14.00
2025-11-13T14:14:00Z,87.00,14.00
2025-11-13T14:15:00Z,87.00,14.00
2025-11-13T14:20:00Z,87.00,14.00
2025-11-13T14:21:00Z,87.00,14.00
2025-11-13T14:22:00Z,87.00,14.00
2025-11-13T14:24:00Z,87.00,14.00
2025-11-13T14:25:00Z,87.00,14.00
2025-11-13T14:26:00Z,87.00,14.00
2025-11-13T14:27:00Z,87.00,14.00
2025-11-13T14:28:00Z,87.00,14.00
2025-11-13T14:29:00Z,87.00,14.00
2025-11-13T14:30:00Z,87.00,14.00
2025-11-13T14:31:00Z,87.00,14.00
2025-11-13T14:32:00Z,87.00,14.00
2025-11-13T14:33:00Z,87.00,14.00
2025-11-13T14:34:00Z,87.00,14.00
2025-11-13T14:36:00Z,87.00,14.00
2025-11-13T14:37:00Z,87.00,14.00
2025-11-13T14:38:00Z,87.00,14.00
2025-11-13T14:39:00Z,87.00,14.00
2025-11-13T14:40:00Z,87.00,13.95
2025-11-13T14:41:00Z,87.00,13.95
2025-11-13T14:42:00Z,87.00,13.90
2025-11-13T14:43:00Z,87.00,14.00
2025-11-13T14:44:00Z,87.00,14.00
2025-11-13T14:46:00Z,87.00,14.00
2025-11-13T14:47:00Z,87.00,14.00
2025-11-13T14:48:00Z,87.00,14.00
2025-11-13T14:49:00Z,87.00,14.00
2025-11-13T14:50:00Z,87.01,13.69
2025-11-13T14:51:00Z,88.00,14.00
2025-11-13T14:52:00Z,88.00,13.11
2025-11-13T14:53:00Z,88.00,13.00
2025-11-13T14:54:00Z,88.00,13.00
2025-11-13T14:55:00Z,88.00,13.00
2025-11-13T14:56:00Z,88.00,13.00
2025-11-13T14:57:00Z,88.00,13.00
2025-11-13T14:58:00Z,88.00,13.00
2025-11-13T14:59:00Z,88.00,13.00
2025-11-13T15:00:00Z,88.00,13.00
2025-11-13T15:01:00Z,88.00,13.00
2025-11-13T15:02:00Z,88.00,13.00
2025-11-13T15:03:00Z,88.00,13.00
2025-11-13T15:04:00Z,88.00,13.00
2025-11-13T15:05:00Z,88.00,13.00
2025-11-13T15:06:00Z,88.00,13.00
2025-11-13T15:07:00Z,88.00,13.00
2025-11-13T15:08:00Z,88.00,13.00
2025-11-13T15:09:00Z,88.00,13.00
2025-11-13T15:10:00Z,88.00,12.00
2025-11-13T15:11:00Z,88.00,13.00
2025-11-13T15:12:00Z,88.00,13.00
2025-11-13T15:13:00Z,88.00,13.00
2025-11-13T15:14:00Z,88.00,13.00
2025-11-13T15:15:00Z,88.00,13.00
2025-11-13T15:16:00Z,88.00,13.00
2025-11-13T15:17:00Z,88.00,13.00
2025-11-13T15:18:00Z,88.00,13.00
2025-11-13T15:19:00Z,88.00,13.00
2025-11-13T15:20:00Z,88.00,13.00
2025-11-13T15:21:00Z,88.00,13.00
2025-11-13T15:22:00Z,88.00,12.98
2025-11-13T15:23:00Z,88.00,12.79
2025-11-13T15:24:00Z,88.00,13.00
2025-11-13T15:25:00Z,87.11,13.00
2025-11-13T15:26:00Z,88.00,13.00
2025-11-13T15:27:00Z,88.00,13.00
2025-11-13T15:28:00Z,88.00,13.00
2025-11-13T15:29:00Z,88.00,12.93
2025-11-13T15:30:00Z,88.00,13.00
2025-11-13T15:31:00Z,88.00,13.00
2025-11-13T15:32:00Z,88.00,13.00
2025-11-13T15:33:00Z,88.00,13.00
2025-11-13T15:34:00Z,87.05,12.04
2025-11-13T15:35:00Z,87.96,13.00
2025-11-13T15:36:00Z,88.00,13.00
2025-11-13T15:37:00Z,88.00,13.00
2025-11-13T15:38:00Z,88.00,13.00
2025-11-13T15:39:00Z,88.00,13.00
2025-11-13T15:40:00Z,88.00,13.00
2025-11-13T15:41:00Z,88.00,12.98
2025-11-13T15:42:00Z,88.00,13.00
2025-11-13T15:43:00Z,87.92,13.00
2025-11-13T15:44:00Z,88.00,13.00
2025-11-13T15:45:00Z,88.00,13.00
2025-11-13T15:46:00Z,88.00,13.00
2025-11-13T15:47:00Z,88.00,13.00
2025-11-13T15:48:00Z,88.00,13.00
2025-11-13T15:49:00Z,88.00,12.86
2025-11-13T15:50:00Z,88.00,13.00
2025-11-13T15:51:00Z,88.00,13.00
2025-11-13T15:52:00Z,87.93,13.00
2025-11-13T15:53:00Z,88.00,13.00
2025-11-13T15:54:00Z,88.00,13.00
2025-11-13T15:55:00Z,88.00,13.00
2025-11-13T15:56:00Z,88.00,13.00
2025-11-13T15:57:00Z,88.00,13.00
2025-11-13T15:58:00Z,88.00,13.00
2025-11-13T15:59:00Z,88.00,13.00
2025-11-13T16:00:00Z,87.10,13.00
2025-11-13T16:01:00Z,88.00,13.00
2025-11-13T16:02:00Z,88.00,12.99
2025-11-13T16:03:00Z,88.00,12.94
2025-11-13T16:04:00Z,88.00,13.00
2025-11-13T16:05:00Z,88.00,13.00
2025-11-13T16:06:00Z,88.00,13.00
2025-11-13T16:07:00Z,88.00,13.00
2025-11-13T16:08:00Z,88.00,12.97
2025-11-13T16:09:00Z,88.00,13.00
2025-11-13T16:10:00Z,88.00,13.00
2025-11-13T16:11:00Z,88.00,13.00
2025-11-13T16:12:00Z,88.00,13.00
2025-11-13T16:13:00Z,88.00,13.00
2025-11-13T16:14:00Z,88.00,13.00
2025-11-13T16:15:00Z,88.00,13.00
2025-11-13T16:16:00Z,88.00,12.18
2025-11-13T16:17:00Z,88.00,13.00
2025-11-13T16:18:00Z,88.00,13.00
2025-11-13T16:19:00Z,88.00,13.00
2025-11-13T16:20:00Z,87.99,13.00
2025-11-13T16:21:00Z,88.00,13.00
2025-11-13T16:22:00Z,88.00,13.00
2025-11-13T16:23:00Z,88.00,13.00
2025-11-13T16:24:00Z,88.00,13.00
2025-11-13T16:25:00Z,88.00,13.00
2025-11-13T16:26:00Z,88.00,13.00
2025-11-13T16:27:00Z,88.00,13.00
2025-11-13T16:28:00Z,87.98,13.00
2025-11-13T16:29:00Z,87.60,13.00
2025-11-13T16:30:00Z,88.00,13.00
2025-11-13T16:31:00Z,88.00,13.00
2025-11-13T16:32:00Z,88.00,13.00
2025-11-13T16:33:00Z,88.00,13.00
2025-11-13T16:34:00Z,88.00,13.00
2025-11-13T16:35:00Z,88.00,12.38
2025-11-13T16:36:00Z,88.00,13.00
2025-11-13T16:37:00Z,88.00,13.00
2025-11-13T16:38:00Z,88.00,13.00
2025-11-13T16:39:00Z,87.74,13.00
2025-11-13T16:40:00Z,87.98,13.00
2025-11-13T16:41:00Z,88.00,13.00
2025-11-13T16:42:00Z,88.00,13.00
2025-11-13T16:43:00Z,88.00,13.00
2025-11-13T16:44:00Z,87.00,13.00
2025-11-13T16:45:00Z,87.79,12.90
2025-11-13T16:46:00Z,88.00,13.00
2025-11-13T16:47:00Z,87.99,13.00
2025-11-13T16:48:00Z,88.00,13.00
2025-11-13T16:49:00Z,88.00,13.00
2025-11-13T16:50:00Z,88.00,13.00
2025-11-13T16:51:00Z,88.00,13.00
2025-11-13T16:52:00Z,88.00,13.00
2025-11-13T16:53:00Z,88.00,12.89
2025-11-13T16:54:00Z,88.00,13.00
2025-11-13T16:55:00Z,88.00,13.00
2025-11-13T16:56:00Z,88.00,13.00
2025-11-13T16:57:00Z,88.00,13.00
2025-11-13T16:58:00Z,88.00,13.00
2025-11-13T16:59:00Z,88.00,13.00
2025-11-13T17:00:00Z,88.00,13.00
2025-11-13T17:01:00Z,88.00,13.00
2025-11-13T17:02:00Z,88.00,13.00
2025-11-13T17:03:00Z,88.00,13.00
2025-11-13T17:04:00Z,87.90,13.00
2025-11-13T17:05:00Z,88.00,13.00
2025-11-13T17:06:00Z,87.89,13.00
2025-11-13T17:07:00Z,87.89,13.00
2025-11-13T17:08:00Z,88.00,13.00
2025-11-13T17:09:00Z,88.00,13.00
2025-11-13T17:10:00Z,87.96,13.00
2025-11-13T17:11:00Z,88.00,13.00
2025-11-13T17:12:00Z,88.00,13.00
2025-11-13T17:13:00Z,87.35,13.00
2025-11-13T17:14:00Z,88.00,13.00
2025-11-13T17:15:00Z,88.00,13.00
2025-11-13T17:16:00Z,88.00,13.00
2025-11-13T17:17:00Z,88.00,13.00
2025-11-13T17:18:00Z,88.00,13.00
2025-11-13T17:19:00Z,88.00,13.00
2025-11-13T17:20:00Z,88.00,13.00
2025-11-13T17:21:00Z,88.00,13.00
2025-11-13T17:22:00Z,88.00,13.00
2025-11-13T17:23:00Z,88.00,13.00
2025-11-13T17:24:00Z,88.00,13.00
2025-11-13T17:25:00Z,88.00,13.00
2025-11-13T17:26:00Z,88.00,13.00
2025-11-13T17:27:00Z,88.00,13.00
2025-11-13T17:28:00Z,88.00,13.00
2025-11-13T17:29:00Z,88.00,13.00
2025-11-13T17:30:00Z,88.00,13.00
2025-11-13T17:31:00Z,88.00,13.00
2025-11-13T17:32:00Z,88.00,13.00
2025-11-13T17:33:00Z,87.99,13.00
2025-11-13T17:34:00Z,88.00,13.00
2025-11-13T17:35:00Z,88.00,12.07
2025-11-13T17:36:00Z,88.00,13.00
2025-11-13T17:37:00Z,88.00,13.00
2025-11-13T17:38:00Z,88.00,13.00
2025-11-13T17:39:00Z,88.00,13.00
2025-11-13T17:40:00Z,87.99,13.00
2025-11-13T17:41:00Z,88.00,13.00
2025-11-13T17:42:00Z,87.08,13.00
2025-11-13T17:43:00Z,88.00,13.00
2025-11-13T17:44:00Z,88.00,13.00
2025-11-13T17:45:00Z,88.00,13.00
2025-11-13T17:46:00Z,88.00,13.00
2025-11-13T17:47:00Z,87.99,13.00
2025-11-13T17:48:00Z,88.00,13.00
2025-11-13T17:49:00Z,88.00,13.00
2025-11-13T17:50:00Z,88.00,13.00
2025-11-13T17:51:00Z,88.00,13.00
2025-11-13T17:52:00Z,88.00,13.00
2025-11-13T17:53:00Z,88.00,13.00
2025-11-13T17:54:00Z,88.00,13.00
2025-11-13T17:55:00Z,88.00,13.00
2025-11-13T17:56:00Z,88.00,13.00
2025-11-13T17:57:00Z,88.00,13.00
2025-11-13T17:58:00Z,88.00,13.00
2025-11-13T17:59:00Z,87.32,13.00
2025-11-13T18:00:00Z,88.00,13.00
2025-11-13T18:01:00Z,88.00,13.00
2025-11-13T18:02:00Z,88.00,13.00
2025-11-13T18:03:00Z,88.00,12.13
2025-11-13T18:04:00Z,88.00,13.00
2025-11-13T18:05:00Z,88.00,13.00
2025-11-13T18:06:00Z,88.00,13.00
2025-11-13T18:07:00Z,88.00,13.00
2025-11-13T18:08:00Z,88.00,13.00
2025-11-13T18:09:00Z,88.00,13.00
2025-11-13T18:10:00Z,88.00,13.00
2025-11-13T18:11:00Z,88.00,13.00
2025-11-13T18:12:00Z,88.00,13.00
2025-11-13T18:13:00Z,88.00,13.00
2025-11-13T18:14:00Z,88.00,13.00
2025-11-13T18:15:00Z,87.82,12.69
2025-11-13T18:16:00Z,88.00,12.69
2025-11-13T18:17:00Z,88.00,13.00
2025-11-13T18:18:00Z,88.00,13.00
2025-11-13T18:19:00Z,88.00,13.00
2025-11-13T18:20:00Z,88.00,13.00
2025-11-13T18:21:00Z,87.01,13.00
2025-11-13T18:22:00Z,88.00,13.00
2025-11-13T18:23:00Z,87.76,12.75
2025-11-13T18:24:00Z,87.99,13.00
2025-11-13T18:25:00Z,88.00,13.00
2025-11-13T18:26:00Z,88.00,13.00
2025-11-13T18:27:00Z,88.00,13.00
2025-11-13T18:28:00Z,87.76,13.00
2025-11-13T18:29:00Z,88.00,12.98
2025-11-13T18:30:00Z,88.00,13.00
2025-11-13T18:31:00Z,88.00,13.00
2025-11-13T18:32:00Z,88.00,13.00
2025-11-13T18:33:00Z,87.61,13.00
2025-11-13T18:34:00Z,88.00,13.00
2025-11-13T18:35:00Z,88.00,13.00
2025-11-13T18:36:00Z,88.00,13.00
2025-11-13T18:37:00Z,87.01,13.00
2025-11-13T18:38:00Z,88.00,13.00
2025-11-13T18:39:00Z,88.00,13.00
2025-11-13T18:40:00Z,88.00,13.00
2025-11-13T18:41:00Z,88.00,13.00
2025-11-13T18:42:00Z,88.00,13.00
2025-11-13T18:43:00Z,88.00,13.00
2025-11-13T18:44:00Z,88.00,13.00
2025-11-13T18:45:00Z,88.00,13.00
2025-11-13T18:46:00Z,87.42,13.00
2025-11-13T18:47:00Z,87.42,13.00
2025-11-13T18:48:00Z,88.00,13.00
2025-11-13T18:49:00Z,88.00,13.00
2025-11-13T18:50:00Z,88.00,13.00
2025-11-13T18:51:00Z,88.00,13.00
2025-11-13T18:52:00Z,87.50,13.00
2025-11-13T18:53:00Z,88.00,12.99
2025-11-13T18:54:00Z,87.97,13.00
2025-11-13T18:55:00Z,88.00,13.00
2025-11-13T18:56:00Z,88.00,13.00
2025-11-13T18:57:00Z,88.00,13.00
2025-11-13T18:58:00Z,88.00,13.00
2025-11-13T18:59:00Z,88.00,13.00
2025-11-13T19:00:00Z,88.00,13.00
2025-11-13T19:01:00Z,88.00,12.93
2025-11-13T19:02:00Z,88.00,12.99
2025-11-13T19:03:00Z,88.00,13.00
2025-11-13T19:04:00Z,88.00,13.00
2025-11-13T19:05:00Z,88.00,13.00
2025-11-13T19:06:00Z,88.00,13.00
2025-11-13T19:07:00Z,88.00,13.00
2025-11-13T19:08:00Z,87.92,13.00
2025-11-13T19:09:00Z,88.00,13.00
2025-11-13T19:10:00Z,88.00,13.00
2025-11-13T19:11:00Z,88.00,13.00
2025-11-13T19:12:00Z,88.00,13.00
2025-11-13T19:13:00Z,88.00,12.99
2025-11-13T19:14:00Z,88.00,13.00
2025-11-13T19:15:00Z,88.00,13.00
2025-11-13T19:16:00Z,88.00,13.00
2025-11-13T19:17:00Z,88.00,13.00
2025-11-13T19:18:00Z,88.00,13.00
2025-11-13T19:19:00Z,88.00,12.95
2025-11-13T19:20:00Z,88.00,13.00
2025-11-13T19:21:00Z,88.00,13.00
2025-11-13T19:22:00Z,88.00,13.00
2025-11-13T19:23:00Z,88.00,13.00
2025-11-13T19:24:00Z,88.00,13.00
2025-11-13T19:25:00Z,88.00,13.00
2025-11-13T19:26:00Z,88.00,13.00
2025-11-13T19:27:00Z,88.00,13.00
2025-11-13T19:28:00Z,88.00,13.00
2025-11-13T19:29:00Z,88.00,13.00
2025-11-13T19:30:00Z,88.00,13.00
2025-11-13T19:31:00Z,88.00,13.00
2025-11-13T19:32:00Z,88.00,13.00
2025-11-13T19:33:00Z,88.00,12.99
2025-11-13T19:34:00Z,88.00,13.00
2025-11-13T19:35:00Z,88.00,12.66
2025-11-13T19:36:00Z,88.00,13.00
2025-11-13T19:37:00Z,87.77,13.00
2025-11-13T19:38:00Z,88.00,12.99
2025-11-13T19:39:00Z,88.80,13.00
2025-11-13T19:40:00Z,89.00,13.00
2025-11-13T19:41:00Z,88.76,12.73
2025-11-13T19:42:00Z,89.00,12.01
2025-11-13T19:43:00Z,88.08,12.11
2025-11-13T19:44:00Z,87.56,13.00
2025-11-13T19:45:00Z,89.57,12.10
2025-11-13T19:46:00Z,89.62,11.11
2025-11-13T19:47:00Z,89.66,11.16
2025-11-13T19:48:00Z,89.06,12.16
2025-11-13T19:49:00Z,89.02,12.09
2025-11-13T19:50:00Z,89.46,11.78
2025-11-13T19:51:00Z,89.50,11.97
2025-11-13T19:52:00Z,89.49,12.00
2025-11-13T19:53:00Z,89.78,11.00
2025-11-13T19:54:00Z,89.80,10.95
2025-11-13T19:55:00Z,90.07,10.01
2025-11-13T19:56:00Z,91.14,9.91
2025-11-13T19:57:00Z,90.29,10.77
2025-11-13T19:58:00Z,90.09,11.87
2025-11-13T19:59:00Z,89.39,11.34
2025-11-13T20:00:00Z,89.88,10.35
2025-11-13T20:01:00Z,90.72,8.98
2025-11-13T20:02:00Z,91.27,7.95
2025-11-13T20:03:00Z,91.98,8.00
2025-11-13T20:04:00Z,90.76,9.54
2025-11-13T20:05:00Z,89.43,11.80
2025-11-13T20:06:00Z,89.12,11.99
2025-11-13T20:07:00Z,89.39,11.63
2025-11-13T20:08:00Z,88.69,11.64
2025-11-13T20:09:00Z,88.66,12.39
2025-11-13T20:10:00Z,88.27,12.86
2025-11-13T20:11:00Z,89.00,12.24
2025-11-13T20:12:00Z,88.36,13.28
2025-11-13T20:13:00Z,87.47,14.66
2025-11-13T20:14:00Z,85.31,16.52
2025-11-13T20:15:00Z,85.39,16.78
2025-11-13T20:16:00Z,85.33,14.89
2025-11-13T20:17:00Z,84.98,14.82
2025-11-13T20:18:00Z,84.93,14.91
2025-11-13T20:19:00Z,83.98,17.14
2025-11-13T20:20:00Z,82.37,18.15
2025-11-13T20:21:00Z,83.49,16.66
2025-11-13T20:22:00Z,87.68,12.42
2025-11-13T20:23:00Z,85.87,14.37
2025-11-13T20:24:00Z,85.78,13.84
2025-11-13T20:25:00Z,84.63,13.47
2025-11-13T20:26:00Z,85.70,15.98
2025-11-13T20:27:00Z,87.40,10.95
2025-11-13T20:28:00Z,94.18,6.26
2025-11-13T20:29:00Z,94.85,5.87
2025-11-13T20:30:00Z,94.95,4.99
2025-11-13T20:31:00Z,95.40,5.33
2025-11-13T20:32:00Z,95.93,4.72
2025-11-13T20:33:00Z,95.89,4.43
2025-11-13T20:34:00Z,96.39,3.97
2025-11-13T20:35:00Z,95.96,3.38
2025-11-13T20:36:00Z,96.50,4.24
2025-11-13T20:37:00Z,96.01,3.67
2025-11-13T20:38:00Z,96.29,4.44
2025-11-13T20:39:00Z,97.08,3.42
2025-11-13T20:40:00Z,96.97,3.89
2025-11-13T20:41:00Z,96.99,4.00
2025-11-13T20:42:00Z,96.93,3.77
2025-11-13T20:43:00Z,96.95,3.45
2025-11-13T20:44:00Z,96.25,3.21
2025-11-13T20:45:00Z,96.98,3.90
2025-11-13T20:46:00Z,96.67,3.70
2025-11-13T20:47:00Z,97.09,3.02
2025-11-13T20:48:00Z,97.97,1.93
2025-11-13T20:49:00Z,98.82,1.42
2025-11-13T20:50:00Z,99.00,1.78
2025-11-13T20:51:00Z,99.00,1.00
2025-11-13T20:52:00Z,98.32,1.93
2025-11-13T20:53:00Z,98.46,2.00
2025-11-13T20:54:00Z,99.00,1.09
2025-11-13T20:55:00Z,98.99,1.00
2025-11-13T20:56:00Z,99.00,1.00
2025-11-13T20:57:00Z,99.00,1.00
2025-11-13T20:58:00Z,99.00,1.00
2025-11-13T20:59:00Z,99.00,1.00
2025-11-13T21:00:00Z,99.00,1.00
2025-11-13T21:01:00Z,99.00,1.00
2025-11-13T21:02:00Z,99.00,1.00
2025-11-13T21:03:00Z,99.00,1.00
2025-11-13T21:04:00Z,99.00,1.00
2025-11-13T21:05:00Z,99.00,1.00
