# event_ticker=KXATPMATCH-25SEP22BUBYIB
# final_score=6-3 6-3
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Yibing Wu
# kalshi_date=2025-09-22
timestamp,Alexander Bublik,Yibing Wu
2025-09-22T01:41:00Z,,37.00
2025-09-22T01:43:00Z,73.94,37.00
2025-09-22T01:46:00Z,73.94,34.00
2025-09-22T02:01:00Z,73.94,34.82
2025-09-22T02:08:00Z,70.21,34.82
2025-09-22T02:12:00Z,70.00,34.82
2025-09-22T02:18:00Z,69.00,34.82
2025-09-22T02:21:00Z,69.00,34.82
2025-09-22T02:23:00Z,69.00,32.00
2025-09-22T02:24:00Z,69.00,32.00
2025-09-22T02:26:00Z,69.00,32.00
2025-09-22T02:27:00Z,69.00,32.00
2025-09-22T02:31:00Z,69.00,32.00
2025-09-22T02:33:00Z,69.00,32.00
2025-09-22T02:35:00Z,69.00,32.00
2025-09-22T02:36:00Z,69.00,32.00
2025-09-22T02:37:00Z,69.00,32.00
2025-09-22T02:38:00Z,69.00,32.00
2025-09-22T02:44:00Z,69.00,32.00
2025-09-22T02:49:00Z,69.00,32.00
2025-09-22T02:56:00Z,69.74,32.00
2025-09-22T02:57:00Z,70.00,32.00
2025-09-22T02:59:00Z,70.00,32.00
2025-09-22T03:02:00Z,70.00,32.00
2025-09-22T03:03:00Z,70.00,32.00
2025-09-22T03:04:00Z,70.00,32.00
2025-09-22T03:05:00Z,70.00,32.00
2025-09-22T03:06:00Z,70.00,32.00
2025-09-22T03:11:00Z,70.00,32.00
2025-09-22T03:14:00Z,70.00,32.00
2025-09-22T03:16:00Z,70.00,32.00
2025-09-22T03:19:00Z,70.00,31.00
2025-09-22T03:20:00Z,70.00,31.00
2025-09-22T03:22:00Z,70.00,31.00
2025-09-22T03:23:00Z,70.00,31.00
2025-09-22T03:26:00Z,70.00,31.00
2025-09-22T03:30:00Z,70.00,31.00
2025-09-22T03:32:00Z,70.00,31.00
2025-09-22T03:33:00Z,70.00,31.00
2025-09-22T03:34:00Z,70.00,31.00
2025-09-22T03:36:00Z,70.00,31.00
2025-09-22T03:38:00Z,70.00,31.00
2025-09-22T03:39:00Z,70.00,31.00
2025-09-22T03:42:00Z,70.00,31.00
2025-09-22T03:44:00Z,70.00,31.00
2025-09-22T03:45:00Z,70.00,31.00
2025-09-22T03:46:00Z,70.00,31.00
2025-09-22T03:49:00Z,70.00,31.00
2025-09-22T03:52:00Z,71.00,31.00
2025-09-22T03:55:00Z,71.00,31.00
2025-09-22T03:57:00Z,71.00,31.00
2025-09-22T04:02:00Z,71.00,31.00
2025-09-22T04:03:00Z,71.00,31.00
2025-09-22T04:04:00Z,71.00,30.00
2025-09-22T04:05:00Z,71.00,30.00
2025-09-22T04:07:00Z,71.00,30.00
2025-09-22T04:08:00Z,71.00,30.79
2025-09-22T04:10:00Z,70.00,30.79
2025-09-22T04:11:00Z,70.00,30.79
2025-09-22T04:12:00Z,70.00,30.79
2025-09-22T04:13:00Z,70.00,31.00
2025-09-22T04:14:00Z,70.00,31.00
2025-09-22T04:15:00Z,70.00,31.00
2025-09-22T04:18:00Z,70.00,31.00
2025-09-22T04:19:00Z,70.00,31.00
2025-09-22T04:20:00Z,70.00,31.00
2025-09-22T04:21:00Z,70.00,31.00
2025-09-22T04:23:00Z,70.00,31.00
2025-09-22T04:24:00Z,70.00,31.00
2025-09-22T04:26:00Z,70.00,31.00
2025-09-22T04:28:00Z,70.28,31.00
2025-09-22T04:29:00Z,70.00,31.00
2025-09-22T04:30:00Z,71.00,31.00
2025-09-22T04:31:00Z,71.00,30.74
2025-09-22T04:34:00Z,71.00,31.00
2025-09-22T04:37:00Z,71.00,31.00
2025-09-22T04:38:00Z,71.00,31.00
2025-09-22T04:39:00Z,71.00,31.00
2025-09-22T04:44:00Z,71.00,31.00
2025-09-22T04:45:00Z,71.00,31.00
2025-09-22T04:47:00Z,71.00,31.00
2025-09-22T04:49:00Z,71.00,31.00
2025-09-22T04:52:00Z,71.00,31.00
2025-09-22T04:53:00Z,70.00,31.00
2025-09-22T04:56:00Z,71.00,31.00
2025-09-22T04:59:00Z,71.00,31.00
2025-09-22T05:03:00Z,71.00,31.00
2025-09-22T05:04:00Z,71.00,31.00
2025-09-22T05:05:00Z,71.00,31.00
2025-09-22T05:09:00Z,71.00,31.00
2025-09-22T05:11:00Z,71.00,31.00
2025-09-22T05:13:00Z,71.06,31.00
2025-09-22T05:18:00Z,71.00,31.00
2025-09-22T05:23:00Z,71.00,31.00
2025-09-22T05:25:00Z,71.00,30.00
2025-09-22T05:27:00Z,71.00,30.00
2025-09-22T05:28:00Z,71.00,30.00
2025-09-22T05:30:00Z,71.00,30.00
2025-09-22T05:31:00Z,71.00,30.00
2025-09-22T05:32:00Z,71.00,30.00
2025-09-22T05:35:00Z,71.00,30.00
2025-09-22T05:39:00Z,71.00,30.00
2025-09-22T05:41:00Z,72.00,30.00
2025-09-22T05:44:00Z,72.00,29.00
2025-09-22T05:49:00Z,72.00,29.00
2025-09-22T05:52:00Z,72.00,29.00
2025-09-22T05:53:00Z,72.00,29.00
2025-09-22T05:57:00Z,72.00,29.00
2025-09-22T06:00:00Z,72.00,29.00
2025-09-22T06:02:00Z,72.00,29.00
2025-09-22T06:04:00Z,72.00,29.00
2025-09-22T06:06:00Z,72.00,29.00
2025-09-22T06:07:00Z,72.00,29.00
2025-09-22T06:14:00Z,72.00,29.00
2025-09-22T06:18:00Z,72.00,29.00
2025-09-22T06:19:00Z,72.00,29.00
2025-09-22T06:23:00Z,72.00,29.00
2025-09-22T06:24:00Z,72.00,28.00
2025-09-22T06:27:00Z,72.00,28.00
2025-09-22T06:34:00Z,72.00,29.00
2025-09-22T06:39:00Z,72.00,29.00
2025-09-22T06:52:00Z,72.00,29.00
2025-09-22T06:53:00Z,72.00,29.00
2025-09-22T06:54:00Z,72.00,29.00
2025-09-22T06:56:00Z,72.00,29.00
2025-09-22T06:58:00Z,72.00,29.00
2025-09-22T06:59:00Z,72.00,29.00
2025-09-22T07:10:00Z,72.00,29.00
2025-09-22T07:19:00Z,72.00,28.00
2025-09-22T07:32:00Z,73.00,28.00
2025-09-22T07:35:00Z,73.21,28.00
2025-09-22T07:37:00Z,74.00,26.00
2025-09-22T07:38:00Z,74.00,26.00
2025-09-22T07:39:00Z,74.00,26.00
2025-09-22T07:40:00Z,74.00,26.00
2025-09-22T07:42:00Z,75.00,26.00
2025-09-22T07:44:00Z,75.00,26.12
2025-09-22T07:46:00Z,75.00,27.00
2025-09-22T07:48:00Z,74.00,27.00
2025-09-22T07:50:00Z,74.00,27.00
2025-09-22T08:04:00Z,74.88,27.00
2025-09-22T08:08:00Z,74.00,27.00
2025-09-22T08:10:00Z,74.00,27.00
2025-09-22T08:19:00Z,74.00,27.00
2025-09-22T08:22:00Z,74.00,27.00
2025-09-22T08:24:00Z,74.00,27.00
2025-09-22T08:26:00Z,74.00,27.00
2025-09-22T08:44:00Z,74.00,27.00
2025-09-22T08:45:00Z,74.00,27.00
2025-09-22T08:47:00Z,74.55,27.00
2025-09-22T08:50:00Z,74.55,27.00
2025-09-22T08:56:00Z,74.55,26.00
2025-09-22T09:05:00Z,74.00,26.00
2025-09-22T09:07:00Z,74.00,27.00
2025-09-22T09:11:00Z,74.00,27.00
2025-09-22T09:14:00Z,74.00,27.00
2025-09-22T09:17:00Z,74.00,27.00
2025-09-22T09:18:00Z,74.00,27.00
2025-09-22T09:28:00Z,74.00,27.00
2025-09-22T09:31:00Z,74.00,27.00
2025-09-22T09:38:00Z,74.00,27.00
2025-09-22T09:44:00Z,74.00,27.00
2025-09-22T09:45:00Z,74.00,27.00
2025-09-22T09:48:00Z,74.00,27.00
2025-09-22T09:55:00Z,74.00,27.00
2025-09-22T09:56:00Z,74.00,27.00
2025-09-22T09:58:00Z,74.00,27.00
2025-09-22T10:03:00Z,73.50,27.00
2025-09-22T10:09:00Z,74.00,27.00
2025-09-22T10:18:00Z,74.00,27.00
2025-09-22T10:30:00Z,74.00,27.00
2025-09-22T10:37:00Z,74.00,27.00
2025-09-22T10:42:00Z,74.00,27.00
2025-09-22T10:45:00Z,73.00,27.00
2025-09-22T10:46:00Z,73.00,27.00
2025-09-22T10:47:00Z,73.00,27.00
2025-09-22T10:48:00Z,74.00,27.00
2025-09-22T10:51:00Z,74.00,27.00
2025-09-22T10:52:00Z,74.00,27.00
2025-09-22T10:53:00Z,74.00,27.00
2025-09-22T10:55:00Z,74.00,27.00
2025-09-22T10:56:00Z,74.00,27.00
2025-09-22T10:57:00Z,74.00,27.00
2025-09-22T10:58:00Z,74.00,27.00
2025-09-22T10:59:00Z,74.00,27.00
2025-09-22T11:00:00Z,74.00,27.00
2025-09-22T11:02:00Z,73.00,27.00
2025-09-22T11:03:00Z,73.13,27.00
2025-09-22T11:04:00Z,73.13,27.00
2025-09-22T11:05:00Z,74.00,27.00
2025-09-22T11:07:00Z,74.00,27.00
2025-09-22T11:08:00Z,74.00,27.00
2025-09-22T11:09:00Z,74.00,27.00
2025-09-22T11:10:00Z,74.00,26.00
2025-09-22T11:11:00Z,74.00,26.00
2025-09-22T11:12:00Z,74.00,26.00
2025-09-22T11:13:00Z,75.00,26.12
2025-09-22T11:14:00Z,75.00,26.12
2025-09-22T11:15:00Z,75.00,27.00
2025-09-22T11:16:00Z,75.00,27.00
2025-09-22T11:17:00Z,75.00,26.29
2025-09-22T11:20:00Z,75.00,26.00
2025-09-22T11:21:00Z,75.00,26.00
2025-09-22T11:22:00Z,75.00,26.00
2025-09-22T11:23:00Z,76.48,24.01
2025-09-22T11:24:00Z,76.48,24.00
2025-09-22T11:25:00Z,80.00,24.00
2025-09-22T11:27:00Z,80.00,24.70
2025-09-22T11:28:00Z,76.00,25.00
2025-09-22T11:29:00Z,76.00,25.00
2025-09-22T11:31:00Z,76.00,25.00
2025-09-22T11:32:00Z,77.00,25.00
2025-09-22T11:33:00Z,77.03,25.00
2025-09-22T11:34:00Z,78.04,25.00
2025-09-22T11:35:00Z,78.76,25.00
2025-09-22T11:36:00Z,78.00,25.00
2025-09-22T11:37:00Z,77.36,25.00
2025-09-22T11:38:00Z,78.00,25.00
2025-09-22T11:39:00Z,78.00,25.72
2025-09-22T11:40:00Z,78.00,26.26
2025-09-22T11:41:00Z,73.92,26.80
2025-09-22T11:42:00Z,73.92,28.72
2025-09-22T11:43:00Z,71.63,30.00
2025-09-22T11:44:00Z,71.00,30.46
2025-09-22T11:45:00Z,69.65,31.23
2025-09-22T11:46:00Z,73.00,29.83
2025-09-22T11:47:00Z,76.94,25.53
2025-09-22T11:48:00Z,76.12,27.02
2025-09-22T11:49:00Z,71.89,31.37
2025-09-22T11:50:00Z,69.24,33.96
2025-09-22T11:51:00Z,68.40,35.35
2025-09-22T11:52:00Z,67.29,32.40
2025-09-22T11:53:00Z,71.35,30.59
2025-09-22T11:54:00Z,75.81,26.54
2025-09-22T11:55:00Z,75.39,24.88
2025-09-22T11:56:00Z,73.82,24.97
2025-09-22T11:57:00Z,81.41,22.38
2025-09-22T11:58:00Z,86.81,15.02
2025-09-22T11:59:00Z,86.93,14.25
2025-09-22T12:00:00Z,90.32,12.46
2025-09-22T12:01:00Z,90.52,10.30
2025-09-22T12:02:00Z,89.30,12.50
2025-09-22T12:03:00Z,88.56,12.81
2025-09-22T12:04:00Z,87.30,14.21
2025-09-22T12:05:00Z,85.33,15.28
2025-09-22T12:06:00Z,90.41,16.00
2025-09-22T12:07:00Z,90.41,15.50
2025-09-22T12:08:00Z,87.10,15.96
2025-09-22T12:09:00Z,89.00,13.77
2025-09-22T12:10:00Z,89.59,10.65
2025-09-22T12:11:00Z,89.60,11.52
2025-09-22T12:12:00Z,90.00,12.67
2025-09-22T12:13:00Z,91.67,9.48
2025-09-22T12:14:00Z,91.00,10.91
2025-09-22T12:15:00Z,91.12,12.47
2025-09-22T12:16:00Z,91.00,9.42
2025-09-22T12:17:00Z,92.07,8.62
2025-09-22T12:18:00Z,93.67,7.37
2025-09-22T12:19:00Z,98.07,6.78
