# event_ticker=KXATPMATCH-26MAY10HUMPRI
# final_score=6-1 7-5
# match_winner=Dino Prizmic
# fav_player=Dino Prizmic
# dog_player=Ugo Humbert
# kalshi_date=2026-05-10
timestamp,Ugo Humbert,Dino Prizmic
2026-05-10T02:41:00Z,31.00,70.00
2026-05-10T02:45:00Z,31.00,70.00
2026-05-10T02:55:00Z,31.00,70.00
2026-05-10T02:56:00Z,31.00,70.00
2026-05-10T02:58:00Z,31.00,70.00
2026-05-10T02:59:00Z,31.00,68.92
2026-05-10T03:01:00Z,31.00,70.00
2026-05-10T03:02:00Z,31.00,70.00
2026-05-10T03:03:00Z,31.00,70.00
2026-05-10T03:06:00Z,31.00,70.00
2026-05-10T03:08:00Z,31.00,70.00
2026-05-10T03:09:00Z,32.00,70.00
2026-05-10T03:11:00Z,32.00,70.00
2026-05-10T03:12:00Z,32.00,70.00
2026-05-10T03:19:00Z,32.00,70.00
2026-05-10T03:21:00Z,32.00,70.00
2026-05-10T03:22:00Z,32.00,70.00
2026-05-10T03:26:00Z,32.00,70.00
2026-05-10T03:30:00Z,32.00,70.00
2026-05-10T03:32:00Z,32.00,70.00
2026-05-10T03:34:00Z,32.00,70.00
2026-05-10T03:40:00Z,32.00,70.00
2026-05-10T03:41:00Z,32.00,70.00
2026-05-10T03:42:00Z,32.00,70.00
2026-05-10T03:46:00Z,32.00,70.00
2026-05-10T03:47:00Z,32.00,70.00
2026-05-10T03:49:00Z,32.00,70.00
2026-05-10T03:51:00Z,32.00,70.00
2026-05-10T03:52:00Z,32.00,70.00
2026-05-10T03:54:00Z,32.00,70.00
2026-05-10T03:56:00Z,32.00,70.00
2026-05-10T03:58:00Z,32.00,70.00
2026-05-10T03:59:00Z,32.00,70.00
2026-05-10T04:03:00Z,32.00,70.00
2026-05-10T04:04:00Z,32.00,70.00
2026-05-10T04:05:00Z,32.00,70.00
2026-05-10T04:07:00Z,32.00,70.00
2026-05-10T04:10:00Z,32.00,70.00
2026-05-10T04:14:00Z,32.00,70.00
2026-05-10T04:15:00Z,32.00,69.50
2026-05-10T04:21:00Z,32.00,70.00
2026-05-10T04:23:00Z,32.00,70.00
2026-05-10T04:25:00Z,32.00,70.00
2026-05-10T04:26:00Z,32.00,69.00
2026-05-10T04:29:00Z,32.00,69.00
2026-05-10T04:33:00Z,32.00,69.00
2026-05-10T04:38:00Z,32.00,69.85
2026-05-10T04:42:00Z,32.00,70.00
2026-05-10T04:44:00Z,32.00,70.00
2026-05-10T04:45:00Z,32.00,70.00
2026-05-10T04:46:00Z,32.00,70.00
2026-05-10T04:48:00Z,32.00,70.00
2026-05-10T04:50:00Z,32.00,70.00
2026-05-10T04:51:00Z,32.00,70.00
2026-05-10T04:53:00Z,32.00,70.00
2026-05-10T04:54:00Z,32.00,70.00
2026-05-10T04:55:00Z,32.00,70.00
2026-05-10T05:00:00Z,32.00,70.00
2026-05-10T05:02:00Z,32.00,70.00
2026-05-10T05:03:00Z,32.00,70.00
2026-05-10T05:04:00Z,30.06,70.00
2026-05-10T05:05:00Z,30.06,70.00
2026-05-10T05:06:00Z,30.06,70.00
2026-05-10T05:07:00Z,31.00,70.00
2026-05-10T05:09:00Z,31.00,70.00
2026-05-10T05:10:00Z,31.00,70.00
2026-05-10T05:11:00Z,31.00,70.00
2026-05-10T05:12:00Z,31.00,70.00
2026-05-10T05:13:00Z,31.00,70.00
2026-05-10T05:15:00Z,31.00,70.00
2026-05-10T05:16:00Z,31.00,70.00
2026-05-10T05:18:00Z,31.00,70.00
2026-05-10T05:19:00Z,31.00,70.00
2026-05-10T05:20:00Z,31.00,70.00
2026-05-10T05:21:00Z,31.00,70.00
2026-05-10T05:22:00Z,31.00,70.00
2026-05-10T05:23:00Z,31.00,70.00
2026-05-10T05:24:00Z,31.00,70.00
2026-05-10T05:25:00Z,31.00,70.00
2026-05-10T05:26:00Z,31.00,70.00
2026-05-10T05:29:00Z,31.00,70.00
2026-05-10T05:32:00Z,31.00,70.00
2026-05-10T05:33:00Z,31.00,70.96
2026-05-10T05:34:00Z,31.00,71.00
2026-05-10T05:35:00Z,31.00,71.00
2026-05-10T05:36:00Z,31.00,71.00
2026-05-10T05:37:00Z,31.00,69.00
2026-05-10T05:39:00Z,30.00,69.00
2026-05-10T05:40:00Z,31.00,69.00
2026-05-10T05:42:00Z,31.00,71.00
2026-05-10T05:46:00Z,31.00,71.00
2026-05-10T05:47:00Z,31.00,71.00
2026-05-10T05:48:00Z,31.00,70.98
2026-05-10T05:50:00Z,31.00,70.98
2026-05-10T05:52:00Z,31.00,71.00
2026-05-10T05:53:00Z,31.00,71.00
2026-05-10T05:54:00Z,31.00,71.00
2026-05-10T05:57:00Z,31.00,71.00
2026-05-10T05:58:00Z,31.00,71.00
2026-05-10T05:59:00Z,31.00,71.00
2026-05-10T06:00:00Z,31.00,71.00
2026-05-10T06:02:00Z,31.00,71.00
2026-05-10T06:06:00Z,31.00,71.00
2026-05-10T06:07:00Z,31.00,71.00
2026-05-10T06:10:00Z,31.00,71.00
2026-05-10T06:15:00Z,31.00,71.00
2026-05-10T06:23:00Z,31.00,71.00
2026-05-10T06:24:00Z,30.00,71.00
2026-05-10T06:27:00Z,31.00,71.00
2026-05-10T06:28:00Z,30.57,71.00
2026-05-10T06:31:00Z,31.00,71.00
2026-05-10T06:32:00Z,31.00,71.00
2026-05-10T06:37:00Z,31.00,71.00
2026-05-10T06:40:00Z,31.00,71.00
2026-05-10T06:42:00Z,31.00,71.00
2026-05-10T06:45:00Z,31.00,71.00
2026-05-10T06:46:00Z,31.00,71.00
2026-05-10T06:47:00Z,31.00,71.00
2026-05-10T06:51:00Z,31.00,71.00
2026-05-10T06:52:00Z,31.00,71.00
2026-05-10T06:53:00Z,31.00,71.00
2026-05-10T06:54:00Z,31.00,71.00
2026-05-10T06:56:00Z,31.00,71.00
2026-05-10T06:58:00Z,31.00,71.00
2026-05-10T07:00:00Z,31.00,71.00
2026-05-10T07:01:00Z,31.00,71.00
2026-05-10T07:03:00Z,31.00,71.00
2026-05-10T07:13:00Z,31.00,71.00
2026-05-10T07:15:00Z,31.00,71.00
2026-05-10T07:27:00Z,31.00,71.00
2026-05-10T07:33:00Z,31.00,71.00
2026-05-10T07:34:00Z,31.00,71.00
2026-05-10T07:36:00Z,31.00,71.00
2026-05-10T07:38:00Z,31.00,71.00
2026-05-10T07:39:00Z,31.00,71.00
2026-05-10T07:41:00Z,31.00,71.00
2026-05-10T07:42:00Z,30.00,71.00
2026-05-10T07:44:00Z,31.00,71.00
2026-05-10T07:46:00Z,31.00,70.00
2026-05-10T07:47:00Z,31.00,70.00
2026-05-10T07:50:00Z,31.00,71.00
2026-05-10T07:51:00Z,31.00,70.00
2026-05-10T07:53:00Z,31.00,71.00
2026-05-10T07:55:00Z,31.00,71.00
2026-05-10T07:56:00Z,31.00,71.00
2026-05-10T07:57:00Z,31.00,71.00
2026-05-10T08:02:00Z,31.00,71.00
2026-05-10T08:03:00Z,31.00,71.00
2026-05-10T08:07:00Z,31.00,69.00
2026-05-10T08:11:00Z,31.00,69.00
2026-05-10T08:16:00Z,31.00,70.00
2026-05-10T08:17:00Z,31.00,70.00
2026-05-10T08:18:00Z,31.00,70.78
2026-05-10T08:19:00Z,31.00,70.99
2026-05-10T08:22:00Z,31.00,71.00
2026-05-10T08:25:00Z,31.00,71.00
2026-05-10T08:26:00Z,31.00,71.00
2026-05-10T08:27:00Z,31.00,71.00
2026-05-10T08:28:00Z,31.00,71.00
2026-05-10T08:29:00Z,31.00,71.00
2026-05-10T08:31:00Z,31.00,71.00
2026-05-10T08:34:00Z,31.00,70.00
2026-05-10T08:42:00Z,30.00,70.00
2026-05-10T08:48:00Z,31.00,70.00
2026-05-10T08:53:00Z,31.00,70.00
2026-05-10T08:54:00Z,31.00,70.00
2026-05-10T08:55:00Z,31.00,70.00
2026-05-10T09:01:00Z,31.00,70.00
2026-05-10T09:03:00Z,31.00,70.00
2026-05-10T09:09:00Z,31.00,70.00
2026-05-10T09:10:00Z,31.00,70.00
2026-05-10T09:13:00Z,31.00,70.00
2026-05-10T09:14:00Z,31.00,70.00
2026-05-10T09:17:00Z,31.00,70.00
2026-05-10T09:23:00Z,31.00,70.00
2026-05-10T09:25:00Z,31.00,70.00
2026-05-10T09:26:00Z,31.00,70.00
2026-05-10T09:29:00Z,31.00,70.00
2026-05-10T09:31:00Z,31.52,70.00
2026-05-10T09:33:00Z,32.00,70.00
2026-05-10T09:34:00Z,32.00,70.00
2026-05-10T09:35:00Z,32.00,70.00
2026-05-10T09:36:00Z,32.00,70.00
2026-05-10T09:37:00Z,32.00,70.00
2026-05-10T09:39:00Z,32.00,70.00
2026-05-10T09:40:00Z,32.00,70.00
2026-05-10T09:41:00Z,32.00,68.84
2026-05-10T09:45:00Z,32.00,70.00
2026-05-10T09:46:00Z,32.00,70.00
2026-05-10T09:47:00Z,32.00,70.00
2026-05-10T09:49:00Z,31.00,70.00
2026-05-10T09:54:00Z,31.00,70.00
2026-05-10T09:56:00Z,31.00,70.00
2026-05-10T09:57:00Z,31.00,70.00
2026-05-10T09:59:00Z,31.00,70.00
2026-05-10T10:00:00Z,31.00,70.00
2026-05-10T10:01:00Z,31.00,70.00
2026-05-10T10:03:00Z,31.00,70.00
2026-05-10T10:06:00Z,31.00,70.00
2026-05-10T10:07:00Z,31.00,70.00
2026-05-10T10:09:00Z,31.00,70.00
2026-05-10T10:10:00Z,31.00,70.00
2026-05-10T10:13:00Z,31.00,70.00
2026-05-10T10:14:00Z,31.00,70.00
2026-05-10T10:17:00Z,31.00,70.00
2026-05-10T10:19:00Z,31.00,70.00
2026-05-10T10:20:00Z,31.00,70.00
2026-05-10T10:22:00Z,31.00,70.00
2026-05-10T10:23:00Z,31.00,70.00
2026-05-10T10:24:00Z,31.00,70.00
2026-05-10T10:25:00Z,31.00,70.00
2026-05-10T10:27:00Z,31.00,70.00
2026-05-10T10:28:00Z,31.00,70.00
2026-05-10T10:29:00Z,31.00,70.00
2026-05-10T10:30:00Z,31.00,70.00
2026-05-10T10:32:00Z,31.00,70.00
2026-05-10T10:33:00Z,31.00,70.42
2026-05-10T10:34:00Z,31.00,72.00
2026-05-10T10:35:00Z,31.00,73.00
2026-05-10T10:38:00Z,31.00,72.95
2026-05-10T10:39:00Z,31.00,73.00
2026-05-10T10:40:00Z,31.00,73.00
2026-05-10T10:42:00Z,31.00,73.00
2026-05-10T10:43:00Z,31.00,73.00
2026-05-10T10:44:00Z,31.00,73.00
2026-05-10T10:45:00Z,31.00,73.00
2026-05-10T10:46:00Z,31.00,73.00
2026-05-10T10:47:00Z,31.00,71.00
2026-05-10T10:48:00Z,31.00,71.00
2026-05-10T10:49:00Z,31.00,70.00
2026-05-10T10:50:00Z,31.00,71.00
2026-05-10T10:51:00Z,31.00,71.00
2026-05-10T10:52:00Z,31.00,71.00
2026-05-10T10:54:00Z,31.00,71.00
2026-05-10T10:55:00Z,31.00,72.00
2026-05-10T10:56:00Z,30.00,72.00
2026-05-10T10:57:00Z,31.00,70.00
2026-05-10T10:58:00Z,31.00,71.96
2026-05-10T10:59:00Z,31.00,72.53
2026-05-10T11:00:00Z,31.00,72.49
2026-05-10T11:01:00Z,29.66,72.00
2026-05-10T11:02:00Z,29.58,72.00
2026-05-10T11:03:00Z,30.00,72.00
2026-05-10T11:04:00Z,30.00,72.00
2026-05-10T11:05:00Z,30.00,72.00
2026-05-10T11:06:00Z,30.00,72.00
2026-05-10T11:08:00Z,30.00,72.00
2026-05-10T11:09:00Z,30.00,72.00
2026-05-10T11:10:00Z,30.00,73.00
2026-05-10T11:11:00Z,30.00,70.05
2026-05-10T11:12:00Z,30.00,73.00
2026-05-10T11:13:00Z,30.00,73.00
2026-05-10T11:14:00Z,30.00,73.00
2026-05-10T11:15:00Z,30.00,73.00
2026-05-10T11:16:00Z,30.00,72.00
2026-05-10T11:17:00Z,30.00,71.00
2026-05-10T11:18:00Z,27.73,73.33
2026-05-10T11:19:00Z,26.07,74.00
2026-05-10T11:20:00Z,26.00,75.25
2026-05-10T11:21:00Z,26.71,75.63
2026-05-10T11:22:00Z,28.02,73.04
2026-05-10T11:23:00Z,25.82,78.83
2026-05-10T11:24:00Z,23.16,79.40
2026-05-10T11:25:00Z,18.20,81.12
2026-05-10T11:26:00Z,15.00,85.96
2026-05-10T11:27:00Z,14.03,86.48
2026-05-10T11:28:00Z,15.71,85.78
2026-05-10T11:29:00Z,16.08,85.32
2026-05-10T11:30:00Z,15.93,85.13
2026-05-10T11:31:00Z,14.08,86.00
2026-05-10T11:32:00Z,14.01,86.00
2026-05-10T11:33:00Z,15.00,86.34
2026-05-10T11:34:00Z,12.64,88.00
2026-05-10T11:35:00Z,11.29,89.48
2026-05-10T11:36:00Z,9.99,91.00
2026-05-10T11:37:00Z,8.89,92.00
2026-05-10T11:38:00Z,8.01,93.00
2026-05-10T11:39:00Z,9.00,93.00
2026-05-10T11:40:00Z,9.00,91.67
2026-05-10T11:41:00Z,8.89,92.00
2026-05-10T11:42:00Z,8.10,92.55
2026-05-10T11:43:00Z,9.00,92.99
2026-05-10T11:44:00Z,9.03,92.00
2026-05-10T11:45:00Z,7.94,92.03
2026-05-10T11:46:00Z,8.00,93.00
2026-05-10T11:47:00Z,7.90,92.64
2026-05-10T11:48:00Z,8.00,92.33
2026-05-10T11:49:00Z,8.00,92.33
2026-05-10T11:50:00Z,8.04,92.10
2026-05-10T11:51:00Z,10.32,90.33
2026-05-10T11:52:00Z,11.18,90.63
2026-05-10T11:53:00Z,10.00,91.00
2026-05-10T11:54:00Z,9.87,91.95
2026-05-10T11:55:00Z,10.05,90.70
2026-05-10T11:56:00Z,10.00,91.00
2026-05-10T11:57:00Z,11.06,90.01
2026-05-10T11:58:00Z,12.00,88.69
2026-05-10T11:59:00Z,12.00,88.69
2026-05-10T12:00:00Z,11.98,89.00
2026-05-10T12:01:00Z,12.00,88.34
2026-05-10T12:02:00Z,12.00,88.53
2026-05-10T12:03:00Z,12.77,88.87
2026-05-10T12:04:00Z,11.00,90.01
2026-05-10T12:05:00Z,11.90,89.45
2026-05-10T12:06:00Z,13.00,88.82
2026-05-10T12:07:00Z,13.99,88.82
2026-05-10T12:08:00Z,14.00,86.15
2026-05-10T12:09:00Z,14.11,87.73
2026-05-10T12:10:00Z,11.56,87.22
2026-05-10T12:11:00Z,11.38,89.17
2026-05-10T12:12:00Z,10.15,91.11
2026-05-10T12:13:00Z,9.76,90.34
2026-05-10T12:14:00Z,10.42,89.00
2026-05-10T12:15:00Z,12.15,89.01
2026-05-10T12:16:00Z,12.92,89.77
2026-05-10T12:17:00Z,12.60,87.18
2026-05-10T12:18:00Z,13.42,87.96
2026-05-10T12:19:00Z,13.86,88.83
2026-05-10T12:20:00Z,12.14,88.99
2026-05-10T12:21:00Z,10.61,89.88
2026-05-10T12:22:00Z,10.34,89.97
2026-05-10T12:23:00Z,10.88,90.21
2026-05-10T12:24:00Z,14.06,86.57
2026-05-10T12:25:00Z,14.02,87.00
2026-05-10T12:26:00Z,13.96,87.00
2026-05-10T12:27:00Z,12.99,88.76
2026-05-10T12:28:00Z,11.81,90.00
2026-05-10T12:29:00Z,11.59,89.04
2026-05-10T12:30:00Z,11.28,89.82
2026-05-10T12:31:00Z,6.99,94.39
2026-05-10T12:32:00Z,2.00,97.67
2026-05-10T12:33:00Z,1.83,98.01
2026-05-10T12:34:00Z,2.00,98.05
2026-05-10T12:35:00Z,2.18,98.97
2026-05-10T12:36:00Z,1.06,99.00
2026-05-10T12:37:00Z,1.18,98.28
2026-05-10T12:38:00Z,1.50,98.98
2026-05-10T12:39:00Z,1.00,99.00
2026-05-10T12:40:00Z,1.00,99.00
2026-05-10T12:41:00Z,1.00,99.00
2026-05-10T12:42:00Z,1.00,99.00
