# event_ticker=KXATPCHALLENGERMATCH-26MAR25OFNMOR
# final_score=7-6(5) 6-4
# score_resolution=6-7 4-6
# match_winner=Sebastian Ofner
# fav_player=Alejandro Moro Canas
# dog_player=Sebastian Ofner
# kalshi_date=2026-03-25
timestamp,Alejandro Moro Canas,Sebastian Ofner
2026-03-25T14:23:00Z,26.00,74.00
2026-03-25T14:24:00Z,26.00,73.00
2026-03-25T14:25:00Z,26.00,74.00
2026-03-25T14:26:00Z,28.68,74.00
2026-03-25T14:28:00Z,28.68,74.00
2026-03-25T14:30:00Z,28.00,74.00
2026-03-25T14:32:00Z,28.00,73.92
2026-03-25T14:33:00Z,28.00,74.00
2026-03-25T14:34:00Z,28.00,75.20
2026-03-25T14:35:00Z,27.00,75.20
2026-03-25T14:36:00Z,27.00,74.30
2026-03-25T14:37:00Z,27.00,74.30
2026-03-25T14:38:00Z,27.00,74.30
2026-03-25T14:39:00Z,27.00,75.00
2026-03-25T14:40:00Z,27.00,75.00
2026-03-25T14:41:00Z,27.00,75.36
2026-03-25T14:42:00Z,23.93,77.01
2026-03-25T14:43:00Z,19.72,82.00
2026-03-25T14:44:00Z,20.40,79.85
2026-03-25T14:45:00Z,26.75,71.57
2026-03-25T14:46:00Z,32.00,70.93
2026-03-25T14:47:00Z,34.36,66.63
2026-03-25T14:48:00Z,31.05,70.66
2026-03-25T14:49:00Z,41.00,63.66
2026-03-25T14:50:00Z,41.62,56.54
2026-03-25T14:51:00Z,43.48,56.60
2026-03-25T14:52:00Z,45.07,55.94
2026-03-25T14:53:00Z,47.33,53.00
2026-03-25T14:54:00Z,48.00,53.00
2026-03-25T14:55:00Z,48.83,51.25
2026-03-25T14:56:00Z,50.02,50.90
2026-03-25T14:57:00Z,47.46,53.75
2026-03-25T14:58:00Z,50.92,52.01
2026-03-25T14:59:00Z,49.01,50.83
2026-03-25T15:00:00Z,50.79,48.41
2026-03-25T15:01:00Z,51.59,48.00
2026-03-25T15:02:00Z,50.32,50.52
2026-03-25T15:03:00Z,48.99,50.87
2026-03-25T15:04:00Z,47.98,53.61
2026-03-25T15:05:00Z,40.67,57.79
2026-03-25T15:06:00Z,37.11,64.07
2026-03-25T15:07:00Z,35.94,68.11
2026-03-25T15:08:00Z,32.52,68.93
2026-03-25T15:09:00Z,30.77,68.56
2026-03-25T15:10:00Z,31.84,69.27
2026-03-25T15:11:00Z,27.04,73.15
2026-03-25T15:12:00Z,25.49,76.11
2026-03-25T15:13:00Z,19.17,79.00
2026-03-25T15:14:00Z,14.47,85.71
2026-03-25T15:15:00Z,19.34,83.86
2026-03-25T15:16:00Z,29.65,72.98
2026-03-25T15:17:00Z,32.00,70.75
2026-03-25T15:18:00Z,31.35,70.90
2026-03-25T15:19:00Z,29.59,71.94
2026-03-25T15:20:00Z,26.50,73.11
2026-03-25T15:21:00Z,32.17,69.58
2026-03-25T15:22:00Z,32.29,69.40
2026-03-25T15:23:00Z,31.31,70.45
2026-03-25T15:24:00Z,32.05,69.92
2026-03-25T15:25:00Z,39.63,59.15
2026-03-25T15:26:00Z,38.38,57.64
2026-03-25T15:27:00Z,34.72,67.05
2026-03-25T15:28:00Z,30.12,71.26
2026-03-25T15:29:00Z,32.61,67.00
2026-03-25T15:30:00Z,33.66,67.77
2026-03-25T15:31:00Z,28.03,69.37
2026-03-25T15:32:00Z,29.68,71.51
2026-03-25T15:33:00Z,28.49,73.90
2026-03-25T15:34:00Z,25.28,76.71
2026-03-25T15:35:00Z,25.50,75.88
2026-03-25T15:36:00Z,29.10,73.41
2026-03-25T15:37:00Z,32.37,69.25
2026-03-25T15:38:00Z,32.84,67.94
2026-03-25T15:39:00Z,34.70,66.87
2026-03-25T15:40:00Z,38.64,61.91
2026-03-25T15:41:00Z,40.79,60.66
2026-03-25T15:42:00Z,34.36,66.74
2026-03-25T15:43:00Z,28.17,72.01
2026-03-25T15:44:00Z,21.22,77.86
2026-03-25T15:45:00Z,23.62,76.18
2026-03-25T15:46:00Z,31.11,67.82
2026-03-25T15:47:00Z,37.30,61.09
2026-03-25T15:48:00Z,40.12,59.23
2026-03-25T15:49:00Z,33.02,67.79
2026-03-25T15:50:00Z,31.53,69.80
2026-03-25T15:51:00Z,21.73,81.30
2026-03-25T15:52:00Z,12.92,87.21
2026-03-25T15:53:00Z,12.93,87.55
2026-03-25T15:54:00Z,13.11,87.45
2026-03-25T15:55:00Z,15.39,86.34
2026-03-25T15:56:00Z,15.16,86.35
2026-03-25T15:57:00Z,13.11,87.59
2026-03-25T15:58:00Z,11.78,88.79
2026-03-25T15:59:00Z,13.88,87.23
2026-03-25T16:00:00Z,14.92,86.13
2026-03-25T16:01:00Z,13.35,86.80
2026-03-25T16:02:00Z,12.66,86.80
2026-03-25T16:03:00Z,11.96,89.88
2026-03-25T16:04:00Z,11.57,90.01
2026-03-25T16:05:00Z,10.85,89.74
2026-03-25T16:06:00Z,13.50,87.54
2026-03-25T16:07:00Z,13.26,87.79
2026-03-25T16:08:00Z,14.31,86.24
2026-03-25T16:09:00Z,14.23,86.66
2026-03-25T16:10:00Z,13.00,88.50
2026-03-25T16:11:00Z,11.98,88.96
2026-03-25T16:12:00Z,13.09,88.73
2026-03-25T16:13:00Z,9.82,90.57
2026-03-25T16:14:00Z,9.65,90.18
2026-03-25T16:15:00Z,13.21,88.91
2026-03-25T16:16:00Z,13.60,87.86
2026-03-25T16:17:00Z,13.06,88.47
2026-03-25T16:18:00Z,11.31,89.26
2026-03-25T16:19:00Z,17.52,86.65
2026-03-25T16:20:00Z,17.66,85.13
2026-03-25T16:21:00Z,16.26,86.58
2026-03-25T16:22:00Z,19.35,82.27
2026-03-25T16:23:00Z,14.45,87.37
2026-03-25T16:24:00Z,11.86,88.99
2026-03-25T16:25:00Z,12.14,88.91
2026-03-25T16:26:00Z,15.42,86.50
2026-03-25T16:27:00Z,14.33,86.12
2026-03-25T16:28:00Z,14.62,86.06
2026-03-25T16:29:00Z,17.96,84.03
2026-03-25T16:30:00Z,17.40,82.99
2026-03-25T16:31:00Z,14.59,86.43
2026-03-25T16:32:00Z,19.49,83.66
2026-03-25T16:33:00Z,17.88,84.10
2026-03-25T16:34:00Z,16.07,85.68
2026-03-25T16:35:00Z,13.42,87.77
2026-03-25T16:36:00Z,11.32,88.98
2026-03-25T16:37:00Z,11.77,88.66
2026-03-25T16:38:00Z,14.98,86.52
2026-03-25T16:39:00Z,14.81,87.08
2026-03-25T16:40:00Z,12.33,87.34
2026-03-25T16:41:00Z,5.19,96.53
2026-03-25T16:42:00Z,1.00,99.00
