# event_ticker=KXATPMATCH-26FEB16BERMPE
# final_score=6-3 6-7(5) 6-4
# score_resolution=3-6 7-6 4-6
# match_winner=Zizou Bergs
# fav_player=Giovanni Mpetshi Perricard
# dog_player=Zizou Bergs
# kalshi_date=2026-02-16
timestamp,Giovanni Mpetshi Perricard,Zizou Bergs
2026-02-17T07:08:00Z,44.00,59.00
2026-02-17T07:12:00Z,44.00,59.00
2026-02-17T07:16:00Z,44.00,59.00
2026-02-17T07:18:00Z,44.00,59.00
2026-02-17T07:34:00Z,44.00,59.00
2026-02-17T07:41:00Z,44.00,59.00
2026-02-17T08:00:00Z,44.00,58.00
2026-02-17T08:23:00Z,44.00,58.00
2026-02-17T08:35:00Z,44.00,58.00
2026-02-17T08:58:00Z,44.00,58.00
2026-02-17T09:00:00Z,44.00,58.00
2026-02-17T09:02:00Z,43.00,58.00
2026-02-17T09:13:00Z,43.00,58.00
2026-02-17T09:16:00Z,43.00,58.00
2026-02-17T09:28:00Z,43.00,58.00
2026-02-17T09:38:00Z,43.00,58.00
2026-02-17T09:46:00Z,43.00,58.00
2026-02-17T10:16:00Z,43.00,58.00
2026-02-17T10:36:00Z,43.00,59.39
2026-02-17T10:57:00Z,43.00,60.00
2026-02-17T11:08:00Z,43.00,60.00
2026-02-17T11:15:00Z,43.00,60.00
2026-02-17T11:22:00Z,43.00,60.00
2026-02-17T11:25:00Z,41.00,60.00
2026-02-17T11:44:00Z,41.00,60.00
2026-02-17T11:48:00Z,41.00,60.00
2026-02-17T12:02:00Z,41.00,61.00
2026-02-17T12:25:00Z,41.00,61.00
2026-02-17T12:31:00Z,41.52,61.00
2026-02-17T12:34:00Z,41.52,61.00
2026-02-17T12:36:00Z,41.52,61.00
2026-02-17T12:48:00Z,41.00,61.00
2026-02-17T12:51:00Z,41.00,61.00
2026-02-17T12:55:00Z,41.00,61.00
2026-02-17T12:58:00Z,40.00,61.00
2026-02-17T12:59:00Z,40.00,61.00
2026-02-17T13:01:00Z,39.10,61.00
2026-02-17T13:02:00Z,39.10,62.00
2026-02-17T13:03:00Z,39.10,62.00
2026-02-17T13:04:00Z,40.00,62.00
2026-02-17T13:11:00Z,40.00,62.00
2026-02-17T13:14:00Z,40.00,62.00
2026-02-17T13:15:00Z,40.00,62.00
2026-02-17T13:19:00Z,40.00,62.00
2026-02-17T13:20:00Z,40.00,62.00
2026-02-17T13:21:00Z,40.00,63.00
2026-02-17T13:23:00Z,40.00,63.00
2026-02-17T13:29:00Z,40.00,63.00
2026-02-17T13:30:00Z,40.00,63.00
2026-02-17T13:32:00Z,40.00,63.00
2026-02-17T13:36:00Z,40.00,63.00
2026-02-17T13:40:00Z,40.00,62.67
2026-02-17T13:43:00Z,40.00,62.67
2026-02-17T13:44:00Z,39.00,62.67
2026-02-17T13:46:00Z,40.00,63.00
2026-02-17T13:48:00Z,40.00,63.00
2026-02-17T13:53:00Z,37.91,63.00
2026-02-17T13:56:00Z,37.91,63.00
2026-02-17T13:57:00Z,37.91,63.00
2026-02-17T13:59:00Z,37.91,63.00
2026-02-17T14:02:00Z,39.00,63.00
2026-02-17T14:04:00Z,39.00,63.00
2026-02-17T14:05:00Z,39.00,63.00
2026-02-17T14:06:00Z,39.00,63.00
2026-02-17T14:07:00Z,39.00,63.00
2026-02-17T14:08:00Z,39.00,63.00
2026-02-17T14:09:00Z,39.00,63.00
2026-02-17T14:10:00Z,39.00,63.66
2026-02-17T14:12:00Z,39.00,64.00
2026-02-17T14:13:00Z,39.00,64.00
2026-02-17T14:15:00Z,38.44,64.00
2026-02-17T14:16:00Z,38.44,63.00
2026-02-17T14:19:00Z,39.00,63.00
2026-02-17T14:20:00Z,39.00,63.00
2026-02-17T14:23:00Z,39.00,63.00
2026-02-17T14:24:00Z,39.00,63.99
2026-02-17T14:25:00Z,37.92,63.57
2026-02-17T14:26:00Z,39.00,63.00
2026-02-17T14:27:00Z,39.00,63.82
2026-02-17T14:28:00Z,38.00,63.98
2026-02-17T14:29:00Z,38.00,64.00
2026-02-17T14:30:00Z,38.00,64.00
2026-02-17T14:31:00Z,38.00,64.38
2026-02-17T14:32:00Z,38.00,64.38
2026-02-17T14:33:00Z,38.62,63.19
2026-02-17T14:34:00Z,39.00,63.18
2026-02-17T14:35:00Z,39.00,63.00
2026-02-17T14:36:00Z,39.00,63.00
2026-02-17T14:37:00Z,39.82,63.48
2026-02-17T14:38:00Z,39.23,63.48
2026-02-17T14:39:00Z,39.23,62.00
2026-02-17T14:40:00Z,39.64,60.02
2026-02-17T14:41:00Z,39.72,63.00
2026-02-17T14:42:00Z,39.11,63.14
2026-02-17T14:43:00Z,39.14,63.97
2026-02-17T14:44:00Z,39.56,63.00
2026-02-17T14:45:00Z,38.33,66.19
2026-02-17T14:46:00Z,41.13,63.99
2026-02-17T14:47:00Z,36.97,64.86
2026-02-17T14:48:00Z,34.96,67.41
2026-02-17T14:49:00Z,33.92,69.19
2026-02-17T14:50:00Z,33.73,67.66
2026-02-17T14:51:00Z,35.23,67.01
2026-02-17T14:52:00Z,34.87,66.02
2026-02-17T14:53:00Z,40.21,62.05
2026-02-17T14:54:00Z,39.49,62.04
2026-02-17T14:55:00Z,38.98,63.00
2026-02-17T14:56:00Z,38.04,64.86
2026-02-17T14:57:00Z,35.24,66.63
2026-02-17T14:58:00Z,37.87,65.56
2026-02-17T14:59:00Z,38.23,62.82
2026-02-17T15:00:00Z,38.95,62.49
2026-02-17T15:01:00Z,37.70,62.88
2026-02-17T15:02:00Z,37.80,64.14
2026-02-17T15:03:00Z,38.00,63.00
2026-02-17T15:04:00Z,31.45,65.40
2026-02-17T15:05:00Z,23.15,76.13
2026-02-17T15:06:00Z,19.60,80.82
2026-02-17T15:07:00Z,20.22,82.00
2026-02-17T15:08:00Z,21.16,80.80
2026-02-17T15:09:00Z,18.12,83.96
2026-02-17T15:10:00Z,17.16,83.50
2026-02-17T15:11:00Z,17.74,83.00
2026-02-17T15:12:00Z,18.88,83.02
2026-02-17T15:13:00Z,18.57,83.89
2026-02-17T15:14:00Z,20.14,82.75
2026-02-17T15:15:00Z,19.20,82.40
2026-02-17T15:16:00Z,18.10,81.15
2026-02-17T15:17:00Z,17.40,83.28
2026-02-17T15:18:00Z,17.24,84.00
2026-02-17T15:19:00Z,20.02,82.65
2026-02-17T15:20:00Z,20.73,80.99
2026-02-17T15:21:00Z,21.53,80.25
2026-02-17T15:22:00Z,23.57,80.77
2026-02-17T15:23:00Z,19.86,80.84
2026-02-17T15:24:00Z,21.06,81.59
2026-02-17T15:25:00Z,21.00,81.71
2026-02-17T15:26:00Z,21.76,80.05
2026-02-17T15:27:00Z,22.00,79.99
2026-02-17T15:28:00Z,22.00,80.23
2026-02-17T15:29:00Z,20.99,80.74
2026-02-17T15:30:00Z,21.13,81.58
2026-02-17T15:31:00Z,24.59,80.34
2026-02-17T15:32:00Z,22.88,78.03
2026-02-17T15:33:00Z,20.89,81.13
2026-02-17T15:34:00Z,22.73,78.83
2026-02-17T15:35:00Z,22.75,80.42
2026-02-17T15:36:00Z,22.48,81.52
2026-02-17T15:37:00Z,19.30,82.14
2026-02-17T15:38:00Z,22.30,81.99
2026-02-17T15:39:00Z,22.79,78.98
2026-02-17T15:40:00Z,22.98,77.96
2026-02-17T15:41:00Z,22.69,79.00
2026-02-17T15:42:00Z,23.58,78.84
2026-02-17T15:43:00Z,23.45,77.45
2026-02-17T15:44:00Z,29.31,70.29
2026-02-17T15:45:00Z,29.13,72.21
2026-02-17T15:46:00Z,23.27,78.77
2026-02-17T15:47:00Z,14.75,84.03
2026-02-17T15:48:00Z,16.18,82.65
2026-02-17T15:49:00Z,18.85,83.80
2026-02-17T15:50:00Z,20.47,79.67
2026-02-17T15:51:00Z,23.87,78.91
2026-02-17T15:52:00Z,23.99,78.42
2026-02-17T15:53:00Z,25.42,75.56
2026-02-17T15:54:00Z,29.48,71.69
2026-02-17T15:55:00Z,26.95,74.37
2026-02-17T15:56:00Z,24.78,75.30
2026-02-17T15:57:00Z,26.27,74.18
2026-02-17T15:58:00Z,25.57,76.35
2026-02-17T15:59:00Z,28.44,73.96
2026-02-17T16:00:00Z,26.94,75.64
2026-02-17T16:01:00Z,26.14,74.01
2026-02-17T16:02:00Z,23.62,78.02
2026-02-17T16:03:00Z,25.80,75.82
2026-02-17T16:04:00Z,28.72,74.54
2026-02-17T16:05:00Z,27.00,73.79
2026-02-17T16:06:00Z,27.62,73.66
2026-02-17T16:07:00Z,28.89,68.69
2026-02-17T16:08:00Z,25.49,75.86
2026-02-17T16:09:00Z,27.00,74.47
2026-02-17T16:10:00Z,37.79,64.58
2026-02-17T16:11:00Z,41.34,59.74
2026-02-17T16:12:00Z,41.11,60.07
2026-02-17T16:13:00Z,38.30,63.19
2026-02-17T16:14:00Z,38.19,64.05
2026-02-17T16:15:00Z,44.35,56.60
2026-02-17T16:16:00Z,42.88,58.02
2026-02-17T16:17:00Z,47.54,53.32
2026-02-17T16:18:00Z,46.74,54.36
2026-02-17T16:19:00Z,46.41,54.99
2026-02-17T16:20:00Z,45.62,57.81
2026-02-17T16:21:00Z,44.22,56.93
2026-02-17T16:22:00Z,43.95,57.97
2026-02-17T16:23:00Z,44.21,58.64
2026-02-17T16:24:00Z,43.55,60.55
2026-02-17T16:25:00Z,42.98,64.45
2026-02-17T16:26:00Z,43.15,62.20
2026-02-17T16:27:00Z,43.82,59.06
2026-02-17T16:28:00Z,44.72,59.02
2026-02-17T16:29:00Z,39.52,60.72
2026-02-17T16:30:00Z,43.58,59.12
2026-02-17T16:31:00Z,42.82,59.74
2026-02-17T16:32:00Z,45.43,55.97
2026-02-17T16:33:00Z,43.16,59.73
2026-02-17T16:34:00Z,40.81,61.32
2026-02-17T16:35:00Z,40.61,61.97
2026-02-17T16:36:00Z,39.01,62.69
2026-02-17T16:37:00Z,38.31,62.82
2026-02-17T16:38:00Z,42.82,58.24
2026-02-17T16:39:00Z,40.79,59.42
2026-02-17T16:40:00Z,37.88,67.00
2026-02-17T16:41:00Z,38.65,62.46
2026-02-17T16:42:00Z,39.71,62.00
2026-02-17T16:43:00Z,40.93,62.23
2026-02-17T16:44:00Z,36.36,62.56
2026-02-17T16:45:00Z,38.78,65.27
2026-02-17T16:46:00Z,39.25,61.86
2026-02-17T16:47:00Z,37.02,64.40
2026-02-17T16:48:00Z,40.14,63.02
2026-02-17T16:49:00Z,36.86,64.97
2026-02-17T16:50:00Z,35.61,64.77
2026-02-17T16:51:00Z,36.78,64.31
2026-02-17T16:52:00Z,39.69,62.34
2026-02-17T16:53:00Z,41.43,61.10
2026-02-17T16:54:00Z,41.97,61.24
2026-02-17T16:55:00Z,41.69,59.56
2026-02-17T16:56:00Z,40.94,60.87
2026-02-17T16:57:00Z,38.59,62.68
2026-02-17T16:58:00Z,38.48,63.32
2026-02-17T16:59:00Z,39.44,60.85
2026-02-17T17:00:00Z,36.92,63.94
2026-02-17T17:01:00Z,11.71,86.35
2026-02-17T17:02:00Z,1.00,99.00
