# event_ticker=KXATPMATCH-26MAR09DJOKOV
# final_score=6-4 1-6 6-4
# score_resolution=4-6 6-1 4-6
# match_winner=Novak Djokovic
# fav_player=Aleksandar Kovacevic
# dog_player=Novak Djokovic
# kalshi_date=2026-03-09
timestamp,Aleksandar Kovacevic,Novak Djokovic
2026-03-09T13:26:00Z,12.00,90.00
2026-03-09T13:28:00Z,12.00,90.00
2026-03-09T13:29:00Z,12.00,90.00
2026-03-09T13:30:00Z,12.00,90.00
2026-03-09T13:34:00Z,12.00,90.00
2026-03-09T13:35:00Z,12.00,90.00
2026-03-09T13:36:00Z,12.00,90.00
2026-03-09T13:38:00Z,12.00,90.00
2026-03-09T13:40:00Z,10.00,90.00
2026-03-09T13:41:00Z,12.00,90.00
2026-03-09T13:42:00Z,12.00,90.00
2026-03-09T13:43:00Z,12.00,90.00
2026-03-09T13:46:00Z,12.00,90.00
2026-03-09T13:49:00Z,12.00,90.00
2026-03-09T13:52:00Z,12.00,90.00
2026-03-09T13:56:00Z,12.00,89.11
2026-03-09T13:59:00Z,12.00,89.11
2026-03-09T14:00:00Z,12.00,90.00
2026-03-09T14:02:00Z,12.00,90.00
2026-03-09T14:03:00Z,12.00,90.00
2026-03-09T14:09:00Z,12.00,90.00
2026-03-09T14:10:00Z,12.00,90.00
2026-03-09T14:13:00Z,12.00,90.00
2026-03-09T14:15:00Z,12.00,90.00
2026-03-09T14:19:00Z,12.00,90.00
2026-03-09T14:21:00Z,12.00,90.00
2026-03-09T14:26:00Z,12.00,90.00
2026-03-09T14:30:00Z,12.00,90.00
2026-03-09T14:34:00Z,12.00,90.00
2026-03-09T14:35:00Z,12.00,90.00
2026-03-09T14:37:00Z,12.00,89.02
2026-03-09T14:38:00Z,12.00,90.00
2026-03-09T14:39:00Z,12.00,89.00
2026-03-09T14:40:00Z,12.00,90.00
2026-03-09T14:43:00Z,12.00,90.00
2026-03-09T14:45:00Z,12.00,90.00
2026-03-09T14:46:00Z,12.00,90.00
2026-03-09T14:47:00Z,12.00,89.00
2026-03-09T14:48:00Z,12.00,90.00
2026-03-09T14:54:00Z,12.00,90.00
2026-03-09T14:57:00Z,11.00,90.00
2026-03-09T15:00:00Z,11.00,90.00
2026-03-09T15:01:00Z,11.00,90.00
2026-03-09T15:03:00Z,11.00,89.00
2026-03-09T15:04:00Z,12.00,90.00
2026-03-09T15:05:00Z,12.00,89.93
2026-03-09T15:07:00Z,12.00,89.71
2026-03-09T15:09:00Z,12.00,90.00
2026-03-09T15:10:00Z,12.00,89.00
2026-03-09T15:11:00Z,12.00,89.00
2026-03-09T15:13:00Z,12.00,90.00
2026-03-09T15:14:00Z,12.00,89.00
2026-03-09T15:16:00Z,12.00,89.83
2026-03-09T15:19:00Z,12.00,89.41
2026-03-09T15:24:00Z,12.00,89.00
2026-03-09T15:25:00Z,12.00,90.00
2026-03-09T15:27:00Z,11.00,90.00
2026-03-09T15:28:00Z,12.00,90.00
2026-03-09T15:32:00Z,11.34,89.00
2026-03-09T15:33:00Z,11.34,90.00
2026-03-09T15:34:00Z,11.34,90.00
2026-03-09T15:35:00Z,11.99,89.00
2026-03-09T15:37:00Z,11.99,90.00
2026-03-09T15:40:00Z,11.99,90.00
2026-03-09T15:43:00Z,11.99,90.00
2026-03-09T15:44:00Z,12.00,89.00
2026-03-09T15:45:00Z,12.00,89.00
2026-03-09T15:49:00Z,12.87,89.13
2026-03-09T15:50:00Z,12.00,89.68
2026-03-09T15:51:00Z,12.00,90.00
2026-03-09T15:53:00Z,12.00,90.00
2026-03-09T15:55:00Z,11.00,90.00
2026-03-09T15:56:00Z,12.41,90.00
2026-03-09T15:57:00Z,12.35,89.00
2026-03-09T15:58:00Z,12.78,89.00
2026-03-09T15:59:00Z,12.06,89.00
2026-03-09T16:02:00Z,12.00,89.00
2026-03-09T16:05:00Z,12.00,90.00
2026-03-09T16:06:00Z,12.00,90.00
2026-03-09T16:07:00Z,12.00,90.00
2026-03-09T16:09:00Z,12.00,90.00
2026-03-09T16:10:00Z,12.00,90.00
2026-03-09T16:11:00Z,12.00,90.00
2026-03-09T16:13:00Z,12.00,89.00
2026-03-09T16:15:00Z,12.00,90.00
2026-03-09T16:16:00Z,12.00,90.00
2026-03-09T16:18:00Z,12.00,89.00
2026-03-09T16:21:00Z,12.00,89.00
2026-03-09T16:22:00Z,12.00,90.00
2026-03-09T16:23:00Z,12.06,90.00
2026-03-09T16:24:00Z,12.06,89.45
2026-03-09T16:26:00Z,12.06,90.00
2026-03-09T16:28:00Z,12.06,90.00
2026-03-09T16:32:00Z,12.06,89.00
2026-03-09T16:35:00Z,12.00,90.00
2026-03-09T16:36:00Z,12.00,90.00
2026-03-09T16:37:00Z,12.00,90.00
2026-03-09T16:41:00Z,11.00,90.00
2026-03-09T16:43:00Z,12.00,90.00
2026-03-09T16:44:00Z,12.00,89.00
2026-03-09T16:45:00Z,12.00,90.00
2026-03-09T16:46:00Z,12.00,89.00
2026-03-09T16:47:00Z,12.00,89.00
2026-03-09T16:48:00Z,12.00,90.00
2026-03-09T16:49:00Z,12.00,90.00
2026-03-09T16:50:00Z,12.00,89.08
2026-03-09T16:51:00Z,12.00,90.00
2026-03-09T16:53:00Z,12.00,90.00
2026-03-09T16:55:00Z,12.00,90.00
2026-03-09T16:57:00Z,12.00,90.00
2026-03-09T16:59:00Z,12.00,90.00
2026-03-09T17:01:00Z,12.00,89.00
2026-03-09T17:02:00Z,12.00,89.00
2026-03-09T17:03:00Z,12.00,89.00
2026-03-09T17:04:00Z,12.00,90.00
2026-03-09T17:05:00Z,12.00,90.00
2026-03-09T17:07:00Z,12.00,90.00
2026-03-09T17:08:00Z,12.00,90.00
2026-03-09T17:10:00Z,12.00,90.00
2026-03-09T17:12:00Z,12.00,90.00
2026-03-09T17:13:00Z,12.00,90.00
2026-03-09T17:14:00Z,12.00,90.00
2026-03-09T17:15:00Z,12.00,90.00
2026-03-09T17:17:00Z,12.00,89.00
2026-03-09T17:18:00Z,12.00,89.00
2026-03-09T17:19:00Z,12.00,89.00
2026-03-09T17:20:00Z,12.00,89.00
2026-03-09T17:22:00Z,12.00,89.00
2026-03-09T17:23:00Z,12.00,89.00
2026-03-09T17:24:00Z,12.00,89.00
2026-03-09T17:25:00Z,12.00,89.00
2026-03-09T17:26:00Z,12.00,89.00
2026-03-09T17:28:00Z,12.00,89.00
2026-03-09T17:29:00Z,12.00,89.00
2026-03-09T17:30:00Z,12.00,89.00
2026-03-09T17:31:00Z,11.33,89.00
2026-03-09T17:32:00Z,12.00,89.00
2026-03-09T17:33:00Z,12.00,89.00
2026-03-09T17:34:00Z,12.00,89.00
2026-03-09T17:35:00Z,12.00,89.00
2026-03-09T17:36:00Z,12.00,89.00
2026-03-09T17:37:00Z,12.00,88.93
2026-03-09T17:38:00Z,12.00,89.00
2026-03-09T17:39:00Z,12.00,89.00
2026-03-09T17:40:00Z,12.00,89.00
2026-03-09T17:41:00Z,12.00,89.00
2026-03-09T17:42:00Z,12.00,88.88
2026-03-09T17:43:00Z,12.00,89.00
2026-03-09T17:44:00Z,12.00,88.92
2026-03-09T17:45:00Z,12.00,89.00
2026-03-09T17:46:00Z,12.00,89.09
2026-03-09T17:47:00Z,12.00,88.83
2026-03-09T17:48:00Z,12.00,89.00
2026-03-09T17:49:00Z,12.00,89.00
2026-03-09T17:50:00Z,12.00,89.00
2026-03-09T17:51:00Z,12.00,89.00
2026-03-09T17:52:00Z,12.00,89.00
2026-03-09T17:53:00Z,12.00,89.00
2026-03-09T17:54:00Z,12.00,89.00
2026-03-09T17:55:00Z,12.00,89.00
2026-03-09T17:56:00Z,12.00,89.00
2026-03-09T17:57:00Z,12.00,89.00
2026-03-09T17:58:00Z,12.00,88.93
2026-03-09T17:59:00Z,12.00,89.00
2026-03-09T18:00:00Z,12.00,89.00
2026-03-09T18:01:00Z,12.00,89.00
2026-03-09T18:02:00Z,12.00,88.99
2026-03-09T18:03:00Z,12.00,89.00
2026-03-09T18:04:00Z,12.00,89.00
2026-03-09T18:05:00Z,12.00,89.00
2026-03-09T18:06:00Z,12.00,89.00
2026-03-09T18:07:00Z,11.45,88.85
2026-03-09T18:08:00Z,12.00,89.00
2026-03-09T18:09:00Z,12.00,89.00
2026-03-09T18:10:00Z,12.00,89.00
2026-03-09T18:11:00Z,12.00,89.35
2026-03-09T18:12:00Z,12.00,89.00
2026-03-09T18:13:00Z,11.99,89.05
2026-03-09T18:14:00Z,13.18,88.07
2026-03-09T18:15:00Z,13.00,87.85
2026-03-09T18:16:00Z,15.65,85.57
2026-03-09T18:17:00Z,15.21,86.01
2026-03-09T18:18:00Z,16.52,83.07
2026-03-09T18:19:00Z,13.61,88.00
2026-03-09T18:20:00Z,12.06,88.72
2026-03-09T18:21:00Z,11.52,90.65
2026-03-09T18:22:00Z,7.41,92.40
2026-03-09T18:23:00Z,6.93,94.16
2026-03-09T18:24:00Z,6.35,94.10
2026-03-09T18:25:00Z,7.47,93.92
2026-03-09T18:26:00Z,8.90,92.89
2026-03-09T18:27:00Z,7.22,94.10
2026-03-09T18:28:00Z,5.37,94.85
2026-03-09T18:29:00Z,7.44,93.40
2026-03-09T18:30:00Z,8.00,93.00
2026-03-09T18:31:00Z,8.00,93.02
2026-03-09T18:32:00Z,7.03,94.00
2026-03-09T18:33:00Z,6.79,94.66
2026-03-09T18:34:00Z,7.39,93.98
2026-03-09T18:35:00Z,8.00,92.01
2026-03-09T18:36:00Z,8.68,92.01
2026-03-09T18:37:00Z,8.78,93.11
2026-03-09T18:38:00Z,9.03,92.58
2026-03-09T18:39:00Z,7.55,93.00
2026-03-09T18:40:00Z,8.00,93.09
2026-03-09T18:41:00Z,7.03,93.00
2026-03-09T18:42:00Z,7.32,93.00
2026-03-09T18:43:00Z,7.76,93.00
2026-03-09T18:44:00Z,8.57,91.74
2026-03-09T18:45:00Z,8.02,93.00
2026-03-09T18:46:00Z,6.89,93.90
2026-03-09T18:47:00Z,6.67,94.00
2026-03-09T18:48:00Z,6.84,93.94
2026-03-09T18:49:00Z,7.05,94.00
2026-03-09T18:50:00Z,7.05,93.57
2026-03-09T18:51:00Z,7.58,93.80
2026-03-09T18:52:00Z,6.85,93.65
2026-03-09T18:53:00Z,7.76,92.85
2026-03-09T18:54:00Z,5.64,94.31
2026-03-09T18:55:00Z,6.63,93.98
2026-03-09T18:56:00Z,5.81,93.91
2026-03-09T18:57:00Z,6.50,94.00
2026-03-09T18:58:00Z,6.51,93.88
2026-03-09T18:59:00Z,7.04,92.98
2026-03-09T19:00:00Z,7.28,92.90
2026-03-09T19:01:00Z,8.33,92.14
2026-03-09T19:02:00Z,9.10,91.25
2026-03-09T19:03:00Z,10.18,90.41
2026-03-09T19:04:00Z,9.78,89.60
2026-03-09T19:05:00Z,13.88,85.81
2026-03-09T19:06:00Z,18.32,82.42
2026-03-09T19:07:00Z,19.58,82.39
2026-03-09T19:08:00Z,16.54,83.13
2026-03-09T19:09:00Z,14.37,85.79
2026-03-09T19:10:00Z,18.39,81.67
2026-03-09T19:11:00Z,19.22,81.37
2026-03-09T19:12:00Z,20.08,81.01
2026-03-09T19:13:00Z,19.90,81.30
2026-03-09T19:14:00Z,19.95,82.16
2026-03-09T19:15:00Z,18.90,82.51
2026-03-09T19:16:00Z,20.51,81.10
2026-03-09T19:17:00Z,20.29,81.01
2026-03-09T19:18:00Z,21.00,81.40
2026-03-09T19:19:00Z,21.00,81.05
2026-03-09T19:20:00Z,21.59,80.91
2026-03-09T19:21:00Z,26.79,71.80
2026-03-09T19:22:00Z,32.77,68.57
2026-03-09T19:23:00Z,32.73,67.00
2026-03-09T19:24:00Z,31.48,68.96
2026-03-09T19:25:00Z,31.30,68.80
2026-03-09T19:26:00Z,31.21,69.46
2026-03-09T19:27:00Z,30.94,68.97
2026-03-09T19:28:00Z,29.10,70.35
2026-03-09T19:29:00Z,26.98,72.76
2026-03-09T19:30:00Z,25.58,74.99
2026-03-09T19:31:00Z,26.67,74.71
2026-03-09T19:32:00Z,29.38,71.46
2026-03-09T19:33:00Z,28.79,75.45
2026-03-09T19:34:00Z,24.94,75.83
2026-03-09T19:35:00Z,27.24,74.34
2026-03-09T19:36:00Z,31.64,69.78
2026-03-09T19:37:00Z,34.55,66.93
2026-03-09T19:38:00Z,30.15,71.95
2026-03-09T19:39:00Z,26.31,73.45
2026-03-09T19:40:00Z,25.49,74.06
2026-03-09T19:41:00Z,26.88,74.60
2026-03-09T19:42:00Z,29.12,74.39
2026-03-09T19:43:00Z,26.11,73.93
2026-03-09T19:44:00Z,21.31,78.13
2026-03-09T19:45:00Z,16.11,83.87
2026-03-09T19:46:00Z,19.66,80.24
2026-03-09T19:47:00Z,24.56,77.10
2026-03-09T19:48:00Z,29.32,70.94
2026-03-09T19:49:00Z,33.17,66.05
2026-03-09T19:50:00Z,28.09,72.02
2026-03-09T19:51:00Z,25.77,75.12
2026-03-09T19:52:00Z,24.29,75.88
2026-03-09T19:53:00Z,24.79,75.99
2026-03-09T19:54:00Z,29.38,72.40
2026-03-09T19:55:00Z,24.15,75.72
2026-03-09T19:56:00Z,26.86,71.95
2026-03-09T19:57:00Z,30.98,69.98
2026-03-09T19:58:00Z,28.73,71.39
2026-03-09T19:59:00Z,29.10,71.24
2026-03-09T20:00:00Z,25.06,75.35
2026-03-09T20:01:00Z,25.90,75.80
2026-03-09T20:02:00Z,25.52,72.91
2026-03-09T20:03:00Z,25.24,73.66
2026-03-09T20:04:00Z,25.39,74.34
2026-03-09T20:05:00Z,30.87,69.55
2026-03-09T20:06:00Z,30.49,70.52
2026-03-09T20:07:00Z,29.81,71.85
2026-03-09T20:08:00Z,25.31,75.33
2026-03-09T20:09:00Z,24.84,75.71
2026-03-09T20:10:00Z,27.10,75.30
2026-03-09T20:11:00Z,24.15,75.56
2026-03-09T20:12:00Z,27.23,74.47
2026-03-09T20:13:00Z,15.92,85.29
2026-03-09T20:14:00Z,1.71,98.53
2026-03-09T20:15:00Z,1.00,99.00
2026-03-09T20:16:00Z,1.00,99.00
2026-03-09T20:17:00Z,1.00,99.00
2026-03-09T20:18:00Z,1.00,99.00
2026-03-09T20:19:00Z,1.00,99.00
2026-03-09T20:20:00Z,1.00,99.00
2026-03-09T20:21:00Z,1.00,99.00
2026-03-09T20:22:00Z,1.00,99.00
