# event_ticker=KXATPMATCH-26MAR20NAKCIL
# final_score=2-6 6-4 7-6(7)
# score_resolution=2-6 6-4 7-6
# match_winner=Marin Cilic
# fav_player=Marin Cilic
# dog_player=Brandon Nakashima
# kalshi_date=2026-03-20
timestamp,Marin Cilic,Brandon Nakashima
2026-03-21T21:41:00Z,40.00,60.00
2026-03-21T21:49:00Z,40.00,60.00
2026-03-21T21:50:00Z,40.00,59.00
2026-03-21T21:52:00Z,40.00,59.00
2026-03-21T21:54:00Z,40.00,59.00
2026-03-21T21:55:00Z,40.00,59.00
2026-03-21T22:00:00Z,40.00,59.00
2026-03-21T22:01:00Z,40.00,59.00
2026-03-21T22:05:00Z,40.00,59.00
2026-03-21T22:07:00Z,40.00,59.00
2026-03-21T22:10:00Z,40.00,59.00
2026-03-21T22:11:00Z,40.00,59.00
2026-03-21T22:12:00Z,40.00,59.00
2026-03-21T22:13:00Z,41.00,59.00
2026-03-21T22:14:00Z,41.00,59.00
2026-03-21T22:16:00Z,41.00,58.00
2026-03-21T22:19:00Z,41.00,59.00
2026-03-21T22:23:00Z,41.00,59.00
2026-03-21T22:30:00Z,41.00,59.00
2026-03-21T22:35:00Z,41.00,59.00
2026-03-21T22:38:00Z,41.00,59.00
2026-03-21T22:40:00Z,41.00,59.00
2026-03-21T22:41:00Z,41.00,59.00
2026-03-21T22:43:00Z,41.00,59.00
2026-03-21T22:45:00Z,41.00,59.00
2026-03-21T22:46:00Z,41.00,59.00
2026-03-21T22:47:00Z,41.00,59.00
2026-03-21T22:49:00Z,41.00,59.00
2026-03-21T22:51:00Z,41.00,59.00
2026-03-21T22:52:00Z,41.00,60.00
2026-03-21T22:54:00Z,41.00,60.00
2026-03-21T22:55:00Z,41.00,60.00
2026-03-21T22:58:00Z,41.00,59.00
2026-03-21T23:01:00Z,41.00,59.00
2026-03-21T23:02:00Z,41.00,59.00
2026-03-21T23:03:00Z,41.00,59.00
2026-03-21T23:04:00Z,41.00,59.00
2026-03-21T23:06:00Z,41.00,59.00
2026-03-21T23:10:00Z,41.00,60.00
2026-03-21T23:11:00Z,41.00,60.00
2026-03-21T23:12:00Z,41.00,60.00
2026-03-21T23:13:00Z,40.00,60.00
2026-03-21T23:15:00Z,40.00,59.00
2026-03-21T23:17:00Z,40.00,59.00
2026-03-21T23:18:00Z,41.00,59.00
2026-03-21T23:19:00Z,41.00,59.00
2026-03-21T23:20:00Z,41.00,59.00
2026-03-21T23:21:00Z,41.00,59.00
2026-03-21T23:22:00Z,41.00,59.00
2026-03-21T23:23:00Z,41.00,59.00
2026-03-21T23:24:00Z,41.00,59.00
2026-03-21T23:26:00Z,41.00,59.00
2026-03-21T23:27:00Z,41.00,58.14
2026-03-21T23:28:00Z,41.00,58.14
2026-03-21T23:29:00Z,41.00,58.14
2026-03-21T23:30:00Z,41.00,59.00
2026-03-21T23:31:00Z,41.00,59.00
2026-03-21T23:32:00Z,41.00,59.00
2026-03-21T23:33:00Z,41.00,59.00
2026-03-21T23:35:00Z,41.00,59.00
2026-03-21T23:36:00Z,41.00,59.00
2026-03-21T23:38:00Z,41.00,59.00
2026-03-21T23:40:00Z,41.00,59.00
2026-03-21T23:41:00Z,41.00,57.47
2026-03-21T23:42:00Z,41.00,59.00
2026-03-21T23:44:00Z,41.00,59.00
2026-03-21T23:46:00Z,41.00,59.00
2026-03-21T23:49:00Z,41.00,58.00
2026-03-21T23:51:00Z,41.00,59.00
2026-03-21T23:52:00Z,42.00,59.00
2026-03-21T23:53:00Z,42.00,59.00
2026-03-21T23:55:00Z,43.00,58.72
2026-03-21T23:56:00Z,43.00,59.00
2026-03-21T23:57:00Z,43.00,59.00
2026-03-21T23:58:00Z,43.00,59.00
2026-03-21T23:59:00Z,43.00,58.00
2026-03-22T00:00:00Z,43.00,58.00
2026-03-22T00:01:00Z,43.00,58.31
2026-03-22T00:02:00Z,42.00,58.00
2026-03-22T00:03:00Z,42.00,58.32
2026-03-22T00:04:00Z,43.00,58.00
2026-03-22T00:05:00Z,43.00,58.00
2026-03-22T00:06:00Z,44.00,58.90
2026-03-22T00:07:00Z,44.00,58.00
2026-03-22T00:08:00Z,44.00,58.66
2026-03-22T00:10:00Z,44.00,58.90
2026-03-22T00:12:00Z,44.00,58.01
2026-03-22T00:13:00Z,43.00,58.00
2026-03-22T00:14:00Z,42.00,58.00
2026-03-22T00:15:00Z,42.00,58.00
2026-03-22T00:17:00Z,42.00,58.00
2026-03-22T00:18:00Z,43.04,58.00
2026-03-22T00:19:00Z,44.00,57.99
2026-03-22T00:20:00Z,44.00,58.25
2026-03-22T00:21:00Z,44.91,58.30
2026-03-22T00:22:00Z,44.96,55.70
2026-03-22T00:23:00Z,41.00,60.00
2026-03-22T00:24:00Z,40.33,61.35
2026-03-22T00:25:00Z,38.35,65.61
2026-03-22T00:26:00Z,30.89,71.84
2026-03-22T00:27:00Z,35.86,63.68
2026-03-22T00:28:00Z,42.17,60.24
2026-03-22T00:29:00Z,42.00,59.53
2026-03-22T00:30:00Z,41.00,59.94
2026-03-22T00:31:00Z,43.00,59.00
2026-03-22T00:32:00Z,43.00,59.00
2026-03-22T00:33:00Z,40.85,60.42
2026-03-22T00:34:00Z,35.08,66.10
2026-03-22T00:35:00Z,39.00,63.47
2026-03-22T00:36:00Z,35.51,64.98
2026-03-22T00:37:00Z,33.98,66.59
2026-03-22T00:38:00Z,35.72,62.86
2026-03-22T00:39:00Z,27.58,68.25
2026-03-22T00:40:00Z,24.09,75.17
2026-03-22T00:41:00Z,24.31,73.89
2026-03-22T00:42:00Z,21.36,77.00
2026-03-22T00:43:00Z,22.00,78.55
2026-03-22T00:44:00Z,22.05,78.08
2026-03-22T00:45:00Z,22.05,77.88
2026-03-22T00:46:00Z,20.00,80.27
2026-03-22T00:47:00Z,22.89,79.09
2026-03-22T00:48:00Z,22.00,79.56
2026-03-22T00:49:00Z,21.00,79.54
2026-03-22T00:50:00Z,21.00,79.02
2026-03-22T00:51:00Z,21.00,78.33
2026-03-22T00:52:00Z,21.00,78.84
2026-03-22T00:53:00Z,23.00,80.98
2026-03-22T00:54:00Z,23.00,81.06
2026-03-22T00:55:00Z,23.00,82.00
2026-03-22T00:56:00Z,23.00,82.75
2026-03-22T00:57:00Z,16.00,83.77
2026-03-22T00:58:00Z,15.83,84.67
2026-03-22T00:59:00Z,15.13,85.95
2026-03-22T01:00:00Z,14.95,85.80
2026-03-22T01:01:00Z,13.87,87.13
2026-03-22T01:02:00Z,14.31,86.90
2026-03-22T01:03:00Z,22.76,77.49
2026-03-22T01:04:00Z,29.04,72.40
2026-03-22T01:05:00Z,30.74,70.99
2026-03-22T01:06:00Z,31.86,68.01
2026-03-22T01:07:00Z,33.34,67.07
2026-03-22T01:08:00Z,30.92,69.70
2026-03-22T01:09:00Z,29.93,71.35
2026-03-22T01:10:00Z,30.55,71.61
2026-03-22T01:11:00Z,30.00,71.80
2026-03-22T01:12:00Z,29.33,70.83
2026-03-22T01:13:00Z,29.53,70.09
2026-03-22T01:14:00Z,32.22,67.33
2026-03-22T01:15:00Z,32.73,69.84
2026-03-22T01:16:00Z,30.01,70.90
2026-03-22T01:17:00Z,30.00,70.16
2026-03-22T01:18:00Z,31.71,71.68
2026-03-22T01:19:00Z,29.66,70.28
2026-03-22T01:20:00Z,33.71,70.13
2026-03-22T01:21:00Z,34.11,67.43
2026-03-22T01:22:00Z,35.87,65.95
2026-03-22T01:23:00Z,37.93,63.62
2026-03-22T01:24:00Z,38.84,62.96
2026-03-22T01:25:00Z,38.49,61.49
2026-03-22T01:26:00Z,36.25,62.32
2026-03-22T01:27:00Z,37.75,63.53
2026-03-22T01:28:00Z,35.65,65.66
2026-03-22T01:29:00Z,36.00,64.81
2026-03-22T01:30:00Z,40.61,62.42
2026-03-22T01:31:00Z,39.00,60.53
2026-03-22T01:32:00Z,39.96,60.79
2026-03-22T01:33:00Z,40.08,61.00
2026-03-22T01:34:00Z,40.72,60.30
2026-03-22T01:35:00Z,40.10,60.96
2026-03-22T01:36:00Z,40.54,60.59
2026-03-22T01:37:00Z,38.80,64.50
2026-03-22T01:38:00Z,39.14,62.07
2026-03-22T01:39:00Z,42.47,57.03
2026-03-22T01:40:00Z,42.96,57.69
2026-03-22T01:41:00Z,42.77,57.56
2026-03-22T01:42:00Z,40.63,61.47
2026-03-22T01:43:00Z,36.39,64.39
2026-03-22T01:44:00Z,37.67,64.34
2026-03-22T01:45:00Z,41.59,61.63
2026-03-22T01:46:00Z,42.60,59.47
2026-03-22T01:47:00Z,39.63,61.24
2026-03-22T01:48:00Z,41.06,61.02
2026-03-22T01:49:00Z,45.83,57.01
2026-03-22T01:50:00Z,39.40,60.21
2026-03-22T01:51:00Z,38.12,61.97
2026-03-22T01:52:00Z,38.77,61.30
2026-03-22T01:53:00Z,42.00,59.04
2026-03-22T01:54:00Z,43.22,55.98
2026-03-22T01:55:00Z,45.01,56.27
2026-03-22T01:56:00Z,46.31,53.57
2026-03-22T01:57:00Z,42.56,58.75
2026-03-22T01:58:00Z,38.82,61.66
2026-03-22T01:59:00Z,39.57,60.99
2026-03-22T02:00:00Z,41.97,59.71
2026-03-22T02:01:00Z,38.17,61.36
2026-03-22T02:02:00Z,42.22,57.17
2026-03-22T02:03:00Z,44.91,55.57
2026-03-22T02:04:00Z,40.59,58.02
2026-03-22T02:05:00Z,38.98,61.03
2026-03-22T02:06:00Z,41.10,58.98
2026-03-22T02:07:00Z,38.13,60.75
2026-03-22T02:08:00Z,38.84,61.15
2026-03-22T02:09:00Z,43.61,60.94
2026-03-22T02:10:00Z,43.60,55.96
2026-03-22T02:11:00Z,44.86,55.91
2026-03-22T02:12:00Z,41.62,61.97
2026-03-22T02:13:00Z,41.45,58.74
2026-03-22T02:14:00Z,38.36,61.94
2026-03-22T02:15:00Z,38.37,61.33
2026-03-22T02:16:00Z,40.50,61.12
2026-03-22T02:17:00Z,39.01,62.42
2026-03-22T02:18:00Z,38.29,61.27
2026-03-22T02:19:00Z,33.23,65.36
2026-03-22T02:20:00Z,40.50,61.03
2026-03-22T02:21:00Z,50.26,55.75
2026-03-22T02:22:00Z,50.51,51.07
2026-03-22T02:23:00Z,43.62,60.85
2026-03-22T02:24:00Z,41.42,62.35
2026-03-22T02:25:00Z,38.05,62.36
2026-03-22T02:26:00Z,38.00,62.40
2026-03-22T02:27:00Z,39.64,62.58
2026-03-22T02:28:00Z,37.68,62.87
2026-03-22T02:29:00Z,30.92,70.82
2026-03-22T02:30:00Z,42.92,58.53
2026-03-22T02:31:00Z,39.12,59.64
2026-03-22T02:32:00Z,22.84,76.88
2026-03-22T02:33:00Z,20.42,75.43
2026-03-22T02:34:00Z,23.30,70.98
2026-03-22T02:35:00Z,37.87,56.24
2026-03-22T02:36:00Z,43.95,56.88
2026-03-22T02:37:00Z,53.40,45.28
2026-03-22T02:38:00Z,63.04,34.52
2026-03-22T02:39:00Z,71.25,28.50
2026-03-22T02:40:00Z,51.03,47.85
2026-03-22T02:41:00Z,51.44,40.86
2026-03-22T02:42:00Z,38.92,61.68
2026-03-22T02:43:00Z,33.28,68.46
2026-03-22T02:44:00Z,61.42,38.18
2026-03-22T02:45:00Z,96.27,15.58
2026-03-22T02:46:00Z,99.00,15.58
2026-03-22T02:47:00Z,99.00,15.58
2026-03-22T02:48:00Z,99.00,15.58
2026-03-22T02:49:00Z,99.00,1.00
2026-03-22T02:50:00Z,99.00,1.00
2026-03-22T02:51:00Z,99.00,1.00
2026-03-22T02:52:00Z,99.00,1.00
