# event_ticker=KXATPMATCH-26MAR20COLCOB
# final_score=7-5 6-3
# match_winner=Raphael Collignon
# fav_player=Raphael Collignon
# dog_player=Flavio Cobolli
# kalshi_date=2026-03-20
timestamp,Raphael Collignon,Flavio Cobolli
2026-03-20T20:51:00Z,47.00,55.00
2026-03-20T20:53:00Z,47.00,55.00
2026-03-20T20:55:00Z,47.00,55.00
2026-03-20T21:04:00Z,47.00,54.00
2026-03-20T21:06:00Z,47.00,54.00
2026-03-20T21:15:00Z,47.00,54.00
2026-03-20T21:26:00Z,47.00,54.00
2026-03-20T21:29:00Z,47.00,54.00
2026-03-20T21:30:00Z,46.00,53.99
2026-03-20T21:31:00Z,46.00,54.00
2026-03-20T21:32:00Z,46.00,54.00
2026-03-20T21:33:00Z,46.00,54.00
2026-03-20T21:36:00Z,47.00,54.00
2026-03-20T21:38:00Z,47.00,54.00
2026-03-20T21:39:00Z,45.00,54.00
2026-03-20T21:43:00Z,45.00,54.00
2026-03-20T21:44:00Z,45.00,54.00
2026-03-20T21:46:00Z,47.00,54.00
2026-03-20T21:54:00Z,47.00,54.00
2026-03-20T21:59:00Z,47.00,54.00
2026-03-20T22:00:00Z,47.00,54.00
2026-03-20T22:03:00Z,47.00,54.00
2026-03-20T22:07:00Z,47.00,54.00
2026-03-20T22:09:00Z,47.00,54.00
2026-03-20T22:12:00Z,47.00,54.00
2026-03-20T22:20:00Z,47.00,54.00
2026-03-20T22:23:00Z,47.00,54.00
2026-03-20T22:27:00Z,47.00,54.00
2026-03-20T22:28:00Z,47.00,54.00
2026-03-20T22:30:00Z,47.00,54.00
2026-03-20T22:31:00Z,45.32,54.00
2026-03-20T22:32:00Z,45.32,54.00
2026-03-20T22:33:00Z,45.32,54.00
2026-03-20T22:34:00Z,47.00,54.00
2026-03-20T22:35:00Z,47.00,54.00
2026-03-20T22:36:00Z,47.00,54.00
2026-03-20T22:39:00Z,47.00,54.00
2026-03-20T22:40:00Z,47.00,54.00
2026-03-20T22:41:00Z,47.00,54.00
2026-03-20T22:42:00Z,47.00,54.00
2026-03-20T22:44:00Z,47.00,54.00
2026-03-20T22:45:00Z,47.00,54.00
2026-03-20T22:46:00Z,47.93,54.00
2026-03-20T22:47:00Z,47.93,54.00
2026-03-20T22:48:00Z,47.93,54.00
2026-03-20T22:50:00Z,47.93,54.00
2026-03-20T22:51:00Z,47.93,54.00
2026-03-20T22:52:00Z,47.93,54.00
2026-03-20T22:53:00Z,47.93,54.00
2026-03-20T22:54:00Z,47.93,54.00
2026-03-20T22:55:00Z,47.93,52.69
2026-03-20T22:56:00Z,47.93,52.00
2026-03-20T23:00:00Z,47.93,54.00
2026-03-20T23:01:00Z,47.93,54.09
2026-03-20T23:03:00Z,47.93,54.00
2026-03-20T23:05:00Z,47.93,53.43
2026-03-20T23:06:00Z,47.93,54.00
2026-03-20T23:07:00Z,47.93,54.00
2026-03-20T23:09:00Z,47.93,54.00
2026-03-20T23:12:00Z,47.93,54.00
2026-03-20T23:14:00Z,47.93,54.99
2026-03-20T23:17:00Z,47.93,55.00
2026-03-20T23:18:00Z,47.93,55.00
2026-03-20T23:19:00Z,48.00,52.00
2026-03-20T23:21:00Z,48.00,55.00
2026-03-20T23:22:00Z,48.00,55.00
2026-03-20T23:23:00Z,48.00,55.00
2026-03-20T23:25:00Z,48.00,55.00
2026-03-20T23:27:00Z,48.00,54.29
2026-03-20T23:28:00Z,48.00,54.00
2026-03-20T23:29:00Z,48.00,54.00
2026-03-20T23:30:00Z,48.00,53.71
2026-03-20T23:31:00Z,48.00,54.00
2026-03-20T23:32:00Z,48.00,54.00
2026-03-20T23:33:00Z,48.00,54.00
2026-03-20T23:35:00Z,48.00,54.50
2026-03-20T23:36:00Z,48.00,55.00
2026-03-20T23:40:00Z,48.00,55.00
2026-03-20T23:41:00Z,48.00,55.00
2026-03-20T23:42:00Z,48.00,54.00
2026-03-20T23:44:00Z,48.00,54.00
2026-03-20T23:47:00Z,48.00,54.00
2026-03-20T23:48:00Z,48.00,54.00
2026-03-20T23:53:00Z,48.00,55.00
2026-03-20T23:54:00Z,48.00,55.00
2026-03-20T23:55:00Z,47.00,55.00
2026-03-20T23:56:00Z,47.00,55.00
2026-03-20T23:57:00Z,47.00,55.00
2026-03-20T23:58:00Z,47.00,55.00
2026-03-20T23:59:00Z,47.00,55.00
2026-03-21T00:00:00Z,47.00,55.00
2026-03-21T00:01:00Z,47.00,55.00
2026-03-21T00:03:00Z,47.00,55.00
2026-03-21T00:04:00Z,47.00,55.00
2026-03-21T00:06:00Z,47.00,55.00
2026-03-21T00:07:00Z,47.00,55.00
2026-03-21T00:08:00Z,47.00,55.00
2026-03-21T00:09:00Z,47.00,55.00
2026-03-21T00:10:00Z,47.00,55.00
2026-03-21T00:13:00Z,47.00,55.00
2026-03-21T00:14:00Z,47.00,55.00
2026-03-21T00:16:00Z,47.00,55.00
2026-03-21T00:17:00Z,47.00,55.00
2026-03-21T00:23:00Z,47.00,55.00
2026-03-21T00:24:00Z,47.00,55.00
2026-03-21T00:25:00Z,47.00,55.00
2026-03-21T00:26:00Z,47.00,55.00
2026-03-21T00:27:00Z,47.00,55.00
2026-03-21T00:28:00Z,47.00,55.00
2026-03-21T00:29:00Z,46.00,55.00
2026-03-21T00:30:00Z,46.00,55.00
2026-03-21T00:31:00Z,46.00,55.00
2026-03-21T00:32:00Z,46.00,55.00
2026-03-21T00:33:00Z,46.00,55.00
2026-03-21T00:34:00Z,46.00,55.00
2026-03-21T00:37:00Z,46.00,55.00
2026-03-21T00:38:00Z,46.00,55.00
2026-03-21T00:39:00Z,46.42,55.00
2026-03-21T00:40:00Z,46.42,55.00
2026-03-21T00:41:00Z,46.00,55.77
2026-03-21T00:42:00Z,46.00,55.44
2026-03-21T00:43:00Z,46.76,54.00
2026-03-21T00:44:00Z,46.76,54.00
2026-03-21T00:45:00Z,46.76,53.84
2026-03-21T00:46:00Z,46.76,54.26
2026-03-21T00:47:00Z,47.00,55.00
2026-03-21T00:48:00Z,48.00,54.00
2026-03-21T00:49:00Z,47.66,54.38
2026-03-21T00:50:00Z,45.60,56.57
2026-03-21T00:51:00Z,42.00,59.92
2026-03-21T00:52:00Z,43.92,57.02
2026-03-21T00:53:00Z,42.85,58.29
2026-03-21T00:54:00Z,41.00,60.79
2026-03-21T00:55:00Z,41.72,60.12
2026-03-21T00:56:00Z,46.93,57.19
2026-03-21T00:57:00Z,48.00,54.72
2026-03-21T00:58:00Z,50.83,50.91
2026-03-21T00:59:00Z,51.49,50.25
2026-03-21T01:00:00Z,43.62,58.08
2026-03-21T01:01:00Z,48.47,53.05
2026-03-21T01:02:00Z,48.47,53.51
2026-03-21T01:03:00Z,50.40,48.94
2026-03-21T01:04:00Z,48.91,57.00
2026-03-21T01:05:00Z,44.00,57.04
2026-03-21T01:06:00Z,43.77,57.11
2026-03-21T01:07:00Z,49.00,53.06
2026-03-21T01:08:00Z,48.00,47.34
2026-03-21T01:09:00Z,59.66,41.44
2026-03-21T01:10:00Z,57.85,44.14
2026-03-21T01:11:00Z,53.88,44.65
2026-03-21T01:12:00Z,50.42,47.99
2026-03-21T01:13:00Z,48.00,52.43
2026-03-21T01:14:00Z,48.00,53.00
2026-03-21T01:15:00Z,51.98,50.25
2026-03-21T01:16:00Z,54.00,49.00
2026-03-21T01:17:00Z,53.75,47.53
2026-03-21T01:18:00Z,55.46,45.44
2026-03-21T01:19:00Z,64.80,34.66
2026-03-21T01:20:00Z,62.21,43.58
2026-03-21T01:21:00Z,53.09,47.85
2026-03-21T01:22:00Z,51.00,50.57
2026-03-21T01:23:00Z,51.48,50.62
2026-03-21T01:24:00Z,54.46,44.58
2026-03-21T01:25:00Z,54.44,45.84
2026-03-21T01:26:00Z,52.92,48.47
2026-03-21T01:27:00Z,60.98,39.70
2026-03-21T01:28:00Z,56.00,41.47
2026-03-21T01:29:00Z,48.05,48.82
2026-03-21T01:30:00Z,49.00,51.95
2026-03-21T01:31:00Z,54.02,48.98
2026-03-21T01:32:00Z,51.02,48.82
2026-03-21T01:33:00Z,53.15,46.69
2026-03-21T01:34:00Z,58.60,42.13
2026-03-21T01:35:00Z,60.80,38.39
2026-03-21T01:36:00Z,65.75,34.75
2026-03-21T01:37:00Z,75.82,25.81
2026-03-21T01:38:00Z,75.81,24.58
2026-03-21T01:39:00Z,76.45,23.58
2026-03-21T01:40:00Z,77.24,22.99
2026-03-21T01:41:00Z,80.00,20.56
2026-03-21T01:42:00Z,79.22,21.00
2026-03-21T01:43:00Z,77.50,21.84
2026-03-21T01:44:00Z,75.50,22.67
2026-03-21T01:45:00Z,80.86,20.98
2026-03-21T01:46:00Z,90.78,14.20
2026-03-21T01:47:00Z,91.21,8.77
2026-03-21T01:48:00Z,90.54,9.80
2026-03-21T01:49:00Z,91.44,5.29
2026-03-21T01:50:00Z,93.46,7.17
2026-03-21T01:51:00Z,94.42,6.38
2026-03-21T01:52:00Z,96.30,3.17
2026-03-21T01:53:00Z,97.39,2.39
2026-03-21T01:54:00Z,98.06,1.55
2026-03-21T01:55:00Z,97.95,2.36
2026-03-21T01:56:00Z,97.96,1.05
2026-03-21T01:57:00Z,93.71,2.99
2026-03-21T01:58:00Z,97.00,3.23
2026-03-21T01:59:00Z,94.97,4.18
2026-03-21T02:00:00Z,95.44,7.84
2026-03-21T02:01:00Z,92.82,7.51
2026-03-21T02:02:00Z,89.68,9.86
2026-03-21T02:03:00Z,88.82,11.13
2026-03-21T02:04:00Z,89.05,12.74
2026-03-21T02:05:00Z,90.00,10.99
2026-03-21T02:06:00Z,91.45,10.83
2026-03-21T02:07:00Z,94.02,7.20
2026-03-21T02:08:00Z,94.89,5.05
2026-03-21T02:09:00Z,97.88,2.56
2026-03-21T02:10:00Z,98.92,1.68
2026-03-21T02:11:00Z,98.99,1.74
2026-03-21T02:12:00Z,97.73,3.36
2026-03-21T02:13:00Z,93.88,5.04
2026-03-21T02:14:00Z,94.41,13.94
2026-03-21T02:15:00Z,93.58,6.59
2026-03-21T02:16:00Z,94.06,6.51
2026-03-21T02:17:00Z,95.37,5.17
2026-03-21T02:18:00Z,94.87,6.29
2026-03-21T02:19:00Z,95.13,6.55
2026-03-21T02:20:00Z,95.19,4.78
2026-03-21T02:21:00Z,96.60,3.73
2026-03-21T02:22:00Z,98.91,2.36
2026-03-21T02:23:00Z,99.00,2.36
2026-03-21T02:24:00Z,99.00,2.36
2026-03-21T02:25:00Z,99.00,1.00
2026-03-21T02:26:00Z,99.00,1.00
