# event_ticker=KXATPMATCH-26MAR29CERMAJ
# final_score=7-6(3) 3-6 6-3
# score_resolution=6-7 6-3 3-6
# match_winner=Kamil Majchrzak
# fav_player=Juan Manuel Cerundolo
# dog_player=Kamil Majchrzak
# kalshi_date=2026-03-29
timestamp,Juan Manuel Cerundolo,Kamil Majchrzak
2026-03-31T07:07:00Z,46.00,56.00
2026-03-31T07:21:00Z,46.00,56.00
2026-03-31T07:22:00Z,46.00,56.00
2026-03-31T07:23:00Z,46.00,56.00
2026-03-31T07:25:00Z,46.00,56.00
2026-03-31T07:30:00Z,46.00,56.00
2026-03-31T07:32:00Z,46.00,56.00
2026-03-31T07:33:00Z,46.00,56.00
2026-03-31T07:36:00Z,46.00,56.00
2026-03-31T07:37:00Z,46.00,55.00
2026-03-31T07:47:00Z,46.00,55.00
2026-03-31T07:54:00Z,46.00,55.00
2026-03-31T07:59:00Z,46.00,54.00
2026-03-31T08:04:00Z,46.00,55.00
2026-03-31T08:08:00Z,46.00,55.00
2026-03-31T08:11:00Z,46.00,55.00
2026-03-31T08:14:00Z,46.34,55.00
2026-03-31T08:15:00Z,46.34,55.00
2026-03-31T08:19:00Z,46.17,55.00
2026-03-31T08:20:00Z,46.00,55.00
2026-03-31T08:23:00Z,46.00,55.00
2026-03-31T08:27:00Z,46.00,55.00
2026-03-31T08:29:00Z,46.00,55.17
2026-03-31T08:32:00Z,46.00,55.00
2026-03-31T08:42:00Z,46.00,55.00
2026-03-31T08:45:00Z,46.00,56.00
2026-03-31T08:47:00Z,46.00,56.00
2026-03-31T08:48:00Z,46.00,54.00
2026-03-31T08:51:00Z,46.00,55.84
2026-03-31T08:52:00Z,46.00,56.00
2026-03-31T08:55:00Z,46.00,56.00
2026-03-31T08:56:00Z,46.00,56.00
2026-03-31T08:57:00Z,46.00,54.00
2026-03-31T08:59:00Z,46.00,54.00
2026-03-31T09:03:00Z,46.00,56.00
2026-03-31T09:04:00Z,45.00,56.00
2026-03-31T09:05:00Z,45.00,55.00
2026-03-31T09:06:00Z,45.00,54.04
2026-03-31T09:07:00Z,46.00,54.04
2026-03-31T09:09:00Z,46.00,56.00
2026-03-31T09:13:00Z,46.00,55.00
2026-03-31T09:15:00Z,46.00,55.00
2026-03-31T09:16:00Z,46.00,55.00
2026-03-31T09:18:00Z,46.00,55.00
2026-03-31T09:23:00Z,46.00,55.00
2026-03-31T09:25:00Z,46.00,55.00
2026-03-31T09:26:00Z,46.00,55.00
2026-03-31T09:29:00Z,47.00,55.00
2026-03-31T09:31:00Z,47.00,55.00
2026-03-31T09:32:00Z,47.00,55.00
2026-03-31T09:34:00Z,47.00,55.00
2026-03-31T09:36:00Z,47.00,54.08
2026-03-31T09:37:00Z,47.00,54.00
2026-03-31T09:39:00Z,47.00,54.00
2026-03-31T09:40:00Z,47.00,54.00
2026-03-31T09:41:00Z,46.00,54.00
2026-03-31T09:42:00Z,47.00,54.00
2026-03-31T09:43:00Z,47.00,53.00
2026-03-31T09:45:00Z,47.00,53.00
2026-03-31T09:46:00Z,47.00,52.00
2026-03-31T09:48:00Z,47.00,52.00
2026-03-31T09:51:00Z,47.00,52.00
2026-03-31T09:52:00Z,47.00,52.00
2026-03-31T09:53:00Z,47.00,52.00
2026-03-31T09:55:00Z,48.00,52.00
2026-03-31T09:57:00Z,48.00,52.00
2026-03-31T09:58:00Z,48.00,52.00
2026-03-31T09:59:00Z,48.00,52.14
2026-03-31T10:01:00Z,49.00,53.00
2026-03-31T10:02:00Z,50.00,53.00
2026-03-31T10:03:00Z,50.00,52.42
2026-03-31T10:04:00Z,50.00,52.00
2026-03-31T10:05:00Z,50.00,52.00
2026-03-31T10:06:00Z,51.00,50.00
2026-03-31T10:07:00Z,51.88,50.00
2026-03-31T10:08:00Z,52.00,50.00
2026-03-31T10:09:00Z,52.02,50.00
2026-03-31T10:10:00Z,53.00,48.92
2026-03-31T10:11:00Z,56.01,48.03
2026-03-31T10:12:00Z,50.12,52.68
2026-03-31T10:13:00Z,50.87,51.29
2026-03-31T10:14:00Z,48.36,52.93
2026-03-31T10:15:00Z,47.65,57.10
2026-03-31T10:16:00Z,43.43,57.89
2026-03-31T10:17:00Z,45.72,54.81
2026-03-31T10:18:00Z,45.73,55.63
2026-03-31T10:19:00Z,42.07,57.27
2026-03-31T10:20:00Z,41.23,57.95
2026-03-31T10:21:00Z,41.18,55.06
2026-03-31T10:22:00Z,42.11,57.24
2026-03-31T10:23:00Z,39.98,59.76
2026-03-31T10:24:00Z,42.27,58.16
2026-03-31T10:25:00Z,47.71,54.05
2026-03-31T10:26:00Z,48.89,52.21
2026-03-31T10:27:00Z,48.89,55.55
2026-03-31T10:28:00Z,45.42,55.52
2026-03-31T10:29:00Z,49.79,51.43
2026-03-31T10:30:00Z,54.89,46.95
2026-03-31T10:31:00Z,52.10,50.92
2026-03-31T10:32:00Z,45.69,56.40
2026-03-31T10:33:00Z,46.00,54.77
2026-03-31T10:34:00Z,46.00,54.89
2026-03-31T10:35:00Z,48.00,53.81
2026-03-31T10:36:00Z,50.00,53.99
2026-03-31T10:37:00Z,50.00,52.90
2026-03-31T10:38:00Z,47.27,54.02
2026-03-31T10:39:00Z,50.30,52.97
2026-03-31T10:40:00Z,47.00,54.00
2026-03-31T10:41:00Z,48.00,54.00
2026-03-31T10:42:00Z,47.75,54.32
2026-03-31T10:43:00Z,47.20,53.99
2026-03-31T10:44:00Z,47.00,53.36
2026-03-31T10:45:00Z,49.00,55.22
2026-03-31T10:46:00Z,49.00,50.73
2026-03-31T10:47:00Z,48.03,54.00
2026-03-31T10:48:00Z,48.00,55.96
2026-03-31T10:49:00Z,46.00,56.73
2026-03-31T10:50:00Z,45.86,55.00
2026-03-31T10:51:00Z,42.46,58.68
2026-03-31T10:52:00Z,36.39,63.71
2026-03-31T10:53:00Z,40.10,53.08
2026-03-31T10:54:00Z,49.14,51.36
2026-03-31T10:55:00Z,49.08,55.02
2026-03-31T10:56:00Z,47.40,58.39
2026-03-31T10:57:00Z,41.05,58.78
2026-03-31T10:58:00Z,45.42,52.32
2026-03-31T10:59:00Z,42.00,58.16
2026-03-31T11:00:00Z,42.00,59.98
2026-03-31T11:01:00Z,41.81,62.90
2026-03-31T11:02:00Z,43.92,58.84
2026-03-31T11:03:00Z,49.03,53.69
2026-03-31T11:04:00Z,43.37,58.26
2026-03-31T11:05:00Z,46.73,54.95
2026-03-31T11:06:00Z,47.57,56.34
2026-03-31T11:07:00Z,45.08,55.60
2026-03-31T11:08:00Z,41.57,59.86
2026-03-31T11:09:00Z,43.42,57.29
2026-03-31T11:10:00Z,48.22,52.04
2026-03-31T11:11:00Z,49.69,52.63
2026-03-31T11:12:00Z,50.02,49.74
2026-03-31T11:13:00Z,42.97,58.50
2026-03-31T11:14:00Z,50.26,54.63
2026-03-31T11:15:00Z,52.02,51.40
2026-03-31T11:16:00Z,52.68,49.70
2026-03-31T11:17:00Z,40.66,60.09
2026-03-31T11:18:00Z,27.64,69.66
2026-03-31T11:19:00Z,27.00,72.40
2026-03-31T11:20:00Z,27.00,73.81
2026-03-31T11:21:00Z,26.91,73.76
2026-03-31T11:22:00Z,27.74,72.98
2026-03-31T11:23:00Z,27.93,74.08
2026-03-31T11:24:00Z,30.69,70.07
2026-03-31T11:25:00Z,30.88,69.05
2026-03-31T11:26:00Z,31.77,70.02
2026-03-31T11:27:00Z,31.42,69.00
2026-03-31T11:28:00Z,31.42,69.49
2026-03-31T11:29:00Z,28.87,72.32
2026-03-31T11:30:00Z,27.88,72.02
2026-03-31T11:31:00Z,29.84,72.45
2026-03-31T11:32:00Z,30.56,70.25
2026-03-31T11:33:00Z,31.31,71.94
2026-03-31T11:34:00Z,26.05,74.48
2026-03-31T11:35:00Z,30.65,70.96
2026-03-31T11:36:00Z,30.00,71.00
2026-03-31T11:37:00Z,27.56,74.01
2026-03-31T11:38:00Z,26.37,75.19
2026-03-31T11:39:00Z,24.95,76.87
2026-03-31T11:40:00Z,20.85,79.09
2026-03-31T11:41:00Z,25.76,77.04
2026-03-31T11:42:00Z,27.45,74.87
2026-03-31T11:43:00Z,28.51,73.00
2026-03-31T11:44:00Z,27.33,72.93
2026-03-31T11:45:00Z,24.38,74.83
2026-03-31T11:46:00Z,24.63,74.82
2026-03-31T11:47:00Z,27.40,72.32
2026-03-31T11:48:00Z,29.75,70.17
2026-03-31T11:49:00Z,30.02,72.21
2026-03-31T11:50:00Z,28.98,71.99
2026-03-31T11:51:00Z,29.00,71.99
2026-03-31T11:52:00Z,31.30,68.63
2026-03-31T11:53:00Z,36.90,63.36
2026-03-31T11:54:00Z,31.00,70.53
2026-03-31T11:55:00Z,42.22,62.15
2026-03-31T11:56:00Z,50.80,51.07
2026-03-31T11:57:00Z,50.83,50.71
2026-03-31T11:58:00Z,52.98,46.64
2026-03-31T11:59:00Z,52.00,48.74
2026-03-31T12:00:00Z,49.94,49.07
2026-03-31T12:01:00Z,52.17,49.00
2026-03-31T12:02:00Z,50.43,48.93
2026-03-31T12:03:00Z,53.77,49.77
2026-03-31T12:04:00Z,48.51,52.48
2026-03-31T12:05:00Z,55.26,45.59
2026-03-31T12:06:00Z,53.84,49.60
2026-03-31T12:07:00Z,48.47,53.08
2026-03-31T12:08:00Z,43.20,56.57
2026-03-31T12:09:00Z,35.66,64.69
2026-03-31T12:10:00Z,25.86,71.47
2026-03-31T12:11:00Z,21.58,76.41
2026-03-31T12:12:00Z,25.10,75.83
2026-03-31T12:13:00Z,21.61,78.94
2026-03-31T12:14:00Z,15.26,85.02
2026-03-31T12:15:00Z,14.13,85.61
2026-03-31T12:16:00Z,14.83,84.42
2026-03-31T12:17:00Z,16.07,83.71
2026-03-31T12:18:00Z,19.76,82.05
2026-03-31T12:19:00Z,25.35,75.14
2026-03-31T12:20:00Z,25.23,74.50
2026-03-31T12:21:00Z,13.51,87.48
2026-03-31T12:22:00Z,11.01,88.93
2026-03-31T12:23:00Z,13.21,87.41
2026-03-31T12:24:00Z,12.57,89.22
2026-03-31T12:25:00Z,11.77,88.71
2026-03-31T12:26:00Z,10.26,89.76
2026-03-31T12:27:00Z,10.35,91.12
2026-03-31T12:28:00Z,6.10,91.71
2026-03-31T12:29:00Z,10.41,89.18
2026-03-31T12:30:00Z,8.81,93.29
2026-03-31T12:31:00Z,9.81,91.54
2026-03-31T12:32:00Z,10.10,89.78
2026-03-31T12:33:00Z,12.41,88.54
2026-03-31T12:34:00Z,12.18,88.74
2026-03-31T12:35:00Z,7.71,92.62
2026-03-31T12:36:00Z,5.74,94.34
2026-03-31T12:37:00Z,4.82,95.93
2026-03-31T12:38:00Z,5.39,95.35
2026-03-31T12:39:00Z,4.59,95.82
2026-03-31T12:40:00Z,6.90,93.91
2026-03-31T12:41:00Z,6.40,94.37
2026-03-31T12:42:00Z,5.44,96.93
2026-03-31T12:43:00Z,1.16,98.99
2026-03-31T12:44:00Z,1.04,99.00
2026-03-31T12:45:00Z,1.00,99.00
2026-03-31T12:46:00Z,1.00,99.00
2026-03-31T12:47:00Z,1.00,99.00
