# event_ticker=KXATPCHALLENGERMATCH-26MAY02VISMMO
# final_score=6-7(6) 6-4 RET
# match_winner=Michael Mmoh
# fav_player=Niels Visker
# dog_player=Michael Mmoh
# kalshi_date=2026-05-02
timestamp,Niels Visker,Michael Mmoh
2026-05-02T17:23:00Z,22.00,79.00
2026-05-02T17:24:00Z,22.00,79.00
2026-05-02T17:28:00Z,22.00,79.00
2026-05-02T17:29:00Z,22.52,79.00
2026-05-02T17:31:00Z,23.00,79.00
2026-05-02T17:33:00Z,22.94,79.00
2026-05-02T17:34:00Z,22.00,79.00
2026-05-02T17:36:00Z,22.00,79.00
2026-05-02T17:37:00Z,22.00,79.00
2026-05-02T17:38:00Z,22.00,79.00
2026-05-02T17:39:00Z,22.00,79.00
2026-05-02T17:41:00Z,22.00,79.00
2026-05-02T17:44:00Z,22.00,79.00
2026-05-02T17:46:00Z,22.95,79.00
2026-05-02T17:47:00Z,22.00,79.00
2026-05-02T17:52:00Z,22.00,79.00
2026-05-02T17:53:00Z,22.00,79.00
2026-05-02T17:55:00Z,22.00,79.00
2026-05-02T17:58:00Z,22.86,79.00
2026-05-02T17:59:00Z,22.86,79.00
2026-05-02T18:00:00Z,23.00,79.00
2026-05-02T18:01:00Z,23.00,79.17
2026-05-02T18:02:00Z,23.00,80.00
2026-05-02T18:03:00Z,23.00,80.00
2026-05-02T18:04:00Z,22.89,80.00
2026-05-02T18:05:00Z,23.00,78.97
2026-05-02T18:06:00Z,23.00,78.97
2026-05-02T18:07:00Z,23.00,79.00
2026-05-02T18:08:00Z,23.00,78.50
2026-05-02T18:09:00Z,23.00,78.50
2026-05-02T18:10:00Z,23.00,78.50
2026-05-02T18:11:00Z,22.00,78.50
2026-05-02T18:13:00Z,22.00,79.00
2026-05-02T18:14:00Z,22.00,79.00
2026-05-02T18:15:00Z,22.00,79.00
2026-05-02T18:16:00Z,22.00,79.00
2026-05-02T18:17:00Z,22.00,79.00
2026-05-02T18:18:00Z,23.00,79.00
2026-05-02T18:19:00Z,23.00,79.00
2026-05-02T18:20:00Z,23.00,79.00
2026-05-02T18:25:00Z,23.00,79.00
2026-05-02T18:26:00Z,23.00,79.00
2026-05-02T18:27:00Z,23.00,79.00
2026-05-02T18:29:00Z,23.00,79.00
2026-05-02T18:30:00Z,23.00,79.00
2026-05-02T18:31:00Z,23.00,79.00
2026-05-02T18:32:00Z,23.00,79.00
2026-05-02T18:33:00Z,22.98,79.00
2026-05-02T18:35:00Z,23.00,79.00
2026-05-02T18:36:00Z,23.00,79.00
2026-05-02T18:37:00Z,23.90,79.00
2026-05-02T18:38:00Z,23.00,79.00
2026-05-02T18:39:00Z,23.46,79.00
2026-05-02T18:40:00Z,23.00,78.00
2026-05-02T18:41:00Z,23.00,79.00
2026-05-02T18:42:00Z,21.96,79.00
2026-05-02T18:43:00Z,21.96,78.00
2026-05-02T18:44:00Z,22.47,79.00
2026-05-02T18:45:00Z,22.47,79.00
2026-05-02T18:46:00Z,23.00,79.00
2026-05-02T18:48:00Z,23.00,79.00
2026-05-02T18:49:00Z,23.00,79.00
2026-05-02T18:51:00Z,23.00,79.00
2026-05-02T18:52:00Z,23.00,79.00
2026-05-02T18:53:00Z,23.00,79.00
2026-05-02T18:54:00Z,23.00,79.00
2026-05-02T18:55:00Z,23.00,79.00
2026-05-02T18:56:00Z,23.00,79.00
2026-05-02T18:57:00Z,23.49,78.00
2026-05-02T18:58:00Z,24.00,79.00
2026-05-02T18:59:00Z,24.00,79.00
2026-05-02T19:00:00Z,24.00,78.00
2026-05-02T19:01:00Z,24.00,77.05
2026-05-02T19:02:00Z,24.00,77.05
2026-05-02T19:03:00Z,24.00,77.00
2026-05-02T19:04:00Z,24.18,77.00
2026-05-02T19:05:00Z,24.00,77.00
2026-05-02T19:06:00Z,24.00,77.00
2026-05-02T19:07:00Z,24.00,76.01
2026-05-02T19:08:00Z,24.00,76.01
2026-05-02T19:09:00Z,24.83,77.00
2026-05-02T19:10:00Z,24.00,76.00
2026-05-02T19:11:00Z,24.00,76.00
2026-05-02T19:12:00Z,24.00,77.00
2026-05-02T19:13:00Z,24.00,76.31
2026-05-02T19:14:00Z,24.16,77.00
2026-05-02T19:15:00Z,24.00,77.00
2026-05-02T19:16:00Z,24.00,77.00
2026-05-02T19:17:00Z,24.00,77.00
2026-05-02T19:18:00Z,24.00,77.00
2026-05-02T19:20:00Z,24.00,77.00
2026-05-02T19:21:00Z,24.00,77.00
2026-05-02T19:22:00Z,24.71,77.00
2026-05-02T19:23:00Z,25.00,77.00
2026-05-02T19:24:00Z,25.00,77.00
2026-05-02T19:25:00Z,25.73,77.00
2026-05-02T19:26:00Z,26.00,76.53
2026-05-02T19:27:00Z,26.00,77.00
2026-05-02T19:28:00Z,24.91,76.00
2026-05-02T19:29:00Z,24.91,77.00
2026-05-02T19:30:00Z,26.00,76.00
2026-05-02T19:31:00Z,26.00,76.00
2026-05-02T19:32:00Z,26.00,75.50
2026-05-02T19:33:00Z,26.00,75.13
2026-05-02T19:34:00Z,27.00,75.11
2026-05-02T19:35:00Z,27.00,75.00
2026-05-02T19:36:00Z,27.01,74.19
2026-05-02T19:37:00Z,27.14,74.09
2026-05-02T19:38:00Z,27.38,74.00
2026-05-02T19:39:00Z,27.99,74.00
2026-05-02T19:40:00Z,28.00,74.00
2026-05-02T19:41:00Z,28.86,73.13
2026-05-02T19:42:00Z,29.25,73.71
2026-05-02T19:43:00Z,27.53,74.35
2026-05-02T19:44:00Z,28.61,72.70
2026-05-02T19:45:00Z,28.53,73.86
2026-05-02T19:46:00Z,30.32,72.81
2026-05-02T19:47:00Z,28.08,74.98
2026-05-02T19:48:00Z,24.77,75.35
2026-05-02T19:49:00Z,24.63,77.06
2026-05-02T19:50:00Z,26.27,75.93
2026-05-02T19:51:00Z,26.12,75.51
2026-05-02T19:52:00Z,26.00,75.89
2026-05-02T19:53:00Z,26.99,73.86
2026-05-02T19:54:00Z,31.06,68.43
2026-05-02T19:55:00Z,28.29,72.05
2026-05-02T19:56:00Z,27.81,73.97
2026-05-02T19:57:00Z,29.99,70.20
2026-05-02T19:58:00Z,31.90,69.91
2026-05-02T19:59:00Z,31.85,70.29
2026-05-02T20:00:00Z,31.63,69.18
2026-05-02T20:01:00Z,32.30,69.74
2026-05-02T20:02:00Z,29.79,71.00
2026-05-02T20:03:00Z,31.01,71.59
2026-05-02T20:04:00Z,32.24,69.97
2026-05-02T20:05:00Z,33.08,67.93
2026-05-02T20:06:00Z,33.96,67.00
2026-05-02T20:07:00Z,32.04,67.20
2026-05-02T20:08:00Z,31.34,70.69
2026-05-02T20:09:00Z,30.53,71.00
2026-05-02T20:10:00Z,30.44,70.99
2026-05-02T20:11:00Z,30.97,70.00
2026-05-02T20:12:00Z,30.73,71.63
2026-05-02T20:13:00Z,29.39,71.40
2026-05-02T20:14:00Z,34.06,67.33
2026-05-02T20:15:00Z,34.46,66.91
2026-05-02T20:16:00Z,37.03,66.33
2026-05-02T20:17:00Z,44.19,56.34
2026-05-02T20:18:00Z,43.16,57.91
2026-05-02T20:19:00Z,40.85,60.03
2026-05-02T20:20:00Z,44.00,60.65
2026-05-02T20:21:00Z,36.29,64.50
2026-05-02T20:22:00Z,35.11,65.91
2026-05-02T20:23:00Z,35.85,65.73
2026-05-02T20:24:00Z,38.18,62.79
2026-05-02T20:25:00Z,35.57,65.51
2026-05-02T20:26:00Z,37.81,62.55
2026-05-02T20:27:00Z,38.71,62.00
2026-05-02T20:28:00Z,41.22,61.58
2026-05-02T20:29:00Z,40.08,61.58
2026-05-02T20:30:00Z,37.41,63.24
2026-05-02T20:31:00Z,35.27,65.58
2026-05-02T20:32:00Z,38.89,62.57
2026-05-02T20:33:00Z,39.40,61.45
2026-05-02T20:34:00Z,33.27,63.83
2026-05-02T20:35:00Z,28.86,69.64
2026-05-02T20:36:00Z,34.35,65.97
2026-05-02T20:37:00Z,37.99,63.00
2026-05-02T20:38:00Z,39.00,62.96
2026-05-02T20:39:00Z,37.66,63.19
2026-05-02T20:40:00Z,35.82,64.45
2026-05-02T20:41:00Z,34.01,66.04
2026-05-02T20:42:00Z,33.61,67.22
2026-05-02T20:43:00Z,35.31,65.17
2026-05-02T20:44:00Z,39.36,62.36
2026-05-02T20:45:00Z,35.76,65.69
2026-05-02T20:46:00Z,37.17,63.92
2026-05-02T20:47:00Z,33.04,67.92
2026-05-02T20:48:00Z,29.62,69.33
2026-05-02T20:49:00Z,40.30,62.28
2026-05-02T20:50:00Z,34.40,67.75
2026-05-02T20:51:00Z,29.37,72.12
2026-05-02T20:52:00Z,41.60,58.34
2026-05-02T20:53:00Z,53.39,48.02
2026-05-02T20:54:00Z,55.52,45.05
2026-05-02T20:55:00Z,53.96,46.58
2026-05-02T20:56:00Z,53.98,47.00
2026-05-02T20:57:00Z,53.39,48.87
2026-05-02T20:58:00Z,51.04,50.45
2026-05-02T20:59:00Z,50.07,50.27
2026-05-02T21:00:00Z,50.00,51.10
2026-05-02T21:01:00Z,52.52,49.28
2026-05-02T21:02:00Z,54.28,46.57
2026-05-02T21:03:00Z,57.18,43.20
2026-05-02T21:04:00Z,54.91,46.52
2026-05-02T21:05:00Z,51.88,48.80
2026-05-02T21:06:00Z,51.91,48.83
2026-05-02T21:07:00Z,52.41,49.15
2026-05-02T21:08:00Z,55.49,45.24
2026-05-02T21:09:00Z,56.19,44.93
2026-05-02T21:10:00Z,55.91,46.20
2026-05-02T21:11:00Z,53.37,46.36
2026-05-02T21:12:00Z,53.72,46.98
2026-05-02T21:13:00Z,54.20,46.01
2026-05-02T21:14:00Z,58.06,43.38
2026-05-02T21:15:00Z,60.29,40.22
2026-05-02T21:16:00Z,59.22,41.62
2026-05-02T21:17:00Z,58.09,42.92
2026-05-02T21:18:00Z,60.40,40.53
2026-05-02T21:19:00Z,59.57,41.35
2026-05-02T21:20:00Z,62.82,39.43
2026-05-02T21:21:00Z,60.70,38.64
2026-05-02T21:22:00Z,61.44,41.58
2026-05-02T21:23:00Z,61.66,40.06
2026-05-02T21:24:00Z,61.09,40.67
2026-05-02T21:25:00Z,61.11,40.28
2026-05-02T21:26:00Z,57.34,42.70
2026-05-02T21:27:00Z,57.92,42.86
2026-05-02T21:28:00Z,61.73,39.47
2026-05-02T21:29:00Z,62.11,38.57
2026-05-02T21:30:00Z,63.47,36.95
2026-05-02T21:31:00Z,62.74,38.88
2026-05-02T21:32:00Z,61.68,39.47
2026-05-02T21:33:00Z,58.60,41.80
2026-05-02T21:34:00Z,60.09,41.51
2026-05-02T21:35:00Z,62.82,37.62
2026-05-02T21:36:00Z,63.26,37.38
2026-05-02T21:37:00Z,62.77,38.57
2026-05-02T21:38:00Z,56.99,42.71
2026-05-02T21:39:00Z,38.72,60.48
2026-05-02T21:40:00Z,34.51,65.14
2026-05-02T21:41:00Z,32.73,68.14
2026-05-02T21:42:00Z,30.82,70.72
2026-05-02T21:43:00Z,32.52,73.05
2026-05-02T21:44:00Z,30.71,73.83
2026-05-02T21:45:00Z,33.25,70.03
2026-05-02T21:46:00Z,33.05,66.02
2026-05-02T21:47:00Z,33.56,66.50
2026-05-02T21:48:00Z,8.55,94.50
2026-05-02T21:49:00Z,1.00,99.00
2026-05-02T21:50:00Z,1.00,99.00
2026-05-02T21:51:00Z,1.00,99.00
2026-05-02T21:52:00Z,1.00,99.00
2026-05-02T21:53:00Z,1.00,99.00
2026-05-02T21:54:00Z,1.00,99.00
