# event_ticker=KXATPMATCH-25OCT22VANLEH
# final_score=6-2 6-2
# match_winner=Botic van de Zandschulp
# fav_player=Botic Van de Zandschulp
# dog_player=Jiri Lehecka
# kalshi_date=2025-10-22
timestamp,Botic Van de Zandschulp,Jiri Lehecka
2025-10-22T00:17:00Z,,74.00
2025-10-22T00:20:00Z,,74.30
2025-10-22T00:23:00Z,,75.00
2025-10-22T00:29:00Z,26.00,75.00
2025-10-22T00:30:00Z,26.00,75.00
2025-10-22T00:42:00Z,26.00,75.00
2025-10-22T00:44:00Z,26.00,75.00
2025-10-22T00:52:00Z,26.00,75.00
2025-10-22T01:05:00Z,26.00,75.00
2025-10-22T01:07:00Z,26.00,75.00
2025-10-22T01:11:00Z,26.00,75.00
2025-10-22T01:12:00Z,26.00,74.00
2025-10-22T01:13:00Z,26.00,75.00
2025-10-22T01:24:00Z,26.00,75.00
2025-10-22T01:37:00Z,26.00,75.00
2025-10-22T01:39:00Z,26.00,75.00
2025-10-22T01:43:00Z,27.00,75.00
2025-10-22T01:44:00Z,27.00,73.00
2025-10-22T02:02:00Z,27.00,75.00
2025-10-22T02:08:00Z,27.00,75.00
2025-10-22T02:17:00Z,27.00,75.00
2025-10-22T02:24:00Z,27.00,75.00
2025-10-22T02:25:00Z,27.00,75.00
2025-10-22T02:28:00Z,27.00,75.00
2025-10-22T02:29:00Z,27.00,75.00
2025-10-22T02:30:00Z,27.00,75.00
2025-10-22T02:33:00Z,27.00,75.00
2025-10-22T02:34:00Z,27.00,75.00
2025-10-22T02:35:00Z,27.00,75.00
2025-10-22T02:36:00Z,27.00,75.00
2025-10-22T02:37:00Z,27.00,75.00
2025-10-22T02:40:00Z,27.00,75.00
2025-10-22T02:41:00Z,27.00,75.00
2025-10-22T02:51:00Z,27.00,75.00
2025-10-22T02:57:00Z,27.00,75.00
2025-10-22T03:03:00Z,27.00,75.00
2025-10-22T03:07:00Z,27.00,75.00
2025-10-22T03:08:00Z,27.00,75.00
2025-10-22T03:15:00Z,27.00,75.00
2025-10-22T03:17:00Z,27.00,75.00
2025-10-22T03:19:00Z,27.00,75.00
2025-10-22T03:21:00Z,27.00,75.00
2025-10-22T03:25:00Z,27.00,75.00
2025-10-22T03:26:00Z,26.00,75.00
2025-10-22T03:28:00Z,26.00,75.00
2025-10-22T03:29:00Z,26.00,75.00
2025-10-22T03:31:00Z,26.00,75.00
2025-10-22T03:33:00Z,26.00,75.00
2025-10-22T03:35:00Z,26.00,75.00
2025-10-22T03:36:00Z,26.00,75.00
2025-10-22T03:37:00Z,26.00,75.00
2025-10-22T03:38:00Z,26.00,75.00
2025-10-22T03:42:00Z,26.00,75.00
2025-10-22T03:43:00Z,26.00,75.00
2025-10-22T03:44:00Z,26.00,75.00
2025-10-22T03:45:00Z,26.00,75.00
2025-10-22T03:47:00Z,26.00,75.00
2025-10-22T03:57:00Z,26.00,75.00
2025-10-22T04:01:00Z,26.00,75.00
2025-10-22T04:03:00Z,26.00,75.00
2025-10-22T04:05:00Z,26.00,75.00
2025-10-22T04:06:00Z,26.00,75.00
2025-10-22T04:07:00Z,26.00,75.00
2025-10-22T04:08:00Z,26.00,75.00
2025-10-22T04:09:00Z,26.00,75.00
2025-10-22T04:11:00Z,26.00,75.00
2025-10-22T04:12:00Z,26.00,75.00
2025-10-22T04:13:00Z,26.00,75.00
2025-10-22T04:15:00Z,26.00,75.00
2025-10-22T04:20:00Z,26.00,75.00
2025-10-22T04:24:00Z,26.00,75.00
2025-10-22T04:25:00Z,26.00,75.00
2025-10-22T04:27:00Z,26.00,75.00
2025-10-22T04:29:00Z,26.00,75.00
2025-10-22T04:30:00Z,26.00,75.00
2025-10-22T04:32:00Z,26.00,75.00
2025-10-22T04:36:00Z,26.00,75.00
2025-10-22T04:37:00Z,26.00,75.00
2025-10-22T04:40:00Z,26.00,75.00
2025-10-22T04:41:00Z,26.00,75.00
2025-10-22T04:43:00Z,26.00,75.00
2025-10-22T04:44:00Z,26.00,76.00
2025-10-22T04:45:00Z,26.00,76.00
2025-10-22T04:46:00Z,26.00,76.00
2025-10-22T04:47:00Z,26.00,76.00
2025-10-22T04:49:00Z,26.00,76.00
2025-10-22T04:51:00Z,26.00,76.00
2025-10-22T04:54:00Z,26.00,76.00
2025-10-22T04:55:00Z,26.00,76.00
2025-10-22T04:57:00Z,26.00,76.00
2025-10-22T04:58:00Z,26.00,76.00
2025-10-22T04:59:00Z,25.00,76.00
2025-10-22T05:02:00Z,25.00,76.00
2025-10-22T05:03:00Z,25.00,76.00
2025-10-22T05:04:00Z,25.00,76.00
2025-10-22T05:06:00Z,25.00,76.00
2025-10-22T05:08:00Z,25.00,76.00
2025-10-22T05:10:00Z,25.00,76.00
2025-10-22T05:11:00Z,25.00,76.00
2025-10-22T05:12:00Z,25.00,75.00
2025-10-22T05:14:00Z,25.00,75.00
2025-10-22T05:15:00Z,25.00,75.00
2025-10-22T05:17:00Z,25.00,76.00
2025-10-22T05:25:00Z,25.00,76.00
2025-10-22T05:26:00Z,25.00,76.00
2025-10-22T05:29:00Z,25.00,76.00
2025-10-22T05:34:00Z,25.00,76.00
2025-10-22T05:39:00Z,25.00,76.00
2025-10-22T05:40:00Z,25.00,76.00
2025-10-22T05:42:00Z,25.00,76.00
2025-10-22T05:43:00Z,25.00,76.00
2025-10-22T05:45:00Z,25.00,76.00
2025-10-22T05:46:00Z,25.00,76.00
2025-10-22T05:51:00Z,25.00,76.00
2025-10-22T06:03:00Z,25.00,76.00
2025-10-22T06:04:00Z,25.00,76.00
2025-10-22T06:07:00Z,25.00,76.00
2025-10-22T06:11:00Z,25.00,76.00
2025-10-22T06:12:00Z,25.00,75.00
2025-10-22T06:13:00Z,25.00,76.00
2025-10-22T06:24:00Z,25.00,76.00
2025-10-22T06:30:00Z,25.00,76.00
2025-10-22T06:36:00Z,25.00,77.00
2025-10-22T06:38:00Z,25.00,77.00
2025-10-22T06:39:00Z,25.00,76.00
2025-10-22T06:40:00Z,25.00,75.00
2025-10-22T06:43:00Z,25.00,75.00
2025-10-22T06:46:00Z,25.00,75.00
2025-10-22T06:54:00Z,25.00,75.00
2025-10-22T06:55:00Z,26.00,75.00
2025-10-22T07:02:00Z,26.00,75.00
2025-10-22T07:03:00Z,26.00,75.00
2025-10-22T07:05:00Z,26.00,75.00
2025-10-22T07:08:00Z,26.00,75.00
2025-10-22T07:09:00Z,26.00,75.00
2025-10-22T07:12:00Z,26.00,74.00
2025-10-22T07:15:00Z,26.00,75.00
2025-10-22T07:16:00Z,26.00,75.00
2025-10-22T07:18:00Z,26.00,75.00
2025-10-22T07:21:00Z,26.00,75.00
2025-10-22T07:26:00Z,26.00,75.00
2025-10-22T07:27:00Z,26.00,75.00
2025-10-22T07:28:00Z,26.00,75.00
2025-10-22T07:38:00Z,26.00,75.00
2025-10-22T07:39:00Z,26.00,75.00
2025-10-22T07:43:00Z,26.00,75.00
2025-10-22T07:58:00Z,26.00,75.00
2025-10-22T08:01:00Z,26.00,75.00
2025-10-22T08:04:00Z,26.00,75.00
2025-10-22T08:09:00Z,26.00,75.00
2025-10-22T08:11:00Z,25.91,75.00
2025-10-22T08:12:00Z,26.00,75.00
2025-10-22T08:13:00Z,26.00,75.00
2025-10-22T08:17:00Z,26.00,75.00
2025-10-22T08:19:00Z,26.00,75.00
2025-10-22T08:22:00Z,26.00,75.00
2025-10-22T08:23:00Z,26.00,75.00
2025-10-22T08:28:00Z,26.00,75.00
2025-10-22T08:36:00Z,26.00,75.00
2025-10-22T08:37:00Z,26.00,75.00
2025-10-22T08:44:00Z,26.00,75.00
2025-10-22T08:48:00Z,26.00,75.00
2025-10-22T09:00:00Z,26.00,75.00
2025-10-22T09:01:00Z,26.00,75.00
2025-10-22T09:08:00Z,26.00,75.00
2025-10-22T09:11:00Z,26.00,75.00
2025-10-22T09:12:00Z,26.00,74.00
2025-10-22T09:13:00Z,26.00,74.00
2025-10-22T09:22:00Z,26.00,74.00
2025-10-22T09:27:00Z,26.00,74.19
2025-10-22T09:31:00Z,26.00,75.00
2025-10-22T09:33:00Z,26.00,75.00
2025-10-22T09:38:00Z,26.00,75.00
2025-10-22T09:41:00Z,26.00,75.00
2025-10-22T09:43:00Z,26.00,75.00
2025-10-22T09:44:00Z,26.00,75.00
2025-10-22T09:45:00Z,26.00,75.00
2025-10-22T09:47:00Z,26.00,75.06
2025-10-22T09:48:00Z,26.00,76.00
2025-10-22T09:49:00Z,26.00,76.00
2025-10-22T09:52:00Z,26.00,76.00
2025-10-22T09:55:00Z,25.00,76.00
2025-10-22T09:57:00Z,25.00,76.00
2025-10-22T09:58:00Z,25.00,76.01
2025-10-22T10:00:00Z,25.00,77.00
2025-10-22T10:03:00Z,25.00,77.00
2025-10-22T10:04:00Z,25.00,77.00
2025-10-22T10:05:00Z,25.00,76.00
2025-10-22T10:06:00Z,25.00,76.00
2025-10-22T10:07:00Z,25.00,77.00
2025-10-22T10:08:00Z,25.00,77.00
2025-10-22T10:09:00Z,27.00,77.00
2025-10-22T10:10:00Z,25.00,76.57
2025-10-22T10:11:00Z,25.00,76.54
2025-10-22T10:12:00Z,24.73,76.33
2025-10-22T10:13:00Z,24.73,76.05
2025-10-22T10:14:00Z,24.00,78.82
2025-10-22T10:15:00Z,19.00,81.46
2025-10-22T10:16:00Z,23.56,80.77
2025-10-22T10:17:00Z,27.94,74.74
2025-10-22T10:18:00Z,25.68,76.14
2025-10-22T10:19:00Z,29.65,72.93
2025-10-22T10:20:00Z,34.10,73.24
2025-10-22T10:21:00Z,38.09,63.80
2025-10-22T10:22:00Z,43.74,58.02
2025-10-22T10:23:00Z,43.67,56.87
2025-10-22T10:24:00Z,47.28,61.28
2025-10-22T10:25:00Z,47.02,59.21
2025-10-22T10:26:00Z,45.63,58.13
2025-10-22T10:27:00Z,47.78,55.93
2025-10-22T10:28:00Z,46.00,55.71
2025-10-22T10:29:00Z,45.53,59.09
2025-10-22T10:30:00Z,45.25,55.23
2025-10-22T10:31:00Z,38.96,54.04
2025-10-22T10:32:00Z,49.52,52.84
2025-10-22T10:33:00Z,46.72,53.04
2025-10-22T10:34:00Z,48.00,61.98
2025-10-22T10:35:00Z,47.68,51.54
2025-10-22T10:36:00Z,46.21,57.08
2025-10-22T10:37:00Z,48.12,50.59
2025-10-22T10:38:00Z,55.56,42.45
2025-10-22T10:39:00Z,61.15,41.00
2025-10-22T10:40:00Z,63.27,39.08
2025-10-22T10:41:00Z,63.73,35.31
2025-10-22T10:42:00Z,64.55,36.57
2025-10-22T10:43:00Z,62.01,39.28
2025-10-22T10:44:00Z,64.00,36.41
2025-10-22T10:45:00Z,64.60,37.89
2025-10-22T10:46:00Z,63.00,37.58
2025-10-22T10:47:00Z,63.00,37.26
2025-10-22T10:48:00Z,62.96,38.00
2025-10-22T10:49:00Z,63.50,36.43
2025-10-22T10:50:00Z,64.94,38.43
2025-10-22T10:51:00Z,64.94,42.00
2025-10-22T10:52:00Z,60.89,41.43
2025-10-22T10:53:00Z,58.00,44.00
2025-10-22T10:54:00Z,59.02,42.05
2025-10-22T10:55:00Z,62.51,39.90
2025-10-22T10:56:00Z,63.04,39.59
2025-10-22T10:57:00Z,63.00,38.93
2025-10-22T10:58:00Z,63.00,39.43
2025-10-22T10:59:00Z,60.00,41.45
2025-10-22T11:00:00Z,57.24,45.82
2025-10-22T11:01:00Z,60.00,42.90
2025-10-22T11:02:00Z,57.86,47.27
2025-10-22T11:03:00Z,56.17,43.82
2025-10-22T11:04:00Z,58.01,43.09
2025-10-22T11:05:00Z,61.14,44.51
2025-10-22T11:06:00Z,69.39,30.26
2025-10-22T11:07:00Z,67.88,36.35
2025-10-22T11:08:00Z,69.27,37.81
2025-10-22T11:09:00Z,73.47,32.07
2025-10-22T11:10:00Z,81.65,23.06
2025-10-22T11:11:00Z,83.14,17.00
2025-10-22T11:12:00Z,83.00,19.35
2025-10-22T11:13:00Z,85.20,17.20
2025-10-22T11:14:00Z,87.21,12.97
2025-10-22T11:15:00Z,88.74,11.30
2025-10-22T11:16:00Z,93.00,7.45
2025-10-22T11:17:00Z,96.59,4.57
2025-10-22T11:18:00Z,97.92,2.45
2025-10-22T11:19:00Z,98.91,2.42
2025-10-22T11:20:00Z,98.98,1.42
2025-10-22T11:21:00Z,98.00,1.24
2025-10-22T11:22:00Z,98.00,2.00
2025-10-22T11:23:00Z,98.00,1.00
2025-10-22T11:24:00Z,99.00,1.00
2025-10-22T11:25:00Z,99.00,1.00
2025-10-22T11:26:00Z,99.00,1.00
2025-10-22T11:27:00Z,99.00,1.32
2025-10-22T11:28:00Z,98.71,2.00
2025-10-22T11:29:00Z,98.71,2.00
2025-10-22T11:30:00Z,99.00,2.00
2025-10-22T11:31:00Z,99.00,2.00
2025-10-22T11:32:00Z,99.00,1.00
2025-10-22T11:33:00Z,99.00,1.00
2025-10-22T11:35:00Z,99.00,1.00
