# event_ticker=KXATPMATCH-26JUN08HERLAN
# final_score=5-7 6-3 6-4
# score_resolution=7-5 3-6 4-6
# match_winner=Martin Landaluce
# fav_player=Pierre-Hugues Herbert
# dog_player=Martin Landaluce
# kalshi_date=2026-06-08
timestamp,Pierre-Hugues Herbert,Martin Landaluce
2026-06-08T03:58:00Z,42.00,60.00
2026-06-08T04:00:00Z,41.00,60.00
2026-06-08T04:02:00Z,41.00,60.00
2026-06-08T04:03:00Z,41.00,60.00
2026-06-08T04:04:00Z,41.00,60.00
2026-06-08T04:07:00Z,41.00,60.00
2026-06-08T04:08:00Z,41.00,60.29
2026-06-08T04:09:00Z,41.00,61.00
2026-06-08T04:10:00Z,41.00,60.00
2026-06-08T04:11:00Z,41.00,60.00
2026-06-08T04:12:00Z,41.00,60.00
2026-06-08T04:14:00Z,41.00,60.00
2026-06-08T04:17:00Z,40.00,60.00
2026-06-08T04:18:00Z,40.00,60.75
2026-06-08T04:19:00Z,40.00,61.00
2026-06-08T04:22:00Z,40.00,60.55
2026-06-08T04:23:00Z,40.00,61.00
2026-06-08T04:24:00Z,41.00,61.00
2026-06-08T04:25:00Z,41.00,60.00
2026-06-08T04:26:00Z,41.00,60.00
2026-06-08T04:27:00Z,41.00,61.00
2026-06-08T04:29:00Z,41.00,60.00
2026-06-08T04:31:00Z,41.00,59.00
2026-06-08T04:32:00Z,41.00,59.00
2026-06-08T04:33:00Z,41.00,60.00
2026-06-08T04:35:00Z,41.00,60.00
2026-06-08T04:37:00Z,41.00,60.00
2026-06-08T04:38:00Z,41.00,60.79
2026-06-08T04:39:00Z,41.00,61.00
2026-06-08T04:41:00Z,41.00,60.00
2026-06-08T04:42:00Z,41.00,60.00
2026-06-08T04:45:00Z,41.00,60.00
2026-06-08T04:50:00Z,41.00,60.00
2026-06-08T04:53:00Z,41.00,60.81
2026-06-08T04:55:00Z,40.00,61.00
2026-06-08T04:56:00Z,41.00,61.00
2026-06-08T04:57:00Z,41.00,61.00
2026-06-08T05:03:00Z,41.00,61.00
2026-06-08T05:04:00Z,41.00,61.00
2026-06-08T05:05:00Z,41.00,61.00
2026-06-08T05:06:00Z,41.00,61.00
2026-06-08T05:07:00Z,41.00,61.00
2026-06-08T05:08:00Z,41.00,61.00
2026-06-08T05:10:00Z,40.00,61.00
2026-06-08T05:12:00Z,40.00,61.00
2026-06-08T05:16:00Z,40.00,61.00
2026-06-08T05:20:00Z,40.00,59.49
2026-06-08T05:21:00Z,40.00,61.00
2026-06-08T05:22:00Z,40.00,61.00
2026-06-08T05:24:00Z,40.00,61.00
2026-06-08T05:25:00Z,40.00,61.00
2026-06-08T05:28:00Z,40.00,61.00
2026-06-08T05:30:00Z,41.00,61.00
2026-06-08T05:31:00Z,41.00,61.00
2026-06-08T05:32:00Z,41.00,61.00
2026-06-08T05:33:00Z,41.00,61.00
2026-06-08T05:37:00Z,41.00,61.00
2026-06-08T05:40:00Z,41.00,61.00
2026-06-08T05:41:00Z,41.00,61.01
2026-06-08T05:45:00Z,41.00,60.35
2026-06-08T05:46:00Z,41.00,61.00
2026-06-08T05:49:00Z,41.00,61.03
2026-06-08T05:50:00Z,41.00,61.51
2026-06-08T05:51:00Z,41.00,62.00
2026-06-08T05:54:00Z,41.00,62.00
2026-06-08T05:56:00Z,41.00,62.00
2026-06-08T06:02:00Z,41.00,61.00
2026-06-08T06:03:00Z,41.00,61.00
2026-06-08T06:04:00Z,40.00,61.00
2026-06-08T06:05:00Z,40.00,61.00
2026-06-08T06:12:00Z,40.00,61.14
2026-06-08T06:13:00Z,40.00,62.00
2026-06-08T06:18:00Z,40.00,62.00
2026-06-08T06:21:00Z,40.00,62.00
2026-06-08T06:24:00Z,40.00,62.00
2026-06-08T06:26:00Z,41.00,62.00
2026-06-08T06:27:00Z,41.00,62.00
2026-06-08T06:31:00Z,41.00,62.00
2026-06-08T06:33:00Z,41.00,62.00
2026-06-08T06:34:00Z,41.00,62.00
2026-06-08T06:37:00Z,41.00,62.00
2026-06-08T06:38:00Z,41.00,62.00
2026-06-08T06:40:00Z,41.00,62.00
2026-06-08T06:45:00Z,41.00,62.00
2026-06-08T06:53:00Z,41.00,62.00
2026-06-08T06:54:00Z,41.00,62.00
2026-06-08T06:56:00Z,41.00,62.00
2026-06-08T06:58:00Z,41.00,62.00
2026-06-08T06:59:00Z,41.00,62.00
2026-06-08T07:01:00Z,41.00,62.00
2026-06-08T07:02:00Z,41.00,61.00
2026-06-08T07:05:00Z,41.00,62.00
2026-06-08T07:23:00Z,41.00,62.00
2026-06-08T07:24:00Z,41.00,61.00
2026-06-08T07:26:00Z,41.00,61.00
2026-06-08T07:33:00Z,41.00,60.00
2026-06-08T07:36:00Z,41.00,61.00
2026-06-08T07:39:00Z,41.42,61.00
2026-06-08T07:41:00Z,41.00,61.00
2026-06-08T07:47:00Z,41.00,61.00
2026-06-08T07:49:00Z,41.00,61.00
2026-06-08T07:50:00Z,41.72,61.00
2026-06-08T07:56:00Z,42.00,60.00
2026-06-08T08:04:00Z,42.00,60.00
2026-06-08T08:07:00Z,42.00,59.67
2026-06-08T08:08:00Z,42.00,60.00
2026-06-08T08:09:00Z,42.00,60.00
2026-06-08T08:16:00Z,42.00,60.00
2026-06-08T08:20:00Z,42.00,60.00
2026-06-08T08:25:00Z,40.10,60.00
2026-06-08T08:27:00Z,41.00,60.00
2026-06-08T08:30:00Z,41.00,60.00
2026-06-08T08:33:00Z,41.00,60.00
2026-06-08T08:41:00Z,41.00,60.00
2026-06-08T08:42:00Z,41.00,60.00
2026-06-08T08:43:00Z,41.00,60.00
2026-06-08T08:45:00Z,41.00,60.00
2026-06-08T08:49:00Z,41.00,60.00
2026-06-08T08:50:00Z,41.00,60.00
2026-06-08T08:52:00Z,41.00,60.00
2026-06-08T08:53:00Z,41.00,60.00
2026-06-08T08:56:00Z,41.00,60.00
2026-06-08T08:58:00Z,41.00,60.00
2026-06-08T09:00:00Z,41.00,60.00
2026-06-08T09:01:00Z,41.00,60.00
2026-06-08T09:04:00Z,41.00,60.00
2026-06-08T09:05:00Z,41.00,60.00
2026-06-08T09:06:00Z,40.00,60.00
2026-06-08T09:07:00Z,40.00,60.00
2026-06-08T09:14:00Z,41.00,60.00
2026-06-08T09:19:00Z,41.00,60.00
2026-06-08T09:20:00Z,40.00,60.00
2026-06-08T09:21:00Z,41.00,60.00
2026-06-08T09:26:00Z,41.00,60.00
2026-06-08T09:31:00Z,41.00,60.00
2026-06-08T09:32:00Z,41.00,60.00
2026-06-08T09:33:00Z,41.00,60.00
2026-06-08T09:37:00Z,41.00,60.00
2026-06-08T09:40:00Z,40.00,60.00
2026-06-08T09:41:00Z,41.55,59.43
2026-06-08T09:42:00Z,41.55,58.00
2026-06-08T09:56:00Z,41.55,59.00
2026-06-08T10:03:00Z,41.55,59.00
2026-06-08T10:06:00Z,42.00,59.00
2026-06-08T10:07:00Z,42.00,59.00
2026-06-08T10:12:00Z,42.00,58.50
2026-06-08T10:13:00Z,42.00,59.00
2026-06-08T10:14:00Z,42.00,59.00
2026-06-08T10:15:00Z,42.00,59.00
2026-06-08T10:16:00Z,42.00,59.00
2026-06-08T10:17:00Z,42.00,58.32
2026-06-08T10:19:00Z,43.00,58.00
2026-06-08T10:20:00Z,43.00,58.00
2026-06-08T10:21:00Z,43.00,58.00
2026-06-08T10:22:00Z,44.00,58.00
2026-06-08T10:23:00Z,44.00,57.00
2026-06-08T10:24:00Z,44.00,56.00
2026-06-08T10:25:00Z,44.00,56.00
2026-06-08T10:26:00Z,45.00,56.00
2026-06-08T10:27:00Z,45.00,56.00
2026-06-08T10:28:00Z,45.00,56.00
2026-06-08T10:29:00Z,45.00,56.00
2026-06-08T10:30:00Z,45.00,56.00
2026-06-08T10:33:00Z,45.00,56.00
2026-06-08T10:34:00Z,45.00,55.00
2026-06-08T10:36:00Z,45.00,55.00
2026-06-08T10:39:00Z,45.00,55.00
2026-06-08T10:41:00Z,45.00,56.00
2026-06-08T10:42:00Z,45.00,56.00
2026-06-08T10:45:00Z,45.00,56.00
2026-06-08T10:46:00Z,45.00,56.00
2026-06-08T10:47:00Z,45.00,56.00
2026-06-08T10:48:00Z,45.00,56.00
2026-06-08T10:49:00Z,45.00,56.00
2026-06-08T10:50:00Z,45.00,56.00
2026-06-08T10:51:00Z,45.43,56.00
2026-06-08T10:53:00Z,45.00,56.00
2026-06-08T10:54:00Z,45.00,56.00
2026-06-08T10:55:00Z,45.00,56.00
2026-06-08T10:56:00Z,44.00,56.00
2026-06-08T10:57:00Z,45.19,56.00
2026-06-08T10:58:00Z,45.19,55.00
2026-06-08T10:59:00Z,45.00,56.00
2026-06-08T11:00:00Z,45.00,56.00
2026-06-08T11:01:00Z,44.00,56.00
2026-06-08T11:02:00Z,44.00,56.00
2026-06-08T11:03:00Z,44.00,56.00
2026-06-08T11:05:00Z,44.00,57.00
2026-06-08T11:06:00Z,45.00,57.00
2026-06-08T11:07:00Z,45.00,57.00
2026-06-08T11:08:00Z,45.00,57.00
2026-06-08T11:09:00Z,45.00,57.00
2026-06-08T11:10:00Z,45.00,57.00
2026-06-08T11:11:00Z,45.00,57.00
2026-06-08T11:12:00Z,45.00,56.31
2026-06-08T11:13:00Z,44.61,57.00
2026-06-08T11:14:00Z,44.61,57.00
2026-06-08T11:15:00Z,44.61,56.14
2026-06-08T11:16:00Z,45.00,56.00
2026-06-08T11:17:00Z,44.21,56.19
2026-06-08T11:18:00Z,44.00,57.00
2026-06-08T11:19:00Z,44.00,57.00
2026-06-08T11:20:00Z,44.00,57.00
2026-06-08T11:21:00Z,44.00,57.00
2026-06-08T11:22:00Z,44.00,57.00
2026-06-08T11:23:00Z,44.00,57.00
2026-06-08T11:24:00Z,44.00,57.00
2026-06-08T11:25:00Z,44.00,57.00
2026-06-08T11:26:00Z,44.00,57.00
2026-06-08T11:27:00Z,44.00,57.00
2026-06-08T11:28:00Z,44.00,57.00
2026-06-08T11:29:00Z,43.92,57.00
2026-06-08T11:30:00Z,44.00,56.58
2026-06-08T11:31:00Z,44.27,54.61
2026-06-08T11:32:00Z,51.49,49.19
2026-06-08T11:33:00Z,53.96,48.13
2026-06-08T11:34:00Z,57.95,43.89
2026-06-08T11:35:00Z,60.00,41.24
2026-06-08T11:36:00Z,61.09,39.92
2026-06-08T11:37:00Z,63.16,37.97
2026-06-08T11:38:00Z,65.56,35.95
2026-06-08T11:39:00Z,64.01,36.88
2026-06-08T11:40:00Z,63.80,37.00
2026-06-08T11:41:00Z,63.00,37.94
2026-06-08T11:42:00Z,62.03,38.59
2026-06-08T11:43:00Z,63.35,39.70
2026-06-08T11:44:00Z,60.72,38.98
2026-06-08T11:45:00Z,63.51,36.13
2026-06-08T11:46:00Z,64.48,36.16
2026-06-08T11:47:00Z,63.33,35.90
2026-06-08T11:48:00Z,62.18,37.24
2026-06-08T11:49:00Z,62.02,38.32
2026-06-08T11:50:00Z,63.14,36.26
2026-06-08T11:51:00Z,61.79,38.09
2026-06-08T11:52:00Z,62.00,38.99
2026-06-08T11:53:00Z,61.03,39.69
2026-06-08T11:54:00Z,60.78,40.08
2026-06-08T11:55:00Z,61.34,39.19
2026-06-08T11:56:00Z,62.14,40.38
2026-06-08T11:57:00Z,62.30,38.35
2026-06-08T11:58:00Z,52.64,45.65
2026-06-08T11:59:00Z,41.03,59.16
2026-06-08T12:00:00Z,44.88,55.58
2026-06-08T12:01:00Z,39.77,58.56
2026-06-08T12:02:00Z,40.23,60.03
2026-06-08T12:03:00Z,36.81,63.29
2026-06-08T12:04:00Z,35.64,64.24
2026-06-08T12:05:00Z,36.40,63.22
2026-06-08T12:06:00Z,38.95,61.80
2026-06-08T12:07:00Z,42.51,56.06
2026-06-08T12:08:00Z,52.55,49.24
2026-06-08T12:09:00Z,46.12,53.83
2026-06-08T12:10:00Z,50.02,50.95
2026-06-08T12:11:00Z,41.13,59.03
2026-06-08T12:12:00Z,44.39,59.66
2026-06-08T12:13:00Z,39.60,60.77
2026-06-08T12:14:00Z,40.23,60.14
2026-06-08T12:15:00Z,44.36,56.54
2026-06-08T12:16:00Z,43.75,55.96
2026-06-08T12:17:00Z,49.60,51.93
2026-06-08T12:18:00Z,50.84,51.64
2026-06-08T12:19:00Z,64.33,40.78
2026-06-08T12:20:00Z,65.56,34.02
2026-06-08T12:21:00Z,68.63,34.69
2026-06-08T12:22:00Z,75.61,25.91
2026-06-08T12:23:00Z,76.19,24.91
2026-06-08T12:24:00Z,75.70,25.00
2026-06-08T12:25:00Z,77.63,23.56
2026-06-08T12:26:00Z,73.11,25.86
2026-06-08T12:27:00Z,68.68,31.92
2026-06-08T12:28:00Z,68.56,31.77
2026-06-08T12:29:00Z,66.21,34.00
2026-06-08T12:30:00Z,64.23,35.98
2026-06-08T12:31:00Z,62.96,37.38
2026-06-08T12:32:00Z,62.46,37.64
2026-06-08T12:33:00Z,63.32,37.82
2026-06-08T12:34:00Z,65.92,34.06
2026-06-08T12:35:00Z,62.44,37.02
2026-06-08T12:36:00Z,63.34,37.39
2026-06-08T12:37:00Z,64.95,36.64
2026-06-08T12:38:00Z,66.62,31.70
2026-06-08T12:39:00Z,63.06,36.97
2026-06-08T12:40:00Z,63.30,36.56
2026-06-08T12:41:00Z,64.90,36.43
2026-06-08T12:42:00Z,52.50,45.77
2026-06-08T12:43:00Z,44.67,56.06
2026-06-08T12:44:00Z,45.10,55.52
2026-06-08T12:45:00Z,44.03,56.56
2026-06-08T12:46:00Z,45.68,56.21
2026-06-08T12:47:00Z,43.80,56.70
2026-06-08T12:48:00Z,43.00,56.94
2026-06-08T12:49:00Z,43.96,55.45
2026-06-08T12:50:00Z,41.57,57.98
2026-06-08T12:51:00Z,41.94,57.13
2026-06-08T12:52:00Z,43.07,57.61
2026-06-08T12:53:00Z,41.71,60.15
2026-06-08T12:54:00Z,39.87,60.22
2026-06-08T12:55:00Z,40.72,60.13
2026-06-08T12:56:00Z,40.73,60.62
2026-06-08T12:57:00Z,40.89,60.57
2026-06-08T12:58:00Z,41.01,59.95
2026-06-08T12:59:00Z,40.07,61.60
2026-06-08T13:00:00Z,39.01,61.63
2026-06-08T13:01:00Z,39.00,61.48
2026-06-08T13:02:00Z,41.19,58.56
2026-06-08T13:03:00Z,43.53,59.32
2026-06-08T13:04:00Z,42.85,58.28
2026-06-08T13:05:00Z,40.40,60.67
2026-06-08T13:06:00Z,40.03,60.43
2026-06-08T13:07:00Z,41.05,60.26
2026-06-08T13:08:00Z,35.87,65.72
2026-06-08T13:09:00Z,33.29,65.06
2026-06-08T13:10:00Z,36.13,67.25
2026-06-08T13:11:00Z,37.31,62.86
2026-06-08T13:12:00Z,40.52,61.26
2026-06-08T13:13:00Z,42.65,57.98
2026-06-08T13:14:00Z,41.98,58.69
2026-06-08T13:15:00Z,38.57,62.69
2026-06-08T13:16:00Z,37.40,63.85
2026-06-08T13:17:00Z,37.09,62.71
2026-06-08T13:18:00Z,37.18,63.58
2026-06-08T13:19:00Z,40.15,60.01
2026-06-08T13:20:00Z,41.10,59.13
2026-06-08T13:21:00Z,40.99,59.94
2026-06-08T13:22:00Z,44.98,54.90
2026-06-08T13:23:00Z,52.36,48.84
2026-06-08T13:24:00Z,57.43,41.77
2026-06-08T13:25:00Z,74.75,23.94
2026-06-08T13:26:00Z,80.72,18.79
2026-06-08T13:27:00Z,78.74,21.23
2026-06-08T13:28:00Z,70.60,36.97
2026-06-08T13:29:00Z,40.63,60.26
2026-06-08T13:30:00Z,38.96,60.46
2026-06-08T13:31:00Z,38.51,61.88
2026-06-08T13:32:00Z,35.06,65.82
2026-06-08T13:33:00Z,32.99,67.58
2026-06-08T13:34:00Z,33.17,67.04
2026-06-08T13:35:00Z,38.51,62.00
2026-06-08T13:36:00Z,39.74,60.95
2026-06-08T13:37:00Z,38.14,63.58
2026-06-08T13:38:00Z,40.01,60.89
2026-06-08T13:39:00Z,39.33,61.64
2026-06-08T13:40:00Z,36.27,63.19
2026-06-08T13:41:00Z,33.08,66.75
2026-06-08T13:42:00Z,30.65,72.12
2026-06-08T13:43:00Z,19.04,78.82
2026-06-08T13:44:00Z,16.25,84.87
2026-06-08T13:45:00Z,8.50,90.15
2026-06-08T13:46:00Z,4.40,95.44
2026-06-08T13:47:00Z,4.77,95.81
2026-06-08T13:48:00Z,2.47,98.17
2026-06-08T13:49:00Z,1.73,98.30
2026-06-08T13:50:00Z,1.00,99.00
2026-06-08T13:51:00Z,1.00,99.00
2026-06-08T13:52:00Z,1.00,99.00
2026-06-08T13:53:00Z,1.00,99.00
2026-06-08T13:54:00Z,1.00,99.00
2026-06-08T13:55:00Z,1.00,99.00
2026-06-08T13:56:00Z,1.00,99.00
