# event_ticker=KXATPMATCH-26APR22BUDOPE
# final_score=5-3 RET
# match_winner=Nicolai Budkov Kjaer
# fav_player=Nicolai Budkov Kjaer
# dog_player=Reilly Opelka
# kalshi_date=2026-04-22
timestamp,Nicolai Budkov Kjaer,Reilly Opelka
2026-04-23T13:13:00Z,49.00,52.23
2026-04-23T13:18:00Z,49.00,52.23
2026-04-23T13:19:00Z,49.00,53.00
2026-04-23T13:21:00Z,48.02,53.00
2026-04-23T13:24:00Z,49.00,53.00
2026-04-23T13:28:00Z,49.00,53.00
2026-04-23T13:31:00Z,49.00,53.00
2026-04-23T13:36:00Z,49.00,52.98
2026-04-23T13:38:00Z,49.00,53.00
2026-04-23T13:40:00Z,49.00,53.00
2026-04-23T13:44:00Z,49.00,53.00
2026-04-23T13:45:00Z,49.00,53.00
2026-04-23T13:46:00Z,49.00,53.00
2026-04-23T13:50:00Z,49.00,53.00
2026-04-23T13:51:00Z,49.00,53.00
2026-04-23T13:52:00Z,49.00,53.00
2026-04-23T13:56:00Z,49.00,53.00
2026-04-23T13:59:00Z,49.00,53.00
2026-04-23T14:01:00Z,49.00,53.00
2026-04-23T14:03:00Z,49.00,53.00
2026-04-23T14:05:00Z,49.00,53.00
2026-04-23T14:06:00Z,49.00,53.00
2026-04-23T14:07:00Z,49.00,53.00
2026-04-23T14:08:00Z,49.00,53.00
2026-04-23T14:11:00Z,49.00,53.00
2026-04-23T14:12:00Z,49.00,53.00
2026-04-23T14:16:00Z,49.00,53.00
2026-04-23T14:17:00Z,49.00,50.40
2026-04-23T14:18:00Z,49.00,50.40
2026-04-23T14:20:00Z,49.00,50.40
2026-04-23T14:27:00Z,49.00,52.00
2026-04-23T14:28:00Z,49.00,52.00
2026-04-23T14:29:00Z,49.00,52.00
2026-04-23T14:30:00Z,49.00,52.00
2026-04-23T14:31:00Z,49.58,52.00
2026-04-23T14:32:00Z,50.00,52.00
2026-04-23T14:34:00Z,50.00,52.00
2026-04-23T14:39:00Z,50.00,50.49
2026-04-23T14:43:00Z,50.00,50.49
2026-04-23T14:44:00Z,50.00,51.00
2026-04-23T14:47:00Z,50.00,51.00
2026-04-23T14:48:00Z,50.00,51.00
2026-04-23T14:49:00Z,50.00,50.00
2026-04-23T14:51:00Z,50.00,50.00
2026-04-23T14:53:00Z,50.00,52.00
2026-04-23T14:54:00Z,50.00,52.00
2026-04-23T14:57:00Z,50.00,52.00
2026-04-23T14:59:00Z,50.00,52.00
2026-04-23T15:00:00Z,50.00,52.00
2026-04-23T15:02:00Z,50.00,52.00
2026-04-23T15:05:00Z,50.00,52.00
2026-04-23T15:06:00Z,50.00,52.00
2026-04-23T15:07:00Z,50.00,52.00
2026-04-23T15:08:00Z,49.00,52.00
2026-04-23T15:09:00Z,49.00,52.00
2026-04-23T15:10:00Z,49.00,52.00
2026-04-23T15:12:00Z,49.00,52.00
2026-04-23T15:13:00Z,50.68,52.00
2026-04-23T15:14:00Z,51.00,51.00
2026-04-23T15:15:00Z,51.00,51.00
2026-04-23T15:17:00Z,50.00,51.00
2026-04-23T15:19:00Z,50.00,51.00
2026-04-23T15:23:00Z,50.00,51.00
2026-04-23T15:24:00Z,50.00,49.72
2026-04-23T15:25:00Z,50.00,51.00
2026-04-23T15:28:00Z,50.00,51.00
2026-04-23T15:29:00Z,50.00,51.00
2026-04-23T15:34:00Z,50.00,51.00
2026-04-23T15:36:00Z,50.00,49.10
2026-04-23T15:41:00Z,50.00,50.00
2026-04-23T15:43:00Z,51.00,51.00
2026-04-23T15:44:00Z,51.00,51.00
2026-04-23T15:45:00Z,51.00,51.00
2026-04-23T15:46:00Z,51.00,51.00
2026-04-23T15:47:00Z,51.00,51.00
2026-04-23T15:48:00Z,51.00,51.00
2026-04-23T15:49:00Z,51.00,51.00
2026-04-23T15:50:00Z,51.00,51.00
2026-04-23T15:51:00Z,51.00,51.00
2026-04-23T15:52:00Z,51.00,51.00
2026-04-23T15:53:00Z,51.00,51.00
2026-04-23T15:54:00Z,51.00,51.00
2026-04-23T15:55:00Z,51.00,51.00
2026-04-23T15:56:00Z,51.00,51.00
2026-04-23T15:57:00Z,51.00,51.00
2026-04-23T15:58:00Z,52.00,51.00
2026-04-23T15:59:00Z,52.00,50.00
2026-04-23T16:00:00Z,52.00,50.00
2026-04-23T16:02:00Z,51.00,50.00
2026-04-23T16:03:00Z,51.00,49.14
2026-04-23T16:04:00Z,51.72,50.00
2026-04-23T16:05:00Z,51.00,50.87
2026-04-23T16:06:00Z,50.00,50.87
2026-04-23T16:07:00Z,51.82,50.87
2026-04-23T16:08:00Z,51.82,51.00
2026-04-23T16:09:00Z,51.82,51.00
2026-04-23T16:10:00Z,51.33,50.16
2026-04-23T16:11:00Z,51.33,51.00
2026-04-23T16:12:00Z,51.33,49.76
2026-04-23T16:13:00Z,51.33,51.00
2026-04-23T16:14:00Z,51.99,51.00
2026-04-23T16:15:00Z,52.00,51.00
2026-04-23T16:16:00Z,52.00,50.72
2026-04-23T16:17:00Z,50.97,50.72
2026-04-23T16:18:00Z,51.00,51.00
2026-04-23T16:19:00Z,51.00,51.00
2026-04-23T16:20:00Z,51.00,51.00
2026-04-23T16:21:00Z,51.00,50.71
2026-04-23T16:22:00Z,51.00,51.00
2026-04-23T16:23:00Z,49.40,51.00
2026-04-23T16:24:00Z,51.00,51.00
2026-04-23T16:25:00Z,51.00,51.00
2026-04-23T16:26:00Z,51.00,51.00
2026-04-23T16:27:00Z,51.00,51.00
2026-04-23T16:28:00Z,51.00,51.00
2026-04-23T16:29:00Z,51.00,51.00
2026-04-23T16:30:00Z,51.97,50.91
2026-04-23T16:31:00Z,51.97,51.00
2026-04-23T16:32:00Z,51.97,51.00
2026-04-23T16:34:00Z,52.00,50.41
2026-04-23T16:35:00Z,52.00,51.00
2026-04-23T16:36:00Z,52.00,51.00
2026-04-23T16:37:00Z,51.01,51.00
2026-04-23T16:38:00Z,51.01,51.00
2026-04-23T16:39:00Z,51.00,51.41
2026-04-23T16:40:00Z,51.00,51.91
2026-04-23T16:41:00Z,51.00,52.00
2026-04-23T16:42:00Z,50.08,51.96
2026-04-23T16:43:00Z,51.00,50.66
2026-04-23T16:44:00Z,51.00,50.89
2026-04-23T16:45:00Z,51.00,52.00
2026-04-23T16:46:00Z,51.00,52.00
2026-04-23T16:48:00Z,50.99,52.00
2026-04-23T16:49:00Z,50.99,51.91
2026-04-23T16:50:00Z,51.00,51.91
2026-04-23T16:51:00Z,51.00,51.00
2026-04-23T16:52:00Z,51.00,51.00
2026-04-23T16:53:00Z,51.00,51.00
2026-04-23T16:54:00Z,51.00,51.00
2026-04-23T16:55:00Z,51.00,51.00
2026-04-23T16:56:00Z,51.00,50.98
2026-04-23T16:57:00Z,51.00,51.00
2026-04-23T16:58:00Z,51.00,51.00
2026-04-23T16:59:00Z,50.82,51.00
2026-04-23T17:00:00Z,50.82,51.00
2026-04-23T17:01:00Z,50.82,51.00
2026-04-23T17:02:00Z,50.66,51.00
2026-04-23T17:03:00Z,50.00,51.00
2026-04-23T17:04:00Z,50.29,50.72
2026-04-23T17:05:00Z,51.00,50.72
2026-04-23T17:06:00Z,51.00,51.00
2026-04-23T17:07:00Z,51.00,51.00
2026-04-23T17:08:00Z,51.89,51.00
2026-04-23T17:09:00Z,51.89,51.00
2026-04-23T17:10:00Z,51.99,51.00
2026-04-23T17:11:00Z,51.97,50.84
2026-04-23T17:12:00Z,51.00,50.99
2026-04-23T17:13:00Z,51.00,51.00
2026-04-23T17:14:00Z,51.00,51.00
2026-04-23T17:15:00Z,51.00,51.00
2026-04-23T17:16:00Z,51.00,51.00
2026-04-23T17:17:00Z,51.00,50.94
2026-04-23T17:18:00Z,51.00,51.00
2026-04-23T17:20:00Z,51.00,51.00
2026-04-23T17:21:00Z,51.00,51.00
2026-04-23T17:23:00Z,51.00,51.00
2026-04-23T17:24:00Z,50.00,51.00
2026-04-23T17:25:00Z,50.00,51.00
2026-04-23T17:26:00Z,50.00,51.00
2026-04-23T17:27:00Z,50.00,51.00
2026-04-23T17:28:00Z,50.00,51.00
2026-04-23T17:29:00Z,50.00,51.00
2026-04-23T17:30:00Z,50.00,51.00
2026-04-23T17:31:00Z,50.00,51.00
2026-04-23T17:32:00Z,49.95,51.00
2026-04-23T17:33:00Z,49.95,51.00
2026-04-23T17:34:00Z,50.00,51.00
2026-04-23T17:35:00Z,50.00,51.00
2026-04-23T17:36:00Z,50.00,51.00
2026-04-23T17:38:00Z,51.00,51.00
2026-04-23T17:39:00Z,51.00,50.99
2026-04-23T17:40:00Z,51.00,51.00
2026-04-23T17:41:00Z,51.00,51.00
2026-04-23T17:42:00Z,51.00,51.00
2026-04-23T17:43:00Z,51.00,51.00
2026-04-23T17:44:00Z,51.00,51.00
2026-04-23T17:45:00Z,51.00,51.00
2026-04-23T17:47:00Z,51.00,51.00
2026-04-23T17:48:00Z,51.00,51.00
2026-04-23T17:49:00Z,51.00,51.00
2026-04-23T17:51:00Z,51.00,50.44
2026-04-23T17:52:00Z,51.00,51.00
2026-04-23T17:53:00Z,51.00,51.00
2026-04-23T17:54:00Z,51.00,50.96
2026-04-23T17:55:00Z,51.00,51.00
2026-04-23T17:56:00Z,51.00,51.00
2026-04-23T17:57:00Z,51.00,50.70
2026-04-23T17:58:00Z,50.00,51.61
2026-04-23T17:59:00Z,51.00,51.99
2026-04-23T18:00:00Z,51.00,51.06
2026-04-23T18:01:00Z,51.00,51.00
2026-04-23T18:02:00Z,50.82,51.00
2026-04-23T18:03:00Z,50.00,51.00
2026-04-23T18:04:00Z,50.00,50.56
2026-04-23T18:05:00Z,50.00,51.00
2026-04-23T18:06:00Z,51.00,51.00
2026-04-23T18:07:00Z,50.00,51.00
2026-04-23T18:08:00Z,50.00,51.14
2026-04-23T18:09:00Z,50.00,52.00
2026-04-23T18:10:00Z,51.00,52.00
2026-04-23T18:11:00Z,51.00,51.71
2026-04-23T18:12:00Z,51.00,52.00
2026-04-23T18:13:00Z,50.59,52.00
2026-04-23T18:14:00Z,50.59,51.82
2026-04-23T18:15:00Z,51.00,52.00
2026-04-23T18:16:00Z,50.00,52.00
2026-04-23T18:17:00Z,50.00,52.00
2026-04-23T18:18:00Z,50.00,52.00
2026-04-23T18:19:00Z,51.00,52.00
2026-04-23T18:20:00Z,51.00,52.00
2026-04-23T18:21:00Z,51.00,52.00
2026-04-23T18:22:00Z,51.00,52.00
2026-04-23T18:23:00Z,50.25,52.00
2026-04-23T18:24:00Z,50.25,52.00
2026-04-23T18:25:00Z,51.00,49.54
2026-04-23T18:26:00Z,50.00,52.00
2026-04-23T18:27:00Z,50.00,52.00
2026-04-23T18:28:00Z,50.00,52.00
2026-04-23T18:29:00Z,50.00,52.00
2026-04-23T18:30:00Z,51.00,52.00
2026-04-23T18:31:00Z,51.00,52.00
2026-04-23T18:32:00Z,50.00,52.00
2026-04-23T18:33:00Z,50.00,51.98
2026-04-23T18:34:00Z,51.00,52.00
2026-04-23T18:35:00Z,51.00,51.05
2026-04-23T18:36:00Z,51.00,52.00
2026-04-23T18:37:00Z,51.00,52.00
2026-04-23T18:38:00Z,51.00,51.95
2026-04-23T18:39:00Z,51.00,52.00
2026-04-23T18:40:00Z,51.00,52.00
2026-04-23T18:41:00Z,51.00,52.00
2026-04-23T18:42:00Z,51.00,50.10
2026-04-23T18:43:00Z,51.00,52.00
2026-04-23T18:44:00Z,51.00,52.00
2026-04-23T18:45:00Z,51.00,52.00
2026-04-23T18:46:00Z,51.00,52.00
2026-04-23T18:47:00Z,51.00,50.58
2026-04-23T18:48:00Z,50.00,52.00
2026-04-23T18:49:00Z,50.04,51.75
2026-04-23T18:50:00Z,50.00,52.00
2026-04-23T18:51:00Z,50.00,52.00
2026-04-23T18:52:00Z,50.00,52.74
2026-04-23T18:53:00Z,50.00,53.00
2026-04-23T18:54:00Z,50.00,53.00
2026-04-23T18:55:00Z,50.00,53.00
2026-04-23T18:56:00Z,50.00,53.72
2026-04-23T18:57:00Z,49.70,53.81
2026-04-23T18:58:00Z,49.55,53.79
2026-04-23T18:59:00Z,49.00,53.93
2026-04-23T19:00:00Z,48.00,54.00
2026-04-23T19:01:00Z,47.09,54.38
2026-04-23T19:02:00Z,45.25,55.00
2026-04-23T19:03:00Z,46.48,55.58
2026-04-23T19:04:00Z,46.33,55.00
2026-04-23T19:05:00Z,47.36,55.00
2026-04-23T19:06:00Z,47.10,54.36
2026-04-23T19:07:00Z,46.03,55.00
2026-04-23T19:08:00Z,46.98,55.65
2026-04-23T19:09:00Z,46.98,56.95
2026-04-23T19:10:00Z,46.00,55.45
2026-04-23T19:11:00Z,46.00,55.45
2026-04-23T19:12:00Z,45.31,57.15
2026-04-23T19:13:00Z,46.30,56.94
2026-04-23T19:14:00Z,45.37,57.51
2026-04-23T19:15:00Z,42.78,57.98
2026-04-23T19:16:00Z,43.58,57.71
2026-04-23T19:17:00Z,49.48,56.19
2026-04-23T19:18:00Z,49.98,51.31
2026-04-23T19:19:00Z,46.03,55.60
2026-04-23T19:20:00Z,48.28,53.98
2026-04-23T19:21:00Z,48.07,53.01
2026-04-23T19:22:00Z,48.00,52.97
2026-04-23T19:23:00Z,48.07,51.99
2026-04-23T19:24:00Z,45.97,53.84
2026-04-23T19:25:00Z,46.21,54.94
2026-04-23T19:26:00Z,45.10,57.35
2026-04-23T19:27:00Z,39.75,58.68
2026-04-23T19:28:00Z,46.72,53.46
2026-04-23T19:29:00Z,47.99,52.99
2026-04-23T19:30:00Z,48.00,53.00
2026-04-23T19:31:00Z,46.01,54.60
2026-04-23T19:32:00Z,48.00,53.69
2026-04-23T19:33:00Z,45.30,55.40
2026-04-23T19:34:00Z,47.71,54.06
2026-04-23T19:35:00Z,49.56,52.01
2026-04-23T19:36:00Z,49.00,52.00
2026-04-23T19:37:00Z,57.38,43.38
2026-04-23T19:38:00Z,67.54,36.21
2026-04-23T19:39:00Z,87.03,13.27
2026-04-23T19:40:00Z,99.00,1.00
2026-04-23T19:41:00Z,99.00,1.00
2026-04-23T19:42:00Z,99.00,1.00
