# event_ticker=KXATPCHALLENGERMATCH-26FEB13COLVAN
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Raphael Collignon
# fav_player=Luca Van Assche
# dog_player=Raphael Collignon
# kalshi_date=2026-02-13
timestamp,Luca Van Assche,Raphael Collignon
2026-02-13T15:17:00Z,42.00,60.00
2026-02-13T15:19:00Z,42.00,60.00
2026-02-13T15:20:00Z,42.00,60.00
2026-02-13T15:21:00Z,42.00,60.00
2026-02-13T15:22:00Z,42.00,60.00
2026-02-13T15:23:00Z,42.00,60.00
2026-02-13T15:25:00Z,42.00,60.00
2026-02-13T15:26:00Z,42.00,60.00
2026-02-13T15:28:00Z,41.96,60.00
2026-02-13T15:29:00Z,41.96,59.88
2026-02-13T15:30:00Z,41.96,59.96
2026-02-13T15:31:00Z,41.96,60.59
2026-02-13T15:32:00Z,41.96,60.00
2026-02-13T15:33:00Z,41.96,59.83
2026-02-13T15:34:00Z,41.96,59.00
2026-02-13T15:35:00Z,41.96,59.82
2026-02-13T15:36:00Z,41.96,60.69
2026-02-13T15:37:00Z,42.00,58.00
2026-02-13T15:38:00Z,42.00,60.00
2026-02-13T15:39:00Z,42.00,60.00
2026-02-13T15:40:00Z,42.00,60.00
2026-02-13T15:41:00Z,42.00,60.00
2026-02-13T15:42:00Z,42.00,60.00
2026-02-13T15:44:00Z,42.00,59.91
2026-02-13T15:45:00Z,42.00,60.00
2026-02-13T15:46:00Z,41.00,60.00
2026-02-13T15:47:00Z,41.45,60.00
2026-02-13T15:48:00Z,41.45,59.93
2026-02-13T15:49:00Z,42.00,60.64
2026-02-13T15:50:00Z,42.00,60.00
2026-02-13T15:52:00Z,42.00,60.32
2026-02-13T15:53:00Z,41.45,60.00
2026-02-13T15:54:00Z,40.18,60.43
2026-02-13T15:55:00Z,40.18,60.00
2026-02-13T15:56:00Z,40.18,60.76
2026-02-13T15:57:00Z,40.18,60.00
2026-02-13T15:58:00Z,40.18,60.00
2026-02-13T15:59:00Z,40.18,59.00
2026-02-13T16:00:00Z,42.41,59.00
2026-02-13T16:01:00Z,42.41,59.00
2026-02-13T16:02:00Z,42.00,59.00
2026-02-13T16:03:00Z,42.00,60.22
2026-02-13T16:04:00Z,42.00,59.00
2026-02-13T16:06:00Z,42.00,59.74
2026-02-13T16:08:00Z,42.00,59.74
2026-02-13T16:09:00Z,42.00,60.00
2026-02-13T16:10:00Z,42.00,60.00
2026-02-13T16:11:00Z,42.00,59.23
2026-02-13T16:12:00Z,42.00,59.23
2026-02-13T16:13:00Z,42.75,60.00
2026-02-13T16:14:00Z,42.75,60.00
2026-02-13T16:15:00Z,42.98,60.00
2026-02-13T16:16:00Z,42.98,60.00
2026-02-13T16:17:00Z,42.98,60.00
2026-02-13T16:18:00Z,42.98,60.31
2026-02-13T16:19:00Z,42.98,60.88
2026-02-13T16:20:00Z,42.00,60.78
2026-02-13T16:21:00Z,42.00,60.78
2026-02-13T16:22:00Z,42.00,60.98
2026-02-13T16:23:00Z,42.00,61.00
2026-02-13T16:24:00Z,42.00,60.99
2026-02-13T16:25:00Z,42.00,61.00
2026-02-13T16:26:00Z,42.00,61.00
2026-02-13T16:27:00Z,42.00,61.00
2026-02-13T16:28:00Z,42.00,60.91
2026-02-13T16:29:00Z,42.00,60.01
2026-02-13T16:31:00Z,42.00,60.01
2026-02-13T16:32:00Z,42.48,60.00
2026-02-13T16:33:00Z,42.76,60.00
2026-02-13T16:34:00Z,43.00,60.00
2026-02-13T16:35:00Z,43.00,60.00
2026-02-13T16:36:00Z,42.75,58.84
2026-02-13T16:37:00Z,45.41,57.04
2026-02-13T16:38:00Z,46.39,55.67
2026-02-13T16:39:00Z,45.51,57.05
2026-02-13T16:40:00Z,44.46,57.06
2026-02-13T16:41:00Z,45.42,56.36
2026-02-13T16:42:00Z,42.13,60.55
2026-02-13T16:43:00Z,41.62,60.71
2026-02-13T16:44:00Z,38.74,62.27
2026-02-13T16:45:00Z,38.79,64.71
2026-02-13T16:46:00Z,31.48,70.43
2026-02-13T16:47:00Z,33.00,67.07
2026-02-13T16:48:00Z,27.51,73.76
2026-02-13T16:49:00Z,26.84,75.54
2026-02-13T16:50:00Z,29.79,73.35
2026-02-13T16:51:00Z,31.77,70.26
2026-02-13T16:52:00Z,29.30,71.65
2026-02-13T16:53:00Z,25.95,74.28
2026-02-13T16:54:00Z,25.87,75.42
2026-02-13T16:55:00Z,23.03,79.25
2026-02-13T16:56:00Z,21.33,78.58
2026-02-13T16:57:00Z,24.84,74.95
2026-02-13T16:58:00Z,22.85,77.99
2026-02-13T16:59:00Z,24.25,77.77
2026-02-13T17:00:00Z,19.41,80.64
2026-02-13T17:01:00Z,18.36,81.74
2026-02-13T17:02:00Z,19.09,82.32
2026-02-13T17:03:00Z,17.28,81.97
2026-02-13T17:04:00Z,20.93,81.12
2026-02-13T17:05:00Z,18.85,82.79
2026-02-13T17:06:00Z,17.76,83.07
2026-02-13T17:07:00Z,20.00,81.27
2026-02-13T17:08:00Z,21.00,81.08
2026-02-13T17:09:00Z,19.67,81.00
2026-02-13T17:10:00Z,21.74,79.87
2026-02-13T17:11:00Z,19.59,80.67
2026-02-13T17:12:00Z,21.14,81.73
2026-02-13T17:13:00Z,18.98,82.20
2026-02-13T17:14:00Z,19.18,81.63
2026-02-13T17:15:00Z,17.55,83.78
2026-02-13T17:16:00Z,15.41,86.88
2026-02-13T17:17:00Z,14.19,87.16
2026-02-13T17:18:00Z,17.61,84.89
2026-02-13T17:19:00Z,20.73,80.50
2026-02-13T17:20:00Z,20.69,79.26
2026-02-13T17:21:00Z,20.79,81.25
2026-02-13T17:22:00Z,18.13,81.68
2026-02-13T17:23:00Z,21.21,80.95
2026-02-13T17:24:00Z,19.99,80.94
2026-02-13T17:25:00Z,21.93,80.14
2026-02-13T17:26:00Z,22.93,78.18
2026-02-13T17:27:00Z,23.20,77.46
2026-02-13T17:28:00Z,23.90,78.07
2026-02-13T17:29:00Z,21.40,79.89
2026-02-13T17:30:00Z,19.08,82.52
2026-02-13T17:31:00Z,22.75,78.25
2026-02-13T17:32:00Z,22.20,78.95
2026-02-13T17:33:00Z,19.54,81.84
2026-02-13T17:34:00Z,18.37,83.00
2026-02-13T17:35:00Z,18.18,82.86
2026-02-13T17:36:00Z,19.65,81.17
2026-02-13T17:37:00Z,21.71,78.16
2026-02-13T17:38:00Z,21.14,78.81
2026-02-13T17:39:00Z,22.37,78.42
2026-02-13T17:40:00Z,22.25,79.95
2026-02-13T17:41:00Z,18.86,81.16
2026-02-13T17:42:00Z,15.98,86.07
2026-02-13T17:43:00Z,13.47,87.56
2026-02-13T17:44:00Z,18.30,83.85
2026-02-13T17:45:00Z,17.29,85.19
2026-02-13T17:46:00Z,13.69,85.15
2026-02-13T17:47:00Z,14.10,87.41
2026-02-13T17:48:00Z,14.19,86.63
2026-02-13T17:49:00Z,9.65,93.31
2026-02-13T17:50:00Z,5.75,95.00
2026-02-13T17:51:00Z,4.83,95.72
2026-02-13T17:52:00Z,3.23,97.95
2026-02-13T17:53:00Z,2.13,97.35
2026-02-13T17:54:00Z,2.49,97.96
2026-02-13T17:55:00Z,1.75,97.70
2026-02-13T17:56:00Z,2.07,97.19
2026-02-13T17:57:00Z,2.17,98.16
2026-02-13T17:58:00Z,1.74,98.34
2026-02-13T17:59:00Z,3.72,97.38
2026-02-13T18:00:00Z,3.98,96.15
2026-02-13T18:01:00Z,2.94,98.54
2026-02-13T18:02:00Z,3.00,99.00
2026-02-13T18:03:00Z,1.00,99.00
2026-02-13T18:04:00Z,1.00,99.00
2026-02-13T18:05:00Z,1.00,99.00
2026-02-13T18:06:00Z,1.00,99.00
2026-02-13T18:07:00Z,1.00,99.00
2026-02-13T18:08:00Z,1.00,97.81
2026-02-13T18:09:00Z,1.00,95.25
2026-02-13T18:10:00Z,1.00,95.00
2026-02-13T18:11:00Z,1.00,95.00
