# event_ticker=KXATPMATCH-26FEB08BAUNOR
# final_score=7-6(3) 6-1
# score_resolution=7-6 6-1
# match_winner=Cameron Norrie
# fav_player=Cameron Norrie
# dog_player=Roberto Bautista Agut
# kalshi_date=2026-02-08
timestamp,Cameron Norrie,Roberto Bautista Agut
2026-02-09T08:56:00Z,75.00,26.00
2026-02-09T08:57:00Z,75.00,26.00
2026-02-09T09:24:00Z,75.00,26.00
2026-02-09T09:26:00Z,75.00,26.00
2026-02-09T09:37:00Z,75.00,26.00
2026-02-09T09:46:00Z,75.00,26.00
2026-02-09T09:55:00Z,75.00,26.00
2026-02-09T10:06:00Z,75.00,26.00
2026-02-09T10:10:00Z,75.00,26.00
2026-02-09T10:13:00Z,75.00,26.00
2026-02-09T10:14:00Z,75.00,26.00
2026-02-09T10:16:00Z,75.50,26.00
2026-02-09T10:34:00Z,75.00,26.00
2026-02-09T10:51:00Z,75.00,26.00
2026-02-09T10:56:00Z,75.00,26.00
2026-02-09T10:58:00Z,75.00,26.00
2026-02-09T10:59:00Z,75.00,26.00
2026-02-09T11:01:00Z,75.00,26.00
2026-02-09T11:29:00Z,75.00,25.00
2026-02-09T11:31:00Z,75.00,25.00
2026-02-09T11:33:00Z,75.00,25.00
2026-02-09T11:34:00Z,75.00,25.00
2026-02-09T11:35:00Z,75.00,25.00
2026-02-09T11:36:00Z,76.00,25.00
2026-02-09T11:43:00Z,76.00,25.00
2026-02-09T11:44:00Z,76.00,25.00
2026-02-09T11:45:00Z,76.00,25.00
2026-02-09T11:46:00Z,76.00,25.00
2026-02-09T11:48:00Z,76.00,25.00
2026-02-09T11:51:00Z,76.00,25.00
2026-02-09T11:57:00Z,76.00,25.00
2026-02-09T11:58:00Z,76.00,25.00
2026-02-09T12:00:00Z,76.00,25.00
2026-02-09T12:01:00Z,77.19,25.00
2026-02-09T12:02:00Z,78.08,25.00
2026-02-09T12:05:00Z,78.00,25.00
2026-02-09T12:07:00Z,78.00,25.00
2026-02-09T12:08:00Z,78.00,25.00
2026-02-09T12:09:00Z,77.99,24.00
2026-02-09T12:10:00Z,78.00,24.00
2026-02-09T12:11:00Z,78.00,24.00
2026-02-09T12:12:00Z,76.92,24.00
2026-02-09T12:13:00Z,77.00,24.87
2026-02-09T12:14:00Z,77.00,26.13
2026-02-09T12:15:00Z,74.00,27.00
2026-02-09T12:16:00Z,71.09,26.50
2026-02-09T12:17:00Z,77.00,24.01
2026-02-09T12:18:00Z,77.00,23.00
2026-02-09T12:19:00Z,77.98,23.66
2026-02-09T12:20:00Z,73.02,28.54
2026-02-09T12:21:00Z,73.02,27.00
2026-02-09T12:22:00Z,73.00,28.47
2026-02-09T12:23:00Z,72.15,29.35
2026-02-09T12:24:00Z,71.00,30.00
2026-02-09T12:25:00Z,72.99,28.87
2026-02-09T12:26:00Z,73.92,27.49
2026-02-09T12:27:00Z,71.00,29.43
2026-02-09T12:28:00Z,69.15,31.75
2026-02-09T12:29:00Z,72.00,32.88
2026-02-09T12:30:00Z,69.00,29.92
2026-02-09T12:31:00Z,70.49,32.55
2026-02-09T12:32:00Z,65.36,34.48
2026-02-09T12:33:00Z,66.04,36.73
2026-02-09T12:34:00Z,73.13,29.00
2026-02-09T12:35:00Z,74.80,24.90
2026-02-09T12:36:00Z,73.75,25.95
2026-02-09T12:37:00Z,69.86,27.70
2026-02-09T12:38:00Z,74.27,26.26
2026-02-09T12:39:00Z,80.48,18.48
2026-02-09T12:40:00Z,85.00,16.00
2026-02-09T12:41:00Z,86.81,13.99
2026-02-09T12:42:00Z,86.00,15.03
2026-02-09T12:43:00Z,85.75,15.66
2026-02-09T12:44:00Z,86.00,15.54
2026-02-09T12:45:00Z,84.31,16.00
2026-02-09T12:46:00Z,84.57,16.13
2026-02-09T12:47:00Z,85.65,14.97
2026-02-09T12:48:00Z,87.78,12.05
2026-02-09T12:49:00Z,86.00,14.97
2026-02-09T12:50:00Z,86.00,15.69
2026-02-09T12:51:00Z,86.00,15.96
2026-02-09T12:52:00Z,86.00,14.75
2026-02-09T12:53:00Z,80.48,20.26
2026-02-09T12:54:00Z,81.94,19.78
2026-02-09T12:55:00Z,85.11,17.30
2026-02-09T12:56:00Z,82.72,20.75
2026-02-09T12:57:00Z,87.00,15.51
2026-02-09T12:58:00Z,87.34,14.69
2026-02-09T12:59:00Z,89.86,11.96
2026-02-09T13:00:00Z,88.91,14.30
2026-02-09T13:01:00Z,87.94,14.32
2026-02-09T13:02:00Z,86.02,15.99
2026-02-09T13:03:00Z,86.02,16.99
2026-02-09T13:04:00Z,84.07,18.08
2026-02-09T13:05:00Z,80.30,18.83
2026-02-09T13:06:00Z,83.21,18.09
2026-02-09T13:07:00Z,87.78,13.15
2026-02-09T13:08:00Z,76.60,22.44
2026-02-09T13:09:00Z,68.63,31.04
2026-02-09T13:10:00Z,73.98,23.80
2026-02-09T13:11:00Z,77.89,26.47
2026-02-09T13:12:00Z,84.41,20.16
2026-02-09T13:13:00Z,86.00,16.81
2026-02-09T13:14:00Z,85.81,16.83
2026-02-09T13:15:00Z,78.27,22.75
2026-02-09T13:16:00Z,78.03,22.01
2026-02-09T13:17:00Z,72.93,28.04
2026-02-09T13:18:00Z,80.15,19.80
2026-02-09T13:19:00Z,78.38,23.17
2026-02-09T13:20:00Z,78.91,20.30
2026-02-09T13:21:00Z,76.87,24.24
2026-02-09T13:22:00Z,83.09,18.24
2026-02-09T13:23:00Z,84.99,15.60
2026-02-09T13:24:00Z,82.81,17.00
2026-02-09T13:25:00Z,82.53,20.07
2026-02-09T13:26:00Z,68.83,29.07
2026-02-09T13:27:00Z,69.05,35.49
2026-02-09T13:28:00Z,72.72,20.95
2026-02-09T13:29:00Z,80.06,18.99
2026-02-09T13:30:00Z,82.08,22.66
2026-02-09T13:31:00Z,79.41,23.17
2026-02-09T13:32:00Z,86.01,16.63
2026-02-09T13:33:00Z,87.88,14.10
2026-02-09T13:34:00Z,87.62,14.68
2026-02-09T13:35:00Z,87.25,14.09
2026-02-09T13:36:00Z,87.68,14.71
2026-02-09T13:37:00Z,87.87,15.00
2026-02-09T13:38:00Z,88.00,15.00
2026-02-09T13:39:00Z,86.74,12.94
2026-02-09T13:40:00Z,87.83,14.97
2026-02-09T13:41:00Z,87.13,14.88
2026-02-09T13:42:00Z,89.98,11.52
2026-02-09T13:43:00Z,90.92,11.62
2026-02-09T13:44:00Z,92.94,10.51
2026-02-09T13:45:00Z,91.42,10.80
2026-02-09T13:46:00Z,85.33,11.77
2026-02-09T13:47:00Z,92.63,7.51
2026-02-09T13:48:00Z,96.36,6.73
2026-02-09T13:49:00Z,94.87,5.89
2026-02-09T13:50:00Z,96.93,5.85
2026-02-09T13:51:00Z,98.00,3.16
2026-02-09T13:52:00Z,98.40,3.81
2026-02-09T13:53:00Z,96.54,5.30
2026-02-09T13:54:00Z,96.47,6.00
2026-02-09T13:55:00Z,95.09,3.68
2026-02-09T13:56:00Z,96.83,4.97
2026-02-09T13:57:00Z,98.00,2.83
2026-02-09T13:58:00Z,98.00,1.92
2026-02-09T13:59:00Z,98.34,2.15
2026-02-09T14:00:00Z,97.45,2.77
2026-02-09T14:01:00Z,98.65,3.00
2026-02-09T14:02:00Z,97.97,2.84
2026-02-09T14:03:00Z,98.95,2.32
2026-02-09T14:04:00Z,99.00,1.00
2026-02-09T14:05:00Z,99.00,1.00
2026-02-09T14:06:00Z,99.00,1.00
2026-02-09T14:07:00Z,99.00,1.00
2026-02-09T14:08:00Z,99.00,1.00
2026-02-09T14:09:00Z,99.00,1.00
2026-02-09T14:10:00Z,99.00,1.00
2026-02-09T14:11:00Z,99.00,1.00
2026-02-09T14:12:00Z,99.00,1.00
