# event_ticker=KXATPMATCH-26APR18ZVECOB
# final_score=6-3 6-3
# match_winner=Flavio Cobolli
# fav_player=Flavio Cobolli
# dog_player=Alexander Zverev
# kalshi_date=2026-04-18
timestamp,Alexander Zverev,Flavio Cobolli
2026-04-18T05:02:00Z,84.00,18.00
2026-04-18T05:03:00Z,84.00,18.00
2026-04-18T05:04:00Z,84.00,18.00
2026-04-18T05:05:00Z,84.00,18.00
2026-04-18T05:06:00Z,84.00,19.00
2026-04-18T05:08:00Z,84.00,18.00
2026-04-18T05:09:00Z,84.00,18.00
2026-04-18T05:11:00Z,84.00,18.75
2026-04-18T05:12:00Z,84.00,19.00
2026-04-18T05:13:00Z,84.00,19.00
2026-04-18T05:14:00Z,84.00,19.00
2026-04-18T05:15:00Z,84.00,18.99
2026-04-18T05:17:00Z,84.00,18.99
2026-04-18T05:18:00Z,84.00,18.99
2026-04-18T05:19:00Z,84.00,18.99
2026-04-18T05:20:00Z,84.00,18.99
2026-04-18T05:21:00Z,84.00,18.99
2026-04-18T05:23:00Z,84.00,18.99
2026-04-18T05:25:00Z,83.00,18.99
2026-04-18T05:26:00Z,83.00,18.00
2026-04-18T05:28:00Z,84.00,18.00
2026-04-18T05:29:00Z,84.00,18.71
2026-04-18T05:30:00Z,84.00,18.71
2026-04-18T05:31:00Z,84.00,18.71
2026-04-18T05:32:00Z,84.00,18.71
2026-04-18T05:33:00Z,84.00,18.71
2026-04-18T05:35:00Z,84.00,19.00
2026-04-18T05:37:00Z,84.00,18.80
2026-04-18T05:39:00Z,84.00,19.00
2026-04-18T05:40:00Z,84.00,19.00
2026-04-18T05:41:00Z,84.00,19.00
2026-04-18T05:42:00Z,84.00,19.00
2026-04-18T05:45:00Z,84.00,19.00
2026-04-18T05:46:00Z,84.00,19.00
2026-04-18T05:47:00Z,84.00,18.00
2026-04-18T05:48:00Z,84.00,17.00
2026-04-18T05:49:00Z,83.00,17.00
2026-04-18T05:50:00Z,84.00,17.00
2026-04-18T05:51:00Z,84.55,17.00
2026-04-18T05:52:00Z,84.00,17.00
2026-04-18T05:53:00Z,84.00,18.00
2026-04-18T05:55:00Z,84.00,17.00
2026-04-18T05:57:00Z,84.00,17.00
2026-04-18T05:58:00Z,84.00,17.00
2026-04-18T06:03:00Z,84.00,17.00
2026-04-18T06:04:00Z,84.00,17.00
2026-04-18T06:09:00Z,84.00,17.00
2026-04-18T06:10:00Z,84.00,17.00
2026-04-18T06:11:00Z,84.00,17.00
2026-04-18T06:14:00Z,84.00,17.00
2026-04-18T06:15:00Z,84.00,17.00
2026-04-18T06:18:00Z,84.00,17.00
2026-04-18T06:19:00Z,84.00,15.67
2026-04-18T06:20:00Z,83.83,17.00
2026-04-18T06:23:00Z,84.00,17.00
2026-04-18T06:24:00Z,84.00,17.00
2026-04-18T06:25:00Z,84.00,16.00
2026-04-18T06:29:00Z,83.50,17.00
2026-04-18T06:33:00Z,84.00,16.00
2026-04-18T06:35:00Z,84.00,16.00
2026-04-18T06:36:00Z,84.00,16.00
2026-04-18T06:37:00Z,85.00,16.00
2026-04-18T06:38:00Z,85.00,16.00
2026-04-18T06:39:00Z,85.00,16.21
2026-04-18T06:42:00Z,85.00,17.00
2026-04-18T06:43:00Z,85.00,17.00
2026-04-18T06:45:00Z,85.00,16.99
2026-04-18T06:46:00Z,85.00,17.00
2026-04-18T06:47:00Z,85.00,18.00
2026-04-18T06:48:00Z,85.00,18.00
2026-04-18T06:51:00Z,84.00,18.00
2026-04-18T06:54:00Z,84.00,18.00
2026-04-18T06:55:00Z,84.00,18.00
2026-04-18T06:56:00Z,84.00,16.00
2026-04-18T06:57:00Z,84.00,17.00
2026-04-18T07:01:00Z,84.00,17.00
2026-04-18T07:02:00Z,83.68,17.00
2026-04-18T07:05:00Z,84.49,17.00
2026-04-18T07:06:00Z,85.00,17.00
2026-04-18T07:08:00Z,85.00,17.00
2026-04-18T07:09:00Z,85.00,17.00
2026-04-18T07:11:00Z,84.00,17.00
2026-04-18T07:14:00Z,84.00,17.00
2026-04-18T07:16:00Z,84.00,17.00
2026-04-18T07:23:00Z,84.00,16.98
2026-04-18T07:24:00Z,84.00,17.00
2026-04-18T07:25:00Z,84.00,17.00
2026-04-18T07:26:00Z,84.00,17.00
2026-04-18T07:27:00Z,84.00,17.00
2026-04-18T07:29:00Z,84.00,17.00
2026-04-18T07:33:00Z,84.00,17.00
2026-04-18T07:34:00Z,84.00,17.00
2026-04-18T07:35:00Z,84.13,17.00
2026-04-18T07:37:00Z,84.13,17.00
2026-04-18T07:39:00Z,85.00,16.94
2026-04-18T07:40:00Z,85.00,17.00
2026-04-18T07:42:00Z,85.00,17.00
2026-04-18T07:43:00Z,85.00,15.00
2026-04-18T07:45:00Z,85.00,17.00
2026-04-18T07:48:00Z,85.00,17.00
2026-04-18T07:53:00Z,84.00,17.00
2026-04-18T07:57:00Z,84.00,17.00
2026-04-18T07:59:00Z,83.00,16.98
2026-04-18T08:01:00Z,84.00,16.98
2026-04-18T08:02:00Z,84.00,16.98
2026-04-18T08:04:00Z,84.00,16.98
2026-04-18T08:11:00Z,84.00,16.98
2026-04-18T08:12:00Z,84.00,16.98
2026-04-18T08:15:00Z,84.50,16.98
2026-04-18T08:17:00Z,84.50,16.00
2026-04-18T08:20:00Z,85.00,16.00
2026-04-18T08:21:00Z,85.00,16.00
2026-04-18T08:23:00Z,85.00,16.00
2026-04-18T08:28:00Z,85.00,16.00
2026-04-18T08:29:00Z,85.00,16.00
2026-04-18T08:30:00Z,85.00,16.00
2026-04-18T08:34:00Z,85.00,16.00
2026-04-18T08:39:00Z,85.00,16.00
2026-04-18T08:40:00Z,85.00,16.00
2026-04-18T08:44:00Z,85.00,16.00
2026-04-18T08:45:00Z,84.00,16.00
2026-04-18T08:46:00Z,84.00,16.00
2026-04-18T08:47:00Z,84.00,16.00
2026-04-18T08:52:00Z,84.00,17.00
2026-04-18T08:53:00Z,84.00,17.00
2026-04-18T08:54:00Z,84.00,17.00
2026-04-18T08:56:00Z,84.00,17.00
2026-04-18T08:57:00Z,84.00,17.00
2026-04-18T08:58:00Z,83.00,17.00
2026-04-18T09:00:00Z,84.00,17.00
2026-04-18T09:01:00Z,84.00,16.00
2026-04-18T09:02:00Z,83.00,17.00
2026-04-18T09:03:00Z,83.00,18.00
2026-04-18T09:05:00Z,83.00,18.00
2026-04-18T09:06:00Z,83.00,18.00
2026-04-18T09:10:00Z,83.00,18.00
2026-04-18T09:14:00Z,83.00,18.00
2026-04-18T09:15:00Z,83.00,18.00
2026-04-18T09:17:00Z,83.00,18.00
2026-04-18T09:18:00Z,83.00,18.00
2026-04-18T09:20:00Z,83.00,18.00
2026-04-18T09:21:00Z,83.00,18.00
2026-04-18T09:24:00Z,83.00,18.00
2026-04-18T09:26:00Z,83.00,17.00
2026-04-18T09:29:00Z,83.00,18.00
2026-04-18T09:32:00Z,83.00,18.00
2026-04-18T09:33:00Z,83.00,18.00
2026-04-18T09:35:00Z,83.00,18.00
2026-04-18T09:37:00Z,83.00,18.00
2026-04-18T09:38:00Z,83.00,18.00
2026-04-18T09:42:00Z,83.00,18.00
2026-04-18T09:46:00Z,83.00,18.00
2026-04-18T09:47:00Z,83.00,18.00
2026-04-18T09:51:00Z,83.00,18.00
2026-04-18T09:56:00Z,83.00,18.00
2026-04-18T09:57:00Z,82.75,18.00
2026-04-18T10:01:00Z,83.00,18.00
2026-04-18T10:03:00Z,83.00,18.00
2026-04-18T10:06:00Z,83.00,18.00
2026-04-18T10:07:00Z,83.00,18.00
2026-04-18T10:12:00Z,83.00,18.00
2026-04-18T10:16:00Z,83.00,18.00
2026-04-18T10:17:00Z,83.87,18.00
2026-04-18T10:18:00Z,84.00,18.00
2026-04-18T10:20:00Z,84.00,18.00
2026-04-18T10:23:00Z,84.00,17.61
2026-04-18T10:26:00Z,84.00,17.61
2026-04-18T10:27:00Z,84.00,17.61
2026-04-18T10:29:00Z,84.00,17.61
2026-04-18T10:31:00Z,84.00,17.61
2026-04-18T10:34:00Z,83.06,17.61
2026-04-18T10:36:00Z,84.00,17.61
2026-04-18T10:37:00Z,84.00,17.61
2026-04-18T10:40:00Z,84.00,17.61
2026-04-18T10:41:00Z,84.00,17.00
2026-04-18T10:42:00Z,84.00,17.00
2026-04-18T10:43:00Z,84.00,17.00
2026-04-18T10:44:00Z,83.00,17.00
2026-04-18T10:46:00Z,83.00,18.00
2026-04-18T10:49:00Z,83.00,17.00
2026-04-18T10:50:00Z,83.00,18.00
2026-04-18T10:52:00Z,84.00,17.97
2026-04-18T10:54:00Z,84.00,18.00
2026-04-18T10:55:00Z,84.00,17.95
2026-04-18T10:56:00Z,84.00,18.00
2026-04-18T10:57:00Z,84.00,17.00
2026-04-18T10:58:00Z,84.00,17.00
2026-04-18T10:59:00Z,84.00,17.00
2026-04-18T11:00:00Z,84.00,17.00
2026-04-18T11:01:00Z,84.00,17.00
2026-04-18T11:02:00Z,84.00,17.00
2026-04-18T11:04:00Z,84.00,17.00
2026-04-18T11:05:00Z,84.00,17.00
2026-04-18T11:07:00Z,84.00,17.00
2026-04-18T11:08:00Z,84.00,17.00
2026-04-18T11:09:00Z,84.00,17.00
2026-04-18T11:10:00Z,84.00,18.00
2026-04-18T11:11:00Z,84.00,18.00
2026-04-18T11:12:00Z,84.00,18.00
2026-04-18T11:14:00Z,84.00,18.00
2026-04-18T11:15:00Z,84.00,18.00
2026-04-18T11:16:00Z,84.00,17.97
2026-04-18T11:17:00Z,84.00,17.00
2026-04-18T11:18:00Z,84.00,17.00
2026-04-18T11:19:00Z,84.00,17.00
2026-04-18T11:21:00Z,84.00,17.00
2026-04-18T11:23:00Z,84.00,17.00
2026-04-18T11:24:00Z,84.00,17.00
2026-04-18T11:25:00Z,84.00,17.00
2026-04-18T11:26:00Z,84.00,16.01
2026-04-18T11:28:00Z,84.00,17.38
2026-04-18T11:29:00Z,84.00,17.49
2026-04-18T11:30:00Z,84.00,17.00
2026-04-18T11:31:00Z,84.00,17.64
2026-04-18T11:32:00Z,84.00,18.00
2026-04-18T11:33:00Z,84.00,18.00
2026-04-18T11:34:00Z,84.00,18.00
2026-04-18T11:35:00Z,83.99,18.00
2026-04-18T11:36:00Z,84.00,18.00
2026-04-18T11:37:00Z,83.00,18.00
2026-04-18T11:38:00Z,83.00,18.00
2026-04-18T11:39:00Z,84.00,17.87
2026-04-18T11:40:00Z,84.00,17.87
2026-04-18T11:41:00Z,84.00,18.00
2026-04-18T11:42:00Z,84.00,18.00
2026-04-18T11:43:00Z,84.00,17.70
2026-04-18T11:44:00Z,83.92,18.58
2026-04-18T11:45:00Z,84.99,17.05
2026-04-18T11:46:00Z,84.19,18.12
2026-04-18T11:47:00Z,83.81,18.30
2026-04-18T11:48:00Z,82.82,19.00
2026-04-18T11:49:00Z,81.95,19.62
2026-04-18T11:50:00Z,82.02,18.96
2026-04-18T11:51:00Z,84.00,17.28
2026-04-18T11:52:00Z,84.01,18.01
2026-04-18T11:53:00Z,82.03,19.89
2026-04-18T11:54:00Z,80.04,21.97
2026-04-18T11:55:00Z,80.00,22.00
2026-04-18T11:56:00Z,77.15,23.74
2026-04-18T11:57:00Z,72.71,29.47
2026-04-18T11:58:00Z,63.46,38.33
2026-04-18T11:59:00Z,60.57,41.36
2026-04-18T12:00:00Z,59.09,41.72
2026-04-18T12:01:00Z,56.77,44.90
2026-04-18T12:02:00Z,56.00,45.23
2026-04-18T12:03:00Z,56.13,44.95
2026-04-18T12:04:00Z,57.93,42.89
2026-04-18T12:05:00Z,56.70,42.87
2026-04-18T12:06:00Z,56.51,45.55
2026-04-18T12:07:00Z,54.75,47.88
2026-04-18T12:08:00Z,51.09,50.64
2026-04-18T12:09:00Z,50.97,50.91
2026-04-18T12:10:00Z,50.87,50.65
2026-04-18T12:11:00Z,50.78,51.00
2026-04-18T12:12:00Z,52.07,51.00
2026-04-18T12:13:00Z,52.19,49.59
2026-04-18T12:14:00Z,51.45,49.89
2026-04-18T12:15:00Z,53.29,49.90
2026-04-18T12:16:00Z,53.22,48.10
2026-04-18T12:17:00Z,51.96,51.71
2026-04-18T12:18:00Z,48.78,51.67
2026-04-18T12:19:00Z,49.93,51.59
2026-04-18T12:20:00Z,50.03,52.17
2026-04-18T12:21:00Z,51.10,53.54
2026-04-18T12:22:00Z,44.09,60.48
2026-04-18T12:23:00Z,40.16,61.29
2026-04-18T12:24:00Z,29.98,70.19
2026-04-18T12:25:00Z,32.01,68.94
2026-04-18T12:26:00Z,25.86,73.84
2026-04-18T12:27:00Z,25.14,75.35
2026-04-18T12:28:00Z,26.48,74.21
2026-04-18T12:29:00Z,27.90,73.77
2026-04-18T12:30:00Z,27.99,73.31
2026-04-18T12:31:00Z,27.66,73.46
2026-04-18T12:32:00Z,19.54,80.47
2026-04-18T12:33:00Z,22.23,79.95
2026-04-18T12:34:00Z,23.86,78.71
2026-04-18T12:35:00Z,23.94,77.12
2026-04-18T12:36:00Z,23.64,76.58
2026-04-18T12:37:00Z,22.42,78.02
2026-04-18T12:38:00Z,21.97,78.06
2026-04-18T12:39:00Z,18.53,82.28
2026-04-18T12:40:00Z,17.62,83.90
2026-04-18T12:41:00Z,14.96,87.41
2026-04-18T12:42:00Z,8.40,92.56
2026-04-18T12:43:00Z,2.24,98.36
2026-04-18T12:44:00Z,2.30,97.51
2026-04-18T12:45:00Z,2.41,98.03
2026-04-18T12:46:00Z,3.36,96.18
2026-04-18T12:47:00Z,6.27,93.81
2026-04-18T12:48:00Z,8.00,92.65
2026-04-18T12:49:00Z,7.69,93.12
2026-04-18T12:50:00Z,4.75,95.72
2026-04-18T12:51:00Z,8.13,92.81
2026-04-18T12:52:00Z,5.99,95.77
2026-04-18T12:53:00Z,2.34,97.04
2026-04-18T12:54:00Z,1.00,99.00
2026-04-18T12:55:00Z,1.00,99.00
2026-04-18T12:56:00Z,1.00,99.00
2026-04-18T12:57:00Z,1.00,99.00
2026-04-18T12:58:00Z,1.00,99.00
2026-04-18T12:59:00Z,1.00,99.00
2026-04-18T13:00:00Z,1.00,99.00
2026-04-18T13:01:00Z,1.00,99.00
2026-04-18T13:02:00Z,1.00,99.00
