# event_ticker=KXATPCHALLENGERMATCH-26APR10COLHER
# final_score=7-6(5) 2-6 7-5
# score_resolution=6-7 6-2 5-7
# match_winner=Tibo Colson
# fav_player=Alex Hernandez
# dog_player=Tibo Colson
# kalshi_date=2026-04-10
timestamp,Alex Hernandez,Tibo Colson
2026-04-10T19:00:00Z,35.00,67.00
2026-04-10T19:01:00Z,35.00,67.00
2026-04-10T19:04:00Z,35.00,67.00
2026-04-10T19:10:00Z,35.00,66.00
2026-04-10T19:12:00Z,35.00,66.00
2026-04-10T19:13:00Z,35.00,66.00
2026-04-10T19:17:00Z,35.00,66.00
2026-04-10T19:22:00Z,35.00,66.00
2026-04-10T19:26:00Z,35.00,66.80
2026-04-10T19:36:00Z,35.00,66.80
2026-04-10T19:38:00Z,35.00,66.80
2026-04-10T19:41:00Z,35.00,67.00
2026-04-10T19:43:00Z,35.00,67.00
2026-04-10T19:44:00Z,35.00,67.20
2026-04-10T19:45:00Z,35.00,67.20
2026-04-10T19:46:00Z,34.98,68.00
2026-04-10T19:47:00Z,35.00,68.00
2026-04-10T19:50:00Z,35.00,68.00
2026-04-10T19:51:00Z,35.00,68.00
2026-04-10T19:52:00Z,35.00,68.00
2026-04-10T19:54:00Z,35.00,68.00
2026-04-10T19:55:00Z,35.00,68.00
2026-04-10T19:56:00Z,34.83,68.00
2026-04-10T19:57:00Z,35.00,67.62
2026-04-10T19:58:00Z,35.00,67.00
2026-04-10T20:01:00Z,35.00,67.00
2026-04-10T20:02:00Z,35.00,67.00
2026-04-10T20:03:00Z,34.97,66.98
2026-04-10T20:04:00Z,35.00,66.98
2026-04-10T20:05:00Z,35.00,66.98
2026-04-10T20:07:00Z,35.00,66.98
2026-04-10T20:08:00Z,35.00,66.00
2026-04-10T20:09:00Z,35.00,65.06
2026-04-10T20:10:00Z,35.00,65.06
2026-04-10T20:12:00Z,35.00,66.62
2026-04-10T20:14:00Z,35.56,66.72
2026-04-10T20:15:00Z,35.74,66.72
2026-04-10T20:16:00Z,35.74,66.00
2026-04-10T20:18:00Z,36.00,66.63
2026-04-10T20:20:00Z,36.00,66.47
2026-04-10T20:21:00Z,36.00,66.47
2026-04-10T20:22:00Z,36.00,66.30
2026-04-10T20:23:00Z,36.00,66.79
2026-04-10T20:24:00Z,36.00,66.79
2026-04-10T20:25:00Z,36.00,66.79
2026-04-10T20:27:00Z,35.96,66.00
2026-04-10T20:28:00Z,35.96,66.98
2026-04-10T20:29:00Z,35.96,66.00
2026-04-10T20:30:00Z,36.00,66.00
2026-04-10T20:32:00Z,36.00,65.70
2026-04-10T20:33:00Z,36.00,66.00
2026-04-10T20:34:00Z,36.10,65.60
2026-04-10T20:35:00Z,36.00,65.58
2026-04-10T20:36:00Z,36.78,63.52
2026-04-10T20:37:00Z,35.17,63.52
2026-04-10T20:38:00Z,36.05,65.85
2026-04-10T20:39:00Z,36.75,65.94
2026-04-10T20:40:00Z,36.97,65.94
2026-04-10T20:41:00Z,36.00,65.00
2026-04-10T20:42:00Z,34.09,65.95
2026-04-10T20:43:00Z,35.74,65.95
2026-04-10T20:44:00Z,33.36,65.95
2026-04-10T20:45:00Z,36.00,66.00
2026-04-10T20:48:00Z,36.00,66.00
2026-04-10T20:49:00Z,36.00,66.00
2026-04-10T20:50:00Z,33.67,66.00
2026-04-10T20:51:00Z,33.67,67.00
2026-04-10T20:52:00Z,33.67,65.00
2026-04-10T20:54:00Z,35.00,67.00
2026-04-10T20:55:00Z,35.00,67.00
2026-04-10T20:56:00Z,35.00,67.00
2026-04-10T20:57:00Z,35.00,65.80
2026-04-10T20:59:00Z,35.00,67.00
2026-04-10T21:00:00Z,35.00,67.00
2026-04-10T21:01:00Z,34.94,67.00
2026-04-10T21:02:00Z,35.00,67.00
2026-04-10T21:03:00Z,35.00,67.00
2026-04-10T21:04:00Z,35.00,67.00
2026-04-10T21:05:00Z,35.00,67.00
2026-04-10T21:08:00Z,34.00,67.00
2026-04-10T21:09:00Z,34.00,67.00
2026-04-10T21:10:00Z,34.00,67.00
2026-04-10T21:11:00Z,34.00,67.00
2026-04-10T21:12:00Z,34.00,67.00
2026-04-10T21:13:00Z,34.81,67.00
2026-04-10T21:14:00Z,34.94,67.00
2026-04-10T21:15:00Z,34.38,67.00
2026-04-10T21:16:00Z,36.06,64.34
2026-04-10T21:17:00Z,35.00,67.00
2026-04-10T21:18:00Z,36.00,66.80
2026-04-10T21:19:00Z,36.09,66.80
2026-04-10T21:20:00Z,35.96,66.00
2026-04-10T21:21:00Z,36.00,66.00
2026-04-10T21:22:00Z,36.00,66.54
2026-04-10T21:24:00Z,35.89,66.73
2026-04-10T21:25:00Z,33.57,66.36
2026-04-10T21:26:00Z,35.00,66.00
2026-04-10T21:27:00Z,33.00,67.00
2026-04-10T21:28:00Z,35.22,67.00
2026-04-10T21:29:00Z,35.00,67.00
2026-04-10T21:30:00Z,35.52,65.00
2026-04-10T21:31:00Z,35.52,67.00
2026-04-10T21:32:00Z,35.07,67.00
2026-04-10T21:33:00Z,35.07,67.00
2026-04-10T21:34:00Z,35.82,67.00
2026-04-10T21:35:00Z,35.00,67.00
2026-04-10T21:36:00Z,35.51,67.00
2026-04-10T21:37:00Z,35.74,67.00
2026-04-10T21:38:00Z,36.00,67.00
2026-04-10T21:40:00Z,36.00,66.30
2026-04-10T21:41:00Z,36.00,66.00
2026-04-10T21:42:00Z,33.25,66.00
2026-04-10T21:43:00Z,33.25,67.00
2026-04-10T21:44:00Z,33.00,67.00
2026-04-10T21:45:00Z,35.00,67.00
2026-04-10T21:47:00Z,35.99,65.00
2026-04-10T21:48:00Z,35.00,65.00
2026-04-10T21:50:00Z,35.00,65.00
2026-04-10T21:52:00Z,35.98,66.00
2026-04-10T21:53:00Z,35.98,65.17
2026-04-10T21:57:00Z,35.98,66.00
2026-04-10T21:58:00Z,36.01,64.00
2026-04-10T21:59:00Z,36.66,64.00
2026-04-10T22:00:00Z,37.00,63.72
2026-04-10T22:01:00Z,36.44,63.72
2026-04-10T22:02:00Z,37.00,63.72
2026-04-10T22:03:00Z,37.00,64.45
2026-04-10T22:04:00Z,37.00,64.45
2026-04-10T22:05:00Z,37.00,64.00
2026-04-10T22:07:00Z,36.00,64.65
2026-04-10T22:09:00Z,35.00,65.00
2026-04-10T22:11:00Z,35.00,65.00
2026-04-10T22:12:00Z,36.95,64.00
2026-04-10T22:13:00Z,36.93,64.00
2026-04-10T22:14:00Z,37.00,64.00
2026-04-10T22:15:00Z,36.00,65.95
2026-04-10T22:16:00Z,36.00,65.71
2026-04-10T22:17:00Z,36.00,65.23
2026-04-10T22:18:00Z,35.00,65.00
2026-04-10T22:19:00Z,35.00,66.00
2026-04-10T22:20:00Z,35.00,66.00
2026-04-10T22:22:00Z,35.00,66.00
2026-04-10T22:23:00Z,36.47,64.25
2026-04-10T22:24:00Z,36.47,66.00
2026-04-10T22:25:00Z,34.98,66.00
2026-04-10T22:26:00Z,36.00,66.00
2026-04-10T22:27:00Z,36.00,67.00
2026-04-10T22:28:00Z,36.36,67.00
2026-04-10T22:29:00Z,36.00,66.00
2026-04-10T22:30:00Z,36.00,67.00
2026-04-10T22:31:00Z,36.40,67.00
2026-04-10T22:32:00Z,36.00,67.00
2026-04-10T22:33:00Z,36.00,67.00
2026-04-10T22:34:00Z,36.54,67.00
2026-04-10T22:35:00Z,36.85,67.00
2026-04-10T22:36:00Z,36.64,66.95
2026-04-10T22:37:00Z,35.80,66.00
2026-04-10T22:38:00Z,35.80,66.00
2026-04-10T22:39:00Z,35.73,66.00
2026-04-10T22:40:00Z,36.00,66.00
2026-04-10T22:41:00Z,36.00,66.00
2026-04-10T22:42:00Z,36.00,64.00
2026-04-10T22:43:00Z,36.10,64.00
2026-04-10T22:44:00Z,36.10,63.73
2026-04-10T22:46:00Z,34.16,63.88
2026-04-10T22:49:00Z,34.16,66.00
2026-04-10T22:50:00Z,37.00,66.00
2026-04-10T22:53:00Z,36.47,66.00
2026-04-10T22:54:00Z,37.00,63.10
2026-04-10T22:56:00Z,37.00,64.00
2026-04-10T22:57:00Z,37.00,66.00
2026-04-10T22:59:00Z,37.00,65.68
2026-04-10T23:00:00Z,37.00,66.00
2026-04-10T23:01:00Z,37.00,67.00
2026-04-10T23:02:00Z,33.33,67.00
2026-04-10T23:03:00Z,35.00,67.00
2026-04-10T23:05:00Z,35.00,65.09
2026-04-10T23:06:00Z,35.00,65.09
2026-04-10T23:07:00Z,35.00,66.26
2026-04-10T23:08:00Z,35.00,66.00
2026-04-10T23:09:00Z,35.00,64.08
2026-04-10T23:10:00Z,35.00,66.00
2026-04-10T23:11:00Z,35.00,66.28
2026-04-10T23:13:00Z,35.00,66.24
2026-04-10T23:14:00Z,35.67,66.24
2026-04-10T23:15:00Z,35.00,66.24
2026-04-10T23:16:00Z,34.70,66.24
2026-04-10T23:18:00Z,35.00,66.73
2026-04-10T23:19:00Z,34.32,66.73
2026-04-10T23:20:00Z,34.32,66.94
2026-04-10T23:21:00Z,34.00,66.94
2026-04-10T23:22:00Z,34.00,66.94
2026-04-10T23:24:00Z,35.00,65.00
2026-04-10T23:25:00Z,35.00,65.96
2026-04-10T23:26:00Z,34.00,66.00
2026-04-10T23:27:00Z,34.00,66.00
2026-04-10T23:28:00Z,34.00,66.00
2026-04-10T23:29:00Z,34.03,66.63
2026-04-10T23:30:00Z,34.29,66.00
2026-04-10T23:31:00Z,35.00,66.00
2026-04-10T23:32:00Z,35.00,64.66
2026-04-10T23:33:00Z,35.00,64.66
2026-04-10T23:34:00Z,34.91,64.66
2026-04-10T23:35:00Z,35.00,66.00
2026-04-10T23:36:00Z,35.58,66.95
2026-04-10T23:37:00Z,34.72,66.73
2026-04-10T23:38:00Z,35.04,66.00
2026-04-10T23:39:00Z,35.84,64.02
2026-04-10T23:40:00Z,36.30,64.02
2026-04-10T23:41:00Z,36.00,66.00
2026-04-10T23:42:00Z,36.17,66.00
2026-04-10T23:43:00Z,36.17,66.00
2026-04-10T23:44:00Z,36.87,66.00
2026-04-10T23:45:00Z,36.39,64.00
2026-04-10T23:46:00Z,36.00,65.01
2026-04-10T23:47:00Z,37.00,65.15
2026-04-10T23:48:00Z,37.00,66.00
2026-04-10T23:49:00Z,37.00,66.00
2026-04-10T23:50:00Z,37.00,66.00
2026-04-10T23:51:00Z,37.18,65.76
2026-04-10T23:52:00Z,36.99,65.93
2026-04-10T23:53:00Z,37.00,65.36
2026-04-10T23:54:00Z,37.00,65.23
2026-04-10T23:55:00Z,36.10,65.89
2026-04-10T23:56:00Z,36.32,66.84
2026-04-10T23:57:00Z,35.41,67.77
2026-04-10T23:58:00Z,34.64,68.06
2026-04-10T23:59:00Z,38.50,62.69
2026-04-11T00:00:00Z,46.58,53.76
2026-04-11T00:01:00Z,48.10,54.96
2026-04-11T00:02:00Z,40.41,57.13
2026-04-11T00:03:00Z,37.37,65.70
2026-04-11T00:04:00Z,33.43,66.11
2026-04-11T00:05:00Z,33.58,66.95
2026-04-11T00:06:00Z,30.98,68.19
2026-04-11T00:07:00Z,33.31,66.79
2026-04-11T00:08:00Z,36.70,63.00
2026-04-11T00:09:00Z,34.01,65.00
2026-04-11T00:10:00Z,33.56,62.48
2026-04-11T00:11:00Z,38.73,64.31
2026-04-11T00:12:00Z,34.00,67.00
2026-04-11T00:13:00Z,34.51,65.50
2026-04-11T00:14:00Z,36.73,61.45
2026-04-11T00:15:00Z,34.56,67.24
2026-04-11T00:16:00Z,35.62,66.91
2026-04-11T00:17:00Z,29.87,72.07
2026-04-11T00:18:00Z,29.92,70.17
2026-04-11T00:19:00Z,38.52,63.73
2026-04-11T00:20:00Z,32.13,66.99
2026-04-11T00:21:00Z,32.82,69.00
2026-04-11T00:22:00Z,30.76,70.34
2026-04-11T00:23:00Z,36.51,66.79
2026-04-11T00:24:00Z,36.93,61.01
2026-04-11T00:25:00Z,34.60,64.00
2026-04-11T00:26:00Z,37.34,65.33
2026-04-11T00:27:00Z,31.36,68.08
2026-04-11T00:28:00Z,31.48,65.57
2026-04-11T00:29:00Z,36.18,65.54
2026-04-11T00:30:00Z,38.51,62.45
2026-04-11T00:31:00Z,47.99,53.13
2026-04-11T00:32:00Z,43.11,57.07
2026-04-11T00:33:00Z,33.62,65.79
2026-04-11T00:34:00Z,33.08,67.92
2026-04-11T00:35:00Z,33.67,68.68
2026-04-11T00:36:00Z,36.12,65.11
2026-04-11T00:37:00Z,35.02,66.47
2026-04-11T00:38:00Z,37.21,62.21
2026-04-11T00:39:00Z,37.26,65.45
2026-04-11T00:40:00Z,30.45,70.55
2026-04-11T00:41:00Z,39.15,61.37
2026-04-11T00:42:00Z,46.44,54.47
2026-04-11T00:43:00Z,41.60,61.34
2026-04-11T00:44:00Z,25.22,74.28
2026-04-11T00:45:00Z,18.21,80.22
2026-04-11T00:46:00Z,18.59,81.45
2026-04-11T00:47:00Z,18.97,81.18
2026-04-11T00:48:00Z,16.36,83.09
2026-04-11T00:49:00Z,17.53,83.40
2026-04-11T00:50:00Z,13.73,84.72
2026-04-11T00:51:00Z,14.60,85.25
2026-04-11T00:52:00Z,13.98,87.90
2026-04-11T00:53:00Z,15.42,84.51
2026-04-11T00:54:00Z,18.30,81.41
2026-04-11T00:55:00Z,20.76,79.22
2026-04-11T00:56:00Z,21.28,79.45
2026-04-11T00:57:00Z,22.42,76.47
2026-04-11T00:58:00Z,22.19,78.63
2026-04-11T00:59:00Z,27.20,76.27
2026-04-11T01:00:00Z,31.47,68.08
2026-04-11T01:01:00Z,35.00,65.76
2026-04-11T01:02:00Z,29.09,71.41
2026-04-11T01:03:00Z,32.58,71.55
2026-04-11T01:04:00Z,33.48,66.38
2026-04-11T01:05:00Z,37.00,62.46
2026-04-11T01:06:00Z,38.74,62.46
2026-04-11T01:07:00Z,39.15,62.48
2026-04-11T01:08:00Z,37.51,61.74
2026-04-11T01:09:00Z,34.31,66.85
2026-04-11T01:10:00Z,35.66,64.29
2026-04-11T01:11:00Z,37.43,66.23
2026-04-11T01:12:00Z,39.67,61.48
2026-04-11T01:13:00Z,39.83,61.61
2026-04-11T01:14:00Z,36.92,63.02
2026-04-11T01:15:00Z,36.98,63.80
2026-04-11T01:16:00Z,37.64,63.43
2026-04-11T01:17:00Z,40.66,60.39
2026-04-11T01:18:00Z,38.18,60.23
2026-04-11T01:19:00Z,42.03,56.83
2026-04-11T01:20:00Z,44.07,55.91
2026-04-11T01:21:00Z,45.88,54.04
2026-04-11T01:22:00Z,49.41,51.79
2026-04-11T01:23:00Z,52.24,47.98
2026-04-11T01:24:00Z,52.76,48.00
2026-04-11T01:25:00Z,53.24,47.61
2026-04-11T01:26:00Z,55.57,46.10
2026-04-11T01:27:00Z,56.00,44.93
2026-04-11T01:28:00Z,57.35,42.98
2026-04-11T01:29:00Z,59.78,39.40
2026-04-11T01:30:00Z,69.64,31.26
2026-04-11T01:31:00Z,70.85,29.23
2026-04-11T01:32:00Z,59.62,45.14
2026-04-11T01:33:00Z,65.46,33.73
2026-04-11T01:34:00Z,57.13,46.47
2026-04-11T01:35:00Z,47.70,53.83
2026-04-11T01:36:00Z,41.62,55.00
2026-04-11T01:37:00Z,53.53,47.82
2026-04-11T01:38:00Z,58.20,42.87
2026-04-11T01:39:00Z,52.78,47.53
2026-04-11T01:40:00Z,49.53,52.92
2026-04-11T01:41:00Z,51.64,51.21
2026-04-11T01:42:00Z,54.19,46.92
2026-04-11T01:43:00Z,49.62,51.22
2026-04-11T01:44:00Z,55.49,45.13
2026-04-11T01:45:00Z,52.84,46.51
2026-04-11T01:46:00Z,46.29,53.07
2026-04-11T01:47:00Z,40.23,59.90
2026-04-11T01:48:00Z,41.23,59.51
2026-04-11T01:49:00Z,44.89,56.43
2026-04-11T01:50:00Z,51.23,50.57
2026-04-11T01:51:00Z,34.78,72.46
2026-04-11T01:52:00Z,13.62,85.95
2026-04-11T01:53:00Z,13.22,88.73
2026-04-11T01:54:00Z,6.69,92.10
2026-04-11T01:55:00Z,5.83,94.27
2026-04-11T01:56:00Z,9.24,93.20
2026-04-11T01:57:00Z,8.84,91.78
2026-04-11T01:58:00Z,9.24,91.54
2026-04-11T01:59:00Z,11.84,84.55
2026-04-11T02:00:00Z,28.08,68.62
2026-04-11T02:01:00Z,29.16,70.19
2026-04-11T02:02:00Z,45.46,54.70
2026-04-11T02:03:00Z,46.67,50.66
2026-04-11T02:04:00Z,35.77,69.00
2026-04-11T02:05:00Z,38.57,63.31
2026-04-11T02:06:00Z,36.74,66.93
2026-04-11T02:07:00Z,10.81,85.76
2026-04-11T02:08:00Z,8.79,92.50
2026-04-11T02:09:00Z,3.20,96.00
2026-04-11T02:10:00Z,1.06,99.00
2026-04-11T02:11:00Z,1.06,99.00
2026-04-11T02:12:00Z,1.06,99.00
