# event_ticker=KXATPMATCH-26JUN10HUMBON
# final_score=6-4 3-6 6-3
# match_winner=Benjamin Bonzi
# fav_player=Benjamin Bonzi
# dog_player=Ugo Humbert
# kalshi_date=2026-06-10
timestamp,Ugo Humbert,Benjamin Bonzi
2026-06-10T21:14:00Z,66.00,
2026-06-10T21:17:00Z,65.00,
2026-06-10T21:23:00Z,65.00,
2026-06-10T21:35:00Z,65.00,33.60
2026-06-10T21:40:00Z,65.00,34.00
2026-06-10T21:41:00Z,65.00,34.00
2026-06-10T21:43:00Z,65.00,34.00
2026-06-10T21:46:00Z,65.00,34.00
2026-06-10T21:49:00Z,65.00,34.00
2026-06-10T22:04:00Z,66.00,34.00
2026-06-10T22:05:00Z,66.00,34.00
2026-06-10T22:08:00Z,66.00,34.00
2026-06-10T22:10:00Z,66.00,34.00
2026-06-10T22:14:00Z,66.00,34.00
2026-06-10T22:16:00Z,65.00,34.00
2026-06-10T22:19:00Z,66.00,34.00
2026-06-10T22:37:00Z,66.00,34.00
2026-06-10T22:38:00Z,66.00,35.00
2026-06-10T23:08:00Z,66.00,35.00
2026-06-10T23:13:00Z,66.00,35.00
2026-06-10T23:16:00Z,65.07,35.00
2026-06-10T23:21:00Z,65.00,35.00
2026-06-10T23:26:00Z,65.00,35.00
2026-06-10T23:30:00Z,65.00,34.00
2026-06-10T23:41:00Z,65.00,34.00
2026-06-10T23:43:00Z,65.00,34.00
2026-06-10T23:51:00Z,65.00,35.00
2026-06-10T23:56:00Z,65.00,33.58
2026-06-11T00:05:00Z,65.00,35.00
2026-06-11T00:06:00Z,65.00,35.00
2026-06-11T00:29:00Z,65.10,35.00
2026-06-11T00:32:00Z,65.00,35.00
2026-06-11T00:33:00Z,66.00,35.00
2026-06-11T00:34:00Z,66.00,35.00
2026-06-11T00:37:00Z,66.00,33.28
2026-06-11T00:42:00Z,65.00,33.28
2026-06-11T00:46:00Z,65.00,33.28
2026-06-11T01:24:00Z,66.00,33.28
2026-06-11T01:25:00Z,65.35,33.28
2026-06-11T01:27:00Z,64.37,33.28
2026-06-11T01:28:00Z,66.00,33.28
2026-06-11T01:32:00Z,64.00,33.28
2026-06-11T01:36:00Z,66.00,33.28
2026-06-11T01:38:00Z,66.50,33.28
2026-06-11T01:43:00Z,67.00,33.28
2026-06-11T02:01:00Z,67.00,34.00
2026-06-11T02:05:00Z,67.00,33.00
2026-06-11T02:08:00Z,67.00,34.00
2026-06-11T02:09:00Z,67.00,34.00
2026-06-11T02:12:00Z,67.00,34.00
2026-06-11T02:13:00Z,67.00,34.00
2026-06-11T02:16:00Z,67.00,34.00
2026-06-11T02:17:00Z,67.00,34.00
2026-06-11T02:21:00Z,67.00,34.00
2026-06-11T02:25:00Z,67.00,34.00
2026-06-11T02:33:00Z,67.00,34.00
2026-06-11T02:41:00Z,67.00,34.00
2026-06-11T02:42:00Z,67.00,34.00
2026-06-11T02:55:00Z,67.00,34.00
2026-06-11T03:00:00Z,67.00,34.00
2026-06-11T03:01:00Z,67.00,34.00
2026-06-11T03:11:00Z,67.00,34.00
2026-06-11T03:12:00Z,67.00,34.00
2026-06-11T03:18:00Z,67.00,34.00
2026-06-11T03:33:00Z,67.00,34.00
2026-06-11T03:35:00Z,67.00,34.00
2026-06-11T03:37:00Z,67.00,34.00
2026-06-11T03:38:00Z,67.00,34.00
2026-06-11T03:39:00Z,66.68,34.00
2026-06-11T03:40:00Z,67.00,34.00
2026-06-11T03:41:00Z,66.00,34.00
2026-06-11T03:43:00Z,66.70,34.00
2026-06-11T03:46:00Z,67.00,34.00
2026-06-11T03:48:00Z,67.00,34.00
2026-06-11T03:51:00Z,67.00,34.00
2026-06-11T03:52:00Z,67.00,34.00
2026-06-11T03:54:00Z,67.00,34.00
2026-06-11T03:55:00Z,67.00,34.00
2026-06-11T03:57:00Z,67.00,34.00
2026-06-11T03:58:00Z,67.00,34.00
2026-06-11T03:59:00Z,67.00,34.00
2026-06-11T04:00:00Z,67.00,33.00
2026-06-11T04:01:00Z,67.00,33.00
2026-06-11T04:02:00Z,66.00,34.00
2026-06-11T04:04:00Z,66.00,34.00
2026-06-11T04:05:00Z,67.00,34.00
2026-06-11T04:06:00Z,67.00,34.00
2026-06-11T04:08:00Z,67.00,34.00
2026-06-11T04:11:00Z,67.00,34.00
2026-06-11T04:12:00Z,67.00,34.00
2026-06-11T04:13:00Z,67.00,34.00
2026-06-11T04:15:00Z,67.00,34.00
2026-06-11T04:16:00Z,67.00,34.00
2026-06-11T04:17:00Z,67.00,34.00
2026-06-11T04:18:00Z,67.00,34.00
2026-06-11T04:21:00Z,67.83,34.00
2026-06-11T04:22:00Z,67.83,34.00
2026-06-11T04:23:00Z,68.00,34.00
2026-06-11T04:25:00Z,68.00,34.00
2026-06-11T04:26:00Z,68.00,34.00
2026-06-11T04:28:00Z,68.00,34.00
2026-06-11T04:29:00Z,68.00,34.00
2026-06-11T04:30:00Z,68.00,34.00
2026-06-11T04:32:00Z,68.00,34.00
2026-06-11T04:34:00Z,68.00,34.00
2026-06-11T04:35:00Z,68.00,34.00
2026-06-11T04:36:00Z,68.00,34.00
2026-06-11T04:37:00Z,68.00,34.00
2026-06-11T04:40:00Z,68.02,34.00
2026-06-11T04:41:00Z,69.00,34.00
2026-06-11T04:42:00Z,69.00,33.00
2026-06-11T04:44:00Z,69.00,33.00
2026-06-11T04:45:00Z,69.00,33.00
2026-06-11T04:47:00Z,69.00,33.00
2026-06-11T04:48:00Z,69.00,33.00
2026-06-11T04:49:00Z,69.00,33.00
2026-06-11T04:50:00Z,69.00,33.00
2026-06-11T04:52:00Z,69.00,33.00
2026-06-11T04:56:00Z,69.00,33.00
2026-06-11T04:57:00Z,69.00,33.00
2026-06-11T04:58:00Z,69.00,33.00
2026-06-11T05:00:00Z,69.00,33.00
2026-06-11T05:03:00Z,69.00,33.00
2026-06-11T05:04:00Z,69.00,33.00
2026-06-11T05:06:00Z,69.00,33.00
2026-06-11T05:07:00Z,69.00,33.00
2026-06-11T05:08:00Z,69.00,33.14
2026-06-11T05:09:00Z,69.00,33.00
2026-06-11T05:11:00Z,69.00,33.00
2026-06-11T05:14:00Z,69.00,33.00
2026-06-11T05:18:00Z,69.00,33.00
2026-06-11T05:19:00Z,69.00,33.00
2026-06-11T05:20:00Z,69.00,33.00
2026-06-11T05:21:00Z,69.00,33.00
2026-06-11T05:22:00Z,69.00,33.00
2026-06-11T05:23:00Z,69.00,33.00
2026-06-11T05:24:00Z,69.00,33.00
2026-06-11T05:33:00Z,69.00,33.00
2026-06-11T05:34:00Z,69.00,33.00
2026-06-11T05:36:00Z,69.00,33.00
2026-06-11T05:37:00Z,69.00,33.00
2026-06-11T05:39:00Z,69.00,33.00
2026-06-11T05:40:00Z,69.00,33.00
2026-06-11T05:44:00Z,69.00,33.00
2026-06-11T05:46:00Z,69.00,33.00
2026-06-11T05:48:00Z,69.00,31.00
2026-06-11T05:52:00Z,69.00,33.00
2026-06-11T05:55:00Z,69.00,33.00
2026-06-11T05:57:00Z,69.00,33.99
2026-06-11T06:04:00Z,69.00,33.99
2026-06-11T06:05:00Z,69.00,34.00
2026-06-11T06:11:00Z,69.00,34.00
2026-06-11T06:12:00Z,69.00,34.00
2026-06-11T06:13:00Z,69.00,34.00
2026-06-11T06:14:00Z,69.00,34.00
2026-06-11T06:18:00Z,67.00,34.00
2026-06-11T06:19:00Z,69.00,34.00
2026-06-11T06:21:00Z,69.00,34.00
2026-06-11T06:22:00Z,69.00,34.00
2026-06-11T06:23:00Z,69.00,34.00
2026-06-11T06:29:00Z,69.00,34.00
2026-06-11T06:30:00Z,69.00,34.00
2026-06-11T06:33:00Z,69.00,34.00
2026-06-11T06:37:00Z,69.00,34.00
2026-06-11T06:38:00Z,69.00,34.00
2026-06-11T06:42:00Z,69.00,34.00
2026-06-11T06:43:00Z,69.00,34.00
2026-06-11T06:44:00Z,69.00,34.00
2026-06-11T06:57:00Z,69.00,34.00
2026-06-11T06:59:00Z,69.00,34.00
2026-06-11T07:00:00Z,69.00,34.00
2026-06-11T09:01:00Z,69.00,33.44
2026-06-11T09:02:00Z,69.00,33.00
2026-06-11T09:03:00Z,69.00,33.00
2026-06-11T09:04:00Z,68.00,33.00
2026-06-11T09:07:00Z,68.00,33.00
2026-06-11T09:08:00Z,67.00,33.00
2026-06-11T09:09:00Z,69.00,33.00
2026-06-11T09:10:00Z,70.00,33.00
2026-06-11T09:11:00Z,69.70,31.78
2026-06-11T09:12:00Z,71.00,30.00
2026-06-11T09:13:00Z,72.00,29.37
2026-06-11T09:14:00Z,70.89,30.64
2026-06-11T09:15:00Z,70.00,30.37
2026-06-11T09:16:00Z,65.15,33.64
2026-06-11T09:17:00Z,65.00,38.19
2026-06-11T09:18:00Z,65.39,38.28
2026-06-11T09:19:00Z,62.26,35.37
2026-06-11T09:20:00Z,53.58,44.44
2026-06-11T09:21:00Z,50.00,50.69
2026-06-11T09:22:00Z,53.41,48.56
2026-06-11T09:23:00Z,49.85,49.90
2026-06-11T09:24:00Z,50.52,51.05
2026-06-11T09:25:00Z,52.31,47.07
2026-06-11T09:26:00Z,51.27,49.61
2026-06-11T09:27:00Z,48.04,52.30
2026-06-11T09:28:00Z,50.41,49.95
2026-06-11T09:29:00Z,51.00,49.06
2026-06-11T09:30:00Z,51.00,50.00
2026-06-11T09:31:00Z,51.00,50.00
2026-06-11T09:32:00Z,51.00,50.00
2026-06-11T09:33:00Z,51.92,48.15
2026-06-11T09:34:00Z,49.02,50.73
2026-06-11T09:35:00Z,44.01,56.56
2026-06-11T09:36:00Z,45.06,55.85
2026-06-11T09:37:00Z,45.90,55.85
2026-06-11T09:38:00Z,44.19,57.00
2026-06-11T09:39:00Z,44.00,57.00
2026-06-11T09:40:00Z,40.46,58.94
2026-06-11T09:41:00Z,42.58,59.91
2026-06-11T09:42:00Z,39.98,60.15
2026-06-11T09:43:00Z,40.66,60.67
2026-06-11T09:44:00Z,39.51,59.05
2026-06-11T09:45:00Z,39.00,61.75
2026-06-11T09:46:00Z,38.88,61.19
2026-06-11T09:47:00Z,41.41,58.38
2026-06-11T09:48:00Z,42.98,57.72
2026-06-11T09:49:00Z,42.39,52.10
2026-06-11T09:50:00Z,38.45,63.44
2026-06-11T09:51:00Z,35.87,64.78
2026-06-11T09:52:00Z,35.04,65.17
2026-06-11T09:53:00Z,36.20,64.23
2026-06-11T09:54:00Z,38.13,61.58
2026-06-11T09:55:00Z,39.98,60.32
2026-06-11T09:56:00Z,38.00,63.16
2026-06-11T09:57:00Z,36.00,67.99
2026-06-11T09:58:00Z,27.20,71.41
2026-06-11T09:59:00Z,24.17,76.45
2026-06-11T10:00:00Z,27.87,70.41
2026-06-11T10:01:00Z,32.87,69.67
2026-06-11T10:02:00Z,31.98,67.19
2026-06-11T10:03:00Z,34.19,66.50
2026-06-11T10:04:00Z,34.96,65.23
2026-06-11T10:05:00Z,37.74,61.81
2026-06-11T10:06:00Z,38.66,62.59
2026-06-11T10:07:00Z,44.57,55.14
2026-06-11T10:08:00Z,55.06,48.63
2026-06-11T10:09:00Z,57.75,42.99
2026-06-11T10:10:00Z,56.84,43.37
2026-06-11T10:11:00Z,56.37,43.14
2026-06-11T10:12:00Z,56.66,43.90
2026-06-11T10:13:00Z,57.21,42.99
2026-06-11T10:14:00Z,56.15,44.05
2026-06-11T10:15:00Z,56.42,44.00
2026-06-11T10:16:00Z,57.25,43.90
2026-06-11T10:17:00Z,59.04,40.88
2026-06-11T10:18:00Z,60.74,40.63
2026-06-11T10:19:00Z,60.94,39.42
2026-06-11T10:20:00Z,60.37,39.92
2026-06-11T10:21:00Z,60.28,40.00
2026-06-11T10:22:00Z,60.06,40.90
2026-06-11T10:23:00Z,61.81,38.33
2026-06-11T10:24:00Z,62.64,37.72
2026-06-11T10:25:00Z,62.27,37.87
2026-06-11T10:26:00Z,62.68,37.80
2026-06-11T10:27:00Z,62.74,37.97
2026-06-11T10:28:00Z,62.77,38.00
2026-06-11T10:29:00Z,62.60,38.00
2026-06-11T10:30:00Z,62.03,38.88
2026-06-11T10:31:00Z,62.24,38.48
2026-06-11T10:32:00Z,67.01,33.72
2026-06-11T10:33:00Z,60.49,39.07
2026-06-11T10:34:00Z,56.82,42.75
2026-06-11T10:35:00Z,59.26,40.54
2026-06-11T10:36:00Z,59.10,41.84
2026-06-11T10:37:00Z,58.33,42.13
2026-06-11T10:38:00Z,54.48,44.77
2026-06-11T10:39:00Z,55.24,45.58
2026-06-11T10:40:00Z,57.45,40.16
2026-06-11T10:41:00Z,59.34,40.77
2026-06-11T10:42:00Z,59.63,40.13
2026-06-11T10:43:00Z,61.21,39.64
2026-06-11T10:44:00Z,60.12,39.72
2026-06-11T10:45:00Z,63.03,37.29
2026-06-11T10:46:00Z,69.05,33.31
2026-06-11T10:47:00Z,63.13,40.26
