# event_ticker=KXATPMATCH-25AUG04ZVEPOP
# final_score=6-7(8) 6-4 6-3
# score_resolution=6-7 6-4 6-3
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Alexei Popyrin
# kalshi_date=2025-08-04
timestamp,Alexander Zverev,Alexei Popyrin
2025-08-04T13:11:00Z,77.00,
2025-08-04T13:26:00Z,73.00,
2025-08-04T13:27:00Z,74.11,
2025-08-04T13:34:00Z,75.00,
2025-08-04T13:36:00Z,75.00,26.00
2025-08-04T13:37:00Z,75.00,26.00
2025-08-04T13:38:00Z,76.00,27.00
2025-08-04T13:43:00Z,76.00,27.00
2025-08-04T13:44:00Z,76.00,27.00
2025-08-04T13:45:00Z,76.00,27.00
2025-08-04T13:50:00Z,76.00,27.00
2025-08-04T13:56:00Z,76.00,27.00
2025-08-04T14:05:00Z,76.00,27.00
2025-08-04T14:07:00Z,76.00,27.00
2025-08-04T14:08:00Z,76.00,27.00
2025-08-04T14:09:00Z,76.00,27.00
2025-08-04T14:15:00Z,76.00,27.00
2025-08-04T14:16:00Z,76.00,27.00
2025-08-04T14:18:00Z,76.00,27.00
2025-08-04T14:19:00Z,76.00,27.00
2025-08-04T14:20:00Z,76.00,27.00
2025-08-04T14:21:00Z,76.00,27.00
2025-08-04T14:24:00Z,76.00,27.00
2025-08-04T14:27:00Z,76.00,27.00
2025-08-04T14:32:00Z,76.00,27.00
2025-08-04T14:36:00Z,76.00,27.00
2025-08-04T14:46:00Z,76.00,27.00
2025-08-04T14:47:00Z,76.00,27.00
2025-08-04T14:48:00Z,76.00,27.00
2025-08-04T14:49:00Z,76.00,27.00
2025-08-04T14:53:00Z,76.00,27.00
2025-08-04T14:57:00Z,76.00,27.00
2025-08-04T15:02:00Z,76.00,27.00
2025-08-04T15:05:00Z,76.00,27.00
2025-08-04T15:08:00Z,76.00,27.00
2025-08-04T15:14:00Z,76.00,27.00
2025-08-04T15:15:00Z,76.00,27.00
2025-08-04T15:17:00Z,76.00,27.00
2025-08-04T15:20:00Z,76.00,27.00
2025-08-04T15:21:00Z,76.00,27.00
2025-08-04T15:24:00Z,76.00,27.00
2025-08-04T15:26:00Z,76.00,26.00
2025-08-04T15:36:00Z,76.00,27.00
2025-08-04T15:41:00Z,76.00,27.00
2025-08-04T15:44:00Z,76.00,27.00
2025-08-04T15:46:00Z,76.00,27.00
2025-08-04T15:50:00Z,76.00,27.00
2025-08-04T15:51:00Z,76.00,27.00
2025-08-04T15:54:00Z,76.00,27.00
2025-08-04T15:56:00Z,76.00,27.00
2025-08-04T15:57:00Z,76.00,27.00
2025-08-04T15:58:00Z,76.00,27.00
2025-08-04T16:01:00Z,76.00,27.00
2025-08-04T16:02:00Z,76.00,28.00
2025-08-04T16:10:00Z,76.00,28.00
2025-08-04T16:11:00Z,76.00,28.00
2025-08-04T16:18:00Z,76.00,28.00
2025-08-04T16:21:00Z,76.00,28.00
2025-08-04T16:22:00Z,76.00,28.00
2025-08-04T16:24:00Z,76.00,26.03
2025-08-04T16:31:00Z,76.00,26.03
2025-08-04T16:32:00Z,76.00,26.03
2025-08-04T16:33:00Z,76.00,26.03
2025-08-04T16:34:00Z,76.00,26.03
2025-08-04T16:36:00Z,75.00,26.03
2025-08-04T16:38:00Z,75.00,27.32
2025-08-04T16:40:00Z,74.00,27.32
2025-08-04T16:42:00Z,75.00,27.32
2025-08-04T16:46:00Z,74.00,27.32
2025-08-04T16:47:00Z,74.00,27.00
2025-08-04T16:53:00Z,74.00,27.00
2025-08-04T16:55:00Z,74.00,27.00
2025-08-04T16:57:00Z,74.00,27.00
2025-08-04T17:09:00Z,74.00,27.47
2025-08-04T17:12:00Z,74.00,27.85
2025-08-04T17:14:00Z,75.00,27.85
2025-08-04T17:17:00Z,75.00,28.00
2025-08-04T17:21:00Z,75.00,28.00
2025-08-04T17:22:00Z,75.00,28.00
2025-08-04T17:23:00Z,75.00,28.00
2025-08-04T17:24:00Z,75.00,28.00
2025-08-04T17:26:00Z,75.00,28.00
2025-08-04T17:27:00Z,75.00,28.00
2025-08-04T17:28:00Z,75.00,28.00
2025-08-04T17:29:00Z,75.00,28.00
2025-08-04T17:35:00Z,75.00,28.00
2025-08-04T17:37:00Z,75.00,28.00
2025-08-04T17:38:00Z,75.00,28.00
2025-08-04T17:39:00Z,74.00,28.00
2025-08-04T17:45:00Z,74.00,27.30
2025-08-04T17:46:00Z,74.00,28.00
2025-08-04T17:54:00Z,74.00,28.00
2025-08-04T17:55:00Z,74.00,28.00
2025-08-04T17:57:00Z,74.00,28.00
2025-08-04T17:58:00Z,74.00,28.00
2025-08-04T17:59:00Z,74.00,28.00
2025-08-04T18:02:00Z,74.00,28.00
2025-08-04T18:06:00Z,74.00,28.00
2025-08-04T18:09:00Z,74.00,28.00
2025-08-04T18:12:00Z,74.00,28.24
2025-08-04T18:21:00Z,74.00,28.24
2025-08-04T18:23:00Z,74.00,28.24
2025-08-04T18:26:00Z,74.00,28.00
2025-08-04T18:27:00Z,74.00,28.00
2025-08-04T18:29:00Z,74.00,28.00
2025-08-04T18:30:00Z,74.00,28.00
2025-08-04T18:33:00Z,74.00,28.00
2025-08-04T18:34:00Z,74.00,28.00
2025-08-04T18:37:00Z,74.00,28.00
2025-08-04T18:38:00Z,74.00,28.00
2025-08-04T18:44:00Z,74.00,27.00
2025-08-04T18:53:00Z,74.00,28.00
2025-08-04T18:58:00Z,74.00,28.00
2025-08-04T19:05:00Z,74.00,28.00
2025-08-04T19:11:00Z,74.00,28.00
2025-08-04T19:18:00Z,74.00,28.00
2025-08-04T19:19:00Z,74.00,28.00
2025-08-04T19:24:00Z,74.00,28.00
2025-08-04T19:27:00Z,74.00,28.00
2025-08-04T19:36:00Z,74.00,28.00
2025-08-04T19:41:00Z,74.00,28.00
2025-08-04T19:56:00Z,74.00,28.00
2025-08-04T19:58:00Z,74.00,28.00
2025-08-04T20:01:00Z,74.00,28.00
2025-08-04T20:02:00Z,74.00,27.00
2025-08-04T20:03:00Z,74.78,27.07
2025-08-04T20:08:00Z,74.00,27.07
2025-08-04T20:11:00Z,74.00,27.07
2025-08-04T20:14:00Z,74.00,27.86
2025-08-04T20:16:00Z,74.00,27.86
2025-08-04T20:17:00Z,74.00,27.86
2025-08-04T20:21:00Z,74.00,27.86
2025-08-04T20:22:00Z,74.00,27.00
2025-08-04T20:23:00Z,74.00,27.00
2025-08-04T20:25:00Z,74.00,27.00
2025-08-04T20:30:00Z,74.00,27.00
2025-08-04T20:39:00Z,74.00,27.45
2025-08-04T20:40:00Z,74.00,27.67
2025-08-04T20:41:00Z,74.00,27.67
2025-08-04T20:42:00Z,74.00,27.67
2025-08-04T20:43:00Z,74.00,28.00
2025-08-04T20:50:00Z,74.24,27.00
2025-08-04T20:53:00Z,74.55,27.00
2025-08-04T20:54:00Z,75.00,27.00
2025-08-04T20:55:00Z,75.00,27.00
2025-08-04T20:56:00Z,75.00,27.00
2025-08-04T20:57:00Z,74.16,27.00
2025-08-04T20:58:00Z,75.00,27.00
2025-08-04T20:59:00Z,75.00,27.88
2025-08-04T21:01:00Z,74.00,27.88
2025-08-04T21:11:00Z,74.00,27.39
2025-08-04T21:12:00Z,74.00,27.00
2025-08-04T21:13:00Z,74.00,27.00
2025-08-04T21:16:00Z,74.00,27.00
2025-08-04T21:20:00Z,74.00,27.00
2025-08-04T21:23:00Z,74.00,27.00
2025-08-04T21:25:00Z,74.00,28.00
2025-08-04T21:28:00Z,74.00,28.00
2025-08-04T21:29:00Z,74.00,28.00
2025-08-04T21:31:00Z,74.00,28.00
2025-08-04T21:34:00Z,74.00,28.00
2025-08-04T21:36:00Z,74.00,28.00
2025-08-04T21:42:00Z,74.00,28.00
2025-08-04T21:46:00Z,74.00,27.00
2025-08-04T21:47:00Z,74.00,28.00
2025-08-04T21:51:00Z,74.00,28.00
2025-08-04T21:52:00Z,74.00,27.80
2025-08-04T21:53:00Z,74.00,27.44
2025-08-04T22:00:00Z,74.00,27.00
2025-08-04T22:02:00Z,74.00,27.00
2025-08-04T22:03:00Z,74.00,27.00
2025-08-04T22:04:00Z,74.00,27.00
2025-08-04T22:06:00Z,73.00,27.00
2025-08-04T22:07:00Z,74.00,28.00
2025-08-04T22:14:00Z,74.00,28.00
2025-08-04T22:15:00Z,74.00,28.00
2025-08-04T22:16:00Z,74.00,28.00
2025-08-04T22:20:00Z,74.00,27.00
2025-08-04T22:21:00Z,74.00,27.00
2025-08-04T22:23:00Z,73.00,27.00
2025-08-04T22:24:00Z,73.74,27.00
2025-08-04T22:25:00Z,73.00,27.00
2025-08-04T22:31:00Z,73.07,27.00
2025-08-04T22:35:00Z,73.00,27.00
2025-08-04T22:36:00Z,73.00,27.00
2025-08-04T22:38:00Z,73.00,28.00
2025-08-04T22:39:00Z,73.00,28.00
2025-08-04T22:40:00Z,74.00,28.00
2025-08-04T22:42:00Z,74.00,28.00
2025-08-04T22:44:00Z,74.00,28.00
2025-08-04T22:45:00Z,74.00,28.00
2025-08-04T22:49:00Z,74.00,28.00
2025-08-04T22:50:00Z,74.00,28.00
2025-08-04T22:51:00Z,74.00,28.00
2025-08-04T22:52:00Z,74.00,28.00
2025-08-04T22:54:00Z,74.00,27.92
