# event_ticker=KXATPCHALLENGERMATCH-26MAY02FARBLA
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Jaime Faria
# fav_player=Darwin Blanch
# dog_player=Jaime Faria
# kalshi_date=2026-05-02
timestamp,Jaime Faria,Darwin Blanch
2026-05-02T05:52:00Z,64.00,38.00
2026-05-02T06:00:00Z,64.00,38.00
2026-05-02T06:02:00Z,64.00,38.00
2026-05-02T06:08:00Z,64.00,38.00
2026-05-02T06:13:00Z,64.00,38.00
2026-05-02T06:16:00Z,64.00,38.00
2026-05-02T06:21:00Z,64.00,38.00
2026-05-02T06:25:00Z,64.00,38.00
2026-05-02T06:35:00Z,64.00,38.00
2026-05-02T06:39:00Z,64.00,38.00
2026-05-02T06:44:00Z,64.00,38.00
2026-05-02T06:45:00Z,64.00,38.00
2026-05-02T06:55:00Z,64.00,38.00
2026-05-02T06:56:00Z,64.00,38.00
2026-05-02T06:57:00Z,64.00,38.00
2026-05-02T06:58:00Z,64.00,38.00
2026-05-02T06:59:00Z,64.00,38.00
2026-05-02T07:01:00Z,64.00,38.00
2026-05-02T07:03:00Z,64.00,38.00
2026-05-02T07:05:00Z,64.00,38.00
2026-05-02T07:06:00Z,64.00,38.00
2026-05-02T07:07:00Z,64.35,38.00
2026-05-02T07:08:00Z,64.57,38.00
2026-05-02T07:09:00Z,65.00,37.00
2026-05-02T07:11:00Z,65.00,37.00
2026-05-02T07:12:00Z,65.00,37.00
2026-05-02T07:14:00Z,65.00,37.00
2026-05-02T07:17:00Z,65.00,37.00
2026-05-02T07:18:00Z,65.00,37.00
2026-05-02T07:22:00Z,65.00,37.00
2026-05-02T07:26:00Z,65.00,37.00
2026-05-02T07:27:00Z,65.00,35.00
2026-05-02T07:28:00Z,65.00,35.00
2026-05-02T07:32:00Z,65.00,35.00
2026-05-02T07:35:00Z,65.00,35.00
2026-05-02T07:37:00Z,65.00,35.00
2026-05-02T07:41:00Z,65.00,36.00
2026-05-02T07:42:00Z,65.50,36.00
2026-05-02T07:43:00Z,66.00,36.00
2026-05-02T07:44:00Z,66.00,36.00
2026-05-02T07:45:00Z,66.00,36.00
2026-05-02T07:46:00Z,66.00,36.00
2026-05-02T07:47:00Z,66.00,36.00
2026-05-02T07:48:00Z,65.45,36.00
2026-05-02T07:50:00Z,65.00,36.00
2026-05-02T07:51:00Z,65.00,36.00
2026-05-02T07:53:00Z,65.00,36.00
2026-05-02T07:55:00Z,65.00,36.00
2026-05-02T07:56:00Z,65.00,36.00
2026-05-02T07:57:00Z,65.00,36.00
2026-05-02T07:58:00Z,66.00,35.00
2026-05-02T07:59:00Z,66.00,36.00
2026-05-02T08:00:00Z,66.00,35.00
2026-05-02T08:01:00Z,65.83,35.97
2026-05-02T08:03:00Z,65.83,36.25
2026-05-02T08:04:00Z,65.83,36.41
2026-05-02T08:05:00Z,65.83,36.00
2026-05-02T08:06:00Z,65.90,36.00
2026-05-02T08:07:00Z,66.00,36.00
2026-05-02T08:08:00Z,66.00,36.00
2026-05-02T08:09:00Z,66.00,36.84
2026-05-02T08:10:00Z,66.00,36.22
2026-05-02T08:11:00Z,64.82,37.36
2026-05-02T08:12:00Z,65.74,35.00
2026-05-02T08:13:00Z,68.00,32.47
2026-05-02T08:14:00Z,66.39,34.20
2026-05-02T08:15:00Z,65.12,36.94
2026-05-02T08:16:00Z,65.95,36.16
2026-05-02T08:17:00Z,66.78,34.07
2026-05-02T08:18:00Z,65.69,35.00
2026-05-02T08:19:00Z,67.44,35.00
2026-05-02T08:20:00Z,68.00,33.91
2026-05-02T08:21:00Z,65.87,36.15
2026-05-02T08:22:00Z,64.25,35.49
2026-05-02T08:23:00Z,65.65,35.66
2026-05-02T08:24:00Z,67.38,33.67
2026-05-02T08:25:00Z,66.98,34.55
2026-05-02T08:26:00Z,67.18,34.33
2026-05-02T08:27:00Z,72.50,29.86
2026-05-02T08:28:00Z,78.51,21.84
2026-05-02T08:29:00Z,81.42,17.39
2026-05-02T08:30:00Z,84.82,16.15
2026-05-02T08:31:00Z,84.98,15.16
2026-05-02T08:32:00Z,85.30,15.98
2026-05-02T08:33:00Z,87.79,13.58
2026-05-02T08:34:00Z,87.93,13.00
2026-05-02T08:35:00Z,85.69,15.00
2026-05-02T08:36:00Z,84.91,16.00
2026-05-02T08:37:00Z,86.12,14.09
2026-05-02T08:38:00Z,87.92,13.99
2026-05-02T08:39:00Z,86.03,14.00
2026-05-02T08:40:00Z,87.26,13.65
2026-05-02T08:41:00Z,86.86,13.19
2026-05-02T08:42:00Z,84.98,15.93
2026-05-02T08:43:00Z,83.86,16.33
2026-05-02T08:44:00Z,85.58,15.86
2026-05-02T08:45:00Z,85.64,16.90
2026-05-02T08:46:00Z,84.50,17.70
2026-05-02T08:47:00Z,81.73,17.28
2026-05-02T08:48:00Z,85.67,15.80
2026-05-02T08:49:00Z,89.26,10.31
2026-05-02T08:50:00Z,93.99,5.88
2026-05-02T08:51:00Z,95.00,6.14
2026-05-02T08:52:00Z,95.26,5.58
2026-05-02T08:53:00Z,93.80,6.39
2026-05-02T08:54:00Z,95.93,4.38
2026-05-02T08:55:00Z,97.43,2.00
2026-05-02T08:56:00Z,98.92,1.03
2026-05-02T08:57:00Z,99.00,1.00
2026-05-02T08:58:00Z,99.00,1.00
2026-05-02T08:59:00Z,99.00,1.00
2026-05-02T09:00:00Z,98.81,2.00
2026-05-02T09:01:00Z,99.00,1.60
2026-05-02T09:02:00Z,99.00,1.00
2026-05-02T09:04:00Z,99.00,1.00
2026-05-02T09:05:00Z,98.96,1.14
2026-05-02T09:06:00Z,98.93,1.42
2026-05-02T09:07:00Z,98.98,1.94
2026-05-02T09:08:00Z,98.98,1.00
2026-05-02T09:09:00Z,99.00,1.00
2026-05-02T09:10:00Z,99.00,1.00
