# event_ticker=KXATPMATCH-26FEB16LEHBRO
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Jiri Lehecka
# fav_player=Jenson Brooksby
# dog_player=Jiri Lehecka
# kalshi_date=2026-02-16
timestamp,Jenson Brooksby,Jiri Lehecka
2026-02-17T06:50:00Z,37.00,65.00
2026-02-17T06:58:00Z,37.00,65.20
2026-02-17T07:06:00Z,37.00,65.00
2026-02-17T07:07:00Z,37.00,66.00
2026-02-17T07:09:00Z,36.50,66.00
2026-02-17T07:12:00Z,36.88,66.00
2026-02-17T07:26:00Z,36.88,65.00
2026-02-17T07:31:00Z,36.00,65.00
2026-02-17T07:40:00Z,36.00,65.00
2026-02-17T07:42:00Z,36.00,65.00
2026-02-17T07:43:00Z,36.00,66.00
2026-02-17T07:54:00Z,36.00,66.00
2026-02-17T08:02:00Z,36.00,66.00
2026-02-17T08:19:00Z,36.00,66.00
2026-02-17T08:31:00Z,36.00,66.00
2026-02-17T08:34:00Z,36.00,66.00
2026-02-17T08:37:00Z,36.00,66.00
2026-02-17T08:51:00Z,36.00,66.00
2026-02-17T08:54:00Z,36.00,66.00
2026-02-17T08:57:00Z,36.00,66.00
2026-02-17T08:58:00Z,36.00,66.28
2026-02-17T08:59:00Z,36.00,66.00
2026-02-17T09:03:00Z,36.00,66.00
2026-02-17T09:04:00Z,36.00,66.00
2026-02-17T09:49:00Z,36.00,66.00
2026-02-17T10:06:00Z,34.00,66.00
2026-02-17T10:11:00Z,34.00,66.00
2026-02-17T10:14:00Z,34.00,66.00
2026-02-17T10:27:00Z,34.00,66.00
2026-02-17T10:33:00Z,34.00,66.00
2026-02-17T10:35:00Z,34.00,66.00
2026-02-17T10:52:00Z,34.00,66.00
2026-02-17T10:55:00Z,34.00,66.00
2026-02-17T11:01:00Z,34.00,66.17
2026-02-17T11:07:00Z,34.00,67.00
2026-02-17T11:11:00Z,34.00,67.00
2026-02-17T11:15:00Z,34.00,67.00
2026-02-17T11:16:00Z,34.00,67.00
2026-02-17T11:18:00Z,34.00,67.00
2026-02-17T11:28:00Z,34.00,67.00
2026-02-17T11:34:00Z,35.00,67.00
2026-02-17T11:36:00Z,35.00,67.00
2026-02-17T11:37:00Z,35.00,66.54
2026-02-17T11:47:00Z,35.00,66.54
2026-02-17T11:49:00Z,35.00,66.54
2026-02-17T11:50:00Z,36.65,66.54
2026-02-17T12:01:00Z,37.00,66.54
2026-02-17T12:02:00Z,37.00,65.00
2026-02-17T12:03:00Z,37.00,65.00
2026-02-17T12:05:00Z,37.00,65.00
2026-02-17T12:06:00Z,37.98,65.00
2026-02-17T12:07:00Z,37.98,65.00
2026-02-17T12:08:00Z,37.98,65.00
2026-02-17T12:09:00Z,37.98,65.04
2026-02-17T12:10:00Z,36.00,65.04
2026-02-17T12:11:00Z,35.06,69.00
2026-02-17T12:12:00Z,33.00,68.85
2026-02-17T12:13:00Z,34.49,70.00
2026-02-17T12:14:00Z,34.49,65.00
2026-02-17T12:15:00Z,42.72,58.61
2026-02-17T12:16:00Z,44.98,58.00
2026-02-17T12:17:00Z,39.00,61.57
2026-02-17T12:18:00Z,35.00,61.57
2026-02-17T12:19:00Z,35.00,67.00
2026-02-17T12:20:00Z,36.62,66.49
2026-02-17T12:21:00Z,37.36,66.49
2026-02-17T12:22:00Z,35.93,67.00
2026-02-17T12:23:00Z,34.00,68.65
2026-02-17T12:24:00Z,31.43,72.11
2026-02-17T12:25:00Z,30.00,73.74
2026-02-17T12:26:00Z,30.57,72.26
2026-02-17T12:27:00Z,32.47,68.97
2026-02-17T12:28:00Z,25.06,72.00
2026-02-17T12:29:00Z,29.00,72.14
2026-02-17T12:30:00Z,27.51,73.00
2026-02-17T12:31:00Z,26.54,72.00
2026-02-17T12:32:00Z,26.55,78.78
2026-02-17T12:33:00Z,16.22,82.44
2026-02-17T12:34:00Z,15.23,83.15
2026-02-17T12:35:00Z,19.16,84.64
2026-02-17T12:36:00Z,18.00,81.98
2026-02-17T12:37:00Z,24.00,72.06
2026-02-17T12:38:00Z,28.05,72.00
2026-02-17T12:39:00Z,27.67,72.00
2026-02-17T12:40:00Z,23.43,79.88
2026-02-17T12:41:00Z,21.02,80.96
2026-02-17T12:42:00Z,18.86,78.75
2026-02-17T12:43:00Z,15.50,86.12
2026-02-17T12:44:00Z,13.00,89.31
2026-02-17T12:45:00Z,12.81,87.95
2026-02-17T12:46:00Z,13.00,89.00
2026-02-17T12:47:00Z,13.00,87.85
2026-02-17T12:48:00Z,9.24,87.85
2026-02-17T12:49:00Z,9.68,91.46
2026-02-17T12:50:00Z,7.52,94.13
2026-02-17T12:51:00Z,7.46,92.04
2026-02-17T12:52:00Z,5.57,95.89
2026-02-17T12:53:00Z,4.41,96.80
2026-02-17T12:54:00Z,3.01,95.89
2026-02-17T12:55:00Z,2.76,97.12
2026-02-17T12:56:00Z,3.95,95.27
2026-02-17T12:57:00Z,4.96,94.73
2026-02-17T12:58:00Z,5.00,95.99
2026-02-17T12:59:00Z,5.00,95.00
2026-02-17T13:00:00Z,4.00,97.82
2026-02-17T13:01:00Z,4.00,97.99
2026-02-17T13:02:00Z,4.00,97.99
2026-02-17T13:03:00Z,4.00,96.23
2026-02-17T13:04:00Z,4.17,96.23
2026-02-17T13:05:00Z,3.27,97.05
2026-02-17T13:06:00Z,5.00,97.00
2026-02-17T13:07:00Z,3.96,97.00
2026-02-17T13:08:00Z,4.14,97.11
2026-02-17T13:09:00Z,4.42,96.01
2026-02-17T13:10:00Z,8.43,93.16
2026-02-17T13:11:00Z,7.90,91.33
2026-02-17T13:12:00Z,3.68,97.14
2026-02-17T13:13:00Z,3.33,96.50
2026-02-17T13:14:00Z,4.86,95.59
2026-02-17T13:15:00Z,3.35,97.09
2026-02-17T13:16:00Z,3.98,96.31
2026-02-17T13:17:00Z,4.00,97.68
2026-02-17T13:18:00Z,3.99,97.68
2026-02-17T13:19:00Z,5.00,95.90
2026-02-17T13:20:00Z,5.00,97.00
2026-02-17T13:21:00Z,4.00,97.64
2026-02-17T13:22:00Z,2.17,98.99
2026-02-17T13:23:00Z,4.00,98.58
2026-02-17T13:24:00Z,3.59,96.22
2026-02-17T13:25:00Z,5.43,96.33
2026-02-17T13:26:00Z,6.85,92.19
2026-02-17T13:27:00Z,8.03,94.00
2026-02-17T13:28:00Z,4.00,97.67
2026-02-17T13:29:00Z,2.02,99.00
2026-02-17T13:30:00Z,1.64,99.00
2026-02-17T13:31:00Z,1.00,99.00
2026-02-17T13:32:00Z,1.00,99.00
2026-02-17T13:34:00Z,1.00,99.00
2026-02-17T13:35:00Z,1.00,99.00
