# event_ticker=KXATPMATCH-25OCT17RUNETC
# final_score=6-7(4) 6-3 6-4
# score_resolution=6-7 6-3 6-4
# match_winner=Holger Rune
# fav_player=Holger Rune
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2025-10-17
timestamp,Holger Rune,Tomas Martin Etcheverry
2025-10-17T11:41:00Z,77.00,24.00
2025-10-17T11:45:00Z,77.00,24.00
2025-10-17T11:47:00Z,77.00,24.00
2025-10-17T11:50:00Z,77.00,24.00
2025-10-17T11:53:00Z,77.00,23.00
2025-10-17T11:57:00Z,77.00,24.00
2025-10-17T11:58:00Z,77.00,24.00
2025-10-17T12:00:00Z,77.00,24.00
2025-10-17T12:02:00Z,77.00,24.00
2025-10-17T12:04:00Z,77.00,24.00
2025-10-17T12:05:00Z,77.17,24.00
2025-10-17T12:07:00Z,77.17,24.00
2025-10-17T12:09:00Z,77.17,23.16
2025-10-17T12:14:00Z,77.00,23.16
2025-10-17T12:15:00Z,77.00,24.00
2025-10-17T12:18:00Z,77.00,24.00
2025-10-17T12:20:00Z,77.00,24.00
2025-10-17T12:21:00Z,77.00,24.00
2025-10-17T12:26:00Z,77.00,24.00
2025-10-17T12:27:00Z,77.00,24.00
2025-10-17T12:28:00Z,77.00,24.00
2025-10-17T12:29:00Z,77.00,24.00
2025-10-17T12:30:00Z,77.00,24.00
2025-10-17T12:34:00Z,77.00,24.00
2025-10-17T12:35:00Z,77.00,24.00
2025-10-17T12:36:00Z,77.00,24.00
2025-10-17T12:37:00Z,77.00,24.00
2025-10-17T12:38:00Z,78.00,24.00
2025-10-17T12:39:00Z,77.50,24.00
2025-10-17T12:40:00Z,77.50,24.00
2025-10-17T12:41:00Z,76.95,24.00
2025-10-17T12:44:00Z,77.00,24.00
2025-10-17T12:45:00Z,77.00,24.00
2025-10-17T12:46:00Z,77.00,24.00
2025-10-17T12:48:00Z,77.00,24.00
2025-10-17T12:50:00Z,77.00,24.00
2025-10-17T12:51:00Z,77.00,24.00
2025-10-17T12:53:00Z,77.00,24.00
2025-10-17T12:55:00Z,78.00,24.00
2025-10-17T12:56:00Z,79.16,23.20
2025-10-17T12:57:00Z,80.29,23.20
2025-10-17T12:58:00Z,79.00,22.00
2025-10-17T12:59:00Z,79.00,22.00
2025-10-17T13:00:00Z,80.03,21.00
2025-10-17T13:01:00Z,80.03,21.00
2025-10-17T13:02:00Z,80.00,21.00
2025-10-17T13:03:00Z,80.00,21.00
2025-10-17T13:04:00Z,80.00,21.00
2025-10-17T13:05:00Z,80.00,21.00
2025-10-17T13:06:00Z,80.00,21.00
2025-10-17T13:07:00Z,80.00,21.00
2025-10-17T13:08:00Z,80.00,21.00
2025-10-17T13:09:00Z,80.00,21.00
2025-10-17T13:10:00Z,80.00,21.00
2025-10-17T13:11:00Z,80.00,21.00
2025-10-17T13:12:00Z,79.27,21.02
2025-10-17T13:13:00Z,80.34,22.01
2025-10-17T13:14:00Z,82.00,20.75
2025-10-17T13:15:00Z,80.38,21.18
2025-10-17T13:16:00Z,80.00,20.35
2025-10-17T13:17:00Z,80.00,22.14
2025-10-17T13:18:00Z,76.00,24.28
2025-10-17T13:19:00Z,74.48,27.15
2025-10-17T13:20:00Z,70.00,29.61
2025-10-17T13:21:00Z,67.12,34.64
2025-10-17T13:22:00Z,70.46,36.96
2025-10-17T13:23:00Z,65.00,33.15
2025-10-17T13:24:00Z,66.44,35.30
2025-10-17T13:25:00Z,62.63,40.09
2025-10-17T13:26:00Z,63.29,37.46
2025-10-17T13:27:00Z,63.00,39.58
2025-10-17T13:28:00Z,63.30,37.21
2025-10-17T13:29:00Z,64.33,37.08
2025-10-17T13:30:00Z,65.00,35.63
2025-10-17T13:31:00Z,64.28,36.68
2025-10-17T13:32:00Z,64.00,36.55
2025-10-17T13:33:00Z,67.80,31.32
2025-10-17T13:34:00Z,69.56,34.64
2025-10-17T13:35:00Z,74.13,25.65
2025-10-17T13:36:00Z,81.80,18.06
2025-10-17T13:37:00Z,84.35,15.10
2025-10-17T13:38:00Z,85.00,16.54
2025-10-17T13:39:00Z,85.00,17.98
2025-10-17T13:40:00Z,83.15,18.41
2025-10-17T13:41:00Z,82.76,20.04
2025-10-17T13:42:00Z,81.72,18.74
2025-10-17T13:43:00Z,84.00,17.38
2025-10-17T13:44:00Z,83.81,17.26
2025-10-17T13:45:00Z,85.00,16.62
2025-10-17T13:46:00Z,84.56,16.80
2025-10-17T13:47:00Z,84.19,16.23
2025-10-17T13:48:00Z,84.00,15.08
2025-10-17T13:49:00Z,85.25,15.92
2025-10-17T13:50:00Z,82.01,18.74
2025-10-17T13:51:00Z,83.58,16.00
2025-10-17T13:52:00Z,85.00,16.21
2025-10-17T13:53:00Z,85.00,17.22
2025-10-17T13:54:00Z,85.99,16.52
2025-10-17T13:55:00Z,83.82,17.10
2025-10-17T13:56:00Z,80.94,22.18
2025-10-17T13:57:00Z,76.61,26.68
2025-10-17T13:58:00Z,72.76,27.30
2025-10-17T13:59:00Z,80.51,21.39
2025-10-17T14:00:00Z,83.92,20.26
2025-10-17T14:01:00Z,79.75,24.76
2025-10-17T14:02:00Z,79.00,24.43
2025-10-17T14:03:00Z,70.19,32.17
2025-10-17T14:04:00Z,59.15,42.31
2025-10-17T14:05:00Z,58.33,42.77
2025-10-17T14:06:00Z,58.00,43.73
2025-10-17T14:07:00Z,58.53,43.04
2025-10-17T14:08:00Z,56.05,46.45
2025-10-17T14:09:00Z,57.78,45.24
2025-10-17T14:10:00Z,58.91,42.32
2025-10-17T14:11:00Z,54.81,48.70
2025-10-17T14:12:00Z,55.40,47.31
2025-10-17T14:13:00Z,58.78,46.80
2025-10-17T14:14:00Z,57.63,42.33
2025-10-17T14:15:00Z,66.88,41.92
2025-10-17T14:16:00Z,63.36,44.52
2025-10-17T14:17:00Z,58.12,40.45
2025-10-17T14:18:00Z,58.53,40.62
2025-10-17T14:19:00Z,57.68,43.88
2025-10-17T14:20:00Z,63.41,33.99
2025-10-17T14:21:00Z,72.50,27.73
2025-10-17T14:22:00Z,76.03,24.97
2025-10-17T14:23:00Z,74.35,25.77
2025-10-17T14:24:00Z,72.58,30.53
2025-10-17T14:25:00Z,68.64,34.77
2025-10-17T14:26:00Z,59.36,43.76
2025-10-17T14:27:00Z,64.26,39.23
2025-10-17T14:28:00Z,60.87,39.29
2025-10-17T14:29:00Z,57.35,45.15
2025-10-17T14:30:00Z,60.60,43.78
2025-10-17T14:31:00Z,69.73,35.55
2025-10-17T14:32:00Z,73.96,26.65
2025-10-17T14:33:00Z,73.18,27.16
2025-10-17T14:34:00Z,74.00,27.45
2025-10-17T14:35:00Z,75.77,27.43
2025-10-17T14:36:00Z,75.52,24.61
2025-10-17T14:37:00Z,76.58,25.47
2025-10-17T14:38:00Z,77.12,26.00
2025-10-17T14:39:00Z,76.21,24.33
2025-10-17T14:40:00Z,78.53,24.23
2025-10-17T14:41:00Z,76.41,25.27
2025-10-17T14:42:00Z,74.87,25.99
2025-10-17T14:43:00Z,75.70,25.00
2025-10-17T14:44:00Z,78.40,23.66
2025-10-17T14:45:00Z,79.06,23.00
2025-10-17T14:46:00Z,80.56,20.82
2025-10-17T14:47:00Z,80.31,20.46
2025-10-17T14:48:00Z,81.00,21.69
2025-10-17T14:49:00Z,81.73,18.52
2025-10-17T14:50:00Z,81.53,18.56
2025-10-17T14:51:00Z,81.62,19.52
2025-10-17T14:52:00Z,80.26,21.34
2025-10-17T14:53:00Z,82.91,16.21
2025-10-17T14:54:00Z,84.17,17.78
2025-10-17T14:55:00Z,83.39,17.43
2025-10-17T14:56:00Z,84.50,17.00
2025-10-17T14:57:00Z,84.02,16.39
2025-10-17T14:58:00Z,82.90,17.35
2025-10-17T14:59:00Z,84.14,18.62
2025-10-17T15:00:00Z,84.72,15.91
2025-10-17T15:01:00Z,87.37,13.92
2025-10-17T15:02:00Z,84.81,14.80
2025-10-17T15:03:00Z,85.22,15.05
2025-10-17T15:04:00Z,92.01,8.96
2025-10-17T15:05:00Z,96.21,4.38
2025-10-17T15:06:00Z,97.33,2.94
2025-10-17T15:07:00Z,98.69,2.17
2025-10-17T15:08:00Z,97.70,2.17
2025-10-17T15:09:00Z,98.37,2.02
2025-10-17T15:10:00Z,98.20,1.29
2025-10-17T15:11:00Z,97.98,2.00
2025-10-17T15:12:00Z,97.14,3.35
2025-10-17T15:13:00Z,97.77,4.20
2025-10-17T15:14:00Z,90.16,7.81
2025-10-17T15:15:00Z,90.31,10.13
2025-10-17T15:16:00Z,88.98,13.57
2025-10-17T15:17:00Z,84.33,17.09
2025-10-17T15:18:00Z,81.90,22.98
2025-10-17T15:19:00Z,81.39,21.65
2025-10-17T15:20:00Z,80.78,22.42
2025-10-17T15:21:00Z,82.99,19.99
2025-10-17T15:22:00Z,80.37,19.58
2025-10-17T15:23:00Z,77.38,19.94
2025-10-17T15:24:00Z,74.81,38.97
2025-10-17T15:25:00Z,59.22,52.21
2025-10-17T15:26:00Z,56.20,48.35
2025-10-17T15:27:00Z,68.01,44.14
2025-10-17T15:28:00Z,73.45,34.38
2025-10-17T15:29:00Z,75.42,34.13
2025-10-17T15:30:00Z,77.29,24.69
2025-10-17T15:31:00Z,73.72,21.14
2025-10-17T15:32:00Z,63.76,33.24
2025-10-17T15:33:00Z,75.85,30.03
2025-10-17T15:34:00Z,57.67,41.15
2025-10-17T15:35:00Z,61.50,39.03
2025-10-17T15:36:00Z,64.20,39.94
2025-10-17T15:37:00Z,64.33,34.96
2025-10-17T15:38:00Z,66.07,35.50
2025-10-17T15:39:00Z,60.43,34.11
2025-10-17T15:40:00Z,56.70,38.42
2025-10-17T15:41:00Z,64.94,37.56
2025-10-17T15:42:00Z,66.85,33.83
2025-10-17T15:43:00Z,66.46,34.55
2025-10-17T15:44:00Z,79.19,17.33
2025-10-17T15:45:00Z,96.08,6.33
2025-10-17T15:46:00Z,99.00,6.33
2025-10-17T15:47:00Z,99.00,6.33
2025-10-17T15:48:00Z,99.00,6.33
2025-10-17T15:49:00Z,99.00,6.33
2025-10-17T15:50:00Z,99.00,6.33
2025-10-17T15:51:00Z,99.00,6.33
