# event_ticker=KXATPMATCH-25OCT15KOVUGO
# final_score=4-6 7-5 4-0 RET
# match_winner=Aleksandar Kovacevic
# fav_player=Aleksandar Kovacevic
# dog_player=Camilo Ugo Carabelli
# kalshi_date=2025-10-15
timestamp,Aleksandar Kovacevic,Camilo Ugo Carabelli
2025-10-15T10:43:00Z,71.00,30.00
2025-10-15T10:55:00Z,71.00,30.00
2025-10-15T10:56:00Z,71.00,30.00
2025-10-15T10:57:00Z,71.00,30.00
2025-10-15T10:58:00Z,71.00,30.00
2025-10-15T10:59:00Z,71.00,30.00
2025-10-15T11:00:00Z,71.00,30.00
2025-10-15T11:02:00Z,71.00,29.00
2025-10-15T11:03:00Z,71.00,32.00
2025-10-15T11:04:00Z,71.00,32.00
2025-10-15T11:05:00Z,70.00,32.62
2025-10-15T11:06:00Z,70.00,34.00
2025-10-15T11:07:00Z,69.00,34.00
2025-10-15T11:08:00Z,69.00,34.00
2025-10-15T11:09:00Z,69.00,35.00
2025-10-15T11:10:00Z,69.00,30.49
2025-10-15T11:11:00Z,70.73,29.37
2025-10-15T11:12:00Z,70.73,29.00
2025-10-15T11:13:00Z,70.73,28.29
2025-10-15T11:14:00Z,69.00,31.00
2025-10-15T11:15:00Z,69.00,33.38
2025-10-15T11:16:00Z,69.00,33.00
2025-10-15T11:17:00Z,69.00,38.27
2025-10-15T11:18:00Z,69.00,37.04
2025-10-15T11:19:00Z,61.30,39.15
2025-10-15T11:20:00Z,60.00,41.00
2025-10-15T11:21:00Z,60.00,39.89
2025-10-15T11:22:00Z,59.00,42.00
2025-10-15T11:23:00Z,51.89,50.13
2025-10-15T11:24:00Z,48.88,54.00
2025-10-15T11:25:00Z,48.88,55.00
2025-10-15T11:27:00Z,48.88,55.00
2025-10-15T11:28:00Z,43.00,55.00
2025-10-15T11:29:00Z,43.00,60.81
2025-10-15T11:30:00Z,40.89,59.00
2025-10-15T11:31:00Z,37.01,61.71
2025-10-15T11:32:00Z,41.71,59.26
2025-10-15T11:33:00Z,41.83,58.94
2025-10-15T11:34:00Z,45.00,55.00
2025-10-15T11:35:00Z,49.00,53.82
2025-10-15T11:36:00Z,54.26,46.59
2025-10-15T11:37:00Z,59.40,41.60
2025-10-15T11:38:00Z,58.00,43.52
2025-10-15T11:39:00Z,57.00,40.79
2025-10-15T11:40:00Z,57.00,48.11
2025-10-15T11:41:00Z,53.92,46.49
2025-10-15T11:42:00Z,50.26,52.42
2025-10-15T11:43:00Z,50.26,58.00
2025-10-15T11:44:00Z,50.26,58.00
2025-10-15T11:45:00Z,40.99,58.00
2025-10-15T11:46:00Z,40.99,62.06
2025-10-15T11:47:00Z,38.41,65.00
2025-10-15T11:48:00Z,36.03,66.00
2025-10-15T11:49:00Z,37.49,62.00
2025-10-15T11:50:00Z,37.49,62.00
2025-10-15T11:51:00Z,41.00,62.00
2025-10-15T11:52:00Z,35.72,64.58
2025-10-15T11:53:00Z,39.22,61.87
2025-10-15T11:54:00Z,37.00,61.89
2025-10-15T11:55:00Z,45.83,58.87
2025-10-15T11:56:00Z,50.95,55.82
2025-10-15T11:57:00Z,35.00,63.92
2025-10-15T11:58:00Z,35.00,66.03
2025-10-15T11:59:00Z,35.00,66.00
2025-10-15T12:01:00Z,33.15,68.00
2025-10-15T12:02:00Z,33.04,67.89
2025-10-15T12:03:00Z,38.94,68.00
2025-10-15T12:04:00Z,38.94,60.02
2025-10-15T12:05:00Z,38.00,61.96
2025-10-15T12:06:00Z,38.00,64.00
2025-10-15T12:07:00Z,35.16,67.58
2025-10-15T12:08:00Z,36.00,66.70
2025-10-15T12:09:00Z,33.44,69.39
2025-10-15T12:10:00Z,33.48,67.12
2025-10-15T12:11:00Z,34.55,68.00
2025-10-15T12:12:00Z,34.52,66.62
2025-10-15T12:13:00Z,35.00,64.97
2025-10-15T12:14:00Z,37.63,62.92
2025-10-15T12:15:00Z,38.00,62.92
2025-10-15T12:16:00Z,38.00,59.74
2025-10-15T12:17:00Z,42.00,61.56
2025-10-15T12:18:00Z,42.00,60.03
2025-10-15T12:19:00Z,42.00,62.25
2025-10-15T12:20:00Z,37.24,62.14
2025-10-15T12:21:00Z,50.43,50.71
2025-10-15T12:22:00Z,53.64,50.18
2025-10-15T12:23:00Z,48.00,47.79
2025-10-15T12:24:00Z,50.00,47.79
2025-10-15T12:25:00Z,48.00,55.00
2025-10-15T12:26:00Z,37.00,62.64
2025-10-15T12:27:00Z,38.00,63.70
2025-10-15T12:28:00Z,32.20,66.71
2025-10-15T12:29:00Z,31.98,71.02
2025-10-15T12:30:00Z,32.91,67.00
2025-10-15T12:31:00Z,30.08,72.46
2025-10-15T12:32:00Z,34.35,67.00
2025-10-15T12:33:00Z,34.00,68.18
2025-10-15T12:34:00Z,33.05,68.03
2025-10-15T12:35:00Z,27.91,73.63
2025-10-15T12:36:00Z,27.88,72.00
2025-10-15T12:37:00Z,32.00,70.46
2025-10-15T12:38:00Z,33.88,67.00
2025-10-15T12:39:00Z,34.43,67.90
2025-10-15T12:40:00Z,37.23,74.00
2025-10-15T12:41:00Z,33.89,68.00
2025-10-15T12:42:00Z,33.04,66.07
2025-10-15T12:43:00Z,30.00,73.23
2025-10-15T12:44:00Z,27.56,75.41
2025-10-15T12:45:00Z,28.79,73.72
2025-10-15T12:46:00Z,32.68,67.06
2025-10-15T12:47:00Z,33.80,67.35
2025-10-15T12:48:00Z,38.00,74.21
2025-10-15T12:49:00Z,42.04,61.96
2025-10-15T12:50:00Z,42.59,59.25
2025-10-15T12:51:00Z,43.42,60.48
2025-10-15T12:52:00Z,56.47,45.35
2025-10-15T12:53:00Z,61.79,37.77
2025-10-15T12:54:00Z,62.94,38.87
2025-10-15T12:55:00Z,60.69,40.71
2025-10-15T12:56:00Z,62.47,38.97
2025-10-15T12:57:00Z,66.42,34.28
2025-10-15T12:58:00Z,66.91,33.77
2025-10-15T12:59:00Z,72.41,31.45
2025-10-15T13:00:00Z,75.95,24.64
2025-10-15T13:01:00Z,86.55,13.31
2025-10-15T13:02:00Z,90.17,9.97
2025-10-15T13:03:00Z,90.63,7.48
2025-10-15T13:04:00Z,91.89,7.01
2025-10-15T13:05:00Z,93.00,8.00
2025-10-15T13:06:00Z,92.86,7.00
2025-10-15T13:07:00Z,91.61,8.27
2025-10-15T13:08:00Z,94.67,9.07
2025-10-15T13:09:00Z,94.67,8.14
2025-10-15T13:10:00Z,94.73,6.99
2025-10-15T13:11:00Z,96.55,6.53
2025-10-15T13:12:00Z,92.40,7.54
2025-10-15T13:13:00Z,98.16,1.46
2025-10-15T13:14:00Z,98.96,1.00
2025-10-15T13:15:00Z,99.00,1.00
2025-10-15T13:16:00Z,99.00,1.00
2025-10-15T13:17:00Z,99.00,1.00
2025-10-15T13:18:00Z,99.00,1.00
2025-10-15T13:19:00Z,99.00,1.00
2025-10-15T13:21:00Z,99.00,1.00
2025-10-15T13:23:00Z,99.00,1.00
2025-10-15T13:25:00Z,99.00,1.00
2025-10-15T13:26:00Z,99.00,1.00
2025-10-15T13:27:00Z,99.00,1.00
2025-10-15T13:28:00Z,99.00,1.00
2025-10-15T13:29:00Z,99.00,1.00
2025-10-15T13:31:00Z,99.00,1.00
2025-10-15T13:32:00Z,99.00,1.00
2025-10-15T13:34:00Z,99.00,1.00
2025-10-15T13:35:00Z,99.00,1.00
2025-10-15T13:38:00Z,99.00,1.00
2025-10-15T13:43:00Z,99.00,1.00
2025-10-15T13:44:00Z,99.00,1.00
2025-10-15T13:50:00Z,99.00,1.00
2025-10-15T13:51:00Z,99.00,1.00
2025-10-15T14:00:00Z,99.00,1.00
2025-10-15T14:02:00Z,99.00,1.00
2025-10-15T14:03:00Z,99.00,1.00
2025-10-15T14:06:00Z,99.00,1.00
2025-10-15T14:07:00Z,99.00,1.00
2025-10-15T14:11:00Z,99.00,1.00
2025-10-15T14:13:00Z,99.00,1.00
2025-10-15T14:14:00Z,99.00,1.00
2025-10-15T14:18:00Z,99.00,1.00
2025-10-15T14:19:00Z,99.00,1.00
2025-10-15T14:20:00Z,99.00,1.00
2025-10-15T14:22:00Z,99.00,1.00
2025-10-15T14:28:00Z,99.00,1.00
2025-10-15T14:35:00Z,99.00,1.00
2025-10-15T14:42:00Z,99.00,1.00
2025-10-15T14:43:00Z,99.00,1.00
2025-10-15T14:44:00Z,99.00,1.00
2025-10-15T14:45:00Z,99.00,1.00
2025-10-15T14:46:00Z,99.00,1.00
2025-10-15T14:47:00Z,99.00,1.00
2025-10-15T14:48:00Z,99.00,1.00
2025-10-15T14:50:00Z,99.00,1.00
2025-10-15T14:51:00Z,99.00,1.00
2025-10-15T15:00:00Z,99.00,1.00
2025-10-15T15:10:00Z,99.00,1.00
2025-10-15T15:11:00Z,99.00,1.00
2025-10-15T15:14:00Z,99.00,1.00
2025-10-15T15:20:00Z,99.00,1.00
2025-10-15T15:21:00Z,99.00,1.00
2025-10-15T15:26:00Z,99.00,1.00
2025-10-15T15:27:00Z,99.00,1.00
2025-10-15T15:32:00Z,99.00,1.00
2025-10-15T15:38:00Z,99.00,1.00
2025-10-15T15:39:00Z,99.00,1.00
2025-10-15T15:40:00Z,99.00,1.00
2025-10-15T15:41:00Z,99.00,1.00
2025-10-15T15:42:00Z,99.00,1.00
2025-10-15T15:45:00Z,99.00,1.00
2025-10-15T15:51:00Z,99.00,1.00
2025-10-15T15:55:00Z,99.00,1.00
2025-10-15T15:56:00Z,99.00,1.00
2025-10-15T16:26:00Z,99.00,1.00
2025-10-15T16:35:00Z,99.00,1.00
2025-10-15T16:37:00Z,99.00,1.00
2025-10-15T16:39:00Z,99.00,1.00
2025-10-15T16:40:00Z,99.00,1.00
2025-10-15T16:46:00Z,99.00,1.00
2025-10-15T17:17:00Z,99.00,1.00
2025-10-15T17:32:00Z,99.00,1.00
2025-10-15T18:06:00Z,99.00,1.00
2025-10-15T18:08:00Z,99.00,1.00
2025-10-15T18:27:00Z,99.00,1.00
