# event_ticker=KXATPCHALLENGERMATCH-26MAR06SAMSHE
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Toby Samuel
# fav_player=Abdullah Shelbayh
# dog_player=Toby Samuel
# kalshi_date=2026-03-06
timestamp,Abdullah Shelbayh,Toby Samuel
2026-03-06T03:41:00Z,25.00,
2026-03-06T03:42:00Z,25.00,
2026-03-06T04:27:00Z,25.00,77.00
2026-03-06T04:58:00Z,25.00,77.00
2026-03-06T05:08:00Z,26.00,77.00
2026-03-06T05:09:00Z,26.00,77.00
2026-03-06T05:26:00Z,26.00,76.00
2026-03-06T05:38:00Z,26.00,76.00
2026-03-06T05:46:00Z,26.00,76.53
2026-03-06T05:50:00Z,23.00,76.53
2026-03-06T05:53:00Z,23.00,77.00
2026-03-06T05:55:00Z,23.00,77.00
2026-03-06T05:57:00Z,23.00,77.00
2026-03-06T06:06:00Z,26.00,77.00
2026-03-06T06:11:00Z,26.00,76.00
2026-03-06T06:13:00Z,25.00,76.00
2026-03-06T06:22:00Z,25.00,76.00
2026-03-06T06:23:00Z,25.94,76.00
2026-03-06T06:45:00Z,25.94,76.00
2026-03-06T06:47:00Z,26.00,76.00
2026-03-06T06:51:00Z,26.00,76.00
2026-03-06T06:52:00Z,26.00,76.00
2026-03-06T06:53:00Z,26.00,76.00
2026-03-06T06:56:00Z,26.00,76.00
2026-03-06T07:00:00Z,26.00,76.00
2026-03-06T07:05:00Z,26.00,76.65
2026-03-06T07:06:00Z,26.00,77.00
2026-03-06T07:11:00Z,26.00,77.00
2026-03-06T07:12:00Z,26.00,77.00
2026-03-06T07:24:00Z,25.00,77.00
2026-03-06T07:27:00Z,26.00,77.00
2026-03-06T07:47:00Z,26.00,77.00
2026-03-06T07:48:00Z,26.00,77.00
2026-03-06T07:56:00Z,26.00,77.00
2026-03-06T07:59:00Z,26.00,77.00
2026-03-06T08:03:00Z,26.00,77.00
2026-03-06T08:05:00Z,26.00,77.00
2026-03-06T08:18:00Z,26.00,77.00
2026-03-06T08:45:00Z,26.00,76.00
2026-03-06T08:47:00Z,26.00,76.00
2026-03-06T08:49:00Z,26.00,76.00
2026-03-06T08:52:00Z,26.00,76.00
2026-03-06T08:53:00Z,26.00,76.00
2026-03-06T09:01:00Z,26.00,76.00
2026-03-06T09:05:00Z,26.00,76.83
2026-03-06T09:14:00Z,26.00,77.00
2026-03-06T09:17:00Z,26.00,77.00
2026-03-06T09:20:00Z,26.00,77.00
2026-03-06T09:26:00Z,26.00,77.00
2026-03-06T09:29:00Z,26.00,77.00
2026-03-06T09:30:00Z,26.00,77.00
2026-03-06T09:33:00Z,26.00,77.00
2026-03-06T09:35:00Z,26.00,77.00
2026-03-06T09:36:00Z,26.00,77.00
2026-03-06T09:43:00Z,26.00,77.00
2026-03-06T09:51:00Z,26.00,77.00
2026-03-06T09:56:00Z,26.00,77.00
2026-03-06T09:57:00Z,26.00,77.00
2026-03-06T10:03:00Z,23.00,77.00
2026-03-06T10:05:00Z,23.00,77.00
2026-03-06T10:15:00Z,23.00,77.00
2026-03-06T10:17:00Z,23.00,77.00
2026-03-06T10:18:00Z,23.00,77.00
2026-03-06T10:25:00Z,25.00,77.00
2026-03-06T10:30:00Z,24.00,77.00
2026-03-06T10:38:00Z,26.00,77.00
2026-03-06T10:39:00Z,26.00,77.00
2026-03-06T10:42:00Z,26.64,76.00
2026-03-06T10:43:00Z,26.53,76.00
2026-03-06T10:47:00Z,26.53,76.00
2026-03-06T10:48:00Z,26.53,76.00
2026-03-06T10:50:00Z,26.00,76.56
2026-03-06T10:59:00Z,26.77,76.56
2026-03-06T11:04:00Z,26.00,76.45
2026-03-06T11:08:00Z,26.00,76.00
2026-03-06T11:15:00Z,26.29,76.00
2026-03-06T11:16:00Z,26.29,76.00
2026-03-06T11:17:00Z,23.35,76.00
2026-03-06T11:21:00Z,23.35,76.00
2026-03-06T11:23:00Z,24.00,76.00
2026-03-06T11:24:00Z,24.00,76.00
2026-03-06T11:25:00Z,26.00,76.00
2026-03-06T11:26:00Z,26.00,76.00
2026-03-06T11:27:00Z,26.00,76.00
2026-03-06T11:40:00Z,26.00,76.99
2026-03-06T11:41:00Z,26.00,74.00
2026-03-06T11:44:00Z,26.00,76.00
2026-03-06T11:48:00Z,26.34,76.00
2026-03-06T11:51:00Z,26.00,76.00
2026-03-06T11:52:00Z,26.00,76.00
2026-03-06T11:53:00Z,26.00,76.00
2026-03-06T11:54:00Z,26.00,76.00
2026-03-06T11:56:00Z,26.00,76.00
2026-03-06T11:58:00Z,26.00,76.00
2026-03-06T11:59:00Z,26.00,76.00
2026-03-06T12:01:00Z,26.24,76.00
2026-03-06T12:02:00Z,26.61,76.00
2026-03-06T12:03:00Z,26.00,76.00
2026-03-06T12:04:00Z,27.00,76.00
2026-03-06T12:05:00Z,27.00,76.00
2026-03-06T12:06:00Z,26.40,74.17
2026-03-06T12:07:00Z,26.55,74.00
2026-03-06T12:08:00Z,26.33,73.00
2026-03-06T12:09:00Z,22.29,79.34
2026-03-06T12:10:00Z,16.94,83.00
2026-03-06T12:11:00Z,20.33,81.72
2026-03-06T12:12:00Z,19.84,82.86
2026-03-06T12:13:00Z,16.00,84.53
2026-03-06T12:14:00Z,19.97,81.91
2026-03-06T12:15:00Z,18.42,81.00
2026-03-06T12:16:00Z,17.83,85.15
2026-03-06T12:17:00Z,16.50,85.15
2026-03-06T12:18:00Z,19.03,81.83
2026-03-06T12:19:00Z,18.00,82.07
2026-03-06T12:20:00Z,19.75,80.00
2026-03-06T12:21:00Z,18.30,82.65
2026-03-06T12:22:00Z,22.02,78.89
2026-03-06T12:23:00Z,25.25,78.00
2026-03-06T12:24:00Z,28.08,70.56
2026-03-06T12:25:00Z,28.65,72.00
2026-03-06T12:26:00Z,29.10,72.84
2026-03-06T12:27:00Z,29.57,71.85
2026-03-06T12:28:00Z,31.08,69.24
2026-03-06T12:29:00Z,33.09,68.20
2026-03-06T12:30:00Z,36.71,65.00
2026-03-06T12:31:00Z,39.47,63.67
2026-03-06T12:32:00Z,37.20,64.45
2026-03-06T12:33:00Z,31.86,68.93
2026-03-06T12:34:00Z,29.08,73.10
2026-03-06T12:35:00Z,17.94,78.52
2026-03-06T12:36:00Z,20.20,78.96
2026-03-06T12:37:00Z,17.54,84.00
2026-03-06T12:38:00Z,15.99,85.57
2026-03-06T12:39:00Z,16.60,83.90
2026-03-06T12:40:00Z,15.88,86.44
2026-03-06T12:41:00Z,15.89,85.88
2026-03-06T12:42:00Z,22.45,79.64
2026-03-06T12:43:00Z,28.87,72.58
2026-03-06T12:44:00Z,21.00,79.25
2026-03-06T12:45:00Z,24.48,77.95
2026-03-06T12:46:00Z,25.02,75.71
2026-03-06T12:47:00Z,27.93,75.62
2026-03-06T12:48:00Z,20.40,80.13
2026-03-06T12:49:00Z,16.00,86.00
2026-03-06T12:50:00Z,18.05,85.45
2026-03-06T12:51:00Z,14.91,85.85
2026-03-06T12:52:00Z,12.78,86.97
2026-03-06T12:53:00Z,14.74,87.42
2026-03-06T12:54:00Z,12.86,87.27
2026-03-06T12:55:00Z,12.55,87.10
2026-03-06T12:56:00Z,16.17,85.35
2026-03-06T12:57:00Z,17.00,85.00
2026-03-06T12:58:00Z,15.93,85.98
2026-03-06T12:59:00Z,20.39,82.55
2026-03-06T13:00:00Z,26.31,75.19
2026-03-06T13:01:00Z,23.92,77.17
2026-03-06T13:02:00Z,27.67,74.29
2026-03-06T13:03:00Z,29.37,72.62
2026-03-06T13:04:00Z,30.54,72.23
2026-03-06T13:05:00Z,30.11,71.82
2026-03-06T13:06:00Z,28.02,75.67
2026-03-06T13:07:00Z,23.02,77.52
2026-03-06T13:08:00Z,27.02,73.42
2026-03-06T13:09:00Z,26.61,77.77
2026-03-06T13:10:00Z,19.73,78.63
2026-03-06T13:11:00Z,20.87,80.91
2026-03-06T13:12:00Z,16.03,83.84
2026-03-06T13:13:00Z,16.05,85.00
2026-03-06T13:14:00Z,14.51,86.64
2026-03-06T13:15:00Z,15.31,87.14
2026-03-06T13:16:00Z,13.34,88.96
2026-03-06T13:17:00Z,12.12,87.00
2026-03-06T13:18:00Z,11.10,90.77
2026-03-06T13:19:00Z,8.52,91.24
2026-03-06T13:20:00Z,12.90,87.82
