# event_ticker=KXATPMATCH-26APR22GAUBAE
# final_score=7-5 6-1
# score_resolution=5-7 1-6
# match_winner=Vilius Gaubas
# fav_player=Sebastian Baez
# dog_player=Vilius Gaubas
# kalshi_date=2026-04-22
timestamp,Vilius Gaubas,Sebastian Baez
2026-04-23T01:44:00Z,,71.00
2026-04-23T01:58:00Z,,71.00
2026-04-23T02:05:00Z,,71.00
2026-04-23T02:15:00Z,,71.00
2026-04-23T02:19:00Z,,71.00
2026-04-23T02:24:00Z,30.84,71.00
2026-04-23T02:30:00Z,30.84,71.00
2026-04-23T02:33:00Z,30.84,71.00
2026-04-23T02:34:00Z,30.84,71.00
2026-04-23T02:37:00Z,30.84,71.00
2026-04-23T02:40:00Z,30.84,71.00
2026-04-23T02:47:00Z,30.00,71.00
2026-04-23T02:49:00Z,30.00,71.00
2026-04-23T02:50:00Z,30.00,71.00
2026-04-23T02:51:00Z,30.00,71.00
2026-04-23T02:52:00Z,30.00,71.00
2026-04-23T02:53:00Z,30.00,71.00
2026-04-23T02:54:00Z,30.00,71.00
2026-04-23T03:11:00Z,30.00,71.00
2026-04-23T03:18:00Z,30.00,71.00
2026-04-23T03:20:00Z,30.00,71.00
2026-04-23T03:24:00Z,30.00,71.00
2026-04-23T03:28:00Z,30.00,71.00
2026-04-23T03:33:00Z,30.00,71.00
2026-04-23T03:35:00Z,30.00,71.00
2026-04-23T03:38:00Z,30.00,71.00
2026-04-23T03:46:00Z,30.00,71.00
2026-04-23T03:49:00Z,30.00,71.00
2026-04-23T03:50:00Z,30.00,71.00
2026-04-23T03:52:00Z,30.00,71.00
2026-04-23T03:56:00Z,30.00,71.00
2026-04-23T04:04:00Z,30.00,71.00
2026-04-23T04:06:00Z,30.00,71.00
2026-04-23T04:09:00Z,30.00,71.00
2026-04-23T04:11:00Z,30.00,71.00
2026-04-23T04:17:00Z,30.00,71.00
2026-04-23T04:22:00Z,30.00,71.00
2026-04-23T04:24:00Z,30.00,71.00
2026-04-23T04:28:00Z,30.00,71.00
2026-04-23T04:29:00Z,30.00,71.00
2026-04-23T04:35:00Z,30.00,71.00
2026-04-23T04:39:00Z,30.00,71.00
2026-04-23T04:43:00Z,30.00,71.00
2026-04-23T04:46:00Z,31.00,71.00
2026-04-23T04:47:00Z,31.00,71.00
2026-04-23T04:48:00Z,31.00,71.00
2026-04-23T04:49:00Z,31.00,71.00
2026-04-23T04:51:00Z,31.00,71.00
2026-04-23T04:52:00Z,31.00,71.00
2026-04-23T04:56:00Z,31.00,71.00
2026-04-23T04:59:00Z,31.00,71.00
2026-04-23T05:00:00Z,31.00,71.00
2026-04-23T05:01:00Z,31.00,71.00
2026-04-23T05:02:00Z,31.00,71.00
2026-04-23T05:03:00Z,31.00,71.00
2026-04-23T05:10:00Z,31.00,71.00
2026-04-23T05:17:00Z,31.00,72.00
2026-04-23T05:18:00Z,31.00,72.00
2026-04-23T05:19:00Z,31.00,72.00
2026-04-23T05:21:00Z,31.00,72.00
2026-04-23T05:23:00Z,31.00,72.00
2026-04-23T05:26:00Z,31.00,72.00
2026-04-23T05:30:00Z,29.37,72.00
2026-04-23T05:31:00Z,28.00,72.00
2026-04-23T05:34:00Z,28.00,72.00
2026-04-23T05:35:00Z,28.00,72.00
2026-04-23T05:37:00Z,28.00,72.00
2026-04-23T05:38:00Z,28.00,72.00
2026-04-23T05:39:00Z,28.00,72.00
2026-04-23T05:40:00Z,28.00,72.00
2026-04-23T05:41:00Z,28.00,72.00
2026-04-23T05:43:00Z,28.00,72.00
2026-04-23T05:44:00Z,28.00,72.00
2026-04-23T05:45:00Z,28.00,72.00
2026-04-23T05:50:00Z,28.00,72.00
2026-04-23T05:53:00Z,28.00,72.00
2026-04-23T05:56:00Z,28.00,72.00
2026-04-23T05:59:00Z,30.00,72.00
2026-04-23T06:00:00Z,30.00,72.00
2026-04-23T06:01:00Z,30.00,72.00
2026-04-23T06:02:00Z,30.00,72.00
2026-04-23T06:05:00Z,30.00,72.00
2026-04-23T06:06:00Z,30.00,72.00
2026-04-23T06:07:00Z,30.00,72.00
2026-04-23T06:10:00Z,30.00,72.00
2026-04-23T06:11:00Z,30.00,72.00
2026-04-23T06:12:00Z,30.00,72.00
2026-04-23T06:13:00Z,30.00,72.00
2026-04-23T06:16:00Z,30.00,72.00
2026-04-23T06:17:00Z,30.00,72.00
2026-04-23T06:18:00Z,30.00,72.00
2026-04-23T06:21:00Z,30.00,72.00
2026-04-23T06:22:00Z,30.00,72.00
2026-04-23T06:24:00Z,30.00,72.00
2026-04-23T06:25:00Z,30.00,72.00
2026-04-23T06:26:00Z,30.00,72.00
2026-04-23T06:29:00Z,30.00,72.00
2026-04-23T06:31:00Z,30.00,72.00
2026-04-23T06:33:00Z,30.00,72.00
2026-04-23T06:37:00Z,30.00,72.00
2026-04-23T06:41:00Z,30.00,72.00
2026-04-23T06:47:00Z,30.00,72.00
2026-04-23T06:50:00Z,30.00,72.00
2026-04-23T06:57:00Z,30.00,72.00
2026-04-23T06:59:00Z,30.00,72.00
2026-04-23T09:02:00Z,30.00,72.00
2026-04-23T09:04:00Z,30.00,72.00
2026-04-23T09:07:00Z,30.00,72.00
2026-04-23T09:12:00Z,30.00,72.00
2026-04-23T09:13:00Z,30.00,72.00
2026-04-23T09:24:00Z,30.00,72.00
2026-04-23T09:25:00Z,30.00,72.00
2026-04-23T09:35:00Z,30.00,72.00
2026-04-23T09:39:00Z,30.00,72.00
2026-04-23T09:51:00Z,30.00,72.00
2026-04-23T09:52:00Z,30.00,72.00
2026-04-23T10:04:00Z,30.00,72.00
2026-04-23T10:08:00Z,30.00,72.00
2026-04-23T10:22:00Z,28.00,72.00
2026-04-23T10:29:00Z,28.00,72.00
2026-04-23T10:32:00Z,30.00,72.00
2026-04-23T10:35:00Z,30.00,72.00
2026-04-23T10:36:00Z,30.00,72.00
2026-04-23T10:43:00Z,30.00,72.00
2026-04-23T10:45:00Z,30.00,72.00
2026-04-23T10:50:00Z,30.00,72.00
2026-04-23T10:53:00Z,30.00,72.00
2026-04-23T11:28:00Z,30.00,72.00
2026-04-23T11:30:00Z,30.00,72.00
2026-04-23T11:31:00Z,30.00,72.00
2026-04-23T11:32:00Z,30.00,72.00
2026-04-23T11:37:00Z,30.00,72.00
2026-04-23T11:39:00Z,30.00,72.00
2026-04-23T11:40:00Z,30.00,72.00
2026-04-23T11:41:00Z,30.00,72.00
2026-04-23T11:44:00Z,30.00,72.00
2026-04-23T11:47:00Z,30.00,72.00
2026-04-23T11:48:00Z,30.00,72.00
2026-04-23T11:49:00Z,30.00,72.00
2026-04-23T11:51:00Z,30.00,72.00
2026-04-23T11:53:00Z,30.00,72.00
2026-04-23T11:55:00Z,28.00,72.00
2026-04-23T11:56:00Z,28.00,72.00
2026-04-23T11:57:00Z,28.00,72.00
2026-04-23T11:58:00Z,28.00,72.00
2026-04-23T11:59:00Z,28.00,72.00
2026-04-23T12:00:00Z,28.00,72.00
2026-04-23T12:01:00Z,30.00,72.00
2026-04-23T12:02:00Z,30.00,72.00
2026-04-23T12:07:00Z,30.00,72.00
2026-04-23T12:11:00Z,30.00,72.00
2026-04-23T12:12:00Z,30.00,72.00
2026-04-23T12:13:00Z,30.00,72.00
2026-04-23T12:14:00Z,30.00,72.00
2026-04-23T12:17:00Z,30.00,71.02
2026-04-23T12:18:00Z,30.00,71.00
2026-04-23T12:19:00Z,30.00,71.00
2026-04-23T12:22:00Z,30.00,71.00
2026-04-23T12:24:00Z,30.00,71.00
2026-04-23T12:25:00Z,30.00,71.00
2026-04-23T12:27:00Z,30.00,71.00
2026-04-23T12:29:00Z,30.00,71.00
2026-04-23T12:33:00Z,30.00,72.00
2026-04-23T12:34:00Z,30.00,72.00
2026-04-23T12:35:00Z,30.00,72.00
2026-04-23T12:38:00Z,30.00,72.00
2026-04-23T12:39:00Z,30.00,72.00
2026-04-23T12:40:00Z,30.00,72.00
2026-04-23T12:41:00Z,30.00,72.00
2026-04-23T12:42:00Z,30.00,71.00
2026-04-23T12:43:00Z,30.00,72.00
2026-04-23T12:48:00Z,29.00,72.00
2026-04-23T12:49:00Z,29.00,72.00
2026-04-23T12:50:00Z,29.00,72.00
2026-04-23T12:52:00Z,29.00,72.00
2026-04-23T12:53:00Z,29.00,72.87
2026-04-23T12:54:00Z,29.00,72.00
2026-04-23T12:57:00Z,29.00,73.00
2026-04-23T12:58:00Z,29.00,72.00
2026-04-23T12:59:00Z,29.00,73.00
2026-04-23T13:00:00Z,29.00,73.00
2026-04-23T13:01:00Z,29.45,73.00
2026-04-23T13:02:00Z,29.45,73.00
2026-04-23T13:03:00Z,29.45,73.00
2026-04-23T13:04:00Z,29.45,73.00
2026-04-23T13:05:00Z,29.00,72.00
2026-04-23T13:06:00Z,29.00,73.00
2026-04-23T13:08:00Z,29.00,72.01
2026-04-23T13:09:00Z,29.00,72.00
2026-04-23T13:10:00Z,30.00,72.00
2026-04-23T13:13:00Z,30.00,72.00
2026-04-23T13:14:00Z,30.00,72.00
2026-04-23T13:15:00Z,30.00,72.00
2026-04-23T13:18:00Z,30.00,72.00
2026-04-23T13:19:00Z,30.00,72.00
2026-04-23T13:20:00Z,30.00,72.00
2026-04-23T13:21:00Z,30.00,72.00
2026-04-23T13:22:00Z,30.00,72.00
2026-04-23T13:23:00Z,30.00,71.98
2026-04-23T13:24:00Z,30.00,72.00
2026-04-23T13:26:00Z,30.00,72.00
2026-04-23T13:27:00Z,30.00,71.53
2026-04-23T13:28:00Z,30.00,71.53
2026-04-23T13:29:00Z,30.00,72.00
2026-04-23T13:30:00Z,30.00,71.11
2026-04-23T13:31:00Z,30.86,72.80
2026-04-23T13:32:00Z,32.15,69.10
2026-04-23T13:33:00Z,32.90,69.90
2026-04-23T13:34:00Z,31.06,69.06
2026-04-23T13:35:00Z,31.30,69.75
2026-04-23T13:36:00Z,28.63,71.04
2026-04-23T13:37:00Z,28.72,71.04
2026-04-23T13:38:00Z,30.14,72.31
2026-04-23T13:39:00Z,32.45,68.95
2026-04-23T13:40:00Z,33.09,67.41
2026-04-23T13:41:00Z,33.26,67.02
2026-04-23T13:42:00Z,31.00,69.80
2026-04-23T13:43:00Z,31.01,69.97
2026-04-23T13:44:00Z,33.10,68.00
2026-04-23T13:45:00Z,34.43,66.32
2026-04-23T13:46:00Z,35.12,64.96
2026-04-23T13:47:00Z,38.22,63.00
2026-04-23T13:48:00Z,40.36,59.47
2026-04-23T13:49:00Z,41.95,60.82
2026-04-23T13:50:00Z,40.16,60.28
2026-04-23T13:51:00Z,40.06,63.01
2026-04-23T13:52:00Z,33.34,66.76
2026-04-23T13:53:00Z,37.81,62.77
2026-04-23T13:54:00Z,35.24,62.22
2026-04-23T13:55:00Z,36.65,62.55
2026-04-23T13:56:00Z,40.00,60.92
2026-04-23T13:57:00Z,41.60,60.06
2026-04-23T13:58:00Z,40.95,58.85
2026-04-23T13:59:00Z,38.00,62.04
2026-04-23T14:00:00Z,38.12,59.52
2026-04-23T14:01:00Z,41.15,59.55
2026-04-23T14:02:00Z,37.18,63.35
2026-04-23T14:03:00Z,31.78,68.88
2026-04-23T14:04:00Z,30.72,67.51
2026-04-23T14:05:00Z,36.83,63.19
2026-04-23T14:06:00Z,41.62,59.90
2026-04-23T14:07:00Z,40.12,60.00
2026-04-23T14:08:00Z,38.08,62.75
2026-04-23T14:09:00Z,38.00,63.54
2026-04-23T14:10:00Z,37.02,63.04
2026-04-23T14:11:00Z,35.06,66.42
2026-04-23T14:12:00Z,36.01,64.71
2026-04-23T14:13:00Z,36.93,65.71
2026-04-23T14:14:00Z,39.33,63.06
2026-04-23T14:15:00Z,41.09,59.89
2026-04-23T14:16:00Z,40.89,60.11
2026-04-23T14:17:00Z,41.03,58.38
2026-04-23T14:18:00Z,52.61,46.01
2026-04-23T14:19:00Z,47.95,54.14
2026-04-23T14:20:00Z,48.49,50.98
2026-04-23T14:21:00Z,41.16,59.17
2026-04-23T14:22:00Z,56.13,42.30
2026-04-23T14:23:00Z,65.46,34.96
2026-04-23T14:24:00Z,63.95,36.00
2026-04-23T14:25:00Z,62.62,42.27
2026-04-23T14:26:00Z,61.53,43.38
2026-04-23T14:27:00Z,61.67,38.91
2026-04-23T14:28:00Z,54.80,36.78
2026-04-23T14:29:00Z,65.69,40.33
2026-04-23T14:30:00Z,63.70,35.50
2026-04-23T14:31:00Z,65.26,36.98
2026-04-23T14:32:00Z,67.35,32.88
2026-04-23T14:33:00Z,68.42,32.19
2026-04-23T14:34:00Z,69.89,31.35
2026-04-23T14:35:00Z,71.17,29.41
2026-04-23T14:36:00Z,73.30,28.81
2026-04-23T14:37:00Z,72.15,29.96
2026-04-23T14:38:00Z,71.97,24.97
2026-04-23T14:39:00Z,85.72,14.61
2026-04-23T14:40:00Z,86.65,12.59
2026-04-23T14:41:00Z,86.23,14.42
2026-04-23T14:42:00Z,86.07,14.04
2026-04-23T14:43:00Z,89.72,10.58
2026-04-23T14:44:00Z,89.84,10.92
2026-04-23T14:45:00Z,92.74,7.74
2026-04-23T14:46:00Z,92.83,7.74
2026-04-23T14:47:00Z,97.42,2.38
2026-04-23T14:48:00Z,97.95,1.30
2026-04-23T14:49:00Z,97.93,2.03
2026-04-23T14:50:00Z,98.94,1.01
2026-04-23T14:51:00Z,99.00,1.00
2026-04-23T14:52:00Z,99.00,1.00
2026-04-23T14:53:00Z,99.00,1.00
2026-04-23T14:54:00Z,99.00,1.00
2026-04-23T14:55:00Z,99.00,1.00
2026-04-23T14:56:00Z,99.00,1.00
2026-04-23T14:57:00Z,98.92,1.83
2026-04-23T14:58:00Z,99.00,1.00
2026-04-23T14:59:00Z,99.00,1.00
2026-04-23T15:00:00Z,99.00,1.00
2026-04-23T15:01:00Z,99.00,1.00
2026-04-23T15:02:00Z,99.00,1.00
