# event_ticker=KXATPMATCH-26FEB18LEHBER
# final_score=6-2 6-1
# match_winner=Jiri Lehecka
# fav_player=Jiri Lehecka
# dog_player=Zizou Bergs
# kalshi_date=2026-02-18
timestamp,Jiri Lehecka,Zizou Bergs
2026-02-18T06:08:00Z,68.00,33.00
2026-02-18T06:10:00Z,69.00,33.00
2026-02-18T06:14:00Z,69.00,31.00
2026-02-18T06:15:00Z,69.00,31.00
2026-02-18T06:16:00Z,69.00,31.00
2026-02-18T06:20:00Z,69.00,31.00
2026-02-18T06:22:00Z,68.97,31.00
2026-02-18T06:23:00Z,68.97,33.00
2026-02-18T06:24:00Z,68.00,33.00
2026-02-18T06:27:00Z,68.39,33.00
2026-02-18T06:33:00Z,69.00,33.00
2026-02-18T06:35:00Z,68.00,33.00
2026-02-18T06:38:00Z,68.82,33.00
2026-02-18T06:39:00Z,69.00,33.00
2026-02-18T06:42:00Z,69.00,33.00
2026-02-18T06:43:00Z,69.00,33.00
2026-02-18T06:49:00Z,69.00,33.00
2026-02-18T06:50:00Z,69.00,33.00
2026-02-18T06:52:00Z,69.00,33.00
2026-02-18T06:57:00Z,69.00,33.00
2026-02-18T07:17:00Z,69.00,33.00
2026-02-18T07:22:00Z,69.00,32.00
2026-02-18T07:26:00Z,69.00,32.00
2026-02-18T07:33:00Z,69.00,32.00
2026-02-18T07:34:00Z,69.00,32.00
2026-02-18T07:36:00Z,69.00,32.00
2026-02-18T07:42:00Z,66.00,32.00
2026-02-18T07:45:00Z,69.00,32.00
2026-02-18T07:52:00Z,69.00,32.00
2026-02-18T07:53:00Z,69.00,32.00
2026-02-18T07:56:00Z,69.00,32.00
2026-02-18T08:01:00Z,69.00,32.00
2026-02-18T08:03:00Z,69.00,32.00
2026-02-18T08:08:00Z,69.00,32.00
2026-02-18T08:11:00Z,69.00,32.00
2026-02-18T08:24:00Z,69.00,32.00
2026-02-18T08:28:00Z,68.00,32.00
2026-02-18T08:35:00Z,68.00,32.00
2026-02-18T08:38:00Z,68.25,32.00
2026-02-18T08:39:00Z,68.25,32.45
2026-02-18T08:41:00Z,69.00,32.45
2026-02-18T08:43:00Z,69.00,32.45
2026-02-18T08:51:00Z,69.00,32.45
2026-02-18T08:52:00Z,69.00,32.45
2026-02-18T08:55:00Z,69.00,32.45
2026-02-18T08:56:00Z,69.00,33.00
2026-02-18T09:00:00Z,69.00,33.00
2026-02-18T09:02:00Z,69.00,33.00
2026-02-18T09:11:00Z,69.00,33.00
2026-02-18T09:20:00Z,69.00,33.00
2026-02-18T09:28:00Z,68.00,33.00
2026-02-18T09:40:00Z,69.00,33.00
2026-02-18T09:42:00Z,69.00,33.00
2026-02-18T09:43:00Z,69.00,33.00
2026-02-18T10:10:00Z,69.00,33.00
2026-02-18T10:11:00Z,69.00,32.82
2026-02-18T10:19:00Z,69.00,33.00
2026-02-18T10:21:00Z,69.00,33.00
2026-02-18T10:28:00Z,69.00,33.00
2026-02-18T10:32:00Z,69.00,33.00
2026-02-18T10:40:00Z,68.00,33.00
2026-02-18T10:47:00Z,68.00,33.00
2026-02-18T10:48:00Z,68.00,33.00
2026-02-18T10:52:00Z,68.00,33.00
2026-02-18T10:59:00Z,67.69,33.00
2026-02-18T11:00:00Z,68.00,33.00
2026-02-18T11:01:00Z,68.00,33.00
2026-02-18T11:06:00Z,68.00,33.00
2026-02-18T11:09:00Z,68.00,33.00
2026-02-18T11:10:00Z,68.18,33.00
2026-02-18T11:11:00Z,69.00,33.00
2026-02-18T11:15:00Z,69.00,32.00
2026-02-18T11:22:00Z,69.00,32.00
2026-02-18T11:27:00Z,69.00,32.00
2026-02-18T11:28:00Z,69.00,32.00
2026-02-18T11:29:00Z,69.00,32.00
2026-02-18T11:33:00Z,68.45,32.00
2026-02-18T11:36:00Z,68.00,32.00
2026-02-18T11:37:00Z,68.00,32.00
2026-02-18T11:38:00Z,68.00,32.00
2026-02-18T11:40:00Z,68.00,33.00
2026-02-18T11:42:00Z,68.00,33.00
2026-02-18T11:44:00Z,68.00,33.00
2026-02-18T11:47:00Z,68.00,33.00
2026-02-18T11:48:00Z,68.00,33.00
2026-02-18T11:49:00Z,68.00,33.00
2026-02-18T11:50:00Z,68.00,33.00
2026-02-18T11:51:00Z,68.00,33.00
2026-02-18T11:55:00Z,68.00,33.00
2026-02-18T11:56:00Z,68.00,33.00
2026-02-18T11:57:00Z,68.00,33.00
2026-02-18T12:02:00Z,68.00,33.00
2026-02-18T12:10:00Z,68.00,33.00
2026-02-18T12:15:00Z,68.00,33.00
2026-02-18T12:17:00Z,68.00,33.00
2026-02-18T12:18:00Z,68.00,33.00
2026-02-18T12:22:00Z,68.00,33.00
2026-02-18T12:23:00Z,67.88,33.00
2026-02-18T12:24:00Z,68.00,33.00
2026-02-18T12:25:00Z,68.00,33.00
2026-02-18T12:26:00Z,68.00,33.00
2026-02-18T12:27:00Z,68.00,33.00
2026-02-18T12:30:00Z,68.00,33.00
2026-02-18T12:31:00Z,68.00,33.00
2026-02-18T12:32:00Z,68.00,33.00
2026-02-18T12:33:00Z,68.00,33.00
2026-02-18T12:34:00Z,68.00,33.00
2026-02-18T12:36:00Z,68.00,33.00
2026-02-18T12:40:00Z,68.00,33.00
2026-02-18T12:41:00Z,68.00,33.00
2026-02-18T12:42:00Z,68.00,33.00
2026-02-18T12:43:00Z,68.00,33.00
2026-02-18T12:44:00Z,67.23,33.00
2026-02-18T12:45:00Z,67.84,32.55
2026-02-18T12:46:00Z,64.68,35.32
2026-02-18T12:47:00Z,64.85,38.24
2026-02-18T12:48:00Z,62.92,40.00
2026-02-18T12:49:00Z,66.61,34.10
2026-02-18T12:50:00Z,67.05,32.66
2026-02-18T12:51:00Z,65.62,36.59
2026-02-18T12:52:00Z,61.23,38.00
2026-02-18T12:53:00Z,63.14,38.29
2026-02-18T12:54:00Z,63.02,37.97
2026-02-18T12:55:00Z,61.44,39.31
2026-02-18T12:56:00Z,64.67,37.00
2026-02-18T12:57:00Z,66.00,35.00
2026-02-18T12:58:00Z,66.00,35.00
2026-02-18T12:59:00Z,63.71,38.18
2026-02-18T13:00:00Z,62.99,37.29
2026-02-18T13:01:00Z,62.25,37.41
2026-02-18T13:02:00Z,61.27,39.07
2026-02-18T13:03:00Z,57.80,45.99
2026-02-18T13:04:00Z,57.58,43.90
2026-02-18T13:05:00Z,62.29,37.60
2026-02-18T13:06:00Z,65.01,35.78
2026-02-18T13:07:00Z,66.96,35.00
2026-02-18T13:08:00Z,71.32,29.04
2026-02-18T13:09:00Z,72.96,26.24
2026-02-18T13:10:00Z,81.03,15.50
2026-02-18T13:11:00Z,82.03,17.97
2026-02-18T13:12:00Z,81.13,17.56
2026-02-18T13:13:00Z,82.71,18.00
2026-02-18T13:14:00Z,85.74,16.76
2026-02-18T13:15:00Z,85.93,16.00
2026-02-18T13:16:00Z,84.37,16.86
2026-02-18T13:17:00Z,87.19,13.22
2026-02-18T13:18:00Z,88.66,10.49
2026-02-18T13:19:00Z,87.95,11.56
2026-02-18T13:20:00Z,88.00,12.00
2026-02-18T13:21:00Z,88.00,11.99
2026-02-18T13:22:00Z,87.96,12.00
2026-02-18T13:23:00Z,88.00,12.00
2026-02-18T13:24:00Z,87.96,12.00
2026-02-18T13:25:00Z,87.12,12.14
2026-02-18T13:26:00Z,83.36,17.26
2026-02-18T13:27:00Z,82.82,18.55
2026-02-18T13:28:00Z,83.67,17.17
2026-02-18T13:29:00Z,88.71,13.29
2026-02-18T13:30:00Z,90.00,11.50
2026-02-18T13:31:00Z,89.33,10.31
2026-02-18T13:32:00Z,94.70,5.84
2026-02-18T13:33:00Z,96.92,3.37
2026-02-18T13:34:00Z,97.65,2.40
2026-02-18T13:35:00Z,98.03,2.67
2026-02-18T13:36:00Z,97.69,2.07
2026-02-18T13:37:00Z,97.03,3.00
2026-02-18T13:38:00Z,98.27,2.96
2026-02-18T13:40:00Z,97.00,2.68
2026-02-18T13:41:00Z,96.20,3.00
2026-02-18T13:42:00Z,98.65,1.02
2026-02-18T13:43:00Z,98.65,1.00
2026-02-18T13:44:00Z,99.00,1.00
2026-02-18T13:45:00Z,99.00,1.00
2026-02-18T13:46:00Z,99.00,1.00
2026-02-18T13:47:00Z,99.00,1.00
2026-02-18T13:48:00Z,99.00,1.00
2026-02-18T13:49:00Z,99.00,1.00
2026-02-18T13:50:00Z,99.00,1.00
2026-02-18T13:51:00Z,99.00,1.00
2026-02-18T13:52:00Z,99.00,1.00
2026-02-18T13:53:00Z,99.00,1.00
2026-02-18T13:54:00Z,99.00,1.00
2026-02-18T13:55:00Z,99.00,1.00
