# event_ticker=KXATPMATCH-26MAR18BUSDZU
# final_score=6-7(6) 7-6(6) 6-1
# score_resolution=6-7 7-6 6-1
# match_winner=Damir Dzumhur
# fav_player=Damir Dzumhur
# dog_player=Ignacio Buse
# kalshi_date=2026-03-18
timestamp,Damir Dzumhur,Ignacio Buse
2026-03-19T18:59:00Z,34.00,67.00
2026-03-19T19:00:00Z,34.00,67.00
2026-03-19T19:01:00Z,34.00,67.00
2026-03-19T19:03:00Z,34.00,67.00
2026-03-19T19:04:00Z,34.00,67.00
2026-03-19T19:05:00Z,34.00,67.00
2026-03-19T19:06:00Z,34.00,67.00
2026-03-19T19:07:00Z,34.00,67.00
2026-03-19T19:08:00Z,34.00,67.00
2026-03-19T19:10:00Z,34.00,67.00
2026-03-19T19:12:00Z,34.00,67.00
2026-03-19T19:13:00Z,34.00,67.00
2026-03-19T19:18:00Z,34.00,67.00
2026-03-19T19:19:00Z,34.00,68.00
2026-03-19T19:21:00Z,34.00,68.00
2026-03-19T19:23:00Z,34.00,68.00
2026-03-19T19:24:00Z,34.00,68.00
2026-03-19T19:25:00Z,34.00,68.00
2026-03-19T19:26:00Z,34.00,67.00
2026-03-19T19:27:00Z,34.00,67.00
2026-03-19T19:28:00Z,34.00,67.00
2026-03-19T19:29:00Z,34.00,67.91
2026-03-19T19:30:00Z,34.00,68.00
2026-03-19T19:32:00Z,34.00,68.00
2026-03-19T19:34:00Z,34.00,68.00
2026-03-19T19:37:00Z,34.00,67.08
2026-03-19T19:38:00Z,34.00,67.00
2026-03-19T19:39:00Z,34.00,67.00
2026-03-19T19:40:00Z,34.00,67.00
2026-03-19T19:41:00Z,34.00,67.00
2026-03-19T19:42:00Z,34.00,67.00
2026-03-19T19:43:00Z,34.00,67.00
2026-03-19T19:44:00Z,34.00,66.18
2026-03-19T19:52:00Z,34.00,67.00
2026-03-19T19:53:00Z,34.00,67.00
2026-03-19T19:55:00Z,34.00,67.00
2026-03-19T19:56:00Z,31.76,67.05
2026-03-19T19:57:00Z,34.02,67.55
2026-03-19T19:58:00Z,31.00,71.76
2026-03-19T19:59:00Z,31.00,66.07
2026-03-19T20:00:00Z,35.00,66.99
2026-03-19T20:01:00Z,35.90,63.06
2026-03-19T20:02:00Z,39.00,62.00
2026-03-19T20:03:00Z,40.00,59.87
2026-03-19T20:04:00Z,39.84,63.58
2026-03-19T20:05:00Z,35.43,66.43
2026-03-19T20:06:00Z,32.76,67.61
2026-03-19T20:07:00Z,35.00,65.00
2026-03-19T20:08:00Z,35.63,65.00
2026-03-19T20:09:00Z,32.92,69.07
2026-03-19T20:10:00Z,29.84,72.02
2026-03-19T20:11:00Z,29.84,75.78
2026-03-19T20:12:00Z,22.00,77.59
2026-03-19T20:13:00Z,22.00,78.00
2026-03-19T20:14:00Z,26.77,76.62
2026-03-19T20:15:00Z,26.77,78.00
2026-03-19T20:16:00Z,20.00,81.03
2026-03-19T20:17:00Z,20.00,81.00
2026-03-19T20:18:00Z,20.00,80.81
2026-03-19T20:19:00Z,20.00,79.00
2026-03-19T20:20:00Z,22.11,79.00
2026-03-19T20:21:00Z,20.00,79.00
2026-03-19T20:22:00Z,20.00,80.89
2026-03-19T20:23:00Z,20.00,82.34
2026-03-19T20:24:00Z,22.00,82.34
2026-03-19T20:25:00Z,21.00,82.34
2026-03-19T20:26:00Z,21.00,78.99
2026-03-19T20:27:00Z,21.00,82.00
2026-03-19T20:28:00Z,18.00,83.00
2026-03-19T20:29:00Z,19.00,83.00
2026-03-19T20:30:00Z,21.00,81.00
2026-03-19T20:31:00Z,21.00,80.00
2026-03-19T20:33:00Z,24.88,78.21
2026-03-19T20:34:00Z,32.92,69.79
2026-03-19T20:35:00Z,22.63,77.00
2026-03-19T20:36:00Z,33.81,67.72
2026-03-19T20:37:00Z,43.00,59.22
2026-03-19T20:38:00Z,47.52,53.99
2026-03-19T20:39:00Z,47.15,53.78
2026-03-19T20:40:00Z,45.09,53.83
2026-03-19T20:41:00Z,43.20,57.99
2026-03-19T20:42:00Z,45.14,58.32
2026-03-19T20:43:00Z,42.54,59.06
2026-03-19T20:44:00Z,44.15,58.77
2026-03-19T20:45:00Z,43.71,59.73
2026-03-19T20:46:00Z,41.78,57.54
2026-03-19T20:47:00Z,35.78,61.05
2026-03-19T20:48:00Z,33.87,69.68
2026-03-19T20:49:00Z,27.00,73.77
2026-03-19T20:50:00Z,23.00,76.26
2026-03-19T20:51:00Z,19.08,82.11
2026-03-19T20:52:00Z,21.31,79.71
2026-03-19T20:53:00Z,29.21,72.31
2026-03-19T20:54:00Z,40.28,62.05
2026-03-19T20:55:00Z,25.97,70.86
2026-03-19T20:56:00Z,19.00,81.33
2026-03-19T20:57:00Z,18.99,81.18
2026-03-19T20:58:00Z,32.00,86.12
2026-03-19T20:59:00Z,16.17,80.67
2026-03-19T21:00:00Z,30.13,79.78
2026-03-19T21:01:00Z,22.05,81.30
2026-03-19T21:02:00Z,24.46,80.14
2026-03-19T21:03:00Z,34.24,80.14
2026-03-19T21:04:00Z,28.34,73.20
2026-03-19T21:05:00Z,33.00,67.59
2026-03-19T21:06:00Z,22.60,77.47
2026-03-19T21:07:00Z,19.16,81.53
2026-03-19T21:08:00Z,18.15,81.30
2026-03-19T21:09:00Z,22.46,80.53
2026-03-19T21:10:00Z,19.14,81.28
2026-03-19T21:11:00Z,19.57,79.56
2026-03-19T21:12:00Z,22.25,80.44
2026-03-19T21:13:00Z,21.18,79.78
2026-03-19T21:14:00Z,21.06,77.34
2026-03-19T21:15:00Z,20.89,81.95
2026-03-19T21:16:00Z,19.00,82.00
2026-03-19T21:17:00Z,19.00,82.88
2026-03-19T21:18:00Z,19.19,82.79
2026-03-19T21:19:00Z,22.27,80.56
2026-03-19T21:20:00Z,25.21,77.77
2026-03-19T21:21:00Z,28.99,67.48
2026-03-19T21:22:00Z,25.28,79.69
2026-03-19T21:23:00Z,20.78,80.42
2026-03-19T21:24:00Z,19.99,81.00
2026-03-19T21:25:00Z,21.30,81.10
2026-03-19T21:26:00Z,16.67,84.69
2026-03-19T21:27:00Z,18.97,82.99
2026-03-19T21:28:00Z,21.90,78.57
2026-03-19T21:29:00Z,21.96,77.37
2026-03-19T21:30:00Z,26.31,73.10
2026-03-19T21:31:00Z,31.10,71.90
2026-03-19T21:32:00Z,26.38,74.89
2026-03-19T21:33:00Z,23.57,79.03
2026-03-19T21:34:00Z,21.58,78.71
2026-03-19T21:35:00Z,20.81,80.00
2026-03-19T21:36:00Z,16.38,80.91
2026-03-19T21:37:00Z,21.77,80.37
2026-03-19T21:38:00Z,21.97,79.01
2026-03-19T21:39:00Z,15.52,77.17
2026-03-19T21:40:00Z,27.84,75.11
2026-03-19T21:41:00Z,24.68,76.08
2026-03-19T21:42:00Z,19.06,82.37
2026-03-19T21:43:00Z,19.00,82.90
2026-03-19T21:44:00Z,15.26,86.96
2026-03-19T21:45:00Z,18.62,86.00
2026-03-19T21:46:00Z,21.95,79.83
2026-03-19T21:47:00Z,23.00,77.72
2026-03-19T21:48:00Z,25.00,76.98
2026-03-19T21:49:00Z,20.74,80.78
2026-03-19T21:50:00Z,18.69,82.92
2026-03-19T21:51:00Z,18.54,81.97
2026-03-19T21:52:00Z,18.89,82.67
2026-03-19T21:53:00Z,13.24,89.10
2026-03-19T21:54:00Z,14.91,86.02
2026-03-19T21:55:00Z,21.46,79.59
2026-03-19T21:56:00Z,18.83,80.73
2026-03-19T21:57:00Z,18.90,80.58
2026-03-19T21:58:00Z,16.64,83.52
2026-03-19T21:59:00Z,19.55,83.15
2026-03-19T22:00:00Z,17.57,85.99
2026-03-19T22:01:00Z,21.54,85.24
2026-03-19T22:02:00Z,18.11,80.20
2026-03-19T22:03:00Z,15.07,90.85
2026-03-19T22:04:00Z,24.09,78.31
2026-03-19T22:05:00Z,36.48,71.30
2026-03-19T22:06:00Z,47.36,52.61
2026-03-19T22:07:00Z,47.78,52.76
2026-03-19T22:08:00Z,49.18,54.87
2026-03-19T22:09:00Z,48.83,54.36
2026-03-19T22:10:00Z,49.35,53.80
2026-03-19T22:11:00Z,52.16,50.64
2026-03-19T22:12:00Z,51.38,49.96
2026-03-19T22:13:00Z,54.17,49.24
2026-03-19T22:14:00Z,60.55,41.32
2026-03-19T22:15:00Z,67.77,30.30
2026-03-19T22:16:00Z,70.00,33.13
2026-03-19T22:17:00Z,60.62,45.42
2026-03-19T22:18:00Z,60.67,42.64
2026-03-19T22:19:00Z,68.87,33.66
2026-03-19T22:20:00Z,69.54,35.48
2026-03-19T22:21:00Z,66.50,37.61
2026-03-19T22:22:00Z,78.46,23.88
2026-03-19T22:23:00Z,83.25,15.82
2026-03-19T22:24:00Z,91.83,9.28
2026-03-19T22:25:00Z,91.04,9.62
2026-03-19T22:26:00Z,90.90,9.60
2026-03-19T22:27:00Z,94.46,5.94
2026-03-19T22:28:00Z,92.60,6.91
2026-03-19T22:29:00Z,96.40,3.68
2026-03-19T22:30:00Z,98.89,1.16
2026-03-19T22:31:00Z,99.00,1.00
2026-03-19T22:32:00Z,99.00,1.00
2026-03-19T22:33:00Z,99.00,1.00
2026-03-19T22:34:00Z,99.00,1.00
2026-03-19T22:35:00Z,99.00,1.00
2026-03-19T22:36:00Z,99.00,1.00
2026-03-19T22:37:00Z,99.00,1.00
