# event_ticker=KXATPMATCH-26FEB20KORRUU
# final_score=4-6 6-2 6-2
# score_resolution=6-4 2-6 2-6
# match_winner=Sebastian Korda
# fav_player=Casper Ruud
# dog_player=Sebastian Korda
# kalshi_date=2026-02-20
timestamp,Casper Ruud,Sebastian Korda
2026-02-20T12:00:00Z,48.00,53.00
2026-02-20T12:01:00Z,48.00,53.00
2026-02-20T12:03:00Z,48.00,53.00
2026-02-20T12:11:00Z,48.00,53.00
2026-02-20T12:12:00Z,48.00,53.00
2026-02-20T12:21:00Z,48.00,53.00
2026-02-20T12:29:00Z,48.00,53.00
2026-02-20T12:33:00Z,48.00,53.00
2026-02-20T12:34:00Z,48.00,53.00
2026-02-20T12:35:00Z,48.00,53.00
2026-02-20T12:39:00Z,49.00,53.00
2026-02-20T12:40:00Z,49.00,54.00
2026-02-20T12:43:00Z,48.99,54.00
2026-02-20T12:47:00Z,48.00,54.00
2026-02-20T12:50:00Z,47.00,54.00
2026-02-20T12:56:00Z,47.00,54.00
2026-02-20T12:59:00Z,47.00,54.00
2026-02-20T13:01:00Z,47.00,54.00
2026-02-20T13:08:00Z,47.00,54.00
2026-02-20T13:11:00Z,47.00,54.00
2026-02-20T13:15:00Z,47.00,54.00
2026-02-20T13:16:00Z,47.00,54.00
2026-02-20T13:20:00Z,47.00,54.00
2026-02-20T13:21:00Z,47.00,54.00
2026-02-20T13:24:00Z,48.00,54.00
2026-02-20T13:25:00Z,48.00,54.00
2026-02-20T13:26:00Z,47.00,54.00
2026-02-20T13:27:00Z,47.00,54.00
2026-02-20T13:28:00Z,47.00,54.00
2026-02-20T13:29:00Z,46.59,54.00
2026-02-20T13:31:00Z,48.00,54.00
2026-02-20T13:35:00Z,48.00,54.00
2026-02-20T13:37:00Z,48.00,54.00
2026-02-20T13:40:00Z,48.00,54.00
2026-02-20T13:44:00Z,48.00,54.00
2026-02-20T13:53:00Z,48.00,54.00
2026-02-20T14:00:00Z,48.00,54.00
2026-02-20T14:01:00Z,48.00,54.00
2026-02-20T14:02:00Z,48.00,54.00
2026-02-20T14:07:00Z,48.00,54.00
2026-02-20T14:10:00Z,48.00,54.00
2026-02-20T14:11:00Z,48.00,54.00
2026-02-20T14:12:00Z,48.00,54.00
2026-02-20T14:13:00Z,48.00,54.00
2026-02-20T14:14:00Z,48.00,54.00
2026-02-20T14:15:00Z,48.00,54.00
2026-02-20T14:21:00Z,47.00,54.00
2026-02-20T14:25:00Z,47.00,54.00
2026-02-20T14:26:00Z,47.00,54.00
2026-02-20T14:30:00Z,47.00,54.00
2026-02-20T14:33:00Z,47.00,54.00
2026-02-20T14:34:00Z,47.00,54.00
2026-02-20T14:37:00Z,47.00,54.00
2026-02-20T14:44:00Z,47.00,54.00
2026-02-20T14:46:00Z,47.00,54.00
2026-02-20T14:47:00Z,47.00,54.00
2026-02-20T14:48:00Z,47.00,55.00
2026-02-20T14:53:00Z,47.00,55.00
2026-02-20T14:54:00Z,47.00,55.00
2026-02-20T14:56:00Z,47.00,55.00
2026-02-20T14:58:00Z,47.00,55.00
2026-02-20T14:59:00Z,47.00,55.00
2026-02-20T15:01:00Z,47.00,55.00
2026-02-20T15:02:00Z,47.00,54.00
2026-02-20T15:03:00Z,47.00,54.00
2026-02-20T15:04:00Z,47.00,54.00
2026-02-20T15:07:00Z,47.00,55.00
2026-02-20T15:08:00Z,47.00,55.00
2026-02-20T15:10:00Z,47.00,55.00
2026-02-20T15:13:00Z,47.00,55.00
2026-02-20T15:14:00Z,46.00,55.00
2026-02-20T15:16:00Z,47.00,55.00
2026-02-20T15:17:00Z,47.00,55.00
2026-02-20T15:20:00Z,47.00,55.00
2026-02-20T15:25:00Z,47.00,55.00
2026-02-20T15:27:00Z,47.00,54.00
2026-02-20T15:32:00Z,47.00,54.00
2026-02-20T15:33:00Z,46.98,54.32
2026-02-20T15:34:00Z,46.00,54.32
2026-02-20T15:36:00Z,48.00,54.32
2026-02-20T15:37:00Z,48.00,54.00
2026-02-20T15:38:00Z,48.00,54.00
2026-02-20T15:39:00Z,48.00,54.00
2026-02-20T15:40:00Z,48.00,54.00
2026-02-20T15:42:00Z,48.00,54.00
2026-02-20T15:43:00Z,48.00,54.00
2026-02-20T15:45:00Z,48.00,54.00
2026-02-20T15:46:00Z,48.00,54.00
2026-02-20T15:47:00Z,47.00,54.00
2026-02-20T15:53:00Z,47.00,54.00
2026-02-20T15:54:00Z,47.00,54.00
2026-02-20T15:55:00Z,47.00,54.00
2026-02-20T15:56:00Z,47.01,54.00
2026-02-20T15:57:00Z,48.00,54.00
2026-02-20T15:58:00Z,48.00,54.00
2026-02-20T16:01:00Z,48.00,54.00
2026-02-20T16:02:00Z,48.00,54.00
2026-02-20T16:03:00Z,48.00,54.00
2026-02-20T16:04:00Z,48.00,54.00
2026-02-20T16:09:00Z,48.00,54.00
2026-02-20T16:11:00Z,48.00,54.00
2026-02-20T16:12:00Z,48.00,54.00
2026-02-20T16:13:00Z,48.00,52.10
2026-02-20T16:14:00Z,48.00,52.10
2026-02-20T16:15:00Z,48.00,54.00
2026-02-20T16:17:00Z,48.00,54.00
2026-02-20T16:18:00Z,48.00,54.00
2026-02-20T16:19:00Z,48.00,54.00
2026-02-20T16:21:00Z,48.00,54.00
2026-02-20T16:22:00Z,47.00,54.00
2026-02-20T16:23:00Z,47.00,54.00
2026-02-20T16:24:00Z,47.00,54.00
2026-02-20T16:26:00Z,47.00,54.00
2026-02-20T16:31:00Z,47.00,54.00
2026-02-20T16:32:00Z,46.00,54.00
2026-02-20T16:33:00Z,46.00,54.00
2026-02-20T16:35:00Z,47.82,54.00
2026-02-20T16:36:00Z,47.29,54.00
2026-02-20T16:37:00Z,48.00,54.00
2026-02-20T16:38:00Z,48.00,54.00
2026-02-20T16:39:00Z,48.00,54.00
2026-02-20T16:44:00Z,48.00,54.00
2026-02-20T16:49:00Z,48.00,54.00
2026-02-20T16:50:00Z,48.00,54.00
2026-02-20T16:52:00Z,48.00,54.00
2026-02-20T16:54:00Z,48.00,54.00
2026-02-20T16:57:00Z,48.00,54.00
2026-02-20T16:59:00Z,48.00,53.00
2026-02-20T17:00:00Z,48.00,53.00
2026-02-20T17:01:00Z,47.00,53.00
2026-02-20T17:02:00Z,48.00,53.00
2026-02-20T17:03:00Z,48.00,53.00
2026-02-20T17:05:00Z,48.00,53.00
2026-02-20T17:06:00Z,48.00,53.00
2026-02-20T17:07:00Z,48.00,53.00
2026-02-20T17:10:00Z,48.00,52.00
2026-02-20T17:11:00Z,48.00,52.00
2026-02-20T17:12:00Z,48.00,52.00
2026-02-20T17:13:00Z,48.00,52.00
2026-02-20T17:14:00Z,48.00,52.00
2026-02-20T17:15:00Z,48.00,52.00
2026-02-20T17:16:00Z,48.00,52.00
2026-02-20T17:20:00Z,48.00,52.00
2026-02-20T17:21:00Z,48.00,52.00
2026-02-20T17:22:00Z,48.00,52.00
2026-02-20T17:23:00Z,48.00,52.00
2026-02-20T17:24:00Z,48.00,52.00
2026-02-20T17:25:00Z,47.00,51.13
2026-02-20T17:26:00Z,48.00,52.69
2026-02-20T17:28:00Z,48.00,53.00
2026-02-20T17:30:00Z,48.00,53.00
2026-02-20T17:31:00Z,48.00,53.00
2026-02-20T17:33:00Z,48.00,53.00
2026-02-20T17:34:00Z,48.00,52.00
2026-02-20T17:35:00Z,48.00,53.00
2026-02-20T17:36:00Z,48.00,53.00
2026-02-20T17:37:00Z,48.00,53.00
2026-02-20T17:39:00Z,48.00,53.00
2026-02-20T17:42:00Z,48.00,53.00
2026-02-20T17:43:00Z,48.00,53.00
2026-02-20T17:44:00Z,48.00,53.00
2026-02-20T17:45:00Z,48.00,53.00
2026-02-20T17:47:00Z,48.00,53.00
2026-02-20T17:49:00Z,48.00,53.00
2026-02-20T17:50:00Z,48.00,53.00
2026-02-20T17:51:00Z,48.00,53.00
2026-02-20T17:52:00Z,48.00,53.00
2026-02-20T17:53:00Z,48.00,53.00
2026-02-20T17:54:00Z,48.00,53.00
2026-02-20T17:56:00Z,48.00,53.00
2026-02-20T17:57:00Z,48.00,53.00
2026-02-20T17:58:00Z,48.46,53.00
2026-02-20T17:59:00Z,48.46,53.00
2026-02-20T18:00:00Z,48.46,53.00
2026-02-20T18:01:00Z,48.56,53.00
2026-02-20T18:04:00Z,49.00,53.00
2026-02-20T18:06:00Z,49.00,53.00
2026-02-20T18:08:00Z,49.00,53.00
2026-02-20T18:09:00Z,49.00,53.00
2026-02-20T18:11:00Z,49.00,53.00
2026-02-20T18:12:00Z,49.00,53.00
2026-02-20T18:13:00Z,49.00,53.00
2026-02-20T18:15:00Z,49.00,53.00
2026-02-20T18:16:00Z,49.00,51.00
2026-02-20T18:18:00Z,49.00,53.00
2026-02-20T18:19:00Z,48.00,53.00
2026-02-20T18:21:00Z,48.00,53.00
2026-02-20T18:23:00Z,48.00,52.00
2026-02-20T18:26:00Z,48.00,53.00
2026-02-20T18:27:00Z,48.00,53.00
2026-02-20T18:30:00Z,48.00,53.00
2026-02-20T18:31:00Z,48.00,53.00
2026-02-20T18:32:00Z,48.00,53.00
2026-02-20T18:33:00Z,48.00,53.00
2026-02-20T18:35:00Z,48.00,53.00
2026-02-20T18:36:00Z,48.00,53.00
2026-02-20T18:37:00Z,48.00,53.00
2026-02-20T18:38:00Z,48.00,53.00
2026-02-20T18:39:00Z,48.00,53.00
2026-02-20T18:44:00Z,48.00,53.00
2026-02-20T18:46:00Z,48.00,53.00
2026-02-20T18:47:00Z,48.00,53.00
2026-02-20T18:48:00Z,48.00,53.00
2026-02-20T18:49:00Z,48.00,53.00
2026-02-20T18:50:00Z,48.00,53.00
2026-02-20T18:51:00Z,48.00,53.00
2026-02-20T18:52:00Z,48.00,53.00
2026-02-20T18:53:00Z,48.00,53.00
2026-02-20T18:55:00Z,48.00,53.00
2026-02-20T18:57:00Z,48.00,53.00
2026-02-20T18:59:00Z,48.00,53.00
2026-02-20T19:00:00Z,48.00,53.00
2026-02-20T19:01:00Z,48.00,53.00
2026-02-20T19:02:00Z,48.00,53.00
2026-02-20T19:03:00Z,48.00,53.00
2026-02-20T19:04:00Z,48.00,53.00
2026-02-20T19:05:00Z,48.00,53.00
2026-02-20T19:06:00Z,48.00,53.00
2026-02-20T19:07:00Z,48.00,53.00
2026-02-20T19:08:00Z,48.00,53.00
2026-02-20T19:09:00Z,48.00,53.00
2026-02-20T19:10:00Z,48.00,53.00
2026-02-20T19:11:00Z,49.00,53.00
2026-02-20T19:12:00Z,49.00,53.00
2026-02-20T19:13:00Z,49.00,53.00
2026-02-20T19:14:00Z,49.00,53.00
2026-02-20T19:15:00Z,49.00,53.00
2026-02-20T19:16:00Z,49.00,53.00
2026-02-20T19:17:00Z,49.00,52.43
2026-02-20T19:18:00Z,49.00,53.00
2026-02-20T19:19:00Z,48.00,53.00
2026-02-20T19:20:00Z,48.00,53.00
2026-02-20T19:22:00Z,49.00,53.00
2026-02-20T19:23:00Z,49.00,52.96
2026-02-20T19:24:00Z,49.00,52.13
2026-02-20T19:25:00Z,48.98,52.00
2026-02-20T19:26:00Z,49.00,52.30
2026-02-20T19:27:00Z,47.25,52.00
2026-02-20T19:28:00Z,48.02,52.00
2026-02-20T19:29:00Z,49.00,52.00
2026-02-20T19:30:00Z,49.00,52.00
2026-02-20T19:31:00Z,49.00,51.00
2026-02-20T19:32:00Z,49.00,52.00
2026-02-20T19:33:00Z,49.00,52.00
2026-02-20T19:34:00Z,49.24,52.00
2026-02-20T19:35:00Z,48.42,52.00
2026-02-20T19:36:00Z,49.02,52.69
2026-02-20T19:37:00Z,49.00,52.36
2026-02-20T19:38:00Z,49.00,52.78
2026-02-20T19:39:00Z,49.01,52.78
2026-02-20T19:40:00Z,49.40,51.99
2026-02-20T19:41:00Z,49.00,52.00
2026-02-20T19:42:00Z,49.00,52.00
2026-02-20T19:43:00Z,49.00,52.00
2026-02-20T19:44:00Z,48.97,52.00
2026-02-20T19:45:00Z,49.88,52.00
2026-02-20T19:46:00Z,48.84,52.00
2026-02-20T19:47:00Z,49.00,52.00
2026-02-20T19:48:00Z,49.00,51.00
2026-02-20T19:49:00Z,48.96,52.00
2026-02-20T19:50:00Z,49.00,52.00
2026-02-20T19:51:00Z,49.00,52.00
2026-02-20T19:52:00Z,49.00,52.00
2026-02-20T19:53:00Z,49.00,52.00
2026-02-20T19:54:00Z,48.11,52.00
2026-02-20T19:55:00Z,49.00,52.00
2026-02-20T19:56:00Z,49.00,52.00
2026-02-20T19:57:00Z,49.00,52.00
2026-02-20T19:58:00Z,49.00,52.00
2026-02-20T19:59:00Z,49.00,52.00
2026-02-20T20:00:00Z,49.00,51.92
2026-02-20T20:01:00Z,47.06,52.00
2026-02-20T20:02:00Z,48.01,52.00
2026-02-20T20:03:00Z,49.00,52.00
2026-02-20T20:04:00Z,48.17,52.00
2026-02-20T20:05:00Z,49.00,52.00
2026-02-20T20:06:00Z,49.00,52.00
2026-02-20T20:07:00Z,49.00,52.00
2026-02-20T20:08:00Z,49.00,52.00
2026-02-20T20:09:00Z,49.00,52.00
2026-02-20T20:10:00Z,49.00,52.00
2026-02-20T20:11:00Z,49.00,52.00
2026-02-20T20:12:00Z,49.00,52.00
2026-02-20T20:13:00Z,49.00,52.00
2026-02-20T20:14:00Z,49.00,52.00
2026-02-20T20:15:00Z,49.00,52.00
2026-02-20T20:16:00Z,48.98,52.00
2026-02-20T20:17:00Z,49.00,52.00
2026-02-20T20:18:00Z,49.00,52.83
2026-02-20T20:19:00Z,49.00,53.00
2026-02-20T20:20:00Z,49.00,53.00
2026-02-20T20:21:00Z,49.00,53.00
2026-02-20T20:22:00Z,49.00,53.00
2026-02-20T20:23:00Z,49.00,53.00
2026-02-20T20:24:00Z,49.00,53.00
2026-02-20T20:25:00Z,49.00,53.00
2026-02-20T20:26:00Z,49.00,53.00
2026-02-20T20:27:00Z,49.00,53.00
2026-02-20T20:28:00Z,49.00,51.35
2026-02-20T20:29:00Z,49.00,51.77
2026-02-20T20:30:00Z,49.00,51.77
2026-02-20T20:31:00Z,48.98,53.00
2026-02-20T20:32:00Z,49.00,53.00
2026-02-20T20:33:00Z,49.00,53.02
2026-02-20T20:34:00Z,49.00,53.99
2026-02-20T20:35:00Z,49.00,53.59
2026-02-20T20:36:00Z,48.99,53.01
2026-02-20T20:37:00Z,49.00,53.54
2026-02-20T20:38:00Z,49.00,53.59
2026-02-20T20:39:00Z,49.00,54.00
2026-02-20T20:40:00Z,48.15,54.00
2026-02-20T20:41:00Z,48.99,54.00
2026-02-20T20:42:00Z,49.18,52.30
2026-02-20T20:43:00Z,48.78,52.98
2026-02-20T20:44:00Z,49.50,53.04
2026-02-20T20:45:00Z,49.00,53.35
2026-02-20T20:46:00Z,50.37,53.14
2026-02-20T20:47:00Z,51.01,51.52
2026-02-20T20:48:00Z,51.03,51.29
2026-02-20T20:49:00Z,51.58,51.52
2026-02-20T20:50:00Z,54.23,47.77
2026-02-20T20:51:00Z,55.46,48.65
2026-02-20T20:52:00Z,54.37,47.13
2026-02-20T20:53:00Z,55.60,45.58
2026-02-20T20:54:00Z,53.87,47.29
2026-02-20T20:55:00Z,54.85,48.49
2026-02-20T20:56:00Z,52.86,48.54
2026-02-20T20:57:00Z,56.80,48.44
2026-02-20T20:58:00Z,52.99,49.45
2026-02-20T20:59:00Z,50.01,52.88
2026-02-20T21:00:00Z,53.09,50.23
2026-02-20T21:01:00Z,49.66,51.92
2026-02-20T21:02:00Z,47.82,54.88
2026-02-20T21:03:00Z,46.78,56.32
2026-02-20T21:04:00Z,51.15,50.33
2026-02-20T21:05:00Z,51.62,50.79
2026-02-20T21:06:00Z,50.53,50.09
2026-02-20T21:07:00Z,50.21,51.91
2026-02-20T21:08:00Z,49.11,52.25
2026-02-20T21:09:00Z,50.14,52.46
2026-02-20T21:10:00Z,50.98,49.21
2026-02-20T21:11:00Z,48.28,52.66
2026-02-20T21:12:00Z,49.99,53.70
2026-02-20T21:13:00Z,53.19,49.51
2026-02-20T21:14:00Z,58.03,46.95
2026-02-20T21:15:00Z,64.84,35.27
2026-02-20T21:16:00Z,70.98,31.12
2026-02-20T21:17:00Z,70.17,31.15
2026-02-20T21:18:00Z,71.12,29.35
2026-02-20T21:19:00Z,70.60,30.48
2026-02-20T21:20:00Z,70.40,30.82
2026-02-20T21:21:00Z,71.50,29.06
2026-02-20T21:22:00Z,70.97,30.72
2026-02-20T21:23:00Z,69.84,31.54
2026-02-20T21:24:00Z,69.12,32.74
2026-02-20T21:25:00Z,69.08,31.44
2026-02-20T21:26:00Z,72.24,28.90
2026-02-20T21:27:00Z,73.47,27.53
2026-02-20T21:28:00Z,72.02,28.48
2026-02-20T21:29:00Z,72.56,29.29
2026-02-20T21:30:00Z,73.60,28.20
2026-02-20T21:31:00Z,73.76,26.73
2026-02-20T21:32:00Z,72.00,29.77
2026-02-20T21:33:00Z,71.99,29.64
2026-02-20T21:34:00Z,72.67,27.29
2026-02-20T21:35:00Z,75.80,25.12
2026-02-20T21:36:00Z,75.00,27.04
2026-02-20T21:37:00Z,72.23,28.53
2026-02-20T21:38:00Z,74.81,25.81
2026-02-20T21:39:00Z,72.98,26.77
2026-02-20T21:40:00Z,72.92,28.47
2026-02-20T21:41:00Z,74.40,25.93
2026-02-20T21:42:00Z,74.66,29.41
2026-02-20T21:43:00Z,70.29,29.49
2026-02-20T21:44:00Z,70.03,31.41
2026-02-20T21:45:00Z,70.87,31.88
2026-02-20T21:46:00Z,70.21,31.47
2026-02-20T21:47:00Z,73.69,27.81
2026-02-20T21:48:00Z,76.64,25.92
2026-02-20T21:49:00Z,79.85,20.72
2026-02-20T21:50:00Z,76.01,24.50
2026-02-20T21:51:00Z,76.39,26.55
2026-02-20T21:52:00Z,79.16,19.87
2026-02-20T21:53:00Z,74.36,26.96
2026-02-20T21:54:00Z,71.96,29.41
2026-02-20T21:55:00Z,71.92,28.99
2026-02-20T21:56:00Z,70.93,29.63
2026-02-20T21:57:00Z,68.56,32.47
2026-02-20T21:58:00Z,72.86,28.66
2026-02-20T21:59:00Z,73.55,29.48
2026-02-20T22:00:00Z,70.05,31.40
2026-02-20T22:01:00Z,68.70,30.97
2026-02-20T22:02:00Z,70.00,31.00
2026-02-20T22:03:00Z,71.20,29.60
2026-02-20T22:04:00Z,74.55,25.39
2026-02-20T22:05:00Z,73.62,26.80
2026-02-20T22:06:00Z,66.59,34.07
2026-02-20T22:07:00Z,61.47,37.88
2026-02-20T22:08:00Z,66.85,32.89
2026-02-20T22:09:00Z,63.54,32.86
2026-02-20T22:10:00Z,57.89,45.52
2026-02-20T22:11:00Z,51.45,49.26
2026-02-20T22:12:00Z,51.32,49.55
2026-02-20T22:13:00Z,50.62,50.44
2026-02-20T22:14:00Z,47.80,52.91
2026-02-20T22:15:00Z,48.45,52.88
2026-02-20T22:16:00Z,50.14,52.20
2026-02-20T22:17:00Z,50.04,51.68
2026-02-20T22:18:00Z,46.94,53.56
2026-02-20T22:19:00Z,45.44,57.56
2026-02-20T22:20:00Z,41.42,58.44
2026-02-20T22:21:00Z,41.74,59.33
2026-02-20T22:22:00Z,41.72,58.75
2026-02-20T22:23:00Z,43.45,58.58
2026-02-20T22:24:00Z,47.38,54.35
2026-02-20T22:25:00Z,46.77,54.02
2026-02-20T22:26:00Z,45.20,56.39
2026-02-20T22:27:00Z,44.75,56.68
2026-02-20T22:28:00Z,39.61,61.34
2026-02-20T22:29:00Z,42.82,57.79
2026-02-20T22:30:00Z,42.74,56.76
2026-02-20T22:31:00Z,44.38,56.53
2026-02-20T22:32:00Z,42.79,58.91
2026-02-20T22:33:00Z,42.23,58.47
2026-02-20T22:34:00Z,40.20,60.79
2026-02-20T22:35:00Z,38.99,61.71
2026-02-20T22:36:00Z,35.82,62.65
2026-02-20T22:37:00Z,37.42,62.70
2026-02-20T22:38:00Z,24.64,73.70
2026-02-20T22:39:00Z,12.98,87.88
2026-02-20T22:40:00Z,10.21,89.73
2026-02-20T22:41:00Z,16.00,85.10
2026-02-20T22:42:00Z,11.12,89.48
2026-02-20T22:43:00Z,7.55,92.29
2026-02-20T22:44:00Z,7.69,92.70
2026-02-20T22:45:00Z,9.46,90.86
2026-02-20T22:46:00Z,10.67,89.80
2026-02-20T22:47:00Z,10.06,90.96
2026-02-20T22:48:00Z,10.11,89.85
2026-02-20T22:49:00Z,9.45,89.27
2026-02-20T22:50:00Z,4.88,95.33
2026-02-20T22:51:00Z,4.32,95.12
2026-02-20T22:52:00Z,2.95,96.91
2026-02-20T22:53:00Z,1.31,98.50
2026-02-20T22:54:00Z,2.54,97.64
2026-02-20T22:55:00Z,2.70,98.24
2026-02-20T22:56:00Z,1.00,99.00
2026-02-20T22:57:00Z,1.00,99.00
2026-02-20T22:58:00Z,1.00,99.00
2026-02-20T22:59:00Z,1.00,99.00
2026-02-20T23:00:00Z,1.00,99.00
2026-02-20T23:01:00Z,1.00,99.00
2026-02-20T23:02:00Z,1.00,99.00
