# event_ticker=KXATPMATCH-26MAY10TIEBUB
# final_score=4-6 6-3 7-5
# score_resolution=6-4 3-6 5-7
# match_winner=Learner Tien
# fav_player=Alexander Bublik
# dog_player=Learner Tien
# kalshi_date=2026-05-10
timestamp,Learner Tien,Alexander Bublik
2026-05-10T04:11:00Z,,66.00
2026-05-10T04:18:00Z,,66.00
2026-05-10T04:22:00Z,,66.00
2026-05-10T04:26:00Z,,65.50
2026-05-10T04:31:00Z,36.00,65.50
2026-05-10T04:32:00Z,36.00,65.50
2026-05-10T04:33:00Z,36.00,66.00
2026-05-10T04:35:00Z,36.00,66.00
2026-05-10T04:37:00Z,36.00,65.00
2026-05-10T04:39:00Z,36.00,65.00
2026-05-10T04:41:00Z,35.00,65.00
2026-05-10T04:43:00Z,35.00,66.00
2026-05-10T04:45:00Z,36.00,66.00
2026-05-10T04:50:00Z,36.00,66.00
2026-05-10T04:56:00Z,36.00,66.00
2026-05-10T04:57:00Z,36.00,66.00
2026-05-10T04:59:00Z,36.00,66.00
2026-05-10T05:00:00Z,36.00,66.00
2026-05-10T05:02:00Z,36.00,66.00
2026-05-10T05:04:00Z,36.00,66.00
2026-05-10T05:09:00Z,36.00,66.00
2026-05-10T05:10:00Z,36.00,66.00
2026-05-10T05:15:00Z,36.00,66.00
2026-05-10T05:16:00Z,36.00,66.00
2026-05-10T05:19:00Z,36.00,66.00
2026-05-10T05:21:00Z,36.00,66.00
2026-05-10T05:24:00Z,36.00,66.00
2026-05-10T05:26:00Z,36.00,66.00
2026-05-10T05:27:00Z,36.00,66.00
2026-05-10T05:28:00Z,36.00,66.00
2026-05-10T05:31:00Z,36.00,66.00
2026-05-10T05:35:00Z,36.00,66.00
2026-05-10T05:38:00Z,36.00,66.00
2026-05-10T05:40:00Z,36.00,66.00
2026-05-10T05:41:00Z,34.26,66.00
2026-05-10T05:43:00Z,34.26,66.00
2026-05-10T05:48:00Z,34.00,66.00
2026-05-10T05:49:00Z,34.00,66.00
2026-05-10T05:51:00Z,34.00,66.00
2026-05-10T05:56:00Z,34.00,66.00
2026-05-10T05:57:00Z,34.00,66.00
2026-05-10T06:02:00Z,34.00,66.00
2026-05-10T06:04:00Z,34.00,66.00
2026-05-10T06:05:00Z,34.00,66.00
2026-05-10T06:06:00Z,34.35,66.00
2026-05-10T06:08:00Z,34.35,66.00
2026-05-10T06:11:00Z,35.00,66.00
2026-05-10T06:15:00Z,35.00,66.00
2026-05-10T06:23:00Z,35.00,66.00
2026-05-10T06:24:00Z,35.00,66.00
2026-05-10T06:27:00Z,35.00,66.00
2026-05-10T06:34:00Z,35.00,66.00
2026-05-10T06:36:00Z,35.00,66.00
2026-05-10T06:38:00Z,35.00,66.00
2026-05-10T06:47:00Z,35.00,66.00
2026-05-10T06:50:00Z,35.00,67.00
2026-05-10T06:52:00Z,34.00,67.00
2026-05-10T06:53:00Z,34.00,67.00
2026-05-10T06:54:00Z,34.00,67.00
2026-05-10T06:55:00Z,35.00,67.00
2026-05-10T07:00:00Z,34.00,67.00
2026-05-10T07:01:00Z,34.00,67.00
2026-05-10T07:06:00Z,34.00,67.00
2026-05-10T07:12:00Z,34.00,67.00
2026-05-10T07:19:00Z,34.00,67.00
2026-05-10T07:36:00Z,34.00,67.00
2026-05-10T07:41:00Z,34.00,67.00
2026-05-10T07:44:00Z,34.00,67.00
2026-05-10T07:45:00Z,33.00,67.00
2026-05-10T07:47:00Z,33.00,66.01
2026-05-10T07:49:00Z,34.00,66.01
2026-05-10T07:53:00Z,34.00,66.00
2026-05-10T07:55:00Z,34.00,66.00
2026-05-10T07:58:00Z,34.00,66.00
2026-05-10T08:00:00Z,34.00,66.00
2026-05-10T08:04:00Z,34.00,66.00
2026-05-10T08:09:00Z,34.00,66.00
2026-05-10T08:11:00Z,34.00,66.00
2026-05-10T08:12:00Z,34.00,66.00
2026-05-10T08:24:00Z,34.00,66.00
2026-05-10T08:29:00Z,34.00,66.00
2026-05-10T08:39:00Z,34.00,66.00
2026-05-10T08:41:00Z,34.00,66.00
2026-05-10T08:43:00Z,34.00,66.00
2026-05-10T08:49:00Z,34.00,66.00
2026-05-10T08:50:00Z,34.00,66.00
2026-05-10T08:53:00Z,34.00,66.00
2026-05-10T08:54:00Z,34.00,66.00
2026-05-10T08:56:00Z,34.00,66.00
2026-05-10T08:58:00Z,34.00,66.00
2026-05-10T09:09:00Z,34.00,66.00
2026-05-10T09:20:00Z,34.00,66.00
2026-05-10T09:30:00Z,34.00,66.00
2026-05-10T09:44:00Z,34.00,66.00
2026-05-10T09:48:00Z,34.00,65.00
2026-05-10T09:51:00Z,34.00,65.00
2026-05-10T09:55:00Z,34.00,66.00
2026-05-10T09:58:00Z,33.50,66.00
2026-05-10T10:02:00Z,34.00,66.00
2026-05-10T10:05:00Z,34.00,66.00
2026-05-10T10:12:00Z,34.25,66.00
2026-05-10T10:20:00Z,35.00,66.00
2026-05-10T10:23:00Z,35.00,66.00
2026-05-10T10:24:00Z,35.00,66.00
2026-05-10T10:32:00Z,35.00,66.00
2026-05-10T10:33:00Z,35.00,66.00
2026-05-10T10:35:00Z,35.00,66.00
2026-05-10T10:38:00Z,35.00,66.00
2026-05-10T10:42:00Z,35.00,66.00
2026-05-10T10:44:00Z,35.00,66.00
2026-05-10T10:48:00Z,35.00,66.00
2026-05-10T10:49:00Z,35.00,66.00
2026-05-10T10:56:00Z,35.00,66.00
2026-05-10T10:59:00Z,35.00,66.00
2026-05-10T11:00:00Z,35.00,66.00
2026-05-10T11:01:00Z,35.00,66.00
2026-05-10T11:02:00Z,35.00,66.00
2026-05-10T11:05:00Z,35.00,66.00
2026-05-10T11:08:00Z,35.00,66.00
2026-05-10T11:14:00Z,35.00,66.00
2026-05-10T11:15:00Z,35.00,66.00
2026-05-10T11:17:00Z,35.00,66.00
2026-05-10T11:18:00Z,35.00,66.00
2026-05-10T11:19:00Z,35.00,66.00
2026-05-10T11:23:00Z,35.00,66.00
2026-05-10T11:25:00Z,35.00,66.00
2026-05-10T11:31:00Z,35.00,66.00
2026-05-10T11:32:00Z,35.00,66.00
2026-05-10T11:33:00Z,35.00,66.00
2026-05-10T11:34:00Z,35.00,65.00
2026-05-10T11:35:00Z,35.00,66.00
2026-05-10T11:39:00Z,35.00,66.00
2026-05-10T11:48:00Z,35.00,66.00
2026-05-10T11:49:00Z,35.00,66.00
2026-05-10T11:50:00Z,35.00,66.00
2026-05-10T11:52:00Z,35.00,66.00
2026-05-10T11:53:00Z,35.00,66.00
2026-05-10T11:57:00Z,35.00,66.00
2026-05-10T11:58:00Z,35.00,66.00
2026-05-10T11:59:00Z,35.00,66.00
2026-05-10T12:00:00Z,35.00,66.00
2026-05-10T12:01:00Z,35.00,66.00
2026-05-10T12:02:00Z,35.00,66.00
2026-05-10T12:04:00Z,35.00,66.00
2026-05-10T12:06:00Z,34.00,66.00
2026-05-10T12:09:00Z,34.00,66.00
2026-05-10T12:11:00Z,35.00,66.00
2026-05-10T12:12:00Z,35.00,66.00
2026-05-10T12:18:00Z,35.00,66.00
2026-05-10T12:22:00Z,35.00,66.00
2026-05-10T12:23:00Z,35.00,66.00
2026-05-10T12:26:00Z,35.00,66.00
2026-05-10T12:28:00Z,35.00,66.00
2026-05-10T12:30:00Z,35.00,66.00
2026-05-10T12:31:00Z,35.00,66.00
2026-05-10T12:35:00Z,35.00,66.00
2026-05-10T12:36:00Z,35.00,66.00
2026-05-10T12:37:00Z,35.00,66.00
2026-05-10T12:39:00Z,35.00,66.00
2026-05-10T12:41:00Z,35.00,66.00
2026-05-10T12:42:00Z,35.00,66.00
2026-05-10T12:43:00Z,35.00,66.00
2026-05-10T12:44:00Z,35.00,66.00
2026-05-10T12:45:00Z,34.00,66.00
2026-05-10T12:47:00Z,34.00,66.00
2026-05-10T12:48:00Z,35.00,66.00
2026-05-10T12:49:00Z,34.00,66.00
2026-05-10T12:51:00Z,34.00,66.00
2026-05-10T12:52:00Z,34.00,66.00
2026-05-10T12:53:00Z,34.00,66.00
2026-05-10T12:56:00Z,34.00,66.00
2026-05-10T12:57:00Z,35.00,66.00
2026-05-10T12:59:00Z,35.00,66.00
2026-05-10T13:00:00Z,35.00,66.00
2026-05-10T13:01:00Z,35.00,66.00
2026-05-10T13:03:00Z,35.00,66.00
2026-05-10T13:04:00Z,35.00,66.00
2026-05-10T13:05:00Z,35.00,66.00
2026-05-10T13:06:00Z,35.00,66.00
2026-05-10T13:07:00Z,35.00,66.00
2026-05-10T13:09:00Z,35.00,66.00
2026-05-10T13:13:00Z,35.00,66.00
2026-05-10T13:14:00Z,35.00,66.00
2026-05-10T13:16:00Z,35.00,66.00
2026-05-10T13:17:00Z,35.00,66.00
2026-05-10T13:18:00Z,35.00,66.00
2026-05-10T13:19:00Z,35.00,66.00
2026-05-10T13:20:00Z,35.00,66.00
