# event_ticker=KXATPCHALLENGERMATCH-26APR24KWONHSU
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Soonwoo Kwon
# fav_player=Yu Hsiou Hsu
# dog_player=Soonwoo Kwon
# kalshi_date=2026-04-24
timestamp,Soonwoo Kwon,Yu Hsiou Hsu
2026-04-24T22:20:00Z,69.00,32.00
2026-04-24T22:23:00Z,69.00,32.00
2026-04-24T22:28:00Z,69.00,32.00
2026-04-24T22:29:00Z,69.00,32.00
2026-04-24T22:34:00Z,69.00,32.00
2026-04-24T22:35:00Z,69.00,32.00
2026-04-24T22:37:00Z,69.00,32.00
2026-04-24T22:40:00Z,69.00,32.00
2026-04-24T22:45:00Z,69.00,32.00
2026-04-24T22:47:00Z,69.00,32.00
2026-04-24T22:48:00Z,69.00,32.00
2026-04-24T22:52:00Z,68.00,32.00
2026-04-24T22:55:00Z,68.00,32.00
2026-04-24T22:56:00Z,69.00,32.00
2026-04-24T22:59:00Z,69.00,32.00
2026-04-24T23:00:00Z,70.00,32.00
2026-04-24T23:02:00Z,70.00,32.00
2026-04-24T23:03:00Z,70.00,32.00
2026-04-24T23:06:00Z,70.00,32.00
2026-04-24T23:08:00Z,70.00,31.00
2026-04-24T23:13:00Z,70.00,31.00
2026-04-24T23:14:00Z,70.00,30.92
2026-04-24T23:33:00Z,70.00,30.92
2026-04-24T23:36:00Z,70.00,31.00
2026-04-24T23:37:00Z,70.00,31.00
2026-04-24T23:47:00Z,70.00,31.00
2026-04-24T23:49:00Z,70.42,31.00
2026-04-24T23:52:00Z,71.00,31.00
2026-04-24T23:53:00Z,71.00,30.00
2026-04-24T23:54:00Z,71.00,30.00
2026-04-24T23:56:00Z,71.00,30.00
2026-04-24T23:59:00Z,71.00,30.00
2026-04-25T00:03:00Z,71.00,30.00
2026-04-25T00:04:00Z,71.00,30.00
2026-04-25T00:05:00Z,71.00,30.00
2026-04-25T00:11:00Z,71.00,30.00
2026-04-25T00:13:00Z,71.00,30.00
2026-04-25T00:15:00Z,71.00,30.00
2026-04-25T00:17:00Z,71.00,30.00
2026-04-25T00:19:00Z,71.00,30.00
2026-04-25T00:21:00Z,71.00,30.00
2026-04-25T00:25:00Z,71.00,30.00
2026-04-25T00:27:00Z,71.00,30.00
2026-04-25T00:30:00Z,71.00,30.00
2026-04-25T00:31:00Z,71.00,30.00
2026-04-25T00:33:00Z,71.00,30.00
2026-04-25T00:39:00Z,71.00,30.00
2026-04-25T00:41:00Z,71.00,29.00
2026-04-25T00:43:00Z,71.00,30.00
2026-04-25T00:44:00Z,71.00,30.00
2026-04-25T00:47:00Z,71.00,30.00
2026-04-25T00:48:00Z,71.00,30.00
2026-04-25T00:49:00Z,71.00,30.00
2026-04-25T00:51:00Z,71.00,30.00
2026-04-25T00:56:00Z,71.00,30.00
2026-04-25T00:57:00Z,71.00,30.00
2026-04-25T00:58:00Z,71.00,30.00
2026-04-25T00:59:00Z,71.00,30.00
2026-04-25T01:00:00Z,71.00,30.00
2026-04-25T01:01:00Z,71.00,30.00
2026-04-25T01:02:00Z,71.00,30.00
2026-04-25T01:07:00Z,71.00,30.00
2026-04-25T01:08:00Z,71.00,30.00
2026-04-25T01:09:00Z,70.32,30.00
2026-04-25T01:10:00Z,70.61,30.00
2026-04-25T01:12:00Z,70.61,30.00
2026-04-25T01:17:00Z,70.61,30.00
2026-04-25T01:18:00Z,70.61,30.00
2026-04-25T01:20:00Z,70.61,30.00
2026-04-25T01:21:00Z,71.00,30.00
2026-04-25T01:22:00Z,71.00,30.00
2026-04-25T01:24:00Z,71.00,30.00
2026-04-25T01:26:00Z,71.00,30.00
2026-04-25T01:28:00Z,71.00,30.00
2026-04-25T01:35:00Z,71.40,30.00
2026-04-25T01:36:00Z,72.00,30.00
2026-04-25T01:38:00Z,72.00,30.00
2026-04-25T01:39:00Z,72.00,30.00
2026-04-25T01:40:00Z,72.00,30.00
2026-04-25T01:42:00Z,72.00,30.00
2026-04-25T01:44:00Z,72.00,30.00
2026-04-25T01:45:00Z,72.00,30.00
2026-04-25T01:47:00Z,72.00,30.00
2026-04-25T01:48:00Z,72.00,30.00
2026-04-25T01:49:00Z,72.00,30.00
2026-04-25T01:50:00Z,72.00,30.00
2026-04-25T01:51:00Z,72.00,30.00
2026-04-25T01:52:00Z,72.00,30.00
2026-04-25T01:55:00Z,72.00,30.00
2026-04-25T01:56:00Z,70.00,30.00
2026-04-25T01:57:00Z,71.15,30.00
2026-04-25T01:58:00Z,72.00,29.73
2026-04-25T02:00:00Z,72.00,30.00
2026-04-25T02:01:00Z,72.00,30.00
2026-04-25T02:02:00Z,72.00,29.85
2026-04-25T02:03:00Z,71.00,30.00
2026-04-25T02:04:00Z,71.00,30.00
2026-04-25T02:05:00Z,71.00,30.00
2026-04-25T02:06:00Z,70.37,30.21
2026-04-25T02:07:00Z,71.72,25.57
2026-04-25T02:08:00Z,73.76,28.35
2026-04-25T02:09:00Z,75.52,23.23
2026-04-25T02:10:00Z,73.00,29.60
2026-04-25T02:11:00Z,74.64,27.06
2026-04-25T02:12:00Z,77.01,25.72
2026-04-25T02:13:00Z,71.00,27.88
2026-04-25T02:14:00Z,70.97,29.54
2026-04-25T02:15:00Z,71.00,30.98
2026-04-25T02:16:00Z,69.67,30.27
2026-04-25T02:17:00Z,69.92,32.11
2026-04-25T02:18:00Z,70.00,30.74
2026-04-25T02:19:00Z,69.00,31.99
2026-04-25T02:20:00Z,67.90,32.45
2026-04-25T02:21:00Z,67.00,34.00
2026-04-25T02:22:00Z,68.00,33.21
2026-04-25T02:23:00Z,71.00,31.33
2026-04-25T02:24:00Z,71.92,29.46
2026-04-25T02:25:00Z,71.67,29.35
2026-04-25T02:26:00Z,81.77,22.03
2026-04-25T02:27:00Z,83.00,17.57
2026-04-25T02:28:00Z,82.71,16.82
2026-04-25T02:29:00Z,85.01,14.82
2026-04-25T02:30:00Z,85.00,14.03
2026-04-25T02:31:00Z,85.00,15.20
2026-04-25T02:32:00Z,85.00,15.92
2026-04-25T02:33:00Z,85.00,16.05
2026-04-25T02:34:00Z,84.17,16.96
2026-04-25T02:35:00Z,81.00,18.99
2026-04-25T02:36:00Z,78.09,22.97
2026-04-25T02:37:00Z,77.47,22.35
2026-04-25T02:38:00Z,75.47,25.58
2026-04-25T02:39:00Z,80.67,20.10
2026-04-25T02:40:00Z,85.17,15.07
2026-04-25T02:41:00Z,86.40,15.08
2026-04-25T02:42:00Z,84.99,14.95
2026-04-25T02:43:00Z,86.81,14.13
2026-04-25T02:44:00Z,86.00,14.82
2026-04-25T02:45:00Z,85.36,14.65
2026-04-25T02:46:00Z,86.00,14.05
2026-04-25T02:47:00Z,88.00,13.33
2026-04-25T02:48:00Z,89.00,12.95
2026-04-25T02:49:00Z,89.00,12.94
2026-04-25T02:50:00Z,87.18,13.24
2026-04-25T02:51:00Z,86.00,14.42
2026-04-25T02:52:00Z,85.00,15.20
2026-04-25T02:53:00Z,86.00,14.21
2026-04-25T02:54:00Z,88.00,12.91
2026-04-25T02:55:00Z,88.47,11.83
2026-04-25T02:56:00Z,88.53,12.00
2026-04-25T02:57:00Z,89.48,10.61
2026-04-25T02:58:00Z,88.99,12.05
2026-04-25T02:59:00Z,88.04,13.08
2026-04-25T03:00:00Z,87.47,13.00
2026-04-25T03:01:00Z,86.00,15.02
2026-04-25T03:02:00Z,87.31,14.51
2026-04-25T03:03:00Z,88.97,12.56
2026-04-25T03:04:00Z,87.94,12.53
2026-04-25T03:05:00Z,90.71,10.15
2026-04-25T03:06:00Z,92.00,8.44
2026-04-25T03:07:00Z,90.98,10.08
2026-04-25T03:08:00Z,90.17,9.80
2026-04-25T03:09:00Z,94.19,4.91
2026-04-25T03:10:00Z,95.59,3.96
2026-04-25T03:11:00Z,95.00,4.34
2026-04-25T03:12:00Z,95.63,6.45
2026-04-25T03:13:00Z,94.36,4.89
2026-04-25T03:14:00Z,97.02,3.04
2026-04-25T03:15:00Z,97.02,3.11
2026-04-25T03:16:00Z,97.68,2.72
2026-04-25T03:17:00Z,97.02,3.03
2026-04-25T03:18:00Z,97.00,4.00
2026-04-25T03:19:00Z,97.17,3.76
2026-04-25T03:20:00Z,98.00,2.45
2026-04-25T03:21:00Z,96.18,3.34
2026-04-25T03:22:00Z,98.33,3.08
2026-04-25T03:23:00Z,98.75,2.60
2026-04-25T03:24:00Z,98.73,2.70
2026-04-25T03:25:00Z,99.00,1.09
2026-04-25T03:26:00Z,99.00,1.97
2026-04-25T03:27:00Z,98.12,2.87
2026-04-25T03:28:00Z,98.00,2.71
2026-04-25T03:29:00Z,99.00,1.09
2026-04-25T03:30:00Z,99.00,1.00
