# event_ticker=KXATPMATCH-26APR16MEDBOR
# final_score=7-6(6) 6-2
# score_resolution=7-6 6-2
# match_winner=Hamad Medjedovic
# fav_player=Hamad Medjedovic
# dog_player=Nuno Borges
# kalshi_date=2026-04-16
timestamp,Hamad Medjedovic,Nuno Borges
2026-04-17T03:21:00Z,66.00,36.00
2026-04-17T03:22:00Z,66.00,36.00
2026-04-17T03:23:00Z,66.00,36.00
2026-04-17T03:29:00Z,66.00,36.00
2026-04-17T03:33:00Z,66.00,36.00
2026-04-17T03:36:00Z,66.00,36.00
2026-04-17T03:37:00Z,66.00,36.00
2026-04-17T03:38:00Z,66.00,36.00
2026-04-17T03:40:00Z,66.00,36.00
2026-04-17T03:45:00Z,66.00,36.00
2026-04-17T03:48:00Z,66.00,36.00
2026-04-17T03:50:00Z,65.00,36.00
2026-04-17T03:51:00Z,65.00,36.00
2026-04-17T03:52:00Z,65.00,36.00
2026-04-17T03:53:00Z,65.00,36.00
2026-04-17T03:56:00Z,65.00,36.00
2026-04-17T04:00:00Z,66.00,36.00
2026-04-17T04:06:00Z,66.00,35.00
2026-04-17T04:11:00Z,66.00,34.00
2026-04-17T04:12:00Z,66.00,35.00
2026-04-17T04:13:00Z,66.00,36.00
2026-04-17T04:14:00Z,66.00,36.00
2026-04-17T04:15:00Z,66.00,35.00
2026-04-17T04:20:00Z,65.00,35.00
2026-04-17T04:21:00Z,65.00,36.00
2026-04-17T04:22:00Z,65.00,36.00
2026-04-17T04:23:00Z,65.00,35.00
2026-04-17T04:27:00Z,65.00,35.00
2026-04-17T04:28:00Z,65.00,36.00
2026-04-17T04:29:00Z,65.00,37.00
2026-04-17T04:30:00Z,66.00,37.00
2026-04-17T04:33:00Z,66.00,36.00
2026-04-17T04:39:00Z,65.00,36.00
2026-04-17T04:43:00Z,65.00,36.98
2026-04-17T04:52:00Z,65.00,36.00
2026-04-17T04:53:00Z,65.00,37.00
2026-04-17T04:54:00Z,65.00,37.00
2026-04-17T04:55:00Z,65.00,37.00
2026-04-17T05:00:00Z,65.00,37.00
2026-04-17T05:03:00Z,65.00,37.00
2026-04-17T05:05:00Z,65.00,37.00
2026-04-17T05:06:00Z,65.00,37.00
2026-04-17T05:09:00Z,65.00,37.00
2026-04-17T05:12:00Z,65.00,37.00
2026-04-17T05:14:00Z,65.00,36.56
2026-04-17T05:15:00Z,65.00,36.00
2026-04-17T05:16:00Z,64.00,36.00
2026-04-17T05:20:00Z,64.00,36.00
2026-04-17T05:25:00Z,65.00,36.00
2026-04-17T05:26:00Z,65.00,36.00
2026-04-17T05:30:00Z,65.00,36.00
2026-04-17T05:31:00Z,65.00,36.00
2026-04-17T05:37:00Z,65.00,36.00
2026-04-17T05:40:00Z,65.00,36.00
2026-04-17T05:42:00Z,65.00,36.00
2026-04-17T05:43:00Z,65.00,36.00
2026-04-17T05:44:00Z,65.00,36.00
2026-04-17T05:45:00Z,65.00,36.00
2026-04-17T05:46:00Z,65.00,36.00
2026-04-17T05:50:00Z,65.00,36.00
2026-04-17T05:52:00Z,65.00,36.00
2026-04-17T05:53:00Z,65.00,36.00
2026-04-17T06:02:00Z,65.00,36.00
2026-04-17T06:06:00Z,65.00,36.00
2026-04-17T06:12:00Z,65.00,36.00
2026-04-17T06:13:00Z,65.00,35.00
2026-04-17T06:15:00Z,65.00,35.00
2026-04-17T06:17:00Z,65.00,36.00
2026-04-17T06:19:00Z,66.00,36.00
2026-04-17T06:20:00Z,66.00,36.00
2026-04-17T06:23:00Z,66.00,36.00
2026-04-17T06:25:00Z,66.00,36.00
2026-04-17T06:33:00Z,66.00,36.00
2026-04-17T06:35:00Z,66.00,36.00
2026-04-17T06:38:00Z,66.00,36.00
2026-04-17T06:43:00Z,66.00,36.00
2026-04-17T06:45:00Z,66.00,36.00
2026-04-17T06:55:00Z,66.00,36.00
2026-04-17T06:57:00Z,66.00,36.00
2026-04-17T06:58:00Z,66.00,36.00
2026-04-17T07:01:00Z,66.00,36.00
2026-04-17T07:03:00Z,66.00,36.00
2026-04-17T07:06:00Z,66.00,36.00
2026-04-17T07:08:00Z,66.00,34.52
2026-04-17T07:09:00Z,66.00,34.52
2026-04-17T07:10:00Z,66.00,35.00
2026-04-17T07:17:00Z,66.00,35.00
2026-04-17T07:18:00Z,66.00,35.00
2026-04-17T07:19:00Z,66.00,36.00
2026-04-17T07:21:00Z,66.00,36.00
2026-04-17T07:22:00Z,66.00,36.00
2026-04-17T07:23:00Z,66.00,36.00
2026-04-17T07:27:00Z,66.00,36.00
2026-04-17T07:28:00Z,66.00,36.00
2026-04-17T07:31:00Z,66.00,36.00
2026-04-17T07:37:00Z,66.00,36.00
2026-04-17T07:44:00Z,66.00,36.00
2026-04-17T07:57:00Z,65.00,36.00
2026-04-17T07:59:00Z,65.00,36.00
2026-04-17T08:00:00Z,66.00,36.00
2026-04-17T08:01:00Z,66.00,36.00
2026-04-17T08:03:00Z,66.00,36.00
2026-04-17T08:04:00Z,66.00,36.00
2026-04-17T08:05:00Z,66.00,36.00
2026-04-17T08:06:00Z,66.00,36.00
2026-04-17T08:07:00Z,66.00,36.00
2026-04-17T08:09:00Z,66.00,34.00
2026-04-17T08:11:00Z,65.99,36.00
2026-04-17T08:12:00Z,66.00,36.00
2026-04-17T08:13:00Z,64.00,36.00
2026-04-17T08:15:00Z,66.00,36.00
2026-04-17T08:16:00Z,66.00,36.00
2026-04-17T08:17:00Z,66.00,36.00
2026-04-17T08:19:00Z,66.00,36.00
2026-04-17T08:22:00Z,66.00,36.00
2026-04-17T08:23:00Z,66.00,36.00
2026-04-17T08:26:00Z,66.00,36.00
2026-04-17T08:27:00Z,66.00,36.00
2026-04-17T08:29:00Z,66.00,36.00
2026-04-17T08:30:00Z,66.00,36.00
2026-04-17T08:32:00Z,66.00,36.00
2026-04-17T08:35:00Z,66.00,36.00
2026-04-17T08:37:00Z,65.00,36.00
2026-04-17T08:38:00Z,65.00,34.00
2026-04-17T08:39:00Z,66.00,34.00
2026-04-17T08:40:00Z,66.00,34.00
2026-04-17T08:41:00Z,66.00,34.00
2026-04-17T08:42:00Z,66.00,36.00
2026-04-17T08:43:00Z,66.00,36.00
2026-04-17T08:44:00Z,66.00,36.00
2026-04-17T08:48:00Z,66.00,36.00
2026-04-17T08:51:00Z,66.00,36.00
2026-04-17T08:52:00Z,65.61,36.00
2026-04-17T08:53:00Z,66.00,36.00
2026-04-17T08:54:00Z,66.64,36.00
2026-04-17T08:55:00Z,66.64,36.00
2026-04-17T08:56:00Z,66.64,35.00
2026-04-17T08:57:00Z,67.00,35.00
2026-04-17T08:58:00Z,67.00,35.00
2026-04-17T08:59:00Z,67.00,35.00
2026-04-17T09:00:00Z,67.00,35.00
2026-04-17T09:01:00Z,67.00,34.00
2026-04-17T09:02:00Z,67.00,34.00
2026-04-17T09:03:00Z,67.00,34.00
2026-04-17T09:04:00Z,67.00,34.00
2026-04-17T09:05:00Z,67.00,35.00
2026-04-17T09:06:00Z,67.00,35.00
2026-04-17T09:07:00Z,67.00,35.00
2026-04-17T09:08:00Z,67.00,35.00
2026-04-17T09:09:00Z,67.00,35.00
2026-04-17T09:10:00Z,67.00,35.00
2026-04-17T09:11:00Z,67.00,34.00
2026-04-17T09:12:00Z,67.00,34.00
2026-04-17T09:13:00Z,67.00,35.00
2026-04-17T09:14:00Z,65.05,35.00
2026-04-17T09:15:00Z,64.15,35.88
2026-04-17T09:16:00Z,62.01,39.01
2026-04-17T09:17:00Z,62.43,36.12
2026-04-17T09:18:00Z,62.70,37.48
2026-04-17T09:19:00Z,63.05,37.79
2026-04-17T09:20:00Z,63.00,38.68
2026-04-17T09:21:00Z,63.91,39.00
2026-04-17T09:22:00Z,63.88,36.43
2026-04-17T09:23:00Z,61.02,40.09
2026-04-17T09:24:00Z,61.00,41.00
2026-04-17T09:25:00Z,59.57,43.43
2026-04-17T09:26:00Z,59.35,42.00
2026-04-17T09:27:00Z,60.78,42.90
2026-04-17T09:28:00Z,61.32,38.86
2026-04-17T09:29:00Z,60.89,39.19
2026-04-17T09:30:00Z,61.75,39.45
2026-04-17T09:31:00Z,58.02,42.01
2026-04-17T09:32:00Z,58.47,42.42
2026-04-17T09:33:00Z,60.00,42.89
2026-04-17T09:34:00Z,60.86,43.26
2026-04-17T09:35:00Z,60.95,41.73
2026-04-17T09:36:00Z,62.09,38.93
2026-04-17T09:37:00Z,63.03,39.79
2026-04-17T09:38:00Z,63.75,40.00
2026-04-17T09:39:00Z,58.21,42.07
2026-04-17T09:40:00Z,58.00,43.00
2026-04-17T09:41:00Z,59.00,42.00
2026-04-17T09:42:00Z,59.88,44.19
2026-04-17T09:43:00Z,58.04,41.00
2026-04-17T09:44:00Z,62.00,41.00
2026-04-17T09:45:00Z,58.78,41.77
2026-04-17T09:46:00Z,57.17,43.24
2026-04-17T09:47:00Z,56.87,43.89
2026-04-17T09:48:00Z,58.97,43.95
2026-04-17T09:49:00Z,60.60,41.91
2026-04-17T09:50:00Z,62.95,38.85
2026-04-17T09:51:00Z,60.62,44.56
2026-04-17T09:52:00Z,57.57,44.00
2026-04-17T09:53:00Z,58.00,43.00
2026-04-17T09:54:00Z,55.86,43.68
2026-04-17T09:55:00Z,50.49,50.61
2026-04-17T09:56:00Z,54.48,49.98
2026-04-17T09:57:00Z,48.98,49.15
2026-04-17T09:58:00Z,53.75,47.11
2026-04-17T09:59:00Z,54.69,47.30
2026-04-17T10:00:00Z,58.14,42.51
2026-04-17T10:01:00Z,56.41,45.20
2026-04-17T10:02:00Z,53.54,44.20
2026-04-17T10:03:00Z,67.11,34.29
2026-04-17T10:04:00Z,68.54,29.10
2026-04-17T10:05:00Z,71.89,29.48
2026-04-17T10:06:00Z,69.76,34.34
2026-04-17T10:07:00Z,53.22,42.92
2026-04-17T10:08:00Z,53.77,47.59
2026-04-17T10:09:00Z,60.40,38.20
2026-04-17T10:10:00Z,63.29,37.86
2026-04-17T10:11:00Z,72.67,27.63
2026-04-17T10:12:00Z,81.67,19.24
2026-04-17T10:13:00Z,80.60,19.61
2026-04-17T10:14:00Z,80.32,19.90
2026-04-17T10:15:00Z,81.00,20.03
2026-04-17T10:16:00Z,81.01,19.23
2026-04-17T10:17:00Z,82.90,19.54
2026-04-17T10:18:00Z,83.81,18.89
2026-04-17T10:19:00Z,82.00,18.57
2026-04-17T10:20:00Z,83.33,17.93
2026-04-17T10:21:00Z,88.51,13.21
2026-04-17T10:22:00Z,93.70,7.00
2026-04-17T10:23:00Z,94.65,5.75
2026-04-17T10:24:00Z,95.37,5.62
2026-04-17T10:25:00Z,95.58,4.95
2026-04-17T10:26:00Z,95.57,4.11
2026-04-17T10:27:00Z,95.04,4.01
2026-04-17T10:28:00Z,96.91,3.84
2026-04-17T10:29:00Z,95.60,3.73
2026-04-17T10:30:00Z,95.31,5.00
2026-04-17T10:31:00Z,95.03,5.00
2026-04-17T10:32:00Z,96.16,4.86
2026-04-17T10:33:00Z,96.00,3.98
2026-04-17T10:34:00Z,98.00,3.45
2026-04-17T10:35:00Z,97.00,3.45
2026-04-17T10:36:00Z,97.35,2.69
2026-04-17T10:37:00Z,98.95,1.09
2026-04-17T10:38:00Z,97.95,2.82
2026-04-17T10:39:00Z,98.78,2.33
2026-04-17T10:40:00Z,99.00,1.00
2026-04-17T10:41:00Z,99.00,1.00
2026-04-17T10:42:00Z,99.00,1.08
2026-04-17T10:43:00Z,98.49,3.00
2026-04-17T10:44:00Z,98.96,3.00
2026-04-17T10:45:00Z,98.94,2.00
2026-04-17T10:46:00Z,99.00,2.00
2026-04-17T10:47:00Z,98.72,3.47
2026-04-17T10:48:00Z,99.00,2.00
2026-04-17T10:49:00Z,99.00,1.00
2026-04-17T10:50:00Z,99.00,1.00
2026-04-17T10:51:00Z,99.00,1.00
2026-04-17T10:52:00Z,99.00,1.00
