# event_ticker=KXATPMATCH-25OCT18MOUMIC
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Corentin Moutet
# fav_player=Alex Michelsen
# dog_player=Corentin Moutet
# kalshi_date=2025-10-18
timestamp,Alex Michelsen,Corentin Moutet
2025-10-18T13:34:00Z,51.00,51.00
2025-10-18T13:35:00Z,51.00,51.00
2025-10-18T13:36:00Z,51.00,51.00
2025-10-18T13:38:00Z,51.00,51.26
2025-10-18T13:40:00Z,50.00,51.00
2025-10-18T13:41:00Z,50.63,53.00
2025-10-18T13:43:00Z,54.00,48.08
2025-10-18T13:44:00Z,53.00,48.08
2025-10-18T13:45:00Z,53.04,48.75
2025-10-18T13:46:00Z,57.25,44.59
2025-10-18T13:47:00Z,67.51,44.59
2025-10-18T13:48:00Z,62.64,38.00
2025-10-18T13:49:00Z,63.10,39.59
2025-10-18T13:50:00Z,64.00,39.59
2025-10-18T13:51:00Z,64.00,37.25
2025-10-18T13:52:00Z,61.57,37.25
2025-10-18T13:53:00Z,66.87,33.00
2025-10-18T13:54:00Z,72.00,31.00
2025-10-18T13:55:00Z,72.00,31.00
2025-10-18T13:56:00Z,72.00,31.00
2025-10-18T13:57:00Z,70.46,31.00
2025-10-18T13:59:00Z,73.00,31.00
2025-10-18T14:00:00Z,74.76,27.00
2025-10-18T14:01:00Z,71.58,27.00
2025-10-18T14:02:00Z,72.98,30.07
2025-10-18T14:03:00Z,72.98,34.00
2025-10-18T14:04:00Z,62.02,41.98
2025-10-18T14:05:00Z,56.00,46.00
2025-10-18T14:06:00Z,55.66,45.40
2025-10-18T14:07:00Z,59.00,44.96
2025-10-18T14:08:00Z,65.96,38.17
2025-10-18T14:09:00Z,60.23,45.56
2025-10-18T14:10:00Z,57.15,45.00
2025-10-18T14:11:00Z,60.00,39.40
2025-10-18T14:12:00Z,63.61,39.78
2025-10-18T14:13:00Z,57.29,46.27
2025-10-18T14:14:00Z,57.29,44.66
2025-10-18T14:15:00Z,57.29,47.33
2025-10-18T14:16:00Z,54.73,47.33
2025-10-18T14:17:00Z,47.71,54.98
2025-10-18T14:18:00Z,47.63,54.48
2025-10-18T14:19:00Z,45.31,50.96
2025-10-18T14:20:00Z,46.15,53.45
2025-10-18T14:21:00Z,53.64,46.83
2025-10-18T14:22:00Z,56.00,45.90
2025-10-18T14:23:00Z,53.69,46.83
2025-10-18T14:24:00Z,50.99,50.29
2025-10-18T14:25:00Z,52.16,50.40
2025-10-18T14:26:00Z,55.05,47.00
2025-10-18T14:27:00Z,55.19,44.34
2025-10-18T14:28:00Z,56.62,43.48
2025-10-18T14:29:00Z,57.97,47.69
2025-10-18T14:30:00Z,57.00,46.20
2025-10-18T14:31:00Z,59.54,43.89
2025-10-18T14:32:00Z,59.54,44.71
2025-10-18T14:33:00Z,57.00,41.79
2025-10-18T14:34:00Z,60.00,43.33
2025-10-18T14:35:00Z,55.99,48.59
2025-10-18T14:36:00Z,55.00,47.07
2025-10-18T14:37:00Z,58.00,44.00
2025-10-18T14:38:00Z,57.93,44.00
2025-10-18T14:39:00Z,55.17,43.00
2025-10-18T14:40:00Z,59.00,43.00
2025-10-18T14:41:00Z,59.00,43.00
2025-10-18T14:42:00Z,64.08,41.10
2025-10-18T14:43:00Z,67.00,36.13
2025-10-18T14:44:00Z,60.30,43.40
2025-10-18T14:45:00Z,53.00,47.18
2025-10-18T14:46:00Z,40.79,58.64
2025-10-18T14:47:00Z,34.20,65.00
2025-10-18T14:48:00Z,43.00,63.52
2025-10-18T14:49:00Z,33.00,68.26
2025-10-18T14:50:00Z,32.70,68.01
2025-10-18T14:51:00Z,31.49,63.47
2025-10-18T14:52:00Z,29.00,71.00
2025-10-18T14:53:00Z,27.00,73.20
2025-10-18T14:54:00Z,29.42,69.39
2025-10-18T14:55:00Z,33.08,65.91
2025-10-18T14:56:00Z,25.92,72.00
2025-10-18T14:57:00Z,27.59,72.67
2025-10-18T14:58:00Z,28.02,73.00
2025-10-18T14:59:00Z,29.00,72.00
2025-10-18T15:00:00Z,29.00,71.00
2025-10-18T15:01:00Z,29.00,73.00
2025-10-18T15:02:00Z,27.49,73.17
2025-10-18T15:03:00Z,28.47,71.06
2025-10-18T15:04:00Z,33.00,71.06
2025-10-18T15:05:00Z,32.00,67.01
2025-10-18T15:06:00Z,32.00,66.10
2025-10-18T15:07:00Z,36.22,65.88
2025-10-18T15:08:00Z,29.55,70.01
2025-10-18T15:09:00Z,24.50,77.05
2025-10-18T15:10:00Z,25.81,78.84
2025-10-18T15:11:00Z,23.52,79.95
2025-10-18T15:12:00Z,26.15,76.67
2025-10-18T15:13:00Z,15.64,85.47
2025-10-18T15:14:00Z,14.50,86.90
2025-10-18T15:15:00Z,16.20,84.88
2025-10-18T15:16:00Z,16.51,83.53
2025-10-18T15:17:00Z,20.04,81.49
2025-10-18T15:18:00Z,18.50,80.94
2025-10-18T15:19:00Z,19.00,84.17
2025-10-18T15:20:00Z,18.21,82.12
2025-10-18T15:21:00Z,20.92,79.46
2025-10-18T15:22:00Z,19.12,81.73
2025-10-18T15:23:00Z,28.21,74.39
2025-10-18T15:24:00Z,31.72,68.87
2025-10-18T15:25:00Z,30.57,68.97
2025-10-18T15:26:00Z,25.81,73.52
2025-10-18T15:27:00Z,15.82,83.77
2025-10-18T15:28:00Z,14.75,87.00
2025-10-18T15:29:00Z,15.21,85.33
2025-10-18T15:30:00Z,17.94,83.84
2025-10-18T15:31:00Z,16.96,84.05
2025-10-18T15:32:00Z,12.70,85.96
2025-10-18T15:33:00Z,8.78,91.92
2025-10-18T15:34:00Z,6.94,93.76
2025-10-18T15:35:00Z,4.29,96.26
2025-10-18T15:36:00Z,6.34,94.71
2025-10-18T15:37:00Z,11.88,89.14
2025-10-18T15:38:00Z,12.11,89.34
2025-10-18T15:39:00Z,11.99,89.62
2025-10-18T15:40:00Z,13.72,85.76
2025-10-18T15:41:00Z,8.04,93.88
2025-10-18T15:42:00Z,7.48,94.58
2025-10-18T15:43:00Z,5.28,95.33
2025-10-18T15:44:00Z,6.43,96.66
2025-10-18T15:45:00Z,8.67,92.73
2025-10-18T15:46:00Z,8.98,93.00
2025-10-18T15:47:00Z,6.61,92.09
2025-10-18T15:48:00Z,6.03,96.68
2025-10-18T15:49:00Z,7.17,94.85
2025-10-18T15:50:00Z,7.57,94.29
2025-10-18T15:51:00Z,5.88,97.35
2025-10-18T15:52:00Z,6.29,95.86
2025-10-18T15:53:00Z,1.30,98.85
2025-10-18T15:54:00Z,1.30,99.00
2025-10-18T15:55:00Z,1.30,99.00
2025-10-18T15:56:00Z,1.00,99.00
