# event_ticker=KXATPCHALLENGERMATCH-26MAY03HURARN
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Matteo Arnaldi
# fav_player=Hubert Hurkacz
# dog_player=Matteo Arnaldi
# kalshi_date=2026-05-03
timestamp,Hubert Hurkacz,Matteo Arnaldi
2026-05-03T05:24:00Z,73.00,28.00
2026-05-03T05:30:00Z,73.00,28.00
2026-05-03T05:31:00Z,73.00,28.00
2026-05-03T05:46:00Z,73.00,29.00
2026-05-03T05:47:00Z,73.00,30.00
2026-05-03T05:50:00Z,73.00,28.04
2026-05-03T05:56:00Z,73.00,28.04
2026-05-03T06:01:00Z,73.00,28.04
2026-05-03T06:03:00Z,73.00,29.00
2026-05-03T06:05:00Z,73.00,29.00
2026-05-03T06:10:00Z,73.00,29.00
2026-05-03T06:14:00Z,73.00,29.00
2026-05-03T06:18:00Z,72.00,29.88
2026-05-03T06:25:00Z,72.00,30.00
2026-05-03T06:30:00Z,72.00,30.00
2026-05-03T06:34:00Z,72.00,30.00
2026-05-03T06:43:00Z,72.00,30.00
2026-05-03T06:44:00Z,72.00,30.00
2026-05-03T06:48:00Z,72.00,30.00
2026-05-03T06:52:00Z,72.00,30.00
2026-05-03T07:33:00Z,72.00,29.00
2026-05-03T07:39:00Z,72.00,29.00
2026-05-03T07:44:00Z,72.00,29.00
2026-05-03T07:49:00Z,72.00,29.00
2026-05-03T07:54:00Z,71.00,29.00
2026-05-03T08:02:00Z,71.00,29.00
2026-05-03T08:03:00Z,71.00,29.00
2026-05-03T08:07:00Z,72.00,29.00
2026-05-03T08:11:00Z,72.00,30.00
2026-05-03T08:15:00Z,72.63,30.00
2026-05-03T08:17:00Z,71.00,30.00
2026-05-03T08:18:00Z,72.00,30.00
2026-05-03T08:40:00Z,72.00,30.00
2026-05-03T08:42:00Z,73.00,30.00
2026-05-03T09:36:00Z,73.00,30.00
2026-05-03T09:50:00Z,71.00,30.00
2026-05-03T09:53:00Z,72.00,30.00
2026-05-03T09:54:00Z,72.00,29.00
2026-05-03T10:02:00Z,73.00,29.00
2026-05-03T10:08:00Z,73.00,29.00
2026-05-03T10:11:00Z,71.00,29.00
2026-05-03T10:29:00Z,71.00,29.00
2026-05-03T10:42:00Z,71.00,29.00
2026-05-03T10:47:00Z,71.00,29.00
2026-05-03T10:52:00Z,72.00,29.00
2026-05-03T10:57:00Z,72.00,29.00
2026-05-03T10:59:00Z,73.00,29.00
2026-05-03T11:02:00Z,73.00,29.00
2026-05-03T11:13:00Z,73.00,29.00
2026-05-03T11:16:00Z,73.00,29.00
2026-05-03T11:18:00Z,73.00,29.00
2026-05-03T11:19:00Z,72.00,29.00
2026-05-03T11:29:00Z,72.00,29.00
2026-05-03T11:34:00Z,72.00,29.00
2026-05-03T11:39:00Z,71.71,29.00
2026-05-03T11:40:00Z,72.00,29.00
2026-05-03T11:45:00Z,73.00,29.00
2026-05-03T11:49:00Z,73.00,29.00
2026-05-03T11:51:00Z,73.00,29.00
2026-05-03T11:52:00Z,73.00,29.00
2026-05-03T11:56:00Z,73.00,29.00
2026-05-03T12:01:00Z,73.00,29.00
2026-05-03T12:03:00Z,73.00,29.00
2026-05-03T12:06:00Z,73.00,29.00
2026-05-03T12:10:00Z,73.00,29.00
2026-05-03T12:13:00Z,73.00,29.00
2026-05-03T12:14:00Z,73.00,29.00
2026-05-03T12:16:00Z,73.00,29.00
2026-05-03T12:18:00Z,73.00,29.00
2026-05-03T12:19:00Z,73.00,29.00
2026-05-03T12:20:00Z,73.00,29.00
2026-05-03T12:25:00Z,73.00,29.00
2026-05-03T12:26:00Z,73.00,29.00
2026-05-03T12:27:00Z,73.00,29.00
2026-05-03T12:31:00Z,73.00,29.00
2026-05-03T12:32:00Z,72.64,29.00
2026-05-03T12:33:00Z,72.64,29.00
2026-05-03T12:34:00Z,73.00,29.00
2026-05-03T12:38:00Z,73.00,29.00
2026-05-03T12:40:00Z,72.00,29.00
2026-05-03T12:41:00Z,73.54,29.00
2026-05-03T12:42:00Z,74.00,29.00
2026-05-03T12:43:00Z,74.00,29.00
2026-05-03T12:44:00Z,74.00,29.00
2026-05-03T12:46:00Z,74.00,29.00
2026-05-03T12:47:00Z,74.00,29.00
2026-05-03T12:48:00Z,72.00,29.00
2026-05-03T12:49:00Z,72.00,29.00
2026-05-03T12:50:00Z,72.00,29.00
2026-05-03T12:51:00Z,72.00,29.00
2026-05-03T12:52:00Z,73.80,29.00
2026-05-03T12:53:00Z,73.80,29.00
2026-05-03T12:54:00Z,73.80,29.00
2026-05-03T12:55:00Z,73.00,29.00
2026-05-03T12:56:00Z,73.00,29.00
2026-05-03T12:57:00Z,73.00,29.00
2026-05-03T12:58:00Z,72.00,29.00
2026-05-03T12:59:00Z,72.00,29.00
2026-05-03T13:00:00Z,72.00,29.00
2026-05-03T13:01:00Z,73.00,29.00
2026-05-03T13:02:00Z,71.00,29.00
2026-05-03T13:03:00Z,73.00,29.00
2026-05-03T13:04:00Z,72.00,29.00
2026-05-03T13:05:00Z,72.00,28.00
2026-05-03T13:06:00Z,72.00,29.00
2026-05-03T13:07:00Z,72.00,29.00
2026-05-03T13:08:00Z,72.00,30.00
2026-05-03T13:09:00Z,72.00,30.00
2026-05-03T13:10:00Z,73.00,30.00
2026-05-03T13:11:00Z,73.00,29.00
2026-05-03T13:12:00Z,73.00,28.88
2026-05-03T13:13:00Z,73.62,29.56
2026-05-03T13:14:00Z,73.42,29.00
2026-05-03T13:15:00Z,69.40,29.93
2026-05-03T13:16:00Z,69.07,31.51
2026-05-03T13:17:00Z,63.14,39.59
2026-05-03T13:18:00Z,57.74,42.92
2026-05-03T13:19:00Z,58.29,42.82
2026-05-03T13:20:00Z,62.54,37.97
2026-05-03T13:21:00Z,63.11,38.56
2026-05-03T13:22:00Z,64.12,34.57
2026-05-03T13:23:00Z,67.77,31.22
2026-05-03T13:24:00Z,70.47,30.19
2026-05-03T13:25:00Z,67.12,33.25
2026-05-03T13:26:00Z,67.73,32.64
2026-05-03T13:27:00Z,71.12,28.99
2026-05-03T13:28:00Z,73.00,28.00
2026-05-03T13:29:00Z,73.00,27.88
2026-05-03T13:30:00Z,75.30,21.62
2026-05-03T13:31:00Z,75.31,23.63
2026-05-03T13:32:00Z,74.18,25.23
2026-05-03T13:33:00Z,74.92,23.64
2026-05-03T13:34:00Z,77.43,23.21
2026-05-03T13:35:00Z,81.68,18.36
2026-05-03T13:36:00Z,78.90,19.95
2026-05-03T13:37:00Z,74.64,26.29
2026-05-03T13:38:00Z,70.27,29.99
2026-05-03T13:39:00Z,70.56,29.99
2026-05-03T13:40:00Z,71.64,29.68
2026-05-03T13:41:00Z,70.85,28.20
2026-05-03T13:42:00Z,68.73,31.30
2026-05-03T13:43:00Z,66.72,32.79
2026-05-03T13:44:00Z,65.54,36.46
2026-05-03T13:45:00Z,66.33,36.45
2026-05-03T13:46:00Z,62.57,39.60
2026-05-03T13:47:00Z,63.06,44.91
2026-05-03T13:48:00Z,54.86,45.71
2026-05-03T13:49:00Z,48.90,52.88
2026-05-03T13:50:00Z,48.94,52.29
2026-05-03T13:51:00Z,46.94,56.52
2026-05-03T13:52:00Z,42.41,57.49
2026-05-03T13:53:00Z,40.33,59.97
2026-05-03T13:54:00Z,38.76,62.77
2026-05-03T13:55:00Z,34.62,67.10
2026-05-03T13:56:00Z,33.07,67.98
2026-05-03T13:57:00Z,34.50,66.23
2026-05-03T13:58:00Z,37.72,63.70
2026-05-03T13:59:00Z,36.58,62.21
2026-05-03T14:00:00Z,35.78,65.74
2026-05-03T14:01:00Z,35.21,64.20
2026-05-03T14:02:00Z,37.94,62.38
2026-05-03T14:03:00Z,37.03,63.10
2026-05-03T14:04:00Z,37.30,63.26
2026-05-03T14:05:00Z,39.05,61.30
2026-05-03T14:06:00Z,40.08,61.00
2026-05-03T14:07:00Z,41.01,60.84
2026-05-03T14:08:00Z,38.94,63.35
2026-05-03T14:09:00Z,32.53,66.64
2026-05-03T14:10:00Z,33.35,68.58
2026-05-03T14:11:00Z,32.19,68.00
2026-05-03T14:12:00Z,33.00,68.37
2026-05-03T14:13:00Z,33.39,67.27
2026-05-03T14:14:00Z,33.78,67.74
2026-05-03T14:15:00Z,30.16,71.60
2026-05-03T14:16:00Z,34.42,66.96
2026-05-03T14:17:00Z,37.11,62.25
2026-05-03T14:18:00Z,38.85,62.25
2026-05-03T14:19:00Z,45.19,55.15
2026-05-03T14:20:00Z,51.49,47.91
2026-05-03T14:21:00Z,53.56,47.12
2026-05-03T14:22:00Z,53.15,46.80
2026-05-03T14:23:00Z,44.10,55.26
2026-05-03T14:24:00Z,40.10,59.52
2026-05-03T14:25:00Z,38.95,61.89
2026-05-03T14:26:00Z,37.26,61.89
2026-05-03T14:27:00Z,37.56,62.02
2026-05-03T14:28:00Z,40.02,63.91
2026-05-03T14:29:00Z,37.70,62.73
2026-05-03T14:30:00Z,34.70,65.69
2026-05-03T14:31:00Z,34.51,66.98
2026-05-03T14:32:00Z,34.59,67.78
2026-05-03T14:33:00Z,35.61,66.03
2026-05-03T14:34:00Z,18.21,79.27
2026-05-03T14:35:00Z,16.93,83.96
2026-05-03T14:36:00Z,17.16,83.99
2026-05-03T14:37:00Z,13.92,86.47
2026-05-03T14:38:00Z,14.11,88.17
2026-05-03T14:39:00Z,11.44,88.14
2026-05-03T14:40:00Z,10.89,89.91
2026-05-03T14:41:00Z,12.42,87.83
2026-05-03T14:42:00Z,12.47,88.18
2026-05-03T14:43:00Z,12.18,87.72
2026-05-03T14:44:00Z,12.96,87.95
2026-05-03T14:45:00Z,12.24,89.40
2026-05-03T14:46:00Z,8.18,91.63
2026-05-03T14:47:00Z,10.40,89.92
2026-05-03T14:48:00Z,19.24,84.66
2026-05-03T14:49:00Z,10.20,85.49
2026-05-03T14:50:00Z,9.27,90.90
2026-05-03T14:51:00Z,7.45,92.75
2026-05-03T14:52:00Z,8.01,92.68
2026-05-03T14:53:00Z,8.94,91.63
2026-05-03T14:54:00Z,8.67,91.63
2026-05-03T14:55:00Z,11.81,90.81
2026-05-03T14:56:00Z,3.68,96.84
2026-05-03T14:57:00Z,1.70,98.73
2026-05-03T14:58:00Z,1.00,99.00
2026-05-03T14:59:00Z,1.00,99.00
2026-05-03T15:00:00Z,1.00,99.00
2026-05-03T15:01:00Z,1.00,99.00
2026-05-03T15:02:00Z,1.00,99.00
