# event_ticker=KXATPMATCH-26MAY19TSITIE
# final_score=7-6(4) 7-6(2)
# score_resolution=7-6 7-6
# match_winner=Learner Tien
# fav_player=Learner Tien
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-05-19
timestamp,Stefanos Tsitsipas,Learner Tien
2026-05-20T02:51:00Z,64.00,36.00
2026-05-20T02:52:00Z,64.00,37.00
2026-05-20T02:54:00Z,64.00,37.00
2026-05-20T02:55:00Z,64.00,37.00
2026-05-20T02:57:00Z,64.00,37.00
2026-05-20T02:58:00Z,64.00,37.00
2026-05-20T02:59:00Z,64.00,37.00
2026-05-20T03:00:00Z,64.00,37.00
2026-05-20T03:01:00Z,64.00,37.00
2026-05-20T03:03:00Z,64.00,37.00
2026-05-20T03:06:00Z,64.00,37.00
2026-05-20T03:11:00Z,64.00,37.00
2026-05-20T03:13:00Z,64.00,37.00
2026-05-20T03:14:00Z,64.00,37.00
2026-05-20T03:16:00Z,64.00,37.00
2026-05-20T03:25:00Z,64.00,37.00
2026-05-20T03:27:00Z,64.00,37.00
2026-05-20T03:29:00Z,64.00,37.00
2026-05-20T03:30:00Z,64.00,37.00
2026-05-20T03:31:00Z,64.00,37.00
2026-05-20T03:34:00Z,64.00,37.00
2026-05-20T03:35:00Z,64.00,37.00
2026-05-20T03:36:00Z,64.00,37.00
2026-05-20T03:37:00Z,64.00,37.00
2026-05-20T03:41:00Z,64.00,37.00
2026-05-20T03:45:00Z,64.00,37.00
2026-05-20T03:46:00Z,64.00,37.00
2026-05-20T03:49:00Z,64.00,37.00
2026-05-20T03:50:00Z,64.00,37.00
2026-05-20T03:56:00Z,64.00,37.00
2026-05-20T03:59:00Z,64.00,37.00
2026-05-20T04:02:00Z,64.00,37.00
2026-05-20T04:03:00Z,64.00,37.00
2026-05-20T04:04:00Z,64.00,37.00
2026-05-20T04:05:00Z,64.00,37.00
2026-05-20T04:06:00Z,64.00,37.00
2026-05-20T04:08:00Z,64.00,37.00
2026-05-20T04:10:00Z,64.00,37.00
2026-05-20T04:11:00Z,64.00,37.00
2026-05-20T04:12:00Z,64.00,37.00
2026-05-20T04:16:00Z,63.84,37.00
2026-05-20T04:18:00Z,64.00,37.00
2026-05-20T04:19:00Z,64.00,37.00
2026-05-20T04:21:00Z,64.00,37.00
2026-05-20T04:24:00Z,64.00,37.00
2026-05-20T04:25:00Z,64.00,37.00
2026-05-20T04:26:00Z,64.00,37.00
2026-05-20T04:27:00Z,64.00,37.00
2026-05-20T04:28:00Z,63.00,37.00
2026-05-20T04:29:00Z,63.00,37.00
2026-05-20T04:30:00Z,63.00,37.00
2026-05-20T04:32:00Z,64.00,37.00
2026-05-20T04:33:00Z,64.00,36.00
2026-05-20T04:34:00Z,64.00,37.00
2026-05-20T04:35:00Z,64.00,37.00
2026-05-20T04:36:00Z,64.00,37.00
2026-05-20T04:37:00Z,64.00,37.00
2026-05-20T04:38:00Z,64.00,37.00
2026-05-20T04:39:00Z,64.00,37.00
2026-05-20T04:40:00Z,64.00,37.00
2026-05-20T04:42:00Z,64.00,37.00
2026-05-20T04:43:00Z,64.00,37.00
2026-05-20T04:46:00Z,64.00,37.00
2026-05-20T04:47:00Z,64.00,37.00
2026-05-20T04:48:00Z,64.00,37.00
2026-05-20T04:49:00Z,64.00,37.00
2026-05-20T04:50:00Z,64.00,37.00
2026-05-20T04:51:00Z,64.00,37.00
2026-05-20T04:52:00Z,64.00,37.00
2026-05-20T04:57:00Z,64.00,37.00
2026-05-20T04:58:00Z,64.00,37.00
2026-05-20T04:59:00Z,64.00,37.00
2026-05-20T05:00:00Z,64.00,37.00
2026-05-20T05:01:00Z,64.00,37.00
2026-05-20T05:02:00Z,64.00,37.00
2026-05-20T05:03:00Z,64.00,37.00
2026-05-20T05:04:00Z,63.00,37.00
2026-05-20T05:05:00Z,63.00,37.00
2026-05-20T05:07:00Z,64.00,37.00
2026-05-20T05:08:00Z,64.00,37.00
2026-05-20T05:09:00Z,64.00,37.00
2026-05-20T05:10:00Z,64.00,37.00
2026-05-20T05:11:00Z,64.00,37.00
2026-05-20T05:14:00Z,64.00,37.00
2026-05-20T05:15:00Z,64.00,37.00
2026-05-20T05:18:00Z,64.00,37.00
2026-05-20T05:19:00Z,64.00,37.00
2026-05-20T05:20:00Z,64.00,37.00
2026-05-20T05:21:00Z,64.00,37.00
2026-05-20T05:22:00Z,64.00,37.00
2026-05-20T05:23:00Z,64.00,37.00
2026-05-20T05:24:00Z,64.00,37.00
2026-05-20T05:25:00Z,64.00,37.00
2026-05-20T05:28:00Z,64.00,37.00
2026-05-20T05:29:00Z,64.00,37.00
2026-05-20T05:32:00Z,64.00,37.00
2026-05-20T05:40:00Z,64.00,37.00
2026-05-20T05:41:00Z,64.00,37.00
2026-05-20T05:42:00Z,64.00,37.00
2026-05-20T05:43:00Z,64.00,37.00
2026-05-20T05:44:00Z,64.00,37.00
2026-05-20T05:45:00Z,64.00,37.00
2026-05-20T05:47:00Z,64.00,37.00
2026-05-20T05:48:00Z,64.00,37.63
2026-05-20T05:49:00Z,64.00,37.53
2026-05-20T05:50:00Z,64.00,37.53
2026-05-20T05:52:00Z,64.00,37.53
2026-05-20T05:55:00Z,64.00,37.00
2026-05-20T05:58:00Z,64.00,37.00
2026-05-20T05:59:00Z,64.00,37.00
2026-05-20T06:00:00Z,64.00,37.00
2026-05-20T06:01:00Z,64.00,37.00
2026-05-20T06:03:00Z,64.00,37.00
2026-05-20T06:04:00Z,64.00,37.00
2026-05-20T06:05:00Z,64.00,36.68
2026-05-20T06:06:00Z,64.00,37.00
2026-05-20T06:11:00Z,64.00,37.00
2026-05-20T06:12:00Z,64.00,37.00
2026-05-20T06:13:00Z,64.00,37.00
2026-05-20T06:14:00Z,64.00,38.00
2026-05-20T06:15:00Z,64.00,37.00
2026-05-20T06:17:00Z,64.00,37.00
2026-05-20T06:19:00Z,64.00,37.00
2026-05-20T06:20:00Z,64.31,38.00
2026-05-20T06:21:00Z,64.31,37.00
2026-05-20T06:23:00Z,64.00,37.00
2026-05-20T06:27:00Z,63.65,37.00
2026-05-20T06:28:00Z,63.65,37.00
2026-05-20T06:29:00Z,63.65,37.00
2026-05-20T06:30:00Z,63.65,37.00
2026-05-20T06:31:00Z,63.65,38.00
2026-05-20T06:33:00Z,64.00,38.00
2026-05-20T06:36:00Z,64.00,38.00
2026-05-20T06:38:00Z,64.00,37.09
2026-05-20T06:39:00Z,63.37,37.09
2026-05-20T06:40:00Z,63.37,37.00
2026-05-20T06:41:00Z,63.00,37.00
2026-05-20T06:43:00Z,64.00,37.00
2026-05-20T06:47:00Z,64.00,38.00
2026-05-20T06:50:00Z,64.00,38.00
2026-05-20T06:52:00Z,64.00,37.01
2026-05-20T06:54:00Z,63.00,37.01
2026-05-20T06:56:00Z,63.00,38.00
2026-05-20T06:57:00Z,63.00,38.00
2026-05-20T06:58:00Z,63.00,37.00
2026-05-20T06:59:00Z,63.00,37.96
2026-05-20T07:00:00Z,63.00,38.00
2026-05-20T07:03:00Z,63.00,38.00
2026-05-20T07:04:00Z,63.00,38.00
2026-05-20T07:05:00Z,63.00,38.00
2026-05-20T07:06:00Z,64.00,38.00
2026-05-20T07:08:00Z,64.00,38.00
2026-05-20T07:09:00Z,64.00,38.00
2026-05-20T07:11:00Z,64.00,38.00
2026-05-20T07:13:00Z,64.00,38.00
2026-05-20T07:16:00Z,64.00,37.00
2026-05-20T07:17:00Z,64.00,37.00
2026-05-20T07:19:00Z,64.00,37.00
2026-05-20T07:22:00Z,64.00,37.00
2026-05-20T07:25:00Z,65.00,37.00
2026-05-20T07:31:00Z,65.00,37.00
2026-05-20T07:32:00Z,64.00,37.00
2026-05-20T07:35:00Z,64.00,37.00
2026-05-20T07:39:00Z,64.00,37.00
2026-05-20T07:40:00Z,65.00,37.00
2026-05-20T07:42:00Z,65.00,37.00
2026-05-20T07:44:00Z,65.00,37.00
2026-05-20T07:45:00Z,65.00,37.00
2026-05-20T07:46:00Z,65.00,37.00
2026-05-20T07:47:00Z,65.00,37.00
2026-05-20T07:49:00Z,65.00,37.00
2026-05-20T07:56:00Z,65.00,37.00
2026-05-20T07:58:00Z,65.00,37.00
2026-05-20T08:00:00Z,65.00,37.00
2026-05-20T08:02:00Z,65.00,37.00
2026-05-20T08:03:00Z,65.00,37.00
2026-05-20T08:04:00Z,65.00,37.00
2026-05-20T08:05:00Z,65.00,37.00
2026-05-20T08:06:00Z,65.00,37.00
2026-05-20T08:07:00Z,65.00,37.00
2026-05-20T08:08:00Z,65.00,37.00
2026-05-20T08:10:00Z,65.00,37.00
2026-05-20T08:11:00Z,65.00,37.00
2026-05-20T08:13:00Z,65.00,37.00
2026-05-20T08:16:00Z,65.00,37.00
2026-05-20T08:19:00Z,65.00,37.00
2026-05-20T08:20:00Z,65.00,37.00
2026-05-20T08:23:00Z,65.00,37.00
2026-05-20T08:25:00Z,65.00,37.00
2026-05-20T08:26:00Z,65.00,37.00
2026-05-20T08:27:00Z,65.00,37.00
2026-05-20T08:28:00Z,65.00,37.00
2026-05-20T08:29:00Z,65.00,37.00
2026-05-20T08:30:00Z,65.00,37.00
2026-05-20T08:31:00Z,64.18,37.00
2026-05-20T08:32:00Z,64.18,37.00
2026-05-20T08:33:00Z,64.00,37.00
2026-05-20T08:34:00Z,64.00,37.00
2026-05-20T08:35:00Z,64.00,37.00
2026-05-20T08:36:00Z,64.00,37.58
2026-05-20T08:37:00Z,64.78,37.71
2026-05-20T08:38:00Z,64.78,37.95
2026-05-20T08:39:00Z,64.00,37.00
2026-05-20T08:40:00Z,63.67,40.38
2026-05-20T08:41:00Z,56.03,45.68
2026-05-20T08:42:00Z,58.90,38.59
2026-05-20T08:43:00Z,61.00,38.54
2026-05-20T08:44:00Z,60.00,44.95
2026-05-20T08:45:00Z,57.17,42.55
2026-05-20T08:46:00Z,57.17,38.59
2026-05-20T08:47:00Z,64.28,36.01
2026-05-20T08:48:00Z,63.36,38.49
2026-05-20T08:49:00Z,67.15,35.11
2026-05-20T08:50:00Z,76.20,23.45
2026-05-20T08:51:00Z,77.00,26.39
2026-05-20T08:52:00Z,77.00,27.47
2026-05-20T08:53:00Z,75.15,26.48
2026-05-20T08:54:00Z,72.48,29.83
2026-05-20T08:55:00Z,63.96,35.90
2026-05-20T08:56:00Z,63.96,36.79
2026-05-20T08:57:00Z,64.00,37.43
2026-05-20T08:58:00Z,61.32,39.23
2026-05-20T08:59:00Z,62.43,40.46
2026-05-20T09:00:00Z,58.83,41.85
2026-05-20T09:01:00Z,60.03,40.20
2026-05-20T09:02:00Z,60.02,40.02
2026-05-20T09:03:00Z,60.02,38.43
2026-05-20T09:04:00Z,62.00,39.01
2026-05-20T09:05:00Z,64.72,37.95
2026-05-20T09:06:00Z,59.00,40.64
2026-05-20T09:07:00Z,58.15,41.98
2026-05-20T09:08:00Z,60.81,43.43
2026-05-20T09:09:00Z,58.82,42.79
2026-05-20T09:10:00Z,61.85,42.79
2026-05-20T09:11:00Z,61.85,38.55
2026-05-20T09:12:00Z,61.83,40.00
2026-05-20T09:13:00Z,59.43,42.71
2026-05-20T09:14:00Z,59.24,43.17
2026-05-20T09:15:00Z,48.89,49.96
2026-05-20T09:16:00Z,48.55,56.14
2026-05-20T09:17:00Z,58.64,44.18
2026-05-20T09:18:00Z,59.11,41.07
2026-05-20T09:19:00Z,60.83,40.02
2026-05-20T09:20:00Z,57.13,44.18
2026-05-20T09:21:00Z,59.00,45.00
2026-05-20T09:22:00Z,60.80,39.45
2026-05-20T09:23:00Z,58.66,40.79
2026-05-20T09:24:00Z,60.59,41.94
2026-05-20T09:25:00Z,57.29,43.99
2026-05-20T09:26:00Z,56.88,43.16
2026-05-20T09:27:00Z,59.74,40.14
2026-05-20T09:28:00Z,61.12,39.00
2026-05-20T09:29:00Z,62.00,38.97
2026-05-20T09:30:00Z,58.04,42.67
2026-05-20T09:31:00Z,57.56,44.26
2026-05-20T09:32:00Z,56.62,44.79
2026-05-20T09:33:00Z,68.71,31.06
2026-05-20T09:34:00Z,68.44,31.36
2026-05-20T09:35:00Z,70.26,37.38
2026-05-20T09:36:00Z,66.54,32.64
2026-05-20T09:37:00Z,56.99,43.90
2026-05-20T09:38:00Z,39.56,58.01
2026-05-20T09:39:00Z,31.15,67.47
2026-05-20T09:40:00Z,30.85,69.40
2026-05-20T09:41:00Z,31.00,69.74
2026-05-20T09:42:00Z,29.64,71.22
2026-05-20T09:43:00Z,26.29,75.63
2026-05-20T09:44:00Z,27.27,73.92
2026-05-20T09:45:00Z,24.34,76.02
2026-05-20T09:46:00Z,15.95,86.20
2026-05-20T09:47:00Z,11.85,89.59
2026-05-20T09:48:00Z,17.33,83.90
2026-05-20T09:49:00Z,15.07,87.51
2026-05-20T09:50:00Z,13.66,86.09
2026-05-20T09:51:00Z,22.65,75.60
2026-05-20T09:52:00Z,26.31,74.08
2026-05-20T09:53:00Z,26.52,74.37
2026-05-20T09:54:00Z,28.67,72.00
2026-05-20T09:55:00Z,28.59,73.59
2026-05-20T09:56:00Z,28.14,71.60
2026-05-20T09:57:00Z,25.31,74.37
2026-05-20T09:58:00Z,25.05,76.58
2026-05-20T09:59:00Z,23.90,77.00
2026-05-20T10:00:00Z,23.01,79.35
2026-05-20T10:01:00Z,17.81,85.93
2026-05-20T10:02:00Z,20.46,80.43
2026-05-20T10:03:00Z,20.13,79.93
2026-05-20T10:04:00Z,25.83,74.66
2026-05-20T10:05:00Z,21.30,78.94
2026-05-20T10:06:00Z,21.11,79.20
2026-05-20T10:07:00Z,18.09,82.06
2026-05-20T10:08:00Z,20.20,82.88
2026-05-20T10:09:00Z,24.72,76.08
2026-05-20T10:10:00Z,28.40,73.62
2026-05-20T10:11:00Z,24.90,74.74
2026-05-20T10:12:00Z,32.67,67.10
2026-05-20T10:13:00Z,25.53,74.24
2026-05-20T10:14:00Z,21.92,78.77
2026-05-20T10:15:00Z,22.00,79.68
2026-05-20T10:16:00Z,18.00,80.93
2026-05-20T10:17:00Z,23.59,73.03
2026-05-20T10:18:00Z,25.82,74.84
2026-05-20T10:19:00Z,23.37,77.54
2026-05-20T10:20:00Z,23.54,77.98
2026-05-20T10:21:00Z,20.47,80.00
2026-05-20T10:22:00Z,20.95,80.00
2026-05-20T10:23:00Z,23.68,76.95
2026-05-20T10:24:00Z,27.02,77.60
2026-05-20T10:25:00Z,20.53,82.57
2026-05-20T10:26:00Z,9.66,89.50
2026-05-20T10:27:00Z,4.85,96.59
2026-05-20T10:28:00Z,3.99,96.51
2026-05-20T10:29:00Z,1.02,98.82
2026-05-20T10:30:00Z,1.00,99.00
2026-05-20T10:31:00Z,1.00,99.00
2026-05-20T10:32:00Z,1.00,99.00
2026-05-20T10:33:00Z,1.00,99.00
