# event_ticker=KXATPMATCH-26MAR20DARLAN
# final_score=6-3 6-7(4) 6-4
# score_resolution=3-6 7-6 4-6
# match_winner=Martin Landaluce
# fav_player=Luciano Darderi
# dog_player=Martin Landaluce
# kalshi_date=2026-03-20
timestamp,Luciano Darderi,Martin Landaluce
2026-03-21T01:56:00Z,61.13,40.00
2026-03-21T01:57:00Z,69.00,31.89
2026-03-21T01:58:00Z,70.96,31.00
2026-03-21T01:59:00Z,70.54,31.00
2026-03-21T02:00:00Z,71.00,31.94
2026-03-21T02:01:00Z,71.00,30.00
2026-03-21T02:02:00Z,75.55,24.00
2026-03-21T02:03:00Z,75.91,25.00
2026-03-21T02:04:00Z,71.62,29.00
2026-03-21T02:05:00Z,68.07,33.00
2026-03-21T02:06:00Z,67.85,33.00
2026-03-21T02:07:00Z,64.65,36.00
2026-03-21T02:08:00Z,63.38,36.06
2026-03-21T02:09:00Z,61.24,46.26
2026-03-21T02:10:00Z,50.96,52.11
2026-03-21T02:11:00Z,50.29,49.08
2026-03-21T02:12:00Z,49.42,54.97
2026-03-21T02:13:00Z,46.00,54.78
2026-03-21T02:14:00Z,45.78,58.00
2026-03-21T02:15:00Z,43.37,57.05
2026-03-21T02:16:00Z,41.07,63.86
2026-03-21T02:17:00Z,27.47,73.05
2026-03-21T02:18:00Z,23.79,75.30
2026-03-21T02:19:00Z,22.22,77.00
2026-03-21T02:20:00Z,22.62,78.00
2026-03-21T02:21:00Z,22.89,77.90
2026-03-21T02:22:00Z,24.98,78.10
2026-03-21T02:23:00Z,22.92,80.45
2026-03-21T02:24:00Z,22.21,78.24
2026-03-21T02:25:00Z,21.62,80.75
2026-03-21T02:26:00Z,17.56,82.00
2026-03-21T02:27:00Z,18.82,81.50
2026-03-21T02:28:00Z,19.24,82.22
2026-03-21T02:29:00Z,19.81,82.66
2026-03-21T02:30:00Z,15.01,84.55
2026-03-21T02:31:00Z,16.93,84.89
2026-03-21T02:32:00Z,9.19,90.06
2026-03-21T02:33:00Z,8.68,92.45
2026-03-21T02:34:00Z,7.43,92.95
2026-03-21T02:35:00Z,6.74,93.21
2026-03-21T02:36:00Z,8.12,92.60
2026-03-21T02:37:00Z,8.91,92.04
2026-03-21T02:38:00Z,8.99,91.48
2026-03-21T02:39:00Z,11.92,88.52
2026-03-21T02:40:00Z,12.65,87.76
2026-03-21T02:41:00Z,10.32,91.50
2026-03-21T02:42:00Z,8.26,91.95
2026-03-21T02:43:00Z,6.94,93.83
2026-03-21T02:44:00Z,8.00,94.91
2026-03-21T02:45:00Z,8.73,93.00
2026-03-21T02:46:00Z,8.16,91.13
2026-03-21T02:47:00Z,7.31,93.91
2026-03-21T02:48:00Z,5.90,94.34
2026-03-21T02:49:00Z,5.25,95.27
2026-03-21T02:50:00Z,3.55,96.17
2026-03-21T02:51:00Z,2.23,98.00
2026-03-21T02:52:00Z,4.48,96.18
2026-03-21T02:53:00Z,5.83,96.00
2026-03-21T02:54:00Z,4.18,96.00
2026-03-21T02:55:00Z,3.73,97.00
2026-03-21T02:56:00Z,5.00,96.00
2026-03-21T02:57:00Z,5.63,94.65
2026-03-21T02:58:00Z,5.91,95.00
2026-03-21T02:59:00Z,7.40,93.28
2026-03-21T03:00:00Z,4.86,95.06
2026-03-21T03:01:00Z,3.99,96.24
2026-03-21T03:02:00Z,5.20,93.95
2026-03-21T03:03:00Z,6.91,95.43
2026-03-21T03:04:00Z,4.31,96.30
2026-03-21T03:05:00Z,3.84,98.00
2026-03-21T03:06:00Z,3.93,97.00
2026-03-21T03:07:00Z,4.49,96.93
2026-03-21T03:08:00Z,4.09,95.99
2026-03-21T03:09:00Z,6.52,94.04
2026-03-21T03:10:00Z,12.33,90.87
2026-03-21T03:11:00Z,12.37,88.53
2026-03-21T03:12:00Z,22.01,77.44
2026-03-21T03:13:00Z,29.10,72.14
2026-03-21T03:14:00Z,29.75,71.62
2026-03-21T03:15:00Z,29.33,70.28
2026-03-21T03:16:00Z,29.85,70.00
2026-03-21T03:17:00Z,30.95,71.79
2026-03-21T03:18:00Z,28.30,70.67
2026-03-21T03:19:00Z,28.27,70.14
2026-03-21T03:20:00Z,34.27,66.29
2026-03-21T03:21:00Z,38.94,64.38
2026-03-21T03:22:00Z,29.90,71.00
2026-03-21T03:23:00Z,25.18,72.76
2026-03-21T03:24:00Z,37.90,64.15
2026-03-21T03:25:00Z,34.88,62.84
2026-03-21T03:26:00Z,43.51,55.05
2026-03-21T03:27:00Z,40.80,62.12
2026-03-21T03:28:00Z,40.76,63.22
2026-03-21T03:29:00Z,47.43,52.21
2026-03-21T03:30:00Z,50.71,49.67
2026-03-21T03:31:00Z,50.08,48.98
2026-03-21T03:32:00Z,50.34,49.00
2026-03-21T03:33:00Z,50.86,49.00
2026-03-21T03:34:00Z,50.84,49.00
2026-03-21T03:35:00Z,50.08,51.59
2026-03-21T03:36:00Z,47.84,54.07
2026-03-21T03:37:00Z,45.64,54.56
2026-03-21T03:38:00Z,46.30,53.79
2026-03-21T03:39:00Z,52.24,49.50
2026-03-21T03:40:00Z,51.09,48.69
2026-03-21T03:41:00Z,46.98,51.93
2026-03-21T03:42:00Z,45.39,55.97
2026-03-21T03:43:00Z,45.18,56.00
2026-03-21T03:44:00Z,41.40,57.78
2026-03-21T03:45:00Z,38.72,60.85
2026-03-21T03:46:00Z,49.02,49.14
2026-03-21T03:47:00Z,53.70,46.51
2026-03-21T03:48:00Z,55.20,47.72
2026-03-21T03:49:00Z,47.60,55.96
2026-03-21T03:50:00Z,44.57,56.02
2026-03-21T03:51:00Z,44.78,57.27
2026-03-21T03:52:00Z,48.94,51.82
2026-03-21T03:53:00Z,51.58,49.79
2026-03-21T03:54:00Z,54.46,46.64
2026-03-21T03:55:00Z,52.22,47.73
2026-03-21T03:56:00Z,43.51,54.95
2026-03-21T03:57:00Z,45.48,53.79
2026-03-21T03:58:00Z,44.73,55.98
2026-03-21T03:59:00Z,40.53,64.00
2026-03-21T04:00:00Z,36.34,65.70
2026-03-21T04:01:00Z,21.55,78.90
2026-03-21T04:02:00Z,33.79,71.21
2026-03-21T04:03:00Z,48.48,51.39
2026-03-21T04:04:00Z,47.40,52.59
2026-03-21T04:05:00Z,43.33,57.09
2026-03-21T04:06:00Z,52.04,50.22
2026-03-21T04:07:00Z,46.86,54.23
2026-03-21T04:08:00Z,54.00,49.76
2026-03-21T04:09:00Z,44.32,55.57
2026-03-21T04:10:00Z,41.94,58.38
2026-03-21T04:11:00Z,38.44,64.20
2026-03-21T04:12:00Z,32.77,66.58
2026-03-21T04:13:00Z,44.19,57.94
2026-03-21T04:14:00Z,31.00,72.65
2026-03-21T04:15:00Z,10.44,91.87
2026-03-21T04:16:00Z,1.00,99.00
2026-03-21T04:17:00Z,1.00,99.00
