# event_ticker=KXATPMATCH-25OCT23BERNOR
# final_score=7-6(6) 6-7(9) 6-4
# score_resolution=6-7 7-6 4-6
# match_winner=Matteo Berrettini
# fav_player=Cameron Norrie
# dog_player=Matteo Berrettini
# kalshi_date=2025-10-23
timestamp,Cameron Norrie,Matteo Berrettini
2025-10-23T04:55:00Z,45.00,57.00
2025-10-23T04:56:00Z,45.00,57.00
2025-10-23T04:57:00Z,45.00,57.00
2025-10-23T04:58:00Z,45.00,57.00
2025-10-23T05:02:00Z,45.00,57.00
2025-10-23T05:04:00Z,45.00,57.00
2025-10-23T05:05:00Z,45.00,57.00
2025-10-23T05:07:00Z,45.00,57.00
2025-10-23T05:09:00Z,45.00,57.00
2025-10-23T05:13:00Z,45.00,57.00
2025-10-23T05:15:00Z,45.00,57.00
2025-10-23T05:16:00Z,45.00,57.00
2025-10-23T05:17:00Z,45.00,57.00
2025-10-23T05:21:00Z,45.00,57.00
2025-10-23T05:26:00Z,45.00,57.00
2025-10-23T05:29:00Z,45.00,56.00
2025-10-23T05:34:00Z,45.00,57.00
2025-10-23T05:36:00Z,45.00,57.00
2025-10-23T05:37:00Z,45.00,57.00
2025-10-23T05:40:00Z,45.00,57.00
2025-10-23T05:42:00Z,45.00,57.00
2025-10-23T05:43:00Z,45.00,57.00
2025-10-23T05:44:00Z,45.00,57.00
2025-10-23T05:47:00Z,45.00,57.00
2025-10-23T05:48:00Z,45.00,57.00
2025-10-23T05:55:00Z,45.00,57.00
2025-10-23T05:58:00Z,45.00,57.00
2025-10-23T06:04:00Z,45.00,57.00
2025-10-23T06:12:00Z,45.00,57.00
2025-10-23T06:14:00Z,45.00,57.00
2025-10-23T06:19:00Z,45.00,57.00
2025-10-23T06:27:00Z,45.00,57.00
2025-10-23T06:28:00Z,45.00,57.00
2025-10-23T06:31:00Z,45.00,57.00
2025-10-23T06:32:00Z,45.00,57.00
2025-10-23T06:33:00Z,44.00,57.00
2025-10-23T06:38:00Z,45.00,57.00
2025-10-23T06:39:00Z,45.00,57.00
2025-10-23T06:41:00Z,45.00,57.00
2025-10-23T06:42:00Z,45.00,57.00
2025-10-23T06:43:00Z,45.00,57.00
2025-10-23T06:45:00Z,44.00,57.00
2025-10-23T06:46:00Z,44.00,57.00
2025-10-23T06:48:00Z,44.00,57.00
2025-10-23T06:49:00Z,44.00,57.00
2025-10-23T06:51:00Z,45.00,57.00
2025-10-23T06:56:00Z,45.00,57.00
2025-10-23T06:58:00Z,45.00,57.00
2025-10-23T09:02:00Z,45.00,58.00
2025-10-23T09:03:00Z,45.00,58.00
2025-10-23T09:05:00Z,59.00,58.00
2025-10-23T09:06:00Z,45.00,58.00
2025-10-23T09:07:00Z,50.00,57.00
2025-10-23T09:08:00Z,50.00,58.00
2025-10-23T09:09:00Z,45.00,58.00
2025-10-23T09:11:00Z,45.00,58.00
2025-10-23T09:12:00Z,45.00,58.00
2025-10-23T09:13:00Z,45.00,58.00
2025-10-23T09:14:00Z,45.00,58.00
2025-10-23T09:15:00Z,45.00,58.00
2025-10-23T09:16:00Z,45.00,58.00
2025-10-23T09:18:00Z,45.00,58.67
2025-10-23T09:20:00Z,45.00,60.00
2025-10-23T09:21:00Z,45.00,60.00
2025-10-23T09:24:00Z,45.00,60.00
2025-10-23T09:25:00Z,45.00,59.00
2025-10-23T09:26:00Z,45.00,59.00
2025-10-23T09:27:00Z,45.00,59.00
2025-10-23T09:29:00Z,45.00,59.00
2025-10-23T09:31:00Z,45.00,59.00
2025-10-23T09:32:00Z,46.00,59.00
2025-10-23T09:33:00Z,46.00,59.00
2025-10-23T09:35:00Z,46.00,59.00
2025-10-23T09:37:00Z,46.00,59.00
2025-10-23T09:38:00Z,46.00,59.00
2025-10-23T09:39:00Z,45.00,59.00
2025-10-23T09:40:00Z,44.00,59.00
2025-10-23T09:44:00Z,44.00,59.00
2025-10-23T09:45:00Z,45.00,60.00
2025-10-23T09:46:00Z,45.00,59.00
2025-10-23T09:47:00Z,45.00,59.00
2025-10-23T09:49:00Z,45.00,59.00
2025-10-23T09:50:00Z,43.00,59.00
2025-10-23T09:54:00Z,43.00,59.00
2025-10-23T09:55:00Z,43.00,59.00
2025-10-23T09:56:00Z,43.00,59.00
2025-10-23T09:57:00Z,43.00,59.00
2025-10-23T09:58:00Z,43.00,59.00
2025-10-23T10:00:00Z,43.00,59.00
2025-10-23T10:02:00Z,43.00,60.00
2025-10-23T10:04:00Z,43.00,61.00
2025-10-23T10:05:00Z,42.00,61.00
2025-10-23T10:06:00Z,40.60,62.00
2025-10-23T10:07:00Z,40.00,62.00
2025-10-23T10:08:00Z,40.00,60.00
2025-10-23T10:09:00Z,40.00,62.00
2025-10-23T10:10:00Z,40.00,62.00
2025-10-23T10:11:00Z,40.00,62.00
2025-10-23T10:12:00Z,40.00,62.00
2025-10-23T10:14:00Z,40.00,63.00
2025-10-23T10:15:00Z,38.89,61.00
2025-10-23T10:16:00Z,35.00,65.18
2025-10-23T10:17:00Z,36.10,68.57
2025-10-23T10:18:00Z,40.00,68.57
2025-10-23T10:19:00Z,43.00,56.00
2025-10-23T10:20:00Z,44.00,61.00
2025-10-23T10:21:00Z,44.00,64.00
2025-10-23T10:22:00Z,39.00,64.00
2025-10-23T10:23:00Z,42.04,64.00
2025-10-23T10:24:00Z,42.00,59.00
2025-10-23T10:25:00Z,42.00,59.01
2025-10-23T10:26:00Z,43.00,60.16
2025-10-23T10:27:00Z,44.36,55.96
2025-10-23T10:28:00Z,46.01,59.00
2025-10-23T10:29:00Z,49.47,57.49
2025-10-23T10:30:00Z,57.20,52.06
2025-10-23T10:31:00Z,65.36,41.10
2025-10-23T10:32:00Z,68.43,36.60
2025-10-23T10:33:00Z,71.21,35.24
2025-10-23T10:34:00Z,68.95,32.73
2025-10-23T10:35:00Z,69.00,32.00
2025-10-23T10:36:00Z,69.00,32.00
2025-10-23T10:37:00Z,72.20,28.39
2025-10-23T10:38:00Z,72.20,31.00
2025-10-23T10:39:00Z,71.41,29.44
2025-10-23T10:40:00Z,72.36,27.00
2025-10-23T10:41:00Z,72.36,31.00
2025-10-23T10:42:00Z,73.00,26.58
2025-10-23T10:43:00Z,77.62,26.14
2025-10-23T10:44:00Z,75.52,25.24
2025-10-23T10:45:00Z,73.13,25.26
2025-10-23T10:46:00Z,72.86,29.66
2025-10-23T10:47:00Z,73.00,30.39
2025-10-23T10:48:00Z,72.90,30.46
2025-10-23T10:49:00Z,70.00,31.65
2025-10-23T10:50:00Z,62.56,39.04
2025-10-23T10:51:00Z,39.15,49.96
2025-10-23T10:52:00Z,49.49,51.08
2025-10-23T10:53:00Z,47.96,54.50
2025-10-23T10:54:00Z,45.06,56.72
2025-10-23T10:55:00Z,44.24,59.00
2025-10-23T10:56:00Z,46.34,54.44
2025-10-23T10:57:00Z,48.58,52.81
2025-10-23T10:58:00Z,50.00,52.96
2025-10-23T10:59:00Z,49.67,55.89
2025-10-23T11:00:00Z,48.67,53.79
2025-10-23T11:01:00Z,45.45,54.00
2025-10-23T11:02:00Z,46.00,56.14
2025-10-23T11:03:00Z,48.95,54.43
2025-10-23T11:04:00Z,46.26,60.61
2025-10-23T11:05:00Z,48.21,53.35
2025-10-23T11:06:00Z,49.19,52.68
2025-10-23T11:07:00Z,46.00,55.34
2025-10-23T11:08:00Z,43.97,58.00
2025-10-23T11:09:00Z,47.87,57.83
2025-10-23T11:10:00Z,43.35,58.16
2025-10-23T11:11:00Z,37.41,62.00
2025-10-23T11:12:00Z,37.17,65.02
2025-10-23T11:13:00Z,40.11,64.16
2025-10-23T11:14:00Z,51.10,54.88
2025-10-23T11:15:00Z,42.94,65.78
2025-10-23T11:16:00Z,31.07,70.00
2025-10-23T11:17:00Z,42.51,61.88
2025-10-23T11:18:00Z,40.41,67.62
2025-10-23T11:19:00Z,37.40,57.79
2025-10-23T11:20:00Z,49.65,56.00
2025-10-23T11:21:00Z,27.44,74.75
2025-10-23T11:22:00Z,21.33,78.30
2025-10-23T11:23:00Z,24.37,75.40
2025-10-23T11:24:00Z,25.00,75.54
2025-10-23T11:25:00Z,25.27,76.00
2025-10-23T11:26:00Z,25.00,75.39
2025-10-23T11:27:00Z,19.98,80.54
2025-10-23T11:28:00Z,24.00,77.21
2025-10-23T11:29:00Z,24.00,76.10
2025-10-23T11:30:00Z,25.57,75.97
2025-10-23T11:31:00Z,21.99,79.44
2025-10-23T11:32:00Z,20.00,79.33
2025-10-23T11:33:00Z,21.00,80.00
2025-10-23T11:34:00Z,22.58,79.44
2025-10-23T11:35:00Z,19.25,82.95
2025-10-23T11:36:00Z,13.98,87.15
2025-10-23T11:37:00Z,21.69,79.00
2025-10-23T11:38:00Z,21.59,79.71
2025-10-23T11:39:00Z,22.46,78.57
2025-10-23T11:40:00Z,24.99,76.18
2025-10-23T11:41:00Z,22.00,78.21
2025-10-23T11:42:00Z,20.82,78.03
2025-10-23T11:43:00Z,19.36,80.10
2025-10-23T11:44:00Z,13.09,87.73
2025-10-23T11:45:00Z,16.95,83.00
2025-10-23T11:46:00Z,21.75,83.00
2025-10-23T11:47:00Z,23.06,78.96
2025-10-23T11:48:00Z,23.62,77.96
2025-10-23T11:49:00Z,25.00,76.60
2025-10-23T11:50:00Z,20.40,80.59
2025-10-23T11:51:00Z,20.00,80.45
2025-10-23T11:52:00Z,19.01,80.45
2025-10-23T11:53:00Z,17.26,82.88
2025-10-23T11:54:00Z,19.78,81.77
2025-10-23T11:55:00Z,20.00,81.00
2025-10-23T11:56:00Z,23.09,76.45
2025-10-23T11:57:00Z,23.09,77.69
2025-10-23T11:58:00Z,20.25,81.00
2025-10-23T11:59:00Z,24.00,79.83
2025-10-23T12:00:00Z,22.95,77.92
2025-10-23T12:01:00Z,22.05,79.27
2025-10-23T12:02:00Z,20.62,80.58
2025-10-23T12:03:00Z,21.00,81.00
2025-10-23T12:04:00Z,20.00,79.94
2025-10-23T12:05:00Z,21.73,81.87
2025-10-23T12:06:00Z,24.40,77.08
2025-10-23T12:07:00Z,25.00,76.39
2025-10-23T12:08:00Z,25.00,79.57
2025-10-23T12:09:00Z,19.75,80.10
2025-10-23T12:10:00Z,21.00,80.44
2025-10-23T12:11:00Z,14.14,86.37
2025-10-23T12:12:00Z,11.25,89.26
2025-10-23T12:13:00Z,13.14,84.29
2025-10-23T12:14:00Z,21.11,81.91
2025-10-23T12:15:00Z,22.94,77.00
2025-10-23T12:16:00Z,19.98,77.38
2025-10-23T12:17:00Z,19.00,80.80
2025-10-23T12:18:00Z,20.00,81.00
2025-10-23T12:19:00Z,19.00,80.76
2025-10-23T12:20:00Z,29.16,80.45
2025-10-23T12:21:00Z,22.53,78.49
2025-10-23T12:22:00Z,23.00,79.00
2025-10-23T12:23:00Z,28.54,73.10
2025-10-23T12:24:00Z,34.06,66.42
2025-10-23T12:25:00Z,31.01,73.63
2025-10-23T12:26:00Z,33.70,71.58
2025-10-23T12:27:00Z,24.87,77.03
2025-10-23T12:28:00Z,27.51,77.93
2025-10-23T12:29:00Z,24.24,82.14
2025-10-23T12:30:00Z,20.12,81.34
2025-10-23T12:31:00Z,28.77,72.12
2025-10-23T12:32:00Z,23.78,77.24
2025-10-23T12:33:00Z,37.98,66.38
2025-10-23T12:34:00Z,26.83,70.95
2025-10-23T12:35:00Z,29.42,77.61
2025-10-23T12:36:00Z,24.94,78.77
2025-10-23T12:37:00Z,18.39,81.34
2025-10-23T12:38:00Z,27.23,74.59
2025-10-23T12:39:00Z,33.06,63.25
2025-10-23T12:40:00Z,46.15,55.97
2025-10-23T12:41:00Z,49.45,54.33
2025-10-23T12:42:00Z,50.00,53.33
2025-10-23T12:43:00Z,50.11,49.20
2025-10-23T12:44:00Z,46.81,50.20
2025-10-23T12:45:00Z,37.30,60.00
2025-10-23T12:46:00Z,52.28,47.94
2025-10-23T12:47:00Z,51.70,49.88
2025-10-23T12:48:00Z,47.84,51.09
2025-10-23T12:49:00Z,49.00,54.03
2025-10-23T12:50:00Z,48.67,54.14
2025-10-23T12:51:00Z,52.86,50.93
2025-10-23T12:52:00Z,45.39,61.66
2025-10-23T12:53:00Z,39.82,60.93
2025-10-23T12:54:00Z,46.71,52.70
2025-10-23T12:55:00Z,45.00,56.42
2025-10-23T12:56:00Z,49.53,50.67
2025-10-23T12:57:00Z,46.87,50.03
2025-10-23T12:58:00Z,52.34,51.63
2025-10-23T12:59:00Z,52.14,49.36
2025-10-23T13:00:00Z,49.94,50.07
2025-10-23T13:01:00Z,56.35,48.95
2025-10-23T13:02:00Z,48.79,55.41
2025-10-23T13:03:00Z,52.41,51.17
2025-10-23T13:04:00Z,55.01,48.82
2025-10-23T13:05:00Z,55.11,47.20
2025-10-23T13:06:00Z,55.10,47.53
2025-10-23T13:07:00Z,55.28,48.51
2025-10-23T13:08:00Z,53.14,52.18
2025-10-23T13:09:00Z,53.74,53.07
2025-10-23T13:10:00Z,52.95,54.36
2025-10-23T13:11:00Z,47.49,53.19
2025-10-23T13:12:00Z,39.40,60.45
2025-10-23T13:13:00Z,45.73,55.04
2025-10-23T13:14:00Z,52.48,50.92
2025-10-23T13:15:00Z,56.27,44.89
2025-10-23T13:16:00Z,56.00,53.00
2025-10-23T13:17:00Z,52.03,48.27
2025-10-23T13:18:00Z,51.46,51.12
2025-10-23T13:19:00Z,48.39,54.98
2025-10-23T13:20:00Z,46.56,56.55
2025-10-23T13:21:00Z,42.93,59.46
2025-10-23T13:22:00Z,37.75,66.60
2025-10-23T13:23:00Z,20.79,83.15
2025-10-23T13:24:00Z,7.43,92.73
2025-10-23T13:25:00Z,8.84,92.63
2025-10-23T13:26:00Z,5.24,94.57
2025-10-23T13:27:00Z,5.73,93.86
2025-10-23T13:28:00Z,2.87,98.75
2025-10-23T13:29:00Z,1.00,99.00
2025-10-23T13:30:00Z,1.00,99.00
2025-10-23T13:31:00Z,1.00,99.00
2025-10-23T13:32:00Z,1.00,99.00
2025-10-23T13:33:00Z,1.00,99.00
2025-10-23T13:34:00Z,1.00,99.00
2025-10-23T13:35:00Z,1.00,99.00
2025-10-23T13:36:00Z,1.00,99.00
