# event_ticker=KXATPMATCH-26MAY06CARTAB
# final_score=6-2 6-1
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Pablo Carreno Busta
# kalshi_date=2026-05-06
timestamp,Pablo Carreno Busta,Alejandro Tabilo
2026-05-06T13:46:00Z,34.00,67.00
2026-05-06T13:50:00Z,34.00,67.00
2026-05-06T13:51:00Z,34.00,67.00
2026-05-06T13:52:00Z,34.00,67.00
2026-05-06T13:55:00Z,34.00,67.00
2026-05-06T13:56:00Z,34.00,67.00
2026-05-06T13:57:00Z,34.00,67.00
2026-05-06T13:58:00Z,34.00,67.00
2026-05-06T13:59:00Z,34.00,67.00
2026-05-06T14:00:00Z,34.00,67.00
2026-05-06T14:01:00Z,34.00,67.00
2026-05-06T14:03:00Z,34.00,67.00
2026-05-06T14:07:00Z,34.00,67.00
2026-05-06T14:10:00Z,34.00,67.00
2026-05-06T14:12:00Z,34.00,67.00
2026-05-06T14:13:00Z,34.00,67.00
2026-05-06T14:14:00Z,34.00,67.00
2026-05-06T14:15:00Z,34.00,67.00
2026-05-06T14:17:00Z,34.00,67.00
2026-05-06T14:19:00Z,34.00,67.00
2026-05-06T14:21:00Z,34.00,67.00
2026-05-06T14:24:00Z,34.00,67.00
2026-05-06T14:26:00Z,33.50,66.50
2026-05-06T14:27:00Z,33.50,67.00
2026-05-06T14:28:00Z,33.50,67.00
2026-05-06T14:29:00Z,34.00,67.00
2026-05-06T14:30:00Z,33.67,66.33
2026-05-06T14:31:00Z,33.67,67.00
2026-05-06T14:33:00Z,34.00,67.00
2026-05-06T14:35:00Z,34.00,67.00
2026-05-06T14:37:00Z,34.00,67.00
2026-05-06T14:39:00Z,34.00,67.00
2026-05-06T14:40:00Z,34.00,68.00
2026-05-06T14:41:00Z,34.00,68.00
2026-05-06T14:42:00Z,33.00,68.00
2026-05-06T14:43:00Z,32.67,68.00
2026-05-06T14:44:00Z,32.00,68.00
2026-05-06T14:45:00Z,33.00,68.00
2026-05-06T14:48:00Z,33.00,68.00
2026-05-06T14:49:00Z,33.00,68.00
2026-05-06T14:50:00Z,33.00,68.00
2026-05-06T14:52:00Z,33.00,68.00
2026-05-06T14:54:00Z,33.00,68.00
2026-05-06T14:55:00Z,33.00,67.00
2026-05-06T14:56:00Z,33.00,67.00
2026-05-06T14:57:00Z,33.00,68.00
2026-05-06T14:58:00Z,33.00,68.00
2026-05-06T14:59:00Z,33.00,68.00
2026-05-06T15:00:00Z,33.00,68.00
2026-05-06T15:01:00Z,33.00,68.00
2026-05-06T15:02:00Z,33.00,68.00
2026-05-06T15:03:00Z,33.00,68.00
2026-05-06T15:04:00Z,33.00,68.00
2026-05-06T15:05:00Z,33.00,68.00
2026-05-06T15:06:00Z,33.00,67.88
2026-05-06T15:09:00Z,33.00,67.85
2026-05-06T15:10:00Z,33.00,68.00
2026-05-06T15:11:00Z,33.00,68.00
2026-05-06T15:14:00Z,33.00,68.00
2026-05-06T15:15:00Z,33.00,68.00
2026-05-06T15:16:00Z,33.00,68.00
2026-05-06T15:18:00Z,33.00,68.00
2026-05-06T15:19:00Z,33.00,68.00
2026-05-06T15:20:00Z,33.00,68.00
2026-05-06T15:21:00Z,33.00,67.00
2026-05-06T15:22:00Z,33.00,68.00
2026-05-06T15:23:00Z,33.00,68.00
2026-05-06T15:24:00Z,33.00,68.00
2026-05-06T15:26:00Z,33.00,68.00
2026-05-06T15:27:00Z,33.00,68.00
2026-05-06T15:28:00Z,33.00,68.00
2026-05-06T15:30:00Z,33.00,68.00
2026-05-06T15:31:00Z,33.00,69.00
2026-05-06T15:32:00Z,32.00,69.00
2026-05-06T15:34:00Z,32.00,69.00
2026-05-06T15:41:00Z,31.00,69.00
2026-05-06T15:42:00Z,32.00,69.00
2026-05-06T15:43:00Z,32.00,69.00
2026-05-06T15:44:00Z,32.00,69.00
2026-05-06T15:45:00Z,32.00,68.00
2026-05-06T15:49:00Z,32.00,68.00
2026-05-06T15:50:00Z,32.00,69.00
2026-05-06T15:51:00Z,32.00,69.00
2026-05-06T15:52:00Z,32.00,68.68
2026-05-06T15:53:00Z,32.00,68.68
2026-05-06T15:54:00Z,32.00,68.68
2026-05-06T15:56:00Z,32.00,69.00
2026-05-06T15:58:00Z,32.00,69.00
2026-05-06T15:59:00Z,32.00,69.00
2026-05-06T16:00:00Z,32.00,69.00
2026-05-06T16:01:00Z,32.00,69.00
2026-05-06T16:02:00Z,32.00,69.00
2026-05-06T16:05:00Z,32.00,69.00
2026-05-06T16:07:00Z,32.00,69.00
2026-05-06T16:09:00Z,32.00,69.00
2026-05-06T16:10:00Z,32.00,69.00
2026-05-06T16:11:00Z,32.00,69.00
2026-05-06T16:12:00Z,32.00,68.03
2026-05-06T16:14:00Z,32.00,69.00
2026-05-06T16:15:00Z,32.78,69.00
2026-05-06T16:16:00Z,32.78,69.00
2026-05-06T16:17:00Z,33.00,68.95
2026-05-06T16:18:00Z,32.00,69.00
2026-05-06T16:19:00Z,32.00,69.00
2026-05-06T16:20:00Z,32.20,69.00
2026-05-06T16:21:00Z,31.99,69.00
2026-05-06T16:22:00Z,32.00,69.00
2026-05-06T16:23:00Z,31.09,69.00
2026-05-06T16:24:00Z,32.00,69.00
2026-05-06T16:25:00Z,30.78,70.87
2026-05-06T16:26:00Z,30.00,71.95
2026-05-06T16:27:00Z,28.84,70.70
2026-05-06T16:28:00Z,31.96,69.26
2026-05-06T16:29:00Z,32.37,68.02
2026-05-06T16:30:00Z,29.00,71.99
2026-05-06T16:31:00Z,29.00,71.63
2026-05-06T16:32:00Z,29.46,72.00
2026-05-06T16:33:00Z,29.64,72.30
2026-05-06T16:34:00Z,29.26,72.58
2026-05-06T16:35:00Z,28.11,73.45
2026-05-06T16:36:00Z,24.26,77.76
2026-05-06T16:37:00Z,25.00,77.20
2026-05-06T16:38:00Z,24.48,75.15
2026-05-06T16:39:00Z,23.05,77.81
2026-05-06T16:40:00Z,16.37,83.93
2026-05-06T16:41:00Z,18.93,82.54
2026-05-06T16:42:00Z,19.97,81.10
2026-05-06T16:43:00Z,17.02,83.43
2026-05-06T16:44:00Z,16.00,85.71
2026-05-06T16:45:00Z,14.35,86.04
2026-05-06T16:46:00Z,14.58,87.00
2026-05-06T16:47:00Z,13.32,86.94
2026-05-06T16:48:00Z,12.10,87.34
2026-05-06T16:49:00Z,13.65,87.93
2026-05-06T16:50:00Z,13.03,87.29
2026-05-06T16:51:00Z,13.60,88.00
2026-05-06T16:52:00Z,13.04,87.00
2026-05-06T16:53:00Z,14.00,87.09
2026-05-06T16:54:00Z,15.16,86.80
2026-05-06T16:55:00Z,16.40,84.00
2026-05-06T16:56:00Z,15.99,84.56
2026-05-06T16:57:00Z,14.68,86.34
2026-05-06T16:58:00Z,12.17,87.43
2026-05-06T16:59:00Z,13.00,87.92
2026-05-06T17:00:00Z,12.40,87.14
2026-05-06T17:01:00Z,12.47,86.95
2026-05-06T17:02:00Z,12.81,86.01
2026-05-06T17:03:00Z,12.00,86.06
2026-05-06T17:04:00Z,12.22,86.01
2026-05-06T17:05:00Z,12.17,87.00
2026-05-06T17:06:00Z,12.19,86.54
2026-05-06T17:07:00Z,12.86,86.02
2026-05-06T17:08:00Z,13.00,86.28
2026-05-06T17:09:00Z,12.03,86.69
2026-05-06T17:10:00Z,12.81,86.22
2026-05-06T17:11:00Z,12.13,86.55
2026-05-06T17:12:00Z,12.18,87.00
2026-05-06T17:13:00Z,13.00,86.37
2026-05-06T17:14:00Z,12.33,86.71
2026-05-06T17:15:00Z,12.97,86.93
2026-05-06T17:16:00Z,12.97,86.02
2026-05-06T17:17:00Z,12.19,86.48
2026-05-06T17:18:00Z,13.00,86.18
2026-05-06T17:19:00Z,13.00,86.95
2026-05-06T17:20:00Z,12.99,87.38
2026-05-06T17:21:00Z,13.00,87.33
2026-05-06T17:22:00Z,12.79,88.00
2026-05-06T17:23:00Z,12.08,86.72
2026-05-06T17:24:00Z,12.00,88.00
2026-05-06T17:25:00Z,14.00,88.00
2026-05-06T17:26:00Z,13.84,86.00
2026-05-06T17:27:00Z,12.24,88.00
2026-05-06T17:28:00Z,13.14,86.20
2026-05-06T17:29:00Z,14.00,86.00
2026-05-06T17:30:00Z,12.00,87.00
2026-05-06T17:31:00Z,12.17,87.69
2026-05-06T17:32:00Z,12.14,87.00
2026-05-06T17:33:00Z,12.42,87.12
2026-05-06T17:34:00Z,13.00,88.00
2026-05-06T17:35:00Z,12.00,88.00
2026-05-06T17:36:00Z,13.00,88.00
2026-05-06T17:37:00Z,13.00,88.00
2026-05-06T17:38:00Z,12.98,88.00
2026-05-06T17:39:00Z,12.98,87.45
2026-05-06T17:40:00Z,12.37,86.60
2026-05-06T17:41:00Z,13.00,87.85
2026-05-06T17:42:00Z,13.00,87.68
2026-05-06T17:43:00Z,14.00,86.00
2026-05-06T17:44:00Z,14.00,86.42
2026-05-06T17:45:00Z,13.00,86.76
2026-05-06T17:46:00Z,14.00,86.04
2026-05-06T17:47:00Z,13.24,87.93
2026-05-06T17:48:00Z,14.00,86.01
2026-05-06T17:49:00Z,14.00,88.00
2026-05-06T17:51:00Z,12.02,88.00
2026-05-06T17:52:00Z,14.00,88.00
2026-05-06T17:53:00Z,14.00,88.00
2026-05-06T17:54:00Z,14.00,86.00
2026-05-06T17:55:00Z,12.00,86.84
2026-05-06T17:56:00Z,13.00,87.27
2026-05-06T17:57:00Z,13.00,88.00
2026-05-06T17:58:00Z,13.00,87.02
2026-05-06T17:59:00Z,13.00,88.00
2026-05-06T18:00:00Z,13.00,88.00
2026-05-06T18:01:00Z,13.00,88.00
2026-05-06T18:02:00Z,13.00,87.00
2026-05-06T18:03:00Z,13.00,87.00
2026-05-06T18:04:00Z,13.00,87.00
2026-05-06T18:05:00Z,12.06,88.00
2026-05-06T18:06:00Z,13.00,88.00
2026-05-06T18:07:00Z,13.00,87.65
2026-05-06T18:08:00Z,12.03,87.75
2026-05-06T18:09:00Z,13.00,88.00
2026-05-06T18:10:00Z,13.00,87.03
2026-05-06T18:11:00Z,13.00,87.86
2026-05-06T18:12:00Z,12.00,87.86
2026-05-06T18:13:00Z,12.00,87.04
2026-05-06T18:14:00Z,12.06,88.00
2026-05-06T18:15:00Z,12.06,87.08
2026-05-06T18:16:00Z,12.00,87.08
2026-05-06T18:17:00Z,12.00,87.07
2026-05-06T18:18:00Z,12.00,87.01
2026-05-06T18:19:00Z,11.14,88.91
2026-05-06T18:20:00Z,12.00,90.00
2026-05-06T18:21:00Z,10.63,90.00
2026-05-06T18:22:00Z,11.67,88.98
2026-05-06T18:23:00Z,13.00,88.00
2026-05-06T18:24:00Z,12.00,89.00
2026-05-06T18:25:00Z,10.00,90.02
2026-05-06T18:26:00Z,10.00,91.00
2026-05-06T18:27:00Z,10.00,91.00
2026-05-06T18:28:00Z,9.98,90.96
2026-05-06T18:29:00Z,9.81,91.00
2026-05-06T18:30:00Z,9.00,92.00
2026-05-06T18:31:00Z,7.52,93.00
2026-05-06T18:32:00Z,8.00,92.00
2026-05-06T18:33:00Z,7.00,93.01
2026-05-06T18:34:00Z,5.19,96.06
2026-05-06T18:35:00Z,3.68,97.97
2026-05-06T18:36:00Z,4.40,96.06
2026-05-06T18:37:00Z,3.13,97.03
2026-05-06T18:38:00Z,2.14,97.00
2026-05-06T18:39:00Z,1.00,98.09
2026-05-06T18:40:00Z,2.00,98.07
2026-05-06T18:41:00Z,1.97,98.00
2026-05-06T18:42:00Z,2.00,99.00
2026-05-06T18:43:00Z,2.00,98.14
2026-05-06T18:44:00Z,1.99,98.05
2026-05-06T18:45:00Z,1.85,98.45
2026-05-06T18:46:00Z,2.00,99.00
2026-05-06T18:47:00Z,2.00,98.92
2026-05-06T18:48:00Z,1.21,99.00
2026-05-06T18:49:00Z,1.00,99.00
2026-05-06T18:50:00Z,1.00,99.00
2026-05-06T18:51:00Z,1.00,99.00
2026-05-06T18:52:00Z,1.00,99.00
2026-05-06T18:53:00Z,1.00,99.00
2026-05-06T18:54:00Z,1.00,99.00
2026-05-06T18:56:00Z,1.00,99.00
2026-05-06T18:58:00Z,1.00,99.00
2026-05-06T18:59:00Z,1.00,99.00
2026-05-06T19:01:00Z,1.00,99.00
2026-05-06T19:02:00Z,1.00,99.00
2026-05-06T19:03:00Z,1.00,99.00
