# event_ticker=KXATPMATCH-25OCT15GIRDAV
# final_score=6-7(5) 6-1 6-4
# score_resolution=6-7 6-1 6-4
# match_winner=Alejandro Davidovich Fokina
# fav_player=Alejandro Davidovich Fokina
# dog_player=Marcos Giron
# kalshi_date=2025-10-15
timestamp,Alejandro Davidovich Fokina,Marcos Giron
2025-10-15T07:33:00Z,57.00,25.00
2025-10-15T07:34:00Z,57.00,44.00
2025-10-15T07:50:00Z,57.00,44.00
2025-10-15T08:04:00Z,57.00,42.00
2025-10-15T08:14:00Z,57.00,43.00
2025-10-15T09:06:00Z,58.00,43.00
2025-10-15T09:32:00Z,58.00,44.00
2025-10-15T10:01:00Z,58.08,44.00
2025-10-15T10:13:00Z,59.00,44.00
2025-10-15T10:45:00Z,59.00,43.00
2025-10-15T10:48:00Z,58.58,43.00
2025-10-15T11:24:00Z,61.00,43.00
2025-10-15T11:28:00Z,61.00,40.00
2025-10-15T11:35:00Z,61.00,40.00
2025-10-15T11:47:00Z,61.00,40.00
2025-10-15T12:40:00Z,61.00,40.00
2025-10-15T12:55:00Z,61.00,41.00
2025-10-15T12:59:00Z,61.00,41.00
2025-10-15T13:10:00Z,61.00,41.00
2025-10-15T13:16:00Z,61.00,41.00
2025-10-15T13:32:00Z,61.00,41.00
2025-10-15T13:33:00Z,61.00,41.00
2025-10-15T13:42:00Z,61.00,40.00
2025-10-15T13:57:00Z,61.00,40.00
2025-10-15T14:01:00Z,61.00,40.33
2025-10-15T14:06:00Z,61.00,41.00
2025-10-15T14:11:00Z,61.00,41.00
2025-10-15T14:21:00Z,61.00,41.00
2025-10-15T14:27:00Z,61.00,40.00
2025-10-15T14:34:00Z,61.00,40.00
2025-10-15T14:35:00Z,61.00,40.00
2025-10-15T14:45:00Z,61.00,40.00
2025-10-15T14:46:00Z,61.00,40.00
2025-10-15T14:59:00Z,61.00,40.00
2025-10-15T15:08:00Z,61.00,40.00
2025-10-15T15:11:00Z,61.00,40.00
2025-10-15T15:14:00Z,61.00,39.00
2025-10-15T15:21:00Z,61.00,39.00
2025-10-15T15:24:00Z,61.00,39.00
2025-10-15T15:25:00Z,61.00,39.00
2025-10-15T15:27:00Z,62.00,39.00
2025-10-15T15:29:00Z,62.00,40.00
2025-10-15T15:34:00Z,62.00,40.00
2025-10-15T15:35:00Z,62.00,40.00
2025-10-15T15:40:00Z,62.00,40.00
2025-10-15T15:41:00Z,62.65,38.00
2025-10-15T15:43:00Z,63.00,38.00
2025-10-15T15:44:00Z,63.00,38.00
2025-10-15T15:45:00Z,63.00,38.00
2025-10-15T15:46:00Z,63.00,38.00
2025-10-15T15:48:00Z,62.00,38.00
2025-10-15T15:49:00Z,62.99,38.00
2025-10-15T15:50:00Z,63.28,38.00
2025-10-15T15:51:00Z,63.57,38.00
2025-10-15T15:53:00Z,63.57,38.00
2025-10-15T15:54:00Z,63.48,38.00
2025-10-15T15:55:00Z,63.35,38.00
2025-10-15T15:58:00Z,63.00,38.00
2025-10-15T16:00:00Z,63.00,38.00
2025-10-15T16:01:00Z,63.00,38.00
2025-10-15T16:03:00Z,63.18,38.00
2025-10-15T16:04:00Z,63.18,38.00
2025-10-15T16:06:00Z,63.18,38.00
2025-10-15T16:09:00Z,63.00,38.00
2025-10-15T16:11:00Z,63.00,38.00
2025-10-15T16:12:00Z,63.00,38.00
2025-10-15T16:13:00Z,63.00,38.00
2025-10-15T16:14:00Z,63.00,38.00
2025-10-15T16:15:00Z,63.00,38.00
2025-10-15T16:16:00Z,63.00,37.00
2025-10-15T16:17:00Z,64.00,36.01
2025-10-15T16:19:00Z,64.00,37.00
2025-10-15T16:23:00Z,64.00,36.00
2025-10-15T16:25:00Z,64.00,36.00
2025-10-15T16:28:00Z,64.00,36.00
2025-10-15T16:29:00Z,66.00,36.00
2025-10-15T16:30:00Z,65.00,36.00
2025-10-15T16:31:00Z,66.00,36.00
2025-10-15T16:32:00Z,65.00,36.00
2025-10-15T16:33:00Z,65.00,35.00
2025-10-15T16:34:00Z,66.00,35.00
2025-10-15T16:36:00Z,66.00,35.00
2025-10-15T16:37:00Z,66.00,35.00
2025-10-15T16:39:00Z,66.00,35.00
2025-10-15T16:40:00Z,66.00,35.00
2025-10-15T16:41:00Z,66.00,35.00
2025-10-15T16:42:00Z,66.00,35.00
2025-10-15T16:43:00Z,66.00,35.00
2025-10-15T16:44:00Z,66.00,35.00
2025-10-15T16:45:00Z,66.00,35.00
2025-10-15T16:47:00Z,64.78,35.00
2025-10-15T16:49:00Z,65.00,35.00
2025-10-15T16:50:00Z,65.00,36.71
2025-10-15T16:52:00Z,65.00,36.71
2025-10-15T16:53:00Z,65.00,37.00
2025-10-15T16:54:00Z,65.00,37.00
2025-10-15T16:55:00Z,65.00,37.00
2025-10-15T16:56:00Z,65.00,37.00
2025-10-15T16:58:00Z,65.00,37.00
2025-10-15T16:59:00Z,65.00,37.00
2025-10-15T17:00:00Z,65.00,37.00
2025-10-15T17:01:00Z,65.00,37.00
2025-10-15T17:02:00Z,65.00,37.00
2025-10-15T17:03:00Z,65.00,37.00
2025-10-15T17:04:00Z,65.00,37.00
2025-10-15T17:05:00Z,65.00,37.00
2025-10-15T17:07:00Z,65.00,37.00
2025-10-15T17:09:00Z,64.00,37.00
2025-10-15T17:10:00Z,64.00,37.00
2025-10-15T17:14:00Z,64.00,37.00
2025-10-15T17:15:00Z,63.00,37.00
2025-10-15T17:17:00Z,63.00,36.00
2025-10-15T17:18:00Z,63.00,37.00
2025-10-15T17:19:00Z,64.00,37.00
2025-10-15T17:20:00Z,64.00,37.00
2025-10-15T17:21:00Z,64.00,37.00
2025-10-15T17:22:00Z,64.00,37.00
2025-10-15T17:23:00Z,64.00,37.00
2025-10-15T17:25:00Z,64.00,37.00
2025-10-15T17:26:00Z,64.00,37.00
2025-10-15T17:28:00Z,64.00,37.00
2025-10-15T17:29:00Z,64.00,37.00
2025-10-15T17:30:00Z,64.00,37.00
2025-10-15T17:31:00Z,64.00,37.00
2025-10-15T17:33:00Z,64.00,37.00
2025-10-15T17:34:00Z,64.00,37.00
2025-10-15T17:35:00Z,64.00,37.00
2025-10-15T17:36:00Z,64.00,36.00
2025-10-15T17:37:00Z,64.00,36.00
2025-10-15T17:39:00Z,64.00,38.00
2025-10-15T17:40:00Z,64.00,38.00
2025-10-15T17:43:00Z,65.00,38.00
2025-10-15T17:47:00Z,64.00,38.00
2025-10-15T17:48:00Z,64.00,38.00
2025-10-15T17:49:00Z,64.00,37.50
2025-10-15T17:50:00Z,63.00,37.00
2025-10-15T17:51:00Z,64.69,38.00
2025-10-15T17:52:00Z,63.32,38.00
2025-10-15T17:53:00Z,63.35,38.00
2025-10-15T17:54:00Z,62.85,38.00
2025-10-15T17:57:00Z,62.85,38.00
2025-10-15T18:00:00Z,62.00,38.00
2025-10-15T18:02:00Z,64.00,38.00
2025-10-15T18:03:00Z,64.00,38.00
2025-10-15T18:05:00Z,64.00,38.00
2025-10-15T18:06:00Z,64.00,37.00
2025-10-15T18:07:00Z,64.00,38.00
2025-10-15T18:08:00Z,61.68,38.00
2025-10-15T18:10:00Z,63.00,38.00
2025-10-15T18:11:00Z,63.00,38.00
2025-10-15T18:12:00Z,64.00,38.09
2025-10-15T18:16:00Z,64.00,38.09
2025-10-15T18:17:00Z,64.00,39.00
2025-10-15T18:18:00Z,64.00,39.00
2025-10-15T18:21:00Z,64.00,39.00
2025-10-15T18:23:00Z,63.00,39.00
2025-10-15T18:25:00Z,61.00,39.00
2025-10-15T18:28:00Z,63.83,39.00
2025-10-15T18:30:00Z,63.83,39.00
2025-10-15T18:31:00Z,63.83,36.75
2025-10-15T18:33:00Z,63.00,36.75
2025-10-15T18:34:00Z,63.00,36.75
2025-10-15T18:35:00Z,63.00,38.00
2025-10-15T18:37:00Z,63.00,38.00
2025-10-15T18:39:00Z,63.00,38.00
2025-10-15T18:41:00Z,64.00,38.00
2025-10-15T18:42:00Z,64.00,38.00
2025-10-15T18:43:00Z,64.00,38.00
2025-10-15T18:44:00Z,64.00,38.00
2025-10-15T18:45:00Z,64.00,38.00
2025-10-15T18:47:00Z,64.00,38.00
2025-10-15T18:48:00Z,64.00,38.66
2025-10-15T18:49:00Z,63.94,38.98
2025-10-15T18:50:00Z,64.00,38.00
2025-10-15T18:51:00Z,64.00,38.03
2025-10-15T18:52:00Z,64.00,38.00
2025-10-15T18:53:00Z,65.00,37.30
2025-10-15T18:54:00Z,64.11,37.00
2025-10-15T18:55:00Z,65.00,37.00
2025-10-15T18:56:00Z,65.00,37.00
2025-10-15T18:57:00Z,65.00,37.00
2025-10-15T18:58:00Z,65.71,37.00
2025-10-15T18:59:00Z,66.00,36.29
2025-10-15T19:00:00Z,66.00,35.91
2025-10-15T19:01:00Z,66.21,35.00
2025-10-15T19:02:00Z,66.00,35.44
2025-10-15T19:03:00Z,66.00,36.00
2025-10-15T19:04:00Z,66.00,36.00
2025-10-15T19:05:00Z,66.00,36.78
2025-10-15T19:06:00Z,64.44,39.28
2025-10-15T19:07:00Z,60.03,43.66
2025-10-15T19:08:00Z,61.19,41.43
2025-10-15T19:09:00Z,61.94,41.17
2025-10-15T19:10:00Z,61.01,42.10
2025-10-15T19:11:00Z,61.39,41.76
2025-10-15T19:12:00Z,61.09,43.46
2025-10-15T19:13:00Z,58.13,44.13
2025-10-15T19:14:00Z,58.00,44.12
2025-10-15T19:15:00Z,58.01,45.69
2025-10-15T19:16:00Z,59.15,43.00
2025-10-15T19:17:00Z,62.47,41.89
2025-10-15T19:18:00Z,62.20,40.81
2025-10-15T19:19:00Z,62.90,39.23
2025-10-15T19:20:00Z,61.69,41.54
2025-10-15T19:21:00Z,59.00,43.01
2025-10-15T19:22:00Z,58.08,44.00
2025-10-15T19:23:00Z,57.77,47.39
2025-10-15T19:24:00Z,47.79,52.53
2025-10-15T19:25:00Z,56.20,49.33
2025-10-15T19:26:00Z,54.66,50.66
2025-10-15T19:27:00Z,53.89,50.66
