# event_ticker=KXATPMATCH-26FEB24UGOHAN
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Yannick Hanfmann
# fav_player=Camilo Ugo Carabelli
# dog_player=Yannick Hanfmann
# kalshi_date=2026-02-24
timestamp,Camilo Ugo Carabelli,Yannick Hanfmann
2026-02-25T11:09:00Z,39.00,60.00
2026-02-25T11:26:00Z,39.00,60.00
2026-02-25T11:28:00Z,39.00,60.00
2026-02-25T11:33:00Z,39.00,60.00
2026-02-25T11:36:00Z,39.00,60.00
2026-02-25T11:39:00Z,39.00,60.00
2026-02-25T11:41:00Z,39.00,60.00
2026-02-25T11:44:00Z,39.00,60.00
2026-02-25T11:45:00Z,39.00,60.00
2026-02-25T11:50:00Z,39.00,60.00
2026-02-25T11:55:00Z,39.00,60.00
2026-02-25T11:59:00Z,39.00,60.00
2026-02-25T12:00:00Z,39.00,60.92
2026-02-25T12:03:00Z,39.00,62.00
2026-02-25T12:04:00Z,39.00,62.00
2026-02-25T12:05:00Z,39.00,62.00
2026-02-25T12:16:00Z,39.00,62.00
2026-02-25T12:19:00Z,39.00,62.00
2026-02-25T12:20:00Z,39.00,62.00
2026-02-25T12:23:00Z,39.00,62.00
2026-02-25T12:24:00Z,39.00,62.00
2026-02-25T12:31:00Z,39.00,62.00
2026-02-25T12:33:00Z,39.00,62.00
2026-02-25T12:34:00Z,39.00,62.00
2026-02-25T12:36:00Z,39.00,62.00
2026-02-25T12:43:00Z,39.00,62.00
2026-02-25T12:47:00Z,39.00,63.00
2026-02-25T12:50:00Z,39.00,64.00
2026-02-25T12:52:00Z,39.00,64.00
2026-02-25T12:54:00Z,39.00,64.00
2026-02-25T13:01:00Z,39.00,64.00
2026-02-25T13:10:00Z,39.00,64.00
2026-02-25T13:17:00Z,39.00,64.00
2026-02-25T13:23:00Z,38.00,64.00
2026-02-25T13:24:00Z,38.00,64.00
2026-02-25T13:25:00Z,39.00,64.00
2026-02-25T13:26:00Z,39.00,64.00
2026-02-25T13:27:00Z,39.00,64.00
2026-02-25T13:34:00Z,39.00,64.00
2026-02-25T13:35:00Z,39.00,64.00
2026-02-25T13:39:00Z,39.00,64.00
2026-02-25T13:40:00Z,39.00,64.00
2026-02-25T13:43:00Z,39.00,64.00
2026-02-25T13:45:00Z,39.00,64.00
2026-02-25T13:51:00Z,39.00,64.00
2026-02-25T13:52:00Z,39.00,64.00
2026-02-25T13:53:00Z,39.00,64.00
2026-02-25T13:57:00Z,39.00,64.00
2026-02-25T13:58:00Z,39.00,64.00
2026-02-25T13:59:00Z,39.00,64.00
2026-02-25T14:05:00Z,39.00,64.00
2026-02-25T14:06:00Z,39.00,61.10
2026-02-25T14:07:00Z,39.00,61.11
2026-02-25T14:09:00Z,39.00,62.00
2026-02-25T14:14:00Z,39.00,62.00
2026-02-25T14:17:00Z,39.00,62.05
2026-02-25T14:19:00Z,39.00,63.00
2026-02-25T14:20:00Z,39.00,63.00
2026-02-25T14:22:00Z,39.00,63.00
2026-02-25T14:25:00Z,39.00,63.00
2026-02-25T14:27:00Z,39.00,63.00
2026-02-25T14:28:00Z,39.00,62.00
2026-02-25T14:29:00Z,39.00,62.00
2026-02-25T14:31:00Z,39.00,62.00
2026-02-25T14:32:00Z,39.00,62.00
2026-02-25T14:33:00Z,39.00,61.00
2026-02-25T14:35:00Z,39.00,62.00
2026-02-25T14:36:00Z,39.00,62.00
2026-02-25T14:38:00Z,39.00,61.00
2026-02-25T14:42:00Z,39.00,63.00
2026-02-25T14:43:00Z,39.00,63.00
2026-02-25T14:44:00Z,39.00,63.00
2026-02-25T14:46:00Z,39.00,63.00
2026-02-25T14:47:00Z,39.00,63.00
2026-02-25T14:48:00Z,39.00,63.00
2026-02-25T14:49:00Z,39.00,63.00
2026-02-25T14:50:00Z,39.00,63.00
2026-02-25T14:53:00Z,39.00,61.00
2026-02-25T14:54:00Z,39.00,61.00
2026-02-25T14:55:00Z,39.00,63.00
2026-02-25T15:00:00Z,39.00,63.00
2026-02-25T15:01:00Z,39.00,63.00
2026-02-25T15:03:00Z,39.00,63.00
2026-02-25T15:04:00Z,39.00,62.94
2026-02-25T15:05:00Z,39.00,62.94
2026-02-25T15:07:00Z,39.00,62.00
2026-02-25T15:08:00Z,39.00,62.00
2026-02-25T15:09:00Z,39.00,62.00
2026-02-25T15:10:00Z,39.00,62.00
2026-02-25T15:11:00Z,39.00,62.00
2026-02-25T15:12:00Z,39.00,59.94
2026-02-25T15:14:00Z,39.00,62.00
2026-02-25T15:16:00Z,39.00,61.00
2026-02-25T15:18:00Z,39.00,61.00
2026-02-25T15:21:00Z,39.00,61.00
2026-02-25T15:22:00Z,39.00,61.00
2026-02-25T15:23:00Z,39.00,61.00
2026-02-25T15:24:00Z,39.00,61.00
2026-02-25T15:25:00Z,39.00,61.00
2026-02-25T15:26:00Z,39.00,61.00
2026-02-25T15:27:00Z,39.00,61.00
2026-02-25T15:28:00Z,39.00,61.00
2026-02-25T15:30:00Z,39.00,61.00
2026-02-25T15:31:00Z,39.00,61.00
2026-02-25T15:33:00Z,39.00,61.00
2026-02-25T15:36:00Z,39.00,61.00
2026-02-25T15:37:00Z,39.00,61.00
2026-02-25T15:38:00Z,38.62,61.00
2026-02-25T15:40:00Z,39.00,61.00
2026-02-25T15:41:00Z,39.00,61.00
2026-02-25T15:42:00Z,39.00,61.00
2026-02-25T15:43:00Z,39.00,61.00
2026-02-25T15:45:00Z,39.00,61.00
2026-02-25T15:46:00Z,39.00,62.65
2026-02-25T15:49:00Z,39.00,62.00
2026-02-25T15:50:00Z,39.00,62.00
2026-02-25T15:51:00Z,39.00,62.00
2026-02-25T15:53:00Z,39.00,62.00
2026-02-25T15:54:00Z,39.00,62.68
2026-02-25T15:55:00Z,39.00,63.00
2026-02-25T15:57:00Z,39.00,63.00
2026-02-25T15:58:00Z,39.00,63.00
2026-02-25T15:59:00Z,39.00,63.00
2026-02-25T16:00:00Z,39.00,63.00
2026-02-25T16:01:00Z,39.14,63.00
2026-02-25T16:02:00Z,39.00,63.00
2026-02-25T16:03:00Z,39.00,63.00
2026-02-25T16:04:00Z,39.00,63.00
2026-02-25T16:05:00Z,39.00,63.00
2026-02-25T16:06:00Z,39.00,63.00
2026-02-25T16:07:00Z,38.98,63.01
2026-02-25T16:08:00Z,39.00,63.99
2026-02-25T16:09:00Z,39.00,63.88
2026-02-25T16:10:00Z,39.00,64.00
2026-02-25T16:11:00Z,37.98,64.77
2026-02-25T16:12:00Z,36.02,66.00
2026-02-25T16:13:00Z,36.52,63.63
2026-02-25T16:14:00Z,39.35,62.21
2026-02-25T16:15:00Z,43.49,58.42
2026-02-25T16:16:00Z,51.73,50.22
2026-02-25T16:17:00Z,49.57,49.53
2026-02-25T16:18:00Z,51.43,52.68
2026-02-25T16:19:00Z,44.72,54.17
2026-02-25T16:20:00Z,40.33,61.41
2026-02-25T16:21:00Z,40.58,61.34
2026-02-25T16:22:00Z,39.97,61.74
2026-02-25T16:23:00Z,36.04,62.13
2026-02-25T16:24:00Z,37.04,64.76
2026-02-25T16:25:00Z,35.72,65.81
2026-02-25T16:26:00Z,35.21,65.98
2026-02-25T16:27:00Z,38.23,61.26
2026-02-25T16:28:00Z,41.16,61.33
2026-02-25T16:29:00Z,47.97,56.02
2026-02-25T16:30:00Z,45.98,54.61
2026-02-25T16:31:00Z,41.98,59.44
2026-02-25T16:32:00Z,38.85,62.26
2026-02-25T16:33:00Z,39.73,62.21
2026-02-25T16:34:00Z,43.18,61.67
2026-02-25T16:35:00Z,45.08,58.84
2026-02-25T16:36:00Z,43.50,59.74
2026-02-25T16:37:00Z,42.06,58.19
2026-02-25T16:38:00Z,41.96,60.96
2026-02-25T16:39:00Z,45.64,53.61
2026-02-25T16:40:00Z,43.09,57.87
2026-02-25T16:41:00Z,41.00,60.77
2026-02-25T16:42:00Z,40.97,60.99
2026-02-25T16:43:00Z,43.45,57.47
2026-02-25T16:44:00Z,43.48,56.27
2026-02-25T16:45:00Z,44.68,57.06
2026-02-25T16:46:00Z,46.97,56.84
2026-02-25T16:47:00Z,43.25,57.72
2026-02-25T16:48:00Z,39.86,62.01
2026-02-25T16:49:00Z,37.78,63.00
2026-02-25T16:50:00Z,33.38,65.44
2026-02-25T16:51:00Z,32.02,66.06
2026-02-25T16:52:00Z,27.97,73.82
2026-02-25T16:53:00Z,17.76,81.21
2026-02-25T16:54:00Z,18.54,82.08
2026-02-25T16:55:00Z,19.11,81.24
2026-02-25T16:56:00Z,20.12,80.08
2026-02-25T16:57:00Z,19.32,82.56
2026-02-25T16:58:00Z,18.13,82.78
2026-02-25T16:59:00Z,18.98,83.14
2026-02-25T17:00:00Z,18.70,81.83
2026-02-25T17:01:00Z,17.90,83.07
2026-02-25T17:02:00Z,13.52,87.86
2026-02-25T17:03:00Z,16.76,85.93
2026-02-25T17:04:00Z,18.62,80.29
2026-02-25T17:05:00Z,16.74,83.49
2026-02-25T17:06:00Z,13.59,86.32
2026-02-25T17:07:00Z,7.05,92.87
2026-02-25T17:08:00Z,5.77,93.53
2026-02-25T17:09:00Z,4.10,95.46
2026-02-25T17:10:00Z,5.53,95.97
2026-02-25T17:11:00Z,4.23,97.04
2026-02-25T17:12:00Z,3.09,98.81
2026-02-25T17:13:00Z,2.67,95.96
2026-02-25T17:14:00Z,2.60,96.71
2026-02-25T17:15:00Z,2.97,97.86
2026-02-25T17:16:00Z,4.21,95.82
2026-02-25T17:17:00Z,2.15,96.98
2026-02-25T17:18:00Z,7.07,93.72
2026-02-25T17:19:00Z,8.84,91.32
2026-02-25T17:20:00Z,5.37,96.69
2026-02-25T17:21:00Z,4.58,96.58
2026-02-25T17:22:00Z,3.36,96.04
2026-02-25T17:23:00Z,3.99,96.65
2026-02-25T17:24:00Z,4.63,96.69
2026-02-25T17:25:00Z,4.34,96.65
2026-02-25T17:26:00Z,3.08,97.14
2026-02-25T17:27:00Z,3.11,97.04
2026-02-25T17:28:00Z,3.02,97.79
2026-02-25T17:29:00Z,4.01,96.72
2026-02-25T17:30:00Z,5.46,95.93
2026-02-25T17:31:00Z,4.54,95.59
2026-02-25T17:32:00Z,4.75,95.04
2026-02-25T17:33:00Z,6.87,92.89
2026-02-25T17:34:00Z,4.53,97.19
2026-02-25T17:35:00Z,3.90,97.06
2026-02-25T17:36:00Z,2.61,97.74
2026-02-25T17:37:00Z,1.56,98.69
2026-02-25T17:38:00Z,1.74,98.08
2026-02-25T17:39:00Z,2.58,98.18
2026-02-25T17:40:00Z,1.97,98.10
2026-02-25T17:41:00Z,3.00,98.27
2026-02-25T17:42:00Z,2.62,97.12
2026-02-25T17:43:00Z,2.74,97.84
2026-02-25T17:44:00Z,1.84,98.98
2026-02-25T17:45:00Z,1.00,99.00
2026-02-25T17:46:00Z,1.04,99.00
2026-02-25T17:47:00Z,1.00,99.00
2026-02-25T17:48:00Z,1.00,99.00
2026-02-25T17:49:00Z,1.00,99.00
2026-02-25T17:50:00Z,1.00,99.00
2026-02-25T17:51:00Z,1.00,99.00
2026-02-25T17:52:00Z,1.00,99.00
