# event_ticker=KXATPMATCH-25OCT24FONSHA
# final_score=5-7 6-4 6-3
# match_winner=Joao Fonseca
# fav_player=Joao Fonseca
# dog_player=Denis Shapovalov
# kalshi_date=2025-10-24
timestamp,Joao Fonseca,Denis Shapovalov
2025-10-24T09:47:00Z,54.10,48.00
2025-10-24T09:49:00Z,55.00,48.00
2025-10-24T09:51:00Z,55.00,48.00
2025-10-24T09:57:00Z,55.00,48.00
2025-10-24T10:02:00Z,55.00,48.00
2025-10-24T10:06:00Z,54.00,48.00
2025-10-24T10:10:00Z,54.00,48.00
2025-10-24T10:21:00Z,54.00,48.00
2025-10-24T10:23:00Z,54.00,48.00
2025-10-24T10:27:00Z,54.00,48.00
2025-10-24T10:28:00Z,54.00,48.00
2025-10-24T10:30:00Z,54.00,48.00
2025-10-24T10:38:00Z,54.00,48.00
2025-10-24T10:55:00Z,54.00,48.00
2025-10-24T10:56:00Z,54.00,48.00
2025-10-24T11:00:00Z,54.00,48.00
2025-10-24T11:13:00Z,54.00,48.00
2025-10-24T11:18:00Z,54.00,48.00
2025-10-24T11:19:00Z,54.00,48.00
2025-10-24T11:20:00Z,54.00,48.00
2025-10-24T11:21:00Z,54.00,48.00
2025-10-24T11:22:00Z,54.00,48.00
2025-10-24T11:23:00Z,54.00,48.00
2025-10-24T11:24:00Z,54.00,48.00
2025-10-24T11:27:00Z,54.00,48.00
2025-10-24T11:30:00Z,54.00,48.00
2025-10-24T11:35:00Z,53.31,48.00
2025-10-24T11:39:00Z,53.31,48.00
2025-10-24T11:44:00Z,53.31,48.00
2025-10-24T11:47:00Z,54.00,48.00
2025-10-24T11:48:00Z,54.00,48.00
2025-10-24T11:50:00Z,54.00,48.00
2025-10-24T11:54:00Z,54.00,48.00
2025-10-24T11:55:00Z,54.00,48.00
2025-10-24T11:56:00Z,54.00,48.00
2025-10-24T11:57:00Z,54.82,48.00
2025-10-24T11:58:00Z,54.82,48.00
2025-10-24T11:59:00Z,55.00,48.00
2025-10-24T12:00:00Z,55.00,48.00
2025-10-24T12:01:00Z,55.00,48.00
2025-10-24T12:03:00Z,55.00,48.00
2025-10-24T12:05:00Z,55.00,48.00
2025-10-24T12:11:00Z,55.00,48.00
2025-10-24T12:15:00Z,55.00,48.00
2025-10-24T12:16:00Z,55.00,48.00
2025-10-24T12:17:00Z,55.00,48.00
2025-10-24T12:19:00Z,55.00,48.00
2025-10-24T12:21:00Z,55.00,48.00
2025-10-24T12:25:00Z,55.00,48.00
2025-10-24T12:26:00Z,55.00,48.00
2025-10-24T12:28:00Z,55.00,48.00
2025-10-24T12:30:00Z,55.00,48.00
2025-10-24T12:32:00Z,55.00,48.00
2025-10-24T12:33:00Z,55.00,48.00
2025-10-24T12:34:00Z,55.00,48.00
2025-10-24T12:37:00Z,55.00,48.00
2025-10-24T12:38:00Z,55.00,48.00
2025-10-24T12:41:00Z,55.00,48.00
2025-10-24T12:42:00Z,55.00,48.00
2025-10-24T12:45:00Z,55.00,48.00
2025-10-24T12:47:00Z,55.00,48.00
2025-10-24T12:48:00Z,55.00,48.00
2025-10-24T12:51:00Z,55.00,48.00
2025-10-24T12:53:00Z,55.00,48.00
2025-10-24T12:54:00Z,55.00,48.00
2025-10-24T12:55:00Z,55.00,48.00
2025-10-24T12:56:00Z,55.00,48.00
2025-10-24T12:58:00Z,55.00,48.00
2025-10-24T13:00:00Z,55.00,48.00
2025-10-24T13:01:00Z,55.11,48.00
2025-10-24T13:02:00Z,55.00,48.00
2025-10-24T13:03:00Z,55.00,48.00
2025-10-24T13:04:00Z,55.00,48.00
2025-10-24T13:05:00Z,55.00,48.00
2025-10-24T13:06:00Z,54.00,48.00
2025-10-24T13:07:00Z,54.00,47.00
2025-10-24T13:08:00Z,54.00,48.00
2025-10-24T13:09:00Z,53.98,48.00
2025-10-24T13:10:00Z,55.00,48.00
2025-10-24T13:11:00Z,55.00,48.00
2025-10-24T13:12:00Z,54.00,48.00
2025-10-24T13:13:00Z,53.00,49.00
2025-10-24T13:14:00Z,53.00,49.00
2025-10-24T13:15:00Z,53.00,49.00
2025-10-24T13:16:00Z,53.00,49.00
2025-10-24T13:17:00Z,53.00,49.00
2025-10-24T13:18:00Z,53.00,49.00
2025-10-24T13:19:00Z,53.00,49.00
2025-10-24T13:20:00Z,53.00,49.00
2025-10-24T13:21:00Z,53.00,49.00
2025-10-24T13:23:00Z,53.00,49.00
2025-10-24T13:24:00Z,53.00,49.00
2025-10-24T13:25:00Z,53.00,49.00
2025-10-24T13:26:00Z,53.00,49.00
2025-10-24T13:27:00Z,53.00,49.00
2025-10-24T13:28:00Z,53.00,49.00
2025-10-24T13:29:00Z,53.00,49.00
2025-10-24T13:30:00Z,54.00,49.00
2025-10-24T13:31:00Z,54.00,49.00
2025-10-24T13:32:00Z,54.00,49.00
2025-10-24T13:33:00Z,54.00,49.00
2025-10-24T13:34:00Z,54.00,49.00
2025-10-24T13:35:00Z,54.00,49.00
2025-10-24T13:36:00Z,54.00,49.00
2025-10-24T13:37:00Z,54.00,49.00
2025-10-24T13:38:00Z,54.00,49.00
2025-10-24T13:39:00Z,54.00,49.00
2025-10-24T13:40:00Z,55.72,48.09
2025-10-24T13:41:00Z,59.12,45.81
2025-10-24T13:42:00Z,66.81,32.85
2025-10-24T13:43:00Z,69.08,31.99
2025-10-24T13:44:00Z,66.11,35.43
2025-10-24T13:45:00Z,58.17,44.52
2025-10-24T13:46:00Z,53.00,47.65
2025-10-24T13:47:00Z,58.24,47.65
2025-10-24T13:48:00Z,55.54,46.46
2025-10-24T13:49:00Z,52.91,48.73
2025-10-24T13:50:00Z,53.00,48.95
2025-10-24T13:51:00Z,52.00,49.54
2025-10-24T13:52:00Z,44.68,54.71
2025-10-24T13:53:00Z,43.17,56.11
2025-10-24T13:54:00Z,39.62,63.08
2025-10-24T13:55:00Z,31.85,69.50
2025-10-24T13:56:00Z,30.69,70.69
2025-10-24T13:57:00Z,33.01,68.99
2025-10-24T13:58:00Z,29.71,70.48
2025-10-24T13:59:00Z,28.41,70.00
2025-10-24T14:00:00Z,30.00,70.56
2025-10-24T14:01:00Z,29.30,71.00
2025-10-24T14:02:00Z,30.00,69.31
2025-10-24T14:03:00Z,28.93,72.94
2025-10-24T14:04:00Z,27.16,73.24
2025-10-24T14:05:00Z,29.84,72.81
2025-10-24T14:06:00Z,28.00,73.24
2025-10-24T14:07:00Z,28.00,74.21
2025-10-24T14:08:00Z,28.00,79.41
2025-10-24T14:09:00Z,26.25,75.97
2025-10-24T14:10:00Z,26.96,74.49
2025-10-24T14:11:00Z,26.00,76.90
2025-10-24T14:12:00Z,25.00,75.96
2025-10-24T14:13:00Z,24.54,76.43
2025-10-24T14:14:00Z,24.00,76.98
2025-10-24T14:15:00Z,24.34,76.50
2025-10-24T14:16:00Z,16.67,81.25
2025-10-24T14:17:00Z,15.51,85.98
2025-10-24T14:18:00Z,20.81,80.93
2025-10-24T14:19:00Z,25.37,74.96
2025-10-24T14:20:00Z,27.44,74.14
2025-10-24T14:21:00Z,30.28,72.31
2025-10-24T14:22:00Z,24.77,76.91
2025-10-24T14:23:00Z,24.53,77.02
2025-10-24T14:24:00Z,27.12,74.74
2025-10-24T14:25:00Z,27.57,74.15
2025-10-24T14:26:00Z,27.56,71.92
2025-10-24T14:27:00Z,30.79,71.51
2025-10-24T14:28:00Z,31.72,70.06
2025-10-24T14:29:00Z,32.83,68.83
2025-10-24T14:30:00Z,32.51,70.77
2025-10-24T14:31:00Z,40.01,57.55
2025-10-24T14:32:00Z,48.83,51.51
2025-10-24T14:33:00Z,59.52,59.58
2025-10-24T14:34:00Z,45.28,56.64
2025-10-24T14:35:00Z,49.22,53.38
2025-10-24T14:36:00Z,50.98,50.08
2025-10-24T14:37:00Z,51.70,49.62
2025-10-24T14:38:00Z,52.67,48.22
2025-10-24T14:39:00Z,51.07,50.32
2025-10-24T14:40:00Z,48.05,53.01
2025-10-24T14:41:00Z,41.51,59.11
2025-10-24T14:42:00Z,31.12,69.07
2025-10-24T14:43:00Z,30.40,69.82
2025-10-24T14:44:00Z,37.06,64.12
2025-10-24T14:45:00Z,45.44,56.17
2025-10-24T14:46:00Z,45.02,52.62
2025-10-24T14:47:00Z,51.51,48.82
2025-10-24T14:48:00Z,55.00,45.91
2025-10-24T14:49:00Z,55.54,45.34
2025-10-24T14:50:00Z,55.27,44.62
2025-10-24T14:51:00Z,56.45,46.21
2025-10-24T14:52:00Z,55.86,46.66
2025-10-24T14:53:00Z,55.72,45.65
2025-10-24T14:54:00Z,62.79,41.15
2025-10-24T14:55:00Z,67.73,32.79
2025-10-24T14:56:00Z,80.55,21.05
2025-10-24T14:57:00Z,82.84,17.99
2025-10-24T14:58:00Z,86.32,14.35
2025-10-24T14:59:00Z,86.45,14.95
2025-10-24T15:00:00Z,86.39,15.50
2025-10-24T15:01:00Z,85.86,14.55
2025-10-24T15:02:00Z,84.18,15.56
2025-10-24T15:03:00Z,86.03,13.22
2025-10-24T15:04:00Z,89.60,10.68
2025-10-24T15:05:00Z,89.72,11.33
2025-10-24T15:06:00Z,88.23,12.13
2025-10-24T15:07:00Z,83.95,16.43
2025-10-24T15:08:00Z,83.64,17.22
2025-10-24T15:09:00Z,83.77,17.55
2025-10-24T15:10:00Z,87.28,14.76
2025-10-24T15:11:00Z,89.34,10.24
2025-10-24T15:12:00Z,90.98,9.92
2025-10-24T15:13:00Z,93.86,8.36
2025-10-24T15:14:00Z,97.79,3.54
2025-10-24T15:15:00Z,98.95,1.21
2025-10-24T15:16:00Z,99.00,1.00
2025-10-24T15:17:00Z,99.00,1.00
2025-10-24T15:18:00Z,99.00,1.00
2025-10-24T15:19:00Z,99.00,1.00
