# event_ticker=KXATPCHALLENGERMATCH-26MAR31MATBRO
# final_score=6-7(4) 6-1 6-2
# score_resolution=7-6 1-6 2-6
# match_winner=Liam Broady
# fav_player=Hayato Matsuoka
# dog_player=Liam Broady
# kalshi_date=2026-03-31
timestamp,Hayato Matsuoka,Liam Broady
2026-04-02T03:54:00Z,38.00,63.79
2026-04-02T03:55:00Z,38.00,63.63
2026-04-02T03:57:00Z,38.00,63.93
2026-04-02T03:58:00Z,39.00,63.93
2026-04-02T03:59:00Z,38.00,63.00
2026-04-02T04:00:00Z,38.00,64.79
2026-04-02T04:02:00Z,38.00,64.00
2026-04-02T04:03:00Z,38.00,64.08
2026-04-02T04:04:00Z,35.94,64.08
2026-04-02T04:05:00Z,35.94,65.00
2026-04-02T04:06:00Z,35.94,65.00
2026-04-02T04:09:00Z,35.94,65.00
2026-04-02T04:10:00Z,37.68,65.00
2026-04-02T04:11:00Z,37.00,65.00
2026-04-02T04:12:00Z,37.00,65.00
2026-04-02T04:13:00Z,36.21,65.00
2026-04-02T04:14:00Z,37.00,65.00
2026-04-02T04:15:00Z,37.00,65.00
2026-04-02T04:16:00Z,33.71,67.11
2026-04-02T04:17:00Z,35.45,66.28
2026-04-02T04:18:00Z,34.45,65.54
2026-04-02T04:19:00Z,33.17,68.48
2026-04-02T04:20:00Z,26.62,75.09
2026-04-02T04:21:00Z,21.96,79.13
2026-04-02T04:22:00Z,24.74,77.56
2026-04-02T04:23:00Z,21.30,79.62
2026-04-02T04:24:00Z,20.26,80.90
2026-04-02T04:25:00Z,20.60,80.64
2026-04-02T04:26:00Z,18.05,82.99
2026-04-02T04:27:00Z,15.84,83.90
2026-04-02T04:28:00Z,15.79,85.85
2026-04-02T04:29:00Z,13.77,87.35
2026-04-02T04:30:00Z,15.34,87.28
2026-04-02T04:31:00Z,20.51,80.62
2026-04-02T04:32:00Z,22.69,78.72
2026-04-02T04:33:00Z,21.14,79.72
2026-04-02T04:34:00Z,17.02,83.54
2026-04-02T04:35:00Z,16.94,83.94
2026-04-02T04:36:00Z,15.58,85.11
2026-04-02T04:37:00Z,16.47,84.54
2026-04-02T04:38:00Z,16.00,85.23
2026-04-02T04:39:00Z,15.91,83.76
2026-04-02T04:40:00Z,17.00,83.44
2026-04-02T04:41:00Z,18.07,83.95
2026-04-02T04:42:00Z,16.82,86.29
2026-04-02T04:43:00Z,15.49,85.33
2026-04-02T04:44:00Z,18.45,83.22
2026-04-02T04:45:00Z,22.81,77.73
2026-04-02T04:46:00Z,30.60,71.10
2026-04-02T04:47:00Z,30.59,71.31
2026-04-02T04:48:00Z,27.10,71.07
2026-04-02T04:49:00Z,30.88,70.16
2026-04-02T04:50:00Z,31.83,70.91
2026-04-02T04:51:00Z,34.56,68.15
2026-04-02T04:52:00Z,32.71,69.12
2026-04-02T04:53:00Z,35.85,66.46
2026-04-02T04:54:00Z,33.23,71.47
2026-04-02T04:55:00Z,32.02,69.02
2026-04-02T04:56:00Z,30.64,71.26
2026-04-02T04:57:00Z,29.43,70.81
2026-04-02T04:58:00Z,32.85,69.59
2026-04-02T04:59:00Z,36.50,63.91
2026-04-02T05:00:00Z,37.12,63.74
2026-04-02T05:01:00Z,36.12,65.49
2026-04-02T05:02:00Z,32.37,68.92
2026-04-02T05:03:00Z,30.96,70.48
2026-04-02T05:04:00Z,30.70,70.79
2026-04-02T05:05:00Z,31.14,71.55
2026-04-02T05:06:00Z,35.09,67.85
2026-04-02T05:07:00Z,31.06,70.16
2026-04-02T05:08:00Z,33.45,68.92
2026-04-02T05:09:00Z,27.66,74.89
2026-04-02T05:10:00Z,30.77,72.63
2026-04-02T05:11:00Z,34.01,66.96
2026-04-02T05:12:00Z,37.34,62.46
2026-04-02T05:13:00Z,46.95,54.33
2026-04-02T05:14:00Z,52.06,48.25
2026-04-02T05:15:00Z,57.39,45.84
2026-04-02T05:16:00Z,62.93,38.26
2026-04-02T05:17:00Z,59.23,41.51
2026-04-02T05:18:00Z,55.09,43.86
2026-04-02T05:19:00Z,62.19,39.34
2026-04-02T05:20:00Z,61.14,40.70
2026-04-02T05:21:00Z,62.67,37.72
2026-04-02T05:22:00Z,62.14,38.25
2026-04-02T05:23:00Z,63.50,36.92
2026-04-02T05:24:00Z,66.35,35.07
2026-04-02T05:25:00Z,67.28,33.01
2026-04-02T05:26:00Z,67.47,33.16
2026-04-02T05:27:00Z,65.94,34.44
2026-04-02T05:28:00Z,68.10,33.79
2026-04-02T05:29:00Z,63.26,39.27
2026-04-02T05:30:00Z,63.76,36.13
2026-04-02T05:31:00Z,65.61,34.63
2026-04-02T05:32:00Z,66.87,34.60
2026-04-02T05:33:00Z,66.69,35.17
2026-04-02T05:34:00Z,59.68,41.95
2026-04-02T05:35:00Z,60.24,39.33
2026-04-02T05:36:00Z,46.72,50.23
2026-04-02T05:37:00Z,42.72,56.86
2026-04-02T05:38:00Z,43.08,58.43
2026-04-02T05:39:00Z,44.65,57.55
2026-04-02T05:40:00Z,45.48,53.39
2026-04-02T05:41:00Z,42.25,60.19
2026-04-02T05:42:00Z,34.27,63.12
2026-04-02T05:43:00Z,36.04,66.12
2026-04-02T05:44:00Z,37.02,63.98
2026-04-02T05:45:00Z,39.32,64.29
2026-04-02T05:46:00Z,34.74,66.39
2026-04-02T05:47:00Z,29.21,70.51
2026-04-02T05:48:00Z,27.10,73.09
2026-04-02T05:49:00Z,25.48,75.64
2026-04-02T05:50:00Z,25.65,74.96
2026-04-02T05:51:00Z,24.74,76.41
2026-04-02T05:52:00Z,23.47,77.77
2026-04-02T05:53:00Z,21.29,78.87
2026-04-02T05:54:00Z,21.65,78.70
2026-04-02T05:55:00Z,21.57,78.08
2026-04-02T05:56:00Z,21.80,79.19
2026-04-02T05:57:00Z,21.95,78.83
2026-04-02T05:58:00Z,23.18,78.47
2026-04-02T05:59:00Z,23.14,78.44
2026-04-02T06:00:00Z,23.37,77.71
2026-04-02T06:01:00Z,22.14,78.81
2026-04-02T06:02:00Z,23.85,78.10
2026-04-02T06:03:00Z,26.88,74.29
2026-04-02T06:04:00Z,32.86,65.95
2026-04-02T06:05:00Z,27.37,73.02
2026-04-02T06:06:00Z,23.95,76.72
2026-04-02T06:07:00Z,21.72,79.55
2026-04-02T06:08:00Z,16.06,86.14
2026-04-02T06:09:00Z,11.38,88.86
2026-04-02T06:10:00Z,12.37,87.29
2026-04-02T06:11:00Z,17.89,84.99
2026-04-02T06:12:00Z,8.56,91.92
2026-04-02T06:13:00Z,6.92,93.67
2026-04-02T06:14:00Z,4.40,94.16
2026-04-02T06:15:00Z,4.27,95.58
2026-04-02T06:16:00Z,4.18,96.16
2026-04-02T06:17:00Z,5.32,95.60
2026-04-02T06:18:00Z,5.99,94.06
2026-04-02T06:19:00Z,7.71,93.42
2026-04-02T06:20:00Z,6.67,94.63
2026-04-02T06:21:00Z,5.96,94.53
2026-04-02T06:22:00Z,10.51,88.90
2026-04-02T06:23:00Z,9.61,89.11
2026-04-02T06:24:00Z,6.43,94.21
2026-04-02T06:25:00Z,3.58,96.48
2026-04-02T06:26:00Z,3.93,96.64
2026-04-02T06:27:00Z,2.34,96.85
2026-04-02T06:28:00Z,4.10,95.87
2026-04-02T06:29:00Z,5.72,94.50
2026-04-02T06:30:00Z,4.49,96.25
2026-04-02T06:31:00Z,4.18,95.66
2026-04-02T06:32:00Z,5.89,95.85
2026-04-02T06:33:00Z,7.00,94.10
2026-04-02T06:34:00Z,7.40,93.85
2026-04-02T06:35:00Z,9.90,91.68
2026-04-02T06:36:00Z,4.64,93.20
2026-04-02T06:37:00Z,2.48,97.59
2026-04-02T06:38:00Z,2.06,98.04
2026-04-02T06:39:00Z,1.52,98.63
2026-04-02T06:40:00Z,1.00,99.00
2026-04-02T06:41:00Z,1.00,99.00
2026-04-02T06:42:00Z,1.00,99.00
