# event_ticker=KXATPMATCH-26APR08FONRIN
# final_score=7-5 4-6 6-3
# match_winner=Joao Fonseca
# fav_player=Joao Fonseca
# dog_player=Arthur Rinderknech
# kalshi_date=2026-04-08
timestamp,Joao Fonseca,Arthur Rinderknech
2026-04-08T04:01:00Z,76.00,25.00
2026-04-08T04:03:00Z,76.00,25.00
2026-04-08T04:13:00Z,76.00,25.00
2026-04-08T04:22:00Z,76.00,25.00
2026-04-08T04:25:00Z,75.00,25.00
2026-04-08T04:27:00Z,75.00,25.00
2026-04-08T04:30:00Z,76.00,25.00
2026-04-08T04:32:00Z,76.00,25.00
2026-04-08T04:35:00Z,76.00,25.00
2026-04-08T04:42:00Z,76.00,25.98
2026-04-08T04:43:00Z,76.00,25.98
2026-04-08T04:44:00Z,76.00,25.98
2026-04-08T04:49:00Z,76.00,26.00
2026-04-08T04:51:00Z,76.00,25.00
2026-04-08T04:52:00Z,76.00,25.00
2026-04-08T04:53:00Z,76.00,25.00
2026-04-08T04:54:00Z,76.00,25.00
2026-04-08T05:03:00Z,76.00,25.00
2026-04-08T05:05:00Z,76.00,25.00
2026-04-08T05:06:00Z,76.00,25.00
2026-04-08T05:23:00Z,76.00,24.00
2026-04-08T05:25:00Z,76.00,25.81
2026-04-08T05:27:00Z,76.00,26.00
2026-04-08T05:32:00Z,76.00,26.00
2026-04-08T05:33:00Z,76.00,26.00
2026-04-08T05:37:00Z,76.00,26.00
2026-04-08T05:39:00Z,76.00,26.00
2026-04-08T05:42:00Z,76.00,26.00
2026-04-08T05:45:00Z,76.00,26.00
2026-04-08T05:46:00Z,76.00,26.00
2026-04-08T05:49:00Z,76.00,26.00
2026-04-08T05:52:00Z,76.00,26.00
2026-04-08T05:54:00Z,76.00,26.00
2026-04-08T05:55:00Z,76.00,26.00
2026-04-08T06:01:00Z,76.00,26.00
2026-04-08T06:02:00Z,76.00,26.00
2026-04-08T06:05:00Z,76.00,25.57
2026-04-08T06:06:00Z,76.00,26.00
2026-04-08T06:08:00Z,76.00,26.00
2026-04-08T06:09:00Z,76.00,24.00
2026-04-08T06:10:00Z,75.00,24.00
2026-04-08T06:11:00Z,76.00,24.00
2026-04-08T06:12:00Z,74.66,24.00
2026-04-08T06:13:00Z,76.00,24.00
2026-04-08T06:17:00Z,76.00,24.00
2026-04-08T06:21:00Z,76.00,26.00
2026-04-08T06:23:00Z,76.00,26.00
2026-04-08T06:28:00Z,76.00,26.00
2026-04-08T06:34:00Z,76.00,26.00
2026-04-08T06:36:00Z,76.00,26.00
2026-04-08T06:39:00Z,76.00,26.00
2026-04-08T06:46:00Z,76.00,26.00
2026-04-08T06:47:00Z,76.00,26.00
2026-04-08T06:53:00Z,76.00,26.00
2026-04-08T06:55:00Z,76.00,26.00
2026-04-08T06:56:00Z,76.00,26.00
2026-04-08T06:57:00Z,76.00,26.00
2026-04-08T06:58:00Z,76.00,26.00
2026-04-08T07:02:00Z,76.00,26.00
2026-04-08T07:03:00Z,76.00,26.00
2026-04-08T07:07:00Z,76.00,26.00
2026-04-08T07:12:00Z,76.00,26.00
2026-04-08T07:16:00Z,76.00,26.00
2026-04-08T07:20:00Z,76.00,26.00
2026-04-08T07:45:00Z,76.00,26.00
2026-04-08T07:46:00Z,76.00,26.00
2026-04-08T07:49:00Z,76.00,26.00
2026-04-08T08:02:00Z,76.00,26.00
2026-04-08T08:13:00Z,76.00,25.00
2026-04-08T08:14:00Z,76.00,25.00
2026-04-08T08:15:00Z,76.00,25.00
2026-04-08T08:23:00Z,76.00,25.00
2026-04-08T08:29:00Z,76.00,25.00
2026-04-08T08:30:00Z,76.00,25.00
2026-04-08T08:35:00Z,76.00,25.00
2026-04-08T08:46:00Z,76.00,25.00
2026-04-08T08:47:00Z,76.00,25.00
2026-04-08T08:49:00Z,76.00,25.00
2026-04-08T08:50:00Z,76.00,25.00
2026-04-08T08:52:00Z,76.00,25.00
2026-04-08T08:58:00Z,76.00,25.00
2026-04-08T09:01:00Z,76.00,25.00
2026-04-08T09:02:00Z,76.00,25.00
2026-04-08T09:10:00Z,76.00,25.00
2026-04-08T09:16:00Z,76.00,25.00
2026-04-08T09:21:00Z,76.00,25.00
2026-04-08T09:22:00Z,76.00,25.00
2026-04-08T09:24:00Z,76.00,25.00
2026-04-08T09:27:00Z,76.00,25.00
2026-04-08T09:35:00Z,76.00,25.00
2026-04-08T09:36:00Z,76.96,25.00
2026-04-08T09:37:00Z,76.96,25.00
2026-04-08T09:41:00Z,76.96,25.00
2026-04-08T09:46:00Z,76.96,25.00
2026-04-08T09:48:00Z,78.00,24.00
2026-04-08T09:54:00Z,78.00,24.00
2026-04-08T09:55:00Z,78.00,24.00
2026-04-08T09:56:00Z,78.00,24.00
2026-04-08T09:58:00Z,78.00,24.00
2026-04-08T09:59:00Z,78.00,24.00
2026-04-08T10:00:00Z,78.00,24.00
2026-04-08T10:02:00Z,78.00,22.73
2026-04-08T10:04:00Z,78.00,23.00
2026-04-08T10:10:00Z,78.00,23.00
2026-04-08T10:11:00Z,77.00,23.00
2026-04-08T10:15:00Z,77.00,24.00
2026-04-08T10:16:00Z,78.00,24.00
2026-04-08T10:20:00Z,78.00,24.00
2026-04-08T10:21:00Z,78.00,24.00
2026-04-08T10:22:00Z,77.45,24.00
2026-04-08T10:23:00Z,78.00,24.00
2026-04-08T10:24:00Z,78.00,24.00
2026-04-08T10:25:00Z,78.00,24.00
2026-04-08T10:26:00Z,78.00,24.00
2026-04-08T10:29:00Z,78.00,24.00
2026-04-08T10:33:00Z,78.00,24.00
2026-04-08T10:36:00Z,78.00,24.00
2026-04-08T10:38:00Z,78.00,24.00
2026-04-08T10:39:00Z,78.00,25.00
2026-04-08T10:40:00Z,78.00,25.00
2026-04-08T10:41:00Z,78.00,25.00
2026-04-08T10:42:00Z,78.00,25.00
2026-04-08T10:43:00Z,78.00,24.89
2026-04-08T10:44:00Z,78.00,24.89
2026-04-08T10:45:00Z,77.01,24.89
2026-04-08T10:46:00Z,78.00,25.00
2026-04-08T10:47:00Z,77.00,24.90
2026-04-08T10:48:00Z,77.02,23.55
2026-04-08T10:49:00Z,77.34,28.42
2026-04-08T10:50:00Z,77.00,25.00
2026-04-08T10:51:00Z,75.16,27.39
2026-04-08T10:52:00Z,72.22,26.45
2026-04-08T10:53:00Z,74.00,26.45
2026-04-08T10:54:00Z,73.00,28.00
2026-04-08T10:55:00Z,73.00,28.00
2026-04-08T10:56:00Z,73.29,27.33
2026-04-08T10:57:00Z,75.00,27.29
2026-04-08T10:58:00Z,75.03,26.50
2026-04-08T10:59:00Z,80.77,19.24
2026-04-08T11:00:00Z,82.94,15.14
2026-04-08T11:01:00Z,86.55,12.08
2026-04-08T11:02:00Z,88.87,12.08
2026-04-08T11:03:00Z,88.64,13.00
2026-04-08T11:04:00Z,89.00,13.00
2026-04-08T11:05:00Z,90.00,10.26
2026-04-08T11:06:00Z,89.00,12.00
2026-04-08T11:07:00Z,89.00,11.67
2026-04-08T11:08:00Z,89.00,12.52
2026-04-08T11:09:00Z,88.65,13.00
2026-04-08T11:10:00Z,84.11,17.39
2026-04-08T11:11:00Z,81.44,22.23
2026-04-08T11:12:00Z,76.13,26.87
2026-04-08T11:13:00Z,76.00,26.87
2026-04-08T11:14:00Z,76.00,24.05
2026-04-08T11:15:00Z,77.04,24.05
2026-04-08T11:16:00Z,70.81,29.39
2026-04-08T11:17:00Z,71.35,31.00
2026-04-08T11:18:00Z,72.00,31.00
2026-04-08T11:19:00Z,72.22,27.89
2026-04-08T11:20:00Z,75.00,26.00
2026-04-08T11:21:00Z,75.00,26.00
2026-04-08T11:22:00Z,75.00,29.00
2026-04-08T11:23:00Z,71.74,28.11
2026-04-08T11:24:00Z,70.70,30.27
2026-04-08T11:25:00Z,71.47,33.70
2026-04-08T11:26:00Z,64.51,37.18
2026-04-08T11:27:00Z,62.61,38.66
2026-04-08T11:28:00Z,62.57,36.81
2026-04-08T11:29:00Z,63.89,38.20
2026-04-08T11:30:00Z,56.85,42.22
2026-04-08T11:31:00Z,62.77,36.31
2026-04-08T11:32:00Z,68.00,33.30
2026-04-08T11:33:00Z,67.00,33.99
2026-04-08T11:34:00Z,66.30,38.73
2026-04-08T11:35:00Z,65.90,33.12
2026-04-08T11:36:00Z,67.74,33.29
2026-04-08T11:37:00Z,67.50,33.63
2026-04-08T11:38:00Z,78.21,24.54
2026-04-08T11:39:00Z,71.09,31.23
2026-04-08T11:40:00Z,71.00,32.81
2026-04-08T11:41:00Z,76.09,15.79
2026-04-08T11:42:00Z,86.51,13.44
2026-04-08T11:43:00Z,87.00,14.00
2026-04-08T11:44:00Z,86.60,14.24
2026-04-08T11:45:00Z,84.00,15.44
2026-04-08T11:46:00Z,80.42,21.65
2026-04-08T11:47:00Z,82.22,19.63
2026-04-08T11:48:00Z,83.00,17.23
2026-04-08T11:49:00Z,85.00,17.60
2026-04-08T11:50:00Z,83.71,17.38
2026-04-08T11:51:00Z,82.61,21.11
2026-04-08T11:52:00Z,82.62,16.52
2026-04-08T11:53:00Z,81.66,20.82
2026-04-08T11:54:00Z,83.11,17.29
2026-04-08T11:55:00Z,83.82,17.40
2026-04-08T11:56:00Z,82.12,14.42
2026-04-08T11:57:00Z,86.00,14.01
2026-04-08T11:58:00Z,84.71,16.34
2026-04-08T11:59:00Z,82.86,19.33
2026-04-08T12:00:00Z,82.85,18.43
2026-04-08T12:01:00Z,85.81,16.00
2026-04-08T12:02:00Z,85.18,15.64
2026-04-08T12:03:00Z,85.19,15.99
2026-04-08T12:04:00Z,82.81,18.51
2026-04-08T12:05:00Z,81.39,20.08
2026-04-08T12:06:00Z,74.17,26.76
2026-04-08T12:07:00Z,70.32,32.63
2026-04-08T12:08:00Z,65.85,37.04
2026-04-08T12:09:00Z,63.98,37.11
2026-04-08T12:10:00Z,63.99,37.19
2026-04-08T12:11:00Z,61.92,40.99
2026-04-08T12:12:00Z,59.65,43.14
2026-04-08T12:13:00Z,58.37,41.79
2026-04-08T12:14:00Z,60.85,40.04
2026-04-08T12:15:00Z,61.31,40.85
2026-04-08T12:16:00Z,62.43,37.00
2026-04-08T12:17:00Z,60.48,40.00
2026-04-08T12:18:00Z,60.03,40.32
2026-04-08T12:19:00Z,60.00,40.99
2026-04-08T12:20:00Z,57.80,42.47
2026-04-08T12:21:00Z,57.70,44.31
2026-04-08T12:22:00Z,59.03,42.65
2026-04-08T12:23:00Z,59.76,41.70
2026-04-08T12:24:00Z,67.03,32.90
2026-04-08T12:25:00Z,66.94,37.19
2026-04-08T12:26:00Z,57.68,43.79
2026-04-08T12:27:00Z,55.93,46.09
2026-04-08T12:28:00Z,55.36,44.78
2026-04-08T12:29:00Z,57.42,44.49
2026-04-08T12:30:00Z,56.39,44.90
2026-04-08T12:31:00Z,57.49,42.65
2026-04-08T12:32:00Z,60.69,40.97
2026-04-08T12:33:00Z,63.63,37.52
2026-04-08T12:34:00Z,63.20,37.87
2026-04-08T12:35:00Z,57.89,43.81
2026-04-08T12:36:00Z,54.51,45.72
2026-04-08T12:37:00Z,55.00,45.87
2026-04-08T12:38:00Z,55.89,45.94
2026-04-08T12:39:00Z,57.08,45.28
2026-04-08T12:40:00Z,49.77,52.29
2026-04-08T12:41:00Z,58.89,42.48
2026-04-08T12:42:00Z,60.66,40.15
2026-04-08T12:43:00Z,60.83,39.86
2026-04-08T12:44:00Z,69.35,35.50
2026-04-08T12:45:00Z,66.16,34.90
2026-04-08T12:46:00Z,70.78,29.40
2026-04-08T12:47:00Z,64.54,33.53
2026-04-08T12:48:00Z,61.72,37.64
2026-04-08T12:49:00Z,63.54,33.94
2026-04-08T12:50:00Z,58.92,43.29
2026-04-08T12:51:00Z,58.44,41.23
2026-04-08T12:52:00Z,59.84,42.22
2026-04-08T12:53:00Z,63.55,36.91
2026-04-08T12:54:00Z,63.81,36.12
2026-04-08T12:55:00Z,64.97,37.00
2026-04-08T12:56:00Z,61.02,41.03
2026-04-08T12:57:00Z,57.63,42.72
2026-04-08T12:58:00Z,57.08,42.79
2026-04-08T12:59:00Z,56.17,44.07
2026-04-08T13:00:00Z,58.53,43.62
2026-04-08T13:01:00Z,62.80,38.24
2026-04-08T13:02:00Z,63.21,36.32
2026-04-08T13:03:00Z,65.17,37.75
2026-04-08T13:04:00Z,62.69,41.29
2026-04-08T13:05:00Z,55.52,43.94
2026-04-08T13:06:00Z,58.13,42.66
2026-04-08T13:07:00Z,63.16,37.74
2026-04-08T13:08:00Z,63.68,36.98
2026-04-08T13:09:00Z,63.99,37.04
2026-04-08T13:10:00Z,62.56,40.98
2026-04-08T13:11:00Z,59.18,42.94
2026-04-08T13:12:00Z,64.61,40.03
2026-04-08T13:13:00Z,75.06,31.12
2026-04-08T13:14:00Z,70.07,28.39
2026-04-08T13:15:00Z,77.67,22.43
2026-04-08T13:16:00Z,93.38,6.33
2026-04-08T13:17:00Z,96.50,4.07
2026-04-08T13:18:00Z,90.27,9.64
2026-04-08T13:19:00Z,97.14,2.70
2026-04-08T13:20:00Z,99.00,2.70
2026-04-08T13:21:00Z,99.00,1.00
2026-04-08T13:22:00Z,99.00,1.00
2026-04-08T13:23:00Z,99.00,1.00
2026-04-08T13:24:00Z,99.00,1.00
2026-04-08T13:25:00Z,99.00,1.00
2026-04-08T13:26:00Z,99.00,1.00
2026-04-08T13:27:00Z,99.00,1.00
